SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LB1
19,MODEL1,PARMS,LB1,0.682117108,2.287935155,0.09084829,-0.205963167,0.334146356,0.042280862,0.690437452,-1.657818641,-1
20,MODEL1,PARMS,LB1,0.698141093,3.589710394,0.150256568,-0.304801847,0.534287824,-0.062846772,1.110473819,-2.737525472,-1
21,MODEL1,PARMS,LB1,0.696324711,-0.482068161,0.085112245,-0.13481281,0.069818317,0.236321314,-0.309041622,0.466410558,-1
22,MODEL1,PARMS,LB1,0.731875614,-3.953605528,0.209708841,-0.662424058,2.185083037,0.421764189,-0.151003051,-0.228352762,-1
23,MODEL1,PARMS,LB1,0.791201592,-5.847549309,0.173459421,-0.546689836,1.584311764,0.567853144,-1.32398914,2.672130283,-1
24,MODEL1,PARMS,LB1,0.682515605,0.564146075,0.055476395,-0.267400687,1.004503492,0.162743507,0.847527711,-2.346118685,-1
25,MODEL1,PARMS,LB1,0.713352468,-7.627608432,0.092544771,-0.320370249,0.660981131,0.705442817,-1.567730806,2.951301121,-1
26,MODEL1,PARMS,LB1,0.701530419,3.246998679,-0.01530902,0.28515639,-1.278805636,0.000180704,0.730494795,-1.488956061,-1
27,MODEL1,PARMS,LB1,0.693364566,-7.278696092,0.110077855,-0.426154254,1.661255912,0.675081484,-1.333249019,2.397449481,-1
28,MODEL1,PARMS,LB1,0.672081269,-9.331480443,0.052250681,-0.100854819,0.25346523,0.820236779,-1.982638895,3.937503809,-1
29,MODEL1,PARMS,LB1,0.687586049,2.318379687,0.032342148,-0.161982997,0.191123819,0.06629051,0.400715388,-1.392443131,-1
30,MODEL1,PARMS,LB1,0.714402681,4.437947706,0.018498967,-0.044684599,-0.327351164,-0.083745451,1.238146449,-2.761746079,-1
31,MODEL1,PARMS,LB1,0.685042127,1.165543068,0.115365407,-0.153408141,-0.204357813,0.123479109,-0.689824602,1.751942591,-1
32,MODEL1,PARMS,LB1,0.71665794,-1.873941418,0.200341071,-0.499943752,1.493655759,0.292762967,-0.485120786,0.781589616,-1
33,MODEL1,PARMS,LB1,0.671885873,1.33576283,0.103275002,-0.382660482,1.125568712,0.109299775,-0.01563274,0.057422385,-1
34,MODEL1,PARMS,LB1,0.714444954,2.973863181,0.040909272,-0.384457151,1.553590425,0.021657506,0.309719926,-0.972068173,-1
35,MODEL1,PARMS,LB1,0.686317327,-3.181417484,0.278036698,-0.773581538,2.838310896,0.337515708,0.286238602,-1.192616717,-1
36,MODEL1,PARMS,LB1,0.72421873,6.205082874,0.104921648,-0.451318558,1.337341556,-0.212197987,1.130188422,-2.435680452,-1
37,MODEL1,PARMS,LB1,0.775344246,3.499810694,0.244093418,-0.388528536,0.747021969,-0.08252221,1.056725558,-2.541406669,-1
38,MODEL1,PARMS,LB1,0.754039868,7.817700141,0.054343002,-0.294409581,0.958845979,-0.302188822,1.652299293,-3.5051094,-1
39,MODEL1,PARMS,LB1,0.711635177,5.767029489,0.228761592,-0.394300992,0.668314956,-0.233220534,1.643949401,-3.987110491,-1
40,MODEL1,PARMS,LB1,0.681485704,2.377506711,0.110135892,-0.415947506,1.5169019,0.03849088,0.246967057,-0.70598929,-1
41,MODEL1,PARMS,LB1,0.68250541,-3.233765324,-0.010429497,0.042567801,-0.252102838,0.428847661,-0.089954823,-0.160472839,-1
42,MODEL1,PARMS,LB1,0.791848519,4.767679401,0.095381901,-0.233317751,0.658531492,-0.119761822,0.975370762,-2.22248564,-1
43,MODEL1,PARMS,LB1,0.735013681,6.917585175,-0.003667685,-0.294554896,1.471445402,-0.22753253,1.818975282,-4.23760579,-1
44,MODEL1,PARMS,LB1,0.676390747,-1.514848226,0.156818676,-0.229824688,0.498189659,0.260934508,0.201517401,-0.659462977,-1
45,MODEL1,PARMS,LB1,0.739274731,-5.62368805,0.186914207,-0.514273311,1.558899379,0.539081343,-0.823079369,1.379762494,-1
46,MODEL1,PARMS,LB1,0.736182862,-3.623492528,0.077201521,-0.061536767,-0.328890168,0.433822186,-0.968756893,2.047854025,-1
47,MODEL1,PARMS,LB1,0.734834185,-0.389542927,0.161666515,-0.431025434,1.195501324,0.195066317,0.086879046,-0.333724203,-1
48,MODEL1,PARMS,LB1,0.687962813,-10.1043441,0.106143563,-0.317078362,0.907740478,0.856276506,-2.47310966,5.460304662,-1
49,MODEL1,PARMS,LB1,0.745656105,-0.069154958,0.099008811,-0.446542314,1.851212993,0.21166224,-0.163118636,-0.083919929,-1
50,MODEL1,PARMS,LB1,0.738660199,5.725459054,0.168311911,-0.67698266,2.463032814,-0.183507351,0.675564699,-1.463702192,-1
51,MODEL1,PARMS,LB1,0.731034081,-4.113167779,0.198169162,-0.366560651,0.804546535,0.435370553,-0.978138129,2.30188978,-1
52,MODEL1,PARMS,LB1,0.6611323,-2.971429744,0.126283165,-0.281793703,1.061016331,0.361820338,0.53716853,-2.087143803,-1
53,MODEL1,PARMS,LB1,0.701405429,-0.664363634,0.070130845,-0.299210202,1.108746406,0.253377554,-0.475974499,0.904755319,-1
54,MODEL1,PARMS,LB1,0.741058342,-2.265140279,0.098911262,-0.352169657,1.21632793,0.351857605,-0.723753526,1.397886034,-1
55,MODEL1,PARMS,LB1,0.679947916,-2.338545489,0.03443917,-0.106139252,0.204214762,0.362389223,-0.098600348,-0.28410475,-1
56,MODEL1,PARMS,LB1,0.689548148,-4.397716156,0.061920391,-0.285699054,0.980804119,0.502491325,-1.13244943,2.13720259,-1
57,MODEL1,PARMS,LB1,0.718012889,-0.536318512,0.175878159,-0.354615866,0.726181898,0.210931134,-0.083315232,-0.413505169,-1
58,MODEL1,PARMS,LB1,0.753190207,-0.748703444,0.137116672,-0.441704769,1.369044917,0.225957311,0.802198484,-2.651721551,-1
59,MODEL1,PARMS,LB1,0.689123551,0.268434288,0.03196747,-0.004792552,-0.248406448,0.189865202,0.537873652,-1.498759761,-1
60,MODEL1,PARMS,LB1,0.748850322,-6.321188621,0.200494749,-0.571510324,1.722810399,0.575644856,-0.512350409,0.627375001,-1
61,MODEL1,PARMS,LB1,0.724919669,-2.518208741,0.075925905,-0.49875227,2.076124456,0.375752592,-0.492616081,0.849835407,-1
62,MODEL1,PARMS,LB1,0.690765024,-0.338724549,-0.01405978,0.103117238,-0.742941707,0.24151237,0.302703821,-1.127229017,-1
63,MODEL1,PARMS,LB1,0.713244845,5.341578005,0.109171446,-0.13833176,0.251495058,-0.167747017,0.982100074,-1.882522959,-1
64,MODEL1,PARMS,LB1,0.691745041,-0.533546123,0.147251852,-0.250864117,0.744536923,0.207318268,0.397730804,-1.280786801,-1
65,MODEL1,PARMS,LB1,0.756878794,-5.522820551,0.147982941,-0.234100554,0.50374005,0.526764227,-0.246104605,-0.286000492,-1
66,MODEL1,PARMS,LB1,0.743970131,-1.154412299,-0.036186488,-0.094581283,0.467491374,0.320341692,-1.70349282,4.731601798,-1
67,MODEL1,PARMS,LB1,0.678926743,2.398524601,0.055346078,-0.239248782,0.74305352,0.048216352,0.702506707,-1.948571888,-1
68,MODEL1,PARMS,LB1,0.713484827,-7.21389437,0.066589957,-0.199216018,0.582412788,0.668648029,-1.271303341,2.383058031,-1
69,MODEL1,PARMS,LB1,0.744140749,-2.162334695,0.14791925,-0.295301174,0.63103597,0.321326143,0.019094094,-0.692746327,-1
70,MODEL1,PARMS,LB1,0.729304696,-4.085646089,-0.117921784,0.285107276,-0.935995307,0.533767806,-1.638167274,3.842660623,-1
71,MODEL1,PARMS,LB1,0.682172612,-0.205251621,0.165298845,-0.336594297,0.796286644,0.179566983,0.086187857,0.108187643,-1
72,MODEL1,PARMS,LB1,0.779837045,-4.626442509,0.243822964,-0.530986871,1.288199467,0.45634393,-0.391604916,0.067423928,-1
73,MODEL1,PARMS,LB1,0.690218942,1.624203955,0.068262018,-0.217759556,0.676807897,0.095353933,0.391251808,-1.059112226,-1
74,MODEL1,PARMS,LB1,0.71336646,-4.015061363,0.057629071,-0.044568191,-0.14057476,0.461206413,-0.564291185,0.787758648,-1
75,MODEL1,PARMS,LB1,0.691237355,-0.549020903,0.044828857,0.254865877,-1.629722886,0.234743525,-0.061492059,0.035165828,-1
76,MODEL1,PARMS,LB1,0.706493098,4.509061594,0.000758329,-0.039585198,0.049882892,-0.067884973,0.331025242,-0.409893631,-1
77,MODEL1,PARMS,LB1,0.707500574,-2.587884668,0.186171632,-0.373485279,0.831919203,0.343230319,-0.974508804,2.002149253,-1
78,MODEL1,PARMS,LB1,0.681504856,-5.210268164,0.219599772,-0.366996257,0.890816109,0.476765853,0.124593943,-0.797215727,-1
79,MODEL1,PARMS,LB1,0.668575701,-2.563866632,0.002705754,-0.160857341,0.707009916,0.388772549,-0.104199079,-0.246661573,-1
80,MODEL1,PARMS,LB1,0.74279538,-0.1050914,0.154267257,-0.441913342,1.664839468,0.177103175,0.452339443,-1.067746656,-1
81,MODEL1,PARMS,LB1,0.714441667,-4.242052647,0.039277407,-0.386536,1.807550926,0.513316094,-2.131307842,5.228670748,-1
82,MODEL1,PARMS,LB1,0.726162724,-7.837655229,-0.008560271,-0.155553953,0.267495925,0.75845208,-2.503329444,5.668170578,-1
83,MODEL1,PARMS,LB1,0.673334121,1.12793788,0.063411068,-0.129234082,0.147468446,0.133295403,-0.186114157,0.373858044,-1
84,MODEL1,PARMS,LB1,0.664025165,9.509754271,0.100315561,-0.424172742,1.529998686,-0.435790583,2.444664856,-5.404808005,-1
85,MODEL1,PARMS,LB1,0.709629111,-2.448219546,0.010627577,0.181384188,-1.149992679,0.385238042,-0.838191081,1.558216364,-1
86,MODEL1,PARMS,LB1,0.71967036,5.615628314,0.002284487,0.080118824,-0.673250274,-0.156654268,1.414649004,-3.426028257,-1
87,MODEL1,PARMS,LB1,0.672145509,-1.789914297,0.143367131,-0.430853603,1.319590181,0.298091193,-0.033295474,-0.445766336,-1
88,MODEL1,PARMS,LB1,0.749404695,-8.374595471,0.16187741,-0.452040909,1.602783312,0.72630533,-1.239433498,2.176062577,-1
89,MODEL1,PARMS,LB1,0.723013838,-4.520986929,0.120568554,-0.234619599,0.473545751,0.487095362,-1.249527718,2.620306641,-1
90,MODEL1,PARMS,LB1,0.632749556,1.274797277,0.097191113,-0.336880624,1.032037237,0.117635089,-0.059234215,0.038917991,-1
91,MODEL1,PARMS,LB1,0.685751063,-3.378631542,-0.030651087,0.235473659,-1.501365052,0.444221854,-0.04667804,-0.501573086,-1
92,MODEL1,PARMS,LB1,0.699934385,-2.765254229,0.041592251,-0.022442564,-0.132851817,0.381971575,-0.126982731,-0.058255957,-1
93,MODEL1,PARMS,LB1,0.688747307,-9.922474787,-0.024032137,0.032074052,-0.355397477,0.878644272,-1.605413051,2.675646035,-1
94,MODEL1,PARMS,LB1,0.684191213,-1.96518136,0.15258842,-0.418397776,1.296647733,0.305275239,0.063972744,-0.848421769,-1
95,MODEL1,PARMS,LB1,0.721223871,-8.642490645,0.067825482,-0.209342102,0.378933363,0.773855823,-1.823936147,3.581892542,-1
96,MODEL1,PARMS,LB1,0.691421712,-4.863050166,0.124218575,-0.208233614,0.176046974,0.499196451,-0.299599617,-0.244649641,-1
97,MODEL1,PARMS,LB1,0.713291278,3.463396055,0.120952852,-0.305556556,0.812116207,-0.037536107,0.521693298,-1.119460158,-1
98,MODEL1,PARMS,LB1,0.71829776,-3.492379351,-0.013315796,0.072982673,-0.502834136,0.445271975,0.023756514,-0.777746957,-1
99,MODEL1,PARMS,LB1,0.712499228,-4.915844398,0.161249932,-0.229961625,0.237159542,0.499507211,-1.155769614,2.472552999,-1
100,MODEL1,PARMS,LB1,0.729395606,1.432619587,0.137705955,-0.400204781,1.454321212,0.08079649,0.597474858,-1.368322725,-1
101,MODEL1,PARMS,LB1,0.665977128,-6.286415404,0.088858464,0.007330323,-0.379730397,0.597267807,-0.46957501,0.146898072,-1
102,MODEL1,PARMS,LB1,0.687749724,0.196364741,0.219747822,-0.468450142,1.364155398,0.141810873,0.253063527,-0.627890224,-1
103,MODEL1,PARMS,LB1,0.65449805,-5.807888158,-0.013816879,0.111213235,-0.477762846,0.594148154,-0.312137248,-0.281309774,-1
104,MODEL1,PARMS,LB1,0.733114665,-1.867983516,0.065237418,0.077553612,-0.634869177,0.319503226,-0.405361035,0.609784162,-1
105,MODEL1,PARMS,LB1,0.738101396,1.448142269,-0.001525311,-0.147208613,0.474233999,0.13234351,0.301534975,-0.937578338,-1
106,MODEL1,PARMS,LB1,0.627436277,-1.876306926,0.074797669,-0.020452349,-0.534951848,0.319387597,-0.257011555,0.162690368,-1
107,MODEL1,PARMS,LB1,0.705094606,-1.986982908,0.048152408,-0.244561913,0.426165789,0.337583776,0.435759959,-1.783236456,-1
108,MODEL1,PARMS,LB1,0.685254092,-4.109632365,0.151385089,-0.417666523,1.498565045,0.438730284,-0.18155631,-0.109280533,-1
109,MODEL1,PARMS,LB1,0.685103248,-8.825721053,0.117909757,-0.584346743,1.998607344,0.794585819,-2.486854352,5.20722624,-1
110,MODEL1,PARMS,LB1,0.650584749,0.831033188,0.136310323,-0.39194382,1.18567372,0.126432534,0.323729044,-0.688614879,-1
111,MODEL1,PARMS,LB1,0.695539741,-5.092606255,0.128576676,-0.421902472,1.427938168,0.53265425,-1.900126916,4.487398566,-1
112,MODEL1,PARMS,LB1,0.757408409,-5.31930651,0.105369739,-0.484371661,1.804497074,0.556699993,-1.213237386,2.467371377,-1
113,MODEL1,PARMS,LB1,0.713641351,2.047831503,0.184444493,-0.584476145,2.141015774,0.033987286,0.813952578,-2.246417403,-1
114,MODEL1,PARMS,LB1,0.726013351,6.282571227,0.097652012,-0.314825447,0.778065723,-0.227260161,1.993051825,-4.993708624,-1
115,MODEL1,PARMS,LB1,0.765719255,0.10045313,0.179975043,-0.325001803,0.675966843,0.147336487,1.201420369,-3.39089896,-1
116,MODEL1,PARMS,LB1,0.70352325,2.215645747,0.155386884,-0.526265982,1.631545931,0.049894919,-0.004052153,0.060104542,-1
117,MODEL1,PARMS,LB1,0.72047968,-4.227166727,0.032795232,-0.153870872,0.35879531,0.499726459,-1.010439283,1.945660906,-1
118,MODEL1,PARMS,LB1,0.752522474,-2.504458305,0.009293426,-0.342105575,1.147835567,0.399458614,-0.392313002,0.496448407,-1
119,MODEL1,PARMS,LB1,0.736843274,-13.56984611,0.29335789,-0.834629172,2.860550581,1.039166971,-2.930765913,6.256849721,-1
120,MODEL1,PARMS,LB1,0.712996185,-5.878186323,0.242569333,-0.624801791,1.876992128,0.534961109,-0.756648964,1.328292197,-1
121,MODEL1,PARMS,LB1,0.665133254,4.214720232,0.159984981,-0.339239927,0.644612427,-0.108122442,0.941599741,-1.899635199,-1
122,MODEL1,PARMS,LB1,0.734468044,-2.65125492,0.146334259,-0.539244642,1.743822696,0.374860817,-1.432767963,2.981189701,-1
123,MODEL1,PARMS,LB1,0.751514712,-5.781209815,0.015991644,-0.278813352,0.783454596,0.60814484,-0.918286518,1.648208483,-1
124,MODEL1,PARMS,LB1,0.663009288,5.944032807,0.068333906,-0.257023037,0.590245889,-0.190264895,1.283154258,-3.051626475,-1
125,MODEL1,PARMS,LB1,0.642774179,-0.584234865,0.127759719,-0.191234806,0.778932534,0.20433432,0.889832183,-2.481310506,-1
126,MODEL1,PARMS,LB1,0.643637596,-11.814946,0.127404128,-0.272107454,0.588872541,0.964640129,-2.190981157,3.928130743,-1
127,MODEL1,PARMS,LB1,0.72592693,0.824145201,0.054123424,-0.036250251,-0.461913023,0.165252557,-0.87074118,2.464605327,-1
128,MODEL1,PARMS,LB1,0.730721216,6.156739607,-0.107596861,0.203285941,-0.546501445,-0.162990096,1.406606387,-2.663523737,-1
129,MODEL1,PARMS,LB1,0.742828976,6.142670645,0.086866691,-0.437218576,1.610565029,-0.199415693,1.009439592,-2.204362614,-1
130,MODEL1,PARMS,LB1,0.759346265,2.608671609,-0.025156143,0.048646486,-0.342683892,0.050628646,0.698586605,-1.843584866,-1
131,MODEL1,PARMS,LB1,0.71242324,0.182346223,0.142827985,-0.513873859,1.358047617,0.18385772,-0.212700211,0.131937151,-1
132,MODEL1,PARMS,LB1,0.730571045,1.113602386,0.123966641,-0.49803995,1.90141059,0.111843829,0.934971323,-2.422330778,-1
133,MODEL1,PARMS,LB1,0.726459493,-0.592596521,0.349130193,-0.853900636,2.771811822,0.152547434,0.268945029,-0.383588904,-1
134,MODEL1,PARMS,LB1,0.684563563,-1.724802352,0.102218767,-0.346946312,0.764731093,0.320560775,-0.6826344,1.222258276,-1
135,MODEL1,PARMS,LB1,0.676898558,-1.221881571,0.0587759,-0.205980466,0.494834809,0.289158153,-0.220683405,0.073695133,-1
136,MODEL1,PARMS,LB1,0.7004913,-3.952981301,0.103286522,-0.492945704,1.96283479,0.455154625,-0.596226073,0.9652186,-1
137,MODEL1,PARMS,LB1,0.681453646,-4.292402281,0.068277144,-0.066219977,0.067406902,0.474859468,-0.732958661,1.571093265,-1
138,MODEL1,PARMS,LB1,0.701229987,4.241483542,0.143072595,-0.561105393,2.194811155,-0.104971274,1.304827797,-2.945100137,-1
139,MODEL1,PARMS,LB1,0.700158778,-0.052544415,0.125448792,-0.25962858,0.448723191,0.177291514,0.741259292,-2.271882975,-1
140,MODEL1,PARMS,LB1,0.773880322,-9.3754442,0.112166421,-0.387951671,0.985613743,0.821265805,-2.387567966,4.781191489,-1
141,MODEL1,PARMS,LB1,0.727852732,2.166363832,0.123709584,-0.215594388,0.420864025,0.035307864,0.506068486,-0.969456456,-1
142,MODEL1,PARMS,LB1,0.657937388,0.836979798,0.122086668,-0.152382971,0.26355304,0.132087684,-0.342982018,0.955545292,-1
143,MODEL1,PARMS,LB1,0.726717807,-1.143813504,0.099220312,-0.383917997,1.317098245,0.272308171,-0.053794457,-0.001214448,-1
144,MODEL1,PARMS,LB1,0.722115351,-2.035859082,0.199757674,-0.5255328,1.26558578,0.301639135,-0.020285909,-0.400173314,-1
145,MODEL1,PARMS,LB1,0.753641537,-2.949980216,0.133020368,-0.02950644,-0.149765532,0.355998282,0.345822486,-1.147812624,-1
146,MODEL1,PARMS,LB1,0.729972858,9.529199481,0.182268024,-0.168424955,-0.328384933,-0.471550552,2.658630923,-6.01096523,-1
147,MODEL1,PARMS,LB1,0.672988545,7.144648607,0.132043196,-0.235638745,0.351506011,-0.281338663,1.289181865,-3.041089241,-1
148,MODEL1,PARMS,LB1,0.733472324,0.653554348,0.145984532,-0.429889247,1.441062152,0.13670018,0.598956328,-1.612847081,-1
149,MODEL1,PARMS,LB1,0.765794467,-2.425213545,0.048784271,-0.30864255,1.13996841,0.363086547,-0.152171002,0.046934808,-1
150,MODEL1,PARMS,LB1,0.706191551,4.521244939,0.159308453,-0.680354505,2.448470255,-0.105030808,-0.048500739,0.714679817,-1
151,MODEL1,PARMS,LB1,0.695760465,-0.097717718,0.022095879,-0.110428013,0.10635518,0.221704362,-0.315622052,1.089541191,-1
152,MODEL1,PARMS,LB1,0.69414616,3.467762502,0.176919324,-0.22955891,0.236764156,-0.067019708,0.480175538,-0.870871805,-1
153,MODEL1,PARMS,LB1,0.698160388,-2.669623652,-0.011106513,-0.189871596,0.845598739,0.408798492,-0.548277958,0.620870963,-1
154,MODEL1,PARMS,LB1,0.683160532,1.798603807,0.20686838,-0.542474193,1.578360133,0.049571652,0.085022579,-0.054099439,-1
155,MODEL1,PARMS,LB1,0.691451224,-2.179474735,0.034447314,-0.051379557,-0.270779701,0.350767714,-0.176918065,0.028126319,-1
156,MODEL1,PARMS,LB1,0.691388742,0.897318135,0.011036528,0.091564743,-0.682634799,0.147977951,0.92049527,-2.722969563,-1
157,MODEL1,PARMS,LB1,0.703133053,0.980011559,0.020813026,0.017862564,-0.326866785,0.151832622,-0.319883762,0.564126929,-1
158,MODEL1,PARMS,LB1,0.703061146,3.041885732,0.094922398,-0.014710608,-1.063350159,-0.006793284,0.758411013,-2.052547569,-1
159,MODEL1,PARMS,LB1,0.721396581,3.10214702,-0.074197921,0.235871165,-1.198431529,0.032436077,1.155839432,-3.412967452,-1
160,MODEL1,PARMS,LB1,0.711976655,1.391029621,0.167473178,-0.417321212,1.342250945,0.090863666,-0.166278513,0.391274182,-1
161,MODEL1,PARMS,LB1,0.685021257,4.615922832,0.009670406,-0.025452931,-0.198232172,-0.085522158,1.131652004,-2.718544008,-1
162,MODEL1,PARMS,LB1,0.765003439,-3.535556423,0.20482892,-0.552301421,1.616641358,0.403274417,-0.756439538,1.389640905,-1
163,MODEL1,PARMS,LB1,0.685224284,5.355510293,0.072512341,-0.220656012,0.690594731,-0.154120935,1.347698416,-3.479287357,-1
164,MODEL1,PARMS,LB1,0.76753519,-5.136653957,0.173181212,-0.572556955,1.731811677,0.524862795,-1.364076553,2.827724219,-1
165,MODEL1,PARMS,LB1,0.716764621,-1.304826299,0.092260829,-0.082234459,-0.048648381,0.260245278,0.926526189,-2.725769361,-1
166,MODEL1,PARMS,LB1,0.656791891,-1.192723454,0.268050076,-0.587603208,1.556082075,0.216023461,0.354560223,-1.242006993,-1
167,MODEL1,PARMS,LB1,0.696953967,0.378155941,0.14616688,-0.386066797,1.333524511,0.15345756,0.182303407,-0.528883728,-1
168,MODEL1,PARMS,LB1,0.722859464,-7.618869777,0.1648628,-0.491534498,1.692925809,0.684842002,-1.9726304,4.508062813,-1
169,MODEL1,PARMS,LB1,0.728782237,6.513933395,0.239775602,-0.671384715,2.125658123,-0.273162557,1.282816233,-2.795221621,-1
170,MODEL1,PARMS,LB1,0.707607711,0.754845842,0.104768909,0.028103159,-0.703863099,0.136826509,0.044531346,-0.17839121,-1
171,MODEL1,PARMS,LB1,0.729749697,-6.710189494,0.207580345,-0.322618951,0.628914086,0.592897016,-0.899871105,1.827578604,-1
172,MODEL1,PARMS,LB1,0.655243384,-3.823652869,0.081093179,-0.392162553,1.09085274,0.46088355,-1.081775607,2.214242281,-1
173,MODEL1,PARMS,LB1,0.654737204,-5.431542196,0.142882886,-0.36132298,0.774354589,0.543667679,-1.063386216,1.934570177,-1
174,MODEL1,PARMS,LB1,0.706727204,5.475017895,0.09602682,-0.088278403,-0.264911885,-0.175493073,1.862439601,-4.649483859,-1
175,MODEL1,PARMS,LB1,0.694143861,8.306168282,-0.062612611,0.089748187,-0.51410599,-0.306866611,1.932156027,-4.693867275,-1
176,MODEL1,PARMS,LB1,0.690378255,-2.275994013,0.10376795,-0.228529002,0.698310704,0.336466885,-0.21905982,0.082240014,-1
177,MODEL1,PARMS,LB1,0.660649493,1.647484399,0.049302039,-0.162097396,0.647116089,0.094269067,0.492935568,-1.214140201,-1
178,MODEL1,PARMS,LB1,0.745897173,-3.680782553,0.019103501,-0.155696484,0.826266999,0.467166284,-1.100123226,2.519518412,-1
179,MODEL1,PARMS,LB1,0.673881875,-3.982312089,0.015845081,0.046483259,-0.617385649,0.481041515,-0.964101584,1.899067139,-1
180,MODEL1,PARMS,LB1,0.705932539,0.695648533,0.177066,-0.330726114,0.455902427,0.128096264,-0.167621079,0.352231262,-1
181,MODEL1,PARMS,LB1,0.732474047,0.435647359,0.168089158,-0.473471165,1.40454856,0.140218806,0.818182254,-2.099461191,-1
182,MODEL1,PARMS,LB1,0.69431637,2.826662711,0.041863454,-0.113889825,-0.109692717,0.032609873,0.388203224,-1.10792356,-1
183,MODEL1,PARMS,LB1,0.697765746,-2.577337109,0.229131923,-0.523798691,1.622561048,0.324779007,-0.715243329,1.759082363,-1
184,MODEL1,PARMS,LB1,0.734659576,-7.709446481,0.209012349,-0.469525059,1.180462073,0.670052957,-1.214000868,2.200981955,-1
185,MODEL1,PARMS,LB1,0.697489769,-0.577271008,0.125168315,-0.36110588,1.21295022,0.232201618,-0.471048382,0.962236053,-1
186,MODEL1,PARMS,LB1,0.711129586,-3.351648386,0.174891535,-0.515280656,1.872620483,0.397881957,-0.578807735,0.883449291,-1
187,MODEL1,PARMS,LB1,0.725596515,1.83529929,0.003950995,0.074949369,-0.283807996,0.087266035,1.218321125,-3.36001041,-1
188,MODEL1,PARMS,LB1,0.725107446,4.590540624,0.057215042,-0.249584841,0.219635164,-0.08623723,0.863753705,-2.098498127,-1
189,MODEL1,PARMS,LB1,0.720129924,-6.973877082,-0.033175679,-0.111894079,0.361203526,0.694084985,-1.080559688,1.603351415,-1
190,MODEL1,PARMS,LB1,0.670043859,2.682832623,0.121645516,-0.031557212,-0.35891016,-0.007102787,1.156305134,-2.712316487,-1
191,MODEL1,PARMS,LB1,0.750613767,0.208673078,0.108336249,-0.1528088,-0.17882206,0.186852159,-0.325047942,0.645750566,-1
192,MODEL1,PARMS,LB1,0.645747157,-5.211091548,0.130588732,-0.44794133,1.234264873,0.523794841,-1.080157298,2.120643183,-1
193,MODEL1,PARMS,LB1,0.720617286,-7.9416323,0.116776755,-0.412827501,1.409407717,0.710953427,-1.33709366,2.683248714,-1
194,MODEL1,PARMS,LB1,0.66229109,2.089130529,0.11849619,-0.233379916,0.751688792,0.033066113,1.086889307,-2.788019445,-1
