SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sRB1
58,MODEL1,PARMS,sRB1,0.620407871,-2.761475733,0.185171161,-0.380770088,1.284184955,0.309588123,0.17585471,-0.93787714,-1
59,MODEL1,PARMS,sRB1,0.616613887,-3.38740599,0.069954361,-0.253492308,0.787373507,0.396975697,-0.395711774,0.199756026,-1
60,MODEL1,PARMS,sRB1,0.642726602,-0.001777077,0.20258615,-0.448220147,1.621107725,0.116797144,1.136112778,-3.03359893,-1
61,MODEL1,PARMS,sRB1,0.631791531,-3.239765966,0.151683473,-0.309514446,1.233929729,0.346115691,-0.232389103,0.296977859,-1
62,MODEL1,PARMS,sRB1,0.632940949,-2.604414674,0.053882391,0.057536116,-0.325563913,0.330871398,0.163965515,-0.785097412,-1
63,MODEL1,PARMS,sRB1,0.634683927,6.938374565,0.06707675,0.144443179,-0.884629917,-0.299273807,1.731467948,-4.03357519,-1
64,MODEL1,PARMS,sRB1,0.629791474,1.529963231,0.227250961,-0.377455903,1.15181874,0.02135864,0.460591353,-1.179604549,-1
65,MODEL1,PARMS,sRB1,0.618026697,-1.50371604,0.034770568,0.036296129,-0.354636123,0.283172893,-0.782237675,1.667787994,-1
66,MODEL1,PARMS,sRB1,0.584914469,-0.318885354,0.048499441,-0.038618112,0.09302629,0.199344313,-0.732032441,1.910737742,-1
67,MODEL1,PARMS,sRB1,0.63559418,-0.293964599,0.170089495,-0.502480757,1.435771994,0.173482329,-0.151887319,0.121374229,-1
68,MODEL1,PARMS,sRB1,0.672702188,3.732192421,0.272413374,-0.731531848,2.308089778,-0.132080201,0.967358822,-2.177259131,-1
69,MODEL1,PARMS,sRB1,0.594060262,-4.68713151,0.183639432,-0.340496707,1.089016453,0.433245325,-0.126136357,-0.415257991,-1
70,MODEL1,PARMS,sRB1,0.647363397,1.799039891,0.026265565,-0.069968184,0.024038291,0.075471134,-0.010497738,-0.136847095,-1
71,MODEL1,PARMS,sRB1,0.611099652,0.940359628,0.09777179,-0.108485011,0.215041,0.087269282,0.935782002,-2.43332057,-1
72,MODEL1,PARMS,sRB1,0.634646767,-0.742342391,0.069964933,0.013190783,-0.395617067,0.200323481,0.851197704,-2.510483845,-1
73,MODEL1,PARMS,sRB1,0.618172586,1.328903768,0.065909222,-0.036928255,-0.055797282,0.077324428,0.65377188,-1.56192787,-1
74,MODEL1,PARMS,sRB1,0.692048628,2.449029921,0.205580246,-0.389566365,1.337266584,-0.041670061,0.786919342,-1.78554326,-1
75,MODEL1,PARMS,sRB1,0.670359489,2.656627511,0.057410756,-0.116866234,0.344738932,-0.001358739,0.843276947,-1.932595307,-1
76,MODEL1,PARMS,sRB1,0.655614027,-1.858947167,0.089898337,-0.318318303,1.186262934,0.296339721,-0.436318343,0.703952009,-1
77,MODEL1,PARMS,sRB1,0.65782379,-5.673931657,0.087740126,-0.134006986,0.216388322,0.538943507,-1.066050221,2.002823194,-1
78,MODEL1,PARMS,sRB1,0.702015218,7.660202254,0.257256917,-0.79261279,2.890891723,-0.391732647,2.49325648,-5.680808819,-1
79,MODEL1,PARMS,sRB1,0.644717042,-0.729520795,0.134962166,-0.336338595,1.098245843,0.198883356,0.368088343,-1.458360415,-1
80,MODEL1,PARMS,sRB1,0.629338187,-0.898899796,0.145654977,-0.355335866,1.025082598,0.198569403,0.590477591,-1.692343807,-1
81,MODEL1,PARMS,sRB1,0.658445597,2.584004354,0.066322795,-0.14887837,0.394789297,0.004636447,0.685246962,-2.023157926,-1
82,MODEL1,PARMS,sRB1,0.628180467,2.432120048,0.112837303,-0.174164382,0.345077767,-0.008373459,0.662624226,-1.523666218,-1
83,MODEL1,PARMS,sRB1,0.62328774,3.391092625,0.161001469,-0.176074739,0.024183304,-0.093145784,1.477855335,-3.393084058,-1
84,MODEL1,PARMS,sRB1,0.685855397,-1.075361941,0.224422275,-0.261566956,0.416346343,0.168380203,0.853177299,-1.955160815,-1
85,MODEL1,PARMS,sRB1,0.705379641,-5.089073247,0.230513173,-0.510247624,1.664199481,0.456192961,-0.902274133,2.031255693,-1
86,MODEL1,PARMS,sRB1,0.633431691,1.505790584,0.024196979,-0.139453066,0.519865867,0.082340089,1.038350959,-2.978065619,-1
87,MODEL1,PARMS,sRB1,0.604661337,-2.226408908,0.074101583,-0.225019789,1.065486299,0.314091872,-0.499984858,0.940788737,-1
88,MODEL1,PARMS,sRB1,0.620049308,-2.723898434,0.275361037,-0.565589292,1.827107136,0.284001499,-0.223120557,0.408020355,-1
89,MODEL1,PARMS,sRB1,0.671351806,0.295722661,0.185958119,-0.238919543,0.441096032,0.114282759,-0.093711029,0.270189184,-1
90,MODEL1,PARMS,sRB1,0.691984028,2.112632008,0.146071814,-0.278011889,0.878712607,0.007351359,0.219031781,-0.336459653,-1
91,MODEL1,PARMS,sRB1,0.710137369,2.060795276,0.210148889,-0.308654035,0.497963113,-0.012926759,1.373533335,-3.416776291,-1
92,MODEL1,PARMS,sRB1,0.598876641,-5.37840838,0.111103367,-0.475486881,2.012950251,0.516626638,-1.102681703,2.159971592,-1
93,MODEL1,PARMS,sRB1,0.651833477,-1.593720335,0.165547684,-0.232129832,0.793866827,0.232126379,0.478373347,-1.395347802,-1
94,MODEL1,PARMS,sRB1,0.615801834,0.454686288,0.057553979,0.031146907,-0.617714554,0.147203491,-0.019723907,-0.109763664,-1
95,MODEL1,PARMS,sRB1,0.675091611,-0.212471532,0.100978502,-0.28308379,0.970553736,0.179492558,-0.133732701,0.128759317,-1
96,MODEL1,PARMS,sRB1,0.634779712,-2.77762076,0.03424087,-0.008475192,-0.074180433,0.358472299,-0.047877721,-0.583892685,-1
97,MODEL1,PARMS,sRB1,0.6336537,1.076462818,0.082696546,-0.279315758,0.91504166,0.107490602,0.01386265,-0.187691291,-1
98,MODEL1,PARMS,sRB1,0.667359298,2.943253191,0.232120769,-0.29139758,0.682483871,-0.087923147,1.014964021,-2.103010524,-1
99,MODEL1,PARMS,sRB1,0.683636584,-3.286261387,0.159689535,-0.380758543,1.391158334,0.367055791,-1.033680848,1.972805136,-1
100,MODEL1,PARMS,sRB1,0.625825045,-4.497713259,0.09594475,-0.309504045,1.047052422,0.465870633,-1.150303145,2.389952849,-1
101,MODEL1,PARMS,sRB1,0.681122127,1.463955448,0.153581625,-0.214035464,0.391094571,0.039236383,1.083040291,-3.034278624,-1
102,MODEL1,PARMS,sRB1,0.593114299,2.739936006,0.19245739,-0.323539043,0.987440077,-0.056935588,1.167888809,-2.71951118,-1
103,MODEL1,PARMS,sRB1,0.633121623,-2.963115847,0.075125471,-0.06661774,0.279284868,0.347799224,0.348254049,-1.592025,-1
104,MODEL1,PARMS,sRB1,0.688582333,-6.420707934,0.086126078,-0.138054763,0.480227327,0.585813817,-0.972700868,1.480370234,-1
105,MODEL1,PARMS,sRB1,0.794293714,-4.300542488,0.171109516,-0.128706991,0.182585893,0.413758946,-1.124760219,3.589292106,-1
106,MODEL1,PARMS,sRB1,0.621671746,-0.184771129,0.254628193,-0.349826483,0.732837766,0.109311936,0.841030897,-2.237701703,-1
107,MODEL1,PARMS,sRB1,0.694952438,-4.479768856,0.221084167,-0.444203256,1.560934575,0.399946959,0.743025435,-2.729238162,-1
108,MODEL1,PARMS,sRB1,0.636212142,1.082433095,0.154378291,-0.578761675,2.13636747,0.082157784,0.471588016,-1.219402861,-1
109,MODEL1,PARMS,sRB1,0.652217276,-1.067352423,0.318078736,-0.961059864,3.28272082,0.182760417,-0.123167957,0.308389304,-1
110,MODEL1,PARMS,sRB1,0.673061215,4.709069464,0.306676859,-0.745910235,2.445810441,-0.218348694,1.856158163,-4.436036839,-1
111,MODEL1,PARMS,sRB1,0.655153977,-1.759439136,0.111043067,-0.369870679,1.514734555,0.27612423,-0.28070793,0.42106428,-1
112,MODEL1,PARMS,sRB1,0.600688668,-2.180095788,0.125101705,-0.37909324,1.397815796,0.302258641,-0.325348252,0.56404674,-1
113,MODEL1,PARMS,sRB1,0.583448611,4.871769283,0.126604867,-0.317530007,1.074500241,-0.168503759,1.355264665,-3.396946761,-1
114,MODEL1,PARMS,sRB1,0.672070731,-1.351330553,0.160611851,-0.350900527,1.016958142,0.230802682,0.437567776,-1.645526448,-1
115,MODEL1,PARMS,sRB1,0.647786939,-3.180307954,0.023501558,-0.029899351,-0.109173697,0.392404456,-0.065603061,-0.68555848,-1
116,MODEL1,PARMS,sRB1,0.669810826,0.532398936,0.227206968,-0.481412308,1.335290216,0.086699538,0.746823651,-2.133003637,-1
117,MODEL1,PARMS,sRB1,0.635963897,2.987644225,0.182604484,-0.342633948,1.180520629,-0.072421987,1.223610603,-2.905438901,-1
118,MODEL1,PARMS,sRB1,0.664030427,0.555927327,0.267916795,-0.753441228,2.561796094,0.079681278,0.021153481,0.3759054,-1
119,MODEL1,PARMS,sRB1,0.604963373,0.591013876,0.118379456,-0.22091791,0.503357447,0.114085266,0.65984427,-2.089361595,-1
120,MODEL1,PARMS,sRB1,0.642106267,-0.034424577,0.191686577,-0.398734847,1.553275303,0.127430886,0.535534396,-1.214728368,-1
121,MODEL1,PARMS,sRB1,0.642739474,5.729679605,0.080526325,0.000103677,-0.305565907,-0.216566857,1.209045662,-2.578955984,-1
122,MODEL1,PARMS,sRB1,0.622877296,-3.037524967,0.135646164,-0.043067855,-0.248823212,0.337826025,-0.292722027,0.510518722,-1
123,MODEL1,PARMS,sRB1,0.680156786,-0.856494042,0.086235971,-0.333071192,1.027523811,0.230062678,-0.377422818,1.008915148,-1
124,MODEL1,PARMS,sRB1,0.63201745,0.211419551,0.166022359,-0.323960546,1.044890394,0.122247162,0.399907762,-1.31559949,-1
125,MODEL1,PARMS,sRB1,0.631861592,1.132586253,0.163336508,-0.320336447,0.852101776,0.060109505,0.820111742,-2.284576319,-1
126,MODEL1,PARMS,sRB1,0.64235679,-6.840381748,0.123099053,-0.2188554,0.563137366,0.611352206,-1.629987016,3.381513505,-1
127,MODEL1,PARMS,sRB1,0.642233412,0.726981441,0.135376055,-0.113471065,-0.216923618,0.10750871,0.022525246,-0.154414301,-1
128,MODEL1,PARMS,sRB1,0.624065759,-0.372055213,0.230656485,-0.424359796,1.449891491,0.128494255,0.633348844,-1.437585716,-1
129,MODEL1,PARMS,sRB1,0.667538774,-0.88817057,0.223450524,-0.620998887,2.354450011,0.183048577,0.148446155,-0.509216431,-1
130,MODEL1,PARMS,sRB1,0.606015235,-5.284380703,0.176850017,-0.213023895,0.311934859,0.479420714,-0.661321864,1.119913539,-1
131,MODEL1,PARMS,sRB1,0.615233131,3.147096202,0.145646096,-0.282441347,0.853219011,-0.056378015,0.702844897,-1.801121275,-1
132,MODEL1,PARMS,sRB1,0.712860222,-1.217968602,0.090104076,0.039618107,-0.531959672,0.231710156,0.581884534,-1.941274422,-1
133,MODEL1,PARMS,sRB1,0.67116282,-3.026357456,0.179590582,-0.372653589,0.901372625,0.338877091,-0.528861614,0.991758634,-1
134,MODEL1,PARMS,sRB1,0.611101762,2.598581808,0.175727729,-0.386776807,0.995587234,-0.033686794,0.785298029,-2.110428856,-1
135,MODEL1,PARMS,sRB1,0.650519224,-0.677662725,0.106193345,-0.218382809,0.82777273,0.196851397,0.149227735,-0.435776234,-1
136,MODEL1,PARMS,sRB1,0.621435868,-1.496373266,0.224506433,-0.715406721,2.696346832,0.228088874,0.12958395,-0.222006277,-1
137,MODEL1,PARMS,sRB1,0.68161647,2.10771234,0.086505249,-0.140620455,0.16037144,0.027881622,0.211443263,-0.525658105,-1
138,MODEL1,PARMS,sRB1,0.604102769,-0.47851218,0.125346145,-0.265631136,0.94151378,0.174561858,0.346860334,-0.897910461,-1
139,MODEL1,PARMS,sRB1,0.603695254,3.810118153,0.152453471,-0.370373959,1.069553727,-0.110056596,1.294275735,-3.226108398,-1
140,MODEL1,PARMS,sRB1,0.61480977,-4.06964442,0.04686297,0.058852771,-0.374769104,0.431573367,-0.140230613,-0.550504594,-1
141,MODEL1,PARMS,sRB1,0.632478119,1.417677329,0.218720447,-0.489861952,1.885364521,0.014131425,1.025648411,-2.427410955,-1
142,MODEL1,PARMS,sRB1,0.597958158,-1.751971675,0.184048206,-0.438919666,1.541365735,0.2625476,-0.901428278,2.092500364,-1
143,MODEL1,PARMS,sRB1,0.695468238,-3.399655397,0.203376896,-0.45394642,1.417184184,0.356712153,-0.242571242,0.185648442,-1
144,MODEL1,PARMS,sRB1,0.70229723,-1.094192964,0.119763217,0.147889155,-1.19102169,0.197451531,0.710685223,-1.871199093,-1
145,MODEL1,PARMS,sRB1,0.655106285,3.580537299,0.12322289,0.008578664,-0.469371454,-0.091229808,1.412464395,-3.51794238,-1
146,MODEL1,PARMS,sRB1,0.676235467,0.276807798,0.30873312,-0.620272714,1.764433627,0.076351183,0.44074135,-0.893085175,-1
147,MODEL1,PARMS,sRB1,0.665364573,-1.485252273,0.109618498,-0.063247688,0.046568188,0.24589174,0.663243496,-2.337089253,-1
148,MODEL1,PARMS,sRB1,0.618793805,2.096211275,0.162061487,-0.301675289,0.866480949,-0.002678256,0.785457166,-1.703939715,-1
149,MODEL1,PARMS,sRB1,0.681274436,3.684874897,0.038167388,0.009869375,0.040981919,-0.079156433,1.196163439,-2.732544889,-1
150,MODEL1,PARMS,sRB1,0.681188202,-0.308210304,0.059169678,-0.176525662,0.602834878,0.201220867,-0.78995124,2.488073082,-1
151,MODEL1,PARMS,sRB1,0.66161863,5.39222195,0.019085054,0.049875881,-0.178391823,-0.170504759,1.151870335,-2.608029564,-1
152,MODEL1,PARMS,sRB1,0.6457503,4.5544047,0.18635835,-0.564989819,2.027660315,-0.160432203,1.366857377,-3.308935993,-1
153,MODEL1,PARMS,sRB1,0.664896607,-0.37862075,0.105659345,-0.320353735,1.084956378,0.187799762,0.364539086,-1.327645292,-1
154,MODEL1,PARMS,sRB1,0.63698177,-3.131370522,0.113515675,-0.331412846,1.296469813,0.373777133,-0.887883356,1.816349183,-1
155,MODEL1,PARMS,sRB1,0.688897513,-4.98411068,0.092282713,0.113792763,-0.889845273,0.472912494,-0.664246774,1.157681031,-1
156,MODEL1,PARMS,sRB1,0.640551731,-4.923964638,0.116164542,-0.314016375,1.10370689,0.482065303,-0.903431477,1.595145327,-1
157,MODEL1,PARMS,sRB1,0.708045573,2.064766811,0.245362112,-0.347942025,0.923532714,-0.03452763,1.22183933,-2.73909509,-1
158,MODEL1,PARMS,sRB1,0.646772684,0.971801186,0.145667289,-0.310436783,0.903351089,0.078431807,0.979543474,-2.82751082,-1
159,MODEL1,PARMS,sRB1,0.643473563,0.037729659,0.172594421,-0.161100804,0.332955119,0.120420054,0.841920274,-2.183175161,-1
160,MODEL1,PARMS,sRB1,0.647819658,-3.454070232,0.18889744,-0.437309153,1.468955515,0.369536836,-0.682569816,1.284309591,-1
161,MODEL1,PARMS,sRB1,0.657099158,-2.874095448,-0.011099195,0.051109805,-0.045021908,0.375797784,-0.34372619,0.591038597,-1
162,MODEL1,PARMS,sRB1,0.581463596,-0.203154501,0.20105094,-0.365876962,1.085525678,0.144892073,-0.373790254,0.972691107,-1
163,MODEL1,PARMS,sRB1,0.734226307,1.177923174,0.304870537,-0.612018887,1.990449093,0.018258218,-0.181870502,1.915217526,-1
164,MODEL1,PARMS,sRB1,0.633192557,-2.644958361,0.286246926,-0.671958784,2.552373542,0.272567714,-0.213044429,0.376781117,-1
165,MODEL1,PARMS,sRB1,0.736876464,-1.101031456,0.311644702,-0.495929676,1.483798723,0.152133425,0.83880251,-2.096354573,-1
166,MODEL1,PARMS,sRB1,0.75745963,-0.355055226,0.331597827,-0.82625866,2.662397344,0.118934301,0.712351438,-2.0411239,-1
167,MODEL1,PARMS,sRB1,0.622971505,-2.877160051,0.213301159,-0.31575511,0.490442999,0.313677017,-0.376692182,0.802317583,-1
168,MODEL1,PARMS,sRB1,0.694604934,4.419914985,0.201584443,-0.397110832,1.266566629,-0.168118527,1.040092585,-1.92066727,-1
169,MODEL1,PARMS,sRB1,0.690172723,-2.357883598,0.262129575,-0.686886925,2.320003799,0.265952379,-0.007630025,-0.198679887,-1
170,MODEL1,PARMS,sRB1,0.663724484,-1.702574135,0.188741316,-0.179548381,0.291826728,0.239876972,-0.375825294,0.976912566,-1
171,MODEL1,PARMS,sRB1,0.654632437,-0.633801543,0.005139509,0.180960644,-0.646666802,0.22011268,0.228092106,-0.470460225,-1
172,MODEL1,PARMS,sRB1,0.635318484,-4.568176886,0.079948145,-0.095083793,0.01730671,0.473010597,-0.905844945,1.498696389,-1
173,MODEL1,PARMS,sRB1,0.64277357,0.835140957,0.133099166,-0.163064041,0.199467813,0.093898515,0.015088047,-0.034734971,-1
174,MODEL1,PARMS,sRB1,0.675464596,2.179544202,0.239645105,-0.524562706,1.596726719,-0.029077383,1.262483996,-3.421025159,-1
175,MODEL1,PARMS,sRB1,0.633786373,0.258284888,0.142778647,-0.243136595,0.84817483,0.119156702,0.72626614,-1.967031232,-1
176,MODEL1,PARMS,sRB1,0.711309323,-1.191272658,0.16738143,-0.355376746,1.475808634,0.213789328,-0.071325764,0.080996613,-1
177,MODEL1,PARMS,sRB1,0.652441739,4.760776758,0.130501694,-0.429332983,1.604355951,-0.156047725,0.938101947,-2.058630266,-1
178,MODEL1,PARMS,sRB1,0.716590866,-0.506067226,0.181434333,-0.43186118,1.713614552,0.162038783,0.310291054,-0.505873694,-1
179,MODEL1,PARMS,sRB1,0.686492168,-1.894588875,0.317072276,-0.68519123,2.276229945,0.220852542,-0.174221383,0.350566437,-1
180,MODEL1,PARMS,sRB1,0.645882588,-1.223047216,0.094874245,-0.116229285,0.197949285,0.237018938,0.037911126,-0.331679418,-1
181,MODEL1,PARMS,sRB1,0.602246459,-4.577616952,0.307710298,-0.791211931,2.757964888,0.395810408,-0.081767449,-0.389996702,-1
182,MODEL1,PARMS,sRB1,0.647999651,-0.257877617,0.278579752,-0.714220183,2.253599389,0.135778867,0.19407319,-0.680823331,-1
183,MODEL1,PARMS,sRB1,0.550511312,0.368992605,0.013707156,0.095416565,-0.357717809,0.151484639,0.228717909,-0.513106202,-1
184,MODEL1,PARMS,sRB1,0.648342275,-1.507805165,0.050239953,-0.142617265,0.532139131,0.273942244,0.149320341,-0.82936954,-1
185,MODEL1,PARMS,sRB1,0.632329741,-4.06744104,0.131413787,-0.314637058,1.240222337,0.415952362,-0.580242809,0.990013522,-1
186,MODEL1,PARMS,sRB1,0.576435228,0.730477034,0.23635792,-0.551388637,1.846602561,0.069735849,0.673416765,-1.74139819,-1
187,MODEL1,PARMS,sRB1,0.640738876,2.335417479,0.044866173,-0.092560996,0.148931645,0.023813809,0.852219103,-2.1891871,-1
188,MODEL1,PARMS,sRB1,0.620640529,-0.230604372,0.0659662,-0.234864746,0.754758849,0.198667098,-0.3690399,1.246058759,-1
189,MODEL1,PARMS,sRB1,0.646833463,2.196924697,0.092389098,-0.115595417,0.459483944,0.014740465,0.659035718,-1.61497538,-1
190,MODEL1,PARMS,sRB1,0.646804286,-2.235982732,0.181951477,-0.470714161,1.60029948,0.281864975,-0.074449754,-0.121817126,-1
191,MODEL1,PARMS,sRB1,0.653644358,-1.722226157,0.205930871,-0.154279759,0.000483551,0.236915873,-0.305394202,0.520387938,-1
192,MODEL1,PARMS,sRB1,0.60151358,-3.816143024,0.196237069,-0.445085346,1.332831183,0.375482005,-0.293725218,0.191299479,-1
