SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RB1
411,MODEL1,PARMS,RB1,0.93596899,-5.723080378,0.029106502,-0.119877427,0.679745723,0.608513192,0.452230974,-1.548907126,-1
412,MODEL1,PARMS,RB1,0.909520225,-2.777879494,0.174941377,-0.206290158,0.447895026,0.369250015,0.264355387,-0.929077555,-1
413,MODEL1,PARMS,RB1,0.823612243,3.451085796,0.219121418,-0.571723404,1.823034897,-0.039156605,1.476379116,-3.558248159,-1
414,MODEL1,PARMS,RB1,1.024472783,-4.966118667,0.237991756,-0.72618092,2.83285661,0.521855562,-0.745250905,1.228812977,-1
415,MODEL1,PARMS,RB1,0.942659247,0.351855823,0.058563243,-0.212355067,0.791103293,0.208416,0.435870745,-1.377671238,-1
416,MODEL1,PARMS,RB1,0.872144546,-6.625010526,0.050579698,0.201133742,-1.314894031,0.656782276,-0.717803542,1.111746579,-1
417,MODEL1,PARMS,RB1,0.903888722,-5.541165356,0.158720718,-0.525963404,1.768520433,0.573053383,-0.972880033,1.945072521,-1
418,MODEL1,PARMS,RB1,0.900327736,2.905865349,-0.035104736,0.101908115,0.025833201,0.065984168,0.814212215,-1.86210812,-1
419,MODEL1,PARMS,RB1,0.883355382,-7.001219229,0.167702282,-0.467148242,1.814357782,0.652901908,-0.454601697,0.751768924,-1
420,MODEL1,PARMS,RB1,1.222588956,1.514900993,0.522291862,-1.134954023,3.747875879,-0.028352386,1.819626449,-3.682297438,-1
421,MODEL1,PARMS,RB1,0.953277794,2.07496551,-0.064230813,0.362794736,-1.549909531,0.119163217,1.586439431,-4.255711752,-1
422,MODEL1,PARMS,RB1,0.843256731,-1.877429715,-0.016798278,-0.137647592,0.884327665,0.36992238,0.431123639,-1.415202807,-1
423,MODEL1,PARMS,RB1,0.824681901,3.778380642,0.007518812,0.021736905,0.04408257,-0.000377983,0.812394842,-1.980992915,-1
424,MODEL1,PARMS,RB1,0.870650403,-8.013769902,0.152077899,-0.293572106,0.69818547,0.725121945,-0.520544265,0.665554272,-1
425,MODEL1,PARMS,RB1,0.826864949,-2.304549426,0.03577788,0.050485033,-0.269546392,0.380686427,1.140109019,-3.813190422,-1
426,MODEL1,PARMS,RB1,1.007598012,-4.077876665,0.051850102,-0.049136761,0.032039112,0.499528417,-0.500410436,0.942963426,-1
427,MODEL1,PARMS,RB1,0.914408973,-12.23907289,0.384785033,-1.063475687,3.347563526,0.94874235,-1.9470416,3.960718753,-1
428,MODEL1,PARMS,RB1,0.89261156,-3.465492176,0.1397215,0.086778056,-0.95621177,0.417907164,0.420894856,-1.077387505,-1
429,MODEL1,PARMS,RB1,0.880499977,-0.457144496,0.010477917,-0.215984274,1.250145054,0.28391513,-0.529002976,1.498714611,-1
430,MODEL1,PARMS,RB1,0.844943624,0.146725207,0.096382668,-0.096882225,0.345731299,0.189594842,1.459059004,-3.80203747,-1
431,MODEL1,PARMS,RB1,0.936156076,-2.952064853,0.131592869,-0.234096512,0.557974336,0.403759589,0.159580125,-0.900690178,-1
432,MODEL1,PARMS,RB1,0.965397372,-11.676575,0.561830531,-1.088859269,3.352714562,0.852438446,-2.220209953,4.946456539,-1
433,MODEL1,PARMS,RB1,0.911016649,-5.260261494,0.209141422,-0.467950175,1.468465747,0.525789395,-0.009426565,-0.25816934,-1
434,MODEL1,PARMS,RB1,0.850675847,-2.028313185,-0.007373692,0.295110056,-1.322346821,0.379195023,0.122846216,-0.570073648,-1
435,MODEL1,PARMS,RB1,0.946039733,-6.488633637,-0.011686606,0.185948835,-0.604153407,0.667835932,-0.60439043,0.784966988,-1
436,MODEL1,PARMS,RB1,0.925164054,-0.560712125,0.035924192,-0.092401199,0.126786538,0.280166377,0.064501401,-0.318567787,-1
437,MODEL1,PARMS,RB1,0.870868401,3.142424611,0.109809199,-0.282066534,0.887266193,0.012662378,1.23335622,-3.374343135,-1
438,MODEL1,PARMS,RB1,0.872481119,-4.684500385,0.184299883,-0.51042037,1.992754209,0.503390892,-0.243309778,0.456573682,-1
439,MODEL1,PARMS,RB1,0.903457505,-4.391186029,0.188843763,-0.217888496,0.504349686,0.474787227,-0.289472905,0.389827611,-1
440,MODEL1,PARMS,RB1,1.200579338,-1.059966838,0.557120772,-1.505863418,5.21934375,0.156746021,0.612657216,-0.983393087,-1
441,MODEL1,PARMS,RB1,0.933411582,-2.997207181,0.025588751,0.160074008,-0.754249948,0.422206785,0.675002783,-2.213156558,-1
442,MODEL1,PARMS,RB1,0.950426842,3.780550065,-0.090642497,0.165601915,-0.702849317,0.031126496,1.524532046,-3.934005132,-1
443,MODEL1,PARMS,RB1,0.878833601,-4.58267087,0.032512611,-0.193716998,0.765923488,0.544602973,-0.48693723,0.964669592,-1
444,MODEL1,PARMS,RB1,1.090870303,-10.34373851,0.120508907,-0.216443478,0.71192854,0.897342019,-1.292111653,2.310837109,-1
445,MODEL1,PARMS,RB1,0.90206427,1.28559397,-0.029381433,-0.171179519,0.773607774,0.184178425,0.548894795,-1.04854816,-1
446,MODEL1,PARMS,RB1,0.879698841,2.237183682,0.015277936,-0.190598022,0.83863084,0.105920698,1.27249642,-3.085788485,-1
447,MODEL1,PARMS,RB1,0.908782522,-1.455331967,-0.013110493,0.163037056,-0.678208971,0.351888318,-0.11487584,-0.151559941,-1
448,MODEL1,PARMS,RB1,0.953722308,4.121395645,0.155170704,-0.239982732,0.090185591,-0.056486378,0.983303839,-2.337327722,-1
449,MODEL1,PARMS,RB1,0.883329912,-6.810060653,0.036911366,-0.056834471,0.282455154,0.681138794,-0.471569716,0.574289294,-1
450,MODEL1,PARMS,RB1,0.826845066,-0.177970118,0.111748834,-0.617192867,2.100170248,0.26131431,-0.69017591,1.730266569,-1
451,MODEL1,PARMS,RB1,1.004652097,0.392701468,0.226704111,-0.643604775,2.404196978,0.151573104,0.293506423,0.15564054,-1
452,MODEL1,PARMS,RB1,0.938416531,1.015032329,-0.009777353,0.066791233,-0.281007836,0.190194429,-0.035596295,0.418765672,-1
453,MODEL1,PARMS,RB1,1.197159008,-4.40073017,0.226890467,-0.461360064,1.10577007,0.47292492,-0.532949436,1.743781035,-1
454,MODEL1,PARMS,RB1,1.049705633,-6.567757731,0.205214533,-0.630856714,2.389844413,0.621059726,-0.493339781,0.731022318,-1
455,MODEL1,PARMS,RB1,1.160119992,-7.174758241,0.153952026,-0.182112259,0.565680429,0.670124358,-1.545720711,4.788617789,-1
456,MODEL1,PARMS,RB1,0.876800938,-8.916451197,0.094145649,0.057729522,-0.675447776,0.792514138,-0.788071656,1.37548138,-1
457,MODEL1,PARMS,RB1,0.854773438,0.225606321,0.148205041,-0.353272034,1.221379331,0.1859657,1.107713722,-3.05171466,-1
458,MODEL1,PARMS,RB1,0.936439256,-1.458748043,0.282120376,-0.732734566,2.304331902,0.272093239,-0.3365861,1.240445454,-1
459,MODEL1,PARMS,RB1,0.879014046,-1.793824938,0.381201944,-0.868815449,3.036593665,0.242983137,0.788318511,-1.819955411,-1
460,MODEL1,PARMS,RB1,0.919519521,2.528067105,-0.062834448,0.096657579,-0.385013772,0.11976445,0.116494698,-0.095189423,-1
461,MODEL1,PARMS,RB1,0.846688118,-5.970839913,0.152755216,-0.182846821,0.454954976,0.585810159,-0.029215042,-0.490284737,-1
462,MODEL1,PARMS,RB1,0.89413642,-3.06331084,0.291963028,-0.550931235,1.914126763,0.363943465,0.028499837,-0.04582669,-1
463,MODEL1,PARMS,RB1,0.878544588,-1.682326759,0.236773234,-0.74855473,2.849608016,0.301010213,-0.367264743,1.255804214,-1
464,MODEL1,PARMS,RB1,0.889151924,-6.013139184,-0.063913274,0.325742885,-1.279117598,0.655444455,-0.135192132,-0.744866141,-1
465,MODEL1,PARMS,RB1,0.942242623,-1.676828569,0.021703312,-0.039766282,-0.202954389,0.356894313,-0.079566854,0.052199184,-1
466,MODEL1,PARMS,RB1,0.895060727,-2.456558094,-0.036498793,-0.214353618,1.427473113,0.436097081,-0.45591225,0.998050455,-1
467,MODEL1,PARMS,RB1,0.845304476,8.668564336,0.066592788,0.090725021,-0.353660905,-0.360800669,3.075419012,-7.300575037,-1
468,MODEL1,PARMS,RB1,0.90543874,-1.969401326,0.015573721,-0.003758113,0.065052441,0.373269524,-0.356768686,0.75475241,-1
469,MODEL1,PARMS,RB1,0.831404623,6.762685983,0.137666548,-0.113905835,0.099920916,-0.251645639,2.483075151,-5.834312629,-1
470,MODEL1,PARMS,RB1,0.920784364,-4.848460439,0.225898516,-0.528209699,1.594090685,0.498053078,0.403419764,-1.746189222,-1
471,MODEL1,PARMS,RB1,0.948735688,-6.871541927,0.215181409,-0.738111513,2.746385157,0.654582127,-0.661729263,0.707652873,-1
472,MODEL1,PARMS,RB1,1.205903499,-8.967715067,0.245915505,-0.793082649,3.131704988,0.784808868,-2.054573645,4.887321451,-1
473,MODEL1,PARMS,RB1,0.795215447,-0.128245895,0.206821369,-0.661141387,2.237939947,0.201453596,0.967983357,-2.680498223,-1
474,MODEL1,PARMS,RB1,0.96234699,-0.256967877,0.239321916,-0.71762513,2.559573338,0.19060226,1.303446648,-3.468410231,-1
475,MODEL1,PARMS,RB1,0.878026875,4.809584984,-0.042315505,0.236262168,-1.159788854,-0.045764089,1.226159742,-3.26679949,-1
476,MODEL1,PARMS,RB1,0.925108851,-0.467550314,0.20488359,-0.857548482,3.526371799,0.232274255,0.433541609,-1.295698629,-1
477,MODEL1,PARMS,RB1,0.885063163,-1.197784306,0.099287319,-0.40430456,1.418771989,0.310321476,0.641193632,-2.124758674,-1
478,MODEL1,PARMS,RB1,0.882115343,-8.347443651,-0.005507107,-0.203084876,1.058859193,0.820631602,-2.37851111,5.396461877,-1
479,MODEL1,PARMS,RB1,0.883083196,-5.135360552,0.028619889,-0.268550518,1.270270133,0.589693776,-1.097680279,2.437101319,-1
480,MODEL1,PARMS,RB1,0.895677738,-5.729293107,0.196509079,-0.487867489,1.591303982,0.57769736,-1.081191786,2.254490245,-1
481,MODEL1,PARMS,RB1,0.914764388,-10.66999135,0.107116455,-0.300611832,1.188761392,0.929216565,-2.436418724,5.313383082,-1
482,MODEL1,PARMS,RB1,1.152280233,-6.121959108,0.250427307,-0.193520761,0.080730069,0.553412695,-0.637452497,2.347955342,-1
483,MODEL1,PARMS,RB1,0.966475699,-3.648006942,0.174935817,-0.094820675,0.019508307,0.428165357,-0.4328445,1.207765787,-1
484,MODEL1,PARMS,RB1,0.958361042,0.210170275,-0.165317137,0.54799158,-2.197552255,0.286371114,-0.034476967,0.507888671,-1
485,MODEL1,PARMS,RB1,0.876860127,-4.241390971,0.070377944,-0.234123979,1.278455781,0.504633478,-0.139121052,-0.259451085,-1
486,MODEL1,PARMS,RB1,1.112685011,-4.433035687,0.285052674,-0.836643948,2.936375563,0.467791069,-1.388122477,4.064400644,-1
487,MODEL1,PARMS,RB1,0.904675086,-2.225607978,0.14142595,-0.366833297,1.097908174,0.360085957,-0.045546368,0.242917977,-1
488,MODEL1,PARMS,RB1,1.05617107,-6.407844516,0.520034544,-1.189363228,3.826171443,0.520628338,-1.092795415,3.111885442,-1
489,MODEL1,PARMS,RB1,0.937702424,-4.315941577,0.280455891,-0.614484247,1.967000377,0.444382039,-0.82073851,2.315309821,-1
490,MODEL1,PARMS,RB1,0.840662088,2.730001713,0.215377024,-0.427370205,1.128296499,-0.002179764,1.618993539,-3.668687149,-1
491,MODEL1,PARMS,RB1,1.023992506,3.973698309,0.226732688,-0.399726662,1.098193378,-0.066757254,0.587708235,-1.058940176,-1
492,MODEL1,PARMS,RB1,0.825034405,-3.903737144,0.238411299,-0.214090774,0.660344899,0.415325506,0.078499909,-0.080847807,-1
493,MODEL1,PARMS,RB1,0.894065779,-2.856129451,0.174800468,-0.521986286,2.251651412,0.375869359,1.052013003,-3.158737054,-1
494,MODEL1,PARMS,RB1,1.068313487,-4.389619529,0.422644571,-0.830957545,2.435345048,0.412616358,-0.915113969,2.23385147,-1
495,MODEL1,PARMS,RB1,0.883873832,-5.165971171,0.245918456,-0.627763986,2.273328331,0.513389482,-0.120645816,-0.366151754,-1
496,MODEL1,PARMS,RB1,0.932892588,-9.587320035,0.248489653,-0.77740069,2.676399426,0.814275558,-1.344822532,2.52480161,-1
497,MODEL1,PARMS,RB1,0.947526143,-3.341643519,0.140829167,-0.176188696,0.427383962,0.416260023,0.25164057,-0.811394383,-1
498,MODEL1,PARMS,RB1,0.856323311,-1.288725722,0.071652444,-0.232014368,0.716568867,0.317223034,0.021381533,-0.226930951,-1
499,MODEL1,PARMS,RB1,0.939492062,-6.345365037,0.28888129,-0.844773348,3.226918592,0.577747984,0.213805147,-1.004260307,-1
500,MODEL1,PARMS,RB1,0.875718302,-1.840831808,0.041994289,-0.326318271,1.733102369,0.360628488,0.261218899,-0.758727014,-1
501,MODEL1,PARMS,RB1,0.931382417,-2.153865142,0.115350423,-0.379844814,1.19587561,0.369097815,0.241087345,-1.256571173,-1
502,MODEL1,PARMS,RB1,0.887535792,-5.464129623,0.28540978,-0.830174593,3.324760291,0.525195165,-0.731293595,1.710593293,-1
503,MODEL1,PARMS,RB1,1.105775526,-6.409795108,0.477912586,-0.991029257,2.926842231,0.515217479,-0.308646545,1.055359516,-1
504,MODEL1,PARMS,RB1,0.858346269,-1.872152116,0.080713898,-0.282635299,0.921635374,0.350384705,0.395690877,-1.279869578,-1
505,MODEL1,PARMS,RB1,0.928174606,-2.997444689,0.211656213,-0.471527425,1.426380853,0.363286199,1.566582747,-4.424529215,-1
506,MODEL1,PARMS,RB1,0.898145086,4.108196643,0.056521848,-0.343560019,1.243109181,-0.016684022,0.03267265,0.670329129,-1
507,MODEL1,PARMS,RB1,0.764128094,-2.091594998,0.044787246,-0.386009742,1.802417418,0.389918153,-0.823165426,2.180361935,-1
508,MODEL1,PARMS,RB1,1.139543485,-2.849298492,0.106242017,-0.286008732,0.824588532,0.396104299,-0.009564859,0.827174621,-1
509,MODEL1,PARMS,RB1,1.038492473,3.083341664,0.246771848,-0.475302812,1.678382167,-0.032435101,1.243298917,-2.209633629,-1
510,MODEL1,PARMS,RB1,0.910324577,0.54563254,0.35676792,-0.977154037,3.695488401,0.105114887,1.062686463,-2.732877133,-1
511,MODEL1,PARMS,RB1,0.849666781,5.833709658,0.093397919,-0.085173091,-0.295710888,-0.161712235,1.887580904,-4.632095661,-1
512,MODEL1,PARMS,RB1,1.079599372,-10.53576605,0.26846351,-0.832775119,2.993009931,0.872802102,-1.820812328,4.053371427,-1
513,MODEL1,PARMS,RB1,0.96369422,-7.773129764,0.233776802,-0.612550606,2.09507309,0.694402426,-1.19966718,2.623089548,-1
514,MODEL1,PARMS,RB1,0.943678636,-4.717301225,0.094235484,-0.067546996,0.172778454,0.526656391,-0.654290119,1.51185711,-1
515,MODEL1,PARMS,RB1,0.873931418,-4.413872674,0.203591726,-0.735875901,2.628024932,0.499088392,-1.05782239,2.480661075,-1
516,MODEL1,PARMS,RB1,0.986123175,-3.795591924,0.093251874,-0.31729782,1.035071215,0.472584508,0.093947311,-0.786090372,-1
517,MODEL1,PARMS,RB1,0.946188286,-1.364089435,0.211276562,-0.410097378,1.032845675,0.270163499,0.318377485,-0.746994815,-1
518,MODEL1,PARMS,RB1,0.906917001,-1.463969203,0.014794407,-0.229828339,0.726180444,0.374756841,-1.325260022,3.230909171,-1
519,MODEL1,PARMS,RB1,0.90189055,-0.561016263,0.111003772,-0.394234324,1.409980267,0.258222558,0.602351428,-1.732534734,-1
520,MODEL1,PARMS,RB1,0.912008405,-4.947521154,0.244616539,-0.589312264,1.685104689,0.508935387,-0.603929002,1.540567258,-1
521,MODEL1,PARMS,RB1,0.902419445,-2.839018157,0.176954269,-0.60394272,2.228167399,0.393814455,-0.212933242,0.344758404,-1
522,MODEL1,PARMS,RB1,1.043150363,0.916726454,0.21041396,-0.397834167,1.579787191,0.112714863,0.971563617,-1.815268866,-1
523,MODEL1,PARMS,RB1,1.194173838,-7.874150013,0.364138345,-0.598793878,1.36790989,0.663838294,-2.002579758,5.158505447,-1
524,MODEL1,PARMS,RB1,1.011422444,2.181247679,0.163327794,-0.440345695,1.791719995,0.058854617,1.3560061,-3.115406066,-1
525,MODEL1,PARMS,RB1,0.829249081,-2.400425923,0.153984542,-0.414766651,1.384640363,0.361567331,0.082458253,-0.781125792,-1
526,MODEL1,PARMS,RB1,1.046979355,9.385990001,0.272217667,-0.547838805,1.53089373,-0.447981171,1.51785963,-2.275915361,-1
527,MODEL1,PARMS,RB1,0.845765839,-4.656709145,0.102253595,-0.125363301,0.187560747,0.514797521,-0.176361969,0.588514073,-1
528,MODEL1,PARMS,RB1,0.920160605,-5.385010258,0.103559671,-0.376475279,1.594252897,0.581461117,-0.757120693,1.319035264,-1
529,MODEL1,PARMS,RB1,0.976128591,-15.04758313,0.26489657,-0.701448219,2.363025324,1.16137511,-1.954386597,3.501598219,-1
530,MODEL1,PARMS,RB1,1.019238359,-4.108139497,0.281611633,-0.775173,2.880940986,0.44334536,-0.400558434,0.816830049,-1
531,MODEL1,PARMS,RB1,0.948224896,-5.036110843,0.093780147,-0.249139868,0.632585678,0.55629778,-0.31881648,-0.044339694,-1
532,MODEL1,PARMS,RB1,0.929441461,-1.559800265,0.059048885,-0.24265724,0.633263634,0.346906031,0.186101045,-1.009349132,-1
533,MODEL1,PARMS,RB1,1.078162365,-2.668705126,0.203664954,-0.495185673,1.744905111,0.360356709,0.147991489,0.27226789,-1
534,MODEL1,PARMS,RB1,0.956161579,-6.042648486,0.309896255,-0.548776219,1.531624854,0.551053416,-0.708516712,1.199119596,-1
535,MODEL1,PARMS,RB1,1.192843421,2.976020538,0.123099017,-0.011397207,-0.548660854,0.018828116,0.451947173,0.177870694,-1
536,MODEL1,PARMS,RB1,0.843871253,6.467158778,0.127873072,-0.194857681,0.559730845,-0.22578312,2.142957914,-4.415056415,-1
537,MODEL1,PARMS,RB1,0.911809888,-9.504290754,-0.039236076,0.24104288,-0.985503368,0.881256514,-1.438772248,2.889028061,-1
538,MODEL1,PARMS,RB1,0.810915702,-5.410616819,0.108379541,-0.595331395,2.669158196,0.585413484,-0.837093303,1.612101279,-1
539,MODEL1,PARMS,RB1,0.925005601,-3.991660241,0.294521545,-0.810759436,2.574072117,0.429761359,-0.251322151,0.336557921,-1
540,MODEL1,PARMS,RB1,0.962118415,-2.774457446,0.061834896,-0.182691407,0.375440743,0.42241739,-0.645473795,1.161485678,-1
541,MODEL1,PARMS,RB1,0.935790854,1.368236134,0.056325043,-0.011646898,-0.264537897,0.14122559,0.138622494,-0.099904041,-1
542,MODEL1,PARMS,RB1,0.917282066,-2.922420041,-0.07632737,-0.08060633,0.473532305,0.48331682,-0.651029711,1.281253796,-1
543,MODEL1,PARMS,RB1,0.865535856,-6.678683292,0.182304519,-0.447523017,1.679815107,0.637047146,-1.058290997,2.387451749,-1
544,MODEL1,PARMS,RB1,0.891493791,-7.437783218,0.228996688,-0.828282946,3.498587696,0.680522728,-1.204816831,2.563504974,-1
545,MODEL1,PARMS,RB1,0.925127958,0.400450076,-0.011089827,0.291260379,-1.346071699,0.21080623,0.651153247,-1.386391244,-1
546,MODEL1,PARMS,RB1,0.9089746,-4.645954842,0.075552175,-0.421497634,1.8481987,0.542693305,-0.822681013,1.828712036,-1
547,MODEL1,PARMS,RB1,1.063711738,-5.568052587,0.204914818,-0.110839008,-0.502845571,0.565448342,-1.946440083,5.0997809,-1
548,MODEL1,PARMS,RB1,0.970153264,7.809541777,-0.032707307,0.456578644,-2.272266295,-0.255953854,1.006947386,-1.45937195,-1
549,MODEL1,PARMS,RB1,0.852042178,3.070035175,0.186489177,-0.583010857,2.068796471,-0.008505094,1.386953584,-3.581670539,-1
550,MODEL1,PARMS,RB1,1.048975275,5.857495104,0.256909281,-0.595221566,1.658303729,-0.209425987,1.574987617,-2.881264224,-1
551,MODEL1,PARMS,RB1,0.871335024,-2.616627887,0.198818391,-0.82517389,3.365795559,0.373474145,-0.269768482,0.293002382,-1
552,MODEL1,PARMS,RB1,0.962418585,0.972271531,0.182324974,-0.572838992,2.487438117,0.132551891,0.664615229,-1.585725516,-1
553,MODEL1,PARMS,RB1,0.853721513,9.223834311,0.078273224,-0.18729258,0.911147475,-0.381205135,2.676133001,-6.053265741,-1
554,MODEL1,PARMS,RB1,0.901265985,-3.208054011,0.130341432,-0.061192018,-0.264048757,0.412734294,0.559307813,-2.102989659,-1
555,MODEL1,PARMS,RB1,0.755027766,-2.643332277,0.230194541,-0.518866992,1.475621821,0.364724488,-0.57862664,1.48111815,-1
556,MODEL1,PARMS,RB1,0.890619362,-8.07804203,0.23096446,-0.653650334,2.414003794,0.722435009,-1.405758396,3.126827641,-1
557,MODEL1,PARMS,RB1,0.954107617,1.867731345,0.305814469,-0.634403011,2.131406653,0.02276442,1.875439068,-4.588876748,-1
558,MODEL1,PARMS,RB1,0.842479109,1.351502147,0.099037623,-0.412719733,1.829121579,0.129065929,0.930873515,-2.250427103,-1
559,MODEL1,PARMS,RB1,0.937380162,-8.778845421,0.030797425,-0.029557006,0.106882719,0.81205983,-1.592612811,3.494392346,-1
560,MODEL1,PARMS,RB1,0.936818379,-2.645420382,0.027929573,0.133973101,-0.54993483,0.412969545,-0.51964176,1.465126017,-1
561,MODEL1,PARMS,RB1,0.883741747,0.108048509,0.137995385,-0.071552509,0.004105233,0.187854957,0.727332347,-1.733928776,-1
562,MODEL1,PARMS,RB1,1.034821249,-2.609014491,0.233905421,-0.49736056,1.564961083,0.345273214,0.163012702,-0.029233469,-1
563,MODEL1,PARMS,RB1,0.978901935,-4.202600369,0.225858436,-0.459293581,1.371524638,0.463144613,-0.98113318,2.575808586,-1
564,MODEL1,PARMS,RB1,1.155528965,5.720134352,0.091127018,-0.076460393,-0.044716302,-0.153534651,1.215865186,-1.843900814,-1
565,MODEL1,PARMS,RB1,0.923432563,3.120776583,0.17654955,-0.26208049,0.5768901,-0.02028903,1.463422627,-3.276118259,-1
566,MODEL1,PARMS,RB1,0.934910525,-2.841253407,0.204584752,-0.374893132,0.915761773,0.372009989,0.666674945,-1.987884222,-1
567,MODEL1,PARMS,RB1,0.919903218,-4.516900745,0.025844699,-0.179026366,1.180863261,0.540417071,-0.50131112,1.196751244,-1
568,MODEL1,PARMS,RB1,1.038013603,-8.31998317,0.26067398,-0.751676594,2.698522264,0.732773367,-1.215449793,2.474929558,-1
569,MODEL1,PARMS,RB1,0.811441277,0.327224671,0.326863668,-0.924225324,3.445494563,0.13087583,0.981363834,-2.164113063,-1
570,MODEL1,PARMS,RB1,0.835175272,-2.549239668,0.160165029,-0.225050749,0.559723204,0.351483578,0.727759784,-1.916508186,-1
571,MODEL1,PARMS,RB1,0.806919807,-2.028222699,0.091117021,-0.445028294,1.853404165,0.355396408,-0.154173594,0.852882794,-1
572,MODEL1,PARMS,RB1,1.070756427,-1.847265379,0.261936155,-0.533857986,1.731504014,0.291644427,-0.145649207,0.70050913,-1
573,MODEL1,PARMS,RB1,0.908527756,-6.245093925,-0.044682547,-0.08349952,0.55517653,0.676321801,-1.155623277,2.638940298,-1
574,MODEL1,PARMS,RB1,0.964179401,-3.303220547,0.002049393,0.016667331,0.131895568,0.470899439,-0.220933041,-0.099127673,-1
575,MODEL1,PARMS,RB1,0.968970428,1.949767811,0.207546744,-0.656369167,2.438174133,0.066999167,0.496642721,-0.44614778,-1
576,MODEL1,PARMS,RB1,0.883436791,0.002990742,0.171737369,-0.4295798,1.612412395,0.196649156,1.222441151,-3.138916368,-1
577,MODEL1,PARMS,RB1,0.913229145,-5.710704551,0.102313971,-0.226671663,0.580244919,0.586445646,0.529674775,-1.641946616,-1
578,MODEL1,PARMS,RB1,0.821031161,-0.409593735,0.176583432,-0.309048509,1.160547055,0.205651871,1.091662075,-2.54316667,-1
579,MODEL1,PARMS,RB1,0.925083302,-6.416972738,0.175344354,-0.286211605,0.684362438,0.619694182,-1.294598137,3.606410657,-1
580,MODEL1,PARMS,RB1,1.177779013,-1.97059786,0.303097248,-0.546152713,1.397510073,0.283625293,0.34816401,-0.176104786,-1
581,MODEL1,PARMS,RB1,0.869397893,-1.147442085,0.299297323,-0.866751597,3.24090237,0.244391603,-0.259251057,0.676173111,-1
582,MODEL1,PARMS,RB1,0.82968833,2.893920326,0.06444155,0.088022035,-0.643589754,0.021038067,1.213312493,-2.582814135,-1
583,MODEL1,PARMS,RB1,1.021406271,-2.560631859,0.195716835,-0.282733685,0.455117743,0.355698497,-0.38885859,1.176265691,-1
584,MODEL1,PARMS,RB1,1.057755803,-3.900214898,0.269580012,-0.730050096,2.513888901,0.436218785,-1.079065426,2.896899344,-1
585,MODEL1,PARMS,RB1,0.853597822,1.33102287,0.087897456,-0.556040229,2.075066382,0.150423055,0.286249107,-0.099558018,-1
586,MODEL1,PARMS,RB1,1.051113397,-3.548962113,-0.009201854,-0.023187512,0.236015282,0.490789425,-0.360227265,0.760711844,-1
587,MODEL1,PARMS,RB1,0.906802689,1.167922026,0.156229899,-0.65568465,2.269102499,0.144746974,0.754698086,-2.004562135,-1
588,MODEL1,PARMS,RB1,0.869073746,2.137890004,0.265796636,-0.829944354,3.224544928,0.033369547,1.236300094,-2.861357207,-1
589,MODEL1,PARMS,RB1,0.93171202,1.410459059,-0.004250999,-0.085612479,0.193291572,0.158757248,0.911580753,-1.893917894,-1
590,MODEL1,PARMS,RB1,1.00506103,-6.864767989,0.152415585,-0.544019652,1.808725232,0.673509729,-1.799324823,4.259191479,-1
591,MODEL1,PARMS,RB1,0.819373517,0.920842246,0.108029874,-0.637133942,2.165127417,0.174906717,0.953175519,-2.562119689,-1
592,MODEL1,PARMS,RB1,0.903463067,-3.927814701,0.056628972,-0.038876544,0.445896,0.488849308,-0.745385731,1.69113116,-1
593,MODEL1,PARMS,RB1,1.193687266,-2.180258827,0.191053731,-0.497763813,1.986601985,0.336645223,0.319955638,-0.47801695,-1
594,MODEL1,PARMS,RB1,0.840363156,-9.463274119,0.129458586,-0.297851427,1.102479272,0.831422232,-0.982910473,1.356908356,-1
595,MODEL1,PARMS,RB1,1.024718444,0.531921644,0.098026757,-0.255610243,0.879979263,0.181963594,1.012002397,-2.428517444,-1
596,MODEL1,PARMS,RB1,0.829106164,-2.345794009,0.10430966,-0.17408682,0.4394969,0.375820439,0.322320002,-1.478467287,-1
597,MODEL1,PARMS,RB1,1.132385251,4.73602314,0.443348436,-0.629231613,1.402252095,-0.198540255,1.00676386,-0.696667262,-1
598,MODEL1,PARMS,RB1,1.042980831,-7.202845729,0.261624135,-0.387746269,0.756767555,0.643175579,-1.126923997,2.696713198,-1
599,MODEL1,PARMS,RB1,0.960729226,0.443615904,-0.099413285,0.055734275,0.144725246,0.268224138,-0.160477743,0.28368537,-1
600,MODEL1,PARMS,RB1,0.956719588,-0.763473635,0.079416128,-0.296295884,1.138202564,0.296943607,-0.646264627,1.951998603,-1
601,MODEL1,PARMS,RB1,0.86744367,-2.936597461,0.328995955,-0.653779893,2.226313219,0.341356491,-0.39174122,0.712549182,-1
602,MODEL1,PARMS,RB1,0.97789782,0.122423114,0.187626564,-0.446505188,1.771616582,0.182872065,0.378642589,-0.566982326,-1
603,MODEL1,PARMS,RB1,0.934357704,-6.290945816,0.066699935,-0.189328596,0.772137934,0.64699549,-1.000319275,2.163333558,-1
604,MODEL1,PARMS,RB1,0.906690053,-2.516013105,0.149646061,-0.044245339,0.182934554,0.340825768,1.133079411,-3.134950615,-1
605,MODEL1,PARMS,RB1,0.930357937,-18.04878697,0.275304079,-0.797885734,3.058646549,1.36049437,-3.277860802,6.831656976,-1
606,MODEL1,PARMS,RB1,0.874113142,-5.877610285,0.194198734,-0.244517414,0.439036722,0.559267808,0.588145413,-2.442069014,-1
