SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sRB4
649,MODEL1,PARMS,sRB4,0.550514709,0.727283375,0.093037707,-0.053683758,-0.033909154,0.095680287,0.696513383,-2.083651079,-1
650,MODEL1,PARMS,sRB4,0.541837533,5.270657573,-0.018261766,0.180844374,-0.909676265,-0.169873908,1.360937172,-3.215810794,-1
651,MODEL1,PARMS,sRB4,0.500714538,-2.947621775,0.043049553,-0.167575469,0.839780812,0.36380914,-0.788135085,1.491600937,-1
652,MODEL1,PARMS,sRB4,0.534976416,3.722222591,0.066362057,0.122643638,-1.099343981,-0.093246683,0.67608674,-1.628657036,-1
653,MODEL1,PARMS,sRB4,0.530562102,-1.179962703,-0.080703721,0.309783748,-1.248226013,0.271395403,-0.022664293,-0.312905626,-1
654,MODEL1,PARMS,sRB4,0.52209555,-1.57353627,0.09269432,-0.126763623,0.347037626,0.251209266,-0.009781393,-0.440216715,-1
655,MODEL1,PARMS,sRB4,0.554490399,3.572970921,0.170046602,-0.365146578,0.768193196,-0.102687335,0.484762315,-1.048943994,-1
656,MODEL1,PARMS,sRB4,0.511266259,4.40924461,0.063995575,-0.004197089,-0.077594254,-0.135784374,1.188959894,-3.17582816,-1
657,MODEL1,PARMS,sRB4,0.506327508,4.649250051,0.028789258,-0.090862751,0.407329693,-0.141864118,1.490786934,-3.958154859,-1
658,MODEL1,PARMS,sRB4,0.528392325,0.711082097,0.00510107,0.152988263,-0.89986722,0.127216646,-0.156380807,0.354685051,-1
659,MODEL1,PARMS,sRB4,0.523776482,2.413192289,0.116656769,-0.336445128,1.10450518,-0.010440809,0.416015131,-0.9271742,-1
660,MODEL1,PARMS,sRB4,0.533092746,-4.286801949,0.075222776,-0.070706014,-0.064805329,0.437887747,-1.07464228,2.061150505,-1
661,MODEL1,PARMS,sRB4,0.509308569,1.862653215,0.149181328,-0.31821701,0.764972303,0.012229093,0.189653805,-0.485163812,-1
662,MODEL1,PARMS,sRB4,0.544674207,3.334873544,0.11590706,-0.246539394,0.641504403,-0.074255296,0.598472727,-1.421372354,-1
663,MODEL1,PARMS,sRB4,0.504044234,3.779272697,0.091128378,-0.223556926,0.330522293,-0.093548581,1.013011055,-2.489415108,-1
664,MODEL1,PARMS,sRB4,0.456843852,4.710412648,0.108714268,-0.237860713,0.553366393,-0.164704312,1.209568854,-3.027358907,-1
665,MODEL1,PARMS,sRB4,0.49111575,6.465034266,0.050852386,-0.202069806,0.62602551,-0.251921714,0.747243062,-1.450352978,-1
666,MODEL1,PARMS,sRB4,0.480518266,-1.338788356,0.113920216,-0.25798255,0.943879403,0.228115552,0.1196504,-0.876817326,-1
667,MODEL1,PARMS,sRB4,0.468968966,-1.320234463,0.129404422,-0.268578227,0.696769309,0.226520613,-0.062812836,-0.355885085,-1
