SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RB4
20,MODEL1,PARMS,RB4,0.661489628,-2.222240701,0.02046473,0.115283334,-0.79313419,0.366251153,0.166096835,-1.197207785,-1
21,MODEL1,PARMS,RB4,0.727164019,-0.309345383,0.100176868,-0.113399623,-0.220296473,0.233100285,-0.335228642,0.633551866,-1
22,MODEL1,PARMS,RB4,0.742406834,1.246914249,0.087497062,-0.295824739,0.884273156,0.126943795,0.334978265,-0.702434856,-1
23,MODEL1,PARMS,RB4,0.737268927,1.959235471,0.032375378,-0.181656894,0.604383931,0.099609839,0.811386596,-2.49244793,-1
24,MODEL1,PARMS,RB4,0.689819642,3.462105452,0.028482358,-0.111779296,-0.222791842,0.006029943,0.37130744,-0.837503403,-1
25,MODEL1,PARMS,RB4,0.719721738,3.804483173,-0.057607377,-0.135065354,0.411270356,0.023591594,0.671996923,-2.018870872,-1
26,MODEL1,PARMS,RB4,0.697736787,7.339537536,-0.040151661,-0.013961662,-0.177237501,-0.22812462,1.225678268,-2.882812678,-1
27,MODEL1,PARMS,RB4,0.694476366,0.900526511,0.188249042,-0.555687743,1.656523835,0.127119309,0.447690514,-1.586846189,-1
28,MODEL1,PARMS,RB4,0.683952742,-0.584149808,0.002721128,-0.2754078,1.22897703,0.278712951,0.114130138,-0.93225374,-1
29,MODEL1,PARMS,RB4,0.691374586,4.554803453,0.038545397,-0.085595376,-0.356964133,-0.072910939,1.144164144,-2.903355122,-1
30,MODEL1,PARMS,RB4,0.647756606,5.382906911,0.079300632,-0.140860432,0.045476734,-0.146215711,1.113456077,-2.55158377,-1
31,MODEL1,PARMS,RB4,0.651540981,5.279380834,0.080347784,-0.095593586,-0.488973233,-0.126312144,0.528799234,-1.008067411,-1
32,MODEL1,PARMS,RB4,0.695614164,-2.882724359,0.248707794,-0.547858996,1.129131874,0.357179917,-0.677035153,1.204010938,-1
33,MODEL1,PARMS,RB4,0.654137394,2.523320528,0.169739209,-0.377308419,0.94210321,0.023419363,0.246993655,-0.601815208,-1
34,MODEL1,PARMS,RB4,0.704935053,0.798538622,0.019680478,-0.438271557,1.870114849,0.188868767,-0.295150897,0.462449361,-1
35,MODEL1,PARMS,RB4,0.676923252,3.357521583,0.107263843,-0.446701572,1.642045729,-0.008962029,0.939462671,-2.811648094,-1
36,MODEL1,PARMS,RB4,0.633224085,5.27052471,0.124528417,-0.397063774,1.040984508,-0.144173221,0.946962378,-2.00029645,-1
37,MODEL1,PARMS,RB4,0.687363773,3.141276459,0.0875253,-0.224557245,0.5121183,0.010266262,0.376858557,-0.812160767,-1
38,MODEL1,PARMS,RB4,0.751624253,8.686546819,0.148743157,-0.288259633,0.51527209,-0.382272292,2.088751139,-4.562345654,-1
39,MODEL1,PARMS,RB4,0.705288193,6.088512152,0.101966707,-0.369895219,0.925663053,-0.190141155,1.26162734,-3.048499777,-1
40,MODEL1,PARMS,RB4,0.661099782,2.643201825,0.03178313,-0.313332731,1.196109047,0.063791536,0.406894838,-1.336755955,-1
41,MODEL1,PARMS,RB4,0.721961803,0.017067861,0.059200738,-0.012557832,-0.410654194,0.217957309,0.154603039,-0.632765309,-1
42,MODEL1,PARMS,RB4,0.743586089,5.692124741,0.020508066,-0.117498571,-0.053263243,-0.140400661,1.388259806,-3.048926682,-1
43,MODEL1,PARMS,RB4,0.650624745,1.453384198,-0.040566657,-0.16219751,0.71224683,0.166923381,-0.214697399,0.368402587,-1
44,MODEL1,PARMS,RB4,0.705168284,1.577965318,0.067252349,-0.043352552,-0.351818646,0.114448366,-0.123806724,0.407945408,-1
45,MODEL1,PARMS,RB4,0.724323682,3.105788595,0.002424068,-0.277885248,0.923661244,0.031945894,0.911818184,-2.383884991,-1
46,MODEL1,PARMS,RB4,0.740293506,1.639251352,-0.023278341,0.087397927,-0.735643844,0.135229697,0.11794483,-0.328586999,-1
47,MODEL1,PARMS,RB4,0.730295627,1.467101492,-0.110007351,0.005964765,-0.090109704,0.179619156,0.441266747,-1.543190575,-1
48,MODEL1,PARMS,RB4,0.659210919,-3.219260571,0.066206312,-0.334227567,0.921757904,0.441453336,-0.752959948,1.22995016,-1
49,MODEL1,PARMS,RB4,0.690894986,-2.376465014,0.069153243,-0.211396973,0.658842183,0.383677675,-0.674090364,0.856278507,-1
50,MODEL1,PARMS,RB4,0.714018461,8.688220662,-0.160344845,-0.032106759,0.479360739,-0.264495978,1.090523294,-2.566500276,-1
51,MODEL1,PARMS,RB4,0.745514207,2.001291909,-0.027384848,0.144669892,-0.870290126,0.113192892,0.254613188,-0.963085504,-1
52,MODEL1,PARMS,RB4,0.665555781,-2.906320248,0.093768275,-0.187475433,0.275375597,0.397741617,-0.750735132,1.658599608,-1
53,MODEL1,PARMS,RB4,0.620109874,-0.204991819,0.08585182,-0.30905485,0.737529658,0.241536014,-0.61209543,1.449397246,-1
54,MODEL1,PARMS,RB4,0.718194383,1.021717975,0.070522891,-0.442079203,1.62003574,0.168803,-0.115164751,0.01598971,-1
55,MODEL1,PARMS,RB4,0.677386536,-0.717730491,0.188237617,-0.431092342,1.019110199,0.233660732,0.222230442,-1.193907935,-1
56,MODEL1,PARMS,RB4,0.681955368,4.974067217,0.135182857,-0.369651242,0.884279458,-0.129154678,0.817616853,-1.792045936,-1
57,MODEL1,PARMS,RB4,0.716135734,1.631457098,-0.047351996,0.079583306,-0.60746932,0.146747955,0.246023173,-1.078633659,-1
58,MODEL1,PARMS,RB4,0.755036152,4.268332337,-0.060120092,-0.038377064,-0.248042051,-0.007706881,0.868540397,-2.702311225,-1
59,MODEL1,PARMS,RB4,0.701636537,0.698500159,-0.080693393,0.226251711,-1.458569292,0.217023069,0.644330279,-2.061264771,-1
60,MODEL1,PARMS,RB4,0.707430242,1.87180171,0.031159048,-0.250059018,0.889342331,0.108184586,0.856017282,-2.430716686,-1
61,MODEL1,PARMS,RB4,0.632786933,-7.574995127,0.151341073,-0.426776787,1.118686375,0.692227533,-1.510669987,3.01611443,-1
62,MODEL1,PARMS,RB4,0.680551857,4.345249881,0.049419285,-0.119665438,-0.022515986,-0.065944845,1.345263198,-3.459342201,-1
63,MODEL1,PARMS,RB4,0.671916203,0.589783996,0.037532868,-0.07391701,-0.319698863,0.193935788,-0.348422424,0.527041125,-1
64,MODEL1,PARMS,RB4,0.650066091,-0.654950073,0.046146189,0.183381153,-1.232349719,0.261022256,-0.340767057,0.594584508,-1
65,MODEL1,PARMS,RB4,0.706987908,4.782476145,-0.10984258,0.360737747,-1.602368311,-0.040207016,0.286266218,-0.509816309,-1
66,MODEL1,PARMS,RB4,0.692564269,3.501093296,0.120891493,-0.397336796,1.092518487,-0.019041926,-0.152313866,1.064788772,-1
67,MODEL1,PARMS,RB4,0.694156467,4.340106655,0.061669324,-0.17382411,0.15214002,-0.052161669,0.15611501,-0.215758724,-1
68,MODEL1,PARMS,RB4,0.703805683,-3.062394314,0.109176381,-0.30517472,0.646665301,0.415631696,-1.189523862,2.539292448,-1
69,MODEL1,PARMS,RB4,0.746612129,-2.852646808,-0.02364613,0.033645668,-0.205882902,0.436995886,-0.496955935,0.155081882,-1
70,MODEL1,PARMS,RB4,0.705038823,1.463349802,-0.293702943,0.573922589,-2.218223479,0.243357891,-0.475681798,0.926989576,-1
71,MODEL1,PARMS,RB4,0.710066402,10.09742634,0.066858469,-0.199526424,0.380915649,-0.443100232,2.122707592,-4.842986911,-1
72,MODEL1,PARMS,RB4,0.759592237,-5.168067165,0.105610292,-0.446755238,1.404506004,0.557363407,-0.668341762,0.677438325,-1
73,MODEL1,PARMS,RB4,0.665993525,4.650024591,-0.095443385,0.073999353,-0.629602657,-0.020285674,0.514364218,-1.254151643,-1
74,MODEL1,PARMS,RB4,0.670891147,0.487308537,0.116033878,-0.293815413,0.839305744,0.173372076,0.124966036,-0.651232638,-1
75,MODEL1,PARMS,RB4,0.778023791,5.435587698,0.15347815,-0.260834973,0.209305468,-0.172249475,1.726664508,-4.309874656,-1
76,MODEL1,PARMS,RB4,0.683209477,6.843743194,-0.116254819,0.225817204,-0.933205855,-0.167754211,1.17616176,-3.329866894,-1
77,MODEL1,PARMS,RB4,0.660330492,3.272095935,0.276352922,-0.608732323,1.488913471,-0.052712549,-0.165103969,0.837998397,-1
78,MODEL1,PARMS,RB4,0.655293683,0.559601991,0.046950277,0.067920396,-0.512881598,0.173242375,0.561764705,-1.620348865,-1
79,MODEL1,PARMS,RB4,0.67818847,8.187758805,-0.003301972,0.021750656,-0.12594535,-0.310599529,2.078263696,-4.769845415,-1
80,MODEL1,PARMS,RB4,0.695548663,2.430002816,0.17402106,-0.725560753,2.48074643,0.034591181,0.533461363,-1.297993811,-1
81,MODEL1,PARMS,RB4,0.677191457,2.156329979,-0.107721832,0.000317147,0.206354943,0.142060883,-0.120225537,0.05550332,-1
82,MODEL1,PARMS,RB4,0.656555319,4.187405433,0.069899329,-0.350480614,0.90022362,-0.044900945,0.364486565,-0.79651834,-1
83,MODEL1,PARMS,RB4,0.671312317,1.386406893,0.192259184,-0.474142467,1.251887074,0.085576003,0.842286033,-2.374481588,-1
84,MODEL1,PARMS,RB4,0.650512865,3.694297619,0.111493529,-0.301260641,0.942741746,-0.049138152,1.291103333,-3.205472994,-1
85,MODEL1,PARMS,RB4,0.700755006,-0.008574704,0.036404767,0.112318713,-1.087755576,0.226591365,-0.264255072,0.349770949,-1
86,MODEL1,PARMS,RB4,0.739270448,4.458604318,-0.153769943,0.31354602,-1.438415606,-0.008469421,1.059257842,-2.941695341,-1
87,MODEL1,PARMS,RB4,0.671821698,1.655368409,0.017566473,-0.047795831,-0.162177239,0.127702986,-0.109247295,0.278455028,-1
88,MODEL1,PARMS,RB4,0.716850083,3.361418343,0.124768578,-0.424895451,1.384332303,-0.013592959,0.858699597,-2.050669204,-1
89,MODEL1,PARMS,RB4,0.737742952,0.906888356,0.099479737,-0.283783153,0.74096943,0.157278159,-0.106429547,0.143597106,-1
90,MODEL1,PARMS,RB4,0.637435411,0.807158801,-0.087958003,0.18430423,-1.048382743,0.229677995,-1.144595547,2.459148053,-1
91,MODEL1,PARMS,RB4,0.710617128,0.505445905,-0.055635985,0.189772295,-1.324725554,0.223182177,0.939988828,-3.099617953,-1
92,MODEL1,PARMS,RB4,0.672950859,0.052492658,0.152324511,-0.363518535,0.89864852,0.189264483,0.090922785,-0.373026468,-1
93,MODEL1,PARMS,RB4,0.702477682,-4.554616949,0.027482251,0.077561849,-0.734462481,0.521131141,-0.724146591,1.393936997,-1
94,MODEL1,PARMS,RB4,0.621904462,-0.645985393,0.084191936,-0.421026312,1.296623967,0.273379436,-0.576184348,0.913597649,-1
95,MODEL1,PARMS,RB4,0.649482879,-5.360643066,-0.016023109,-0.13461335,0.245223004,0.602685291,-1.546843805,3.167624436,-1
96,MODEL1,PARMS,RB4,0.709128895,5.229063534,0.057397124,-0.194897824,0.302918326,-0.131876893,1.759879615,-4.593895547,-1
97,MODEL1,PARMS,RB4,0.700834992,8.881527952,-0.308756427,0.498878906,-2.002284269,-0.23388477,0.940314224,-2.123090546,-1
98,MODEL1,PARMS,RB4,0.691042586,-1.973362361,0.167443662,-0.308460895,0.561426673,0.313519734,-0.252457028,0.278618787,-1
99,MODEL1,PARMS,RB4,0.656581161,-3.283079576,0.115588651,-0.289094876,0.727681544,0.428119119,-1.036818522,1.846633262,-1
100,MODEL1,PARMS,RB4,0.692170931,5.162609258,0.214231005,-0.501902467,0.917784351,-0.150488507,0.67838514,-1.620350271,-1
101,MODEL1,PARMS,RB4,0.697796944,-0.653521784,0.071872088,-0.121994288,0.032863202,0.254249228,0.343905699,-1.342969738,-1
102,MODEL1,PARMS,RB4,0.689756626,2.789526052,0.000100374,0.106791937,-0.890549905,0.0557899,0.173947176,-0.269126771,-1
103,MODEL1,PARMS,RB4,0.759673569,-0.582209634,-0.00060885,0.113880136,-0.951304318,0.272059581,0.311852676,-1.673457257,-1
104,MODEL1,PARMS,RB4,0.701242689,0.426058827,0.142653385,-0.338131493,0.653230152,0.175922226,-0.470136081,1.086413208,-1
105,MODEL1,PARMS,RB4,0.671520632,4.090407167,0.064565696,-0.118942063,-0.034200374,-0.054141497,0.549002816,-0.875893707,-1
106,MODEL1,PARMS,RB4,0.764536708,2.751711387,0.118292802,-0.038726447,-0.668992565,0.00898931,1.141217941,-3.041983303,-1
107,MODEL1,PARMS,RB4,0.690564717,-3.554931995,0.069798791,-0.146419316,0.122975675,0.442311248,-0.014954186,-0.681517885,-1
108,MODEL1,PARMS,RB4,0.700258833,-0.496732741,-0.005166762,0.037329553,-0.41254318,0.274953491,-0.120936821,0.023171558,-1
109,MODEL1,PARMS,RB4,0.731390222,3.986997995,0.284616748,-1.038454357,3.344449692,-0.088810341,1.219252122,-3.109883044,-1
110,MODEL1,PARMS,RB4,0.655776691,4.465136829,0.139141678,-0.561979911,1.611822914,-0.085224859,0.537924833,-1.286413956,-1
111,MODEL1,PARMS,RB4,0.731204277,-1.672439476,0.007557163,-0.118804183,0.298856143,0.351966493,-0.854121282,1.90037584,-1
112,MODEL1,PARMS,RB4,0.762644726,0.893821423,-0.14595907,0.105076306,-0.38692415,0.233363661,0.401413348,-1.436870354,-1
113,MODEL1,PARMS,RB4,0.692840104,-1.555334888,-0.060329927,0.014961207,-0.43779938,0.372190477,-0.878576735,1.833491664,-1
114,MODEL1,PARMS,RB4,0.707652488,1.662087677,-0.10530538,0.17928255,-0.864420799,0.168006754,-0.113169377,0.041711526,-1
115,MODEL1,PARMS,RB4,0.718644499,2.498425219,-0.059329021,0.021259614,-0.372,0.096498921,0.621629029,-1.982725238,-1
116,MODEL1,PARMS,RB4,0.703837957,3.452829007,-0.065879689,0.181681815,-0.992120293,0.028238464,0.510489412,-1.550348403,-1
117,MODEL1,PARMS,RB4,0.735150704,1.208514988,-0.12042308,0.125976005,-0.372651442,0.186163364,0.677697202,-2.030747162,-1
118,MODEL1,PARMS,RB4,0.687150317,0.229639942,0.102991194,-0.422998567,1.093147686,0.203247966,0.021975433,-0.148880798,-1
119,MODEL1,PARMS,RB4,0.844723178,3.504904247,-0.005501399,-0.213985408,0.736572357,0.015599078,0.916799822,-2.492579048,-1
120,MODEL1,PARMS,RB4,0.657541848,-7.868364942,0.201898594,-0.592497638,1.770979085,0.701654301,-2.110607989,4.861576094,-1
121,MODEL1,PARMS,RB4,0.628027919,3.524058544,0.063222771,-0.045860505,-0.589127165,-0.016629466,0.780957961,-2.138725902,-1
122,MODEL1,PARMS,RB4,0.702240945,3.090095761,0.084890547,-0.27023681,0.487723076,0.024550851,0.153454582,-0.515785386,-1
123,MODEL1,PARMS,RB4,0.744183628,1.12552109,-0.145971087,0.0092406,-0.17236415,0.236901884,-0.965342064,2.175247174,-1
124,MODEL1,PARMS,RB4,0.62009684,7.734589928,0.007579491,-0.101951308,-0.124907327,-0.27093026,1.289162207,-2.970897664,-1
125,MODEL1,PARMS,RB4,0.69362544,7.532842062,0.170877746,-0.230180817,0.396675014,-0.321039939,1.944005598,-4.599297581,-1
126,MODEL1,PARMS,RB4,0.672901837,-1.973930544,0.116845763,-0.191274115,0.00884457,0.33634067,-0.370174019,0.399156923,-1
127,MODEL1,PARMS,RB4,0.731970934,4.484477338,-0.009782528,-0.076953367,-0.428011364,-0.032381588,-0.016266755,0.13882853,-1
128,MODEL1,PARMS,RB4,0.718302416,6.02395175,-0.01636936,-0.055393465,0.190148624,-0.160750978,1.522275027,-3.572083228,-1
129,MODEL1,PARMS,RB4,0.680736954,5.234480887,0.079650643,-0.225027015,0.519840515,-0.13095619,0.935165057,-2.036682757,-1
130,MODEL1,PARMS,RB4,0.608228866,2.51696113,0.080959362,0.013449225,-0.821939937,0.046176898,0.185676205,-0.53019322,-1
131,MODEL1,PARMS,RB4,0.721697514,8.415786487,-0.057198813,-0.122575469,0.143119701,-0.275112824,0.891832857,-1.941678273,-1
132,MODEL1,PARMS,RB4,0.650757348,6.45124742,0.052206797,-0.163037504,0.16993703,-0.194817619,1.192248895,-2.626215339,-1
133,MODEL1,PARMS,RB4,0.71344978,1.881701104,0.171888942,-0.430086655,1.324325707,0.060170616,0.65214376,-1.704094081,-1
134,MODEL1,PARMS,RB4,0.638011353,3.821068899,0.031344226,-0.370341906,0.971995155,0.003095841,0.059872114,-0.195653044,-1
135,MODEL1,PARMS,RB4,0.692482859,4.005888142,-0.071556189,0.0509931,-0.35086838,0.002700582,0.626799755,-1.658104626,-1
136,MODEL1,PARMS,RB4,0.73523863,1.438977898,0.12031232,-0.450476907,1.440011392,0.11706543,-0.260036046,0.81370399,-1
137,MODEL1,PARMS,RB4,0.716938973,-2.964059259,-0.057180777,-0.185772619,0.836681512,0.464971367,-0.856326939,1.403345083,-1
138,MODEL1,PARMS,RB4,0.68881639,1.041793428,0.135862267,-0.121445677,-0.272656667,0.118284978,0.276320029,-0.585030606,-1
139,MODEL1,PARMS,RB4,0.648642449,13.71567113,0.030334019,0.111692498,-1.437869873,-0.679725984,2.801120787,-6.163248739,-1
140,MODEL1,PARMS,RB4,0.686579597,-2.749745793,0.055638591,-0.009974175,-0.595319833,0.394727425,-0.306547304,-0.137425535,-1
141,MODEL1,PARMS,RB4,0.631537745,5.475677659,0.15651744,-0.494388593,1.459454418,-0.158100122,0.327410356,-0.298494084,-1
142,MODEL1,PARMS,RB4,0.693026042,0.945179191,-0.038590716,0.037173157,-0.579294496,0.204304942,-0.293009246,0.256253924,-1
143,MODEL1,PARMS,RB4,0.699512357,-0.374128728,0.16225879,-0.548825704,1.806883473,0.227882739,-0.39754753,0.790143419,-1
144,MODEL1,PARMS,RB4,0.724379913,2.614340139,0.012144236,-0.044642093,-0.193868492,0.053651102,0.720342248,-1.799520104,-1
145,MODEL1,PARMS,RB4,0.732280901,3.348142343,0.089723054,0.118798546,-1.310962177,-0.015957549,1.003838967,-2.624722675,-1
146,MODEL1,PARMS,RB4,0.701828609,9.458792844,0.133997704,-0.22108965,0.0322943,-0.436576391,3.026807028,-7.287073677,-1
147,MODEL1,PARMS,RB4,0.709349174,6.358858292,0.113058813,-0.232672577,0.37375087,-0.222481221,1.853862728,-4.476526014,-1
148,MODEL1,PARMS,RB4,0.635375217,5.439977076,0.036073242,0.012147118,-0.3848673,-0.135374227,0.995587386,-2.130430357,-1
149,MODEL1,PARMS,RB4,0.743834314,-0.182959732,-0.117843838,0.11669259,-0.341559466,0.289213544,-0.291893799,0.27801302,-1
150,MODEL1,PARMS,RB4,0.617635256,4.176304912,-0.036860163,0.034313528,-0.266909505,-0.021747397,0.206356738,-0.001501652,-1
151,MODEL1,PARMS,RB4,0.633306865,1.352169304,0.009010905,-0.299493594,1.185912831,0.156008515,-0.003980679,-0.134639195,-1
152,MODEL1,PARMS,RB4,0.635747593,1.847634547,0.019582775,-0.112460973,0.139015867,0.119327139,0.392474854,-1.277336275,-1
153,MODEL1,PARMS,RB4,0.703066928,-4.486674236,0.062352625,-0.338609489,1.049105972,0.5342783,-1.349934496,2.497556816,-1
154,MODEL1,PARMS,RB4,0.660884071,5.546656469,0.146553785,-0.485900828,1.560816858,-0.166853004,1.030960586,-2.23540817,-1
155,MODEL1,PARMS,RB4,0.62751332,-4.208284742,0.022165582,-0.141337734,0.275642222,0.507017502,-0.422501831,0.317836421,-1
156,MODEL1,PARMS,RB4,0.661623321,0.265376353,0.091553487,-0.155857657,-0.015290653,0.189854189,0.237037719,-0.781306381,-1
157,MODEL1,PARMS,RB4,0.646446029,3.931186101,0.070575918,-0.110603218,0.052391974,-0.039185702,0.650994227,-1.838448102,-1
158,MODEL1,PARMS,RB4,0.70412296,4.038741607,-0.073537422,0.122698498,-0.848238287,-0.005045912,0.798057337,-1.960578811,-1
159,MODEL1,PARMS,RB4,0.655887401,1.191539239,0.143259538,-0.47524798,1.517820233,0.116147322,0.594654761,-1.806124269,-1
160,MODEL1,PARMS,RB4,0.710291409,4.563294248,0.10754767,-0.241238427,1.038287968,-0.096378616,0.086055944,0.184382053,-1
161,MODEL1,PARMS,RB4,0.675727599,7.160679303,0.107300669,-0.4685002,1.413456872,-0.257664229,1.545480987,-3.66263266,-1
162,MODEL1,PARMS,RB4,0.640430051,3.653468141,0.087767083,-0.205132428,0.322258187,-0.030523393,0.732144622,-1.58584177,-1
163,MODEL1,PARMS,RB4,0.725999008,2.116116298,-0.025968211,0.101573755,-0.658401939,0.103631096,-0.128843398,0.657168608,-1
164,MODEL1,PARMS,RB4,0.650164372,-0.08366276,0.188541865,-0.590388576,1.917595636,0.189974972,-0.059233989,0.135735158,-1
165,MODEL1,PARMS,RB4,0.718538013,-3.981102722,0.157388796,-0.336698009,0.765196175,0.445803045,-0.269860271,0.065162132,-1
166,MODEL1,PARMS,RB4,0.689993571,4.958236899,0.133713617,-0.324720225,0.603899337,-0.124337352,1.332080429,-3.507664193,-1
167,MODEL1,PARMS,RB4,0.709282508,3.439399214,0.029943876,-0.389840802,1.377261684,0.020430531,0.525098335,-1.490644336,-1
168,MODEL1,PARMS,RB4,0.769054666,2.006233992,0.013307101,-0.107817852,0.13983665,0.110601061,0.157333033,-0.667697506,-1
169,MODEL1,PARMS,RB4,0.615624128,2.239101225,0.210572261,-0.556775656,1.608556806,0.024883628,0.350082086,-0.765167772,-1
170,MODEL1,PARMS,RB4,0.62559744,6.109062589,0.091940673,0.016042518,-0.679166924,-0.200672993,1.039694297,-2.107377643,-1
171,MODEL1,PARMS,RB4,0.703978429,0.204518521,0.063986124,-0.149650144,-0.03013393,0.213648143,-0.252977534,0.637909287,-1
172,MODEL1,PARMS,RB4,0.669422169,2.226296934,-0.048824159,-0.09419184,-0.00300426,0.113414552,0.337323609,-0.951344221,-1
173,MODEL1,PARMS,RB4,0.660172547,-6.359776114,0.036002819,-0.094733633,-0.01768825,0.655771913,-1.749744396,3.434673115,-1
174,MODEL1,PARMS,RB4,0.651170911,8.845976813,0.009744889,-0.206250795,0.569931079,-0.338206458,1.760169374,-4.174674464,-1
175,MODEL1,PARMS,RB4,0.710057805,10.12903712,-0.136842814,0.406517421,-1.804850496,-0.389655566,1.93328999,-4.448708247,-1
176,MODEL1,PARMS,RB4,0.702691094,1.057259803,0.046546807,-0.194989154,0.527437117,0.160632833,-0.209020324,0.241983708,-1
177,MODEL1,PARMS,RB4,0.72726975,-0.347836145,-0.156362677,0.21723001,-0.827461125,0.307405129,0.335982001,-1.392354853,-1
178,MODEL1,PARMS,RB4,0.70670511,4.973966015,-0.019896958,-0.108692938,0.520005915,-0.08295483,0.719621516,-1.444236242,-1
179,MODEL1,PARMS,RB4,0.707759126,2.286750433,0.065509081,-0.11317706,0.001328674,0.071677884,0.592895544,-1.939524132,-1
180,MODEL1,PARMS,RB4,0.723286127,1.948967339,0.063910322,-0.048524294,-0.385764275,0.084085813,0.355913033,-0.957853706,-1
181,MODEL1,PARMS,RB4,0.630979519,2.285971622,-0.1052589,0.102032381,-0.462837092,0.119130125,0.394777617,-1.354521077,-1
182,MODEL1,PARMS,RB4,0.732828282,5.080030487,0.04769255,-0.184647563,0.186111397,-0.100554192,0.675892596,-1.572794385,-1
183,MODEL1,PARMS,RB4,0.748712431,2.517198009,-0.117242225,0.292191432,-1.243744622,0.114166643,0.085416067,-0.359084673,-1
184,MODEL1,PARMS,RB4,0.703300532,-4.885613425,0.107825358,-0.342319921,0.951126536,0.535880579,-1.234595554,2.496575531,-1
185,MODEL1,PARMS,RB4,0.720083559,1.404298384,-0.096659813,0.133669063,-0.586635594,0.186921359,-0.511310777,1.146252768,-1
186,MODEL1,PARMS,RB4,0.673941628,7.056351198,0.008203709,-0.117484766,0.375076114,-0.225719447,1.189922445,-2.561952306,-1
187,MODEL1,PARMS,RB4,0.679327701,2.451227439,-0.136616565,0.1808023,-0.632548634,0.120179565,0.775570339,-2.382628703,-1
188,MODEL1,PARMS,RB4,0.730997097,2.909631519,0.077268867,-0.139133054,-0.371325756,0.036659332,0.136010911,-0.152073779,-1
189,MODEL1,PARMS,RB4,0.708941028,0.341367588,0.044325475,-0.230464425,0.510089435,0.207804377,0.353832131,-1.325992879,-1
190,MODEL1,PARMS,RB4,0.740143214,6.379251196,0.113539102,-0.211115765,0.311162701,-0.221295869,1.194358173,-2.370548002,-1
191,MODEL1,PARMS,RB4,0.680094398,3.358938392,0.216650141,-0.273587589,0.03794471,-0.047144626,0.512762259,-1.573090178,-1
192,MODEL1,PARMS,RB4,0.643236113,-1.340617003,0.072715912,-0.207825664,0.318466225,0.3057481,-0.506480287,0.967447159,-1
193,MODEL1,PARMS,RB4,0.639476448,0.364966152,0.105440578,-0.488204006,1.662970806,0.188405887,0.276093226,-0.923309431,-1
194,MODEL1,PARMS,RB4,0.767664447,10.73384865,-0.142643916,0.255425982,-1.27567996,-0.415814002,1.942771009,-4.222049933,-1
