SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LB10
488,MODEL1,PARMS,LB10,0.8718386,9.598029563,0.121263039,-0.472176443,2.078632152,-0.366529707,1.901919843,-4.713171811,-1
489,MODEL1,PARMS,LB10,0.958317531,-0.757416483,-0.18761516,0.319767884,-0.629206062,0.40522381,-1.211632833,2.943016503,-1
490,MODEL1,PARMS,LB10,0.924806457,3.975036419,-0.154959256,0.04941694,0.282582578,0.091060919,-0.199134854,0.450546424,-1
491,MODEL1,PARMS,LB10,0.991338696,10.4952357,-0.175467192,0.382057992,-1.601290709,-0.323012881,0.768699036,-1.757239276,-1
492,MODEL1,PARMS,LB10,0.942080536,-3.529210873,-0.034043191,0.220120236,-0.567456425,0.523021194,-1.040440948,2.359521114,-1
493,MODEL1,PARMS,LB10,0.961212656,1.267805191,-0.040849347,-0.286233423,1.846334939,0.222576202,0.23265681,-1.15321322,-1
494,MODEL1,PARMS,LB10,0.948610167,-2.584636625,0.063131728,-0.119522503,0.258673438,0.436824305,-0.466623521,0.711464597,-1
495,MODEL1,PARMS,LB10,1.016074221,2.46028483,-0.056954246,-0.128814279,0.809749299,0.157253966,-0.029242933,-0.012027642,-1
496,MODEL1,PARMS,LB10,0.928675661,-8.576513045,0.19593733,-0.877009642,3.460834556,0.81658173,-2.20205505,4.072260456,-1
497,MODEL1,PARMS,LB10,0.975905234,-1.172515562,-0.164551051,0.296931243,-0.82784915,0.415578349,-0.188701039,-0.016266341,-1
498,MODEL1,PARMS,LB10,0.935730586,-7.771796814,-0.158092989,0.276239891,-0.873574442,0.856709586,-2.166913649,4.32837268,-1
499,MODEL1,PARMS,LB10,0.899415512,-7.228721249,-0.12060482,-0.112093574,0.910358662,0.821986584,-2.211511585,4.59095736,-1
500,MODEL1,PARMS,LB10,0.988309004,-4.044739,-0.123267656,0.374775549,-0.922897653,0.60356607,-1.923093604,4.112301539,-1
501,MODEL1,PARMS,LB10,0.918323151,-7.58155099,-0.009034631,-0.153813956,0.565585496,0.805370784,-2.274942416,4.819375928,-1
502,MODEL1,PARMS,LB10,0.955664923,-0.650494455,-0.145640212,0.015040129,1.005629766,0.384523105,-0.462612519,0.568669861,-1
503,MODEL1,PARMS,LB10,0.91882332,-12.98832455,0.043327604,-0.272980471,1.059938343,1.141974353,-2.608707506,5.389291753,-1
504,MODEL1,PARMS,LB10,0.989805382,4.63073466,-0.073047008,-0.26766841,0.851494905,0.038994669,0.013604986,-0.132719086,-1
505,MODEL1,PARMS,LB10,0.958326327,4.056876289,-0.048955874,-0.137882265,0.710374269,0.026397032,2.006776533,-5.641168088,-1
506,MODEL1,PARMS,LB10,0.899857911,-4.445775617,-0.177390516,0.101283565,0.181070264,0.670376108,-3.068015876,7.202719503,-1
507,MODEL1,PARMS,LB10,0.844660524,9.570051133,-0.058293767,-0.328192964,1.468477063,-0.297061402,1.013762276,-2.021603883,-1
508,MODEL1,PARMS,LB10,1.078046862,-0.585128793,-0.194352736,0.504222855,-1.943791362,0.382465984,-0.768930063,2.123662609,-1
509,MODEL1,PARMS,LB10,0.885523899,1.30691477,-0.127749697,-0.000721533,0.666880091,0.252026502,0.21851633,-1.0792737,-1
510,MODEL1,PARMS,LB10,0.930534678,8.255343321,0.038139381,-0.47533492,2.335483821,-0.260333924,1.438253825,-3.151228034,-1
511,MODEL1,PARMS,LB10,0.941007609,8.184616132,-0.080015209,0.517371783,-2.285988259,-0.232807373,1.538006892,-3.743458202,-1
512,MODEL1,PARMS,LB10,1.036192205,4.150320196,0.091330805,-0.39348986,1.19928087,0.003169334,0.484404665,-1.248055538,-1
513,MODEL1,PARMS,LB10,1.060148988,-12.04768405,-0.163830458,0.023607067,0.882365075,1.144058934,-3.297176276,7.228531688,-1
514,MODEL1,PARMS,LB10,0.886254717,5.729630886,-0.090952135,0.512232608,-1.982646526,-0.071312233,0.204179145,0.437520619,-1
515,MODEL1,PARMS,LB10,0.861260835,6.94531018,-0.138491165,0.22632508,-0.813535378,-0.115258835,0.509420621,-1.125771023,-1
516,MODEL1,PARMS,LB10,1.014394044,-1.198168116,-0.027917498,-0.201071439,1.137400346,0.380881714,-0.515221282,0.903515337,-1
517,MODEL1,PARMS,LB10,0.947641093,-9.026725608,-0.040666193,0.102626255,-0.372807499,0.896969559,-2.323013729,4.64544874,-1
518,MODEL1,PARMS,LB10,0.918868051,-2.151943343,-0.104567418,-0.029405262,0.690764785,0.476646669,-0.672258534,0.83070518,-1
519,MODEL1,PARMS,LB10,0.935709088,3.334044256,-0.127145291,0.340142911,-1.575146692,0.114572167,0.280393965,-1.149390906,-1
520,MODEL1,PARMS,LB10,0.951397497,6.10233268,-0.156299402,0.024453688,0.38890901,-0.048542091,0.727409073,-1.803059732,-1
521,MODEL1,PARMS,LB10,0.954991188,3.628879147,0.012483952,-0.007551812,-0.109972613,0.045112782,0.527027627,-1.163032725,-1
522,MODEL1,PARMS,LB10,0.913140195,2.189933674,-0.10967029,0.211604372,-0.228105101,0.177687854,0.117319031,-0.267594254,-1
523,MODEL1,PARMS,LB10,0.908056232,-1.42428913,-0.000169492,0.108434063,-0.958458186,0.383802789,-0.526735269,0.960083544,-1
524,MODEL1,PARMS,LB10,0.920875556,2.302591934,-0.068120554,-0.044324527,0.314901549,0.173876519,-0.12126106,-0.345043345,-1
525,MODEL1,PARMS,LB10,0.956969435,-5.242752026,0.1196695,-0.695834443,3.295884285,0.597472185,-0.509810643,0.407414419,-1
526,MODEL1,PARMS,LB10,0.880698421,12.86397851,-0.102530337,0.116181614,-0.004255695,-0.523611931,2.717802095,-6.137926323,-1
527,MODEL1,PARMS,LB10,0.891439252,0.838819373,0.02321209,-0.298544343,1.059868948,0.242564856,-1.027444486,3.007214793,-1
528,MODEL1,PARMS,LB10,0.942438679,0.121936931,-0.017873799,0.344937166,-0.983086554,0.256471868,0.923611957,-2.656205355,-1
529,MODEL1,PARMS,LB10,0.919128153,-13.63620162,0.146002565,-0.372845074,1.321504011,1.139131125,-2.733132876,5.587668639,-1
530,MODEL1,PARMS,LB10,0.9234701,-0.139772061,-0.102400035,-0.121830603,1.563235035,0.336711244,-0.797994635,1.957838428,-1
531,MODEL1,PARMS,LB10,0.895639624,6.790203885,-0.05927844,-0.021396168,0.556398958,-0.13605887,1.185905323,-3.28137265,-1
532,MODEL1,PARMS,LB10,0.958798711,-5.182774913,-0.200426756,0.28754718,-1.23474286,0.708701952,-2.000800126,4.290633731,-1
533,MODEL1,PARMS,LB10,0.852416736,6.767505739,-0.167029119,0.483750429,-1.804903075,-0.10060103,0.555448522,-0.694884221,-1
534,MODEL1,PARMS,LB10,0.870134316,2.838556544,-0.007578838,0.025875876,-0.542518262,0.113709094,-0.3882261,1.138331769,-1
535,MODEL1,PARMS,LB10,0.953160575,-0.29362558,-0.097244029,0.20083448,-0.375799069,0.336247941,-0.377579347,0.6489402,-1
536,MODEL1,PARMS,LB10,0.941184808,5.161063329,-0.056546322,0.317399602,-1.721036022,-0.037318612,1.308074521,-3.327701731,-1
537,MODEL1,PARMS,LB10,0.906776362,-1.548911562,-0.165676949,0.523636406,-2.017065287,0.437106845,-0.659720878,1.201885706,-1
538,MODEL1,PARMS,LB10,0.862295631,5.732029492,-0.064574826,0.032532825,0.524934923,-0.072142396,0.92862892,-1.655519155,-1
539,MODEL1,PARMS,LB10,1.038468967,-0.95431965,0.182441381,-0.490016922,1.299762461,0.29846718,-0.453651399,0.999994106,-1
540,MODEL1,PARMS,LB10,0.898706055,1.906708309,0.076242222,-0.114477776,-0.087057132,0.144845873,0.184544685,-0.806197019,-1
541,MODEL1,PARMS,LB10,0.893906549,7.803038803,-0.270023648,0.773428144,-2.762346226,-0.154358353,1.027022717,-2.107668153,-1
542,MODEL1,PARMS,LB10,0.882433483,4.83567918,0.044162424,-0.303600877,0.868346141,-0.027058139,-0.20344599,1.285155743,-1
543,MODEL1,PARMS,LB10,0.859069522,1.866439946,-0.24682609,0.355901475,-1.358489061,0.261001463,-0.535377074,0.946271319,-1
544,MODEL1,PARMS,LB10,0.855299036,2.658541877,-0.047793748,-0.074500381,0.89018946,0.131665309,0.260932195,-0.43152123,-1
545,MODEL1,PARMS,LB10,0.93076399,-1.178300484,-0.110557808,0.194257049,-0.304710669,0.396858588,-0.575888092,1.298509813,-1
546,MODEL1,PARMS,LB10,0.925320295,-5.370412223,-0.112097302,0.179952187,-0.477880139,0.676490024,-1.398047451,2.725798446,-1
547,MODEL1,PARMS,LB10,0.854697163,-3.430102197,-0.136651778,0.573310694,-2.321894308,0.545016978,-0.864972377,1.744325725,-1
548,MODEL1,PARMS,LB10,0.892798217,-1.627383695,-0.120143371,0.287604519,-0.990741222,0.430793638,-0.274888203,-0.01959801,-1
549,MODEL1,PARMS,LB10,0.930844634,5.953376203,0.220965632,-0.674443474,2.520324455,-0.1720558,1.739354741,-4.794269969,-1
550,MODEL1,PARMS,LB10,0.815804865,2.701233374,-0.07224073,0.056625217,0.522705571,0.133141093,0.530669745,-1.341735923,-1
551,MODEL1,PARMS,LB10,0.959722203,3.939505315,-0.177198273,0.137081651,0.240616311,0.091379821,-0.05681875,0.005595809,-1
552,MODEL1,PARMS,LB10,0.920695646,-1.585936672,-0.261111033,0.744552923,-2.540202032,0.471319733,-1.054527584,2.521541436,-1
553,MODEL1,PARMS,LB10,0.969164427,1.616451635,-0.204847274,0.097719189,0.279565192,0.256660195,0.006776936,-0.512848037,-1
554,MODEL1,PARMS,LB10,0.943259426,1.314483468,-0.004245497,0.119668984,-0.588213827,0.202289316,0.404244384,-1.717277698,-1
555,MODEL1,PARMS,LB10,1.041644571,-3.578791603,0.22884424,-0.745699534,2.934418602,0.472561994,-1.441759091,3.130196661,-1
556,MODEL1,PARMS,LB10,1.03075331,-6.598381912,-0.109402317,-0.103631234,1.482978867,0.774573358,-2.205073939,4.789443822,-1
557,MODEL1,PARMS,LB10,0.90470385,2.121282891,-0.105889541,0.062672351,0.286314741,0.168996768,1.381729474,-3.40206872,-1
558,MODEL1,PARMS,LB10,0.926873653,10.336256,-0.195873848,0.216286339,-0.490047936,-0.327365308,2.017352057,-4.986267652,-1
559,MODEL1,PARMS,LB10,0.885421983,0.897106394,-0.041426303,0.105592372,-0.401737971,0.231778592,0.547631414,-1.640996494,-1
560,MODEL1,PARMS,LB10,0.956944848,4.148353092,-0.101508457,0.352423524,-1.192572732,0.044575422,0.233039397,-0.281639877,-1
561,MODEL1,PARMS,LB10,0.99543433,-3.980510395,-0.043526159,0.242813437,-1.458820394,0.566270712,-1.296058271,2.427399517,-1
562,MODEL1,PARMS,LB10,0.893312243,5.792261576,0.200681179,-0.744189333,2.697127243,-0.142302889,0.979871406,-2.164975219,-1
563,MODEL1,PARMS,LB10,0.902578724,-2.623637557,-0.146368405,0.262590382,-0.763847294,0.52246663,-1.84250815,4.193875087,-1
564,MODEL1,PARMS,LB10,0.956502679,5.308668124,-0.063593276,0.110258769,-0.68012868,-0.027703258,0.070885797,0.022240313,-1
565,MODEL1,PARMS,LB10,0.930812798,0.593504006,-0.030701585,-0.019223118,0.207230645,0.262518312,-0.096943645,-0.004077783,-1
566,MODEL1,PARMS,LB10,1.02837009,4.948887597,0.119699004,-0.39203874,1.345213161,-0.069266437,1.554738124,-3.95176505,-1
567,MODEL1,PARMS,LB10,0.94347635,4.041760663,-0.174435436,0.164774036,0.193519235,0.091189105,-0.312917223,0.719072416,-1
568,MODEL1,PARMS,LB10,0.945035046,-5.470880833,0.044808576,-0.378348564,1.837450519,0.649880843,-0.920548774,0.952814967,-1
569,MODEL1,PARMS,LB10,0.944229686,-3.228341559,0.145938966,-0.609631868,2.664726676,0.465282274,-0.600988772,0.992301707,-1
570,MODEL1,PARMS,LB10,0.968119214,-2.465845873,-0.189143322,0.57011285,-2.088588748,0.505022211,-1.02910977,2.531833584,-1
571,MODEL1,PARMS,LB10,0.934082323,2.084478554,0.01273253,-0.375924452,1.798857894,0.160662048,-0.035276352,-0.118412035,-1
572,MODEL1,PARMS,LB10,1.021956032,7.902899812,-0.016439606,0.025212486,0.154561846,-0.21943141,0.916653387,-1.522716146,-1
573,MODEL1,PARMS,LB10,0.914579541,4.281395572,0.074202226,-0.41460177,1.57577363,-0.010700297,0.637560411,-1.288813267,-1
574,MODEL1,PARMS,LB10,0.981223647,0.402305821,-0.074986847,0.236089227,-0.882112743,0.284982507,-0.12896657,0.068647364,-1
575,MODEL1,PARMS,LB10,0.977836234,0.81905379,-0.079886055,-0.205991587,1.630917055,0.275383796,-0.332004337,0.707630509,-1
576,MODEL1,PARMS,LB10,0.901510299,-5.205683771,-0.078063903,-0.154057784,1.425886782,0.663056435,-1.148568542,1.841623723,-1
577,MODEL1,PARMS,LB10,0.819478463,4.332498027,-0.162495259,0.053568627,0.100294084,0.075172211,-0.067115326,0.380479042,-1
578,MODEL1,PARMS,LB10,0.918801984,-2.320938182,0.032947865,-0.078745266,0.32773711,0.436130707,-0.558753656,0.887357173,-1
579,MODEL1,PARMS,LB10,0.957944972,-4.898064515,-0.068781713,0.04141324,0.089038705,0.636128514,-0.831597752,1.252428722,-1
580,MODEL1,PARMS,LB10,1.03706716,8.621488081,-0.073821301,0.246907884,-1.200749372,-0.257500273,1.221070851,-2.313999704,-1
581,MODEL1,PARMS,LB10,0.99285594,-6.483912687,0.085089822,-0.204451276,0.92446669,0.698782357,-2.12708785,4.698028365,-1
582,MODEL1,PARMS,LB10,0.92505062,7.980277904,-0.138686409,0.336464093,-0.660563447,-0.197945253,0.96394097,-2.201508823,-1
583,MODEL1,PARMS,LB10,0.88327442,-1.748736628,-0.115611002,0.305187069,-1.389117096,0.445388056,-0.991598111,2.428272693,-1
584,MODEL1,PARMS,LB10,0.900985993,1.976197932,-0.095987151,0.361255428,-1.176415641,0.191747369,-0.626389374,1.826925137,-1
585,MODEL1,PARMS,LB10,0.907669116,1.122480368,0.030398006,-0.280119727,1.211125267,0.223835252,-0.883703981,2.587344484,-1
586,MODEL1,PARMS,LB10,0.962407552,-0.326372981,-0.158307433,0.469883819,-1.843825039,0.363668548,-0.849258061,1.578271161,-1
587,MODEL1,PARMS,LB10,0.876798816,3.99197934,0.067548132,0.010570174,-0.255986075,-0.009288773,1.734577745,-4.718287572,-1
588,MODEL1,PARMS,LB10,0.953802255,-5.566249753,0.250632722,-0.757534296,3.063583916,0.583829291,-0.242063828,-0.49858397,-1
589,MODEL1,PARMS,LB10,0.975927214,16.72967772,-0.167827468,0.475662488,-1.596445979,-0.760490616,2.936399655,-6.223947934,-1
590,MODEL1,PARMS,LB10,0.904931325,-11.2874241,-0.132300441,0.314451136,-1.396509464,1.086031318,-2.926008353,5.681866475,-1
591,MODEL1,PARMS,LB10,0.917476012,13.71264744,-0.186767039,0.144143297,-0.550104763,-0.549462822,2.249445544,-4.766644097,-1
592,MODEL1,PARMS,LB10,0.974342728,2.583043089,-0.15345893,0.5188469,-1.609655397,0.149331913,0.913048551,-2.168752859,-1
593,MODEL1,PARMS,LB10,0.989837759,1.017649528,0.013228166,-0.31228289,1.54869512,0.225128787,0.46590731,-1.684760136,-1
594,MODEL1,PARMS,LB10,0.909039101,-3.225949017,-0.10617648,0.191853443,-0.886380268,0.549948239,-1.941946728,4.301202077,-1
595,MODEL1,PARMS,LB10,0.993061894,3.55296184,0.067868406,-0.098068921,0.463580919,0.027778234,1.266093143,-3.524649772,-1
596,MODEL1,PARMS,LB10,0.881068543,5.616824703,-0.177110959,0.563766979,-2.130729076,-0.027062072,1.111739351,-3.245030736,-1
597,MODEL1,PARMS,LB10,0.868143884,-0.804848931,-0.046063695,-0.029009913,0.143313014,0.376091508,-1.587983583,4.191955748,-1
598,MODEL1,PARMS,LB10,1.024652356,2.522253406,0.081617428,-0.011122847,-0.445190615,0.097825938,0.558447124,-1.786518187,-1
599,MODEL1,PARMS,LB10,0.86115232,3.010574631,-0.144194421,0.055095011,0.304294275,0.150458354,-0.514805955,1.247695223,-1
600,MODEL1,PARMS,LB10,0.963069991,6.600092916,-0.088664641,0.334305728,-1.027659027,-0.122490861,1.135377803,-2.639976239,-1
601,MODEL1,PARMS,LB10,0.91279574,5.037677572,0.014620438,-0.282860509,1.004213225,-0.02413651,0.242203823,-0.625351464,-1
602,MODEL1,PARMS,LB10,1.061320124,-13.47234416,-0.303182738,0.425333252,-0.670614324,1.283931817,-3.428176649,7.097114873,-1
603,MODEL1,PARMS,LB10,0.930935144,8.766120843,0.015938986,-0.147328778,0.922546261,-0.296217985,2.22637075,-5.325487536,-1
604,MODEL1,PARMS,LB10,1.085816416,-0.468951871,-0.090690996,0.267905165,-0.876742811,0.347875436,-0.227402764,0.021407734,-1
605,MODEL1,PARMS,LB10,0.914584909,-11.71430936,-0.071291121,0.062598251,-0.12279449,1.094248671,-3.114354247,6.636782715,-1
606,MODEL1,PARMS,LB10,0.849494448,-0.223474963,-0.071762487,0.205590567,-0.453034267,0.317694225,0.500675849,-2.244421763,-1
607,MODEL1,PARMS,LB10,0.945065746,4.895463782,-0.160412363,0.518097843,-1.733701424,0.010385984,0.307063217,-0.691868371,-1
608,MODEL1,PARMS,LB10,0.854158064,-3.502526503,-0.027303511,0.010491538,-0.227552372,0.531225385,-1.174820142,2.366269046,-1
609,MODEL1,PARMS,LB10,0.905808256,-0.536310536,0.078925233,-0.460349193,2.310915422,0.293768208,0.699954735,-2.096891459,-1
610,MODEL1,PARMS,LB10,0.892878114,-0.499654589,0.042308808,-0.027204925,-0.244732556,0.330555418,-0.861584273,1.653111001,-1
611,MODEL1,PARMS,LB10,0.923251641,6.853015069,-0.054179744,0.002900193,0.029689093,-0.130206004,1.035885879,-2.533903176,-1
612,MODEL1,PARMS,LB10,0.987346322,-3.062017227,0.096872132,-0.258612125,1.183010976,0.460002858,-0.676225672,1.239437124,-1
613,MODEL1,PARMS,LB10,0.968955619,4.950599499,-0.1455174,0.365878365,-1.485246208,0.011723091,0.817620499,-2.42614744,-1
614,MODEL1,PARMS,LB10,1.043612088,9.14361523,-0.097526853,0.046862055,0.023940647,-0.264003764,1.401266252,-3.726141642,-1
615,MODEL1,PARMS,LB10,0.932350105,-2.412429208,0.096444163,-0.266913429,0.830123169,0.414930003,-0.630146126,1.215704816,-1
616,MODEL1,PARMS,LB10,0.909029138,-0.401237497,-0.17217414,0.158853488,-0.145105393,0.377445033,-0.361852058,0.491708912,-1
617,MODEL1,PARMS,LB10,0.87565893,9.11511556,-0.133270864,0.092249014,-0.183682889,-0.253490616,0.88345952,-1.661017419,-1
618,MODEL1,PARMS,LB10,0.933554668,5.873391538,-0.020695334,0.101609856,-0.939713415,-0.102060786,1.087639186,-2.380953873,-1
619,MODEL1,PARMS,LB10,0.934693503,-2.760734939,-0.060540168,-0.244651435,1.275673655,0.51305248,-1.406756923,3.175040284,-1
620,MODEL1,PARMS,LB10,0.905318352,-1.833225956,-0.081573991,-0.037294522,0.699247368,0.451900587,-1.00155288,1.902408051,-1
621,MODEL1,PARMS,LB10,1.027754249,7.330773014,-0.111857168,-0.013863676,0.139420573,-0.151632082,0.933227166,-2.055560916,-1
622,MODEL1,PARMS,LB10,0.915329484,0.963644515,-0.04608306,0.06994087,-0.113983555,0.248801363,-0.467886266,1.015414444,-1
623,MODEL1,PARMS,LB10,0.871883417,0.61781123,-0.045252385,0.007194525,0.469807786,0.258139742,0.62934001,-2.705328382,-1
624,MODEL1,PARMS,LB10,0.960743627,1.078839989,0.035004824,-0.106260066,0.301800938,0.227917837,-0.31852359,0.565167022,-1
625,MODEL1,PARMS,LB10,0.954155555,-0.943895265,-0.136502112,0.016454837,0.593818923,0.404738223,-0.429721739,0.414026289,-1
626,MODEL1,PARMS,LB10,0.995682858,6.88511563,-0.319500016,0.701786772,-2.59662172,-0.060994116,0.282439875,-0.316133995,-1
627,MODEL1,PARMS,LB10,0.904548425,7.747798131,-0.18992843,0.530103643,-1.578904867,-0.168210234,1.435675966,-3.42447106,-1
628,MODEL1,PARMS,LB10,0.975180687,0.886106501,-0.144257474,0.561897602,-2.533194146,0.283062042,-1.043324881,2.304657307,-1
629,MODEL1,PARMS,LB10,0.954769563,4.288788452,0.048676259,-0.042571253,0.402441745,-0.020841833,1.484217654,-4.025500437,-1
630,MODEL1,PARMS,LB10,0.911982987,8.388619598,-0.207391564,0.510110378,-1.730767248,-0.200940997,0.993124218,-1.932993424,-1
631,MODEL1,PARMS,LB10,0.977624095,-1.204920493,-0.111936385,0.050574642,0.538472349,0.423371662,-1.309247405,2.583052282,-1
632,MODEL1,PARMS,LB10,0.941827781,1.177867347,-0.216037718,0.529462776,-1.825234313,0.274524057,0.692506061,-2.517416375,-1
633,MODEL1,PARMS,LB10,0.960236851,-0.169107753,-0.104504089,0.426614209,-1.492703795,0.310951359,0.869406567,-2.637604007,-1
634,MODEL1,PARMS,LB10,0.959726701,-1.163214409,0.141760977,-0.503156951,2.219748698,0.325299585,0.239728663,-1.495229318,-1
635,MODEL1,PARMS,LB10,0.935496995,3.466438864,-0.151808929,0.498021836,-1.490811041,0.107847967,0.13325982,-0.352798434,-1
636,MODEL1,PARMS,LB10,0.981589488,3.844136667,-0.256187071,0.617757187,-2.318547325,0.113409088,-0.288005668,0.934826807,-1
637,MODEL1,PARMS,LB10,0.948519987,-12.13436283,0.022753042,-0.175096725,0.908953684,1.081224487,-2.376402317,4.633391224,-1
638,MODEL1,PARMS,LB10,0.936912489,-0.046429898,-0.074647677,0.079347244,-0.747695532,0.32426725,-0.220027411,-0.276108456,-1
639,MODEL1,PARMS,LB10,1.034736648,-9.865151597,-1.70841E-05,-0.098379247,0.644327179,0.933732287,-1.164112067,1.367642531,-1
640,MODEL1,PARMS,LB10,0.918077281,-0.650872233,-0.2449004,0.489757665,-1.234172249,0.418959054,-1.244411388,2.500304947,-1
641,MODEL1,PARMS,LB10,1.011925555,-4.8975455,0.012134655,-0.320260817,1.539972869,0.629162321,-1.182660645,1.519183199,-1
642,MODEL1,PARMS,LB10,0.94326133,-3.912160286,-0.03472939,-0.055996215,0.308132825,0.571242765,-1.465247696,2.708205001,-1
643,MODEL1,PARMS,LB10,0.846061547,2.815793528,0.018200445,-0.149062163,0.633451698,0.106045174,0.286686988,-1.121298737,-1
644,MODEL1,PARMS,LB10,0.946075716,-4.657092001,-0.253986439,0.411519695,-1.346235213,0.691842434,-1.402379404,2.534851447,-1
645,MODEL1,PARMS,LB10,0.882547455,-6.351844207,-0.102384318,0.179463325,-1.030757955,0.760841411,-2.544436225,5.490416854,-1
646,MODEL1,PARMS,LB10,0.890645539,0.611671039,-0.064737664,0.08322578,-0.139667383,0.285504238,-1.026178801,2.411178647,-1
647,MODEL1,PARMS,LB10,0.870002734,-10.13436968,-0.081031484,0.327243853,-0.953674311,0.970465346,-1.469620896,2.255002262,-1
648,MODEL1,PARMS,LB10,0.91095737,-6.696831675,0.064651327,-0.199830982,0.155192135,0.730433103,-2.141847691,5.198664198,-1
649,MODEL1,PARMS,LB10,0.8902312,0.703176439,-0.004012582,-0.069312473,0.708785177,0.240830908,1.082346334,-3.214938025,-1
650,MODEL1,PARMS,LB10,0.892807006,4.242669046,-0.216878022,0.66731617,-2.525128782,0.066789565,0.744221271,-1.683893537,-1
651,MODEL1,PARMS,LB10,0.911995106,-5.505179523,-0.107920802,0.185021483,-0.355717126,0.685711862,-1.146591698,1.955731574,-1
652,MODEL1,PARMS,LB10,0.954213743,7.260025205,-0.061407033,0.418917189,-1.56057192,-0.179662528,1.457790672,-3.623802553,-1
653,MODEL1,PARMS,LB10,0.992801991,2.007109417,-0.1463999,0.442558294,-1.372373717,0.195060971,0.614912455,-1.781427508,-1
654,MODEL1,PARMS,LB10,0.915153315,-5.163690608,0.088984838,-0.57580359,2.893652866,0.622988548,-1.377969449,2.952479143,-1
655,MODEL1,PARMS,LB10,0.954128921,-0.795286755,-0.017556529,-0.11133562,-0.008160481,0.351495992,-0.255051503,0.044436717,-1
656,MODEL1,PARMS,LB10,0.929988803,0.622560904,-0.095850491,0.216533753,0.132670884,0.258930635,1.238062286,-3.853393058,-1
657,MODEL1,PARMS,LB10,0.978429176,5.992427108,-0.116344117,0.223406944,-0.705254007,-0.060798936,0.219857665,-0.176873803,-1
658,MODEL1,PARMS,LB10,0.920519004,7.037544573,0.023470447,-0.263847724,1.095038908,-0.154826734,-0.127194867,0.890360592,-1
659,MODEL1,PARMS,LB10,0.953293572,2.992215719,0.003026288,-0.236719289,1.210316003,0.102760974,0.469005135,-1.3119825,-1
660,MODEL1,PARMS,LB10,0.977354681,6.783481666,-0.01175039,0.071336096,-0.067396126,-0.159496942,1.092135818,-2.450015936,-1
661,MODEL1,PARMS,LB10,0.910959302,-0.368030785,-0.112279889,-0.16373875,1.234726558,0.361331813,-0.611347271,1.108577779,-1
662,MODEL1,PARMS,LB10,0.925972394,7.298400382,0.103278918,-0.242915507,0.668902649,-0.218581653,1.209277024,-2.462159362,-1
663,MODEL1,PARMS,LB10,1.002238147,10.80533375,0.032898658,-0.01376568,-0.474904106,-0.435450028,3.221415153,-8.097430769,-1
664,MODEL1,PARMS,LB10,0.948582689,12.91358595,0.006160629,0.122982394,-1.079043727,-0.561395989,2.430525439,-5.359681234,-1
665,MODEL1,PARMS,LB10,0.966280809,1.123175523,-0.070193135,0.055841232,0.20457113,0.244746713,0.156561079,-0.80007818,-1
666,MODEL1,PARMS,LB10,0.878271702,-13.08501488,-0.128864139,-0.017334476,0.642063915,1.200772396,-2.945705548,5.86764328,-1
667,MODEL1,PARMS,LB10,0.921169076,1.882489982,-0.010580254,-0.030599782,0.047293252,0.186591375,-0.066137281,-0.674231361,-1
668,MODEL1,PARMS,LB10,0.860832633,3.322158787,-0.020527596,0.166581738,-0.558889482,0.06831888,0.305141823,-0.488277837,-1
669,MODEL1,PARMS,LB10,1.005938818,4.305518821,0.080840362,-0.504434759,1.604459084,0.005754636,-0.297015603,0.926094898,-1
670,MODEL1,PARMS,LB10,0.936875315,2.659592703,-0.116854891,-0.133024746,1.139838672,0.168413406,-0.219926458,0.352750809,-1
671,MODEL1,PARMS,LB10,0.898404594,7.23112488,-0.035676106,-0.132693419,0.86149936,-0.171685752,1.333466924,-2.665801239,-1
672,MODEL1,PARMS,LB10,0.953310511,4.562487047,-0.167532674,0.338798713,-1.372030163,0.048681809,0.690294339,-2.029647989,-1
673,MODEL1,PARMS,LB10,0.944058572,2.305451308,-0.037926457,-0.027196116,0.36591762,0.152057307,-0.096064806,0.100940283,-1
674,MODEL1,PARMS,LB10,0.906562163,0.490286196,0.042227043,0.019387198,-0.085848316,0.23722776,0.631073892,-2.208440892,-1
675,MODEL1,PARMS,LB10,0.960504134,5.205874824,-0.031990448,-0.099242855,0.700841167,-0.030222713,-0.030042725,0.545705633,-1
676,MODEL1,PARMS,LB10,0.909799338,-4.034740984,-0.123339012,0.201070605,-0.166511901,0.594053525,-0.970740632,1.574672202,-1
677,MODEL1,PARMS,LB10,0.882341225,5.907447688,-0.016383643,0.085099675,-0.569096928,-0.093285873,1.081344967,-2.438319521,-1
678,MODEL1,PARMS,LB10,0.932694922,-15.64276636,0.011930068,0.083205288,-0.252564052,1.30335367,-2.676461713,4.883522729,-1
679,MODEL1,PARMS,LB10,0.914953834,3.860396837,-0.11291119,0.558793896,-2.466224489,0.064648574,0.250786163,-0.547679153,-1
680,MODEL1,PARMS,LB10,0.912735187,6.160538101,-0.062557338,0.016548412,0.072393094,-0.091662886,0.837331519,-1.647486248,-1
681,MODEL1,PARMS,LB10,0.99961817,8.723578847,0.138705903,-0.326586106,1.813144528,-0.339372841,1.994677145,-4.093064625,-1
