SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RB4_5
720,MODEL1,PARMS,RB4_5,0.849864923,10.15860562,0.063916699,-0.254012361,0.36599497,-0.322800524,0.305176996,-0.032099617,-1
721,MODEL1,PARMS,RB4_5,0.810442146,-5.024439893,0.126138394,-0.349887393,0.440758603,0.662216852,-2.36244027,5.487604133,-1
722,MODEL1,PARMS,RB4_5,0.869019693,4.00720814,0.104786705,-0.438184309,1.386617904,0.064572245,-0.049838384,0.3136654,-1
723,MODEL1,PARMS,RB4_5,0.870252576,0.246934918,0.000908523,-0.241257838,1.025843748,0.342763549,-0.876765317,2.006847084,-1
724,MODEL1,PARMS,RB4_5,0.931633256,9.739934022,0.123866738,-0.333621371,0.918752682,-0.331983329,2.04553444,-4.763710444,-1
725,MODEL1,PARMS,RB4_5,0.859986188,10.12077183,-0.033149565,-0.122049619,0.649124162,-0.307035037,1.508235037,-3.254578352,-1
726,MODEL1,PARMS,RB4_5,0.883233589,4.55346173,-0.015677106,-0.160249951,0.459041004,0.075087205,-0.632781311,1.724723239,-1
727,MODEL1,PARMS,RB4_5,0.922168911,6.355936498,0.004639385,0.054800452,-0.621338032,-0.06220525,-0.012982095,0.72833202,-1
728,MODEL1,PARMS,RB4_5,0.912072576,3.036818255,0.186393334,-0.50347607,1.409356649,0.109340854,-0.520918019,1.642955097,-1
729,MODEL1,PARMS,RB4_5,0.938400204,10.30502713,0.067109174,-0.379048318,1.519167356,-0.341021758,0.75998312,-0.745406173,-1
730,MODEL1,PARMS,RB4_5,0.811217476,-0.24717897,0.190518427,-0.593249598,1.903563999,0.312327869,-0.37890134,0.720647093,-1
731,MODEL1,PARMS,RB4_5,0.857753215,0.004602568,-0.010693702,-0.135704459,0.374132282,0.360103555,-1.077932332,2.379152955,-1
732,MODEL1,PARMS,RB4_5,0.923431231,5.421115899,0.02042418,-0.426612308,1.435925096,-0.002509936,0.762547949,-1.899704643,-1
733,MODEL1,PARMS,RB4_5,0.879327341,9.492984216,0.13858843,-0.637941146,2.075770159,-0.299023105,1.482895212,-3.68170788,-1
734,MODEL1,PARMS,RB4_5,0.880843382,8.593940316,0.035821692,-0.300634616,0.589029061,-0.230680697,1.434326685,-2.982455644,-1
735,MODEL1,PARMS,RB4_5,0.916525394,12.07616632,-0.021698487,-0.167150457,0.567494674,-0.433155784,1.921988709,-4.392024431,-1
736,MODEL1,PARMS,RB4_5,0.833726801,4.655317884,0.26853805,-0.86813957,2.813196917,-0.032728737,1.20023179,-3.420293738,-1
737,MODEL1,PARMS,RB4_5,0.902661249,7.631194874,-0.040044594,-0.198304025,0.583836448,-0.127854446,0.755614769,-1.670265422,-1
738,MODEL1,PARMS,RB4_5,0.875795276,1.875487525,0.044443769,-0.245155972,0.613010664,0.22215481,-0.427370699,1.029234173,-1
739,MODEL1,PARMS,RB4_5,0.84717695,9.983390404,0.04486585,-0.389544304,1.423416674,-0.306811639,1.250479878,-2.843314611,-1
740,MODEL1,PARMS,RB4_5,0.9378858,7.755282385,-0.08073974,0.008175228,0.221154216,-0.123036179,-0.32578071,1.354282272,-1
741,MODEL1,PARMS,RB4_5,0.943911765,13.40709825,0.063153749,-0.129715604,0.017118069,-0.562704376,2.521703429,-5.779424702,-1
742,MODEL1,PARMS,RB4_5,0.858646175,-6.0684164,0.029601966,-0.260847705,0.524159399,0.761338846,-2.56262664,5.360497504,-1
743,MODEL1,PARMS,RB4_5,0.874379413,5.534318428,0.223155578,-0.936425244,3.137574356,-0.06432652,0.675628525,-1.592486223,-1
744,MODEL1,PARMS,RB4_5,0.871982585,0.385275935,0.222467169,-0.50933753,1.131172435,0.25386764,-0.572971973,1.635297273,-1
745,MODEL1,PARMS,RB4_5,0.863840025,7.633513693,-0.094703592,0.310274878,-1.535219974,-0.128482437,1.739127928,-4.768001022,-1
746,MODEL1,PARMS,RB4_5,1.010690517,10.21355706,0.066272243,-0.264248357,0.804100362,-0.348853167,2.219806899,-5.200527035,-1
747,MODEL1,PARMS,RB4_5,0.8755919,2.218758549,0.008029493,-0.126469093,0.122854496,0.206177111,0.216803395,-0.976141763,-1
748,MODEL1,PARMS,RB4_5,0.896228943,6.671185625,0.058660679,-0.005207961,-0.556792853,-0.102737236,0.401764592,-0.561461988,-1
749,MODEL1,PARMS,RB4_5,0.851842522,8.245095514,0.049470305,-0.643439789,2.241810213,-0.17132494,-0.417814418,1.840496694,-1
750,MODEL1,PARMS,RB4_5,0.930446235,8.594449724,0.272751705,-0.936639283,2.837025978,-0.264040515,0.124598726,0.023032473,-1
751,MODEL1,PARMS,RB4_5,0.934694749,7.151837923,0.020887408,-0.200796745,0.074383103,-0.112258993,0.182770721,0.034218772,-1
752,MODEL1,PARMS,RB4_5,0.920809713,5.651593748,0.046259397,0.085579508,-0.839486476,-0.040440254,0.330621574,-0.383500444,-1
753,MODEL1,PARMS,RB4_5,0.932992611,7.793535447,0.014281622,-0.034865179,-0.615734438,-0.169664174,0.97599081,-1.704155686,-1
754,MODEL1,PARMS,RB4_5,0.953226511,11.23641222,0.086744592,-0.243603375,0.51294086,-0.402800648,1.218230622,-2.791982714,-1
755,MODEL1,PARMS,RB4_5,0.906138309,5.245314452,-0.071231135,-0.22588751,0.415803893,0.068372913,-0.782267908,1.822126526,-1
756,MODEL1,PARMS,RB4_5,0.983048841,2.760416487,0.118802926,-0.307023725,0.758714387,0.149050476,-0.757446646,1.570264931,-1
757,MODEL1,PARMS,RB4_5,0.932986864,10.27447812,0.1483255,-0.620196844,1.915717813,-0.345342732,0.176978394,0.57870139,-1
758,MODEL1,PARMS,RB4_5,0.929174667,4.33337126,-0.000589324,-0.14229687,0.446983249,0.067657876,0.304307818,-0.879468235,-1
759,MODEL1,PARMS,RB4_5,0.869370856,-3.247250549,0.078760519,-0.16329474,0.186090589,0.540364491,-1.476552258,3.543321891,-1
760,MODEL1,PARMS,RB4_5,0.895482284,5.336729881,0.087768483,-0.404935272,1.380917766,-0.015240992,-0.171872569,1.165666153,-1
761,MODEL1,PARMS,RB4_5,0.961660119,10.58844869,0.155886271,-0.568034355,1.88547951,-0.376157202,1.028227504,-1.929133255,-1
762,MODEL1,PARMS,RB4_5,0.954027077,3.204809063,0.022479712,-0.118471179,-0.046569432,0.147291648,-0.113320888,-0.365825901,-1
763,MODEL1,PARMS,RB4_5,0.849741644,11.90361423,0.1731792,-0.332814598,0.486843939,-0.493539364,1.908892791,-3.716565686,-1
764,MODEL1,PARMS,RB4_5,0.998673125,12.24319681,-0.016920199,-0.092137441,-0.141166339,-0.433807534,0.845563808,-1.525407654,-1
765,MODEL1,PARMS,RB4_5,0.98352312,2.222306822,-0.105685988,0.018508455,-0.264387345,0.247577289,-0.471493715,0.791678727,-1
766,MODEL1,PARMS,RB4_5,0.924727235,-7.737428469,0.064701483,-0.212787227,0.245363982,0.858830852,-2.979170401,6.773647221,-1
767,MODEL1,PARMS,RB4_5,0.924257519,6.256369054,0.3111157,-0.583797198,1.181566701,-0.160487754,1.094703982,-2.254904756,-1
768,MODEL1,PARMS,RB4_5,0.917590072,6.080744362,0.28153392,-0.871129482,2.314344422,-0.127783936,0.875722468,-1.962220376,-1
769,MODEL1,PARMS,RB4_5,0.969539047,4.394064207,0.113390737,-0.29448706,0.340926477,0.020646737,0.752513727,-1.711719867,-1
770,MODEL1,PARMS,RB4_5,0.941437425,5.090727431,0.018676313,-0.21360037,0.586844377,0.014067944,0.0966234,0.06977217,-1
771,MODEL1,PARMS,RB4_5,0.842122668,3.585949634,0.142132598,-0.366784774,1.083992409,0.077717764,-0.520721633,1.549091587,-1
772,MODEL1,PARMS,RB4_5,0.985708585,4.760907798,0.103125255,-0.298901629,0.798893896,0.021055688,-0.235801096,0.259440524,-1
773,MODEL1,PARMS,RB4_5,0.903335925,5.588085983,0.09015562,-0.365752613,0.88140159,-0.032518178,0.134155699,-0.124320363,-1
774,MODEL1,PARMS,RB4_5,0.88318979,7.693965048,0.047706561,-0.104514288,0.051450707,-0.163296455,0.353216125,-0.621166253,-1
775,MODEL1,PARMS,RB4_5,0.846874023,-4.161976952,-0.045179321,-0.464425567,1.72079003,0.676203439,-2.842291635,6.520709335,-1
776,MODEL1,PARMS,RB4_5,0.970312448,-3.400367183,0.137269244,-0.465256485,1.387898016,0.562202993,-2.235227173,4.756504538,-1
777,MODEL1,PARMS,RB4_5,0.890805438,4.513497237,0.181601718,-0.789796828,2.73644662,0.032009815,-0.833497754,2.025043584,-1
778,MODEL1,PARMS,RB4_5,0.881513753,0.801362894,0.035935985,-0.177733967,0.715088989,0.290941275,-1.449939385,4.232718801,-1
779,MODEL1,PARMS,RB4_5,0.902025551,4.766585088,-0.116955375,0.210970861,-0.804733009,0.082565547,-0.630190395,1.394205427,-1
780,MODEL1,PARMS,RB4_5,0.921442989,4.257371369,-0.021243323,-0.089229493,0.224617615,0.078925126,0.4173457,-0.740739958,-1
781,MODEL1,PARMS,RB4_5,0.908532887,19.57037007,0.075567217,-0.338006043,0.642502024,-0.945297181,3.140743003,-6.816352379,-1
782,MODEL1,PARMS,RB4_5,0.915314718,2.363684863,0.070493459,-0.701339191,2.254542281,0.205283777,-0.80052043,1.93211377,-1
783,MODEL1,PARMS,RB4_5,0.857512191,7.080524304,-0.022340154,0.247915539,-1.71514076,-0.103862903,0.09987073,0.257012828,-1
784,MODEL1,PARMS,RB4_5,0.965250643,4.919410911,0.097385198,-0.392813811,1.066048092,0.010316757,-0.410735774,0.88619138,-1
785,MODEL1,PARMS,RB4_5,0.894636259,5.196335871,-0.140417934,0.140600565,-0.126793205,0.051644492,0.390891173,-0.885069692,-1
786,MODEL1,PARMS,RB4_5,0.895112263,4.61472154,0.242216317,-0.814903704,2.18971922,-0.007691469,-0.248593156,1.14156494,-1
787,MODEL1,PARMS,RB4_5,0.920746948,6.976896855,0.126404165,-0.28935332,0.548922935,-0.140777324,0.52969713,-0.979543025,-1
788,MODEL1,PARMS,RB4_5,0.893179336,-2.968130844,-0.02338943,-0.074023348,-0.073993667,0.567416444,-1.313130855,2.206395519,-1
789,MODEL1,PARMS,RB4_5,0.885758014,3.909346154,0.018402259,-0.172688849,0.2054088,0.0984513,0.335609481,-0.948451057,-1
790,MODEL1,PARMS,RB4_5,0.894682634,4.415562882,0.080984662,-0.204178368,0.117966787,0.048608801,-0.555908836,1.689839305,-1
791,MODEL1,PARMS,RB4_5,0.89158123,-4.461548629,0.000671179,-0.290141975,0.544640465,0.671120933,-2.871827626,6.917188141,-1
792,MODEL1,PARMS,RB4_5,0.830598114,3.730420365,0.079140268,-0.35029217,1.156543702,0.091218814,-0.354764268,1.0060295,-1
793,MODEL1,PARMS,RB4_5,0.924813858,3.432926498,0.083225775,-0.351724748,1.097827316,0.097242036,0.962573072,-3.111027728,-1
794,MODEL1,PARMS,RB4_5,0.991784355,0.608850018,0.166682102,-0.597834087,2.209293636,0.263857793,0.103574825,-0.677902388,-1
795,MODEL1,PARMS,RB4_5,0.923876652,-4.555764527,-0.114357144,0.176506953,-1.201428044,0.705625761,-2.52159441,5.95296815,-1
796,MODEL1,PARMS,RB4_5,0.959955728,8.979167493,0.041999159,-0.302743485,0.875492219,-0.238811945,0.765488691,-1.727404754,-1
797,MODEL1,PARMS,RB4_5,0.90099943,-1.013110694,0.149797348,-0.415412165,1.319770022,0.370439122,-0.567543977,1.080693436,-1
798,MODEL1,PARMS,RB4_5,0.882057323,2.938250096,0.294361419,-0.956567648,2.824833323,0.085435201,-0.617939272,2.508275583,-1
799,MODEL1,PARMS,RB4_5,0.905476676,3.353572259,0.055758346,-0.297883992,0.686676106,0.128636114,-0.56223547,1.370691685,-1
800,MODEL1,PARMS,RB4_5,0.944541862,-1.306918236,0.062753136,-0.114512222,0.052011139,0.424700338,-1.698342271,4.278650165,-1
801,MODEL1,PARMS,RB4_5,0.860315303,2.032898688,0.106827834,-0.863895145,3.513557869,0.216746681,-0.551775897,0.750262204,-1
802,MODEL1,PARMS,RB4_5,0.865791669,7.499713851,-0.017176317,0.294517965,-1.939075602,-0.136394586,0.326007509,-0.361384173,-1
803,MODEL1,PARMS,RB4_5,0.89527481,5.480012459,-0.012981674,-0.349092517,1.470841928,0.018272893,-0.256715685,0.335533643,-1
804,MODEL1,PARMS,RB4_5,0.912935863,4.655185091,0.057627812,-0.086223002,-0.127843994,0.019482196,0.598773363,-1.32057492,-1
805,MODEL1,PARMS,RB4_5,0.900784825,6.557490009,-0.03988693,0.186931378,-1.156240807,-0.079446833,1.53528485,-4.232569713,-1
806,MODEL1,PARMS,RB4_5,0.847854282,-8.163526346,0.10763651,-0.523543875,2.041818809,0.867434944,-2.646748248,5.854425873,-1
807,MODEL1,PARMS,RB4_5,0.955202657,2.945455399,0.034834705,-0.360812915,1.354061066,0.164520424,-0.995517442,2.549128266,-1
808,MODEL1,PARMS,RB4_5,0.849969135,6.847966715,-0.071474574,-0.011239093,-0.256435966,-0.049228191,-0.986768929,2.769165134,-1
809,MODEL1,PARMS,RB4_5,0.966381211,2.479914951,-0.225261066,0.193347198,-0.109752654,0.272978043,-0.478695166,0.091745075,-1
810,MODEL1,PARMS,RB4_5,0.868742029,-2.045577371,0.005153764,-0.131305904,0.276983908,0.497563758,-1.878420412,4.322207785,-1
811,MODEL1,PARMS,RB4_5,0.913315697,-9.487317308,0.001061638,-0.207480578,0.664559673,0.985080403,-2.340530614,4.372347137,-1
812,MODEL1,PARMS,RB4_5,0.864135405,4.434794668,-0.057184849,0.004607371,0.162905805,0.074905795,0.522976184,-1.697526506,-1
813,MODEL1,PARMS,RB4_5,0.880100967,2.636905973,0.017990242,-0.103602933,-0.079115117,0.184576147,-1.123846486,2.795048424,-1
814,MODEL1,PARMS,RB4_5,0.872023666,2.986142943,-0.00414385,-0.062236989,0.211621159,0.160120694,-0.08929281,-0.045564779,-1
815,MODEL1,PARMS,RB4_5,0.904227732,1.805560931,-0.06947064,-0.054310895,0.258743284,0.252063853,0.436630172,-1.509613546,-1
816,MODEL1,PARMS,RB4_5,0.890271051,6.305921563,0.13427818,-0.47716508,1.554953964,-0.091920068,-0.018408743,0.322066808,-1
817,MODEL1,PARMS,RB4_5,0.913676944,1.501866803,0.162220858,-0.638413395,2.38151801,0.206668308,0.345345535,-1.560745795,-1
818,MODEL1,PARMS,RB4_5,0.923146582,7.413784426,-0.096351008,-0.001789475,0.447981175,-0.099097861,0.282830879,-0.616883333,-1
819,MODEL1,PARMS,RB4_5,0.898144126,5.285926413,0.01289827,0.119458482,-1.451719408,-0.00494204,0.50482999,-1.25715134,-1
820,MODEL1,PARMS,RB4_5,0.985029395,0.52081707,0.153413505,-0.843732932,2.539475019,0.313668955,-2.0111945,4.800737509,-1
821,MODEL1,PARMS,RB4_5,0.92637041,6.936447831,0.165774846,-0.693802257,2.135290487,-0.139174281,1.010055186,-2.699258372,-1
822,MODEL1,PARMS,RB4_5,0.919540792,11.70211505,0.012337877,-0.171459364,0.288989353,-0.419521349,2.049411511,-4.645867896,-1
823,MODEL1,PARMS,RB4_5,0.937896034,0.099666804,-0.010314295,-0.068630222,0.129345395,0.360332925,-0.889503918,1.799589791,-1
824,MODEL1,PARMS,RB4_5,0.8406131,9.132958432,0.093086918,-0.519569226,2.032142989,-0.269615619,0.700233717,-1.031303534,-1
825,MODEL1,PARMS,RB4_5,0.830680397,8.676588248,0.139023219,-0.391309882,0.999321648,-0.257769541,0.812448833,-1.194616735,-1
826,MODEL1,PARMS,RB4_5,0.859244895,-0.423712808,0.220413122,-0.957712089,3.383250068,0.326727911,-0.459629918,0.845440257,-1
827,MODEL1,PARMS,RB4_5,0.881061666,1.811970957,0.107212526,-0.492593714,1.412195322,0.216203006,-1.193115055,3.052079135,-1
828,MODEL1,PARMS,RB4_5,0.879781885,0.433341517,-0.003816929,-0.071522913,-0.194254851,0.33373326,-0.987828507,2.343904619,-1
829,MODEL1,PARMS,RB4_5,0.949316532,2.719477145,0.224897409,-0.674981966,1.765938754,0.11787027,0.202057589,-0.43677927,-1
830,MODEL1,PARMS,RB4_5,0.877078242,10.47832015,0.028150421,-0.171988202,-0.084426904,-0.32720039,0.422776653,-0.5398796,-1
831,MODEL1,PARMS,RB4_5,0.916867487,2.868977215,0.0068303,0.155748448,-1.330740001,0.159015125,-0.463443918,1.160278269,-1
832,MODEL1,PARMS,RB4_5,0.900281826,-0.688587602,0.01632465,-0.156321052,0.344917364,0.395211747,-0.95503939,2.027542907,-1
833,MODEL1,PARMS,RB4_5,0.945919153,6.352102144,0.150670059,-0.63492329,2.464962626,-0.098647369,0.735212795,-1.93726038,-1
834,MODEL1,PARMS,RB4_5,0.95409072,4.616818922,0.14470243,-0.252657015,0.424216167,0.006647077,-0.131162003,0.919485182,-1
835,MODEL1,PARMS,RB4_5,0.98047916,6.153007396,-0.03894367,-0.09296445,0.021988906,-0.02953437,0.295905702,-0.384445039,-1
836,MODEL1,PARMS,RB4_5,0.879631672,6.117246719,0.028925662,0.034368741,-0.864304949,-0.051512678,-0.588004186,1.667444573,-1
837,MODEL1,PARMS,RB4_5,0.916584339,0.079129233,-0.025797531,-0.125916643,-0.089799008,0.371742183,-1.508019406,3.664825809,-1
838,MODEL1,PARMS,RB4_5,0.884249181,5.87198055,0.053174478,-0.444805882,1.527584164,-0.041165675,0.00835613,0.390541565,-1
839,MODEL1,PARMS,RB4_5,0.875734715,4.993071588,-0.009153365,0.153511671,-0.704091375,0.005740597,1.389470281,-3.314659714,-1
840,MODEL1,PARMS,RB4_5,0.88951696,3.586377077,0.084720687,-0.310163378,0.626321262,0.101227374,-0.752447914,2.218461527,-1
841,MODEL1,PARMS,RB4_5,0.959565637,-3.474994123,2.43885E-05,-0.360774065,0.891017876,0.599282686,-2.389358999,5.653497888,-1
842,MODEL1,PARMS,RB4_5,0.815205548,6.684532962,0.210985121,-0.71039808,2.848657201,-0.158204164,1.507557429,-3.524059157,-1
843,MODEL1,PARMS,RB4_5,0.852551669,12.64569109,-0.090434334,0.092463679,-0.547922302,-0.453557068,1.877269127,-4.473176321,-1
844,MODEL1,PARMS,RB4_5,1.04505521,3.482898391,0.067561936,-0.577241925,2.036802041,0.10639661,0.730027468,-2.247853641,-1
845,MODEL1,PARMS,RB4_5,0.995993311,-3.105458484,-0.028864378,-0.204968274,0.783848695,0.576247469,-1.673946139,4.133627369,-1
846,MODEL1,PARMS,RB4_5,0.903710778,7.113641814,0.162526214,-0.54389265,1.484637526,-0.164543246,1.159435224,-3.124671763,-1
847,MODEL1,PARMS,RB4_5,0.959066124,-7.023119835,0.058212192,-0.406519111,1.506477611,0.81282708,-2.820988938,6.085814349,-1
848,MODEL1,PARMS,RB4_5,0.898179225,10.31941341,-0.029822045,-0.10380065,0.742225282,-0.321857916,1.555561325,-3.387342231,-1
849,MODEL1,PARMS,RB4_5,0.969810046,4.966383871,0.130481572,-0.553775709,2.170805349,-0.004380623,-0.008932138,0.221868907,-1
850,MODEL1,PARMS,RB4_5,1.065546581,4.411115984,0.105914739,-0.713149691,2.593042142,0.043528761,0.215136247,-0.953890292,-1
851,MODEL1,PARMS,RB4_5,0.83260629,13.75694748,-0.086929122,0.019643647,-0.189448121,-0.516406774,1.94909661,-4.260927733,-1
852,MODEL1,PARMS,RB4_5,0.858225038,7.201121996,-0.054525283,0.211912776,-1.495869523,-0.108809882,0.717092828,-0.981468279,-1
853,MODEL1,PARMS,RB4_5,0.967296897,13.82236939,-0.036448304,-0.473993523,2.136788754,-0.516703483,0.664803392,-0.808781675,-1
854,MODEL1,PARMS,RB4_5,0.856739305,-1.802614528,0.161942242,-0.188184974,-0.266201779,0.430063423,-1.988420355,5.145946434,-1
855,MODEL1,PARMS,RB4_5,0.874898156,7.658868335,-0.032757736,-0.006522603,-0.308203621,-0.14585149,0.471025669,-0.521474612,-1
856,MODEL1,PARMS,RB4_5,0.95553736,-2.101717909,-0.009142778,0.181666269,-1.189802415,0.482568492,-1.066141249,1.745427704,-1
857,MODEL1,PARMS,RB4_5,0.969008987,4.216899583,0.10396744,-0.357873493,1.163581769,0.048152703,-0.504945815,1.626356362,-1
858,MODEL1,PARMS,RB4_5,0.893775991,2.90402274,-0.143258741,-0.01857778,0.14327593,0.213127671,-0.201649631,0.32724024,-1
859,MODEL1,PARMS,RB4_5,0.931180794,-7.58640707,0.079825668,-0.394269143,1.260036863,0.842247557,-2.625911496,5.500400695,-1
860,MODEL1,PARMS,RB4_5,0.86546072,7.232516321,0.069412385,-0.214143787,0.219060255,-0.145468495,1.190260881,-2.916230641,-1
861,MODEL1,PARMS,RB4_5,0.924167053,7.333691197,0.081030132,-0.485115299,1.794643256,-0.139108666,0.670755191,-1.865220314,-1
862,MODEL1,PARMS,RB4_5,0.873881153,6.436813664,-0.04902186,-0.252169408,0.823623939,-0.022988308,-0.461798669,1.224910457,-1
863,MODEL1,PARMS,RB4_5,0.874505631,6.505452552,0.007334204,-0.227266629,0.498622658,-0.059530347,0.010812651,0.285355519,-1
864,MODEL1,PARMS,RB4_5,0.825611054,11.6757966,0.023600914,0.038389379,-0.691925,-0.422043883,1.161763766,-1.792014641,-1
865,MODEL1,PARMS,RB4_5,0.897482876,0.813336029,0.093631259,-0.281954261,1.04207872,0.271536035,-0.803198979,1.894066729,-1
866,MODEL1,PARMS,RB4_5,0.926081737,4.206862923,0.01782623,-0.160724639,0.263737072,0.069184442,-0.236100477,1.29760375,-1
867,MODEL1,PARMS,RB4_5,0.884746369,-3.408284799,0.196516128,-0.799124551,2.544991453,0.530637188,-1.482113932,3.335749944,-1
868,MODEL1,PARMS,RB4_5,0.859048314,8.859096232,0.117973749,-0.589321585,2.265487996,-0.242564012,0.161607464,0.347700781,-1
869,MODEL1,PARMS,RB4_5,0.862099651,9.304734099,-0.013476672,-0.080246918,-0.157335542,-0.233323613,0.062802941,0.239693697,-1
870,MODEL1,PARMS,RB4_5,0.910693297,-2.28564846,-0.048402877,0.110949528,-0.676155028,0.515332354,-1.510537073,3.483805337,-1
871,MODEL1,PARMS,RB4_5,0.876234744,10.91114478,0.046809972,-0.236304333,0.738322694,-0.367452655,0.352169789,0.386383923,-1
872,MODEL1,PARMS,RB4_5,0.963453765,2.827905589,-0.140580564,0.302181443,-1.361427048,0.228870389,-1.359016414,3.133969277,-1
873,MODEL1,PARMS,RB4_5,0.881134261,0.558751774,0.033078854,-0.236656116,0.956522759,0.315885421,-0.919157028,2.160161308,-1
874,MODEL1,PARMS,RB4_5,0.885387315,2.764583486,0.134625746,-0.383653522,1.126504167,0.127954482,0.069329587,0.193118877,-1
875,MODEL1,PARMS,RB4_5,0.83189957,5.904065467,0.111622193,-0.478680748,1.419668702,-0.053284079,-0.026555639,0.410295385,-1
876,MODEL1,PARMS,RB4_5,1.013897468,-1.460062294,0.096561444,-0.350573396,0.407235393,0.428551467,-1.386479392,3.512734375,-1
877,MODEL1,PARMS,RB4_5,0.85502657,3.6914352,0.102805504,-0.441799341,1.287510053,0.08735027,-0.214154151,0.820449904,-1
878,MODEL1,PARMS,RB4_5,0.981871478,12.75385024,-0.09539774,0.006152359,-0.313675658,-0.446978506,1.242413654,-2.231218401,-1
879,MODEL1,PARMS,RB4_5,0.939984428,4.808298804,-0.031135438,0.055050078,-0.733527545,0.047563317,-0.129789432,0.588396558,-1
880,MODEL1,PARMS,RB4_5,0.941863532,4.579117488,0.080641064,-0.528917611,1.872923736,0.04629933,-0.634511676,1.895855724,-1
881,MODEL1,PARMS,RB4_5,1.021218607,3.447310045,0.186016671,-0.530961933,2.088226291,0.074487476,-0.744607934,2.599073416,-1
882,MODEL1,PARMS,RB4_5,0.967200902,3.692210544,0.011639233,-0.277014214,0.978097015,0.116862209,-0.459326171,1.733256519,-1
883,MODEL1,PARMS,RB4_5,0.868172478,-1.542168823,0.046000071,-0.28884947,0.781612106,0.456954508,-2.11523244,5.263315831,-1
884,MODEL1,PARMS,RB4_5,0.895038677,2.886049136,0.019790006,-0.221573082,0.654647991,0.159360583,-0.083560733,-0.071591893,-1
885,MODEL1,PARMS,RB4_5,0.908859839,5.558755182,0.213285463,-0.555108718,1.653791712,-0.083784138,0.824757363,-1.920014763,-1
886,MODEL1,PARMS,RB4_5,0.967183522,6.60079215,-0.17411753,-0.003491952,0.069976478,0.004263961,-0.511403598,1.366867187,-1
887,MODEL1,PARMS,RB4_5,0.926262643,18.12983261,0.116472331,-0.27138159,0.553851493,-0.878895951,3.390747982,-7.728832162,-1
888,MODEL1,PARMS,RB4_5,0.89966224,9.260389699,0.234912711,-0.938501896,3.375699734,-0.321580434,1.464169305,-3.015005384,-1
889,MODEL1,PARMS,RB4_5,0.857160588,5.334733416,0.125720494,-0.374124928,1.005536882,-0.035189184,0.042763308,0.303390055,-1
890,MODEL1,PARMS,RB4_5,0.845300111,3.665593657,-0.028236088,-0.007147325,-0.177146032,0.127906074,-0.193488484,0.262286099,-1
891,MODEL1,PARMS,RB4_5,0.848257534,3.740612414,-0.092431001,0.430981864,-1.826542934,0.113323397,0.540082616,-1.099511412,-1
892,MODEL1,PARMS,RB4_5,0.965283707,4.884399954,-0.085170284,-0.116534544,0.489804079,0.069161708,0.553234178,-1.626873545,-1
893,MODEL1,PARMS,RB4_5,0.880801119,-6.379420255,0.067744767,-0.044770551,-0.257015322,0.745555598,-1.501738316,2.535834985,-1
894,MODEL1,PARMS,RB4_5,0.914113172,1.364760094,0.201014602,-0.756497205,2.421236095,0.207484693,0.133893869,-0.714804709,-1
895,MODEL1,PARMS,RB4_5,1.017853839,10.61770708,0.062054074,-0.475958366,1.769278134,-0.352565771,1.207537357,-2.45128564,-1
896,MODEL1,PARMS,RB4_5,0.985814743,-0.267883842,0.0219117,-0.1299042,0.474295636,0.351938797,-0.640173294,1.372805883,-1
897,MODEL1,PARMS,RB4_5,1.027537454,0.372210025,-0.065329688,-0.115954814,0.387058219,0.367777845,-0.853362118,1.311767778,-1
898,MODEL1,PARMS,RB4_5,0.988997594,9.452600105,0.086911867,-0.233791118,0.236017821,-0.296521788,0.960522671,-1.578224452,-1
899,MODEL1,PARMS,RB4_5,0.860402399,3.329774985,0.205534941,-0.484142209,0.849065142,0.073125982,-0.069300498,0.169050561,-1
900,MODEL1,PARMS,RB4_5,0.887305002,2.652484352,0.029857894,-0.196928249,0.791014173,0.166006353,0.360087583,-1.058016718,-1
901,MODEL1,PARMS,RB4_5,0.947091149,7.923381993,-0.01880052,-0.005523624,-0.247143357,-0.169602036,1.216839256,-3.050928605,-1
902,MODEL1,PARMS,RB4_5,0.940611878,1.402032893,0.252712834,-0.918728962,3.258611213,0.190953494,-0.396835757,1.105851263,-1
903,MODEL1,PARMS,RB4_5,0.911498846,15.41278501,0.057724289,-0.573316306,1.876479661,-0.658073412,1.912320592,-3.604260022,-1
904,MODEL1,PARMS,RB4_5,0.91272525,3.224460702,0.192166075,-0.503021991,1.285967281,0.082299946,0.546842423,-1.733635958,-1
905,MODEL1,PARMS,RB4_5,0.865063171,5.11924137,-0.118234549,0.143925724,-0.751713925,0.05671665,-0.300995441,1.488030755,-1
906,MODEL1,PARMS,RB4_5,0.861054304,8.772754408,-0.077148035,0.019827003,-0.305009455,-0.194569407,0.84302872,-1.903335665,-1
907,MODEL1,PARMS,RB4_5,0.967881134,-1.301420272,-0.00791899,0.242930644,-1.186843658,0.417010182,0.515268141,-2.679138166,-1
908,MODEL1,PARMS,RB4_5,0.89375358,6.595682894,0.137205059,-0.343025178,0.74359422,-0.12511064,0.49814235,-0.695593137,-1
909,MODEL1,PARMS,RB4_5,0.873505125,6.628381383,0.04121433,-0.240994928,0.876613496,-0.093688923,0.855926976,-1.867075303,-1
