SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LLB6
403,MODEL1,PARMS,LLB6,1.074216029,-6.635758054,-0.030066149,-0.432270136,2.137139585,0.946002579,-1.085568994,1.358799068,-1
404,MODEL1,PARMS,LLB6,0.98504161,1.672169353,0.116690048,-0.470112281,1.528028982,0.363153451,0.032874983,-0.565455732,-1
405,MODEL1,PARMS,LLB6,1.040017224,-2.587479593,0.093302706,-0.119547061,-0.335997303,0.636994388,-0.911009317,1.902809271,-1
406,MODEL1,PARMS,LLB6,0.957836928,-14.57252049,0.048600325,0.190642955,-0.42752352,1.410881809,-2.451634881,4.112402394,-1
407,MODEL1,PARMS,LLB6,1.037415922,3.243971446,0.327908893,-0.62653032,1.08338214,0.176615949,0.424586678,-0.97257422,-1
408,MODEL1,PARMS,LLB6,1.142423269,10.11481514,0.025688546,-0.267401702,1.332302746,-0.174296672,1.733991024,-3.818439903,-1
409,MODEL1,PARMS,LLB6,1.048347644,7.227591747,0.044777158,-0.001874342,-0.647008807,0.00077684,1.344276904,-3.772171441,-1
410,MODEL1,PARMS,LLB6,1.134950785,-2.981634234,0.082210369,-0.155473894,0.31838097,0.663615444,-0.699894113,0.945438796,-1
411,MODEL1,PARMS,LLB6,1.058738095,5.917545751,0.032994434,-0.149122658,0.65147203,0.102915458,1.034612533,-2.676271955,-1
412,MODEL1,PARMS,LLB6,1.003578145,-4.137182499,0.127539301,-0.254863504,0.870919036,0.722088488,-1.343614722,2.978297198,-1
413,MODEL1,PARMS,LLB6,1.116804638,0.836784794,0.458403406,-1.512464391,5.366341271,0.328538274,-1.390924105,3.66517792,-1
414,MODEL1,PARMS,LLB6,0.950444099,4.469853467,0.312654624,-1.050810396,4.195131808,0.1220211,0.127980647,-0.137445026,-1
415,MODEL1,PARMS,LLB6,1.049447728,11.89545039,0.090059522,-0.129482712,-0.471802146,-0.31319242,1.320044678,-2.717052002,-1
416,MODEL1,PARMS,LLB6,0.993947177,-8.204005427,-0.002333662,0.234735256,-1.514896122,1.019033522,-1.536628811,2.389710874,-1
417,MODEL1,PARMS,LLB6,1.086148897,-5.685002272,0.228150205,-0.670249055,2.515820173,0.801151716,-1.957340607,4.25941344,-1
418,MODEL1,PARMS,LLB6,0.988237895,0.027146657,0.013290055,-0.064053966,0.389613654,0.493086478,-1.044954742,2.243607535,-1
419,MODEL1,PARMS,LLB6,0.971597555,-10.56273715,0.064048411,-0.140582999,0.720196653,1.148296628,-1.831627647,3.744949235,-1
420,MODEL1,PARMS,LLB6,1.095274946,6.558831947,0.2929529,-0.971392466,4.163822577,-0.0242057,1.618810663,-3.894581299,-1
421,MODEL1,PARMS,LLB6,1.055538939,1.580252844,0.01853707,-0.118048464,0.838819079,0.371077198,1.254334552,-4.255985121,-1
422,MODEL1,PARMS,LLB6,1.129259532,-4.584998655,0.008972107,-0.167663506,0.61415161,0.793838791,-1.110017645,1.439558966,-1
423,MODEL1,PARMS,LLB6,1.092084473,-1.998473627,-0.064859501,-0.224532032,1.719416584,0.666106135,-1.712151736,2.965009544,-1
424,MODEL1,PARMS,LLB6,1.087801847,-24.82357122,0.150229965,-0.603058343,1.775839505,2.096810134,-5.202929776,10.25937265,-1
425,MODEL1,PARMS,LLB6,1.180099584,-1.246102684,0.000699202,0.006931774,-0.86181742,0.576329409,-0.444028319,0.207038522,-1
426,MODEL1,PARMS,LLB6,1.086906732,-6.556672568,0.28941751,-0.901760752,3.55292649,0.826851671,-0.806648179,1.344314069,-1
427,MODEL1,PARMS,LLB6,1.081519517,-13.77106414,0.075332934,-0.276197848,0.405273254,1.384321203,-4.057063816,9.136952911,-1
428,MODEL1,PARMS,LLB6,0.969742448,-1.139118732,0.101483405,-0.5054063,2.039848605,0.545701581,-0.672086599,1.653644023,-1
429,MODEL1,PARMS,LLB6,1.078813299,-3.357612506,0.058968452,-0.217224823,0.967245655,0.708474565,-1.851584262,4.051861413,-1
430,MODEL1,PARMS,LLB6,1.191278678,-3.412222964,0.252497289,-0.726828348,2.981785226,0.625804922,-0.100369544,-0.251682201,-1
431,MODEL1,PARMS,LLB6,1.013152787,-1.980187393,0.229719199,-0.509220316,1.830533215,0.547640315,-0.119382255,-0.277891267,-1
432,MODEL1,PARMS,LLB6,1.058488091,-5.154150417,0.29844123,-0.654345166,1.642341664,0.739947524,-1.361846869,2.717039417,-1
433,MODEL1,PARMS,LLB6,1.158856869,-2.370472608,0.27720193,-0.890851139,3.390719973,0.564670165,0.258122662,-1.443810924,-1
434,MODEL1,PARMS,LLB6,1.118519826,-6.812589072,-0.27458059,0.988753443,-4.580363007,1.01547967,-1.488389257,2.29342146,-1
435,MODEL1,PARMS,LLB6,1.111505018,-0.995237587,-0.08176631,0.234442164,-0.563848031,0.57097621,0.358815324,-1.700845773,-1
436,MODEL1,PARMS,LLB6,0.995108061,-7.050555125,-0.009224079,0.018595698,0.133430543,0.965966766,-2.760628237,6.216951451,-1
437,MODEL1,PARMS,LLB6,1.117588831,-2.914317633,0.156312067,-0.682523963,2.451322811,0.655780487,-0.919020145,1.274794606,-1
438,MODEL1,PARMS,LLB6,0.993063293,2.544415727,0.227691871,-0.589241662,1.984751682,0.262712088,-0.648258822,1.899755186,-1
439,MODEL1,PARMS,LLB6,1.053603439,6.824687176,0.204028171,-0.036455536,-1.123304385,-0.02949012,0.823198971,-1.819810131,-1
440,MODEL1,PARMS,LLB6,1.06923765,-5.901878119,0.354514738,-1.319209178,5.28235367,0.785199958,-1.281090216,2.468822694,-1
441,MODEL1,PARMS,LLB6,1.047756467,7.501889252,0.341262437,-0.495597188,1.71266116,-0.135489573,2.6408703,-6.311908233,-1
442,MODEL1,PARMS,LLB6,1.045761182,-7.281428147,0.189324294,-0.48340704,1.858101416,0.919920606,-1.371644892,2.327482006,-1
443,MODEL1,PARMS,LLB6,1.076194396,3.858539625,-0.094963584,0.280323168,-1.124155173,0.257028068,0.767681831,-1.789617072,-1
444,MODEL1,PARMS,LLB6,1.049484084,-7.130669992,-0.031246513,0.114880685,-1.090644171,0.97220816,-1.291216321,2.242223704,-1
445,MODEL1,PARMS,LLB6,1.115919997,-1.636929754,0.106636515,-0.428137113,0.862674976,0.577632975,-0.451983213,0.362739931,-1
446,MODEL1,PARMS,LLB6,1.144304852,4.500718818,0.182561755,-0.366461729,1.177105542,0.128591965,0.840643275,-1.632196111,-1
447,MODEL1,PARMS,LLB6,1.038136299,0.654141886,-0.002320878,0.053050716,-0.825405915,0.442514448,-0.135874488,-0.129711481,-1
448,MODEL1,PARMS,LLB6,0.990128869,-4.707257853,0.070309578,-0.478756032,1.387023523,0.819587858,-2.568051407,5.58741491,-1
449,MODEL1,PARMS,LLB6,1.164949741,9.332914111,0.132622532,-0.122016343,0.106207776,-0.172900511,2.13382418,-4.810542797,-1
450,MODEL1,PARMS,LLB6,1.049965848,4.094639331,0.166210299,-0.303950208,-0.159761277,0.201920719,-0.976895246,2.480320898,-1
451,MODEL1,PARMS,LLB6,0.988936488,-0.798243788,0.213414934,-0.662855971,2.418259,0.474697059,-0.486843608,0.882776434,-1
452,MODEL1,PARMS,LLB6,1.087311235,-10.12961752,-0.082179715,0.164664907,-0.413184005,1.194406787,-3.089237847,6.755780842,-1
453,MODEL1,PARMS,LLB6,1.122021213,-0.246809721,0.216335525,-0.392950228,0.095929436,0.454590606,-1.081131874,2.497268024,-1
454,MODEL1,PARMS,LLB6,1.177665575,3.225209533,-0.003348752,-0.163037259,0.203528265,0.278245378,0.725849216,-2.354659257,-1
455,MODEL1,PARMS,LLB6,1.031808996,3.60390721,0.04627479,0.182144275,-0.911135235,0.23573246,0.034573856,0.446854363,-1
456,MODEL1,PARMS,LLB6,1.062134228,-4.892729544,0.103249788,-0.401889763,0.99126481,0.785669648,-1.257919295,2.576785503,-1
457,MODEL1,PARMS,LLB6,1.092995045,-0.661870234,0.286029872,-0.555382293,1.411078606,0.435101816,0.001592629,-0.2810038,-1
458,MODEL1,PARMS,LLB6,1.039557448,-4.601307705,-0.002441618,0.018337313,-0.761646004,0.79579102,-1.12452553,2.233766508,-1
459,MODEL1,PARMS,LLB6,1.129868273,-4.910481638,0.178954785,-0.681052764,2.656136299,0.757859336,-1.323425692,2.917237988,-1
460,MODEL1,PARMS,LLB6,0.978574495,2.379663168,0.168170666,-0.388260665,1.091144946,0.291137434,-0.344427446,1.078713985,-1
461,MODEL1,PARMS,LLB6,0.997795715,-2.545838257,0.113921662,-0.346268687,1.242270305,0.617464181,0.403836833,-2.161627712,-1
462,MODEL1,PARMS,LLB6,1.100448112,-7.457904835,0.194979794,-0.81533169,3.584531474,0.941503552,-2.082173489,4.134003662,-1
463,MODEL1,PARMS,LLB6,1.029209657,-6.999833967,0.193921711,-0.544521626,2.089273048,0.896816197,-1.514385355,2.671699914,-1
464,MODEL1,PARMS,LLB6,0.971198443,-2.967946854,0.021386051,0.043354949,-0.778422897,0.681437048,-1.456434171,3.273233472,-1
465,MODEL1,PARMS,LLB6,1.064779138,7.184687323,-0.109163991,0.11260829,-0.691044481,0.043674034,2.135755323,-5.722026179,-1
466,MODEL1,PARMS,LLB6,1.037544504,3.299933748,0.2972531,-1.165239432,4.729067444,0.20434036,-0.152051657,0.941896428,-1
467,MODEL1,PARMS,LLB6,1.131465114,7.882550906,-0.005058625,0.076770454,-1.2195133,-0.038249997,2.285437737,-6.144320881,-1
468,MODEL1,PARMS,LLB6,1.098258674,-2.292317409,-0.093492441,0.085584426,-0.696947816,0.683295196,-1.251471471,2.355839253,-1
469,MODEL1,PARMS,LLB6,1.065728355,-5.576435889,0.160949325,-0.487344609,1.654004456,0.79977785,-0.439703155,-0.162311874,-1
470,MODEL1,PARMS,LLB6,1.090415609,-5.877998597,0.264851448,-0.534789812,1.205542811,0.790839452,-0.823571273,1.318578239,-1
471,MODEL1,PARMS,LLB6,1.063511602,-8.815265604,0.303718344,-0.792639047,2.464448469,0.986126853,-1.88911872,3.621499807,-1
472,MODEL1,PARMS,LLB6,1.037305528,-1.308556223,-0.001662564,-0.425591617,1.784158684,0.597788055,-1.172559377,2.34953502,-1
473,MODEL1,PARMS,LLB6,1.052689094,-2.546772068,0.129374258,-0.311844525,0.669272338,0.615376848,-0.293704256,0.494029891,-1
474,MODEL1,PARMS,LLB6,0.996185682,-6.327204413,0.14165727,-0.429651603,1.80339941,0.860656948,-1.190798672,1.622846458,-1
475,MODEL1,PARMS,LLB6,1.11610781,-12.81131109,0.120484132,-0.196581534,0.654097639,1.277544388,-1.361536993,1.592773634,-1
476,MODEL1,PARMS,LLB6,1.058926429,3.697569788,0.10123962,-0.678592348,2.664233167,0.239112158,0.452222731,-1.717266415,-1
477,MODEL1,PARMS,LLB6,1.008079593,-2.441957868,-0.040205581,-0.044877879,0.309894082,0.665236206,-0.60591907,1.010379714,-1
478,MODEL1,PARMS,LLB6,1.061754933,0.803021437,0.141337957,-0.404610714,0.779128209,0.412495621,-0.768302866,1.416805293,-1
479,MODEL1,PARMS,LLB6,1.031571168,-0.938266221,-0.112596333,0.186920828,-0.823216979,0.600820484,-1.56103273,3.758199131,-1
480,MODEL1,PARMS,LLB6,1.02007584,3.302230871,0.215125512,-0.755104578,2.65552887,0.237177962,-0.499347136,1.037837899,-1
481,MODEL1,PARMS,LLB6,1.04175187,-9.981787995,-0.032129556,0.035891337,-0.256470275,1.158354643,-2.443332778,5.087437214,-1
482,MODEL1,PARMS,LLB6,1.09491793,1.569940886,0.213515816,-0.509858805,1.091597532,0.331390649,-0.388086464,0.790661055,-1
483,MODEL1,PARMS,LLB6,1.064912269,-0.31820079,0.046765363,0.072398667,-0.518118998,0.498143894,-1.439402847,3.512912255,-1
484,MODEL1,PARMS,LLB6,1.037519937,-1.286742511,0.054670906,0.003290158,-0.055485341,0.552613927,-0.473335651,0.845799397,-1
485,MODEL1,PARMS,LLB6,0.966190714,7.009397879,-0.050811333,0.152745284,-0.44706179,0.039830693,1.124505509,-2.565644397,-1
486,MODEL1,PARMS,LLB6,1.008343893,-0.862819165,0.042097225,-0.163499646,0.642089444,0.547624284,-1.178739995,2.495167835,-1
487,MODEL1,PARMS,LLB6,1.061536662,-3.41463635,0.260229824,-0.389016048,0.941699149,0.626864359,-0.983644553,2.032531061,-1
488,MODEL1,PARMS,LLB6,0.946321196,0.477457833,0.425478301,-1.207396215,4.456755703,0.331004197,0.422787806,-1.446470249,-1
489,MODEL1,PARMS,LLB6,1.084537191,-5.702948567,0.206206025,-0.471865318,2.027789344,0.795244687,-1.513707383,3.565466365,-1
490,MODEL1,PARMS,LLB6,1.101709453,0.401590208,0.094710612,-0.130838797,-0.128554665,0.439503836,-0.680922423,1.653970947,-1
491,MODEL1,PARMS,LLB6,1.156794259,-7.968041344,0.330207427,-0.683166608,2.07220371,0.917585593,-1.747112712,3.400128754,-1
492,MODEL1,PARMS,LLB6,1.024181024,-14.7003071,0.207134749,-0.352916632,1.267614441,1.388421458,-3.200846674,6.880866571,-1
493,MODEL1,PARMS,LLB6,1.123994002,9.908915248,0.169682693,-0.51296903,1.555421948,-0.219571919,2.961927136,-7.678474213,-1
494,MODEL1,PARMS,LLB6,1.091697365,6.254916714,0.037755766,0.009793498,-0.3958176,0.064287565,0.336778129,-0.429785756,-1
495,MODEL1,PARMS,LLB6,1.046385569,6.793472319,0.206288526,-0.469493433,1.617654437,-0.027395197,1.65875456,-3.888996622,-1
496,MODEL1,PARMS,LLB6,1.031829689,-12.9099081,0.202025169,-0.785014091,2.622836483,1.302654053,-3.56635769,7.506773531,-1
497,MODEL1,PARMS,LLB6,1.020257196,-1.686370538,0.058847367,-0.129256074,0.178053494,0.590823657,-0.254961004,-0.707465712,-1
498,MODEL1,PARMS,LLB6,1.042540297,-5.038326654,0.184199004,-0.835818858,3.559480868,0.791094057,-2.104017709,4.332258245,-1
499,MODEL1,PARMS,LLB6,1.066931947,-3.67589752,0.181037249,-0.472266746,1.512965332,0.697105748,-1.797323891,3.930789211,-1
500,MODEL1,PARMS,LLB6,1.14833207,8.528839335,-0.067997494,0.228997559,-1.497565829,-0.031244087,0.187321909,-0.065820863,-1
501,MODEL1,PARMS,LLB6,1.094394047,-3.05666598,0.172457869,-0.425825507,0.43627047,0.653827697,-1.670891653,3.417079399,-1
502,MODEL1,PARMS,LLB6,1.052285558,2.15370521,0.420465898,-1.210581198,4.336229371,0.230155972,-0.136684381,0.412425685,-1
503,MODEL1,PARMS,LLB6,1.051756477,-3.090106312,0.091817832,-0.132803082,-0.033182775,0.665406026,-0.71774033,0.905926286,-1
504,MODEL1,PARMS,LLB6,1.114367217,-7.540830139,0.136496285,-0.712061484,2.539899642,0.983127997,-2.642312106,5.249895401,-1
505,MODEL1,PARMS,LLB6,1.168032013,-4.346832088,0.036146293,-0.232581197,-0.053983756,0.762674098,-0.045443981,-1.375115148,-1
506,MODEL1,PARMS,LLB6,1.009041098,-0.372360125,0.202173359,-0.857333842,3.075495144,0.486530477,-1.523708432,3.672632372,-1
507,MODEL1,PARMS,LLB6,1.026488756,1.261351989,0.106635393,-0.583723153,2.687222319,0.387399434,-0.636138942,1.688848658,-1
508,MODEL1,PARMS,LLB6,1.075657721,9.837794695,-0.169865056,0.373293725,-1.755284639,-0.101795645,0.818044642,-1.368756034,-1
509,MODEL1,PARMS,LLB6,1.023108829,0.808210512,-0.028573969,-0.17872424,0.577848556,0.465413445,-0.231353821,0.60741314,-1
510,MODEL1,PARMS,LLB6,1.067933601,-2.343551552,0.371068751,-1.062251049,3.496854522,0.536892909,-0.469733316,0.989503919,-1
511,MODEL1,PARMS,LLB6,0.996383424,8.905182206,0.100620289,-0.192114154,0.784761159,-0.127459064,1.599040478,-3.351163148,-1
512,MODEL1,PARMS,LLB6,1.056626611,-4.917254027,0.281390769,-0.943603938,3.850859965,0.732146689,-1.058563064,1.960093462,-1
513,MODEL1,PARMS,LLB6,1.145972292,-7.182967927,0.161481476,-0.647491858,2.635554271,0.930961068,-2.594960017,5.881871744,-1
514,MODEL1,PARMS,LLB6,0.918514966,-2.748539082,0.074878636,0.179736933,-1.048573913,0.637747374,-1.416351626,3.531919525,-1
515,MODEL1,PARMS,LLB6,1.021662041,-7.327796319,-0.076452729,0.104755705,-0.777054109,1.016511548,-3.611143869,8.600704805,-1
516,MODEL1,PARMS,LLB6,1.044693058,4.876796564,0.191483996,-0.647873495,2.025113837,0.107406151,1.703819748,-4.761090298,-1
517,MODEL1,PARMS,LLB6,0.960019843,-2.379036514,-0.042396161,0.198445997,-0.934504616,0.642790036,-0.368655022,0.478699199,-1
518,MODEL1,PARMS,LLB6,1.058080048,0.557168704,0.18691407,-0.695245045,2.683005874,0.411856702,-0.08011645,0.049744877,-1
519,MODEL1,PARMS,LLB6,1.116825229,13.36109828,0.200578504,0.109240605,-1.803234408,-0.471902339,2.346445559,-4.903889494,-1
520,MODEL1,PARMS,LLB6,1.080160027,0.042592875,0.209086937,-0.90172356,3.010439877,0.449960374,-0.754708854,1.658608545,-1
521,MODEL1,PARMS,LLB6,1.050772029,0.529943345,0.276141525,-0.605010101,1.811920145,0.364192996,0.629571768,-2.010201875,-1
522,MODEL1,PARMS,LLB6,1.102795507,-1.35097342,0.241438263,-0.411786027,1.612080565,0.477487502,0.661715245,-1.802858232,-1
523,MODEL1,PARMS,LLB6,0.996895261,-6.853300149,0.214243601,-0.83031978,2.973724703,0.897533043,-1.868733938,3.63139925,-1
524,MODEL1,PARMS,LLB6,1.078124672,2.923145586,-0.111403739,-0.067755467,0.672877657,0.345390831,0.621855457,-2.449751837,-1
525,MODEL1,PARMS,LLB6,1.041175213,-0.074553039,0.060922724,-0.633852883,2.73301864,0.494143617,-1.180694482,2.59803503,-1
526,MODEL1,PARMS,LLB6,1.049285103,2.308597234,0.165444606,-0.501417541,2.050295278,0.298346979,-0.363724473,1.280451881,-1
527,MODEL1,PARMS,LLB6,1.014893373,-4.850169592,-0.135543922,0.198555827,-0.845992941,0.867417432,-2.479397014,5.693880312,-1
528,MODEL1,PARMS,LLB6,1.021087238,8.319108708,-0.094651687,0.082931958,-0.327004011,-0.025152777,1.120243198,-2.337590479,-1
529,MODEL1,PARMS,LLB6,0.991914549,-8.06963335,0.151843986,-0.6400918,2.20124842,0.990910465,-2.011979269,4.014641782,-1
530,MODEL1,PARMS,LLB6,1.000426661,6.497777364,0.156410925,-0.340042226,1.292080491,0.00913019,0.87459077,-1.656241848,-1
531,MODEL1,PARMS,LLB6,1.086850898,-2.344690489,0.071522555,0.064624115,-1.678599044,0.613172455,-0.262312477,-0.055137126,-1
532,MODEL1,PARMS,LLB6,1.104527582,1.754170628,0.127659946,-0.406421735,0.919472524,0.352372716,-0.411128863,0.655595743,-1
533,MODEL1,PARMS,LLB6,1.027700518,9.283823465,-0.196142651,0.816495304,-3.333665625,-0.079038982,1.59601127,-3.269634174,-1
534,MODEL1,PARMS,LLB6,1.046984258,11.90099661,0.124898697,0.040250863,-1.154509242,-0.320897299,0.064818567,1.132417431,-1
535,MODEL1,PARMS,LLB6,1.002752364,-4.350505021,0.057954397,-0.165388705,-0.121948579,0.775082185,-1.546176456,3.186544683,-1
536,MODEL1,PARMS,LLB6,1.154669092,6.963878014,-0.000299956,0.356330894,-2.32469617,0.005488259,2.166935493,-4.970898668,-1
537,MODEL1,PARMS,LLB6,0.950992782,-6.460187981,0.145583851,-0.298500929,0.980785213,0.871999871,-2.077012735,4.954161728,-1
538,MODEL1,PARMS,LLB6,1.055675566,-12.65102568,0.157000679,-0.235226711,0.751452564,1.262587401,-2.54631361,5.094883627,-1
539,MODEL1,PARMS,LLB6,1.188300787,1.435246213,0.170492017,-0.339709757,0.037983202,0.34299192,-0.018073647,0.225793945,-1
540,MODEL1,PARMS,LLB6,1.053583484,-12.43397793,0.186757609,-0.501881221,0.997750935,1.252316376,-1.989050168,3.019565404,-1
541,MODEL1,PARMS,LLB6,0.973415292,0.014408911,0.039992787,-0.003655126,-0.570396801,0.482012116,-0.343842566,0.448377426,-1
542,MODEL1,PARMS,LLB6,1.067440935,11.01431752,0.231267967,-0.540695318,1.564577759,-0.294339404,1.014166772,-1.188241061,-1
543,MODEL1,PARMS,LLB6,1.091623172,-2.247848212,0.068288514,-0.075698351,-0.035924948,0.602204319,-0.466654052,0.785371897,-1
544,MODEL1,PARMS,LLB6,1.120296836,1.397903675,0.145533556,-0.514900738,2.20746543,0.366707756,-0.197658909,0.494686262,-1
545,MODEL1,PARMS,LLB6,1.079414177,-2.340491051,0.025523806,0.129971731,-0.552195589,0.631395354,-0.723373252,1.204149964,-1
546,MODEL1,PARMS,LLB6,0.974423366,-4.596256779,0.104295591,-0.042358503,6.14531E-05,0.754667106,-1.560756159,3.574386716,-1
547,MODEL1,PARMS,LLB6,0.976828261,-3.418002576,0.172161346,-0.359599638,1.002674575,0.678644226,-1.998915675,4.841139406,-1
548,MODEL1,PARMS,LLB6,1.012907019,-6.783603018,-0.037180631,0.015287933,-0.616972361,0.956039934,-1.926365855,3.764290151,-1
549,MODEL1,PARMS,LLB6,1.027758559,7.874135006,-0.025315973,-0.3162965,1.726420968,-0.009673199,1.526566432,-4.560709638,-1
550,MODEL1,PARMS,LLB6,0.968546593,7.022571375,0.339471431,-0.598222632,1.840454609,-0.078404076,1.103247469,-2.516127726,-1
551,MODEL1,PARMS,LLB6,1.052606227,-1.442852361,0.211137594,-0.548881114,2.05057716,0.515933444,0.014035227,-0.905825971,-1
552,MODEL1,PARMS,LLB6,1.048572114,1.412594703,-0.075305583,0.027557921,-0.271634589,0.439761814,-0.841735398,2.017384443,-1
553,MODEL1,PARMS,LLB6,1.105785403,5.34340584,0.049938958,-0.04299239,-0.36853671,0.128818774,1.067393887,-2.868547699,-1
554,MODEL1,PARMS,LLB6,1.035101014,0.072877323,-0.015669422,0.350464127,-1.643318832,0.488658119,-0.411553939,0.103810372,-1
555,MODEL1,PARMS,LLB6,1.048847271,-12.46293969,0.159404425,-0.205268218,0.266985742,1.258823288,-2.120854087,3.712038868,-1
556,MODEL1,PARMS,LLB6,1.062917871,-10.55601897,0.296311126,-0.95427365,3.270956592,1.11141302,-2.804947616,6.358632079,-1
557,MODEL1,PARMS,LLB6,1.040303965,6.610090308,0.108675387,-0.484791578,1.722660742,0.025626451,1.684593566,-4.09744411,-1
558,MODEL1,PARMS,LLB6,1.141379288,12.54808902,0.148033012,-0.735519423,2.641506166,-0.359002184,1.687272407,-4.053132133,-1
559,MODEL1,PARMS,LLB6,1.036635292,-3.196328461,-0.182524052,0.452066528,-1.524044924,0.745675052,-1.220377963,2.478800776,-1
560,MODEL1,PARMS,LLB6,1.082317595,5.12336707,-0.025648255,0.181765483,-0.866587496,0.158961044,0.34191549,-0.289292068,-1
561,MODEL1,PARMS,LLB6,1.108574862,-6.443976784,0.237038232,-0.437217207,1.536018495,0.846471254,-2.210196343,5.083594841,-1
562,MODEL1,PARMS,LLB6,1.026744384,-1.201539497,0.07542783,-0.417192135,1.784505851,0.547509097,-0.341562005,0.018887519,-1
563,MODEL1,PARMS,LLB6,0.973639613,1.839736812,0.141694818,-0.333051779,1.148386814,0.327164273,-0.824915308,2.401269877,-1
564,MODEL1,PARMS,LLB6,1.212545984,6.147040067,0.146783583,-0.447983895,1.286521,0.050286227,0.427889487,-0.686552063,-1
565,MODEL1,PARMS,LLB6,1.047351461,7.11375963,0.175907889,-0.691236402,2.547680245,-0.013778134,0.583814454,-1.050156593,-1
566,MODEL1,PARMS,LLB6,1.138762882,3.896417669,0.113177556,-0.284210688,0.599014605,0.200274446,1.048660549,-2.824494462,-1
567,MODEL1,PARMS,LLB6,1.045209614,6.586836613,-0.018092927,0.012362086,-0.239231491,0.060317707,0.999891336,-1.553829124,-1
568,MODEL1,PARMS,LLB6,1.088648973,-7.462120869,0.016553979,-0.135865209,0.355510441,0.998882233,-2.6077964,5.411717999,-1
569,MODEL1,PARMS,LLB6,1.051649867,1.667417658,0.452909304,-1.065716579,3.41534114,0.245278815,0.361411312,-0.858969038,-1
570,MODEL1,PARMS,LLB6,1.048804426,-6.405257389,0.008709915,0.236608333,-1.13136044,0.891517192,-1.882051315,4.677539542,-1
571,MODEL1,PARMS,LLB6,1.048313099,6.219692287,0.010205087,-0.286511406,1.550143622,0.082624362,0.662623418,-1.188106762,-1
572,MODEL1,PARMS,LLB6,1.041215353,5.321270054,0.18998126,-0.35883803,0.400797701,0.082128381,1.004694401,-2.319316283,-1
573,MODEL1,PARMS,LLB6,1.045034653,-0.022176265,0.156793088,-0.702475524,2.605287706,0.453156266,-0.68022779,1.802514461,-1
574,MODEL1,PARMS,LLB6,1.083944754,1.07920627,0.181939024,-0.441298397,1.587357942,0.35634158,0.572865664,-1.939063322,-1
575,MODEL1,PARMS,LLB6,1.046921972,-5.922238156,-0.174725813,0.074709134,-0.037828565,0.947749527,-1.204641608,1.308626153,-1
576,MODEL1,PARMS,LLB6,1.101448159,-0.892587731,0.035126887,-0.517851596,2.37811804,0.566779758,-0.929175343,1.549922402,-1
577,MODEL1,PARMS,LLB6,1.003194738,9.127366917,0.200936408,-0.26090054,0.54459689,-0.185672721,2.000629188,-4.419698372,-1
578,MODEL1,PARMS,LLB6,1.090466777,1.109599051,0.074864519,-0.305597007,1.128991408,0.400837776,0.350805041,-1.807513185,-1
579,MODEL1,PARMS,LLB6,1.083508483,-1.685750614,0.125554193,-0.356135704,0.953376232,0.581910511,-1.545894387,3.853628386,-1
580,MODEL1,PARMS,LLB6,1.122190884,-2.244507515,0.09252012,0.337387003,-3.181305686,0.596228129,-0.530344583,0.979472078,-1
581,MODEL1,PARMS,LLB6,1.068123325,-6.737357337,0.30466038,-0.982761498,3.280516049,0.872020135,-2.483834675,5.410704563,-1
582,MODEL1,PARMS,LLB6,1.056072491,-12.86876653,0.062644761,-0.011463476,0.030653483,1.302902114,-3.571898296,8.022822206,-1
583,MODEL1,PARMS,LLB6,1.016892657,-4.60014092,0.313976947,-0.549347859,1.47739609,0.698482174,-1.520184698,3.154708529,-1
584,MODEL1,PARMS,LLB6,0.958426049,0.564728167,0.232220077,-0.435521837,1.573415496,0.373629336,0.895426983,-2.797030727,-1
585,MODEL1,PARMS,LLB6,1.046435511,9.139433513,0.047430981,-0.435394732,1.279995471,-0.098108543,0.156664194,0.651689203,-1
586,MODEL1,PARMS,LLB6,1.151372786,-3.224234746,0.03011767,0.062387978,-0.751203876,0.695386239,-1.567609328,3.610843974,-1
587,MODEL1,PARMS,LLB6,1.073666894,5.484810335,0.234533023,-0.763867066,2.624632168,0.070551593,0.358903045,-0.936894832,-1
588,MODEL1,PARMS,LLB6,1.009035041,-0.314695698,0.250962575,-0.940655449,3.397607908,0.44757536,0.186842944,-0.923747681,-1
589,MODEL1,PARMS,LLB6,1.004762256,2.220703273,-0.072281991,0.317427134,-1.808092105,0.353319815,0.392216678,-0.76028963,-1
590,MODEL1,PARMS,LLB6,0.986185022,-8.663142887,0.040486681,-0.172075662,0.419642944,1.05792413,-2.261749386,4.439726089,-1
591,MODEL1,PARMS,LLB6,1.242415884,-6.603346451,-0.152566944,0.097463515,-0.410696678,0.978358346,-1.455524951,2.628651274,-1
592,MODEL1,PARMS,LLB6,1.122732916,-3.123038404,0.247814051,-0.559779534,2.215253377,0.616882597,-0.68264632,1.409847625,-1
593,MODEL1,PARMS,LLB6,1.10455228,4.533669438,0.079587317,-0.402890575,1.704406395,0.176627178,0.557249587,-1.687943507,-1
594,MODEL1,PARMS,LLB6,0.989885488,-0.038350939,0.128176701,-0.369150214,1.051626345,0.465720073,-0.832886488,1.393457496,-1
595,MODEL1,PARMS,LLB6,1.114219602,-6.273867364,0.127058817,-0.332155622,1.213421153,0.864788703,-1.195425369,2.03463017,-1
