SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sLB1
108,MODEL1,PARMS,sLB1,0.559036829,-4.416657185,0.084253332,-0.23228022,0.811660592,0.434440444,-0.262731945,-0.114026127,-1
109,MODEL1,PARMS,sLB1,0.528727445,-9.129766599,0.159832323,-0.459059342,1.58467064,0.731211669,-1.825725143,3.626513547,-1
110,MODEL1,PARMS,sLB1,0.492497976,4.621426139,0.042263642,-0.07450684,-0.044056113,-0.143120373,1.165477823,-2.888617619,-1
111,MODEL1,PARMS,sLB1,0.557148512,-3.351629889,0.071146113,-0.060422507,-0.018398021,0.376195664,-1.002088084,1.996360355,-1
112,MODEL1,PARMS,sLB1,0.575336078,-7.791043964,0.064141368,-0.125492337,0.452891642,0.66718566,-1.471970551,2.714453345,-1
113,MODEL1,PARMS,sLB1,0.58893685,1.198306699,0.169147312,-0.276710053,0.833258785,0.032201845,1.121782851,-3.077198743,-1
114,MODEL1,PARMS,sLB1,0.496396857,4.385918262,0.048163398,0.13197366,-0.960638657,-0.139894964,1.22464955,-3.204973009,-1
115,MODEL1,PARMS,sLB1,0.537779091,3.282340973,-0.05397429,0.202671386,-0.874609536,-0.032767785,1.130895376,-3.273303714,-1
116,MODEL1,PARMS,sLB1,0.557686491,1.978753903,0.129060963,-0.434829736,1.427217484,0.020726488,-0.136551062,0.215024394,-1
117,MODEL1,PARMS,sLB1,0.538357657,-1.938385606,0.094367931,-0.050280538,-0.039233013,0.268469806,-0.405727313,0.875761575,-1
118,MODEL1,PARMS,sLB1,0.550403322,-1.361772441,0.068820472,-0.167898589,0.334399246,0.255377817,-0.771195208,1.584121301,-1
119,MODEL1,PARMS,sLB1,0.55836725,-6.6380674,0.258997577,-0.631223639,2.087221051,0.539227721,-1.601719869,3.401293611,-1
