SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sLB10
86,MODEL1,PARMS,sLB10,0.88991496,-0.07772746,0.122027563,-0.3816859,1.512446449,0.184694255,0.375953922,-1.963210744,-1
87,MODEL1,PARMS,sLB10,0.876501025,3.463080323,-0.116159015,0.415483027,-1.493059292,0.016714197,-0.328142017,0.75766803,-1
88,MODEL1,PARMS,sLB10,0.979850722,8.375765582,0.156315188,-0.417895297,1.003582083,-0.370113972,1.54784823,-3.549809076,-1
89,MODEL1,PARMS,sLB10,0.949969755,1.692774307,0.165529506,-0.296706029,0.692859499,0.065004026,-0.249923145,-0.073021118,-1
90,MODEL1,PARMS,sLB10,0.872511032,4.384446703,0.031932077,-0.050269802,-0.008315639,-0.075952923,-0.14827837,0.362068513,-1
91,MODEL1,PARMS,sLB10,0.937697675,-2.971947586,-0.11374225,0.537497683,-1.874692022,0.426364085,0.12000648,-1.117077821,-1
92,MODEL1,PARMS,sLB10,0.850348394,-6.723338944,0.011859344,0.08157267,-0.354660005,0.637153604,-1.311127666,2.504826835,-1
93,MODEL1,PARMS,sLB10,0.956639656,4.996846958,-0.053173536,0.616990615,-2.742261299,-0.112441186,0.655084457,-1.692635714,-1
94,MODEL1,PARMS,sLB10,0.834463704,-6.904763275,0.093406184,-0.325515487,1.012057021,0.657724613,-1.742878565,3.001863573,-1
95,MODEL1,PARMS,sLB10,1.026920837,-7.279400385,0.037934058,0.139362796,-0.685336542,0.687831024,-2.341583588,4.831880422,-1
96,MODEL1,PARMS,sLB10,0.970289475,15.78115784,-0.052130838,0.408590251,-1.891663117,-0.818924452,2.942733032,-6.628293951,-1
97,MODEL1,PARMS,sLB10,0.945503222,1.414682597,-0.090299937,-0.059820356,0.471692372,0.183741616,-1.212704397,2.679223746,-1
98,MODEL1,PARMS,sLB10,0.888183571,-3.060331319,0.074556378,-0.097277916,-4.93182E-05,0.404274907,-1.825278175,3.952098305,-1
99,MODEL1,PARMS,sLB10,0.895285638,-5.975843328,-0.024563779,0.313385265,-1.310059981,0.614367329,-2.331829284,4.830363557,-1
100,MODEL1,PARMS,sLB10,0.890612761,2.921266643,0.042159579,-0.197967332,0.2547921,0.027672949,-0.637534897,1.588379214,-1
101,MODEL1,PARMS,sLB10,0.928706228,-7.567087475,0.129827082,-0.165672545,0.798766229,0.662451818,-1.256057848,1.83566505,-1
102,MODEL1,PARMS,sLB10,0.867950213,-4.222118874,0.143024506,-0.093222668,-0.278416974,0.452240668,-0.853400836,1.263330239,-1
103,MODEL1,PARMS,sLB10,0.97384311,-5.028706563,-0.131049677,0.59274973,-2.214974235,0.578837607,-1.015579288,1.32970431,-1
104,MODEL1,PARMS,sLB10,0.91660129,-7.51280192,-0.084504813,0.467191744,-1.897019437,0.722311824,-1.72647967,3.260224454,-1
105,MODEL1,PARMS,sLB10,0.843185671,6.992136585,-0.126058036,0.379943774,-1.270909271,-0.208505627,0.539036146,-0.480686673,-1
106,MODEL1,PARMS,sLB10,1.011170783,4.547650441,0.051167856,0.286938711,-1.957778729,-0.096128318,0.863703065,-2.708015885,-1
107,MODEL1,PARMS,sLB10,0.925619407,-0.887843601,0.004953225,0.051720341,-0.352557222,0.257562655,0.610143562,-2.499414776,-1
108,MODEL1,PARMS,sLB10,0.870297844,-6.723735059,0.132129065,-0.136071576,0.333613821,0.60704592,-1.301404683,2.407394618,-1
109,MODEL1,PARMS,sLB10,0.971325273,-16.15908348,0.091246632,-0.485845359,2.198535485,1.273337628,-3.755278302,7.637146566,-1
110,MODEL1,PARMS,sLB10,0.87254655,2.467462175,0.104759803,-0.370041272,1.272952745,0.017308786,0.866404525,-2.519304517,-1
111,MODEL1,PARMS,sLB10,0.984947636,-0.18750351,0.095368398,-0.217488235,0.909080114,0.206653378,-0.599287882,1.130883501,-1
112,MODEL1,PARMS,sLB10,0.937650612,0.278513915,0.048978941,-0.141530179,0.10029291,0.200548161,-0.56911857,0.700837962,-1
113,MODEL1,PARMS,sLB10,0.852593498,-2.983635292,0.042080116,0.139727429,-0.941844021,0.397041322,-1.238561557,2.494840113,-1
114,MODEL1,PARMS,sLB10,0.894473237,-5.61013296,0.024605403,0.083514007,-0.426944467,0.563706921,-0.310917864,-0.39350895,-1
115,MODEL1,PARMS,sLB10,0.931054141,-4.406007811,-0.00718242,0.240571659,-1.41193661,0.502638181,-0.524029544,-0.235517815,-1
116,MODEL1,PARMS,sLB10,0.896012542,-0.540529323,-0.115015612,0.067847349,0.113592782,0.28558506,-0.420473201,0.621675235,-1
117,MODEL1,PARMS,sLB10,0.874825641,-3.737794898,-0.078832878,0.307023124,-1.2982684,0.48050718,-0.988442472,1.622995545,-1
118,MODEL1,PARMS,sLB10,0.972156337,-2.272209371,-0.053786281,0.177391704,-0.873566224,0.389294848,-1.305680732,2.798108521,-1
119,MODEL1,PARMS,sLB10,0.943150685,5.62189091,0.13717255,-0.329126173,0.939804251,-0.194463867,1.42112395,-4.024191705,-1
120,MODEL1,PARMS,sLB10,0.949075278,-11.60645246,0.155218613,-0.423443877,1.432467048,0.931645487,-2.23018146,4.828785694,-1
121,MODEL1,PARMS,sLB10,0.826593615,-0.929254333,0.020704898,0.061203964,-0.300911563,0.260014082,0.16997504,-1.175716919,-1
122,MODEL1,PARMS,sLB10,0.953290046,-4.483668503,-0.064632902,0.215026703,-1.085258278,0.539782558,-1.094881603,1.268610103,-1
123,MODEL1,PARMS,sLB10,0.941315014,-1.650826907,0.17117159,-0.503737409,2.047128315,0.271564835,-0.591867003,1.620936018,-1
124,MODEL1,PARMS,sLB10,0.785724453,2.948071472,0.101186853,-0.294643377,0.753920427,-0.013557242,0.462060273,-1.676674626,-1
125,MODEL1,PARMS,sLB10,0.915734026,11.30466457,0.162803704,-0.422038254,1.399551544,-0.572142969,1.801545911,-4.036346396,-1
126,MODEL1,PARMS,sLB10,0.880961206,-3.15089634,0.090109552,-0.104666377,0.110303332,0.403492854,-1.323268995,2.506615031,-1
127,MODEL1,PARMS,sLB10,0.951098435,2.933762008,0.046997276,-0.418973353,1.776690235,0.020147519,0.771376001,-2.539612918,-1
128,MODEL1,PARMS,sLB10,1.029664677,10.09656258,-0.034374463,-0.023078855,0.26073322,-0.442700277,1.72594348,-3.781328083,-1
129,MODEL1,PARMS,sLB10,0.861174593,-2.023374019,0.012377101,-0.108041016,0.25723915,0.350051366,-1.349738784,3.423205101,-1
130,MODEL1,PARMS,sLB10,0.88051899,18.58711582,0.071092688,0.032284457,-0.883255983,-1.030932207,3.182906686,-6.789894106,-1
131,MODEL1,PARMS,sLB10,0.968492605,8.879359094,0.052170242,0.116996421,-1.194469504,-0.372505155,0.798938932,-1.841050074,-1
132,MODEL1,PARMS,sLB10,1.022582309,5.224721291,-0.02838581,0.386045532,-1.538176965,-0.129732055,1.02896689,-2.713138353,-1
133,MODEL1,PARMS,sLB10,0.921871352,-1.629588515,0.125577695,-0.441554993,1.26094721,0.296946518,-0.217666841,-0.4521196,-1
134,MODEL1,PARMS,sLB10,0.887287854,-3.918194564,-0.02159914,0.205535139,-0.904698064,0.488138037,-1.72567154,3.465293554,-1
135,MODEL1,PARMS,sLB10,1.045647417,7.721099151,-0.185306866,0.593675141,-1.609164864,-0.242519656,1.40517045,-3.553129508,-1
136,MODEL1,PARMS,sLB10,0.911651734,-0.921678546,0.018040833,-0.036466403,0.103073556,0.263803062,-0.304516551,0.689188654,-1
137,MODEL1,PARMS,sLB10,0.958043793,-4.714274017,0.012205229,-0.045166017,0.202276819,0.533182061,-1.50230489,3.000544428,-1
138,MODEL1,PARMS,sLB10,0.939285984,6.375652385,0.110074438,-0.359950188,1.383924823,-0.23025382,0.235804686,0.047212886,-1
139,MODEL1,PARMS,sLB10,0.876609193,-0.699382348,0.079222277,-0.162610082,0.384628211,0.231325768,0.220511541,-1.259984955,-1
140,MODEL1,PARMS,sLB10,0.913195465,-2.0695614,0.006784597,0.132183921,-0.727798815,0.34283389,-0.562665072,0.460091903,-1
141,MODEL1,PARMS,sLB10,0.94594227,1.227751565,-0.013354824,-0.052836581,0.036176067,0.146372614,-0.47431315,0.730298769,-1
142,MODEL1,PARMS,sLB10,0.985905463,-4.305661103,-0.046206036,0.251564897,-1.050176347,0.521262826,-1.902760299,3.691333398,-1
143,MODEL1,PARMS,sLB10,1.010049418,-6.15780317,0.130829818,-0.30349189,0.906942639,0.589313556,-1.648904752,3.275665092,-1
144,MODEL1,PARMS,sLB10,0.914407014,0.705725071,0.025044037,-0.027490466,-0.007977254,0.158899598,-0.471919139,0.977128346,-1
145,MODEL1,PARMS,sLB10,0.935359677,6.222668074,0.232529415,-0.345277921,0.987840601,-0.279629878,1.878945526,-4.81373242,-1
146,MODEL1,PARMS,sLB10,0.876314407,-2.600153738,0.084105269,-0.21143806,0.306438133,0.369723351,-0.510691642,0.357059173,-1
147,MODEL1,PARMS,sLB10,0.906452645,4.362835397,0.049085244,0.006277373,-0.019400082,-0.101348364,1.402465486,-3.823158894,-1
148,MODEL1,PARMS,sLB10,0.905196309,-2.367032162,-0.038220111,0.234881367,-0.753293921,0.36965351,-0.479028358,0.593448357,-1
149,MODEL1,PARMS,sLB10,0.973822365,-1.686440436,-0.070870825,0.239744632,-0.812452694,0.345198522,-0.261051069,-0.145292571,-1
150,MODEL1,PARMS,sLB10,0.850537584,-1.611189906,0.100375159,-0.331643895,0.778698964,0.302826663,-0.761678412,1.179950839,-1
151,MODEL1,PARMS,sLB10,1.032092684,0.456545687,-0.06967792,0.246085361,-0.941844985,0.213415605,-0.411301165,0.681165597,-1
152,MODEL1,PARMS,sLB10,0.984050574,-0.308032835,-0.093231425,0.28870375,-1.379753707,0.282959914,-1.006044,1.734633002,-1
153,MODEL1,PARMS,sLB10,1.012441921,3.708428491,-0.012894165,-0.020294248,-0.106450785,-0.005499901,-0.217982776,0.099065783,-1
154,MODEL1,PARMS,sLB10,0.939572376,-4.446758382,0.01487064,0.158718073,-0.831240013,0.496449321,-0.889835436,1.573313021,-1
155,MODEL1,PARMS,sLB10,0.898011416,-0.626711262,-0.089252118,0.38686378,-1.654732712,0.284267693,-0.714313641,1.090511148,-1
156,MODEL1,PARMS,sLB10,0.920302118,-3.740807601,-0.073023654,0.392110048,-0.988975376,0.457038593,-0.341600237,0.102014868,-1
157,MODEL1,PARMS,sLB10,1.023042595,3.655338889,-0.04786185,0.396167861,-1.650492329,-0.016757945,0.355527294,-1.08164076,-1
158,MODEL1,PARMS,sLB10,0.923819377,-0.220359253,-0.074277049,0.454213954,-2.047177577,0.252889292,-0.649498869,0.966222206,-1
159,MODEL1,PARMS,sLB10,0.880684367,-6.659836754,0.013262635,0.067858618,-0.52975384,0.657608986,-1.773349928,3.120895314,-1
160,MODEL1,PARMS,sLB10,0.869193705,5.63208279,-0.012213159,0.182251601,-0.714040427,-0.148244452,0.380444155,-0.969944436,-1
161,MODEL1,PARMS,sLB10,0.961383077,10.150376,0.093760644,-0.247097718,0.850661878,-0.483793143,2.002226549,-4.501048716,-1
162,MODEL1,PARMS,sLB10,0.897983894,-8.112409091,0.11391916,0.11472479,-0.810166407,0.707756572,-1.774098635,3.288144217,-1
163,MODEL1,PARMS,sLB10,0.948868698,-4.507370217,0.06996688,0.128645459,-1.150804243,0.494527366,-2.249499358,5.343042402,-1
164,MODEL1,PARMS,sLB10,0.92462196,-3.558917909,0.414225386,-0.97195748,3.023436744,0.322965848,-0.590162311,0.914431371,-1
165,MODEL1,PARMS,sLB10,0.874331257,-10.15049371,0.105879636,-0.015564778,-0.31777566,0.851146974,-2.332872814,4.295359155,-1
166,MODEL1,PARMS,sLB10,0.896356614,5.379680223,0.072338967,-0.033448305,-0.098548876,-0.154208368,0.670577566,-1.66326046,-1
167,MODEL1,PARMS,sLB10,0.914742529,0.737933618,-0.090656527,0.417587263,-1.782909338,0.193362974,-0.452447793,0.821704487,-1
168,MODEL1,PARMS,sLB10,0.98649886,0.445890314,0.080920099,-0.174229689,0.66871603,0.165173454,-0.042354109,-0.251252998,-1
169,MODEL1,PARMS,sLB10,0.841902631,-4.662335072,-0.00427203,-0.079977021,0.160015815,0.532945205,-1.726567205,3.861683672,-1
170,MODEL1,PARMS,sLB10,1.006274605,4.937899531,-0.040644307,0.478846994,-2.496979145,-0.099643249,0.316473993,-0.744836767,-1
171,MODEL1,PARMS,sLB10,1.025597298,5.594623702,0.243787213,-0.165233295,0.109345101,-0.230896242,0.609931166,-1.172236055,-1
172,MODEL1,PARMS,sLB10,0.831715251,-2.136512303,0.002384621,-0.098378467,0.147661803,0.364364875,-1.095031274,2.099193848,-1
173,MODEL1,PARMS,sLB10,0.880765458,-2.48838496,0.085182646,-0.227035239,0.516322823,0.359768252,-1.544246871,3.322104217,-1
174,MODEL1,PARMS,sLB10,0.960783481,-3.46571995,0.103069045,-0.374808247,1.422757183,0.402756284,0.266823465,-1.810949737,-1
175,MODEL1,PARMS,sLB10,0.898003861,3.621688384,-0.125942411,0.207592497,-0.894523714,0.034268394,-0.137212809,-0.138088724,-1
176,MODEL1,PARMS,sLB10,0.860742539,-3.573937414,0.126863454,-0.138426356,0.137893414,0.415617777,-1.310267808,2.424489414,-1
177,MODEL1,PARMS,sLB10,0.915947212,-4.120529253,-0.092588152,0.276800554,-1.115248447,0.508643306,-0.648302849,0.592955514,-1
178,MODEL1,PARMS,sLB10,1.06978335,-10.00993094,0.011723451,0.203509819,-0.418670228,0.866798413,-2.545891545,5.359058445,-1
179,MODEL1,PARMS,sLB10,0.89331225,5.094818699,-0.086418674,0.522392716,-2.334473338,-0.094971103,-0.003995161,-0.070585775,-1
180,MODEL1,PARMS,sLB10,0.882471434,-3.929209893,0.057605899,-0.157649069,0.37304476,0.456861727,-0.643256841,0.69683883,-1
181,MODEL1,PARMS,sLB10,0.913549579,5.251240609,-0.036722451,0.090918586,-0.458898246,-0.111325377,0.723017644,-2.00913357,-1
182,MODEL1,PARMS,sLB10,0.902319448,2.744165562,-0.001468058,0.04863055,-0.418953261,0.049984,-0.076126735,-0.274126481,-1
183,MODEL1,PARMS,sLB10,0.991668445,6.48175141,0.05768246,-0.09408952,0.225597799,-0.223030607,1.028357684,-2.668617635,-1
184,MODEL1,PARMS,sLB10,0.9645659,-1.666395076,0.036424694,-0.004161113,-0.001149715,0.303558052,-0.087219914,-0.554558635,-1
185,MODEL1,PARMS,sLB10,0.92015517,-3.760321982,-0.122149119,0.390582953,-1.401052957,0.499224064,-1.506408452,3.135472617,-1
186,MODEL1,PARMS,sLB10,0.94526601,9.584206422,0.265950697,-0.403770227,0.907911663,-0.508823674,2.385915536,-5.429130403,-1
187,MODEL1,PARMS,sLB10,0.897846205,-3.516636866,0.079356986,-0.043044845,0.186188821,0.412456745,-0.30590301,-0.232745943,-1
188,MODEL1,PARMS,sLB10,0.967847278,-3.597446553,-0.05393301,0.42555045,-1.943146014,0.473016421,-1.377278056,2.788248783,-1
189,MODEL1,PARMS,sLB10,0.889213324,-4.238866972,0.011303443,-0.157291497,0.499950154,0.509836911,-1.22667134,1.849042485,-1
190,MODEL1,PARMS,sLB10,0.893324821,-2.025087066,0.134718677,-0.337703201,1.036529674,0.304948181,-0.14798014,-0.353935022,-1
