SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sRB10
38,MODEL1,PARMS,sRB10,0.788714501,7.879735863,0.142001297,-0.274703702,1.134373136,-0.357530631,1.631759688,-3.178933349,-1
39,MODEL1,PARMS,sRB10,0.779821188,1.096164467,0.132508185,-0.002405608,0.125064063,0.069939466,0.863641521,-2.183686304,-1
40,MODEL1,PARMS,sRB10,0.828488508,2.161592233,0.113184585,-0.241741916,1.443873965,0.030751032,0.773169515,-2.130815358,-1
41,MODEL1,PARMS,sRB10,0.75233965,-5.637373736,0.207116695,-0.57873755,2.533211765,0.509946411,-0.447348687,0.542168797,-1
42,MODEL1,PARMS,sRB10,0.827296217,5.880384553,0.15751207,-0.454990179,1.918284907,-0.227252535,1.129628795,-2.128160689,-1
43,MODEL1,PARMS,sRB10,0.708557335,4.531125088,0.172690609,-0.414749345,1.461622126,-0.136004878,0.788868038,-1.693857256,-1
44,MODEL1,PARMS,sRB10,0.777197936,2.699578632,0.217050683,-0.61485796,2.602701065,-0.040294789,0.797603218,-1.646044285,-1
45,MODEL1,PARMS,sRB10,0.782963581,0.154327464,0.174174108,-0.519939855,2.076962849,0.149675608,-0.039874278,0.03643759,-1
46,MODEL1,PARMS,sRB10,0.819761239,-3.793627151,0.059691117,-0.146234902,0.770244583,0.440539984,-0.908138222,1.961985161,-1
47,MODEL1,PARMS,sRB10,0.819404639,2.372667985,0.16909366,-0.571447107,2.165231402,0.009664539,0.125838603,-0.052578411,-1
48,MODEL1,PARMS,sRB10,0.813428377,0.107104101,0.050145678,-0.410569993,1.886465943,0.195489777,-0.049608282,-0.256300736,-1
49,MODEL1,PARMS,sRB10,0.767696219,5.486813469,0.053810997,0.153543102,-0.849422051,-0.191692462,1.714576363,-3.98534575,-1
50,MODEL1,PARMS,sRB10,0.743983344,12.16373732,0.128603377,-0.367329553,1.627258888,-0.631408137,2.141136501,-4.209797565,-1
51,MODEL1,PARMS,sRB10,0.735891264,5.159738861,0.114941455,-0.094374611,0.447501291,-0.189775425,1.550193574,-3.182959046,-1
52,MODEL1,PARMS,sRB10,0.796609826,-6.020976654,0.192972725,-0.427590217,1.927023012,0.535932347,-0.805214744,1.436029474,-1
53,MODEL1,PARMS,sRB10,0.759489467,3.844632307,-0.002659522,-0.159740849,0.893716721,-0.033858066,0.25423904,-0.411800239,-1
54,MODEL1,PARMS,sRB10,0.841545471,4.200218472,0.137549365,-0.553696952,2.365661709,-0.103653454,0.577691324,-0.953114215,-1
55,MODEL1,PARMS,sRB10,0.727789436,-6.698849619,0.015352687,-0.100557615,0.709173006,0.640795379,-1.128474444,2.030064758,-1
56,MODEL1,PARMS,sRB10,0.755576339,-2.384519582,0.217335106,-0.478915194,1.645390454,0.297062657,-0.439868506,1.029888069,-1
57,MODEL1,PARMS,sRB10,0.832274909,-2.429028048,0.059087125,0.045998449,0.235630118,0.350185265,-0.906854811,1.747738518,-1
58,MODEL1,PARMS,sRB10,0.777505821,-2.876586998,0.12666398,-0.518747853,1.895933775,0.377047917,-1.330986774,3.189085762,-1
59,MODEL1,PARMS,sRB10,0.775584814,-0.806559894,0.044054996,-0.050835223,0.239422778,0.242009392,-0.104854491,0.237687955,-1
60,MODEL1,PARMS,sRB10,0.764373785,4.647408706,0.249346956,-0.505996893,1.635956244,-0.185325995,1.303431594,-2.502848647,-1
61,MODEL1,PARMS,sRB10,0.779385515,1.478956865,0.168747547,-0.488319324,1.869691899,0.056102349,0.182566149,-0.274616489,-1
62,MODEL1,PARMS,sRB10,0.751022609,-0.748791225,-0.025423597,0.280335614,-1.137898956,0.257738311,-0.252124246,0.290344919,-1
63,MODEL1,PARMS,sRB10,0.779371761,8.708418365,0.043221459,-0.175144105,0.648279866,-0.376148913,1.197218086,-2.021590528,-1
64,MODEL1,PARMS,sRB10,0.778681101,-2.392188847,0.104447188,-0.201905632,0.737670328,0.342299491,-0.809223975,1.807591725,-1
65,MODEL1,PARMS,sRB10,0.755179732,-5.06634512,0.090454719,-0.185749745,0.783055671,0.507983621,-1.020407407,1.870763934,-1
66,MODEL1,PARMS,sRB10,0.746074577,-5.900347561,0.074858456,-0.363806644,2.123597096,0.587752155,-2.437973837,6.276424286,-1
67,MODEL1,PARMS,sRB10,0.837230362,1.036989288,0.427480452,-1.115205115,3.599447561,0.033517193,-0.347301369,0.859393628,-1
68,MODEL1,PARMS,sRB10,0.822496326,5.685849825,0.223045078,-0.910823844,3.85183761,-0.22527387,0.794138804,-1.33632827,-1
69,MODEL1,PARMS,sRB10,0.732680002,4.410704538,0.164791343,-0.48821821,2.185729127,-0.131204514,0.809019442,-1.616466264,-1
70,MODEL1,PARMS,sRB10,0.736958157,5.359710527,0.089559484,-0.05269012,-0.099280305,-0.168130779,0.68234713,-1.459804267,-1
71,MODEL1,PARMS,sRB10,0.744476325,-7.352879449,0.109871944,-0.20934874,0.687102264,0.655783461,-1.294220195,2.751735602,-1
72,MODEL1,PARMS,sRB10,0.800627401,5.596782614,0.078461658,-0.036860095,-0.027333999,-0.189278997,1.168506016,-2.50708006,-1
73,MODEL1,PARMS,sRB10,0.754475819,4.245486237,0.142695651,-0.200692001,0.555462975,-0.123858631,1.30179073,-3.084928713,-1
74,MODEL1,PARMS,sRB10,0.759945139,0.065302919,0.049363308,-0.10463701,0.817944736,0.175447523,0.368847455,-1.046542688,-1
75,MODEL1,PARMS,sRB10,0.809744529,4.486945811,0.118971994,-0.523870412,2.309035287,-0.105438746,0.019678361,0.595644006,-1
76,MODEL1,PARMS,sRB10,0.770904844,-2.159385353,0.219774003,-0.427058492,1.60895716,0.293544785,-1.203272132,3.147876065,-1
77,MODEL1,PARMS,sRB10,0.720756469,-0.63910258,0.016490959,-0.103998215,0.328042695,0.251376522,-0.336482549,0.615487688,-1
78,MODEL1,PARMS,sRB10,0.746799656,5.040237533,0.041474495,-0.104090542,0.764904164,-0.14478422,1.475260834,-3.513254492,-1
79,MODEL1,PARMS,sRB10,0.803312778,-2.07734614,0.159254286,-0.327596857,1.19231618,0.299778927,-0.073861329,-0.311818573,-1
80,MODEL1,PARMS,sRB10,0.773918458,-6.016123345,0.061574247,-0.108221884,0.272904828,0.582809396,-0.630529333,0.772253737,-1
81,MODEL1,PARMS,sRB10,0.728530692,6.801479164,0.27115838,-0.704168914,2.589707357,-0.316469835,1.117636638,-1.978322257,-1
82,MODEL1,PARMS,sRB10,0.821868913,-5.139322481,0.094540258,-0.399457038,1.894041779,0.51862691,-1.235153161,2.754752072,-1
83,MODEL1,PARMS,sRB10,0.750413856,6.419246063,0.090457151,-0.084880199,0.239986917,-0.24308182,1.290322458,-2.777065589,-1
84,MODEL1,PARMS,sRB10,0.717894176,-0.999382451,0.123560053,-0.28802615,1.563660549,0.223450718,0.133421669,-0.303609667,-1
85,MODEL1,PARMS,sRB10,0.798411792,1.71259308,0.124094669,-0.35281305,1.828121533,0.050485768,0.665183034,-1.474790316,-1
86,MODEL1,PARMS,sRB10,0.74188903,5.674153639,0.281485581,-0.555492927,1.874165301,-0.255849616,1.556408092,-3.383255156,-1
87,MODEL1,PARMS,sRB10,0.796511577,2.951205689,0.114993298,-0.353239727,1.736833251,-0.022967233,0.438030181,-0.960456443,-1
88,MODEL1,PARMS,sRB10,0.799863484,-4.090665203,0.255689391,-0.350186214,1.236680494,0.382879036,-0.041850911,-0.115405445,-1
89,MODEL1,PARMS,sRB10,0.731832338,-4.13512072,0.249650382,-0.54802625,1.689818351,0.410432274,-1.407331052,3.098730895,-1
90,MODEL1,PARMS,sRB10,0.767119016,9.960547444,0.302199745,-0.820268116,3.488939322,-0.541181542,1.869273973,-3.580287917,-1
91,MODEL1,PARMS,sRB10,0.787170417,-3.797028702,0.088538061,-0.193275705,0.6668951,0.434745441,-0.353152564,0.134171622,-1
92,MODEL1,PARMS,sRB10,0.779306868,-2.583030942,0.085329175,-0.407008986,1.871787879,0.354345802,-0.194687996,0.136425863,-1
93,MODEL1,PARMS,sRB10,0.856238661,-3.002924854,0.016807549,0.124407223,-0.39772144,0.401780589,-1.221186253,2.851384078,-1
94,MODEL1,PARMS,sRB10,0.772726392,3.724626064,0.272244607,-0.75459766,2.774194487,-0.109233842,0.746384609,-1.733162651,-1
95,MODEL1,PARMS,sRB10,0.825590209,0.501292185,0.154064123,-0.417711525,1.403752189,0.14610476,-0.990200858,2.681961198,-1
96,MODEL1,PARMS,sRB10,0.794294261,3.335187758,-0.016105591,0.125482913,-0.560593186,-0.011920672,1.073492042,-2.991523389,-1
97,MODEL1,PARMS,sRB10,0.791263053,2.737091622,0.076759261,-0.25378209,1.184258117,0.022016164,-0.523655095,1.766148556,-1
98,MODEL1,PARMS,sRB10,0.772020258,-2.988467885,0.086339166,-0.215285783,0.787476879,0.380763235,-0.706855154,1.192881547,-1
99,MODEL1,PARMS,sRB10,0.726938568,-0.915063982,0.205922967,-0.600362775,2.40447893,0.215496639,-0.261574835,0.214391619,-1
100,MODEL1,PARMS,sRB10,0.761895757,4.132389548,0.145772346,-0.630328194,2.192090601,-0.077226408,-0.924934778,2.934969503,-1
101,MODEL1,PARMS,sRB10,0.743380854,3.680333132,0.190457129,-0.256199973,0.536968863,-0.104655333,1.159250801,-2.691948545,-1
102,MODEL1,PARMS,sRB10,0.771139398,3.181592582,0.270169713,-0.805185034,3.266675108,-0.076519151,0.584899329,-1.177627368,-1
103,MODEL1,PARMS,sRB10,0.817164014,-5.659807316,-0.039271286,-0.010635909,0.270165889,0.596052752,-0.728360923,0.768718372,-1
104,MODEL1,PARMS,sRB10,0.809695747,1.855818363,0.108055519,-0.159285674,0.603839806,0.060404495,-0.197960205,0.637771906,-1
105,MODEL1,PARMS,sRB10,0.713143629,7.450530716,0.037307152,-0.133188941,0.794711887,-0.296079849,1.367923021,-2.710185751,-1
106,MODEL1,PARMS,sRB10,0.845399749,-3.047820291,0.17391477,-0.25552236,0.803302747,0.343448878,-0.073903788,0.093291312,-1
107,MODEL1,PARMS,sRB10,0.798682609,-2.136400564,0.199407767,-0.343426428,1.089693304,0.275538496,0.217142081,-0.920659929,-1
108,MODEL1,PARMS,sRB10,0.786202968,-1.277506823,0.23562173,-0.727431214,2.926842889,0.235170278,-0.972988226,2.576496164,-1
109,MODEL1,PARMS,sRB10,0.792358771,-6.310831477,0.099024447,-0.446743618,2.002483332,0.598998306,-1.320469974,2.64898354,-1
110,MODEL1,PARMS,sRB10,0.807336491,3.872107167,0.134590888,-0.638638733,2.560041226,-0.06331392,0.036774682,-0.034424686,-1
111,MODEL1,PARMS,sRB10,0.725564485,6.215355414,0.260438123,-0.676759203,2.342290033,-0.273078276,1.063924615,-1.857096661,-1
112,MODEL1,PARMS,sRB10,0.765843318,1.11534368,0.088347568,-0.07421823,0.242529567,0.104089276,-0.19742434,0.658200356,-1
113,MODEL1,PARMS,sRB10,0.806858989,8.913417196,0.148543009,-0.230973073,0.994442359,-0.418076619,1.187887378,-2.006048412,-1
114,MODEL1,PARMS,sRB10,0.757944879,4.128932486,0.079570561,-0.146653141,0.220878932,-0.081339668,0.64458622,-1.452156427,-1
115,MODEL1,PARMS,sRB10,0.789775214,4.070946739,0.088858455,-0.268997759,0.939148065,-0.081492957,0.699628438,-1.739426054,-1
116,MODEL1,PARMS,sRB10,0.752517579,11.34773832,0.019693211,-0.159705175,0.667604981,-0.539851189,2.191024127,-4.678760359,-1
117,MODEL1,PARMS,sRB10,0.805205036,7.764369084,0.246335266,-0.545783675,1.889982304,-0.372502407,0.722241675,-0.656562667,-1
118,MODEL1,PARMS,sRB10,0.802448537,4.514521783,0.118963833,-0.421674535,1.665523088,-0.109842232,-0.048942434,0.611156181,-1
119,MODEL1,PARMS,sRB10,0.801713417,-1.995716656,0.276734548,-0.541386131,1.809531874,0.253707561,-0.268387578,0.434682639,-1
120,MODEL1,PARMS,sRB10,0.793043585,2.472840173,0.229731285,-0.756984759,3.132413597,-0.01013733,-0.095292626,1.122818414,-1
121,MODEL1,PARMS,sRB10,0.753496244,12.75777673,0.098139598,-0.245520879,1.103581913,-0.661939054,2.633764378,-5.50585463,-1
122,MODEL1,PARMS,sRB10,0.787140488,0.348206662,0.086353427,-0.10434408,0.336702569,0.14844211,0.635992737,-1.88576881,-1
123,MODEL1,PARMS,sRB10,0.754049782,5.524594381,0.184839226,-0.44903915,1.605492278,-0.216143749,1.090601943,-1.639165306,-1
124,MODEL1,PARMS,sRB10,0.788552676,2.743072171,0.267195212,-0.625512182,2.560219218,-0.063302836,1.118722554,-2.668046999,-1
125,MODEL1,PARMS,sRB10,0.771419449,-0.356616039,-0.027558848,0.147312556,-0.518573544,0.237197276,-0.385018957,0.867357576,-1
126,MODEL1,PARMS,sRB10,0.786309398,-5.74037861,0.295264551,-0.685456495,2.418083784,0.482123907,0.187753765,-1.278784375,-1
127,MODEL1,PARMS,sRB10,0.774321448,3.017023586,0.36332886,-0.882025823,2.899930494,-0.097648308,0.361554609,-0.277245463,-1
128,MODEL1,PARMS,sRB10,0.792525284,-1.568410187,0.164880109,-0.356432064,1.358060721,0.260909332,-0.376203565,1.012681097,-1
129,MODEL1,PARMS,sRB10,0.753318049,6.651715705,0.163927083,-0.525793662,2.088820833,-0.260078793,0.382310865,-0.036551265,-1
130,MODEL1,PARMS,sRB10,0.746725494,2.358930963,0.082532445,-0.279812388,1.19898213,0.031578064,0.139587868,-0.1980837,-1
131,MODEL1,PARMS,sRB10,0.848123295,6.164422658,0.08148541,-0.359213157,1.588753344,-0.211900504,0.884594559,-1.927793984,-1
132,MODEL1,PARMS,sRB10,0.797683276,1.791576714,0.084034924,-0.06246793,0.174840516,0.062230428,0.364673175,-0.753772716,-1
133,MODEL1,PARMS,sRB10,0.806047222,9.06337961,0.202778675,-0.53195235,1.748878065,-0.444150091,1.547757534,-2.751384212,-1
134,MODEL1,PARMS,sRB10,0.746725195,4.53902944,0.135571615,-0.14580564,-0.009902698,-0.135546153,0.968057133,-2.106834586,-1
135,MODEL1,PARMS,sRB10,0.852183357,-1.803900922,0.255731311,-0.350444855,1.618932308,0.230521316,0.607364272,-1.795108381,-1
136,MODEL1,PARMS,sRB10,0.778246367,-2.268568611,0.13861109,-0.536469764,2.484542549,0.318503705,-0.628207467,1.772645716,-1
137,MODEL1,PARMS,sRB10,0.808796137,5.246167126,0.110587639,-0.185312266,0.759665146,-0.179263362,1.238218853,-2.541484101,-1
138,MODEL1,PARMS,sRB10,0.799365637,8.914199267,0.126563438,-0.480355022,1.784718744,-0.410218687,1.269755652,-1.883667272,-1
139,MODEL1,PARMS,sRB10,0.73888258,5.348177192,0.0534707,-0.03590111,0.291696717,-0.169729004,1.095869151,-2.473038831,-1
140,MODEL1,PARMS,sRB10,0.749225661,-5.38017276,0.094626041,-0.411129725,1.808810396,0.542652178,-1.056822081,1.783914439,-1
141,MODEL1,PARMS,sRB10,0.829649467,6.046952797,0.153782403,-0.630979612,2.937430469,-0.235473305,1.622495852,-3.80296724,-1
142,MODEL1,PARMS,sRB10,0.785142037,7.041350766,0.265655899,-0.842365725,3.740995391,-0.320375364,0.499903882,-0.617972191,-1
143,MODEL1,PARMS,sRB10,0.788799513,1.817350253,0.062249658,-0.175971962,0.897848848,0.071951772,0.275722905,-0.903372002,-1
144,MODEL1,PARMS,sRB10,0.758214484,4.348229285,0.100753274,-0.081355804,-0.196553578,-0.120557485,1.175990848,-2.587215061,-1
145,MODEL1,PARMS,sRB10,0.795498713,0.142837954,0.105913975,-0.09534801,0.284450528,0.148894451,0.938339273,-2.398996598,-1
146,MODEL1,PARMS,sRB10,0.778434139,7.459802822,0.141699751,-0.29164099,0.915699683,-0.32480182,1.58947647,-3.681806947,-1
147,MODEL1,PARMS,sRB10,0.77499242,8.273404621,0.098590401,-0.265208745,1.092472896,-0.355170054,1.176005193,-2.33340706,-1
148,MODEL1,PARMS,sRB10,0.773399901,0.748938939,0.051611213,-0.010984415,0.423927616,0.131599319,0.607923452,-1.46538791,-1
149,MODEL1,PARMS,sRB10,0.8356345,1.726025507,0.142960399,-0.605335418,2.264403153,0.060824092,0.546978829,-1.521409465,-1
150,MODEL1,PARMS,sRB10,0.766885883,1.162631823,0.216821,-0.657774786,2.70841205,0.082019606,-1.030129996,2.990519728,-1
151,MODEL1,PARMS,sRB10,0.780685532,8.779301183,0.184002431,-0.590694007,2.648184778,-0.413422357,1.272377407,-2.170703047,-1
152,MODEL1,PARMS,sRB10,0.731488735,1.601743644,0.137316134,-0.308721962,1.229582813,0.063223985,0.238011572,-0.517747063,-1
153,MODEL1,PARMS,sRB10,0.738354007,5.904603499,0.034760447,-0.308831433,1.42834711,-0.173780947,0.182824908,0.035749109,-1
154,MODEL1,PARMS,sRB10,0.734169964,8.930850875,0.153468847,-0.388171181,1.595776894,-0.425438836,2.150207315,-4.730527603,-1
155,MODEL1,PARMS,sRB10,0.758582719,8.841957165,0.055360968,-0.273875118,1.190816719,-0.38703415,1.852394991,-4.349979026,-1
156,MODEL1,PARMS,sRB10,0.785767707,-2.000924715,0.15951729,-0.261212755,1.097248554,0.279660489,0.001159426,-0.263291147,-1
157,MODEL1,PARMS,sRB10,0.738929788,2.637554162,0.150425884,-0.29032512,1.30570559,-0.01851133,0.499855267,-0.962112219,-1
158,MODEL1,PARMS,sRB10,0.745486229,11.39209036,-0.020739185,0.121064655,-0.3043425,-0.5436734,2.376354099,-5.334085052,-1
159,MODEL1,PARMS,sRB10,0.743708328,6.990135744,0.179199603,-0.79973845,3.343439721,-0.286013626,0.94743944,-1.749997842,-1
160,MODEL1,PARMS,sRB10,0.762388764,6.400396611,0.052798998,-0.283120074,1.211648483,-0.210503409,0.283561229,-0.124324646,-1
161,MODEL1,PARMS,sRB10,0.7336284,5.943175636,0.010469733,0.053850331,0.034050324,-0.193624269,1.0238681,-2.061984491,-1
162,MODEL1,PARMS,sRB10,0.724252397,1.506516252,0.147093097,-0.522884805,2.846307786,0.06330095,0.1820265,0.059169076,-1
163,MODEL1,PARMS,sRB10,0.755735973,15.24292209,0.074298682,-0.154800808,0.780708428,-0.81994651,3.058168146,-6.648752781,-1
164,MODEL1,PARMS,sRB10,0.773569847,3.331519072,0.407645341,-0.990770117,3.661843982,-0.141532875,1.400529338,-3.098294335,-1
165,MODEL1,PARMS,sRB10,0.809667469,4.521462121,0.182418944,-0.383174675,1.772305134,-0.161318883,2.042367973,-5.092239032,-1
166,MODEL1,PARMS,sRB10,0.765135041,1.717137925,0.159883313,-0.421505709,1.496461326,0.050966147,0.506733461,-1.322442853,-1
167,MODEL1,PARMS,sRB10,0.788179124,-2.420682604,0.036210552,-0.135293213,0.683172013,0.361090115,-0.874139415,1.942340424,-1
168,MODEL1,PARMS,sRB10,0.83366283,8.684440289,0.219431336,-0.695904545,2.73102225,-0.429837402,1.867566097,-3.795952134,-1
169,MODEL1,PARMS,sRB10,0.731485495,4.577363741,0.256970911,-0.694636994,2.325089569,-0.162966074,0.41019113,-0.203037066,-1
170,MODEL1,PARMS,sRB10,0.838313273,3.663914137,0.098245243,-0.061646066,-0.09334555,-0.066611587,0.481062727,-0.854248944,-1
171,MODEL1,PARMS,sRB10,0.732420439,-2.727220259,0.124360018,-0.19581902,0.763599884,0.344817703,-0.810060483,2.281469315,-1
172,MODEL1,PARMS,sRB10,0.768996592,0.510557772,0.140570513,-0.438929577,1.401955804,0.145744742,-0.159262376,0.193745565,-1
173,MODEL1,PARMS,sRB10,0.815191956,3.783784191,0.214839414,-0.298152533,0.651427933,-0.102586984,0.314342906,-0.347878792,-1
174,MODEL1,PARMS,sRB10,0.805405125,4.291192571,0.09252293,-0.098083554,0.245099119,-0.10145908,1.100460452,-2.941877321,-1
175,MODEL1,PARMS,sRB10,0.779384532,3.412839614,0.104866314,-0.257211014,0.820844989,-0.048132199,0.738056421,-1.854181703,-1
176,MODEL1,PARMS,sRB10,0.758910061,1.960391383,0.218898864,-0.505508029,2.012048645,0.011818638,0.103987988,-0.012970676,-1
177,MODEL1,PARMS,sRB10,0.720153801,13.1229353,0.197428417,-0.568055539,2.176580995,-0.707468745,2.630457492,-5.633974461,-1
178,MODEL1,PARMS,sRB10,0.746334192,-3.366336657,0.050310446,-0.102315737,0.916652289,0.409094998,-0.882209872,2.085165346,-1
179,MODEL1,PARMS,sRB10,0.757276693,2.297121742,0.295286567,-1.020048286,4.163555871,-0.016436459,0.072827981,0.024228581,-1
180,MODEL1,PARMS,sRB10,0.752663922,3.495417314,0.101224367,-0.145325029,0.400588151,-0.060990961,1.157498017,-2.871137917,-1
181,MODEL1,PARMS,sRB10,0.770230627,2.876109133,0.33161631,-0.543889487,1.604118443,-0.093193572,1.419886613,-3.419988555,-1
182,MODEL1,PARMS,sRB10,0.808981074,1.981965198,0.028841101,-0.190385228,1.188229878,0.074185262,0.524335144,-1.586935747,-1
183,MODEL1,PARMS,sRB10,0.731854253,10.32461715,0.041447458,-0.000210067,0.185620425,-0.482220976,1.440763986,-2.650569547,-1
184,MODEL1,PARMS,sRB10,0.784327739,-10.33650269,0.22086168,-0.438220358,1.841858841,0.815044499,-1.517634259,3.001288554,-1
185,MODEL1,PARMS,sRB10,0.779843655,-2.064750604,0.008679881,0.165831444,-0.355137757,0.334267683,-0.233122355,0.207760935,-1
186,MODEL1,PARMS,sRB10,0.752969421,-4.614796148,0.236218164,-0.515183668,2.013044146,0.426659743,-0.674530329,1.460730803,-1
187,MODEL1,PARMS,sRB10,0.745364522,5.539182303,0.126504206,-0.288615814,1.211551293,-0.195901602,1.09221612,-2.38814855,-1
188,MODEL1,PARMS,sRB10,0.806424051,4.448499162,0.052817089,-0.237960134,0.859736743,-0.085181537,0.573921052,-1.408021249,-1
189,MODEL1,PARMS,sRB10,0.832729739,-2.701831217,0.092130212,-0.424550765,1.912608408,0.368227776,-0.526525017,0.745856555,-1
190,MODEL1,PARMS,sRB10,0.7558968,5.056782936,0.1371099,-0.208747824,0.68195816,-0.165889707,1.327350296,-2.971861467,-1
191,MODEL1,PARMS,sRB10,0.779859804,3.049451294,0.04849911,-0.146617217,0.434817222,0.004355018,-0.182939951,0.698713408,-1
192,MODEL1,PARMS,sRB10,0.812611681,-0.573463749,0.174282179,-0.333393629,1.086753699,0.188580429,0.673525469,-2.27002806,-1
