SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB10
17,MODEL1,PARMS,RB10,0.851932961,8.348526623,-0.037408146,0.115237035,-0.466564755,-0.290670785,1.320210789,-2.889966899,0.241928535,-0.428748002,0.83260753,-1
18,MODEL1,PARMS,RB10,0.748337436,21.62442151,-0.141594382,0.489304122,-2.034313456,-1.097461879,2.885193356,-5.294246473,0.365228763,-0.120932108,0.147779719,-1
19,MODEL1,PARMS,RB10,0.825814771,21.11812976,-0.131344349,0.249245518,-1.050054872,-0.993062309,2.333257202,-3.700220126,0.11036988,0.627369295,-1.951349868,-1
20,MODEL1,PARMS,RB10,0.858965776,-0.450624157,0.134848071,-0.431350696,1.679767947,0.168623489,-0.768850185,1.612898411,0.340731249,0.48841645,-1.660654682,-1
21,MODEL1,PARMS,RB10,0.817359052,2.871457738,-0.039357054,-0.022709295,0.520930543,0.01363171,0.42433518,-0.679333567,0.339882559,-0.203729537,-0.062811306,-1
22,MODEL1,PARMS,RB10,0.815805128,7.309065874,0.320172514,-0.961549528,3.789594985,-0.266675991,1.031880354,-2.253044557,0.022656708,0.833647899,-2.002244557,-1
23,MODEL1,PARMS,RB10,0.795781385,10.91006276,0.141574358,-0.474659049,2.142346566,-0.453896661,1.70292515,-3.909009789,0.095453446,0.316448356,-0.681405952,-1
24,MODEL1,PARMS,RB10,0.809319236,11.16701558,0.056954624,-0.494060137,2.370175349,-0.481964493,1.085206935,-1.843891098,0.232283153,0.509616149,-1.636573507,-1
25,MODEL1,PARMS,RB10,0.798617026,7.968843419,-0.089532744,-0.229607588,1.225521515,-0.283278333,1.271714752,-3.037283127,0.451645238,-0.821978864,1.533976558,-1
26,MODEL1,PARMS,RB10,0.847810705,9.938224321,-0.011471357,-0.164810512,1.293258811,-0.47678629,1.301216556,-2.267546094,0.572177034,-0.558222835,0.175913611,-1
27,MODEL1,PARMS,RB10,0.835045824,0.589792404,0.017110474,-0.333375026,1.682434163,0.112381027,-1.21243767,2.92296003,0.530822007,-0.812926281,1.476657761,-1
28,MODEL1,PARMS,RB10,0.80352262,11.17178026,-0.073306297,0.134315118,-0.73854051,-0.478218218,1.785279392,-3.841301955,0.331426525,-0.294909533,0.757597319,-1
29,MODEL1,PARMS,RB10,0.824207804,7.004459134,-0.036211234,-0.097626859,0.777171217,-0.289001761,1.728962105,-4.319128318,0.563881578,-1.033902964,2.200844798,-1
30,MODEL1,PARMS,RB10,0.78494916,16.1359035,0.150154823,-0.452205094,1.121976529,-0.822195176,3.106773932,-6.53139299,0.292508853,-0.09918976,-0.204000829,-1
31,MODEL1,PARMS,RB10,0.847624352,2.644554581,-0.118218382,0.198027002,-0.478996193,0.150239985,-0.454742723,0.63170821,0.013946503,0.949784257,-2.651485168,-1
32,MODEL1,PARMS,RB10,0.82026897,9.049806592,0.238876037,-0.246631639,0.155308978,-0.445385413,1.329069608,-1.815305816,0.328082135,-0.125843469,-0.275142052,-1
33,MODEL1,PARMS,RB10,0.858584095,11.87837646,0.00943965,-0.145364104,0.448971508,-0.573886659,1.972420108,-4.166187053,0.425823332,-0.419969462,0.768506171,-1
34,MODEL1,PARMS,RB10,0.826367426,8.702921449,0.199384378,-0.768067441,3.081463908,-0.335736334,0.593265862,-0.771569206,0.100293494,1.427986074,-4.016009762,-1
35,MODEL1,PARMS,RB10,0.785093347,8.204216811,0.181908651,-0.519756252,2.166686939,-0.286829968,1.018794461,-2.058715621,0.027186696,1.174661986,-3.408671704,-1
36,MODEL1,PARMS,RB10,0.784826157,18.59846636,0.240661291,-0.817448458,3.506335199,-0.929962665,2.750934629,-5.423079426,0.035030007,0.782505035,-1.739416481,-1
37,MODEL1,PARMS,RB10,0.799546575,24.71573508,0.145147617,-0.176120011,0.263738594,-1.320279867,3.60975155,-6.676328545,0.175682926,0.519359698,-1.734369956,-1
38,MODEL1,PARMS,RB10,0.84549624,13.20118719,0.071123368,-0.377090153,1.533756085,-0.653080524,2.324670217,-5.00077471,0.396687059,-0.062166803,-0.511975276,-1
39,MODEL1,PARMS,RB10,0.810656897,8.978001686,0.042657044,-0.237529086,1.069457431,-0.307799607,1.127830655,-3.041859946,0.105561004,0.636365919,-1.406834921,-1
40,MODEL1,PARMS,RB10,0.767956606,18.29222591,0.114672738,-0.204153645,0.813637764,-0.997097992,2.657924544,-4.914570195,0.394084006,0.510883048,-1.765700594,-1
41,MODEL1,PARMS,RB10,0.799776238,13.34376633,-0.144146454,0.326672018,-0.850898779,-0.589764328,2.636808794,-6.046174194,0.332162441,-0.229881681,0.205018289,-1
42,MODEL1,PARMS,RB10,0.832303996,15.65822615,0.162769593,-0.486736397,2.37903558,-0.749220287,2.829781734,-6.300820434,0.08887485,0.312560895,-0.504122139,-1
43,MODEL1,PARMS,RB10,0.821360848,-0.79724884,-0.125883136,0.238662849,-0.954398536,0.321522994,-1.078283455,2.285832916,0.145701579,0.84498828,-2.468909949,-1
44,MODEL1,PARMS,RB10,0.827831827,8.462756812,-0.224479006,0.417545142,-0.624873714,-0.286785252,-0.683461878,2.699966972,0.368223907,0.55652546,-2.274380773,-1
45,MODEL1,PARMS,RB10,0.82968421,-6.083817747,0.084947997,-0.408923653,1.968837066,0.50928489,-1.755129372,3.683145492,0.362851303,0.082810562,-0.408048845,-1
46,MODEL1,PARMS,RB10,0.83050588,14.80679872,-0.096279428,0.323645736,-1.17670119,-0.672234095,2.354995464,-5.243787834,0.1766867,0.980101174,-2.624893297,-1
47,MODEL1,PARMS,RB10,0.827022057,10.41793121,0.305976967,-0.645740685,2.256069888,-0.522083081,1.773744596,-3.764156673,0.264834914,0.211473244,-0.909509889,-1
48,MODEL1,PARMS,RB10,0.974976671,8.350689273,-0.050296484,-0.199405159,1.075520102,-0.288108667,1.264617005,-2.744118802,0.249263969,-0.067390269,0.07751944,-1
49,MODEL1,PARMS,RB10,0.765328327,7.270139769,0.169382043,-0.433738495,0.917404914,-0.203780625,0.580516815,-1.190247992,-0.027314144,1.045781176,-2.290808911,-1
50,MODEL1,PARMS,RB10,0.837515317,1.536479097,-0.138811595,0.176688311,0.063742178,0.161215295,-0.378466758,0.093683778,0.202249671,0.529907279,-1.503170829,-1
51,MODEL1,PARMS,RB10,0.824900411,6.69790515,-0.075670985,0.202444802,-1.011705687,-0.275792071,-0.008828999,0.895656258,0.593119168,-0.660261467,0.932501482,-1
52,MODEL1,PARMS,RB10,0.79943071,15.4333184,-0.049449701,0.07065334,-0.180118155,-0.732953774,1.680017082,-3.013472531,0.320961324,0.130614183,-0.598053567,-1
53,MODEL1,PARMS,RB10,0.845732818,13.10465215,0.134017793,-0.442173403,1.856843787,-0.655993321,1.850255276,-3.732142876,0.342009848,0.209617706,-1.139345214,-1
54,MODEL1,PARMS,RB10,0.78065135,15.96699459,-0.069353834,0.192411561,-0.301100698,-0.785250633,2.686053132,-5.657007258,0.368996758,-0.260560348,0.455354199,-1
55,MODEL1,PARMS,RB10,0.840470565,4.104466999,-0.149023506,0.130156952,0.288896046,-0.019479154,0.612762854,-1.487753957,0.335174676,-0.277288085,0.229130933,-1
56,MODEL1,PARMS,RB10,0.854050588,10.55514722,0.040380771,-0.86234722,4.143411455,-0.400690255,0.208301172,0.558529212,0.13655667,1.16580277,-3.515944949,-1
57,MODEL1,PARMS,RB10,0.76786647,4.637912504,-0.031819227,0.090671524,-0.313438548,-0.120938819,1.784909194,-4.845197015,0.40615572,-0.527704791,0.824370621,-1
58,MODEL1,PARMS,RB10,0.851934324,4.207846086,0.013574976,-0.305563789,1.409876148,-0.169896659,0.564086312,-1.371138839,0.662689325,-0.605918658,0.513853301,-1
59,MODEL1,PARMS,RB10,0.819434097,5.171043355,0.108715843,-0.187615149,0.257376666,-0.093698997,0.707613217,-1.710684429,0.082074739,0.595817535,-1.786198708,-1
60,MODEL1,PARMS,RB10,0.869787852,3.474604456,-0.001567898,0.273687504,-1.347199702,-0.030334667,0.334441306,-0.890257817,0.358085756,-0.795596898,1.846727066,-1
61,MODEL1,PARMS,RB10,0.835759307,5.693237914,-0.15856939,0.076010919,0.722255785,-0.185796706,0.293739569,-0.88872087,0.560734826,-0.148500578,-0.232906587,-1
62,MODEL1,PARMS,RB10,0.83514848,5.490988364,0.215438504,-0.906816313,3.779324776,-0.245988087,1.067219696,-2.25945019,0.496857857,-0.574585571,0.698858468,-1
63,MODEL1,PARMS,RB10,0.8524358,21.69653484,-0.173191515,0.082067376,-0.176836063,-1.026579535,3.347141804,-7.161970025,0.127168348,0.738997586,-1.896714137,-1
64,MODEL1,PARMS,RB10,0.78105885,-0.697926584,-0.056890579,0.030536482,0.841115892,0.191953963,-0.85761096,1.61115752,0.530185346,-0.558925693,0.989992297,-1
65,MODEL1,PARMS,RB10,0.804432505,2.219011137,-0.185048905,0.263028835,-0.100034601,0.113981733,-0.281465725,0.206525243,0.28983002,-0.312825827,0.558431717,-1
66,MODEL1,PARMS,RB10,0.766551098,15.01170513,0.045358395,-0.17622034,1.048438749,-0.780568451,1.746162318,-2.782830035,0.446236185,-0.003788656,-0.505351109,-1
67,MODEL1,PARMS,RB10,0.830889755,13.79405571,0.090200273,-0.559991774,2.15268661,-0.705484752,2.801118371,-6.138484729,0.453485612,-0.433220309,0.518904322,-1
68,MODEL1,PARMS,RB10,0.862097961,17.27337925,0.134802944,-0.386439365,1.487779974,-0.883808395,2.198440114,-3.805907366,0.218178384,0.691949986,-2.107427827,-1
69,MODEL1,PARMS,RB10,0.871320584,6.673195189,0.085941718,0.01493951,-0.601150386,-0.228124919,1.153503652,-2.593169027,0.270228667,-0.176971928,0.192558354,-1
70,MODEL1,PARMS,RB10,0.782348991,8.086294229,0.020753782,-0.058656499,0.760963716,-0.338105657,2.340033159,-5.534751444,0.343977271,-0.255676219,0.428861894,-1
71,MODEL1,PARMS,RB10,0.791806799,11.03312943,-0.211261352,0.369862057,-1.376682918,-0.451901117,1.808975532,-4.108831534,0.427531257,-0.610401503,1.563272233,-1
72,MODEL1,PARMS,RB10,0.775582444,5.895404448,-0.088505849,-0.051941385,0.645429436,-0.045982382,0.12849726,-0.634640031,0.03092973,0.268849086,-0.271755047,-1
73,MODEL1,PARMS,RB10,0.780456006,22.25163935,-0.079356192,0.392424368,-1.686407653,-1.104631062,3.710204122,-7.188739251,0.112660933,0.815635559,-2.149632253,-1
74,MODEL1,PARMS,RB10,0.786089056,5.543510749,0.13227684,-0.319848471,1.726947559,-0.311787674,1.305585013,-3.220367049,0.770538771,-1.825855997,4.107477604,-1
75,MODEL1,PARMS,RB10,0.843150453,9.732705334,0.092165394,-0.021759689,0.05064258,-0.508349187,2.397566225,-5.367901335,0.558637984,-1.11453692,2.31769208,-1
76,MODEL1,PARMS,RB10,0.855920426,-4.399481933,-0.035019872,-0.106478263,0.866122815,0.362586018,-1.279199768,2.639758725,0.73608714,-1.754929324,3.840699238,-1
77,MODEL1,PARMS,RB10,0.864617412,1.585625343,0.03623502,0.218754836,-1.727621577,0.061910594,0.301005086,-0.960324558,0.306179737,0.503563252,-1.933244443,-1
78,MODEL1,PARMS,RB10,0.810993698,15.33112435,-0.168176159,0.038195709,0.507340873,-0.64208341,2.503566211,-5.602154618,0.126080435,0.945057787,-2.865730754,-1
79,MODEL1,PARMS,RB10,0.834138009,13.60960299,-0.048269663,-0.231389524,1.416970686,-0.51891112,1.245084443,-2.319288321,-0.038134437,1.154633927,-2.877071339,-1
80,MODEL1,PARMS,RB10,0.778116023,13.16194302,-0.099699979,0.006986221,0.012953434,-0.464616648,1.117639538,-1.998987061,-0.01038643,-0.04340439,0.605928376,-1
81,MODEL1,PARMS,RB10,0.847715219,8.176588703,-0.16308704,0.166717772,-0.263745825,-0.267671356,0.821505165,-1.807594293,0.392137497,-0.328684967,0.260064126,-1
82,MODEL1,PARMS,RB10,0.822228495,-17.17941649,0.25484773,-1.083826412,4.629332901,1.211104939,-2.737894619,4.846981743,0.1229701,0.631789888,-1.66263455,-1
83,MODEL1,PARMS,RB10,0.877948866,16.68839271,0.19364262,-0.720526304,2.643946108,-0.953430922,3.504237681,-7.595204268,0.536657493,-0.163588361,-0.188160156,-1
84,MODEL1,PARMS,RB10,0.822474981,5.622869563,0.0374832,-0.108222203,0.428756147,-0.1386276,0.364889245,-0.712896022,0.206564265,0.925906939,-2.891691148,-1
85,MODEL1,PARMS,RB10,0.797858501,16.0331632,-0.031249342,0.431361726,-2.833540783,-0.766219677,2.269904799,-4.4969409,0.226461293,0.605798173,-1.679650433,-1
86,MODEL1,PARMS,RB10,0.788697948,-3.696858901,-0.102378931,0.09075329,0.157456965,0.402745841,-1.873537218,4.554797499,0.461155667,-0.306908922,0.284149788,-1
87,MODEL1,PARMS,RB10,0.748425104,12.27002414,0.138481338,-0.406738614,1.850987089,-0.630875715,1.695898584,-3.209655883,0.470570745,-0.811537108,1.524097949,-1
88,MODEL1,PARMS,RB10,0.859755536,5.142052052,0.157232841,-0.52775196,2.175631274,-0.134251743,1.451883105,-3.777450495,0.14756553,0.618380144,-1.722486595,-1
89,MODEL1,PARMS,RB10,0.866011128,1.315552721,0.266537037,-0.730579484,2.628013305,0.158162441,0.559629117,-2.021579454,-0.105831511,0.757695183,-1.45723241,-1
90,MODEL1,PARMS,RB10,0.76493725,12.99943421,-0.127832817,0.068421379,0.363644121,-0.53795975,1.771718542,-3.858994755,0.225156963,0.31583445,-0.851103994,-1
91,MODEL1,PARMS,RB10,0.773194051,3.319999642,0.180416449,-0.25049098,0.445523537,0.030471931,0.816312323,-1.972893931,-0.07531189,1.127284118,-2.881050962,-1
92,MODEL1,PARMS,RB10,0.843345722,12.281305,0.018766468,-0.206434643,0.356316744,-0.496588203,1.877302075,-4.555821953,0.049120821,1.308660968,-3.382650021,-1
93,MODEL1,PARMS,RB10,0.828089937,17.30441253,-0.030309878,-0.065079032,0.385251896,-0.777630623,1.973315319,-4.025499224,0.003848032,1.607445678,-4.121680812,-1
94,MODEL1,PARMS,RB10,0.808355454,16.77006572,0.208413156,-0.492444592,1.698906917,-0.811395871,1.916632616,-2.733258662,0.027620097,1.088531721,-3.166851985,-1
95,MODEL1,PARMS,RB10,0.739082738,6.337705016,0.188270152,-0.392348172,0.982044432,-0.246901256,0.283261158,-0.117483297,0.32418004,0.079970159,-0.814107331,-1
96,MODEL1,PARMS,RB10,0.805838374,7.392074174,0.130421965,-0.58374074,2.451480175,-0.354462232,0.993351623,-2.120586918,0.5277059,-0.223444614,-0.30018019,-1
97,MODEL1,PARMS,RB10,0.856011046,6.343695991,0.053364152,-0.113315335,0.228650114,-0.239721487,1.633874514,-4.017104195,0.334877749,0.193675382,-0.921336035,-1
98,MODEL1,PARMS,RB10,0.812757015,15.7726425,-0.032038514,0.078429133,-0.885252087,-0.767935922,2.170703065,-3.920305581,0.290552276,0.956353659,-3.057282719,-1
99,MODEL1,PARMS,RB10,0.798044374,5.445930026,0.129822526,-0.203700355,0.362807795,-0.236454679,0.105011676,-0.385467676,0.472403024,0.434669463,-1.729347212,-1
100,MODEL1,PARMS,RB10,0.828433278,18.0547914,-0.114874952,-0.018713754,0.619406085,-0.813444205,2.589664558,-5.011581292,0.106921228,0.362076452,-0.886716027,-1
101,MODEL1,PARMS,RB10,0.835289089,2.991667443,-0.06543736,0.054524343,0.07244543,-0.000901505,0.52805266,-1.545858164,0.396332018,-0.472571652,0.935528547,-1
102,MODEL1,PARMS,RB10,0.795238124,11.50909502,-0.070593211,0.179312727,-0.512179808,-0.496977489,2.429169049,-5.586172471,0.303186611,0.051867455,-0.472609672,-1
103,MODEL1,PARMS,RB10,0.783765797,6.46117573,-0.124690181,0.218632266,-0.764502401,-0.227920592,1.315846107,-3.067264775,0.51438385,-0.521560805,0.621241327,-1
104,MODEL1,PARMS,RB10,0.856742166,2.625422123,0.190235319,-0.868977796,3.954606647,-0.117392793,0.057002258,0.362292089,0.614015581,-0.058482556,-0.873322507,-1
105,MODEL1,PARMS,RB10,0.84633049,9.288529406,-0.214884218,0.184127015,-0.267568633,-0.3002889,0.585910931,-0.848065734,0.330045228,-0.51580861,0.89418466,-1
106,MODEL1,PARMS,RB10,0.815243136,-6.342197371,0.219543624,-0.449905318,1.433449893,0.577072105,-1.10568225,2.255868528,0.01112761,0.915889297,-2.469734557,-1
107,MODEL1,PARMS,RB10,0.862995829,12.75465947,0.063931453,-0.154437195,0.104354337,-0.532728964,1.173148583,-2.168125191,0.068980821,0.673241661,-1.477998597,-1
108,MODEL1,PARMS,RB10,0.751042292,12.24104,0.014171122,-0.007274043,0.09508604,-0.545420967,2.314808348,-5.230382666,0.243473549,0.143665194,-0.742637769,-1
109,MODEL1,PARMS,RB10,0.824648132,-0.784477725,0.059816167,-0.402475473,1.951653021,0.29419573,-1.000201579,2.089875073,0.083720191,0.404619873,-0.961476224,-1
110,MODEL1,PARMS,RB10,0.785216213,17.88112687,-0.222064783,0.396332997,-1.909896744,-0.8384587,2.520417199,-5.351031299,0.321897074,0.495891702,-1.938807649,-1
111,MODEL1,PARMS,RB10,0.856966233,3.112504441,-0.035932024,0.078028094,-0.433768682,0.11462764,-0.161572795,0.267936555,-0.116039717,1.757479572,-4.703584298,-1
112,MODEL1,PARMS,RB10,0.806204329,9.984795798,0.20789917,-0.590002418,2.168614294,-0.310744027,1.22997275,-2.800204436,-0.330895024,2.116876189,-4.951364395,-1
113,MODEL1,PARMS,RB10,0.807559524,-3.328539773,0.05805918,-0.224730707,1.045347972,0.214118667,-0.40556401,0.674425687,0.866185505,-1.452438077,2.796271048,-1
114,MODEL1,PARMS,RB10,0.867527667,10.44943295,0.078393307,-0.053016047,0.580337484,-0.468353328,2.994501256,-6.986103278,0.224597378,0.176147283,-0.881285712,-1
115,MODEL1,PARMS,RB10,0.806956162,6.399124993,0.180489259,-0.682578363,2.844965842,-0.284721218,1.023251573,-1.703509375,0.426652804,-0.153583714,-0.219649914,-1
116,MODEL1,PARMS,RB10,0.8762497,6.990098644,0.07358265,-0.200045781,0.604083323,-0.206481283,0.367088722,-0.632012756,0.136448144,0.533960479,-1.319879989,-1
117,MODEL1,PARMS,RB10,0.847672706,2.720182939,-0.021008975,-0.35712861,1.733131076,0.101921788,-0.91199219,2.169220872,0.109109144,0.70832161,-1.929798207,-1
118,MODEL1,PARMS,RB10,0.836251849,9.647853808,-0.046056509,0.048257485,0.135101976,-0.353329895,1.361134679,-3.422155474,0.179191169,0.773793999,-2.06263734,-1
119,MODEL1,PARMS,RB10,0.875883648,5.313041917,0.109253443,-0.047661701,0.288002775,-0.103734978,0.318163255,-0.484296164,0.050019407,0.526767966,-1.163349704,-1
120,MODEL1,PARMS,RB10,0.825932865,8.419836651,0.185839104,-0.489536248,0.734942001,-0.301601625,1.62734741,-3.965170748,0.038702195,0.664879751,-1.367226682,-1
121,MODEL1,PARMS,RB10,0.801181346,17.09670797,0.03165945,-0.167022944,0.517743428,-0.770897239,2.522798092,-4.561081552,-0.040971101,1.732331037,-4.941391451,-1
122,MODEL1,PARMS,RB10,0.84242262,21.7439892,0.098926785,-0.074533913,-0.382472518,-1.172126198,4.078446287,-8.658652302,0.3130195,0.141622308,-0.700832753,-1
123,MODEL1,PARMS,RB10,0.854619689,4.08639155,-0.064190443,-0.221971133,1.064419015,0.01744496,-0.311467874,0.462340803,0.17512483,0.221237128,-0.617897994,-1
124,MODEL1,PARMS,RB10,0.822603415,8.844550003,0.12939721,-0.203015973,0.639855967,-0.24859037,0.845229678,-1.977587031,-0.244391841,2.392723353,-5.997597609,-1
125,MODEL1,PARMS,RB10,0.76696835,22.88011692,0.09019187,-0.34018486,1.027124217,-1.216059737,4.053759201,-8.632148447,0.271700185,0.275883169,-0.955914048,-1
126,MODEL1,PARMS,RB10,0.774152316,15.47409412,0.148996813,-0.382327751,1.209186938,-0.830489074,2.781338228,-5.936455978,0.465877069,-1.086641518,2.465427866,-1
127,MODEL1,PARMS,RB10,0.847918308,1.998386357,0.023467041,0.033965328,-0.585107241,0.009760592,0.633848535,-1.769180152,0.45994993,-0.743164127,1.58447233,-1
128,MODEL1,PARMS,RB10,0.826851568,14.96642884,0.142237713,-0.12145031,-0.076528639,-0.67906537,2.462664337,-5.283492969,-0.058190697,1.256861674,-2.904274004,-1
129,MODEL1,PARMS,RB10,0.775225465,14.3964095,-0.026213235,0.100768624,-0.070721993,-0.681581559,2.639109848,-6.010531027,0.330934298,-0.00719118,-0.451785318,-1
130,MODEL1,PARMS,RB10,0.837632764,2.247497641,0.200720535,-0.43024471,1.428799219,-0.037612867,-0.130588441,0.182420894,0.429928379,-0.165194933,-0.115736198,-1
131,MODEL1,PARMS,RB10,0.845537914,-4.120114078,0.046266038,-0.128597877,0.722644499,0.385282604,-0.797336825,1.368086121,0.400240022,-0.051333675,-0.47126364,-1
132,MODEL1,PARMS,RB10,0.805479449,6.157094195,-0.125579064,0.072215461,-0.094156408,-0.064083334,0.922742209,-2.777519894,-0.000912761,1.094111781,-2.908540024,-1
133,MODEL1,PARMS,RB10,0.795352844,14.20070612,0.155590924,-0.514993633,2.018802332,-0.734629333,1.36224198,-1.740365987,0.377799369,-0.017145801,-0.34880311,-1
134,MODEL1,PARMS,RB10,0.856796231,7.859752473,-0.223599448,0.511623722,-1.560035411,-0.184863164,0.32319648,0.263854574,0.089869806,1.43192178,-4.276985388,-1
135,MODEL1,PARMS,RB10,0.818782541,7.330952575,0.102878555,-0.784375891,4.142284992,-0.318213904,0.599236645,-1.083164616,0.448918406,0.144138447,-0.966201324,-1
136,MODEL1,PARMS,RB10,0.84818164,11.7277985,0.121650669,-0.367811962,1.282134951,-0.485718591,1.886836664,-3.258904884,0.007349631,0.470628057,-1.111964871,-1
137,MODEL1,PARMS,RB10,0.832853271,6.195493015,-0.021756631,-0.145355164,1.354427058,-0.22057129,0.705595161,-1.835882495,0.402744105,0.445617368,-1.400829539,-1
138,MODEL1,PARMS,RB10,0.785383943,8.234613789,-0.029861025,0.026209644,-0.110719739,-0.371361217,1.128937713,-2.13526207,0.583192839,-0.976627001,1.826719205,-1
139,MODEL1,PARMS,RB10,0.779422789,1.120621041,-0.069936336,0.253598662,-0.952357426,0.110969252,0.114634844,-0.473553673,0.377215937,-0.295022171,0.445666295,-1
140,MODEL1,PARMS,RB10,0.752011234,-0.963662124,-0.030614149,-0.236848751,1.782730551,0.264192004,-0.561399571,0.655528259,0.305219819,-0.275265828,0.56989914,-1
141,MODEL1,PARMS,RB10,0.820169674,11.12071328,0.258012432,-0.876994046,3.152665754,-0.60471043,1.450597473,-2.493270545,0.475526466,0.248455076,-1.389313455,-1
142,MODEL1,PARMS,RB10,0.80184266,3.716743187,-0.026776056,-0.218403194,1.165422464,-0.016936674,-0.398812136,0.709687765,0.307771835,0.307582756,-1.058092251,-1
143,MODEL1,PARMS,RB10,0.812830021,-1.719671211,-0.020276912,-0.022905494,-0.32788142,0.324347815,-1.273976112,2.687368089,0.248293181,0.128426953,-0.702482741,-1
144,MODEL1,PARMS,RB10,0.797286738,15.13893996,0.129597816,-0.424375517,1.382012413,-0.748348125,1.957563832,-4.009855107,0.32543134,-0.063067463,-0.268636885,-1
145,MODEL1,PARMS,RB10,0.779225744,8.752627976,-0.091901265,0.093987768,-0.208969095,-0.406542854,0.748179017,-1.210129243,0.6434278,-1.048182701,2.074816124,-1
146,MODEL1,PARMS,RB10,0.819418752,12.07011856,0.099944709,-0.332645359,1.051775389,-0.553261525,1.335267774,-2.447556239,0.236840157,0.448681992,-1.203486718,-1
147,MODEL1,PARMS,RB10,0.828516041,9.270241616,-0.13208879,0.224685336,-0.806183005,-0.410841557,0.867617028,-1.307254472,0.605177241,-1.0617995,1.958032846,-1
148,MODEL1,PARMS,RB10,0.807389646,16.95850128,0.219050809,-0.926867046,4.062509742,-1.064283746,3.195959605,-6.492359974,0.891421486,-1.487874318,2.796297853,-1
149,MODEL1,PARMS,RB10,0.789681231,-6.48495813,-0.000126962,0.195847941,-0.978619149,0.644134445,-1.492175251,2.750301251,-0.006515744,1.478545793,-4.169606156,-1
150,MODEL1,PARMS,RB10,0.755199772,6.081341508,-0.078440467,-0.109490828,1.129657728,-0.068698189,-0.158211965,0.408335617,0.007740023,0.665115612,-1.118183777,-1
151,MODEL1,PARMS,RB10,0.822779898,7.500742967,0.123661295,-0.254465576,1.026739485,-0.3618344,1.865142874,-4.3886185,0.516761048,-0.89492182,1.661775176,-1
152,MODEL1,PARMS,RB10,0.890099342,8.004028223,0.03922872,-0.132914975,0.774317829,-0.357085345,0.576502081,-0.953668318,0.451494215,-0.04548963,-0.330928214,-1
