SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,sRB1
22,MODEL1,PARMS,sRB1,0.679014172,4.675160941,0.031568098,-0.186301415,0.579780846,-0.096798925,0.843246474,-2.516613741,0.031531764,0.307402429,-0.439114406,-1
23,MODEL1,PARMS,sRB1,0.580031909,4.208942044,0.047213456,0.128356198,-0.921585464,-0.124001549,0.787427211,-2.162269716,0.159155378,0.044413756,-0.126311643,-1
24,MODEL1,PARMS,sRB1,0.70951979,4.155273012,0.160980307,-0.389808059,1.436960091,-0.148315544,0.580119434,-1.303682124,0.17884757,0.144234305,-0.705638338,-1
25,MODEL1,PARMS,sRB1,0.715416957,4.340817244,0.057850156,-0.259513421,0.954927982,-0.125180042,1.584861332,-4.504280648,0.187162604,-0.312542587,0.961027777,-1
26,MODEL1,PARMS,sRB1,0.662310021,1.190542565,0.103373573,-0.181295725,0.695694581,0.156654502,-0.136108941,0.452548542,-0.250069911,1.150606396,-2.674036668,-1
27,MODEL1,PARMS,sRB1,0.619071851,3.795989351,0.250532274,-0.657526136,2.338774596,-0.151665206,0.959837026,-2.086544071,0.158833482,-0.076552605,-0.176997287,-1
28,MODEL1,PARMS,sRB1,0.708845761,6.3657113,0.212541918,-0.212153857,0.07971249,-0.369874065,1.698907677,-4.103131884,0.3805895,-0.434261994,0.943616351,-1
29,MODEL1,PARMS,sRB1,0.637175369,11.66062956,0.246255218,-0.844263601,2.777861577,-0.580594842,2.415502627,-5.432424448,0.031887838,0.492332003,-1.152708037,-1
30,MODEL1,PARMS,sRB1,0.568720742,8.116039731,0.301325095,-0.791686652,2.643224798,-0.410013985,1.800518992,-3.814962193,0.116681783,0.350251521,-1.113627925,-1
31,MODEL1,PARMS,sRB1,0.710501279,-3.039462606,-0.002479313,-0.121090089,0.445934854,0.415655833,-1.349726078,2.531450994,-0.068832607,0.739877936,-1.864437882,-1
32,MODEL1,PARMS,sRB1,0.657996899,-0.181469629,0.358794233,-0.909566906,3.480287013,0.157438527,-0.251747834,0.426293076,-0.230462588,1.701435088,-3.996417462,-1
33,MODEL1,PARMS,sRB1,0.601780895,11.70646043,0.201623353,-0.475886519,1.5535923,-0.590641522,2.787809722,-6.752478134,0.071008763,0.120518697,-0.075772091,-1
34,MODEL1,PARMS,sRB1,0.626168707,1.673032143,0.157510588,-0.341465745,1.34646616,-0.013750395,0.090110525,-0.386021512,0.217042729,0.099504261,-0.648450434,-1
35,MODEL1,PARMS,sRB1,0.611014017,2.537645287,0.103706406,-0.492171884,2.152997471,0.009952946,0.039044089,-0.254139888,0.057538369,0.479185232,-1.426229887,-1
36,MODEL1,PARMS,sRB1,0.63844538,1.292764349,0.359975374,-0.939115328,3.356619676,0.05146546,0.135719463,-0.692966076,-0.079896709,0.287086051,-0.367709336,-1
37,MODEL1,PARMS,sRB1,0.674772999,8.259832557,0.091599252,-0.187266363,0.319488813,-0.405916454,1.601103862,-3.4570887,0.273630499,-0.224513073,0.377882459,-1
38,MODEL1,PARMS,sRB1,0.654810417,6.816412679,0.251578259,-0.861091172,3.40575173,-0.404059845,2.415829831,-5.876559458,0.447247865,-0.895962276,1.622743065,-1
39,MODEL1,PARMS,sRB1,0.654534701,12.02341519,0.164053392,-0.430597178,1.740897012,-0.5946715,2.424031909,-5.349712255,0.026383252,0.226368531,-0.341771193,-1
40,MODEL1,PARMS,sRB1,0.671105826,6.869803472,0.283775003,-0.769960669,2.872636867,-0.399334633,1.830574647,-4.267815778,0.363861003,-0.569224182,1.293008272,-1
41,MODEL1,PARMS,sRB1,0.654137376,-3.336714449,0.113140475,-0.669404637,2.730459788,0.391189135,-0.655243369,0.507446944,-0.053612332,0.765267413,-1.697945597,-1
42,MODEL1,PARMS,sRB1,0.624868344,0.796204314,0.117368969,-0.257628094,1.071761672,0.126711132,0.434157812,-1.718643748,-0.045608923,0.252827721,-0.063477213,-1
43,MODEL1,PARMS,sRB1,0.695876972,-2.501714399,0.002723554,-0.269882886,1.170333727,0.437429898,-2.129348177,4.616990184,-0.237715192,1.0347252,-2.093817375,-1
44,MODEL1,PARMS,sRB1,0.611056872,0.213799049,0.029051755,-0.051386041,-0.143093894,0.159171709,-0.892804437,2.112395942,0.089255296,0.131342781,-0.32366844,-1
45,MODEL1,PARMS,sRB1,0.664690098,5.098444882,0.11148482,-0.517307414,2.217256148,-0.151866337,0.145206599,-0.271571974,0.08785246,0.274503348,-0.668965004,-1
46,MODEL1,PARMS,sRB1,0.637461187,11.63149273,0.129716473,-0.274757143,0.761709136,-0.642746259,2.075109743,-4.196632588,0.352630911,-0.615399379,1.393790387,-1
47,MODEL1,PARMS,sRB1,0.678636687,0.943494626,0.143493676,-0.208442753,0.461523034,0.041386086,0.656650762,-2.092455162,0.202446405,-0.442296144,1.131794618,-1
48,MODEL1,PARMS,sRB1,0.717959185,1.387816426,0.361180309,-0.840723293,2.254958798,-0.006379555,0.819644206,-2.317643854,0.073755163,0.279645259,-0.685439992,-1
49,MODEL1,PARMS,sRB1,0.649759731,0.076086555,0.23574529,-0.12612014,-0.129636554,0.083053331,1.068762122,-3.042366804,0.044206079,0.617350699,-1.520224295,-1
50,MODEL1,PARMS,sRB1,0.70039865,6.474034158,0.030217379,-0.280653284,1.350867985,-0.167350258,0.77716289,-1.744538077,-0.093537027,0.636067138,-1.432228476,-1
51,MODEL1,PARMS,sRB1,0.598280647,1.11327421,0.14767416,-0.401878059,1.522812814,0.020592417,0.611224565,-1.839237952,0.225030938,-0.193435782,0.543827369,-1
52,MODEL1,PARMS,sRB1,0.73041031,6.235754061,0.207139132,-0.498451224,1.661382612,-0.27480811,0.792671451,-1.49533122,0.139713507,0.180081171,-0.430682256,-1
53,MODEL1,PARMS,sRB1,0.653535817,6.133074442,0.311530874,-0.814033381,2.743480413,-0.257207906,1.214365479,-3.012148331,0.011937379,0.370365053,-0.958789682,-1
54,MODEL1,PARMS,sRB1,0.656242474,5.167102387,0.170582291,-0.28017069,0.517588592,-0.231269047,0.788600145,-1.710763771,0.202246312,0.226651569,-0.73097516,-1
55,MODEL1,PARMS,sRB1,0.697203536,-2.439423963,-0.001952768,0.008817108,0.074265985,0.270576183,-0.63091016,0.54606811,0.277816907,-0.267766711,0.634270807,-1
56,MODEL1,PARMS,sRB1,0.716715417,1.287074562,0.18681837,-0.724722233,2.749664841,0.098261004,-0.557689281,1.115779202,-0.065831049,0.710502167,-1.625635636,-1
57,MODEL1,PARMS,sRB1,0.616160114,1.894937442,0.065793059,-0.258506926,1.036649571,0.001784107,0.010856587,-0.306946448,0.240349637,-0.333839865,0.771918639,-1
58,MODEL1,PARMS,sRB1,0.707074475,-1.115813333,-0.021984901,0.194646557,-0.714384525,0.282266317,-0.319059665,0.488157874,-0.063309819,0.491164908,-1.087287465,-1
59,MODEL1,PARMS,sRB1,0.676451399,-0.899212028,0.21732409,-0.637150305,2.173183257,0.235377023,-0.511093352,0.550461528,-0.138505582,0.679712426,-1.236946495,-1
60,MODEL1,PARMS,sRB1,0.705441707,-1.705121067,0.131877936,-0.193871674,0.752495867,0.152529251,0.229006724,-1.45026976,0.392713012,-1.215987023,3.083590518,-1
61,MODEL1,PARMS,sRB1,0.661342736,10.29243692,0.080743577,-0.591012892,2.546721879,-0.486869994,2.131989481,-4.600279473,0.160501054,-0.104189688,0.039523804,-1
62,MODEL1,PARMS,sRB1,0.654315612,7.155840858,0.253136929,-0.556288673,1.617888139,-0.366533837,1.663667962,-3.58727136,0.222543951,-0.010253039,-0.487791765,-1
63,MODEL1,PARMS,sRB1,0.661746587,6.495404207,0.107625065,-0.403957315,1.325354522,-0.251655291,1.615893307,-3.50325831,0.049350728,0.711787258,-1.982691482,-1
64,MODEL1,PARMS,sRB1,0.663038791,-0.232252087,0.098505598,-0.240637644,0.903099877,0.152358787,0.421624833,-1.679043018,0.076918091,0.168590459,-0.162951773,-1
65,MODEL1,PARMS,sRB1,0.66276566,6.417147242,0.115707127,-0.10415455,0.098984094,-0.249137624,0.635971236,-1.102765012,0.116447773,0.0433332,-0.31422991,-1
66,MODEL1,PARMS,sRB1,0.714729563,-2.632036591,0.111996921,-0.142721037,-0.038417451,0.275295756,-0.328879341,0.181490443,0.177944757,-0.309016238,0.787842763,-1
67,MODEL1,PARMS,sRB1,0.656498545,4.226561902,0.215808555,-0.527119162,1.72606736,-0.118387222,1.168910352,-3.078484611,-0.02445072,0.820675849,-2.291648791,-1
68,MODEL1,PARMS,sRB1,0.682950344,2.090427834,0.171327952,-0.309190062,0.943930176,0.030824895,0.025554247,0.131671889,-0.066243944,0.711514895,-1.706200938,-1
69,MODEL1,PARMS,sRB1,0.676473311,1.36724751,0.459695693,-0.856695744,2.611147235,-0.035610776,1.346845266,-3.180005926,-0.016821632,0.718153242,-1.63403102,-1
70,MODEL1,PARMS,sRB1,0.601881467,0.467304815,-0.069920975,0.026407097,0.278293752,0.192195594,-0.301735682,0.661373715,-0.02092846,0.43713038,-0.989394554,-1
71,MODEL1,PARMS,sRB1,0.714023049,10.85311442,0.050595103,-0.005496238,-0.263081196,-0.610849699,1.626516493,-3.332310312,0.47796057,-0.533525229,1.044115099,-1
72,MODEL1,PARMS,sRB1,0.745755015,0.199100368,0.092671604,-0.365339906,1.066833692,0.227477038,-0.275315454,0.252578026,-0.182711701,0.278527939,-0.041072361,-1
73,MODEL1,PARMS,sRB1,0.663255246,7.853974122,0.312955823,-0.640447054,1.781882619,-0.395882337,2.038163858,-4.784554665,0.053548127,0.654578777,-1.397257342,-1
74,MODEL1,PARMS,sRB1,0.638352422,3.963843229,0.171562763,-0.527427674,2.112117875,-0.20610791,1.16374839,-3.179445977,0.394831837,-0.35853864,0.619242322,-1
75,MODEL1,PARMS,sRB1,0.672594871,1.918388034,0.134117932,-0.114805373,0.429527935,0.035069971,0.774356327,-2.188360633,0.00735141,-0.04639509,0.413027637,-1
76,MODEL1,PARMS,sRB1,0.693714873,5.097409756,0.044708139,0.029568795,-0.294902364,-0.213539963,1.246795639,-3.117707826,0.338704964,-0.989885154,2.690292042,-1
77,MODEL1,PARMS,sRB1,0.618989626,-0.493982212,0.148814373,-0.348503767,1.430212142,0.079912055,0.034668073,-0.440246066,0.39574474,-0.667081728,1.129412634,-1
78,MODEL1,PARMS,sRB1,0.688268819,9.73561792,0.155240315,-0.531395723,2.029573911,-0.476230205,2.237676436,-4.430871514,0.139091609,0.100171015,-0.671637015,-1
79,MODEL1,PARMS,sRB1,0.690305578,-0.230187649,0.267232416,-0.648336147,2.151774039,0.125010216,0.202435573,-1.0342478,0.034210986,0.377311155,-0.876773957,-1
80,MODEL1,PARMS,sRB1,0.650466404,9.516569603,0.182531829,-0.797716091,3.123457063,-0.453849186,2.947558558,-7.388907517,0.139622094,-0.791956024,2.447650424,-1
81,MODEL1,PARMS,sRB1,0.7992112,7.545070667,0.010540505,-0.273425591,1.508812135,-0.231863814,1.573120726,-3.558016158,-0.089460655,0.384593221,-0.688689763,-1
82,MODEL1,PARMS,sRB1,0.622685604,6.927674872,0.23794229,-0.737131555,2.448845391,-0.242610303,0.444289419,-0.378519669,-0.105401144,0.59246403,-1.222355015,-1
83,MODEL1,PARMS,sRB1,0.603811524,2.930182829,0.218909532,-0.538561731,1.65167375,-0.01932512,0.746044193,-2.227410348,-0.086636881,0.660076981,-1.334770533,-1
84,MODEL1,PARMS,sRB1,0.708710037,-1.17338632,0.269690537,-0.706255876,2.492104331,0.211640974,-0.77466008,1.512679361,-0.046410198,0.574074686,-1.308352415,-1
85,MODEL1,PARMS,sRB1,0.627637432,-2.125734924,0.269494384,-0.619004851,2.530878187,0.193350475,-0.02498223,-0.67089409,0.181627851,-0.141799451,0.367572161,-1
86,MODEL1,PARMS,sRB1,0.647339044,7.829035196,0.182205745,-0.267998521,0.73468761,-0.354610315,1.610815632,-4.028317329,0.03350424,0.567186342,-1.106192786,-1
87,MODEL1,PARMS,sRB1,0.613557093,3.410626735,0.303678927,-0.855196152,3.141312361,-0.029733036,0.139033094,-0.4456027,-0.190736255,0.708083423,-1.158914174,-1
88,MODEL1,PARMS,sRB1,0.678345471,3.718337531,0.064122501,-0.078773476,0.195649271,-0.070298413,0.468033072,-1.027643702,0.075010011,0.336131607,-0.87515005,-1
89,MODEL1,PARMS,sRB1,0.805187919,-4.153742684,0.269173126,-0.992281477,3.860846051,0.525794313,-0.706699935,0.623393718,-0.459626369,1.079280556,-1.752012157,-1
90,MODEL1,PARMS,sRB1,0.694710366,6.40805876,0.105745873,-0.430698204,1.884922178,-0.250670116,0.756686062,-1.614456369,0.149495842,-0.198759874,0.485859855,-1
91,MODEL1,PARMS,sRB1,0.681930808,0.82528288,0.065980425,-0.077096689,0.03404205,0.123329735,0.112023737,-0.391603336,0.062751334,-0.241389821,0.677992756,-1
92,MODEL1,PARMS,sRB1,0.686808805,1.332733893,0.080949142,-0.288759931,1.096505781,0.03059725,0.009523519,-0.079024057,0.212610927,0.296665161,-1.057451304,-1
93,MODEL1,PARMS,sRB1,0.710318417,0.95497977,0.252628422,-0.763529964,2.958013947,0.066208155,-0.383329952,1.028686192,0.004986044,0.995799256,-2.62485679,-1
94,MODEL1,PARMS,sRB1,0.593079905,-1.953052675,0.083049034,-0.362767652,1.591245751,0.263257953,0.163285487,-1.065377686,0.12596462,-0.223321213,0.52692145,-1
95,MODEL1,PARMS,sRB1,0.647508857,9.055386343,0.146817405,-0.37197748,1.131928588,-0.382258277,1.77349285,-3.793578774,-0.047311009,0.586092591,-1.426272529,-1
96,MODEL1,PARMS,sRB1,0.625189135,6.946894069,0.052204649,-0.144672367,0.415290334,-0.22474208,0.859396386,-2.182687564,-0.049504354,0.593953253,-1.141946566,-1
97,MODEL1,PARMS,sRB1,0.69419859,1.140027943,0.250437574,-0.564713748,1.761102745,-0.006661735,0.594976431,-2.012245439,0.240802813,-0.300825889,0.91029877,-1
98,MODEL1,PARMS,sRB1,0.640852641,-9.100360442,0.290733784,-0.830381492,3.315849049,0.651673022,-2.04635286,3.980295963,0.09848592,0.126907747,-0.343296961,-1
99,MODEL1,PARMS,sRB1,0.644639117,0.295099232,0.274811248,-0.852354419,2.873499357,0.104776489,-0.510426303,0.926810741,0.014850003,0.640828876,-1.424870301,-1
100,MODEL1,PARMS,sRB1,0.62626557,5.261906327,0.164006995,-0.565878511,2.144236499,-0.162899745,1.174125984,-2.73646822,-0.015827186,0.599750843,-1.598272183,-1
101,MODEL1,PARMS,sRB1,0.700829883,-3.000168875,0.137192076,-0.394876118,1.67719346,0.397439004,-0.651996804,0.666649396,-0.190865173,0.962043658,-2.05630912,-1
102,MODEL1,PARMS,sRB1,0.671055452,8.126459435,0.048670264,0.158524898,-1.284808563,-0.376647727,2.080201556,-5.035885294,0.218685265,-0.507815716,1.441770459,-1
103,MODEL1,PARMS,sRB1,0.670968109,4.521419484,0.230568853,-0.744251395,2.897730706,-0.194906747,2.053264428,-5.279502036,0.229449545,-0.5162114,1.039060836,-1
104,MODEL1,PARMS,sRB1,0.651625623,4.809157497,0.185781169,-0.485007685,1.932598372,-0.203987815,1.28035336,-3.049850405,0.190030426,-0.199878917,0.599207152,-1
105,MODEL1,PARMS,sRB1,0.766503703,4.709909221,0.145776719,-0.28050062,0.750255266,-0.116437337,0.88808316,-2.157158428,-0.053368708,0.568989458,-1.190430946,-1
106,MODEL1,PARMS,sRB1,0.632404391,-4.844939107,0.240679219,-0.218286694,0.027525094,0.385465718,-0.867985343,1.612320569,0.076502882,0.60922505,-1.71856427,-1
107,MODEL1,PARMS,sRB1,0.704843452,1.338992922,0.179122583,-0.756943394,3.025485889,0.109586328,-0.389004444,1.091719419,-0.087101374,0.489665302,-1.04863826,-1
108,MODEL1,PARMS,sRB1,0.665038244,6.501992574,0.085582347,-0.337073155,1.164927387,-0.207961693,0.778027726,-1.972926917,-0.042585009,1.046843378,-2.70990668,-1
109,MODEL1,PARMS,sRB1,0.621555573,3.179834775,0.163050627,-0.160273319,-0.025868726,0.008610523,0.882340008,-2.33187424,-0.191862001,0.679523596,-1.334572754,-1
110,MODEL1,PARMS,sRB1,0.650689273,6.612582796,-0.071841239,-0.084985098,0.795389919,-0.223186009,1.097929361,-2.697322957,0.194334125,-0.452831643,0.886378534,-1
111,MODEL1,PARMS,sRB1,0.587110413,1.300371586,0.08076622,-0.082078353,-0.11305284,0.073201541,0.181330469,-0.784172347,0.064758031,0.578665423,-1.637815286,-1
112,MODEL1,PARMS,sRB1,0.617518785,4.602581702,0.291498971,-0.680694153,2.476384788,-0.132253934,1.389076316,-3.53556488,-0.151259928,0.922909642,-2.076608762,-1
113,MODEL1,PARMS,sRB1,0.6212557,-3.294348657,0.187768475,-0.51752122,1.962467349,0.350918478,-0.012787872,-0.711336411,-0.015445155,0.027285904,0.393836233,-1
114,MODEL1,PARMS,sRB1,0.779884603,3.59015628,0.06838583,-0.20240549,0.746436604,-0.05428956,0.579271848,-1.491793233,0.063534377,0.048803858,-0.036164006,-1
115,MODEL1,PARMS,sRB1,0.615902388,4.406542474,0.202654543,-0.590451012,1.999562519,-0.18483727,0.893698509,-2.166424424,0.181187188,0.196046622,-0.489193612,-1
116,MODEL1,PARMS,sRB1,0.689863833,4.736811584,0.270592854,-0.833053364,3.111423759,-0.219488965,1.504044468,-3.826690678,0.191495874,-0.446645323,1.301183144,-1
117,MODEL1,PARMS,sRB1,0.758092135,-1.684147409,0.200320958,-0.574925068,1.709021811,0.302434232,-0.965430739,1.755917167,-0.149049983,0.476545278,-0.783339236,-1
118,MODEL1,PARMS,sRB1,0.78120328,-7.787446885,0.106341673,-0.256124397,1.135951032,0.500861382,-0.858494914,1.248328733,0.475887752,-0.878155173,1.697793779,-1
119,MODEL1,PARMS,sRB1,0.68114555,-5.292220885,0.089213573,-0.031641259,-0.023749025,0.532313855,-0.764812261,0.844470949,-0.176324426,1.022118834,-2.144806257,-1
120,MODEL1,PARMS,sRB1,0.700195778,0.028951183,0.303553719,-0.727681536,2.668106547,0.046423743,0.761562866,-2.456530415,0.227919854,-0.584122769,1.794620759,-1
121,MODEL1,PARMS,sRB1,0.6364458,4.409119737,0.244890733,-0.566147651,1.60142901,-0.17650252,1.484885124,-3.497253234,0.116834026,0.099301653,-0.425299015,-1
122,MODEL1,PARMS,sRB1,0.691229228,10.28978717,0.272091473,-0.657119622,2.294246582,-0.481731021,1.727266871,-3.905383977,-0.057909893,0.366846608,-0.533289633,-1
123,MODEL1,PARMS,sRB1,0.69193081,5.240356042,0.284488378,-0.980310537,3.829155884,-0.178967871,0.017351896,0.247106703,-0.019194061,0.530508609,-1.094724947,-1
124,MODEL1,PARMS,sRB1,0.670321406,11.6258137,0.099747201,-0.122684048,-0.084639487,-0.542347272,2.046649818,-4.259397104,-0.021778218,0.973742462,-2.437813786,-1
125,MODEL1,PARMS,sRB1,0.654715329,2.726181085,0.101093208,-0.324214521,1.069065627,-0.010595717,0.45889271,-0.7461542,0.069332513,-0.011976402,-0.202933755,-1
126,MODEL1,PARMS,sRB1,0.673440506,6.662734536,0.219960549,-0.652961622,1.851720598,-0.3048893,1.4445209,-3.776536843,0.160970224,0.123351711,-0.154635151,-1
127,MODEL1,PARMS,sRB1,0.651818003,10.77728259,0.169777157,-0.260558217,0.37806732,-0.480383641,1.803475321,-4.502725232,-0.109121696,0.83330775,-1.494431557,-1
128,MODEL1,PARMS,sRB1,0.673746505,4.754837957,-0.00782465,0.174294509,-0.991348755,-0.116333301,1.14190125,-2.878900213,0.069017172,0.111072786,-0.243664462,-1
129,MODEL1,PARMS,sRB1,0.662238426,9.286269005,0.128829881,-0.492302667,2.133477376,-0.378497777,1.219324704,-2.507231427,-0.056584968,0.743158258,-1.785153878,-1
130,MODEL1,PARMS,sRB1,0.64191766,0.835217327,0.092684164,-0.314487075,1.265127861,0.144528498,-0.084917803,-0.354888373,-0.073449432,0.638018137,-1.442072014,-1
131,MODEL1,PARMS,sRB1,0.632822613,2.981828511,0.0830718,-0.169328047,0.526817956,-0.089646747,1.198662594,-3.104865887,0.258488748,-0.357737847,0.705808046,-1
132,MODEL1,PARMS,sRB1,0.651371993,9.945379692,0.235540646,-0.561846705,2.02037202,-0.446957793,2.072387669,-4.924086596,-0.119691801,1.101991383,-2.487483206,-1
133,MODEL1,PARMS,sRB1,0.656576725,6.724020089,0.156018266,-0.604816983,2.413446171,-0.294199575,0.438437427,-0.401140876,0.180459477,0.153873528,-0.626561817,-1
134,MODEL1,PARMS,sRB1,0.664793202,-2.620586201,0.15128356,-0.54778768,1.920641177,0.316972903,-0.681223044,0.960955304,0.028226563,0.348640452,-0.856777775,-1
135,MODEL1,PARMS,sRB1,0.682809711,-1.628972623,0.109869604,-0.280661997,1.137970048,0.187471972,-0.529480099,1.253776644,0.278791196,-0.183750763,-0.149935702,-1
136,MODEL1,PARMS,sRB1,0.736103603,8.260765492,0.127242207,-0.170865462,0.347976083,-0.396474025,1.230820784,-2.485943663,0.213362781,-0.392961677,0.907885173,-1
137,MODEL1,PARMS,sRB1,0.653933527,4.17609831,-0.111834212,0.60459479,-2.576160096,-0.12102001,0.591429462,-1.369311723,0.297841599,-0.379130968,0.779036317,-1
138,MODEL1,PARMS,sRB1,0.638273583,0.542467084,0.014844287,0.151174939,-0.337291483,0.174581015,-0.173206549,0.334580357,-0.070407318,0.483177805,-1.033139214,-1
139,MODEL1,PARMS,sRB1,0.693751143,6.496161231,0.32181024,-0.663482071,2.441842494,-0.30891085,1.616299889,-3.998682292,0.037719386,0.17952001,-0.025774482,-1
140,MODEL1,PARMS,sRB1,0.663105248,3.229535939,0.214329279,-0.501756675,1.415411368,-0.063278163,0.128164433,-0.270439409,0.038552461,0.300851309,-0.709247863,-1
141,MODEL1,PARMS,sRB1,0.630256819,0.850923109,0.282357818,-0.628326555,2.159923714,0.027658943,-0.313104899,0.791467553,0.114483357,0.49058764,-1.099008455,-1
142,MODEL1,PARMS,sRB1,0.607346419,2.261885345,0.228803139,-0.647870843,2.600023737,0.021886944,0.456513476,-1.452245959,-0.088265884,0.627307277,-1.304160164,-1
143,MODEL1,PARMS,sRB1,0.664003806,2.175426429,0.110262407,-0.171332618,0.309494917,0.025107345,0.556399604,-1.949276176,-0.008981365,0.666944686,-1.314764841,-1
144,MODEL1,PARMS,sRB1,0.74832162,5.084177526,0.15505896,-0.23422801,0.966535864,-0.228490034,1.050972596,-2.727792838,0.266138709,-0.610686964,1.538281536,-1
145,MODEL1,PARMS,sRB1,0.66817225,-2.214256792,0.38312952,-0.695832797,1.765992097,0.122325427,0.143537803,-0.800943467,0.32038151,-0.070249799,-0.044473707,-1
146,MODEL1,PARMS,sRB1,0.623234659,5.472377367,0.034747273,-0.194263932,0.343028804,-0.137755562,0.204172582,-0.445616333,0.05185814,0.034116305,0.030500111,-1
147,MODEL1,PARMS,sRB1,0.6414409,6.818291827,-0.030929434,0.114538135,-0.520205882,-0.260162879,1.49373507,-3.543983064,0.211911997,-0.580941194,1.390113561,-1
148,MODEL1,PARMS,sRB1,0.701862142,5.255870777,-0.02570247,-0.109180107,0.501893332,-0.031106899,0.773498994,-2.009261799,-0.278311863,1.137062878,-2.550407227,-1
149,MODEL1,PARMS,sRB1,0.68826257,-2.637688025,0.2492533,-0.448488852,1.583056637,0.25305823,-0.677024518,0.821177296,0.106402339,0.118439019,-0.251557314,-1
150,MODEL1,PARMS,sRB1,0.641610657,-0.450389951,0.340514466,-0.715549457,2.434087098,0.083264223,-0.361994071,0.818573689,0.15548755,0.086512944,-0.317981742,-1
151,MODEL1,PARMS,sRB1,0.644410417,4.749827598,0.019261893,-0.004810674,-0.077636417,-0.162620732,1.328743175,-3.072859889,0.205198974,0.18283835,-0.873297285,-1
