SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,sLB10
654,MODEL1,PARMS,sLB10,0.892995944,6.365786763,-0.021894494,0.33652575,-1.38211304,-0.346832608,0.231446331,0.224155491,0.679208553,-1.675718046,3.281706773,-1
655,MODEL1,PARMS,sLB10,0.990689139,14.84076651,-0.171468394,0.059891832,0.864964702,-0.794468879,1.959814612,-3.598410199,0.647493877,-1.627753383,3.141605221,-1
656,MODEL1,PARMS,sLB10,0.893484227,0.73696714,-0.013789231,-0.090615738,0.930857066,0.05192434,-0.630746485,1.532019819,0.493658407,-1.197353818,2.387369637,-1
657,MODEL1,PARMS,sLB10,0.9658448,9.84643081,-0.090862189,0.045685313,0.030584214,-0.454987124,1.068729588,-2.349183689,0.478275989,-1.568082738,3.459045345,-1
658,MODEL1,PARMS,sLB10,0.85924157,8.257538199,-0.185409509,0.593080874,-2.526553415,-0.443262701,1.820139885,-3.742258976,0.807693492,-2.590243507,5.56968698,-1
659,MODEL1,PARMS,sLB10,0.974311257,4.711828655,-0.388656614,0.838663929,-2.617421701,0.019891197,-0.494839063,1.556568977,0.133712075,-0.547553491,1.055990121,-1
660,MODEL1,PARMS,sLB10,0.860312467,12.69583837,-0.244904774,1.055978381,-4.003143053,-0.581134862,1.160579876,-1.417804642,0.273050368,-0.093849054,-0.311243081,-1
661,MODEL1,PARMS,sLB10,0.893749754,11.49104575,-0.408878418,0.886964141,-2.792562195,-0.49561613,1.716352364,-3.249691334,0.500204958,-1.496444131,2.970342274,-1
662,MODEL1,PARMS,sLB10,0.903123693,15.15595189,-0.349646115,0.931971325,-3.584346169,-0.827805728,3.409297382,-7.087974831,0.821994211,-2.664021487,5.68923327,-1
663,MODEL1,PARMS,sLB10,0.922328709,11.13347544,-0.084364949,0.661425873,-3.172806632,-0.425749979,0.26311076,-0.023370725,0.021002896,0.041244599,-0.066250633,-1
664,MODEL1,PARMS,sLB10,0.86467882,3.346164535,-0.21886438,0.456998619,-1.39986119,0.078888883,-1.492854005,3.881124906,0.017688212,0.720347527,-2.062390134,-1
665,MODEL1,PARMS,sLB10,0.865781548,7.87099738,-0.1472439,0.766178471,-3.415451451,-0.308345049,0.721701867,-1.452005969,0.320228258,-1.088741176,2.672313229,-1
666,MODEL1,PARMS,sLB10,0.830147533,11.65652817,0.119402966,-0.092842746,0.724265168,-0.700328282,1.665703476,-2.800242051,0.625462387,-1.442550108,2.935183696,-1
667,MODEL1,PARMS,sLB10,0.888029304,-2.529157776,-0.183795585,0.656009765,-2.076569045,0.322935516,-1.242014652,2.950665314,0.329672602,-0.512544322,0.596310795,-1
668,MODEL1,PARMS,sLB10,0.900560814,5.798116157,0.001702296,0.197624983,-1.191501193,-0.291293231,1.38669694,-3.21136245,0.523094769,-0.797526363,1.10972127,-1
669,MODEL1,PARMS,sLB10,0.938494486,13.02209463,-0.092456321,0.33453416,-1.198487635,-0.568598987,0.851862003,-1.13350219,0.158467573,-0.445985304,0.629681125,-1
670,MODEL1,PARMS,sLB10,0.994818459,9.862486909,-0.166559575,0.497137141,-1.280863209,-0.408514132,0.934039893,-1.742031093,0.308839574,-0.801207783,1.91943004,-1
671,MODEL1,PARMS,sLB10,0.921300636,8.77478115,0.158755765,-0.314622434,0.492612333,-0.495252282,-0.029559564,1.09270161,0.575489492,-1.05457165,1.715600521,-1
672,MODEL1,PARMS,sLB10,1.036994367,2.699171218,-0.098981073,0.324920162,-1.392787006,0.016303609,-1.169574996,3.004756925,0.297874256,-0.343592861,0.207406871,-1
673,MODEL1,PARMS,sLB10,0.890473804,12.12121153,0.030225334,0.023010236,-0.026571489,-0.594620017,1.557352009,-2.836445599,0.24489251,-0.630761745,1.366065856,-1
674,MODEL1,PARMS,sLB10,0.959298208,-1.326803838,-0.215918114,0.649024307,-2.023023704,0.296595709,-2.106933954,5.178965542,0.261190335,-0.256718514,0.166108991,-1
675,MODEL1,PARMS,sLB10,0.964875117,3.398191308,-0.167979785,0.508041622,-1.68842944,0.130498666,-1.416520148,3.842249464,-0.17581053,0.129552266,-0.00847228,-1
676,MODEL1,PARMS,sLB10,0.971757948,-0.349388382,-0.086038676,0.265175189,-0.940673255,0.082782615,-0.320032539,0.836646197,0.690856425,-2.040856227,4.240915546,-1
677,MODEL1,PARMS,sLB10,1.143083496,7.995769302,-0.14743402,0.541394384,-1.496326571,-0.331509806,-0.438647989,2.435110284,0.453614099,-1.263182429,2.362237334,-1
678,MODEL1,PARMS,sLB10,0.934795077,2.278520651,0.049179706,-0.053567259,0.728431747,0.078136412,0.065114025,0.675922404,-0.111754199,0.62657948,-1.799626259,-1
679,MODEL1,PARMS,sLB10,0.95087407,11.81800483,-0.127714665,0.118005898,0.600769492,-0.481640435,1.101027169,-2.042935179,0.066551039,0.600732097,-1.702991499,-1
680,MODEL1,PARMS,sLB10,0.933489564,8.552789053,-0.234807984,0.284862083,-0.191433725,-0.309514943,0.128899409,0.50257481,0.379556222,-1.570776155,3.540430874,-1
681,MODEL1,PARMS,sLB10,0.963561736,14.30529804,-0.056569808,-0.045007772,0.636679434,-0.735236848,2.124726706,-3.763918047,0.389555016,-0.803392651,1.450461404,-1
682,MODEL1,PARMS,sLB10,0.902430009,-2.793586281,-0.098496183,0.057423492,0.30742206,0.401315871,-1.597909578,3.744316222,0.099783236,-0.105532887,-0.117521886,-1
683,MODEL1,PARMS,sLB10,0.907697948,1.793646923,-0.17740585,0.586519995,-2.233222289,0.248738377,-1.536798405,4.317549851,-0.280844407,0.93284071,-2.452605487,-1
684,MODEL1,PARMS,sLB10,0.991590506,-8.470295212,-0.062086146,0.225906795,-0.40060831,0.568178306,-2.123908412,4.951553871,0.662660721,-1.393957991,2.369219578,-1
685,MODEL1,PARMS,sLB10,0.887394696,-5.584259855,-0.235033749,0.707551191,-2.716496946,0.568988422,-3.810932339,9.659963947,0.262403956,-0.475075813,0.7176304,-1
686,MODEL1,PARMS,sLB10,1.00089161,6.106276332,0.004908976,-0.202773003,1.736703638,-0.198546623,0.376859761,-1.149867315,0.245569049,-0.586376844,1.444701435,-1
687,MODEL1,PARMS,sLB10,0.867462495,-10.96167325,-0.084711224,0.622155266,-2.826370752,0.778833344,-3.073193092,6.358992429,0.440787443,-0.75790398,1.101726713,-1
688,MODEL1,PARMS,sLB10,0.874931218,11.44628298,-0.065416617,0.239518163,-1.175196734,-0.564626136,1.904833158,-4.313194261,0.352119805,-0.322192251,0.233468542,-1
689,MODEL1,PARMS,sLB10,0.885299421,19.1300628,-0.016175425,0.030350853,-0.512886132,-1.007616037,2.267689656,-4.117074094,0.300969278,-0.447198717,0.736062777,-1
690,MODEL1,PARMS,sLB10,0.870396728,17.20348321,-0.054711532,0.615956482,-2.60351614,-0.940483694,3.389153887,-6.924133923,0.399144604,-1.058140524,2.320320425,-1
691,MODEL1,PARMS,sLB10,0.872857252,13.77944396,-0.215288007,0.670723905,-2.783163412,-0.626803487,1.183469042,-1.815341271,0.287659831,-0.848756917,1.969521115,-1
692,MODEL1,PARMS,sLB10,1.080911714,-4.175677773,-0.188231457,0.230888871,0.155428414,0.423073498,-2.104703813,5.099511323,0.409799765,-0.221785132,-0.272322572,-1
693,MODEL1,PARMS,sLB10,0.932881797,1.475983473,0.079737831,-0.102761953,0.356183512,-0.029407433,-1.333352312,3.730168767,0.525184244,-1.094562792,2.069652736,-1
694,MODEL1,PARMS,sLB10,1.012132031,0.528543139,-0.322693639,1.173398969,-4.53990208,0.1836713,-3.161494282,7.811352685,0.369527151,-0.370406925,0.592689124,-1
695,MODEL1,PARMS,sLB10,0.939034729,1.931670888,0.061217379,0.157363534,-0.848833322,0.020860978,-1.260416758,3.78059426,0.251219001,-0.627209432,1.174445431,-1
696,MODEL1,PARMS,sLB10,0.912041208,5.984273441,-0.173536147,0.990288853,-4.081191142,-0.294592516,0.091104618,0.752456562,0.630131968,-0.750046215,0.687598852,-1
697,MODEL1,PARMS,sLB10,0.921302904,15.23060023,-0.256738343,0.922779825,-3.876764043,-0.906650092,2.363308149,-4.522867397,1.017249859,-3.2201012,7.124217773,-1
698,MODEL1,PARMS,sLB10,0.892240835,13.37743548,-0.173991642,0.406644932,-1.084554215,-0.570076623,1.780862743,-3.476864191,0.104957808,-0.406350672,1.114507855,-1
699,MODEL1,PARMS,sLB10,0.871631949,22.59781714,-0.137676111,0.856403921,-3.819995658,-1.262888239,3.119965165,-5.00969177,0.52104447,-1.711097267,3.634054447,-1
700,MODEL1,PARMS,sLB10,0.982398586,23.36633864,0.05182154,-0.050791544,0.074919291,-1.263039175,4.088456789,-8.223462493,0.168696248,-0.289632158,0.708025909,-1
701,MODEL1,PARMS,sLB10,0.942486654,14.78380496,-0.149830994,0.600177525,-2.621988625,-0.597453607,0.304029103,0.540022619,-0.066433397,0.010301942,0.378940118,-1
702,MODEL1,PARMS,sLB10,0.868481675,2.48119691,-0.261394035,0.485914698,-0.911407386,0.085333952,-1.468951489,3.566146632,0.233344864,0.107804609,-0.60063002,-1
703,MODEL1,PARMS,sLB10,0.87140641,4.576424128,0.170604563,-0.141791837,0.356366108,-0.15604063,0.60469492,-1.344431814,0.131603472,0.393952068,-1.549813841,-1
704,MODEL1,PARMS,sLB10,0.922691605,-4.022020502,0.102549054,-0.236974911,0.836795309,0.2712486,-0.430005527,0.850259551,0.582725869,-1.621326126,3.318534159,-1
705,MODEL1,PARMS,sLB10,0.932950287,4.560876815,-0.103808271,0.510405942,-2.060592958,-0.031029234,0.308831845,-0.51487722,0.008088409,-0.320737342,0.857764879,-1
706,MODEL1,PARMS,sLB10,0.880729414,9.190951055,0.155695081,-0.252097763,1.032784711,-0.443998663,1.438107176,-2.260986926,0.19761949,-0.16112982,-0.140144001,-1
707,MODEL1,PARMS,sLB10,1.037291997,4.329107075,0.106070951,-0.442292426,2.31521281,-0.253548903,-0.904831044,2.540941552,0.755079992,-1.754375921,3.392918988,-1
708,MODEL1,PARMS,sLB10,0.911350422,0.073276871,0.054867283,-0.01559327,0.43548699,-0.022982139,-0.222733944,0.590151494,0.783439761,-1.873382792,3.695802195,-1
709,MODEL1,PARMS,sLB10,0.8841886,7.330974579,0.136099264,-0.240079558,0.720742931,-0.442770615,1.312671309,-2.858086769,0.612460951,-1.151126854,2.05913869,-1
710,MODEL1,PARMS,sLB10,0.910634353,-0.897344533,-0.267080245,1.075722922,-4.156048861,0.299454322,-0.609082562,1.688976935,0.118754356,-0.334154584,0.600378369,-1
711,MODEL1,PARMS,sLB10,0.929134294,9.592162252,-0.231563446,0.801831745,-3.380395527,-0.426721017,0.447744052,0.024246491,0.462738414,-0.949767157,1.441304445,-1
712,MODEL1,PARMS,sLB10,0.983452682,7.381185096,-0.156448179,0.634934615,-2.209296848,-0.306637661,0.779265444,-1.217421646,0.380044117,-0.582421169,1.057928537,-1
713,MODEL1,PARMS,sLB10,0.934577894,8.201300691,-0.102144401,0.423740163,-1.489817343,-0.355496407,1.025065111,-2.076591184,0.338016515,-0.023610048,-0.525864893,-1
714,MODEL1,PARMS,sLB10,0.978984854,7.528505783,-0.093205887,0.423667387,-1.613309797,-0.431102576,1.60553433,-3.793518515,0.828253386,-2.941979505,6.90961548,-1
715,MODEL1,PARMS,sLB10,0.943847948,16.25676355,-0.414858258,1.028778982,-3.329747341,-0.784234629,2.126674861,-3.727269775,0.449760632,-0.907993998,1.771364383,-1
716,MODEL1,PARMS,sLB10,0.937432719,10.77861432,0.009514223,0.201372902,-0.56205706,-0.4957597,-0.330050026,2.531546487,0.21407294,0.040502294,-0.764717348,-1
717,MODEL1,PARMS,sLB10,0.937812445,12.62543343,-0.379435968,0.463975423,-1.199029814,-0.376412275,1.278535977,-2.471349859,-0.122024951,0.227954639,-0.331930054,-1
718,MODEL1,PARMS,sLB10,0.869969675,1.359948273,0.082015072,0.152709124,-0.904852596,0.007908806,-0.909900403,2.912232182,0.318781736,0.139511092,-1.210100798,-1
719,MODEL1,PARMS,sLB10,0.930971641,-0.699907604,-0.107609952,0.260798595,-0.929205294,0.296302599,-0.849660518,1.683402515,-0.017732863,-0.094735033,0.821398104,-1
720,MODEL1,PARMS,sLB10,0.995332253,14.34111155,-0.097766441,0.467127073,-1.643063317,-0.708954908,2.659886256,-6.061033552,0.296643387,-1.053749253,2.676383421,-1
721,MODEL1,PARMS,sLB10,0.924844568,17.88374635,0.059652674,0.02805439,-0.270965716,-0.96850811,1.866189966,-2.844573111,0.355208351,-0.715329678,1.119647859,-1
722,MODEL1,PARMS,sLB10,0.971178656,8.76428215,0.062506265,-0.143654056,0.537134353,-0.393953879,-0.122462389,1.736641046,0.237097417,0.236616841,-1.27583527,-1
723,MODEL1,PARMS,sLB10,0.917144626,-3.651093739,-0.11472676,0.055521994,0.821992814,0.474117192,-2.024004593,4.153531449,0.055369954,-0.071065321,0.358196567,-1
724,MODEL1,PARMS,sLB10,0.882900209,8.18278206,-0.105599372,0.218087177,-0.519712953,-0.254841479,-0.484303173,2.110592171,0.054493981,0.577882003,-1.871441608,-1
725,MODEL1,PARMS,sLB10,0.915966934,5.283816165,0.044236319,-0.186340468,0.614777406,-0.212391256,-0.246090956,0.846038682,0.460331839,-1.032327977,2.004427064,-1
726,MODEL1,PARMS,sLB10,0.871292338,-2.771477935,-0.202527037,0.24301783,-0.553514649,0.394032339,-2.094083243,4.689034422,0.327144405,-0.907339047,1.847409957,-1
727,MODEL1,PARMS,sLB10,0.925126869,7.583424462,-0.171649619,0.338894032,-1.073588943,-0.346927056,-0.354541117,1.537168665,0.687258462,-1.986779111,4.173803462,-1
728,MODEL1,PARMS,sLB10,0.849567613,7.02715653,-0.054522247,0.32693325,-1.458130163,-0.264671287,-0.365068568,1.360509894,0.269918123,-0.699610328,1.995775625,-1
729,MODEL1,PARMS,sLB10,1.003641877,20.14442675,-0.546003496,1.139322551,-3.60691495,-0.867500575,2.484392241,-5.460047098,0.128755897,-0.325947751,0.657105274,-1
730,MODEL1,PARMS,sLB10,0.94828407,2.689260341,-0.109494663,0.450965112,-1.872803002,0.024468838,-0.807506693,2.591376351,0.218336591,0.198576517,-1.067061503,-1
731,MODEL1,PARMS,sLB10,0.995007826,2.301544552,0.06288617,-0.437936905,2.301778404,0.047596877,-0.134725327,0.506933813,0.137169895,-0.877020778,2.158351002,-1
732,MODEL1,PARMS,sLB10,0.976645774,12.9335949,0.087521636,-0.120220077,-0.002695083,-0.705539688,1.192899981,-1.688745239,0.517688862,-1.708326116,3.762355231,-1
733,MODEL1,PARMS,sLB10,0.956186296,-0.246316483,-0.351745012,1.047570483,-3.538360672,0.153004448,-1.226547724,3.285595828,0.630557441,-1.134866595,1.745813761,-1
734,MODEL1,PARMS,sLB10,0.896821604,-5.742999905,0.154623251,-0.814285057,3.570261661,0.384084889,-1.260418772,2.794720558,0.592239281,-1.648572026,3.2726344,-1
735,MODEL1,PARMS,sLB10,0.972343626,10.7103778,0.09153313,-0.188288521,0.68939719,-0.391507911,0.899779409,-0.91361148,-0.233065439,0.712181015,-1.637085129,-1
736,MODEL1,PARMS,sLB10,1.039413196,18.48590577,0.010396412,-0.19905483,0.667827121,-1.046415279,2.118151628,-3.037766135,0.614892197,-1.76462871,3.560407399,-1
737,MODEL1,PARMS,sLB10,0.924946685,-0.208145456,-0.31342231,0.595917709,-1.390169795,0.132846406,-1.18589919,2.597891359,0.709206229,-1.370253826,2.440625457,-1
738,MODEL1,PARMS,sLB10,0.869879014,12.26571365,-0.046833109,0.154577861,-0.744481028,-0.631318736,1.645532042,-3.105105268,0.437988654,-1.167504295,2.545974703,-1
739,MODEL1,PARMS,sLB10,0.990549084,5.211301018,-0.174826057,0.280731403,-0.108422583,-0.084319217,-0.77340979,2.355596452,0.174591907,-0.060111113,-0.011590919,-1
740,MODEL1,PARMS,sLB10,0.906748099,9.674628536,-0.033201915,0.183884839,-1.068048935,-0.621534122,1.87569846,-3.710746482,0.976131961,-2.701997561,5.586817226,-1
741,MODEL1,PARMS,sLB10,0.885445171,12.99630246,0.133184312,-0.477268636,2.081826769,-0.680927192,2.551034246,-5.279429462,0.26311463,-0.642610727,1.268177191,-1
742,MODEL1,PARMS,sLB10,0.971776264,-1.724566407,-0.155895511,0.314578374,-0.835900491,0.202233389,-0.778188962,2.078259519,0.631868584,-2.120291975,4.865591213,-1
743,MODEL1,PARMS,sLB10,0.838350295,2.381292257,0.115777279,-0.593467961,2.507098292,-0.118144504,0.001909323,0.3819552,0.581332579,-0.701125201,0.941109334,-1
744,MODEL1,PARMS,sLB10,0.88499283,9.865975372,0.175103638,-0.400178995,1.714377546,-0.562037906,0.588884997,-0.260894767,0.451010885,-0.372060395,0.247309804,-1
745,MODEL1,PARMS,sLB10,0.941050897,18.98469609,0.087404018,-0.415085821,2.015142925,-1.142769503,3.442827699,-6.516580652,0.713030995,-1.95416336,3.983752793,-1
746,MODEL1,PARMS,sLB10,0.913218167,3.140892637,-0.174497967,0.647183781,-2.514544866,0.117645867,-0.135837468,0.86063221,-0.223048842,1.163567725,-3.004263695,-1
747,MODEL1,PARMS,sLB10,0.889751886,17.75230206,-0.067385466,0.03583647,0.363571352,-0.970364734,2.229471764,-4.405915858,0.497999792,-0.959090234,2.037034259,-1
748,MODEL1,PARMS,sLB10,0.909077719,17.6211337,-0.160895204,0.739446411,-2.933715226,-0.874803637,1.910228133,-3.115204936,0.207431505,0.219155616,-1.073749841,-1
749,MODEL1,PARMS,sLB10,0.868255095,-4.421963474,-0.050771362,0.510592875,-2.416450011,0.445418636,-1.946419709,4.335208734,0.172825736,-0.036200418,-0.141807242,-1
750,MODEL1,PARMS,sLB10,0.901857594,6.350596895,-0.067192399,0.462370668,-1.496675938,-0.253105681,1.174908539,-2.65193764,0.333748569,-0.718851378,1.286449109,-1
751,MODEL1,PARMS,sLB10,0.89677082,11.66035559,-0.094946726,0.121903858,0.05365578,-0.619206638,1.452513994,-2.952546925,0.539512025,-0.643294147,0.863555001,-1
752,MODEL1,PARMS,sLB10,0.85043963,-0.42094272,0.030382401,-0.243787254,1.34364025,0.173245334,-0.84236555,2.021668125,0.320439579,-1.310014773,2.899350184,-1
753,MODEL1,PARMS,sLB10,0.966757701,4.012933984,-0.292302239,0.772915336,-2.311171825,-0.003153859,-0.389566063,1.01799651,0.233684988,-0.584850841,1.398980711,-1
754,MODEL1,PARMS,sLB10,0.918186088,11.34421576,-0.061064699,0.190853864,-0.843930777,-0.679293416,3.105468291,-6.489439227,0.847920916,-2.744654894,5.905621306,-1
755,MODEL1,PARMS,sLB10,0.900990131,-2.823122212,-0.11926132,0.45242721,-1.213780523,0.271862548,-0.622628809,1.462413783,0.475187164,-0.79818194,1.187470075,-1
756,MODEL1,PARMS,sLB10,0.833444988,5.615465262,-0.071113458,0.611772513,-2.861231687,-0.301503881,0.302356298,0.401871708,0.665097075,-1.497761416,2.710094578,-1
757,MODEL1,PARMS,sLB10,1.033871019,3.601782277,-0.128545337,0.456787455,-1.508248999,-0.009799196,0.482040313,-1.826589446,0.178689622,-0.439481823,1.185379719,-1
758,MODEL1,PARMS,sLB10,1.013652025,27.78189377,-0.195185502,0.174419625,0.019990961,-1.516944101,4.104768088,-8.312413827,0.503402325,-1.511375184,3.277351259,-1
759,MODEL1,PARMS,sLB10,0.925401039,14.11119179,-0.160882,0.342437715,-0.878380168,-0.696358672,1.305870222,-2.382925772,0.413730233,-0.960603399,2.164471847,-1
760,MODEL1,PARMS,sLB10,0.865901525,13.8309489,-0.216328468,0.601050794,-2.541093865,-0.593797268,0.746375823,-0.343919801,0.159795371,-0.467235175,0.995676948,-1
761,MODEL1,PARMS,sLB10,0.897238226,-2.679000299,-0.186252442,0.560859685,-2.070005807,0.304739053,-2.080812487,4.96798687,0.505115945,-1.142683902,2.127646559,-1
762,MODEL1,PARMS,sLB10,0.842456801,3.898282511,0.167661688,-0.043944978,-0.662988959,-0.291234441,1.797162881,-3.991332074,0.787813591,-2.128931431,4.030344428,-1
763,MODEL1,PARMS,sLB10,1.050656919,9.544452723,-0.336997879,0.547455393,-1.594226428,-0.46270857,-0.112955065,0.985580369,0.822170376,-2.086717576,4.185456318,-1
764,MODEL1,PARMS,sLB10,0.890658306,10.70079277,-0.196882852,0.515707898,-1.242446673,-0.54113399,1.406831524,-2.920321972,0.609098297,-1.519233535,3.098720314,-1
765,MODEL1,PARMS,sLB10,0.85976426,-0.349140593,-0.033408627,-0.103792535,0.715662685,0.095462069,0.044399974,-0.246182117,0.563682263,-1.337280521,2.74036373,-1
766,MODEL1,PARMS,sLB10,0.983072497,5.9757107,-0.681480435,1.635905601,-6.10915308,-0.007929615,-1.710474396,4.657456919,0.311054263,-0.504641393,0.693631568,-1
767,MODEL1,PARMS,sLB10,0.872876353,6.92559456,-0.128198694,0.511199341,-1.605009848,-0.330783882,0.131371728,0.445110708,0.54932907,-0.960489579,1.738609063,-1
768,MODEL1,PARMS,sLB10,0.901118089,1.096770814,0.237906858,-0.328982981,0.960537104,0.047577431,-1.323321943,3.65661318,0.108025208,0.597863306,-1.7893511,-1
769,MODEL1,PARMS,sLB10,0.964536786,1.686816888,-0.026022204,0.232011838,-0.348240587,0.013879168,-0.725830389,1.51570192,0.415062666,-0.974193312,2.088915743,-1
770,MODEL1,PARMS,sLB10,0.929111828,3.30019383,0.086307486,-0.016577515,0.145400461,-0.146791822,0.653981593,-1.721961341,0.518545402,-1.548142611,3.288968011,-1
771,MODEL1,PARMS,sLB10,1.015748042,8.944338871,-0.21689841,0.92817773,-3.308420294,-0.363761996,0.247759463,0.040440815,0.354788798,-0.660036484,1.298992585,-1
772,MODEL1,PARMS,sLB10,0.931485,-8.506464877,-0.079487459,0.24148274,-0.88885762,0.592526884,-2.462486556,5.808402081,0.629007367,-1.550244832,2.766486662,-1
773,MODEL1,PARMS,sLB10,0.921475219,9.321272968,0.082982693,-0.176181837,0.897000291,-0.488344805,1.31946778,-2.855454798,0.398416529,-0.209608463,0.025291909,-1
774,MODEL1,PARMS,sLB10,0.970358398,3.406352628,-0.008091171,-0.099823206,0.477400223,-0.104847582,-0.338725512,1.338222206,0.442219173,-0.469489032,0.520607863,-1
775,MODEL1,PARMS,sLB10,0.892741911,-1.757538932,-0.068997423,0.056624946,-0.180531935,0.339948853,-0.726203755,1.310147385,0.070066408,-0.258260838,0.586965424,-1
776,MODEL1,PARMS,sLB10,0.883998736,1.515466423,0.003306059,0.150580992,-0.070033699,-0.033489502,0.755086593,-1.84026835,0.52307011,-1.217062043,2.323992751,-1
777,MODEL1,PARMS,sLB10,0.958053766,20.91831349,-0.290911716,0.967311523,-3.999857445,-1.155374968,1.408701613,-1.306802891,0.809062743,-2.206009582,4.219394725,-1
778,MODEL1,PARMS,sLB10,0.95503478,10.78042708,0.034331341,-0.422383206,2.30115525,-0.398331858,0.39744483,-0.257782911,-0.095965755,0.72762054,-1.707454236,-1
779,MODEL1,PARMS,sLB10,0.936100299,13.88129857,-0.212754982,0.418336507,-1.160425836,-0.801436316,2.563646087,-4.532513071,0.843500482,-1.994071635,3.702476998,-1
780,MODEL1,PARMS,sLB10,0.939827579,5.352607674,-0.196534814,0.491539757,-0.977864133,-0.158142181,0.652696981,-1.554964783,0.37015098,-1.102561084,2.467853422,-1
781,MODEL1,PARMS,sLB10,0.915754034,-1.851444691,-0.111594033,0.678957882,-2.70629797,0.312028295,-1.938083326,5.126043572,0.138951598,0.040007413,-0.449164468,-1
782,MODEL1,PARMS,sLB10,0.913570255,7.904725526,-0.292208775,0.599635494,-1.880981752,-0.361548338,1.287738385,-2.473619952,0.684627659,-1.75586285,3.379664667,-1
783,MODEL1,PARMS,sLB10,0.860610953,8.538012794,-0.051978613,0.072087802,0.168980515,-0.390120005,1.473952313,-2.846482702,0.342036122,-0.650531883,1.294694635,-1
784,MODEL1,PARMS,sLB10,0.893181406,18.47669879,0.07647396,-0.350691571,1.515992977,-1.059127621,2.450969589,-4.74929502,0.546659794,-0.926433671,1.596845027,-1
785,MODEL1,PARMS,sLB10,0.898861706,7.127861222,0.02151061,-0.030093413,-0.057588459,-0.336812822,1.264767884,-2.586136413,0.439986139,-1.318872524,2.94769224,-1
786,MODEL1,PARMS,sLB10,0.955261569,2.597759417,0.113964931,-0.059469195,0.259478202,-0.144195549,-0.40140386,1.387316642,0.655474738,-1.360536302,2.317851254,-1
787,MODEL1,PARMS,sLB10,0.893872367,14.02973018,-0.119460155,0.458529544,-1.849169463,-0.678925532,1.37593568,-2.72592862,0.343315063,-0.811896403,1.689247306,-1
788,MODEL1,PARMS,sLB10,0.930827428,0.458350637,-0.242855262,0.871250005,-3.098898316,0.157715387,-0.044947724,0.04168128,0.367443931,-1.44240504,3.095210612,-1
789,MODEL1,PARMS,sLB10,0.951168035,-1.335246407,-0.076125054,-0.113908017,1.016827902,0.316518578,-1.077222454,2.595662423,0.070214671,0.085726323,-0.54818616,-1
790,MODEL1,PARMS,sLB10,0.889959213,5.952210844,-0.080987003,0.228535194,-0.455238128,-0.178185624,0.599361604,-1.297007771,0.185832188,-0.163505811,0.135891746,-1
791,MODEL1,PARMS,sLB10,0.965287064,12.20985035,-0.347807387,1.119952627,-4.70470243,-0.560880977,1.074351188,-1.972323001,0.539852515,-1.362878489,2.696508323,-1
792,MODEL1,PARMS,sLB10,0.968472613,8.477135335,-0.043822994,0.168369287,0.183541628,-0.381324547,1.303530321,-2.20362512,0.288114843,-0.206481959,-0.071404601,-1
793,MODEL1,PARMS,sLB10,0.972207795,-5.736555956,-0.152459145,0.223300204,-0.300365686,0.45278582,-1.539436958,3.202074089,0.62674555,-2.234588361,5.007205796,-1
794,MODEL1,PARMS,sLB10,0.875669955,16.20517028,0.025536692,0.070785083,-0.311180441,-0.861592844,1.496567041,-1.599544868,0.328897648,-0.473831509,0.46513529,-1
795,MODEL1,PARMS,sLB10,0.886631899,8.506578935,0.015117129,0.19369923,-1.135367071,-0.41035381,1.4005433,-3.101679062,0.369286741,-0.723082114,1.415139123,-1
796,MODEL1,PARMS,sLB10,1.024498504,16.82996357,-0.176509468,0.796783452,-2.785057083,-0.886422862,3.054003851,-6.010581028,0.4682038,-1.570647557,3.166095853,-1
797,MODEL1,PARMS,sLB10,0.965251439,-2.073825535,-0.009632392,0.324817699,-2.01330424,0.285468746,-2.176687836,4.933013388,0.203438807,0.620654329,-2.05655165,-1
798,MODEL1,PARMS,sLB10,0.988677762,-3.688313369,-0.040901879,0.433123493,-1.601489515,0.45742324,-2.561049742,6.365181985,-0.037633224,1.566012012,-4.443599048,-1
799,MODEL1,PARMS,sLB10,1.026016401,9.588098704,-0.070560976,-0.208158177,1.381773625,-0.525967464,0.357080364,0.287463608,0.740448196,-1.33887416,1.927016479,-1
800,MODEL1,PARMS,sLB10,0.972343753,3.196985365,-0.20287628,0.248220731,-0.815591744,-0.049510836,-0.1742563,0.361987676,0.529447089,-0.740426982,0.714970315,-1
801,MODEL1,PARMS,sLB10,0.97908132,0.44764413,-0.029600999,0.131549337,-0.189310189,0.155771182,-1.005710591,2.688233907,0.172764933,0.001718835,-0.492249651,-1
802,MODEL1,PARMS,sLB10,0.958292997,12.55558468,-0.079982072,0.261312027,-0.379896239,-0.62067459,1.444369613,-2.660395688,0.390924371,-0.817952515,1.597276847,-1
803,MODEL1,PARMS,sLB10,1.005281214,2.954825818,-0.305606993,0.678373098,-2.310888789,0.247472095,-0.542267795,0.843190908,-0.395334697,0.990759194,-1.861170515,-1
804,MODEL1,PARMS,sLB10,0.813088379,8.619207059,-0.214538113,0.531641808,-1.501305105,-0.408464928,1.999501636,-4.36569694,0.606543208,-2.194887017,4.547015071,-1
