SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LB1
809,MODEL1,PARMS,LB1,0.696467144,6.222315767,-0.024285946,-0.048248921,0.449938455,-0.122249309,0.2683786,-0.402632819,-0.053610922,0.84152555,-2.128027078,-1
810,MODEL1,PARMS,LB1,0.679992889,5.859517725,0.172115541,-0.573977757,1.929879169,-0.209002275,1.048529406,-2.661906249,0.128598507,0.52668794,-1.377941864,-1
811,MODEL1,PARMS,LB1,0.797639875,6.447612876,0.062742787,-0.23463199,1.143352077,-0.231266832,0.754299723,-1.53571672,0.200406032,-0.017700944,0.047010672,-1
812,MODEL1,PARMS,LB1,0.722568152,14.58567401,0.114210227,-0.26552037,0.787188454,-0.744925053,1.445341838,-2.777856896,0.235805646,0.225912687,-0.850242317,-1
813,MODEL1,PARMS,LB1,0.749557954,5.675374651,0.090748362,-0.147486565,0.009051393,-0.187633097,0.899530443,-2.074064783,0.166617102,0.02743952,-0.042057868,-1
814,MODEL1,PARMS,LB1,0.772713179,1.457292846,0.18911529,-0.067848737,-0.333422014,0.071504886,0.362545367,-1.241192933,-0.005605164,0.663727337,-1.533201372,-1
815,MODEL1,PARMS,LB1,0.745767162,13.09919336,0.066526053,0.231405228,-1.216618383,-0.479776403,1.604220769,-3.519646607,-0.445272114,2.006445839,-4.198143693,-1
816,MODEL1,PARMS,LB1,0.76141955,12.39854984,-0.097302276,0.105710725,-0.209807207,-0.610609557,1.960185629,-4.420721794,0.447460244,-0.998196265,2.543261829,-1
817,MODEL1,PARMS,LB1,0.777074876,6.150762436,0.010785031,0.039907218,-0.380984252,-0.223539017,1.357850187,-3.291229257,0.279640167,-0.76728759,1.912503493,-1
818,MODEL1,PARMS,LB1,0.758631778,12.51305871,0.17131454,-0.40350226,1.338930198,-0.653287516,1.87573998,-4.056486911,0.27312986,0.12715165,-0.537675257,-1
819,MODEL1,PARMS,LB1,0.756043766,4.136193524,0.042881773,-0.165854784,0.492816802,-0.060781168,-0.731601529,1.804483785,0.12430817,0.64686989,-1.929757789,-1
820,MODEL1,PARMS,LB1,0.787946432,15.80730827,0.048496889,-0.155273258,0.738303002,-0.813184998,1.755308456,-3.484931573,0.253257938,0.025648691,0.076208457,-1
821,MODEL1,PARMS,LB1,0.722204566,0.14115304,0.01455098,-0.106313749,0.544911526,0.273971544,-1.783439932,4.069055016,-0.191172061,1.791496557,-4.246358388,-1
822,MODEL1,PARMS,LB1,0.750489207,10.60622363,0.082950492,-0.084162603,0.140254162,-0.528097362,1.851112501,-4.245259434,0.283730097,0.077126712,-0.385895627,-1
823,MODEL1,PARMS,LB1,0.731075982,15.58768779,-0.071960819,0.070808787,-0.765026801,-0.677351805,1.907081578,-4.287824706,-0.036980164,0.859648612,-1.813686805,-1
824,MODEL1,PARMS,LB1,0.759405482,-5.662493557,0.095419599,0.038326051,-0.804966422,0.491576709,-0.963288018,1.428264929,0.139059384,0.192966095,-0.556328913,-1
825,MODEL1,PARMS,LB1,0.756835011,10.76514344,0.005056778,-0.079435475,-0.191216849,-0.34749855,1.613119412,-3.278771972,-0.301206474,1.390245396,-3.315773805,-1
826,MODEL1,PARMS,LB1,0.763151719,10.8476982,0.110953662,-0.488649679,1.974328622,-0.349365324,0.735193718,-1.432187382,-0.37603714,1.843923589,-3.973560017,-1
827,MODEL1,PARMS,LB1,0.685633898,9.116744919,0.279789797,-0.613022071,1.758902154,-0.500454391,1.185766216,-2.1889358,0.355077429,-0.35910867,0.69651041,-1
828,MODEL1,PARMS,LB1,0.681052965,11.6596144,0.039966422,-0.012743207,-0.251849966,-0.575862961,2.1147545,-4.136990509,0.294169762,-0.449203061,0.814795543,-1
829,MODEL1,PARMS,LB1,0.75223794,3.071490608,0.209081183,-0.262450008,0.925111261,-0.110772131,0.262844748,-0.528986568,0.285269319,-0.027026533,-0.053265195,-1
830,MODEL1,PARMS,LB1,0.79353034,12.08519487,-0.233348987,0.403886484,-1.477794386,-0.438537822,1.84169033,-4.518986887,0.011419423,0.246354283,-0.156311105,-1
831,MODEL1,PARMS,LB1,0.828892333,27.09844471,0.080112673,0.121894912,-1.191575755,-1.345637502,3.067076418,-5.714411886,-0.370372415,2.317180537,-5.164304317,-1
832,MODEL1,PARMS,LB1,0.795602416,12.98532766,0.105393636,-0.110622019,0.096068635,-0.687406498,1.922352648,-3.362545277,0.324845383,-0.031801533,-0.465171811,-1
833,MODEL1,PARMS,LB1,0.780638892,3.559876712,0.17629941,-0.323965988,1.193469377,-0.049012809,-0.0501899,-0.022820624,0.024413095,0.562050118,-1.127364459,-1
834,MODEL1,PARMS,LB1,0.798456321,10.77375858,-0.007316462,0.054959972,-0.56547081,-0.546407147,0.967969922,-1.682724474,0.458787431,-0.642915314,1.228918011,-1
835,MODEL1,PARMS,LB1,0.802810634,22.06973035,0.119605238,-0.16564111,0.392347123,-1.186381236,3.384215448,-7.063037133,0.15229331,0.038510579,0.167093228,-1
836,MODEL1,PARMS,LB1,0.857991303,8.126573874,-0.002000871,-0.022790102,-0.017045443,-0.293862025,1.351065164,-2.731040226,0.100353178,-0.051114393,0.216132265,-1
837,MODEL1,PARMS,LB1,0.754521247,9.109538966,0.220057469,-0.56394681,1.823568718,-0.391339481,0.623587567,-1.36206892,0.008545533,1.078351406,-2.46394598,-1
838,MODEL1,PARMS,LB1,0.700727118,1.457468851,-0.060409029,0.0167974,0.060503261,0.027689047,-0.698420188,1.829686722,0.499965059,-0.702435206,0.997923573,-1
839,MODEL1,PARMS,LB1,0.753292844,8.959784384,0.128099657,-0.290436068,0.876820658,-0.300697109,0.674499351,-1.803315142,-0.182232492,1.407896001,-2.871571885,-1
840,MODEL1,PARMS,LB1,0.716639027,7.379903718,0.091416641,-0.227964962,1.096881781,-0.281713353,0.315265068,-0.100663695,0.088348893,0.971767172,-2.589662515,-1
841,MODEL1,PARMS,LB1,0.791304117,11.43546086,0.130760367,-0.180882258,0.300206752,-0.54977061,1.217455064,-2.289657935,0.174747357,0.40119701,-1.225174486,-1
842,MODEL1,PARMS,LB1,0.750760638,11.65087831,-0.000490896,0.341301617,-1.984082234,-0.567555503,1.25526726,-2.137348954,0.3372531,-0.762258085,2.202922021,-1
843,MODEL1,PARMS,LB1,0.713976202,13.07410691,-0.055573566,0.463893886,-2.048425233,-0.565629311,1.608840866,-3.145047083,0.019416081,0.397772981,-0.795824342,-1
844,MODEL1,PARMS,LB1,0.789920891,1.048670619,-0.219601679,0.590082885,-2.152275225,0.167182088,-1.586043416,3.671528266,0.252883642,-0.083138668,-0.223198382,-1
845,MODEL1,PARMS,LB1,0.796580545,-6.138803634,0.080201312,-0.088855905,0.401033909,0.626520384,-2.461981746,5.071644033,-0.149819316,0.950318611,-2.017703678,-1
846,MODEL1,PARMS,LB1,0.776838547,24.13754034,0.076875621,-0.022482484,-0.841404955,-1.243004149,2.602369658,-4.637680336,-0.003146996,0.936737591,-2.468936173,-1
847,MODEL1,PARMS,LB1,0.741753076,11.9597473,-0.007672705,0.146483783,-0.664972925,-0.351365353,1.066327087,-1.859944436,-0.509874995,1.686291472,-3.514934014,-1
848,MODEL1,PARMS,LB1,0.734281151,4.778742293,0.054816072,-0.154076695,0.53098345,-0.126157723,1.033045364,-2.740101909,0.12658902,0.866831294,-2.236678315,-1
849,MODEL1,PARMS,LB1,0.754699526,14.59744217,0.144966883,-0.247651892,0.109513692,-0.738119488,2.128406882,-3.931816326,0.140219511,0.461447346,-1.313401628,-1
850,MODEL1,PARMS,LB1,0.713463278,5.20391387,-0.048998768,0.261424183,-1.088243884,-0.137740158,0.429048095,-0.598811981,0.211752235,0.014264708,-0.384927066,-1
851,MODEL1,PARMS,LB1,0.706968925,15.44469577,0.328716004,-0.698746769,2.119869768,-0.831543554,2.404431133,-5.092052711,0.077022247,0.949110855,-2.286997929,-1
852,MODEL1,PARMS,LB1,0.756456524,10.00427771,0.000885527,0.105095068,-0.551920888,-0.335616445,0.691387127,-1.243072332,-0.14611639,1.015727936,-2.145424822,-1
853,MODEL1,PARMS,LB1,0.736148529,10.84305586,0.192638409,-0.808340545,3.237069881,-0.568384572,1.632262539,-2.810343966,0.336496815,-0.255106358,-0.079912658,-1
854,MODEL1,PARMS,LB1,0.676167959,10.86733464,0.054443862,-0.021356265,-0.148024259,-0.441794706,1.067760073,-2.380711261,-0.000668886,0.575653544,-1.105405887,-1
855,MODEL1,PARMS,LB1,0.882584114,17.26501396,0.040084371,0.103248614,-1.17878035,-0.886137593,2.290786372,-4.415133269,0.202270861,0.23765113,-0.743347499,-1
856,MODEL1,PARMS,LB1,0.773324029,1.602605553,0.087976731,-0.179476666,0.181668787,0.068305325,-1.082244515,2.224006665,0.16499251,0.872263672,-2.316456865,-1
857,MODEL1,PARMS,LB1,0.765286078,6.271876319,-0.096038737,0.216262586,-0.956515845,-0.203550646,0.092829498,0.299864469,0.292434045,-0.260484423,0.446446401,-1
858,MODEL1,PARMS,LB1,0.80969211,10.319658,0.04374421,0.161962499,-1.162857731,-0.456177006,0.927436748,-1.80422339,0.121704267,0.604713317,-1.438401093,-1
859,MODEL1,PARMS,LB1,0.878780368,7.777661957,0.075179293,-0.072094474,-0.145039675,-0.272683589,-0.340397602,1.42467499,0.083682178,0.631223462,-1.88668432,-1
860,MODEL1,PARMS,LB1,0.695940326,8.939794608,0.094992898,-0.161846642,0.579751215,-0.391609744,0.819919476,-1.416795474,0.15135086,0.495519445,-1.488662896,-1
861,MODEL1,PARMS,LB1,0.766603299,12.67299975,0.0198837,-0.00101136,-0.739192511,-0.516842785,1.730530138,-4.013436604,-0.094447501,1.053883984,-2.315098349,-1
862,MODEL1,PARMS,LB1,0.745598842,16.29369747,0.18989952,-0.350763216,0.727932312,-0.899154893,1.989811088,-3.291756226,0.283077709,0.354205916,-1.243980743,-1
863,MODEL1,PARMS,LB1,0.795142711,9.719744742,-0.179773802,0.888944458,-3.892186999,-0.372525583,0.81401071,-0.970947093,0.225095852,-0.948109394,2.282254197,-1
864,MODEL1,PARMS,LB1,0.735957301,7.132390707,0.087003749,-0.195933975,0.635636644,-0.248925952,1.238098804,-2.594377,0.031231819,0.632749328,-1.631755214,-1
865,MODEL1,PARMS,LB1,0.739143571,2.072411038,0.060396799,-0.236350306,1.171441159,0.072133312,-0.221228872,0.562384244,0.052219724,0.24671841,-0.778534619,-1
866,MODEL1,PARMS,LB1,0.732474127,20.72155642,-0.12119275,0.238573683,-0.902911527,-1.048688011,2.195430546,-3.772538977,0.193626949,0.711918637,-2.17011826,-1
867,MODEL1,PARMS,LB1,0.744241376,9.867355284,0.058473378,-0.191844725,0.805252082,-0.422817858,0.886937328,-1.837430884,0.156606877,0.036311417,0.133496806,-1
868,MODEL1,PARMS,LB1,0.731042535,12.04229823,0.085866098,-0.242238609,0.961257543,-0.460982539,0.828126591,-1.013991393,-0.175046246,0.792260744,-1.734419992,-1
869,MODEL1,PARMS,LB1,0.706598073,11.64077188,0.046879465,-0.202386345,0.892990119,-0.497005968,1.334355541,-2.833425523,0.007099795,0.738459586,-1.604162735,-1
870,MODEL1,PARMS,LB1,0.757479271,-1.264279864,0.057513906,-0.074082114,0.194173794,0.303587482,-1.933833066,4.751582215,-0.034501583,0.563367147,-0.846943329,-1
871,MODEL1,PARMS,LB1,0.719092874,-2.912534354,0.170313513,-0.32146988,1.111575504,0.362401554,-1.222459748,2.210090466,-0.062736419,1.271087467,-2.988935912,-1
872,MODEL1,PARMS,LB1,0.764243901,0.843623161,0.054727579,-0.031244196,-0.162161084,0.198650796,-0.822751108,1.624292533,-0.128953085,1.324426618,-3.182222231,-1
873,MODEL1,PARMS,LB1,0.735183215,9.3841281,-0.031359717,-0.075520341,0.282701818,-0.388580871,1.09311992,-2.446952135,0.223046304,0.257951141,-0.810463592,-1
874,MODEL1,PARMS,LB1,0.714686419,3.666088876,0.246419691,-0.445646783,1.03886987,-0.13748481,0.543093429,-1.255074075,0.24516404,0.05531974,-0.247005929,-1
875,MODEL1,PARMS,LB1,0.753369589,8.877739027,-0.025422653,-0.038459256,-0.164676139,-0.316948854,0.468157407,-0.468041251,0.088721296,0.425174032,-1.242794028,-1
876,MODEL1,PARMS,LB1,0.730291991,9.682949024,0.124451037,-0.16573954,0.296371894,-0.368785185,0.723780183,-0.874483528,-0.0843985,0.613918356,-1.407326919,-1
877,MODEL1,PARMS,LB1,0.705508736,14.78458804,0.112745352,-0.199293094,0.423456531,-0.682362258,2.098268802,-4.335953536,-0.099721845,1.294269569,-3.143334851,-1
878,MODEL1,PARMS,LB1,0.782454781,10.99168602,-0.010349998,-0.103872974,0.523669308,-0.457326298,0.624848726,-0.738122224,0.10443795,0.587413494,-1.098856673,-1
879,MODEL1,PARMS,LB1,0.780611102,8.526040652,0.018510379,-0.069895483,0.385791225,-0.358316992,0.621735232,-1.108537098,0.243299663,-0.138622004,0.452876397,-1
880,MODEL1,PARMS,LB1,0.700289058,9.85647534,0.05863416,-0.086503234,0.104073129,-0.37797411,0.994033013,-2.12492869,-0.037063914,0.818892914,-1.877778022,-1
881,MODEL1,PARMS,LB1,0.775056579,2.189339957,0.123398418,-0.279317024,0.790407341,-0.026051822,-0.560152441,1.32570548,0.355130325,-0.32693712,0.4934888,-1
882,MODEL1,PARMS,LB1,0.732064639,16.04033508,0.137265166,-0.131891289,-0.280157264,-0.769382895,2.109707321,-4.062748648,-0.063333049,0.946005657,-2.193890345,-1
883,MODEL1,PARMS,LB1,0.790250741,4.900983593,0.005017538,0.326579553,-1.776787936,-0.048228878,-0.667025941,2.292099035,-0.073302537,0.742162589,-1.925062507,-1
884,MODEL1,PARMS,LB1,0.725735244,7.781365965,0.171586004,-0.813032965,3.309284064,-0.22864564,-0.228032304,1.178878101,-0.173256454,1.530506788,-3.740913266,-1
885,MODEL1,PARMS,LB1,0.731830007,1.741427177,0.067914725,-0.007164649,-0.498186376,0.126867854,-0.654469828,1.806520415,-0.041049562,0.311103765,-0.476267517,-1
886,MODEL1,PARMS,LB1,0.768191855,11.71123958,0.222367823,-0.646668577,2.119770812,-0.555220615,0.788112711,-1.217079161,0.076390324,0.630409096,-1.393604812,-1
887,MODEL1,PARMS,LB1,0.749684695,0.044067521,0.117681503,-0.33885042,0.838244985,0.230796869,-1.156753337,2.408250039,-0.096388878,1.161426601,-2.612849451,-1
888,MODEL1,PARMS,LB1,0.744242033,19.07030115,0.202704106,-0.157826438,-0.310210462,-1.044314173,2.745842382,-5.600267694,0.170858641,0.648429467,-1.605673061,-1
889,MODEL1,PARMS,LB1,0.743679862,9.923896162,-0.064743875,0.465682628,-2.361801398,-0.409874045,0.673589939,-0.501418146,0.189052651,0.347520748,-1.37121825,-1
890,MODEL1,PARMS,LB1,0.83805239,10.13865992,-0.183975431,0.404009608,-1.650191499,-0.418815765,0.517585848,-0.231412546,0.299105824,0.342353467,-1.46666156,-1
891,MODEL1,PARMS,LB1,0.702044823,12.88489661,0.193433738,-0.438976859,1.121122027,-0.5933279,1.502338601,-2.993311825,-0.029980261,0.891435061,-2.159049227,-1
892,MODEL1,PARMS,LB1,0.806334193,14.96397755,0.073945036,-0.249490627,0.716197872,-0.763854622,1.354604723,-1.996219788,0.265269923,-0.126029659,0.027944313,-1
893,MODEL1,PARMS,LB1,0.728156256,13.60325655,-0.009468592,0.057985952,-0.311391496,-0.594654472,1.15468005,-1.973947675,-0.027734207,1.351894257,-3.41952092,-1
894,MODEL1,PARMS,LB1,0.753838081,13.74409626,0.045346975,0.048713949,-0.702085635,-0.653243561,1.90660386,-3.955289762,0.115041116,0.36882686,-1.077226439,-1
895,MODEL1,PARMS,LB1,0.695075701,17.66731817,0.185973754,-0.09504419,-0.34044305,-0.934107772,2.60553154,-5.065207983,0.102029946,0.569289596,-1.686052847,-1
896,MODEL1,PARMS,LB1,0.851289976,16.42707477,0.011724701,0.279818641,-1.962377755,-0.790184364,1.198675147,-1.600572617,0.108203364,0.073746626,0.081334354,-1
897,MODEL1,PARMS,LB1,0.705940293,6.461601754,0.165822192,-0.291871006,0.590780087,-0.225570154,0.430413266,-0.782617295,0.020442857,0.865964994,-2.075789535,-1
898,MODEL1,PARMS,LB1,0.746826712,-1.81854378,0.064409795,-0.347099729,1.789994098,0.299409699,-1.029749978,1.430672428,0.098593568,0.346565885,-0.737103166,-1
899,MODEL1,PARMS,LB1,0.773855779,11.71169301,0.071806737,0.132185053,-1.229932755,-0.62127028,1.743099118,-3.399157847,0.41631254,-0.955010919,2.151529769,-1
900,MODEL1,PARMS,LB1,0.754018963,-1.324148541,0.06779258,-0.254524435,1.44123776,0.252253564,-0.475785984,0.992677493,0.136519786,0.129169593,-0.493047165,-1
901,MODEL1,PARMS,LB1,0.754638771,10.52619847,-0.008932365,0.236267288,-1.394708765,-0.486303203,1.517234354,-2.967376636,0.251140505,-0.101509316,-0.19590261,-1
902,MODEL1,PARMS,LB1,0.717541646,5.829364054,0.065725175,0.06249898,-1.084201583,-0.140736799,-0.106264537,0.494016157,-0.000536089,0.747866714,-1.613852314,-1
903,MODEL1,PARMS,LB1,0.718144637,15.58624794,0.178385134,-0.342038251,1.122407916,-0.790766964,2.524226095,-5.16170235,0.062264749,0.324870408,-0.509462939,-1
904,MODEL1,PARMS,LB1,0.756654293,7.688963684,-0.122387975,0.575641475,-2.705095566,-0.218525561,0.704345146,-1.59477092,0.052754295,0.118739157,-0.006470548,-1
905,MODEL1,PARMS,LB1,0.740255283,8.451116344,0.219503133,-0.598733323,2.146522858,-0.244462435,0.120431058,0.273343636,-0.300106022,1.448899707,-3.067937053,-1
906,MODEL1,PARMS,LB1,0.783614394,8.137332071,0.098991092,-0.163822729,0.208456314,-0.324463759,1.124149864,-2.660272969,0.084939477,0.455332384,-1.068042956,-1
907,MODEL1,PARMS,LB1,0.675977334,8.166682368,0.12157806,-0.298681659,0.874815652,-0.158166933,0.450639618,-0.764876184,-0.513646217,2.301084047,-5.33128892,-1
908,MODEL1,PARMS,LB1,0.792167764,7.546475886,-0.004483961,-0.003237424,-0.232161796,-0.265467388,0.182361784,-0.107558492,0.138835607,0.186865414,-0.218973829,-1
909,MODEL1,PARMS,LB1,0.705488476,2.944766121,0.240824745,-0.681195066,2.537587999,-0.058913916,-0.064973647,0.092007401,0.1789052,0.164841553,-0.618164519,-1
910,MODEL1,PARMS,LB1,0.796925946,11.21634474,-0.173765493,0.314763402,-0.864520027,-0.496067158,1.744293533,-3.980700988,0.332273851,-0.552597974,1.603913359,-1
911,MODEL1,PARMS,LB1,0.72577768,2.656477361,0.000293169,-0.04435072,-0.182471998,0.10773829,-1.017432519,2.445462754,-0.123381695,1.407558601,-3.636634112,-1
912,MODEL1,PARMS,LB1,0.71148916,13.6592549,-0.028697853,0.078629799,-0.710868085,-0.606946389,1.657384524,-3.524284155,0.089477285,0.320183559,-0.675087666,-1
913,MODEL1,PARMS,LB1,0.751325681,9.805462612,0.137545348,-0.074619676,-0.358305619,-0.368599251,0.101345484,0.84269971,-0.153473877,1.170973439,-2.66898821,-1
914,MODEL1,PARMS,LB1,0.750403658,3.751103991,-0.111389166,0.121839658,-0.061664626,0.061623075,-0.341222203,0.344991374,-0.126326047,1.300242148,-2.859877903,-1
915,MODEL1,PARMS,LB1,0.756051536,4.683758937,0.084535307,-0.077173576,0.185597383,-0.171396458,0.627469625,-1.069890422,0.272913397,0.262773116,-1.079332667,-1
916,MODEL1,PARMS,LB1,0.837881706,11.85728456,0.061083599,0.345278098,-2.160629036,-0.577201383,2.142022555,-4.029262266,0.168842763,0.275336069,-1.357638888,-1
917,MODEL1,PARMS,LB1,0.820804887,8.542741871,-0.014691417,0.206997802,-0.897896327,-0.286972002,0.630592454,-1.366556773,-0.002187744,0.719508756,-1.728444264,-1
918,MODEL1,PARMS,LB1,0.786955287,1.37526786,0.077992533,-0.215807209,0.548268818,0.23594224,-1.871505772,4.304266103,-0.352894153,1.66284582,-3.575111115,-1
919,MODEL1,PARMS,LB1,0.703924181,0.534381237,-0.0744585,0.002247592,0.041194235,0.322442643,-2.072011425,4.979723544,-0.351710706,1.660199806,-3.463421702,-1
920,MODEL1,PARMS,LB1,0.736599434,16.67765936,-0.148291123,0.191122036,-0.627655398,-0.733795704,1.669963022,-3.117083746,0.021033732,0.631048292,-1.549334154,-1
921,MODEL1,PARMS,LB1,0.775101614,5.915387838,0.146626603,-0.341874083,0.886034608,-0.251588639,0.787972236,-2.229881791,0.256303467,0.628590978,-1.728421973,-1
922,MODEL1,PARMS,LB1,0.819142241,4.372034495,-0.036062476,0.368476862,-1.66204991,-0.045241079,0.836566559,-2.166485719,0.005312173,0.41955095,-0.788527849,-1
923,MODEL1,PARMS,LB1,0.75782666,21.09586745,0.199592646,-0.469145133,1.05974242,-1.165282352,3.176236491,-6.291704925,0.209531844,0.557604403,-1.869700655,-1
924,MODEL1,PARMS,LB1,0.757960229,11.25746757,-0.044302531,0.015885396,0.053487335,-0.44513396,1.260312048,-2.449810372,0.022691077,0.535495443,-1.336141043,-1
925,MODEL1,PARMS,LB1,0.799983483,7.785205897,-0.189414769,0.463179611,-2.151685432,-0.201221493,0.10699369,0.155609704,0.125998122,-0.331840206,0.853090879,-1
926,MODEL1,PARMS,LB1,0.664412883,-8.121837824,0.021109611,0.264229578,-1.693603909,0.600537842,-1.834064259,3.675466402,0.348355501,-0.28067486,0.235230121,-1
927,MODEL1,PARMS,LB1,0.817271454,3.59407528,0.051298743,-0.080107897,0.113628254,-0.119524181,-0.297188743,1.032852535,0.448715327,-1.051001699,2.670885199,-1
928,MODEL1,PARMS,LB1,0.750510269,9.838754948,0.135270321,-0.061898911,-0.232165649,-0.500206639,1.766753706,-3.540315019,0.276684417,-0.07102898,-0.024297821,-1
929,MODEL1,PARMS,LB1,0.672837664,8.611511432,0.094577304,-0.380360104,1.078365943,-0.297622426,0.725141634,-1.524148852,-0.042687666,0.59492455,-1.19293155,-1
930,MODEL1,PARMS,LB1,0.671597176,6.461920418,-0.07879598,0.483690635,-2.288876841,-0.227023501,0.555939244,-0.706986936,0.255677171,0.078851894,-0.742263611,-1
931,MODEL1,PARMS,LB1,0.714312875,10.80691168,-0.076712597,0.092132215,-0.112958557,-0.44565378,1.100262027,-2.197152234,0.156532775,0.163876803,-0.551707264,-1
932,MODEL1,PARMS,LB1,0.723258867,14.7304292,-0.024310561,-0.145535881,0.767488346,-0.664542736,1.189261408,-1.859930838,0.070403556,0.613849744,-1.614500378,-1
933,MODEL1,PARMS,LB1,0.719258979,-1.004495444,-0.064886129,0.085395426,-0.196289968,0.283042974,-0.904649565,1.372853944,0.090212869,0.267707859,-0.119751499,-1
934,MODEL1,PARMS,LB1,0.793986086,18.67313933,-0.087962463,0.673633349,-3.104518593,-0.893019099,1.626486513,-2.261047473,0.026476202,0.816192407,-2.34299656,-1
935,MODEL1,PARMS,LB1,0.709578183,13.59475488,0.019484976,0.146681643,-1.07218735,-0.671591156,2.322197274,-4.983994488,0.23139831,0.136317082,-0.610762224,-1
936,MODEL1,PARMS,LB1,0.709025525,-8.07403037,0.158305484,-0.332839305,0.753362167,0.65827982,-2.280365729,4.483230266,0.043236212,0.876749533,-2.132415484,-1
937,MODEL1,PARMS,LB1,0.785862662,14.46653768,0.035589895,0.01815177,-0.483864152,-0.640216365,2.466121234,-5.524560655,-0.088117517,0.814951746,-1.705831196,-1
938,MODEL1,PARMS,LB1,0.783918871,18.46175054,0.301367086,-0.894398066,2.89521076,-1.119298036,3.700367041,-8.133530811,0.573884106,-1.011356033,1.859550037,-1
939,MODEL1,PARMS,LB1,0.814807581,6.760821575,0.165712364,-0.345992659,1.316662947,-0.263013009,0.609879449,-1.10680246,0.142136685,0.255034833,-0.836948021,-1
940,MODEL1,PARMS,LB1,0.698892649,1.828666623,0.099832194,-0.22905825,0.664896657,-0.058370915,-0.04248461,-0.10041919,0.537088915,-0.496223613,0.445134732,-1
941,MODEL1,PARMS,LB1,0.732002738,-4.723552074,0.040088495,0.131810825,-0.59258037,0.470314821,-0.913811171,2.009959715,0.083881816,0.291515547,-0.747928389,-1
942,MODEL1,PARMS,LB1,0.681916411,4.731401369,0.113902224,-0.250193547,0.170285637,-0.180016473,0.094608753,-0.223297502,0.349303943,-0.028181536,-0.339892257,-1
943,MODEL1,PARMS,LB1,0.70593278,5.720977872,0.054847141,-0.224652984,0.632199151,-0.199615893,0.901074116,-1.833808994,0.233450513,0.212343246,-1.165159257,-1
944,MODEL1,PARMS,LB1,0.703855812,14.48525722,0.059009365,-0.030276515,-0.001358175,-0.689976384,2.375332457,-4.857441527,0.035733652,0.677982226,-1.877931702,-1
945,MODEL1,PARMS,LB1,0.707939503,-6.561088146,0.201519995,-0.246825398,0.205278561,0.49236568,-1.151712003,1.991635489,0.236855791,0.25868877,-0.890284609,-1
946,MODEL1,PARMS,LB1,0.817648939,10.40905772,-0.028357763,0.423307558,-2.472190452,-0.45697361,1.152868499,-2.516088287,0.212808062,-0.056549162,0.303756848,-1
947,MODEL1,PARMS,LB1,0.747293298,8.156660759,0.206771473,-0.753120589,2.565471913,-0.247341247,0.666526993,-1.630280963,-0.258834399,1.533956276,-3.341250807,-1
948,MODEL1,PARMS,LB1,0.809928242,8.395609524,0.05308479,0.026992305,-0.340169924,-0.384042834,-0.09906196,0.893895183,0.369210761,-0.327566823,0.425042124,-1
949,MODEL1,PARMS,LB1,0.675806813,20.70230217,-0.031796958,0.104966625,-0.261799773,-1.014512621,3.086789958,-6.699146984,-0.032143567,0.753199744,-1.41411656,-1
950,MODEL1,PARMS,LB1,0.76418304,4.20348135,-0.075455546,0.107931792,-0.61718382,-0.006042415,-0.162008851,0.426536528,0.01322305,0.675559992,-1.74083808,-1
951,MODEL1,PARMS,LB1,0.687676379,2.26731853,0.209328774,-0.40262648,1.041663289,-0.049974376,-0.546903209,1.346079433,0.310444236,-0.246274825,0.516274629,-1
952,MODEL1,PARMS,LB1,0.748130195,10.31614604,0.140773131,-0.443360128,1.733467969,-0.464511351,1.104393335,-2.474485162,0.109168157,0.400379378,-0.72517483,-1
953,MODEL1,PARMS,LB1,0.691453485,4.388085293,0.091328833,-0.369727941,1.465738043,-0.133005254,0.931306128,-2.203753784,0.212950547,0.317297931,-1.076779433,-1
954,MODEL1,PARMS,LB1,0.753868493,7.937983712,0.040716815,-0.028181449,-0.085150395,-0.325754872,0.779054891,-1.840263893,0.248442828,-0.13172034,0.307724167,-1
955,MODEL1,PARMS,LB1,0.856482716,22.15399348,0.133580093,-0.564102761,2.150994789,-1.007748344,2.158923472,-3.822871567,-0.433086725,1.938643936,-4.421008349,-1
956,MODEL1,PARMS,LB1,0.766859769,0.869816989,0.018210834,0.210022251,-1.171492985,0.167156094,-1.622972343,3.899625487,0.028275976,0.485724852,-1.13008111,-1
957,MODEL1,PARMS,LB1,0.69658418,11.69113729,0.006181842,-0.03512881,0.184151733,-0.530325216,1.676758998,-4.086836647,0.187126227,0.001108449,0.020176939,-1
958,MODEL1,PARMS,LB1,0.757933636,6.961762194,-0.074989751,0.237147902,-1.340631447,-0.172164581,-0.192223044,0.593014765,0.030905383,0.095058096,0.528633704,-1
959,MODEL1,PARMS,LB1,0.743730515,5.637013019,-0.089783244,0.22706267,-0.739012641,-0.039016144,-1.165008647,3.287094826,-0.191639013,1.416493427,-3.084791035,-1
960,MODEL1,PARMS,LB1,0.747315083,11.98491312,-0.015082313,0.040589187,-0.17983862,-0.567608641,1.992965875,-4.66413552,0.224760591,0.273312496,-0.621224909,-1
961,MODEL1,PARMS,LB1,0.70224937,6.872956486,0.304582642,-1.033101312,3.829136234,-0.339541214,0.50446278,-0.839090776,0.281970525,0.344455135,-1.231902972,-1
