SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,sLB1
11,MODEL1,PARMS,sLB1,0.563967464,1.720710073,0.128264878,-0.221947695,0.505360815,0.052552159,-0.332892769,0.550963756,-0.061329433,0.715632392,-1.524882474,-1
12,MODEL1,PARMS,sLB1,0.561659609,4.104076047,0.110393673,-0.257468795,1.048841729,-0.066549842,-0.158933822,0.675659093,-0.148624207,1.089275188,-2.633561902,-1
13,MODEL1,PARMS,sLB1,0.588004691,2.329621396,0.167015494,-0.096750318,-0.14801082,0.061312059,-0.908090291,2.628259925,-0.267950096,1.048968454,-2.101461006,-1
14,MODEL1,PARMS,sLB1,0.584969574,-4.867987817,0.074970501,0.21674831,-1.314937035,0.452840939,-1.757175224,3.580290775,-0.037401782,0.450264718,-1.013017817,-1
15,MODEL1,PARMS,sLB1,0.589221671,1.097321263,0.077530313,-0.138360461,0.63118933,0.109199583,-0.081965371,-0.069820612,-0.072835894,0.730656231,-1.862890999,-1
16,MODEL1,PARMS,sLB1,0.516717839,0.216076072,0.073530826,-0.045077527,0.322947039,0.109347987,-0.187473905,0.738641139,0.112567431,-0.105421182,-0.017622081,-1
17,MODEL1,PARMS,sLB1,0.558069515,2.024366968,0.052865007,0.21774316,-1.31514413,0.030093002,0.13676057,-0.304793238,0.002023804,0.019181,0.089365981,-1
18,MODEL1,PARMS,sLB1,0.598822051,12.23069847,0.026400104,0.10641836,-0.505429241,-0.53311942,1.713798358,-2.986806335,-0.178884122,0.974300833,-2.329588123,-1
19,MODEL1,PARMS,sLB1,0.585224827,9.819052443,0.046337319,0.095851967,-0.468830578,-0.468983621,1.128681392,-1.816187164,0.091475656,0.264933225,-0.77770831,-1
20,MODEL1,PARMS,sLB1,0.583532888,1.829948344,0.058907084,-0.149203419,0.637193012,0.064575348,-0.133966195,0.267964937,-0.050115579,0.482130491,-1.281048421,-1
21,MODEL1,PARMS,sLB1,0.550143503,0.074868699,0.105345779,-0.049044147,0.057054116,0.175793253,-0.875190975,2.122243419,-0.128506786,0.800800892,-1.896110553,-1
22,MODEL1,PARMS,sLB1,0.570891391,5.430441922,0.156480904,-0.273157103,0.80110369,-0.251056504,0.998271949,-2.282445369,0.171423988,0.16653548,-0.574092168,-1
23,MODEL1,PARMS,sLB1,0.600479274,9.471761369,-0.013426946,0.251042148,-0.855725179,-0.415223844,1.162546356,-2.44185492,0.064341341,0.201170535,-0.528076994,-1
24,MODEL1,PARMS,sLB1,0.561765808,-1.094156654,0.041039451,0.01417125,-0.010185101,0.18767659,-0.926676644,2.25782356,0.138802129,0.301937789,-1.17335878,-1
25,MODEL1,PARMS,sLB1,0.591171539,3.042243126,0.05255163,-0.23084397,0.377696068,-0.033193154,0.356561249,-0.945291349,0.105365761,-0.122184386,0.33277053,-1
26,MODEL1,PARMS,sLB1,0.596645903,5.422200358,0.227585854,-0.583088345,2.405237859,-0.182511155,0.526316349,-0.621931196,-0.119545789,0.801958776,-2.003191979,-1
27,MODEL1,PARMS,sLB1,0.582716885,-3.132196765,0.12717632,-0.126329697,0.324861399,0.30352014,-1.615927905,3.876031091,0.110503057,0.247232002,-0.962681978,-1
28,MODEL1,PARMS,sLB1,0.559011136,7.105540688,-0.04534392,0.314309206,-1.474899728,-0.250947892,0.925136343,-1.718243537,0.01213027,0.273956257,-0.786559535,-1
29,MODEL1,PARMS,sLB1,0.587774332,5.61871885,0.084076816,-0.418125402,1.727270208,-0.111831452,0.575696666,-1.196478473,-0.253320945,1.121646778,-2.458098382,-1
30,MODEL1,PARMS,sLB1,0.572819775,7.510744653,0.15625158,-0.309788217,0.709143615,-0.258854283,1.672215116,-3.864530562,-0.233780347,0.836235743,-1.932638856,-1
31,MODEL1,PARMS,sLB1,0.618056969,0.419569698,0.016440141,-0.018081388,0.397155032,0.18592734,-0.621671067,1.791360103,-0.149349223,1.135208589,-3.037713395,-1
32,MODEL1,PARMS,sLB1,0.627495947,5.108512036,-0.026110938,0.095660434,-0.278147381,-0.071744087,0.282044521,-0.21557977,-0.194346577,0.873029385,-2.027474792,-1
33,MODEL1,PARMS,sLB1,0.569271154,1.117276879,0.071286048,-0.032330719,-0.208067187,0.094789827,-0.05676545,0.144923358,-0.048197823,0.377393672,-0.824885752,-1
34,MODEL1,PARMS,sLB1,0.57298186,2.791816747,0.175600442,-0.329307514,1.195891561,-0.016331222,0.244879029,-0.601950279,-0.091965328,0.490369173,-1.065743759,-1
35,MODEL1,PARMS,sLB1,0.592295869,-5.912036536,0.06849593,0.020437705,0.00091099,0.481806461,-1.638558683,3.494245161,0.137842063,-0.270804251,0.486036263,-1
36,MODEL1,PARMS,sLB1,0.569138931,2.413356834,0.143537359,-0.348252552,1.467841733,0.030139531,0.399704271,-0.694202647,-0.1325887,0.305374753,-0.766975592,-1
37,MODEL1,PARMS,sLB1,0.575272001,8.247923921,-0.061327909,0.461081722,-2.083156815,-0.308216465,0.619811121,-0.891464827,-0.022258767,0.514985362,-1.344425949,-1
38,MODEL1,PARMS,sLB1,0.58158994,1.028641357,0.105808628,-0.302731026,1.430118865,0.102878902,-0.548210551,1.351154421,-0.039470352,0.506304354,-1.401605537,-1
39,MODEL1,PARMS,sLB1,0.609971699,2.38935134,0.161403071,-0.368755929,1.378478388,0.072142549,-0.182505723,0.294378277,-0.330472433,1.714703079,-3.952066471,-1
40,MODEL1,PARMS,sLB1,0.582355333,10.500291,-0.077423731,0.429163876,-1.691492829,-0.47822726,1.671558322,-3.057281638,0.078335254,0.22931854,-0.83200594,-1
41,MODEL1,PARMS,sLB1,0.619000426,-0.000320533,-0.063081907,-0.017718255,0.793008786,0.213989373,-0.457633656,0.75295757,-0.056802486,0.397412188,-0.791645957,-1
42,MODEL1,PARMS,sLB1,0.550195545,7.120481247,0.159348302,-0.418579499,1.779967586,-0.203858663,0.465856865,-0.788579604,-0.358470113,1.543267755,-3.536514814,-1
43,MODEL1,PARMS,sLB1,0.610923343,-6.251797243,0.00401277,-0.316289263,1.821825139,0.592714638,-3.020051157,7.187579596,-0.060996309,0.638542877,-1.569421492,-1
44,MODEL1,PARMS,sLB1,0.527697819,8.248214513,0.053995648,0.183749252,-0.999293698,-0.416740506,0.517813949,-0.215502571,0.267601401,-0.034081651,-0.518916999,-1
45,MODEL1,PARMS,sLB1,0.614064327,-4.215055791,0.049139075,-0.169098037,1.246628499,0.390093014,-0.985853801,2.003486401,0.104280548,-0.008246958,-0.077977193,-1
46,MODEL1,PARMS,sLB1,0.521142844,9.859317539,-0.030832784,0.199438951,-0.788202257,-0.435932624,1.79167158,-4.032786192,0.050489176,0.283861521,-0.653716221,-1
47,MODEL1,PARMS,sLB1,0.629880317,3.628779644,0.084523823,-0.185169922,0.678780442,-0.00167758,-0.028605175,0.315831124,-0.217225346,0.923802206,-2.06491669,-1
48,MODEL1,PARMS,sLB1,0.587231189,5.495848601,0.070000672,0.035134036,-0.381272111,-0.20575297,0.745862498,-1.06389969,0.055674279,0.338419918,-1.043156482,-1
49,MODEL1,PARMS,sLB1,0.647088497,-1.627865959,0.110585242,-0.279137539,0.768671057,0.288694113,-1.469533498,3.449343389,-0.109254118,0.548573264,-1.214432303,-1
50,MODEL1,PARMS,sLB1,0.581012419,2.700130418,0.005385518,-0.025843452,0.346987337,-0.026205587,0.620280152,-1.563945352,0.142406372,-0.197263441,0.394267167,-1
51,MODEL1,PARMS,sLB1,0.595487693,1.005810495,0.056979193,-0.01291911,-0.155362661,0.069533822,0.131812377,-0.389840665,0.092489025,0.017174629,-0.162027382,-1
52,MODEL1,PARMS,sLB1,0.550564167,4.009589586,0.092596133,-0.06041741,0.092710087,-0.183368022,0.567237159,-1.034213564,0.303183654,-0.330624621,0.306605569,-1
53,MODEL1,PARMS,sLB1,0.567137752,5.99017333,0.22759875,-0.356473166,0.756884605,-0.205685935,0.360458833,-0.599605035,-0.155009211,0.837507796,-1.865591275,-1
54,MODEL1,PARMS,sLB1,0.540800827,5.033662745,0.067284226,0.105305668,-0.507092699,-0.199520942,0.356425784,-0.33790409,0.141106192,0.267720894,-0.983433719,-1
55,MODEL1,PARMS,sLB1,0.588096697,3.735655641,-0.004102894,0.062262218,0.077421052,-0.131764924,0.85082492,-1.511584958,0.300432818,-0.798057011,1.496481397,-1
56,MODEL1,PARMS,sLB1,0.556077281,3.818268848,0.124079732,-0.146619413,0.173294539,-0.124549874,-0.089894823,0.599785984,0.099486609,0.504624213,-1.527530478,-1
57,MODEL1,PARMS,sLB1,0.6158989,-3.380612224,0.011320601,0.064946563,-0.278768331,0.35301978,-0.981772618,1.919944181,0.115199443,-0.50628069,1.338384238,-1
58,MODEL1,PARMS,sLB1,0.571385116,-1.488849296,0.104623181,-0.237990472,0.80096759,0.31363386,-1.68292966,4.127601937,-0.263587166,1.347329324,-3.101952781,-1
59,MODEL1,PARMS,sLB1,0.610155525,7.844381923,0.144586208,-0.191212654,0.412157584,-0.302993139,0.847722482,-1.492280833,-0.158174759,0.907190117,-2.131098874,-1
60,MODEL1,PARMS,sLB1,0.642196184,-7.468749675,0.013296952,0.216879945,-0.868942213,0.622072392,-1.936935505,4.164259055,0.013231763,0.154738552,-0.456671025,-1
61,MODEL1,PARMS,sLB1,0.602379675,2.990529057,-0.105573367,0.250886686,-0.795134379,-0.024163989,0.127925302,0.090888582,0.160993043,0.012360752,-0.299095538,-1
62,MODEL1,PARMS,sLB1,0.566321379,2.72111011,0.088936164,-0.140564261,0.593275002,-0.03355263,-0.06079195,0.276555174,0.084454437,-0.014362465,0.054633819,-1
63,MODEL1,PARMS,sLB1,0.525627352,11.51162997,-0.031297867,0.152161033,-1.002389251,-0.442859704,1.15802072,-1.70154138,-0.268281242,1.360654716,-3.238434776,-1
64,MODEL1,PARMS,sLB1,0.570253495,3.153306233,0.038185102,-0.032490894,0.175546867,-0.01047739,-0.804455805,2.074729555,-0.015614431,0.31314844,-0.66363309,-1
65,MODEL1,PARMS,sLB1,0.540264227,5.48857392,-0.008331104,0.063110021,-0.365982115,-0.120953311,0.23468716,-0.386345088,-0.087309967,0.280031962,-0.380399172,-1
66,MODEL1,PARMS,sLB1,0.585317904,7.343525604,0.029349142,0.127622513,-0.838916469,-0.294445354,0.392698153,-0.076142453,0.056629407,0.234861308,-0.826008419,-1
67,MODEL1,PARMS,sLB1,0.546841603,7.540408784,0.189618776,-0.453094462,1.790780864,-0.352532277,0.969011878,-1.336218133,0.03513914,0.926973796,-2.962464232,-1
68,MODEL1,PARMS,sLB1,0.58989633,8.149606263,0.106700268,-0.383599959,1.674451886,-0.279398782,0.62520413,-0.731268743,-0.245284558,1.265846612,-3.081570852,-1
69,MODEL1,PARMS,sLB1,0.617715951,1.465126035,0.121288333,-0.266763146,0.836720632,0.067564654,-1.168358154,3.639758587,-0.028509797,0.832552229,-2.352943351,-1
70,MODEL1,PARMS,sLB1,0.509227328,1.049469964,0.062224838,-0.258135122,1.359826507,0.175241209,-0.870392355,2.177354002,-0.301569515,1.418820537,-3.199069357,-1
71,MODEL1,PARMS,sLB1,0.579932427,4.640157236,0.026261236,0.093933914,-0.904381417,-0.080684426,-0.283732293,0.947691723,-0.105391842,0.664772731,-1.511402946,-1
72,MODEL1,PARMS,sLB1,0.550434779,13.95031216,-0.061599888,0.127718122,-0.636367731,-0.677316705,2.705916735,-5.944146151,0.118862308,-0.66261359,1.825469888,-1
73,MODEL1,PARMS,sLB1,0.625085515,11.95953334,0.026177083,0.009433413,-0.008458187,-0.556176301,1.851006726,-3.838131555,-0.011866868,0.34596051,-0.771959509,-1
74,MODEL1,PARMS,sLB1,0.569245161,0.075582476,0.121560995,-0.484602799,2.373194702,0.108922482,-0.052220491,0.339405808,0.122641185,-0.253710393,0.389650181,-1
75,MODEL1,PARMS,sLB1,0.639221962,5.959086856,-0.006643108,-0.025646367,0.877179762,-0.21949748,0.805725841,-1.660750711,0.140292065,-0.256889169,0.455445212,-1
76,MODEL1,PARMS,sLB1,0.587884422,-4.315759774,0.135969472,-0.101593729,0.195939386,0.427411815,-1.47785497,2.856588213,-0.094417535,0.732402754,-1.83809241,-1
77,MODEL1,PARMS,sLB1,0.561989525,3.330349658,0.167704322,-0.162423386,0.090580945,-0.085047684,0.43160458,-1.076595837,0.001117007,0.535216126,-1.249570868,-1
78,MODEL1,PARMS,sLB1,0.568078059,-0.715826179,0.028882378,-0.011752698,-0.04081535,0.253339605,-1.064671796,2.835835932,-0.158982002,1.191436468,-3.252122438,-1
79,MODEL1,PARMS,sLB1,0.567933036,9.39335021,0.047757413,0.051934243,-0.054958563,-0.421988659,2.13897091,-4.837433083,0.004486684,0.163333669,-0.244294092,-1
80,MODEL1,PARMS,sLB1,0.56877598,-5.638654209,0.024092174,-0.085280615,0.482892864,0.538200927,-1.653406267,3.261309396,-0.047936633,0.046934625,0.033374566,-1
81,MODEL1,PARMS,sLB1,0.580323303,-5.685016658,0.017292469,-0.106228555,0.759089962,0.446434171,-0.826926392,1.685775905,0.27169939,-0.604484039,0.969561118,-1
82,MODEL1,PARMS,sLB1,0.593538997,-9.763337615,0.018531961,0.167083578,-0.646270339,0.812066928,-2.630858157,6.087024394,-0.217453877,1.301102428,-3.333583205,-1
83,MODEL1,PARMS,sLB1,0.557364968,10.48044864,0.090866819,0.00538926,-0.505488279,-0.499564503,1.371991147,-2.646842428,0.026165215,0.302619307,-0.675420239,-1
84,MODEL1,PARMS,sLB1,0.581727008,3.574579326,0.18093804,-0.365403105,1.439497284,-0.037877217,-0.218931127,0.497788443,-0.167017536,0.832311432,-1.756849725,-1
85,MODEL1,PARMS,sLB1,0.564022942,8.217792618,0.001112232,0.250000161,-1.550446624,-0.315304369,1.485482385,-3.320120087,-0.07015435,0.49305561,-0.790365776,-1
86,MODEL1,PARMS,sLB1,0.51794082,3.11792,-0.010905159,0.10663534,-0.304710117,-0.00899771,0.302222162,-0.635124668,-0.056188931,0.787732701,-1.865533277,-1
87,MODEL1,PARMS,sLB1,0.594130112,8.199299074,0.176550372,-0.232921115,0.920478953,-0.383944196,1.029313446,-2.26626166,0.019253797,0.407500496,-0.886787157,-1
88,MODEL1,PARMS,sLB1,0.653006717,1.737939422,0.077933917,-0.238535159,1.159147705,0.101281715,-0.380891436,0.879157894,-0.169846941,0.757985415,-1.62467336,-1
89,MODEL1,PARMS,sLB1,0.570037936,4.132060745,0.207873111,-0.309039066,0.703802207,-0.123391427,0.643337269,-0.894571014,-0.049113536,0.592951088,-1.779279841,-1
90,MODEL1,PARMS,sLB1,0.59874221,-2.781363287,0.052474542,-0.069520928,0.888986753,0.348136057,-1.060905833,2.443683543,-0.063596833,0.423795009,-1.011830408,-1
91,MODEL1,PARMS,sLB1,0.564351681,3.913131409,0.143195365,-0.082217731,-0.024109187,-0.090473225,0.118012764,-0.017420659,-0.047058249,0.508676384,-1.246021142,-1
92,MODEL1,PARMS,sLB1,0.603311244,1.250514462,0.062084549,-0.180796053,0.596021695,0.131145046,-0.447969998,0.975996863,-0.154621183,0.867355358,-2.050950995,-1
93,MODEL1,PARMS,sLB1,0.605824506,6.197305862,0.078931149,-0.24756501,1.415659673,-0.235775092,0.93107364,-1.898853959,0.038258348,0.440283253,-1.338679478,-1
94,MODEL1,PARMS,sLB1,0.59701852,-0.819272983,0.154975099,-0.319530188,1.278310937,0.188682816,-0.18735313,0.594983681,-0.014939644,0.17650612,-0.588506068,-1
95,MODEL1,PARMS,sLB1,0.598525337,-1.918205587,0.232016086,-0.643974462,2.438671351,0.235125287,-0.218736584,-0.21188198,-0.006701065,0.427612107,-0.895763564,-1
96,MODEL1,PARMS,sLB1,0.561176502,1.812881058,0.080078797,-0.13224521,0.445195854,0.044717555,0.224400171,-0.643342327,-0.015259243,0.518169881,-1.55261895,-1
97,MODEL1,PARMS,sLB1,0.60652519,1.600766148,0.148890143,-0.222503256,0.670799499,0.033900687,-0.086356796,0.188562391,-0.016080366,0.708029164,-1.629591759,-1
98,MODEL1,PARMS,sLB1,0.551464326,2.847267033,0.170056718,-0.277390253,0.748829429,-0.032868189,-0.200105717,0.703242663,-0.102910569,1.654363819,-4.355038495,-1
99,MODEL1,PARMS,sLB1,0.640357929,3.26972707,0.15594771,-0.20028049,0.295086163,-0.081788466,-0.493501983,1.516466358,0.065897067,0.329850686,-0.896998845,-1
100,MODEL1,PARMS,sLB1,0.53008775,9.33574417,0.062184742,-0.249336587,1.205825834,-0.408374222,1.147493934,-2.113833502,0.033963228,0.023075769,0.092658494,-1
101,MODEL1,PARMS,sLB1,0.550942495,0.900432876,-0.01412852,0.202343424,-0.553231201,0.116257594,-0.837075706,2.24827047,0.001940895,0.566522308,-1.467463078,-1
102,MODEL1,PARMS,sLB1,0.573039918,0.661839201,0.077838432,-0.123963092,0.111985877,0.081393329,-0.04689844,0.176957737,0.161324859,-0.606121754,1.412868015,-1
103,MODEL1,PARMS,sLB1,0.624900848,-0.90944341,-0.135169922,0.070692832,0.474725139,0.311907808,-1.480864909,3.408928697,-0.119953429,0.764273711,-1.795607961,-1
104,MODEL1,PARMS,sLB1,0.593640605,-2.719212486,0.167389678,-0.278013885,0.922051623,0.271869719,-0.95733101,2.342837286,0.057641913,0.480644288,-1.471516822,-1
105,MODEL1,PARMS,sLB1,0.627617198,12.66166787,0.090642021,-0.120918764,0.300605702,-0.60853833,1.674774035,-3.297872889,-0.054502762,0.770713286,-1.610228767,-1
106,MODEL1,PARMS,sLB1,0.510284297,-4.937479209,0.244969308,-0.407326887,1.056645694,0.360884071,-0.933467686,1.654127656,0.132024872,0.125143908,-0.497500839,-1
107,MODEL1,PARMS,sLB1,0.564267424,11.40972514,0.112128108,-0.25041575,0.727742604,-0.505044955,1.509265677,-2.763383348,-0.13930141,0.815356123,-2.069922562,-1
108,MODEL1,PARMS,sLB1,0.556090603,-0.957661437,-0.04391376,0.225478817,-0.816078297,0.23521108,-0.784267023,1.652861589,0.046178745,0.080025983,-0.214643806,-1
109,MODEL1,PARMS,sLB1,0.566880635,1.493041331,0.121474885,-0.235271974,0.794577391,0.157031833,-0.646625544,1.677204737,-0.395281975,1.703544727,-3.891192236,-1
110,MODEL1,PARMS,sLB1,0.539114299,8.211537158,-0.115809165,0.300758992,-1.345137719,-0.274846248,0.578427986,-0.558156563,-0.060959624,0.440039592,-1.072718987,-1
111,MODEL1,PARMS,sLB1,0.562261678,-1.592429411,0.043993575,0.206725254,-1.064033933,0.284381734,-0.449320364,0.726060161,-0.139794611,0.76942027,-1.739859047,-1
112,MODEL1,PARMS,sLB1,0.596707407,6.298518667,0.091617559,-0.182542148,0.924860516,-0.178375648,0.351857533,-0.450606843,-0.196742501,1.077729438,-2.328207431,-1
113,MODEL1,PARMS,sLB1,0.534401115,8.510377639,0.077303964,-0.161407798,0.53171219,-0.373272647,1.442037137,-2.967710628,0.039560674,0.197850458,-0.482415147,-1
114,MODEL1,PARMS,sLB1,0.603468722,4.034362605,0.096231729,-0.104240254,0.467972787,-0.11602029,-0.054031391,0.623457441,0.067363988,0.369640214,-1.187516433,-1
115,MODEL1,PARMS,sLB1,0.569662478,-5.918215576,0.203026991,-0.429428018,1.482458605,0.470336133,-1.28656547,2.490449759,0.014182764,0.452249314,-1.092458801,-1
116,MODEL1,PARMS,sLB1,0.551229545,5.883217939,0.036665007,0.10847858,-0.821606549,-0.179518345,0.625195841,-1.320528681,-0.056333417,0.498302949,-1.04943928,-1
117,MODEL1,PARMS,sLB1,0.573708725,3.492804086,-0.03238027,0.024375935,0.216822144,-0.057982499,0.32221228,-0.378118771,0.105055794,0.264076963,-1.176756387,-1
118,MODEL1,PARMS,sLB1,0.592192612,7.018434927,0.024791843,-0.134862834,0.732415463,-0.286212221,0.26581524,-0.008852523,0.145353152,0.276296901,-1.240931893,-1
119,MODEL1,PARMS,sLB1,0.618575442,0.019666324,0.037373294,0.107240693,-0.279694408,0.239836132,-1.085080125,2.682507317,-0.29347343,1.15464283,-2.522818597,-1
120,MODEL1,PARMS,sLB1,0.587602909,7.669677396,-0.005705749,0.197379287,-1.3781979,-0.279257417,0.96780099,-2.206255552,-0.020554297,0.163429813,-0.199408265,-1
121,MODEL1,PARMS,sLB1,0.578200289,5.668120039,0.234566509,-0.371947326,0.820737595,-0.213941656,0.603089324,-1.003706964,-0.079265022,0.760146387,-1.987250923,-1
122,MODEL1,PARMS,sLB1,0.581512068,12.85774703,0.149580725,-0.266211866,0.682710372,-0.600067456,2.098524795,-4.327897551,-0.190253786,1.06631679,-2.488241848,-1
123,MODEL1,PARMS,sLB1,0.643076902,-5.065436429,0.145260359,-0.626335612,3.045147909,0.464160148,-1.893529539,4.1146885,-0.017517945,0.612706635,-1.649389472,-1
124,MODEL1,PARMS,sLB1,0.567380224,4.010712442,0.167469236,-0.283679545,0.708311043,-0.136588825,0.812698629,-1.824473324,0.070637731,0.047783998,-0.071879683,-1
125,MODEL1,PARMS,sLB1,0.545235894,9.587481159,0.165044357,-0.31537323,0.902351359,-0.482780493,1.426710114,-2.231357845,0.118287298,-0.096048759,0.015876636,-1
126,MODEL1,PARMS,sLB1,0.549849752,5.477892291,0.237054137,-0.344037083,0.539914025,-0.193538217,1.356157193,-3.09748774,-0.153847314,0.733545636,-1.574527675,-1
127,MODEL1,PARMS,sLB1,0.584712756,4.988299519,0.119882532,-0.20684966,0.554375745,-0.200497468,0.552293174,-1.599846408,0.15761433,-0.049736347,0.224752147,-1
128,MODEL1,PARMS,sLB1,0.540657093,9.353770507,0.08334141,-0.033606523,-0.138992136,-0.40935348,1.710222096,-3.716308031,-0.053001309,0.423873625,-0.99881005,-1
129,MODEL1,PARMS,sLB1,0.579531284,3.379321532,0.031043366,-0.13388594,1.075164619,0.012762727,-0.028354853,0.093339481,-0.177743929,0.971976504,-2.133691398,-1
130,MODEL1,PARMS,sLB1,0.573245088,4.069741594,0.226373465,-0.51780682,1.923234554,-0.056543308,0.228346571,-0.428123792,-0.293811688,1.292141014,-2.981136924,-1
131,MODEL1,PARMS,sLB1,0.598728758,2.283173943,-0.032106407,0.164633894,-0.5798863,0.049123259,0.423537036,-1.066083753,-0.031214217,0.52011447,-1.37212375,-1
132,MODEL1,PARMS,sLB1,0.575938592,0.200493026,0.012017524,0.051499765,-0.052422625,0.231523861,-1.072658431,2.51117619,-0.274254176,1.153641332,-2.21821386,-1
133,MODEL1,PARMS,sLB1,0.589740527,4.186167388,0.106688656,-0.172502195,0.608256118,-0.097510424,0.267290571,-0.247923343,-0.066675757,0.714987062,-1.845013287,-1
134,MODEL1,PARMS,sLB1,0.579180653,-1.220563833,0.004063096,-0.084719676,0.311899028,0.260647222,-0.984350634,2.420066796,-0.037668164,0.653702645,-1.645015407,-1
135,MODEL1,PARMS,sLB1,0.551878759,0.873503158,0.17583251,-0.50809608,2.395641334,0.097342662,-0.476728737,1.272316062,-0.098869611,0.992476256,-2.371000034,-1
136,MODEL1,PARMS,sLB1,0.561880661,6.08377067,0.07090549,-0.008819823,-0.052547737,-0.193770317,0.550402456,-0.669065265,-0.11602534,0.955103703,-2.500214212,-1
137,MODEL1,PARMS,sLB1,0.625526885,2.306627497,0.136822894,-0.330212415,1.346287781,0.026998946,-0.47584146,1.632479747,-0.09928876,0.986875711,-2.739643851,-1
138,MODEL1,PARMS,sLB1,0.607596601,2.032714361,-0.015521004,0.104041661,0.119502532,-0.012720883,-0.329099718,1.373789582,0.272782764,-0.640056488,1.254247125,-1
139,MODEL1,PARMS,sLB1,0.600488444,2.547845949,-0.014178589,0.185082247,-0.8240543,-0.026613248,0.277236576,-0.662687204,0.175281287,-0.293743038,0.479228323,-1
140,MODEL1,PARMS,sLB1,0.553289188,0.741713479,0.162167788,-0.301268723,0.885453195,0.086243734,-0.817053961,2.10204194,0.009290536,0.538170167,-1.36028401,-1
141,MODEL1,PARMS,sLB1,0.559510627,4.611765565,0.168609802,-0.40660666,1.513007785,-0.161121861,0.218876152,-0.049401233,0.030058145,0.480012458,-1.311357652,-1
142,MODEL1,PARMS,sLB1,0.540253451,1.22093068,0.083969531,0.113981105,-0.50309191,0.125229712,-0.99357638,2.579347279,-0.222546808,1.346171381,-3.149098309,-1
143,MODEL1,PARMS,sLB1,0.58151457,-0.18646466,-0.052192469,0.374779635,-1.657709315,0.195495956,-0.552779524,1.336017063,-0.016595944,0.672102394,-1.673073476,-1
144,MODEL1,PARMS,sLB1,0.583401166,5.656735929,0.084012162,-0.025503243,0.015237705,-0.201400341,0.179706867,0.109941986,0.039201163,0.473985983,-1.49269541,-1
145,MODEL1,PARMS,sLB1,0.558774696,0.749649722,0.13243633,-0.074468626,-0.065402569,0.010971906,0.452302342,-0.770426784,0.258445845,-0.290844308,0.273406005,-1
146,MODEL1,PARMS,sLB1,0.553030444,4.247901416,0.002526262,0.193146906,-1.291259358,-0.073986408,0.024879351,0.540353042,-0.012431179,0.171296915,-0.586211175,-1
147,MODEL1,PARMS,sLB1,0.594853503,2.987759857,0.104238369,-0.311924288,1.124121386,-0.020804729,0.548442477,-1.338207138,-0.01262299,0.015393865,-0.036425865,-1
148,MODEL1,PARMS,sLB1,0.536229938,4.947603412,0.102357014,-0.293997541,1.255062634,-0.131572501,0.459534291,-0.442513794,-0.078078946,0.750624711,-2.104669544,-1
149,MODEL1,PARMS,sLB1,0.586590145,-3.248373694,0.099243808,0.047546599,-0.260382425,0.420554861,-1.312393946,2.762457761,-0.331751701,1.592300738,-3.686848868,-1
150,MODEL1,PARMS,sLB1,0.59991508,1.242596052,0.153852498,-0.342486448,1.764793679,0.099040082,-0.44151158,1.314572674,-0.154382357,0.800687443,-1.84709672,-1
