SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RUL
799,MODEL1,PARMS,RUL,1.394580666,16.95409935,0.037714144,0.055375691,-0.758117859,-0.80042199,3.969714324,-9.598138871,0.940003044,-3.855495516,9.672460922,-1
800,MODEL1,PARMS,RUL,1.305427402,16.37741898,0.199890541,-0.565096722,2.019683532,-0.641488924,0.876866849,-0.595123622,0.242234487,0.841638328,-3.19023533,-1
801,MODEL1,PARMS,RUL,1.252758384,-5.771739733,0.484128316,-1.520412877,6.657732452,0.645486331,-1.528296066,3.044183757,0.203636359,0.034141795,-0.211250357,-1
802,MODEL1,PARMS,RUL,1.535769416,9.051447641,0.180264426,-0.280059776,1.239464448,-0.307082683,2.107472247,-5.184461179,0.614340724,-0.943444177,2.214345928,-1
803,MODEL1,PARMS,RUL,1.295822501,-7.83419853,0.165107192,-0.355861991,0.937610459,0.903380584,-0.912368027,0.579589287,-0.03046144,0.531004472,-1.2691681,-1
804,MODEL1,PARMS,RUL,1.340111301,6.589677999,-0.216799222,0.372942628,-0.737650513,-0.089321532,0.05047163,0.699975303,0.843190989,-2.066557595,3.558273907,-1
805,MODEL1,PARMS,RUL,1.290352801,8.880176967,0.041426073,0.142753403,-0.819731953,-0.045992423,1.124380897,-2.454977971,-0.187866527,1.427578096,-3.485317849,-1
806,MODEL1,PARMS,RUL,1.252579375,-12.17067055,0.387044331,-0.855667746,3.47308085,0.928140769,-1.67566118,3.017225783,0.542007107,-0.54537896,0.706210019,-1
807,MODEL1,PARMS,RUL,1.498722738,8.338513728,-0.03290989,0.155790995,-0.36287134,-0.085848348,-1.479118365,3.369058389,0.336057383,-1.850749645,6.12416625,-1
808,MODEL1,PARMS,RUL,1.335038546,-8.24491001,0.171673351,-0.650502145,2.421525585,0.807078494,-1.656921145,2.628148221,0.520759487,-1.451494423,3.455977026,-1
809,MODEL1,PARMS,RUL,1.329111904,8.964579185,0.103001732,-0.741508495,3.376373021,-0.270622261,0.375251541,0.351143203,0.727059145,-1.899706751,3.389207312,-1
810,MODEL1,PARMS,RUL,1.354326787,0.06311336,0.17817096,-0.396760512,1.768755457,0.272227986,0.144747687,-0.6913354,0.552733206,-0.990834203,1.704960272,-1
811,MODEL1,PARMS,RUL,1.294878964,-1.386406185,0.471899074,-1.56329541,6.330352771,0.376355784,0.126231624,-1.219106288,0.240578076,-0.300395531,0.552834863,-1
812,MODEL1,PARMS,RUL,1.296403593,-2.137202866,0.140392567,-0.3571355,1.699906906,0.524721197,-1.111460856,2.35587275,0.103258616,0.067171946,-0.174097439,-1
813,MODEL1,PARMS,RUL,1.256243174,4.407395868,-0.181165885,0.072599095,0.385314579,0.083900416,0.195168155,0.628651111,0.667571113,-1.802630899,3.680782075,-1
814,MODEL1,PARMS,RUL,1.233907541,-3.00763957,0.374032389,-0.435125111,1.462121565,0.448115231,-0.474781508,1.294165295,0.289090771,-0.676822301,1.506890087,-1
815,MODEL1,PARMS,RUL,1.387050704,3.083509124,0.274235845,-0.338343989,1.034640007,0.277991025,-0.985988026,2.233715526,-0.257792904,1.255330001,-2.531144452,-1
816,MODEL1,PARMS,RUL,1.503941635,-5.113142499,0.189830319,-0.179803702,0.520443985,0.710469674,-0.474919198,-0.706741071,0.062758155,-0.183421923,1.11810659,-1
817,MODEL1,PARMS,RUL,1.215257769,0.52831497,0.407490111,-1.355766408,5.967858836,0.242167056,1.150217902,-3.58235243,0.35616889,-1.677838307,4.468568436,-1
818,MODEL1,PARMS,RUL,1.392317474,-10.83707187,0.240044283,-0.286630639,0.999452536,0.911652249,-1.629500722,3.063881523,0.474730327,-0.675866591,1.26566134,-1
819,MODEL1,PARMS,RUL,1.351962205,-2.841846777,0.148894772,-0.680046055,3.027140839,0.608846007,-3.162611445,7.705829932,0.008147565,1.636859509,-4.789508474,-1
820,MODEL1,PARMS,RUL,1.319980495,0.382718069,0.393690583,-1.04556345,4.203967489,0.209737108,-0.299473482,-0.035970708,0.51235526,-1.226176684,3.733416636,-1
821,MODEL1,PARMS,RUL,1.257257457,-1.899713017,0.329560787,-1.098657877,4.976592512,0.469780123,-1.167599063,3.337770734,0.117727792,0.072695237,-0.886942914,-1
822,MODEL1,PARMS,RUL,1.271314425,8.020225866,0.286778897,-0.688275325,2.549370501,-0.369277497,2.928922754,-7.155801299,0.98830225,-2.197059665,4.28744676,-1
823,MODEL1,PARMS,RUL,1.272626675,8.822292968,0.095182001,-0.179116122,0.283233183,-0.257303152,1.342952723,-2.469375673,0.606197635,-1.374592831,2.55740763,-1
824,MODEL1,PARMS,RUL,1.218166267,-6.944507391,0.208345158,-0.042041424,-0.518442679,0.75743877,-2.098951197,4.144173849,0.242757178,-0.431391514,0.862701635,-1
825,MODEL1,PARMS,RUL,1.378571512,0.976094623,0.096216452,-0.119085114,0.061872873,0.390821134,0.077909539,-0.77356184,0.007099269,0.518401403,-2.260312424,-1
826,MODEL1,PARMS,RUL,1.292205024,-0.631562079,-0.047610257,-0.208513207,2.18684845,0.543033339,-1.430860686,3.179124761,0.006429244,-0.028071956,0.04427794,-1
827,MODEL1,PARMS,RUL,1.330347485,8.08972676,0.350479729,-0.888104511,2.402177337,-0.353579696,1.929916914,-3.925681336,0.789867666,-1.041041897,1.649396663,-1
828,MODEL1,PARMS,RUL,1.240797272,-6.863585494,0.278565772,-0.968941256,3.839864549,0.648296685,-2.589393167,5.950269667,0.70069518,-1.33493066,2.280938332,-1
829,MODEL1,PARMS,RUL,1.255228794,-3.251071976,0.295504205,-0.422736867,2.009598577,0.397219246,0.126493504,-0.488947348,0.62995905,-1.462900738,2.69808727,-1
830,MODEL1,PARMS,RUL,1.357122685,9.25175747,0.010025838,-0.514801861,3.343962474,-0.178722176,0.59478367,-2.010404866,0.413349934,-1.535302434,4.237876074,-1
831,MODEL1,PARMS,RUL,1.399330768,-2.490368636,0.208084812,-0.786150671,2.445763634,0.623166898,-1.27819396,2.187618979,-0.146575973,1.117197999,-2.688899252,-1
832,MODEL1,PARMS,RUL,1.312525146,-11.84843741,0.430444191,-1.408722587,5.363229798,1.113719442,-3.787228191,8.474117468,-0.135405905,1.678553203,-4.324563291,-1
833,MODEL1,PARMS,RUL,1.38167404,0.903549375,0.031925746,0.30004056,-1.200109307,0.318256762,-0.041587377,-0.870893013,0.319835623,-1.424591306,3.819265571,-1
834,MODEL1,PARMS,RUL,1.300910625,-8.829789928,0.11345246,-0.131718838,1.075499595,0.892882135,-2.889401862,6.692065667,0.321713148,-0.209476527,-0.416222379,-1
835,MODEL1,PARMS,RUL,1.20584222,4.417272127,0.197223479,-0.399278016,2.433060212,-0.035503529,0.503601872,-0.619237135,0.609308349,-1.263154511,2.358154898,-1
836,MODEL1,PARMS,RUL,1.246845527,-0.944101749,0.172627033,-0.012519284,-0.901635241,0.331310356,-0.302113235,0.628046207,0.530603,-1.9722422,4.581564601,-1
837,MODEL1,PARMS,RUL,1.258777968,0.565622153,-0.013474406,0.063161548,-0.524429675,0.239776635,0.137700398,-0.17340103,0.780998139,-2.297307089,4.64556025,-1
838,MODEL1,PARMS,RUL,1.27868227,-2.623069707,-0.032774,-0.37768766,1.890960584,0.593577352,-1.369890166,3.765519299,0.215911177,0.701121704,-3.090459996,-1
839,MODEL1,PARMS,RUL,1.310748373,-10.43173219,0.072495949,-0.361304459,1.746569144,0.82904599,-1.125044565,0.94357574,0.927798697,-2.79709832,6.748609829,-1
840,MODEL1,PARMS,RUL,1.259548234,-15.69916376,0.486065045,-1.583925781,6.858914514,1.174782868,-4.106509482,9.317933224,0.443917216,0.230561461,-1.707499854,-1
841,MODEL1,PARMS,RUL,1.244247124,0.431670894,0.125956618,0.588416698,-2.705582784,0.131890661,2.240095702,-5.57928804,0.828336314,-2.361739575,4.720341818,-1
842,MODEL1,PARMS,RUL,1.332445353,-15.31858508,0.478016178,-0.858871309,2.637150667,1.147708378,-2.395137439,4.839244779,0.475107641,-1.885062613,4.618761251,-1
843,MODEL1,PARMS,RUL,1.313839446,-2.511178682,0.108425205,-0.16766671,0.797416507,0.45270629,-1.268509774,2.353754085,0.515706853,-0.755031485,1.344795701,-1
844,MODEL1,PARMS,RUL,1.292155006,-3.952985912,-0.242741713,0.097320366,0.647159796,0.703867658,-1.193765452,2.589502986,0.373218342,-1.692514664,4.309587547,-1
845,MODEL1,PARMS,RUL,1.336053151,5.726728541,0.000561553,0.057236835,0.472929859,0.026475916,0.879433753,-0.600306018,0.347552679,-1.379429283,2.734024143,-1
846,MODEL1,PARMS,RUL,1.611048712,6.619105876,-0.11428636,0.554591411,-2.033954304,0.20567469,-1.749640163,4.245980475,-0.262054617,0.466499897,-0.478318532,-1
847,MODEL1,PARMS,RUL,1.28081012,-3.117260148,0.054736603,0.155557944,0.079973845,0.412911457,0.9876995,-2.98586266,0.684059078,-1.46063634,3.049420861,-1
848,MODEL1,PARMS,RUL,1.215500449,4.348654461,0.249127653,-0.138937588,0.07596068,0.070384138,-0.774693734,2.510712736,0.231710617,-0.260141683,0.347807143,-1
849,MODEL1,PARMS,RUL,1.35942883,4.198451625,0.244498709,-0.965571792,3.998479003,0.039186858,1.793710598,-4.307271282,0.443004207,-1.381008049,2.9239465,-1
850,MODEL1,PARMS,RUL,1.313663563,-12.35893233,0.209858191,-0.444595982,1.960190768,1.158688174,-2.485508472,5.267517238,-0.009903969,0.212861676,-0.765780823,-1
851,MODEL1,PARMS,RUL,1.18222518,-11.5157881,0.617740131,-1.364054198,4.892713268,0.923035201,-1.523151928,2.340738496,0.174525648,1.580325835,-5.017639395,-1
852,MODEL1,PARMS,RUL,1.212421839,-2.63835582,0.330185063,-0.717714098,2.485222477,0.452733205,-1.805884441,4.332235868,0.343598401,-0.143102373,-0.460143579,-1
853,MODEL1,PARMS,RUL,1.291255276,-0.039210717,0.506808141,-1.632436746,5.981625812,0.237569554,0.544144784,-1.069471385,0.456669646,-1.752377161,3.60916401,-1
854,MODEL1,PARMS,RUL,1.26404252,0.710558891,0.475413547,-1.727138677,7.47790598,0.222344928,-0.804131967,1.693209719,0.333361363,-0.469813933,1.217261588,-1
855,MODEL1,PARMS,RUL,1.457574396,8.789833448,0.013692915,-0.25364712,1.012742437,-0.153160885,0.939776761,-1.545806726,0.438437176,-0.803030278,0.981653977,-1
856,MODEL1,PARMS,RUL,1.279193796,-13.77575927,0.070701959,-0.342380689,1.036328608,1.178051331,-4.097565865,9.079075323,0.439032698,-0.210412712,-0.391248311,-1
857,MODEL1,PARMS,RUL,1.326292403,-9.327132982,0.438328428,-1.342098765,5.223055181,0.957201456,-2.785408493,5.924459126,-0.054692258,0.31616038,-0.979470284,-1
858,MODEL1,PARMS,RUL,1.44820071,0.247694701,0.151897304,0.285197101,-2.251589457,0.246411757,0.469160733,-2.638279912,0.522793395,-0.771007168,1.81900856,-1
859,MODEL1,PARMS,RUL,1.328200555,-4.662497154,-0.310678892,0.774678674,-2.131067586,0.661106628,-1.532671635,2.92323098,0.735236274,-2.079513351,4.465447478,-1
860,MODEL1,PARMS,RUL,1.245294197,-17.7116668,0.026546328,-0.354810027,2.108251346,1.403299376,-4.340651171,9.266997255,0.539188877,-1.047280082,2.024803564,-1
861,MODEL1,PARMS,RUL,1.401635496,-0.802339553,0.345033407,-0.858312861,1.978309692,0.326698022,-1.490270642,3.135230764,0.489592652,-0.784740277,1.370873163,-1
862,MODEL1,PARMS,RUL,1.261154672,-0.537521444,0.297724953,-0.476752022,1.6436983,0.080504358,-0.327499561,1.174251188,1.176798576,-2.274524739,4.207834635,-1
863,MODEL1,PARMS,RUL,1.36337899,5.876681659,-0.061550851,0.287651635,-0.666313316,-0.011483499,0.637413842,-0.637851072,0.532476309,-1.809982278,3.687872721,-1
864,MODEL1,PARMS,RUL,1.321467873,3.46150602,0.092817871,-0.396365998,1.809516954,0.10754992,-0.385228082,1.760705424,0.540324854,-1.339653841,2.47135082,-1
865,MODEL1,PARMS,RUL,1.220528035,-22.25373888,0.355094364,-1.403703314,6.091320764,1.753954188,-5.85260896,12.2351843,0.018925068,0.063662427,-0.073627076,-1
866,MODEL1,PARMS,RUL,1.413291587,-9.455709752,-0.354156614,1.063875621,-4.07882096,1.032143098,-2.462926272,5.327742748,0.316138124,0.346962743,-2.082130106,-1
867,MODEL1,PARMS,RUL,1.302186198,7.235251629,-0.026057833,-0.629043366,3.600641737,-0.063355759,-0.085769053,0.07174088,0.543835547,-1.634824979,3.90134735,-1
868,MODEL1,PARMS,RUL,1.33670822,-6.576029244,0.384610482,-1.185867968,5.487184416,0.759632918,-2.53303014,5.97843266,0.031578512,0.562595033,-1.697185186,-1
869,MODEL1,PARMS,RUL,1.240310965,-3.919813464,0.210900813,-0.769467856,3.72749078,0.535613969,-1.315372075,2.524934061,0.475463606,-1.132001609,2.425576225,-1
870,MODEL1,PARMS,RUL,1.34445208,5.421939678,-0.18355369,0.343955267,-0.185627775,0.089391414,0.017993655,0.051480886,0.421833514,-1.177510456,2.235162605,-1
871,MODEL1,PARMS,RUL,1.353015506,12.24359816,0.213401106,-0.212637241,0.464840457,-0.39391011,1.672005334,-3.669462449,0.164690827,0.316309059,-1.205441181,-1
872,MODEL1,PARMS,RUL,1.360595635,4.081932123,0.364085786,-0.624922253,1.716878822,0.088216473,-0.686837969,2.1413931,0.164146738,0.445343631,-1.526194839,-1
873,MODEL1,PARMS,RUL,1.447312009,-10.19655203,0.350550591,-1.327955618,5.389148496,0.884230891,-2.450996852,4.423539954,0.553913926,-1.486372241,3.024416365,-1
874,MODEL1,PARMS,RUL,1.348442928,-10.29728797,0.286203607,-0.931330186,3.829126685,0.837589545,-2.942977033,7.408591843,0.696208664,-1.350078036,2.490831211,-1
875,MODEL1,PARMS,RUL,1.314092482,7.404296857,-0.200134942,0.648100596,-2.650666484,-0.05103454,0.409667944,-0.205877006,0.495613082,-1.154586231,1.819858654,-1
876,MODEL1,PARMS,RUL,1.313223313,7.260277674,0.284839242,-0.591959014,1.873039282,-0.121377341,-0.506824812,2.023102835,0.322951364,-0.443342967,0.632523056,-1
877,MODEL1,PARMS,RUL,1.303821519,-27.20073112,0.393767888,-1.154478808,5.629763952,1.792035438,-3.429467177,5.004062892,0.810053499,-2.605868937,6.163444974,-1
878,MODEL1,PARMS,RUL,1.104601851,-4.053532392,0.058610186,-0.001629621,0.218687345,0.612336079,-0.64228335,0.57550938,0.241791286,0.013544653,-0.110028275,-1
879,MODEL1,PARMS,RUL,1.410323747,4.799837836,0.117781861,-0.508795517,2.304843191,0.112442695,1.343102823,-4.075811568,0.166873579,-1.098719116,3.506644358,-1
880,MODEL1,PARMS,RUL,1.364319402,-3.036726487,0.092269749,0.248969587,-1.157367733,0.57856407,0.500384082,-1.87215242,0.053278239,0.554621788,-1.436221794,-1
881,MODEL1,PARMS,RUL,1.250290883,-1.271345294,0.337588963,-0.779108601,3.664788604,0.358330837,-0.534213629,0.993159197,0.263527936,0.456671385,-1.522899733,-1
882,MODEL1,PARMS,RUL,1.253683215,9.190319839,0.048064385,-0.247940363,2.035822795,-0.246593707,1.282381619,-2.998048062,0.508524012,-0.462204583,0.183533485,-1
883,MODEL1,PARMS,RUL,1.43574259,-4.26775787,0.254650221,-0.746150668,2.871511762,0.579606143,-2.589250922,5.726181761,0.401596502,-0.530575161,0.908078503,-1
884,MODEL1,PARMS,RUL,1.364204324,11.90957383,0.140523426,-0.426713546,2.075181293,-0.319394856,2.193107789,-5.985426465,0.101544338,-0.06439126,0.57867314,-1
885,MODEL1,PARMS,RUL,1.249905492,-5.362566748,0.200991047,-0.34153963,1.072314727,0.725111443,-0.10454038,-1.344785205,0.016949609,-0.270287809,1.067817123,-1
886,MODEL1,PARMS,RUL,1.219158727,4.241666072,0.165746167,-0.591916054,2.605231426,0.050397124,-0.499406115,1.692109984,0.507531181,-1.285502486,2.854957005,-1
887,MODEL1,PARMS,RUL,1.396469866,5.942594596,0.200670149,-1.159512182,4.974240952,-0.100260184,0.620807315,-0.974859184,0.758743645,-2.331988146,5.162221629,-1
888,MODEL1,PARMS,RUL,1.400423066,-5.199661891,0.023475632,0.180401009,-0.798305853,0.595365231,0.339347131,-1.77347097,0.646773759,-1.355876472,2.237802422,-1
889,MODEL1,PARMS,RUL,1.15211294,-7.226649148,0.135391431,-0.001302776,-0.346216192,0.785093063,-1.215877757,2.406787345,0.246930181,0.395632576,-1.96799864,-1
890,MODEL1,PARMS,RUL,1.56667819,0.686685905,0.077571906,-0.139721896,0.866986468,0.175726043,0.002469248,-0.715287424,0.880320886,-2.169566235,4.220789284,-1
891,MODEL1,PARMS,RUL,1.380948323,3.666290919,0.234652099,-0.602412096,2.154318,-0.047649338,1.078208929,-2.240038733,0.869268711,-2.00051288,3.765356306,-1
892,MODEL1,PARMS,RUL,1.303823875,3.222515954,0.039895296,0.214112387,-0.802369539,0.171204725,1.419322628,-3.260452408,0.274812907,-0.641709381,1.025785426,-1
893,MODEL1,PARMS,RUL,1.318591252,-7.25580662,0.080503132,-0.023748173,-0.456424453,0.708261253,-2.457105091,5.468628742,0.665431006,-0.860522606,0.823763773,-1
894,MODEL1,PARMS,RUL,1.3143022,2.962148818,0.201299961,-0.278406602,0.8063265,0.210221982,-1.364933439,4.474543088,0.14277684,0.221623698,-1.444281705,-1
895,MODEL1,PARMS,RUL,1.495330628,7.951801892,0.634292649,-0.730011076,1.980443571,-0.389897415,0.892973063,-1.098082587,0.640634443,-0.129573036,-1.307431613,-1
896,MODEL1,PARMS,RUL,1.485395893,4.898153399,0.19295308,-0.64216573,2.103744172,-0.021764294,-0.516937935,1.175614398,0.583708888,-0.895273869,1.768892397,-1
897,MODEL1,PARMS,RUL,1.218957908,-2.817516966,0.154201659,-0.706638684,2.948773638,0.623597507,-1.951658704,4.798460319,-0.098132826,1.489695441,-4.057306993,-1
898,MODEL1,PARMS,RUL,1.336592048,-0.605732078,-0.314839502,-0.163059037,1.914729139,0.340843442,-0.825897462,1.895612065,1.083989377,-3.453921494,7.703133037,-1
899,MODEL1,PARMS,RUL,1.205673577,-17.15224142,0.422137251,-0.486584566,0.28588437,1.268896132,-2.359318208,4.124610927,0.366178052,-0.534609196,0.970547326,-1
900,MODEL1,PARMS,RUL,1.306954605,3.155918615,0.047386607,0.16533443,-0.148237183,0.254173203,0.742616916,-1.470004188,-0.07362816,1.340619594,-3.896495352,-1
901,MODEL1,PARMS,RUL,1.2726559,-7.594284773,0.22588565,-0.445493699,1.312879572,0.700599651,-2.397578568,5.254670702,0.670700091,-2.018640201,4.256528542,-1
902,MODEL1,PARMS,RUL,1.197103379,-5.076723508,-0.044349701,-0.066352607,1.358971757,0.694407344,-1.109704639,2.846215421,0.299965193,-0.367076233,0.097613003,-1
903,MODEL1,PARMS,RUL,1.291683155,-0.413782909,-0.151165304,0.331851491,-0.981926121,0.434316658,-0.651702795,0.916662054,0.45709975,-1.508711301,3.47018924,-1
904,MODEL1,PARMS,RUL,1.393294175,-9.965122297,-0.074726098,0.516860414,-2.762081559,1.105966635,-3.680319675,8.177133756,-0.026803629,0.749414428,-1.721294605,-1
905,MODEL1,PARMS,RUL,1.375304732,3.75806149,0.383853267,-0.878186015,2.851560432,0.144528809,-0.657446888,2.085812697,0.060025542,-0.310444594,0.726591432,-1
906,MODEL1,PARMS,RUL,1.308560947,-14.70328986,0.384615804,-0.877195151,3.152242334,1.173784853,-2.656617673,4.982779406,0.257233615,-0.024984484,-0.269327783,-1
907,MODEL1,PARMS,RUL,1.209963719,-12.4066158,0.021258626,0.102879516,-0.042803133,1.20710822,-3.448572675,7.779093246,-0.005420411,1.077992145,-3.171907554,-1
908,MODEL1,PARMS,RUL,1.428682277,-12.67060585,-0.04717318,0.472158005,-2.461310443,1.265264415,-4.193352744,8.47036739,-0.012735763,0.460217174,-1.050944101,-1
909,MODEL1,PARMS,RUL,1.341993014,1.888668604,0.376602314,-1.267673695,5.350051633,0.276221307,-0.065247734,-0.454076586,-0.040036005,0.619766165,-1.671174023,-1
910,MODEL1,PARMS,RUL,1.231162247,8.193672154,-0.062134576,0.113423586,0.115516389,-0.216756398,0.675342531,0.010277871,0.762859913,-1.627872344,2.441573458,-1
911,MODEL1,PARMS,RUL,1.361776502,-7.101248264,0.034751998,-0.054387838,-0.351136523,0.867216318,-3.538552906,8.441472967,0.21021252,-0.242887838,-0.01592658,-1
912,MODEL1,PARMS,RUL,1.324840924,-11.19400069,-0.31680449,-0.145088943,1.699339325,1.179010684,-3.314091474,7.047823187,0.353050519,-1.081749914,2.474088505,-1
913,MODEL1,PARMS,RUL,1.297808517,-19.63738546,0.565911952,-1.630064889,6.40190138,1.495179688,-4.096039954,8.40953731,0.065426802,0.252796625,-0.904400802,-1
914,MODEL1,PARMS,RUL,1.332612571,4.972918902,-0.082790919,0.159963714,-0.480809336,-0.044340567,-0.054816135,0.960543175,0.880742752,-1.946230126,3.400468973,-1
915,MODEL1,PARMS,RUL,1.244708289,-14.64201381,0.321408339,-0.574990969,1.648944551,1.235528374,-3.093228961,6.407922124,0.10524327,0.350346039,-1.51847366,-1
916,MODEL1,PARMS,RUL,1.285309772,-18.10293987,-0.084828411,0.447139523,-1.705777354,1.466701305,-2.39202222,3.622908688,0.420047331,-1.125977451,2.147332141,-1
917,MODEL1,PARMS,RUL,1.243153902,-0.745518771,-0.085789928,0.418731162,-1.274583481,0.462970202,0.268008897,-1.545005981,0.274813706,-1.219513212,3.068356544,-1
918,MODEL1,PARMS,RUL,1.221779507,-15.6708909,0.159721126,-0.655277661,2.512268088,1.298221686,-4.244005712,9.101542037,0.372423763,-0.927277665,1.965043916,-1
919,MODEL1,PARMS,RUL,1.372658825,-12.89852763,0.221849739,-0.361845862,1.037364949,1.050575111,-2.641022077,5.177173808,0.596714973,-2.267316597,5.398100525,-1
920,MODEL1,PARMS,RUL,1.248204259,7.606204536,-0.295522721,0.603005184,-1.668451286,-0.0927498,0.641561719,-1.161006468,0.6996181,-1.087318242,1.407163489,-1
921,MODEL1,PARMS,RUL,1.315305072,5.2949251,0.04605473,0.13852789,-0.639036615,0.011716423,0.80270629,-1.887240903,0.436662668,-0.917941384,1.501601779,-1
922,MODEL1,PARMS,RUL,1.315038184,5.310454067,0.265852112,-0.020921414,0.470027681,-0.058566595,2.346323036,-6.085450592,0.381417505,-0.846184986,1.693832585,-1
923,MODEL1,PARMS,RUL,1.366547992,-20.2313892,0.602745962,-1.307194495,4.428440193,1.544525517,-3.550950206,7.039378132,-0.119801337,1.442040944,-4.073591696,-1
924,MODEL1,PARMS,RUL,1.43298908,-3.9962862,-0.191268652,0.695740905,-3.250134447,0.565348537,-1.203641707,2.756216036,0.79375904,-2.36356692,4.892087551,-1
925,MODEL1,PARMS,RUL,1.297342502,-0.768209661,-0.025515435,-0.120119525,0.528364612,0.480774867,-0.766902863,1.43843291,0.275813295,-0.994461142,1.823526026,-1
926,MODEL1,PARMS,RUL,1.292327412,-16.59461833,-0.119849055,0.071318652,0.468181559,1.634268518,-4.235066383,8.730214784,-0.409237866,1.394852042,-3.08699267,-1
927,MODEL1,PARMS,RUL,1.199665465,4.838242808,0.382916998,-1.590511449,6.835834384,0.025631901,0.088395192,-0.169335466,0.283370317,-0.45010622,1.098678697,-1
928,MODEL1,PARMS,RUL,1.32937846,7.307587577,0.284624986,-0.594594514,1.555744312,-0.336755335,1.930661834,-3.878559917,1.043452307,-2.42840558,4.360014799,-1
929,MODEL1,PARMS,RUL,1.324541764,-7.4259954,0.378698362,-1.032410669,3.592117083,0.659694792,-1.034209746,1.289084229,0.576179805,-1.000688452,1.42622553,-1
930,MODEL1,PARMS,RUL,1.418577667,-4.145325026,-0.228054216,0.425418015,-1.029428743,0.771435057,-2.05394692,4.076301948,0.127079578,0.357603742,-1.44026794,-1
931,MODEL1,PARMS,RUL,1.259271231,-6.311625116,0.237634825,-0.561401081,2.121070761,0.827413067,-1.991717957,4.663558417,-0.180725351,1.194491333,-3.061098136,-1
932,MODEL1,PARMS,RUL,1.308970494,0.851666634,0.490887515,-1.194442091,3.782320431,0.327332258,-2.066324254,5.022381942,-0.015711357,0.43474006,-1.243857722,-1
933,MODEL1,PARMS,RUL,1.223190197,-2.909010289,0.034218101,-0.253636011,1.016507059,0.465812943,-0.61230893,0.923466399,0.644680886,-1.512080471,3.025271129,-1
934,MODEL1,PARMS,RUL,1.360925428,-8.409529565,0.227723853,-0.215466372,0.150779649,0.689628485,-1.029827595,1.817371236,0.784424156,-1.741595459,3.096987637,-1
935,MODEL1,PARMS,RUL,1.287771867,1.274569964,-0.062703942,0.23317359,-1.333156707,0.217394682,-0.734713487,2.484589865,0.663531476,-0.521185598,-0.453146895,-1
936,MODEL1,PARMS,RUL,1.313198876,3.159006958,0.445536146,-0.837651192,2.299815457,-0.132598304,1.437128052,-2.809832801,1.083562809,-3.124046807,6.624346973,-1
937,MODEL1,PARMS,RUL,1.448196833,6.576512346,0.082348648,-0.155709734,-0.412477584,-0.024433721,0.627003305,-1.241236496,0.346286737,-0.864158387,1.640793086,-1
938,MODEL1,PARMS,RUL,1.364526551,-10.23261663,0.274692986,-0.885222471,3.399935774,0.914387405,-1.435936427,2.262371874,0.380924451,-0.563095652,0.796699866,-1
939,MODEL1,PARMS,RUL,1.281594293,-4.402791138,0.350088405,-0.758232984,2.94715849,0.626718663,-1.324076584,3.149677956,0.030572443,0.382071699,-1.075350214,-1
940,MODEL1,PARMS,RUL,1.366120968,-2.336272029,0.121646661,-0.105149328,0.031202745,0.330431682,-0.783350118,1.221964997,0.874148841,-1.144605767,1.710335888,-1
941,MODEL1,PARMS,RUL,1.228408766,22.81494985,0.329205895,-0.593614621,1.893585665,-1.084272342,5.527838611,-12.48830642,0.238214565,-0.433030545,1.080142317,-1
942,MODEL1,PARMS,RUL,1.276684494,-9.025776732,-0.038290905,0.806278205,-4.788632684,0.863893249,-1.211917652,1.233384801,0.607587699,-2.153190375,5.314502103,-1
943,MODEL1,PARMS,RUL,1.395717979,-1.774019239,0.184594253,-0.717973166,3.389354736,0.363435782,-1.20392129,3.767036666,0.632300757,-0.904251826,0.606681551,-1
944,MODEL1,PARMS,RUL,1.229819313,-9.098526902,0.298369619,-1.030650809,4.317207106,0.816446901,-2.043691144,4.484974638,0.534421222,-1.282674008,2.280578442,-1
945,MODEL1,PARMS,RUL,1.237438204,-16.60561689,0.213486571,-0.353375032,1.123423204,1.303243001,-3.077330943,5.363051118,0.402149375,-0.979036843,2.833823918,-1
946,MODEL1,PARMS,RUL,1.348997635,-12.77785792,0.113859029,-0.132065971,0.205108369,0.988384104,-3.097124726,7.007673012,0.816592581,-1.505876656,2.628262049,-1
947,MODEL1,PARMS,RUL,1.246144608,-13.69297954,-0.05693313,0.063947898,-0.52601568,1.412531249,-2.862098175,5.274557088,-0.311744509,1.028721596,-2.101347017,-1
948,MODEL1,PARMS,RUL,1.276910708,-2.367773638,0.130444221,-0.347619403,1.892386895,0.552478527,-0.65218928,1.258147428,0.082987594,0.12876863,-0.349431299,-1
949,MODEL1,PARMS,RUL,1.339496183,-2.134751213,0.027455067,-0.497993527,2.969794858,0.516749947,-1.160993085,1.735231052,0.336477603,-0.343552917,0.942392875,-1
950,MODEL1,PARMS,RUL,1.204147516,6.028362534,0.166897239,-0.509257697,1.749110518,-0.071170237,0.099350261,0.689707156,0.589619611,-1.673133259,2.753100811,-1
951,MODEL1,PARMS,RUL,1.224431541,-0.223030098,0.302623932,-0.852229304,3.902013274,0.3160082,0.374289159,-1.132110019,0.246248809,0.261232532,-0.6849036,-1
952,MODEL1,PARMS,RUL,1.273363085,-3.687068557,0.04691267,-0.700105273,3.226493239,0.61397618,-1.376823354,3.088443859,0.390894038,-1.212344239,2.351341825,-1
