SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RLL
707,MODEL1,PARMS,RLL,1.129648885,20.11539681,0.29260881,-0.964297902,3.177415073,-0.8697709,2.471811436,-5.827364604,-0.10712072,1.24990981,-2.681037925,-1
708,MODEL1,PARMS,RLL,0.999055219,-0.649742963,0.088747411,-0.499499681,2.035660962,0.435052621,-1.427857823,2.616289812,-0.081242214,1.023219415,-2.434779925,-1
709,MODEL1,PARMS,RLL,1.045387347,1.892473496,0.022365142,-0.018506937,0.330794059,0.23391328,0.395602062,-1.522944973,0.080451166,0.107252253,-0.462912457,-1
710,MODEL1,PARMS,RLL,0.976593968,0.493515163,-0.177752311,-0.013054558,-0.066013258,0.411415293,-0.63229301,1.076014456,0.01319387,1.051766023,-2.888245057,-1
711,MODEL1,PARMS,RLL,1.048759169,8.688026276,-0.065432695,0.070176988,-0.631890957,-0.252714355,1.478040619,-3.781027912,0.448242153,-0.221439307,-0.029705959,-1
712,MODEL1,PARMS,RLL,1.027286379,13.54987405,0.117495349,-0.978314812,4.372335058,-0.518786664,2.480148121,-5.836209811,0.264724138,-0.688162354,1.952573625,-1
713,MODEL1,PARMS,RLL,0.998381625,15.88682395,-0.100532506,0.055132782,-0.522941343,-0.548176032,2.063155008,-4.467423284,-0.020007298,1.388316537,-3.854820591,-1
714,MODEL1,PARMS,RLL,1.051421038,12.69815039,-0.114613588,0.159873847,-1.166281588,-0.371392634,0.855161962,-2.15533588,0.138163433,-0.248682964,0.892802286,-1
715,MODEL1,PARMS,RLL,0.933608725,4.110986059,0.082744377,-0.427155497,1.5665866,0.029425036,0.573436922,-1.39564793,0.325223185,-0.251632548,0.231192351,-1
716,MODEL1,PARMS,RLL,1.004311938,14.35964875,0.110867695,-0.485897426,1.11241983,-0.465783716,1.572947456,-2.487087995,-0.145856158,0.931328495,-2.530082179,-1
717,MODEL1,PARMS,RLL,1.001163141,-2.138331495,0.070095329,-0.703338429,2.631935474,0.483968429,-2.089968515,4.636152393,0.129052302,0.607058948,-1.826904502,-1
718,MODEL1,PARMS,RLL,0.989785812,-4.328915204,0.153320495,-0.60335093,1.486481702,0.710191987,-2.994752779,6.908092284,-0.337532081,2.28796043,-5.611072021,-1
719,MODEL1,PARMS,RLL,0.999555661,2.204355605,0.146445583,-0.833606401,2.923775985,0.291736721,-0.726012514,0.90241052,-0.216642169,0.906245014,-1.410477402,-1
720,MODEL1,PARMS,RLL,1.085950443,12.90765093,-0.217888092,0.642638799,-2.948822703,-0.295121256,1.155050242,-2.428293576,-0.197335092,1.375031485,-3.223445539,-1
721,MODEL1,PARMS,RLL,0.977881472,8.211674465,0.182879646,-0.971317388,3.364931249,-0.040220443,-0.726517845,1.892813698,-0.355707749,2.16271999,-5.250782825,-1
722,MODEL1,PARMS,RLL,1.004542415,-2.580281832,0.18510824,-0.508022644,1.633783843,0.483086778,-1.703867648,4.17565772,-0.017190716,1.643006995,-4.930215126,-1
723,MODEL1,PARMS,RLL,0.975519128,11.1415723,0.171977114,-0.702363272,2.302686609,-0.256178319,0.754714935,-1.081033855,-0.235732511,0.948414083,-1.95234989,-1
724,MODEL1,PARMS,RLL,1.047557019,4.220260025,0.119437511,-0.808854572,2.372327618,0.166073622,-0.826456759,2.192662187,-0.187327522,1.585841398,-3.816943528,-1
725,MODEL1,PARMS,RLL,1.067743882,-12.46387982,0.063466727,-0.644149006,2.037841237,1.10330178,-3.547697362,7.246564096,0.165325353,0.223936899,-0.791445172,-1
726,MODEL1,PARMS,RLL,0.93404903,6.243035529,-0.076549565,-0.524491935,1.679220829,0.146321891,-1.527231794,4.123896884,-0.251413865,0.718502237,-1.287768195,-1
727,MODEL1,PARMS,RLL,1.118155658,2.062906345,0.058133696,-0.551016281,1.661123757,0.191863227,-1.615304556,3.717152165,0.37720389,-0.915786264,2.027450802,-1
728,MODEL1,PARMS,RLL,1.106762506,9.56545891,0.291899135,-1.354778949,5.1152126,-0.131297625,1.465727607,-3.06792069,-0.484671458,1.7889392,-3.989423007,-1
729,MODEL1,PARMS,RLL,0.972678843,13.33512659,0.00462384,-0.249131141,-0.130428509,-0.304864608,0.559923831,-1.935080726,-0.33533008,1.523605926,-3.086612376,-1
730,MODEL1,PARMS,RLL,1.00523992,9.484386412,0.237796069,-0.642443244,0.926001563,-0.24798899,0.848193336,-1.712776539,-0.005165462,1.229892637,-3.300914115,-1
731,MODEL1,PARMS,RLL,1.062683272,11.9879064,0.191487859,-1.175496756,4.589340333,-0.249705978,0.147895361,0.217735126,-0.423053629,1.859929471,-4.082924148,-1
732,MODEL1,PARMS,RLL,0.979798742,5.613855633,0.037425917,-0.221827543,-0.191486272,0.1040623,-0.830215196,1.705372954,-0.119221089,0.632869456,-1.325773705,-1
733,MODEL1,PARMS,RLL,1.0185157,0.601456667,0.020828925,-0.455934648,1.205344103,0.285190607,-1.085899671,2.403575958,0.292309812,-0.165480648,-0.062626649,-1
734,MODEL1,PARMS,RLL,1.00391969,2.490343431,0.147193522,-1.148739606,3.703598164,0.151958627,-0.903900434,2.075746481,0.337263792,-0.495457488,0.66884563,-1
735,MODEL1,PARMS,RLL,0.998825108,13.15488002,0.193714701,-0.890284255,3.172944414,-0.348561535,0.60958782,-1.349882112,-0.337568778,1.358711647,-2.67839768,-1
736,MODEL1,PARMS,RLL,0.966672386,7.41567045,0.069513964,-0.234567755,0.519998336,-0.07144578,0.171089065,0.128495651,-0.020430289,1.061459496,-3.034141322,-1
737,MODEL1,PARMS,RLL,0.876189107,11.51206122,-0.018692045,0.09768451,-1.40995539,-0.199828211,0.96570428,-2.151461466,-0.399141069,2.201266984,-5.271358362,-1
738,MODEL1,PARMS,RLL,0.963794452,16.48122601,0.105186433,-0.505856309,1.075551435,-0.659796283,3.142883583,-7.487938194,0.058115943,0.112038784,0.180329473,-1
739,MODEL1,PARMS,RLL,0.963444571,16.89712099,0.249662994,-0.891232949,2.954648207,-0.719655958,3.492429233,-7.988980572,0.068888444,-0.06874692,0.32809434,-1
740,MODEL1,PARMS,RLL,1.032172205,7.454191672,0.259079662,-1.043308487,3.510271642,-0.035757547,1.133968868,-3.088514016,-0.331510737,1.532616894,-3.338899966,-1
741,MODEL1,PARMS,RLL,1.007907862,2.897373426,0.11596429,-0.502174789,1.660232824,0.183814707,0.503281726,-1.962271553,-0.044880816,0.738266419,-1.501810116,-1
742,MODEL1,PARMS,RLL,0.957837436,3.736677537,-0.117403074,0.056828277,-0.64721277,0.2212384,-1.364312345,3.229488978,-0.06864953,1.137946134,-2.717033903,-1
743,MODEL1,PARMS,RLL,1.034255308,-6.536782641,-0.094230785,-0.370943177,1.054389811,0.854719249,-3.205379403,7.125826149,-0.04692415,1.014020116,-2.604654037,-1
744,MODEL1,PARMS,RLL,0.928786605,-1.400516456,0.334779845,-0.981178601,2.935706882,0.393773484,-0.910292641,2.002659283,-0.078874517,1.651163884,-4.564684659,-1
745,MODEL1,PARMS,RLL,0.91091649,6.273189322,-0.052863285,0.020980692,-0.08344089,-0.010117435,0.966420325,-3.159446759,0.050847916,0.62030673,-1.144639969,-1
746,MODEL1,PARMS,RLL,1.031653827,-2.961749292,-0.011098698,-0.671018809,2.799485137,0.664993321,-3.22056144,7.048015502,-0.255047921,1.773541921,-4.351801104,-1
747,MODEL1,PARMS,RLL,0.957326104,6.080403803,0.224984185,-0.833246819,2.680304311,0.056247221,-0.368155348,0.797759201,-0.31344974,1.624054215,-3.516234041,-1
748,MODEL1,PARMS,RLL,0.978079939,17.83961318,-0.078199463,-0.030158394,0.354019612,-0.67117433,2.297744143,-4.606905997,-0.023541829,0.979735609,-2.615467968,-1
749,MODEL1,PARMS,RLL,0.948986458,-4.505107342,0.029217595,-0.631404668,2.339487633,0.670489961,-1.554124047,2.649894049,-0.009183571,0.913215994,-2.597395249,-1
750,MODEL1,PARMS,RLL,0.889363079,10.94741717,0.022831755,-0.331702745,1.124588591,-0.333201484,1.510253558,-3.228933138,0.227010913,-0.52969335,0.939701506,-1
751,MODEL1,PARMS,RLL,1.006223855,8.378457738,0.020556967,-0.456050201,1.375752572,0.021420137,0.04373442,-0.851945712,-0.516130407,2.473611596,-5.201589892,-1
752,MODEL1,PARMS,RLL,0.931050194,5.446091162,0.250234892,-1.172097315,3.644223423,0.053760521,-0.937076777,1.770909063,-0.110820477,0.725246621,-1.204134225,-1
753,MODEL1,PARMS,RLL,1.041913081,22.12728589,0.11071377,0.2151402,-2.704933608,-0.841079807,1.755339787,-3.336730848,-0.575799865,2.881452932,-6.244100185,-1
754,MODEL1,PARMS,RLL,0.980477532,16.71135963,0.029239707,-0.232566213,0.140790662,-0.708936977,2.577120815,-5.69818115,0.287414967,-0.102482891,0.1220037,-1
755,MODEL1,PARMS,RLL,1.032521433,3.56691581,0.263547615,-0.665240059,1.936804206,0.206271649,-0.683854929,1.55120075,-0.460310446,2.989013964,-7.44730749,-1
756,MODEL1,PARMS,RLL,0.938702921,6.580192874,0.148646504,-0.497844996,1.441363028,-0.172677194,0.351208275,-0.405115656,0.457217816,-0.666538852,0.958157247,-1
757,MODEL1,PARMS,RLL,1.118294068,-5.709188221,0.119037073,-0.393472832,1.150431998,0.642782598,-1.927840069,3.152360491,0.190669859,0.525577879,-1.351940671,-1
758,MODEL1,PARMS,RLL,0.986788392,2.854949435,-0.028074565,-0.488243634,2.217958086,0.235095377,-1.818956447,4.439362633,0.065668592,0.59861556,-1.651572473,-1
759,MODEL1,PARMS,RLL,1.018978451,4.719703895,0.074763103,-0.630620654,2.573700578,0.064193087,0.868801684,-2.770303141,0.082055636,0.152800012,-0.241650404,-1
760,MODEL1,PARMS,RLL,1.059962762,15.4947922,0.170075041,-0.805073618,2.894874948,-0.477198498,2.653595499,-6.125227793,-0.46576005,1.830388328,-3.718241334,-1
761,MODEL1,PARMS,RLL,1.059163386,-0.485116984,-0.089733895,0.144683534,-0.775701578,0.537425934,-2.470497764,5.607618625,-0.295571214,1.238109515,-2.571284763,-1
762,MODEL1,PARMS,RLL,1.026509271,10.69095186,0.209613336,-0.777212983,2.860758531,-0.346138381,1.11979813,-2.465244125,0.129665748,0.269235012,-0.913220442,-1
763,MODEL1,PARMS,RLL,1.083474119,-5.337316676,-0.02340358,-0.478035579,2.026629671,0.685849892,-1.992554338,3.73150198,0.196333517,-0.138126096,0.318289927,-1
764,MODEL1,PARMS,RLL,1.04026368,1.531283537,0.124269766,-0.530780695,1.705410937,0.181854281,0.074734186,-0.783709518,0.317181836,-0.296892291,0.617784847,-1
765,MODEL1,PARMS,RLL,1.000055489,14.88224036,0.170623537,-0.568412371,1.523164268,-0.602148701,2.116197473,-5.275564245,0.132932665,0.463754172,-0.932401988,-1
766,MODEL1,PARMS,RLL,0.97195798,1.161732938,0.273006384,-1.139712939,3.853806838,0.224635493,-0.527729514,0.82758058,0.150367723,0.42290962,-1.160918678,-1
767,MODEL1,PARMS,RLL,0.976870188,7.598033445,0.037516107,-0.314631162,0.549543788,-0.054317591,0.608990337,-2.06130228,-0.056215643,0.521336989,-0.988256814,-1
768,MODEL1,PARMS,RLL,1.012896057,-14.56681861,0.323184917,-0.948006323,2.999899303,1.17037956,-3.399668923,6.721908297,-0.027832251,1.620932938,-4.148677423,-1
769,MODEL1,PARMS,RLL,0.970794111,11.13311459,0.047210952,0.052571449,-0.708365519,-0.319480382,0.840429095,-2.121149065,0.05427811,0.520155693,-1.077205937,-1
770,MODEL1,PARMS,RLL,0.884950693,0.818526694,0.065865523,-0.426270042,1.422007669,0.360076377,-1.473133867,3.088423012,-0.137337723,1.813338417,-4.690871391,-1
771,MODEL1,PARMS,RLL,1.077828739,19.39716254,-0.039233958,-0.194998843,0.248136237,-0.803346111,2.123733414,-3.490049923,0.148455698,0.159433899,-0.921772984,-1
772,MODEL1,PARMS,RLL,0.953944642,3.263397166,0.162469285,-0.564161577,1.129169408,0.128370341,-0.83054432,2.086810562,0.083094751,1.210394358,-3.811338338,-1
773,MODEL1,PARMS,RLL,0.961062798,16.90010419,0.343628185,-1.079460414,3.298542962,-0.755674786,2.103388049,-4.38831276,0.070494311,1.44086607,-3.917144313,-1
774,MODEL1,PARMS,RLL,1.044907032,14.95780254,-0.037679194,-0.220684362,0.453842311,-0.607415196,2.650094064,-5.911946199,0.383615527,-0.30352023,0.180839408,-1
775,MODEL1,PARMS,RLL,1.060702158,8.502288073,-0.200833579,-0.065889814,0.861833098,-0.001669671,-0.364619096,0.522950998,-0.260586594,2.436950688,-5.772729577,-1
776,MODEL1,PARMS,RLL,1.058765451,11.37672042,0.056917483,-0.578795037,1.800319046,-0.315495982,0.831345137,-2.239968598,0.006684796,1.442995487,-3.633470162,-1
777,MODEL1,PARMS,RLL,0.979519997,16.0853172,-0.197818437,0.242000268,-0.747314076,-0.558307801,2.190295423,-5.077486538,0.129180567,0.162973816,-0.357921712,-1
778,MODEL1,PARMS,RLL,1.038472434,11.7808835,-0.059850482,-0.430014847,1.333156743,-0.233252559,-0.052779477,0.015967549,-0.153503711,1.170577858,-2.504025259,-1
779,MODEL1,PARMS,RLL,1.065967058,18.05385469,0.04697805,-0.723644294,3.13833325,-0.815319505,3.036812269,-6.648096118,0.386185865,-0.27434364,0.120057715,-1
780,MODEL1,PARMS,RLL,1.04947886,6.243808473,-0.037321723,-0.078876442,0.450743772,0.05917065,-0.071749472,-0.65325316,-0.165068274,1.159089733,-2.408953287,-1
781,MODEL1,PARMS,RLL,0.992399668,3.912509334,0.241718763,-0.51873171,0.984280341,0.11783354,-0.766657968,1.799285418,-0.172029333,1.962953005,-4.810162197,-1
782,MODEL1,PARMS,RLL,0.979397499,2.773198938,0.059080569,-0.320826888,0.873769345,0.155823198,0.037581651,-0.507954151,0.16741112,0.237457333,-0.782781293,-1
783,MODEL1,PARMS,RLL,1.030332027,9.028589485,0.028472186,-0.291458296,0.60353348,-0.154491118,0.397119408,-0.932650618,-0.057397132,1.164974963,-2.745784631,-1
784,MODEL1,PARMS,RLL,0.994700706,0.601423191,0.278741509,-1.297666194,4.236731813,0.242575593,-0.46918756,1.097353032,0.180454407,0.339941731,-1.267960961,-1
785,MODEL1,PARMS,RLL,1.011007431,-14.24994268,0.145965047,-0.980931154,3.49571692,1.219199901,-3.502867138,6.944751847,0.020807302,0.751115957,-1.906456148,-1
786,MODEL1,PARMS,RLL,1.026378496,9.215154018,0.126393338,-0.448455532,0.949108629,-0.223312948,0.425437144,-0.754448619,0.087095305,0.767774536,-2.026729633,-1
787,MODEL1,PARMS,RLL,0.978735553,12.40009447,-0.084784658,0.076501049,-0.788232168,-0.336593112,0.719709499,-1.760168269,0.028181715,0.67005088,-1.435670128,-1
788,MODEL1,PARMS,RLL,0.933906802,16.6839884,-0.106861039,0.0038527,-0.523434521,-0.542211925,1.871210893,-4.61488131,-0.176525228,1.509224,-3.447306082,-1
789,MODEL1,PARMS,RLL,0.982874226,4.0481695,0.246258084,-0.796086177,2.484938805,0.023471205,0.250267444,-0.997587188,0.232643684,-0.256665323,0.57147975,-1
790,MODEL1,PARMS,RLL,1.126972386,19.4979308,0.040864422,-0.288613911,0.333503617,-0.736888407,3.200368336,-7.419852783,-0.342148961,3.045058193,-7.51794509,-1
791,MODEL1,PARMS,RLL,0.903102008,4.183867403,0.155311247,-0.588267296,1.619274602,0.244021302,-1.301142558,2.588501513,-0.521465972,2.769176713,-6.576165112,-1
792,MODEL1,PARMS,RLL,1.008454895,2.201416276,0.165022199,-0.543132017,1.754959862,0.342775764,0.145836684,-1.124770842,-0.48309273,1.737218551,-3.597501295,-1
793,MODEL1,PARMS,RLL,1.036047208,1.206747393,0.204813136,-0.985970382,3.382644012,0.223242571,-1.128416172,2.406189177,0.227891812,-0.181983006,0.211253074,-1
794,MODEL1,PARMS,RLL,0.955513615,8.625396187,0.120184409,-0.484898644,1.359265055,-0.109261085,0.857664263,-1.923991265,-0.214202968,1.553474565,-3.850566904,-1
795,MODEL1,PARMS,RLL,1.002353024,4.431469198,0.308721291,-1.168762886,3.789737388,0.056168815,-0.18010315,0.118532913,0.011177959,0.579946349,-1.369738858,-1
796,MODEL1,PARMS,RLL,1.02719373,2.833885635,0.00545366,0.408805865,-2.483113155,0.165239083,1.266260997,-4.126504754,0.125237663,-0.331096587,0.984409793,-1
797,MODEL1,PARMS,RLL,0.996397653,3.838811723,0.169603341,-0.716871581,2.233044785,0.158276752,-1.588626996,3.749635125,-0.083951192,0.966942845,-2.141964558,-1
798,MODEL1,PARMS,RLL,0.982617532,1.261431333,0.117773099,-0.061738039,-0.5469193,0.282749683,-1.167529542,2.439707909,-0.066466581,1.736397344,-4.379245036,-1
799,MODEL1,PARMS,RLL,1.018340528,6.238747498,-0.039461819,-0.185332769,0.01673075,-0.069493104,0.260422124,-0.662368611,0.364507567,-0.400466023,0.932397207,-1
800,MODEL1,PARMS,RLL,1.013759657,23.12672291,0.237657527,-0.490014026,0.626003444,-0.997926961,3.270025079,-7.259015524,-0.356754583,2.63814169,-6.54434571,-1
801,MODEL1,PARMS,RLL,0.954883635,18.51448752,-8.19861E-05,-0.359978704,0.8995129,-0.66401392,1.290158636,-2.220976707,-0.191326345,1.41647685,-3.132547657,-1
802,MODEL1,PARMS,RLL,1.054534093,9.171815036,0.058954006,-0.107646132,0.20324469,-0.235496049,-0.024834211,0.272516593,0.18569933,0.611846281,-1.845950167,-1
803,MODEL1,PARMS,RLL,0.941982359,10.47552459,0.005026474,-0.31206901,0.700916822,-0.194316639,1.033534452,-2.920344299,-0.157953512,1.088982932,-2.256884,-1
804,MODEL1,PARMS,RLL,1.033771041,-6.004456541,-0.044665059,-0.165558451,0.666078215,0.797754822,-1.876693151,3.258587952,-0.109643561,0.905870878,-2.17159495,-1
805,MODEL1,PARMS,RLL,0.986723354,9.660232251,0.050245851,-0.330909843,0.909677653,-0.270843575,1.141104895,-2.547209616,0.25088211,0.006042728,-0.151412003,-1
806,MODEL1,PARMS,RLL,0.947975706,6.19272163,0.101588162,-0.248243873,0.418023986,-0.072237683,-0.195284729,1.022702929,0.205087949,0.313562684,-1.189753278,-1
807,MODEL1,PARMS,RLL,1.007038447,2.991506122,-0.018470513,0.191673389,-1.63031579,0.238265162,-1.447834023,2.783616479,-0.097043658,0.573123714,-0.2485938,-1
808,MODEL1,PARMS,RLL,0.977509919,-2.206121921,-0.087952648,-0.337091324,1.333682406,0.553635086,-1.029580601,1.080904249,0.044276169,-0.129040857,0.794702323,-1
809,MODEL1,PARMS,RLL,1.064068988,8.718375861,-0.182659229,-0.030008352,0.26259258,-0.015632926,-0.43950926,1.333337468,-0.171878999,1.079377629,-2.797097396,-1
810,MODEL1,PARMS,RLL,0.935045798,21.05367736,0.069849433,-0.517738129,1.602242017,-0.958048214,4.429232922,-10.2535109,0.189414887,-0.035159262,-0.12702084,-1
811,MODEL1,PARMS,RLL,1.060115069,5.280565333,-0.045505408,-0.244956409,0.620654925,0.008661131,0.282033402,-0.702039128,0.314012511,-0.503061927,1.053746966,-1
812,MODEL1,PARMS,RLL,0.924851107,12.16960692,0.028259272,-0.398369769,1.163602148,-0.367924022,-0.328076639,1.587901775,0.094458313,0.719683928,-2.053387242,-1
813,MODEL1,PARMS,RLL,0.900384574,9.589738986,-0.0165833,-0.534775097,2.137827219,-0.284067185,0.945352584,-1.973518853,0.403242676,-0.579257049,0.904781722,-1
814,MODEL1,PARMS,RLL,0.990555987,6.079734267,0.047445051,0.342504309,-1.870053015,-0.030791382,0.329333112,-0.733822826,0.045316808,0.669212742,-1.577883196,-1
815,MODEL1,PARMS,RLL,1.036311691,4.168423598,0.055329628,-0.137622952,-0.333908638,0.122263566,-1.021626952,2.131807095,0.062395242,0.732763854,-1.937552038,-1
816,MODEL1,PARMS,RLL,1.054427113,15.79034543,-0.066500006,-0.091922901,0.2466882,-0.486701337,2.113221031,-4.772285642,-0.254790806,1.413593788,-2.816333092,-1
817,MODEL1,PARMS,RLL,0.983998221,14.67924542,0.004317051,-0.343460564,1.354765912,-0.577976523,2.530303729,-5.540374602,0.253623018,-0.31817087,0.669827169,-1
818,MODEL1,PARMS,RLL,0.89407257,-0.812409932,-0.075587272,0.102475339,-0.333688739,0.382700745,-1.260656697,2.270613806,0.198920266,1.007888446,-2.779072054,-1
819,MODEL1,PARMS,RLL,0.984763451,7.499263671,0.000580964,0.057399645,-0.845009148,0.067802327,-0.678504309,1.903991439,-0.503803115,2.908589763,-7.225835433,-1
820,MODEL1,PARMS,RLL,1.043314156,-0.150054954,0.112595919,-0.872352481,3.474464914,0.33111931,-1.186245795,1.898348471,0.232683431,-0.132868575,0.673023612,-1
821,MODEL1,PARMS,RLL,0.952297815,2.044407418,0.205557747,-1.081610346,3.867411274,0.295280372,-1.050768133,2.060450564,-0.230483243,1.612786968,-4.040830046,-1
822,MODEL1,PARMS,RLL,1.024695298,1.852848782,-0.019354951,0.160503405,-1.006823269,0.2395014,1.304541749,-4.104470712,0.050682874,0.656038409,-1.697697008,-1
823,MODEL1,PARMS,RLL,1.017128911,10.6492741,0.208766981,-0.772592898,2.151084767,-0.346162972,1.568507091,-4.004521692,0.131386701,0.582829213,-1.567274194,-1
824,MODEL1,PARMS,RLL,0.92653199,19.20683579,0.226142248,-0.903437531,2.344010868,-0.824206272,3.0777059,-6.314436631,-0.03385151,0.601965576,-1.382637114,-1
825,MODEL1,PARMS,RLL,1.028079537,11.94257309,0.16231226,-0.810460557,2.539021512,-0.265381597,1.536993392,-3.14790988,-0.412004476,2.051429774,-5.298486457,-1
826,MODEL1,PARMS,RLL,0.886155134,17.22695523,-0.095672288,-0.139801447,1.110966666,-0.530348896,0.754734396,-1.375819146,-0.312255112,1.792816245,-3.982147683,-1
827,MODEL1,PARMS,RLL,0.922837777,5.232156088,0.374203833,-1.140596233,3.335858449,-0.012379228,0.298932638,-1.12612284,-0.057502795,0.807652968,-1.535914349,-1
828,MODEL1,PARMS,RLL,1.007698917,13.29981273,-0.130338316,0.05879449,-0.241876273,-0.406309855,1.191539724,-2.522200567,0.112392739,0.152258038,-0.344689168,-1
829,MODEL1,PARMS,RLL,1.013567752,5.127381286,0.319474289,-1.047010867,3.564805598,0.009286969,0.040259701,-0.818864516,-0.066427088,1.356379124,-3.08537053,-1
830,MODEL1,PARMS,RLL,1.045174021,25.55016749,-0.079322545,0.120039091,-0.699947351,-1.128891744,3.532067379,-7.930086472,-0.039290016,0.723258242,-1.306626985,-1
831,MODEL1,PARMS,RLL,1.004276377,11.72278846,0.03770571,-0.376137829,0.697198225,-0.209853191,0.465830517,-0.652856653,-0.376809927,1.706948897,-3.806952604,-1
832,MODEL1,PARMS,RLL,1.033955685,-0.565577055,0.172282257,-0.884172709,3.120942832,0.407270785,-1.269559108,2.810877311,-0.071353986,1.216527934,-3.422969565,-1
833,MODEL1,PARMS,RLL,1.003965331,8.848050676,0.073420425,-0.62905219,2.297621505,-0.089098995,0.993603856,-3.18325842,-0.249210329,1.20757928,-2.505600656,-1
834,MODEL1,PARMS,RLL,1.022841149,14.3715621,0.188900683,-0.698913388,1.905580959,-0.472745403,0.882117453,-1.246269363,-0.251823616,2.172302714,-5.276309127,-1
835,MODEL1,PARMS,RLL,0.903343163,9.645930759,-0.046787635,-0.163208628,0.185794466,-0.150306114,0.278102343,-0.656054568,-0.122103152,1.37393988,-3.360553957,-1
836,MODEL1,PARMS,RLL,0.991594336,8.109154506,-0.024141055,-0.374299069,1.451370563,-0.060994999,-0.535287815,2.289598297,-0.115284884,1.22699571,-3.056510491,-1
837,MODEL1,PARMS,RLL,1.126095785,11.3579458,0.36714112,-1.16940513,4.152862013,-0.654575348,2.807148586,-6.068271824,0.852924479,-0.901084657,0.99113417,-1
838,MODEL1,PARMS,RLL,0.937530571,10.87056529,-0.087347025,-0.072118876,-0.187134003,-0.236399179,-0.104770571,1.198078441,-0.010036875,1.246397976,-3.603136289,-1
839,MODEL1,PARMS,RLL,0.996501881,2.054650314,0.114174441,-0.494170909,1.456714056,0.245046412,-1.812358009,3.457881113,-0.026535029,1.413107059,-3.238869223,-1
840,MODEL1,PARMS,RLL,1.109809908,3.020514782,0.027731224,-0.390063584,1.97905391,0.180905364,-0.931238738,2.769373344,0.001330889,1.138799941,-3.040066592,-1
841,MODEL1,PARMS,RLL,1.016780019,7.252528833,-0.018376401,0.086094404,-1.190712388,-0.088531084,0.292905054,-0.175670735,0.123062555,0.629824227,-2.011461568,-1
842,MODEL1,PARMS,RLL,1.158002004,-4.268879772,-0.014662515,-0.226377397,0.250662017,0.765651181,-2.036753184,4.1383254,-0.315694635,0.843405232,-1.332954902,-1
843,MODEL1,PARMS,RLL,1.012960964,13.24158058,-0.025204038,0.009774178,-0.584827899,-0.370495982,1.541679798,-3.610098301,-0.132954191,0.939385798,-1.916282979,-1
844,MODEL1,PARMS,RLL,1.080750386,5.253998613,-0.250101206,0.132723233,-0.893865949,0.124905912,-0.62727623,0.946828933,0.196935859,-0.107905188,0.189678857,-1
845,MODEL1,PARMS,RLL,0.986907209,-6.038533032,0.165281914,-1.048594419,4.161924274,0.823248515,-3.623809832,7.988054549,-0.324716651,2.527796295,-6.3147249,-1
846,MODEL1,PARMS,RLL,1.014954842,26.02960863,0.086336284,-0.289406498,-0.004368958,-1.11745433,1.829894309,-2.456733495,-0.240812364,1.339924268,-3.150773289,-1
847,MODEL1,PARMS,RLL,1.049321618,4.997259046,0.214402606,-1.062446408,4.041533879,0.076494821,-0.074253052,-0.155421485,-0.127452413,0.929168095,-2.038569663,-1
848,MODEL1,PARMS,RLL,0.91200332,1.941951318,-0.068179812,-0.327239699,1.241041063,0.320920784,-0.833730095,1.146502325,-0.08983524,0.924592979,-1.876802669,-1
849,MODEL1,PARMS,RLL,0.995464501,-5.202951721,0.173376303,-1.060125614,3.928365471,0.639346054,-2.214461364,5.175606903,0.155773142,0.278883383,-1.202853093,-1
850,MODEL1,PARMS,RLL,0.940361366,9.479673536,0.11614518,-0.359420416,1.268021102,-0.229354191,0.716207202,-0.961257809,0.011366421,0.88476952,-2.434729594,-1
851,MODEL1,PARMS,RLL,0.905302632,15.36489277,0.169226183,-0.547412969,1.354736178,-0.539361143,1.630682746,-3.327201401,-0.258612199,2.400930329,-5.824272934,-1
852,MODEL1,PARMS,RLL,0.985594572,7.015405637,-0.091572098,-0.083786432,-0.420697711,0.038322423,-0.391449632,0.975095679,-0.107506078,0.690840809,-1.238984617,-1
853,MODEL1,PARMS,RLL,0.953482292,10.11727637,0.324316904,-1.193254491,3.805661656,-0.32766751,1.463160297,-3.45990437,0.093240431,0.382241667,-1.045204506,-1
854,MODEL1,PARMS,RLL,1.043559149,9.108987726,0.123195109,-0.393959092,0.638413984,-0.125279108,0.40555343,-0.947292907,-0.277737285,1.696789934,-3.602561403,-1
855,MODEL1,PARMS,RLL,1.095649202,10.85147155,0.042725363,-0.331558502,0.510031111,-0.162683517,0.50630884,-0.885332841,-0.396957643,1.812744142,-4.098758669,-1
856,MODEL1,PARMS,RLL,0.996286378,1.883226774,-0.056023457,-0.013975354,-0.623666407,0.170483273,-1.401978443,2.916158847,0.514944814,-0.582859856,1.029512542,-1
857,MODEL1,PARMS,RLL,0.934000354,14.5682478,0.330283634,-0.867859304,2.64323815,-0.466006078,0.795210742,-1.225433154,-0.42230629,2.132442003,-5.027244699,-1
858,MODEL1,PARMS,RLL,0.969188781,6.560430472,-0.000103634,-0.105777874,-0.160275947,-0.082679491,0.583414778,-1.605508533,0.238964944,0.132732433,-0.50626403,-1
859,MODEL1,PARMS,RLL,1.156307002,7.361990931,0.053861573,-0.067268621,-0.445570788,-0.149666141,-0.064957407,0.325456926,0.313452596,0.044863226,-0.549861809,-1
