SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LMB
862,MODEL1,PARMS,LMB,1.25041397,7.335032178,0.311953587,-0.472998141,1.71505388,-0.166768804,-2.125068995,6.178343692,1.108788774,-0.97399659,0.984039827,-1
863,MODEL1,PARMS,LMB,1.289985476,6.275550532,0.378013385,-0.113833607,-0.451436816,-0.000750504,0.195320649,0.634264086,0.699168063,-2.74965509,6.552593053,-1
864,MODEL1,PARMS,LMB,1.305101132,-3.308600148,0.118789957,0.373709867,-1.455141919,0.750891725,-1.108574793,3.143809622,0.185322466,0.732195613,-2.334113167,-1
865,MODEL1,PARMS,LMB,1.236947071,25.2322676,0.272836909,-0.297237933,1.138703943,-1.067258536,2.378918138,-4.348551582,0.512755569,-0.765334008,2.03198902,-1
866,MODEL1,PARMS,LMB,1.339635547,28.79356859,0.528999412,-0.914731494,3.441564247,-1.281655081,2.305861551,-2.746290551,0.143381007,1.524507904,-4.416398514,-1
867,MODEL1,PARMS,LMB,1.295207029,7.056400137,0.265492876,-1.084725545,5.318261994,0.076602124,-2.966951631,7.978206785,0.508128377,0.023933428,-0.326217614,-1
868,MODEL1,PARMS,LMB,1.134558856,5.059126041,0.546964327,-1.071511636,3.97279127,0.214331127,-1.436938382,4.28781279,0.071563089,0.169777814,-0.663770658,-1
869,MODEL1,PARMS,LMB,1.279605717,13.17558742,0.349467549,-0.667702153,2.492472179,-0.343250564,2.433222583,-5.246315036,0.39300179,-0.623297328,1.259456401,-1
870,MODEL1,PARMS,LMB,1.263815019,-7.004024933,0.353054113,-0.514742698,1.904398725,0.939945665,-3.775478389,9.02184104,0.254501654,-0.313339579,1.080423276,-1
871,MODEL1,PARMS,LMB,1.23246921,22.82581669,0.310425053,-0.565693192,2.343138247,-0.801324894,1.382191031,-1.391530938,0.035675237,1.173517805,-3.173694158,-1
872,MODEL1,PARMS,LMB,1.298762989,13.41505479,0.533983181,-1.19888201,4.057137908,-0.36896057,0.862239282,-0.913874386,0.327629988,-0.05894394,-0.184271885,-1
873,MODEL1,PARMS,LMB,1.407866383,14.4459759,0.53397557,-0.971301609,3.045903882,-0.496753687,2.124281781,-5.773643243,0.598292279,-1.22025078,3.502131879,-1
874,MODEL1,PARMS,LMB,1.176022332,-8.331172772,0.377061144,-0.670180115,2.148746129,0.957544727,-3.260344162,7.598189191,0.435428525,-0.452193238,0.758199676,-1
875,MODEL1,PARMS,LMB,1.479814932,4.967403747,0.290381797,-1.102521788,4.575165412,0.293127338,-1.893285336,4.500176151,0.085891342,1.135007866,-2.881958393,-1
876,MODEL1,PARMS,LMB,1.28647303,-17.05942966,0.62600043,-1.317487324,5.218397093,1.344435036,-5.892569694,13.52910407,0.703867274,-0.29932808,-0.402989126,-1
877,MODEL1,PARMS,LMB,1.267245505,17.82123826,0.756310774,-1.433805734,4.846002922,-0.671284372,0.593356388,0.434525939,0.253561058,0.589870234,-1.77431358,-1
878,MODEL1,PARMS,LMB,1.309093849,11.18254232,0.519514195,-0.76493367,3.269065819,-0.18640574,-0.091569791,0.988360103,0.000537145,2.803936732,-7.621093731,-1
879,MODEL1,PARMS,LMB,1.233956204,16.04378187,0.488924199,-0.792345222,2.770493359,-0.566144001,1.114007016,-1.509091039,0.506910432,-1.133558495,2.596846663,-1
880,MODEL1,PARMS,LMB,1.264874542,12.8722398,0.445892066,-0.505219344,1.212487791,-0.393380756,0.808367363,-0.461247533,0.546651934,-0.484198535,0.490706092,-1
881,MODEL1,PARMS,LMB,1.244481155,3.225609834,0.545162858,-0.898328471,3.408542208,0.164118832,-0.681707948,2.150112678,0.555749761,-0.605883407,0.957520428,-1
882,MODEL1,PARMS,LMB,1.212478866,-11.92581759,0.068409893,-0.044402815,0.418006625,1.430827868,-3.806491812,7.649064482,-0.196782751,1.364342644,-3.403119915,-1
883,MODEL1,PARMS,LMB,1.324629487,13.53100135,0.516523791,-1.163995634,4.272481549,-0.402824661,0.156539477,1.775858947,0.521772015,-1.143853352,1.823486438,-1
884,MODEL1,PARMS,LMB,1.200681553,6.303202187,0.543753193,-1.32405756,5.947152729,0.128729736,0.107682526,-0.246743223,-0.035366969,1.304845218,-2.854997614,-1
885,MODEL1,PARMS,LMB,1.220052392,-0.482013309,0.405088555,-0.51291054,1.364686907,0.417270653,-1.912703024,4.684890383,0.609701459,-1.086939597,2.723413527,-1
886,MODEL1,PARMS,LMB,1.295237605,4.955375542,0.614530103,-1.847686257,8.018816764,0.179705509,-2.273161982,5.308745327,0.165635883,1.206855975,-3.124722983,-1
887,MODEL1,PARMS,LMB,1.219083301,7.503731233,0.326138403,-0.565868477,2.223791047,0.101141996,-0.768067279,2.829720491,0.136051708,1.040421248,-3.483474216,-1
888,MODEL1,PARMS,LMB,1.247844969,3.64948259,0.476342909,-0.36653039,0.618917508,0.122631064,0.629711136,-0.721668242,0.590568073,-0.248270704,-0.653831732,-1
889,MODEL1,PARMS,LMB,1.278578873,-17.14846435,0.43693108,-1.089305177,4.229444469,1.605922322,-4.502272522,9.832523199,0.012821244,0.154647397,-0.169478654,-1
890,MODEL1,PARMS,LMB,1.351498775,13.3128746,0.568242368,-0.555125535,0.829147288,-0.466523151,0.452928495,0.223502379,0.588844808,-0.497582886,0.855685147,-1
891,MODEL1,PARMS,LMB,1.188622,12.73517533,0.238974307,-0.85288646,3.688901859,-0.245298963,0.751407312,-0.845929183,0.380359596,-0.481622194,0.74523707,-1
892,MODEL1,PARMS,LMB,1.302773974,-6.928628084,0.548386135,-1.302018732,5.051551555,0.865204477,-4.264890817,11.02451264,0.295944526,0.542306104,-2.32117811,-1
893,MODEL1,PARMS,LMB,1.288095227,13.5106941,0.571756106,-0.980287342,3.063076941,-0.42435461,-0.063006828,0.95009967,0.393772243,1.188201649,-3.55468932,-1
894,MODEL1,PARMS,LMB,1.419091605,-1.963822975,0.168629146,0.179402351,-0.740593825,0.533798166,-2.624248688,6.695314256,0.795171907,-1.484179988,2.417787419,-1
895,MODEL1,PARMS,LMB,1.321391062,12.93201797,0.185670858,-0.2825677,1.348789047,-0.27102595,0.11865681,0.623257039,0.419055383,-0.186306814,-0.30281698,-1
896,MODEL1,PARMS,LMB,1.240253607,1.179396194,0.181131491,0.306795367,-2.086929892,0.355539516,-2.560745398,7.336196739,0.720769295,-1.222599432,2.369531849,-1
897,MODEL1,PARMS,LMB,1.137749827,3.676597443,0.216021124,-0.495138626,2.349911605,0.293221644,-1.178252839,2.843968715,0.349310782,0.053104859,-0.156058285,-1
898,MODEL1,PARMS,LMB,1.219143087,10.60213404,-0.076227699,0.006038372,0.647871118,-0.094928762,0.066612995,0.461413387,0.60077313,-0.888192125,1.573347776,-1
899,MODEL1,PARMS,LMB,1.219148368,7.851054789,0.408894599,-0.203295419,-0.511999658,-0.042636917,0.222426876,0.945597252,0.28223435,1.097002016,-3.479912819,-1
900,MODEL1,PARMS,LMB,1.299520901,13.25057877,0.158999546,-0.217991421,1.852387102,-0.233580891,0.698214085,-0.279101462,0.159288091,0.755916574,-2.434324098,-1
901,MODEL1,PARMS,LMB,1.210720613,-1.66175398,0.137603125,0.059911928,0.062407049,0.553315558,-1.999976543,4.65463934,0.692802275,-1.555366495,3.173581114,-1
902,MODEL1,PARMS,LMB,1.301919276,3.208932495,0.651811607,-0.727639161,2.210404935,0.17403422,-0.046683146,0.223543897,0.333717109,0.258914797,-0.360363141,-1
903,MODEL1,PARMS,LMB,1.238372237,-4.561546063,0.443447623,-0.559085892,1.94712877,0.806967949,-2.77779316,6.691933622,0.044198157,0.94305804,-2.287089561,-1
904,MODEL1,PARMS,LMB,1.234903663,10.77088262,0.303579302,0.012364266,-1.032241553,-0.10956953,-0.567619085,2.045817303,0.192744845,0.690343486,-2.05316385,-1
905,MODEL1,PARMS,LMB,1.297667065,-15.73642757,0.710432668,-2.173604293,8.958844672,1.376062633,-5.223226844,12.60070441,0.304506795,-0.099840761,0.261469489,-1
906,MODEL1,PARMS,LMB,1.306468799,27.54907646,0.571080952,-1.003585183,3.380091146,-1.201404896,2.657805945,-4.774842775,0.114198292,1.607269234,-4.291278936,-1
907,MODEL1,PARMS,LMB,1.173372878,-0.847583712,0.360567957,-0.595712322,1.703204111,0.674879338,-3.493177231,8.758376315,-0.161440254,1.838424679,-4.697698814,-1
908,MODEL1,PARMS,LMB,1.231485711,32.09522524,0.286546782,-0.471854609,1.467856128,-1.440976945,3.110714314,-5.819490905,0.409773176,-0.449124236,1.059650167,-1
909,MODEL1,PARMS,LMB,1.343918503,-7.93666621,0.748358535,-1.840352204,7.176354929,0.880028403,-2.513736318,4.030271356,0.299627964,0.352850514,-1.263669568,-1
910,MODEL1,PARMS,LMB,1.329525783,9.087399277,0.056144533,0.230269887,-0.716774169,-0.191291893,0.246212409,-0.222235919,1.016788229,-1.270420365,1.948831777,-1
911,MODEL1,PARMS,LMB,1.320631301,10.7221263,0.542298001,-1.285572097,4.487488025,-0.080132455,-2.363929887,7.172032491,-0.152485486,2.906483347,-7.614817483,-1
912,MODEL1,PARMS,LMB,1.175189372,11.72793404,-0.078459934,0.186884885,-1.012650851,-0.007610869,-0.714878257,2.449657837,0.051403205,0.860066824,-2.419355499,-1
913,MODEL1,PARMS,LMB,1.334424622,-16.135627,0.593924051,-1.651643101,6.933513545,1.542014942,-5.513833846,12.72498211,-0.161118178,1.450927437,-3.221985875,-1
914,MODEL1,PARMS,LMB,1.267849603,13.93997473,0.454614488,-0.743293981,3.213586835,-0.521995148,-0.75287989,2.700290949,0.779738132,0.295099088,-1.785466667,-1
915,MODEL1,PARMS,LMB,1.297727497,21.89758291,0.361661802,-0.23171533,0.615517521,-0.869288415,1.393034143,-1.751459748,0.360222792,0.588721012,-1.852950159,-1
916,MODEL1,PARMS,LMB,1.320158304,2.645513876,0.089270042,0.701704531,-2.728607548,0.417424449,-0.863323077,2.700022437,0.128657152,0.513026513,-1.817476076,-1
917,MODEL1,PARMS,LMB,1.416063948,-13.47753548,0.47707405,-0.898511835,3.48721472,1.421748505,-5.964950032,14.3712805,-0.273495552,3.010778956,-7.9058368,-1
918,MODEL1,PARMS,LMB,1.281802371,12.31690471,0.421585596,-0.494558854,1.881729903,-0.336748271,0.829425786,-0.980094364,0.483969039,-0.805194674,1.668170266,-1
919,MODEL1,PARMS,LMB,1.287765556,-3.898261779,0.696343707,-1.395575059,5.224075773,0.624526295,-1.904197588,4.268566638,0.336097317,-0.59700674,1.630870793,-1
920,MODEL1,PARMS,LMB,1.260280056,17.74208618,0.014639067,0.280308382,-0.45314876,-0.540345757,2.034395599,-3.169663438,0.430531429,-0.140967443,-0.658266881,-1
921,MODEL1,PARMS,LMB,1.294172809,15.70627409,0.696189435,-1.380873726,4.844347449,-0.59234248,1.510542339,-3.598917089,0.387257521,0.604705609,-1.595959054,-1
922,MODEL1,PARMS,LMB,1.318274771,2.383639269,0.641526093,-0.615229157,1.583236882,0.268630255,-1.167708189,3.591198774,0.174042348,1.143802534,-3.560775142,-1
923,MODEL1,PARMS,LMB,1.24189449,5.845783305,0.586962338,-1.157919064,4.193003958,0.00160286,-0.971207525,3.418715308,0.5148114,0.282157335,-1.668420044,-1
924,MODEL1,PARMS,LMB,1.438003815,24.63091719,0.249602373,-0.436160606,0.734792897,-0.887539256,2.10070999,-3.00867262,0.075545858,0.914594668,-2.793216577,-1
925,MODEL1,PARMS,LMB,1.210318587,2.217223621,0.531347571,-1.081974851,3.784130541,0.301199015,-1.867075753,5.313936962,0.398896336,-0.385562751,0.283934869,-1
926,MODEL1,PARMS,LMB,1.183483359,6.716881228,0.192543669,0.143548688,-0.626360552,0.324710715,-2.631822832,7.32890379,-0.463985294,3.205792655,-8.056708718,-1
927,MODEL1,PARMS,LMB,1.248041505,9.25133201,0.582676921,-1.662222143,6.843938677,-0.215242692,-0.41151053,1.524225644,0.689922363,-0.978003684,2.074065418,-1
928,MODEL1,PARMS,LMB,1.250280447,24.35149993,0.285283686,-0.23739388,0.434052671,-1.153019597,2.849319345,-4.174560385,0.965284571,-1.852417988,3.197518994,-1
929,MODEL1,PARMS,LMB,1.28554494,20.49436003,0.311184155,-0.1789989,0.075916874,-0.793349271,1.665242812,-2.822437247,0.491135649,-0.751898832,2.000657631,-1
930,MODEL1,PARMS,LMB,1.269641455,-8.513734963,0.255516902,-0.343141781,1.278721217,1.149229457,-3.170280422,6.676731434,-0.143354548,1.608102644,-4.068108448,-1
931,MODEL1,PARMS,LMB,1.234964397,11.58395712,0.462341159,-0.705916602,2.501277439,-0.235553494,0.686687377,-0.634787679,0.230597394,0.118312235,-0.345961196,-1
932,MODEL1,PARMS,LMB,1.424330019,-4.946617521,0.70970019,-1.454217041,5.673929733,0.801005691,-3.449385894,8.435484001,-0.076681405,1.15918344,-2.346222293,-1
933,MODEL1,PARMS,LMB,1.330298009,-0.074953459,0.390957225,-0.774403877,3.116847244,0.512503101,-1.585229486,3.588202692,0.207564666,0.830624016,-2.691149458,-1
934,MODEL1,PARMS,LMB,1.271898576,8.831830937,0.300447067,0.205226631,-1.157099657,-0.047461812,0.121415729,0.170813112,0.205288344,1.48956148,-4.204692167,-1
935,MODEL1,PARMS,LMB,1.424048977,19.75287649,0.412574227,-0.182785389,0.036687317,-0.858089097,1.933374609,-2.418738666,0.678824563,0.228173265,-2.42644315,-1
936,MODEL1,PARMS,LMB,1.344074528,4.744265872,0.235614501,-0.487580911,1.546110394,0.248986943,-2.299862664,6.136390018,0.364172844,-0.163441193,0.379462721,-1
937,MODEL1,PARMS,LMB,1.383574134,14.56079545,0.23904078,0.249446608,-2.397047246,-0.312981575,0.485774681,-0.426593648,0.07774938,1.412528652,-3.721463661,-1
938,MODEL1,PARMS,LMB,1.370613832,8.25353047,0.460095889,-0.807100166,2.71806685,-0.089337706,0.729581561,-2.441713794,0.424510489,0.615548417,-1.881367153,-1
939,MODEL1,PARMS,LMB,1.221448025,2.120035834,0.375408347,-0.495977753,1.994252505,0.592930538,-2.312350991,5.88730436,-0.608229388,3.293892938,-7.609004015,-1
940,MODEL1,PARMS,LMB,1.248188812,3.285530802,0.791651258,-1.788484761,6.260182293,0.05541506,-0.953837155,2.584182487,0.724446032,-0.28208184,-0.655443995,-1
941,MODEL1,PARMS,LMB,1.298288782,7.404337668,0.388316494,-0.297009733,1.583428829,-0.002699013,1.834464938,-3.695339901,0.309646437,-0.689657932,2.016125238,-1
942,MODEL1,PARMS,LMB,1.289702092,15.39419281,0.384261494,-0.05858196,-0.893474737,-0.612465172,2.365755764,-4.292820428,0.864723521,-2.127500841,4.087124051,-1
943,MODEL1,PARMS,LMB,1.254626154,-8.2672944,0.336757868,-0.650797632,2.157116925,0.991903058,-2.803775824,6.167724823,0.389071627,-0.383668294,0.104087443,-1
944,MODEL1,PARMS,LMB,1.207976134,-9.229580496,0.428980319,-0.844512987,3.509215742,1.0601453,-3.046889782,6.353694501,0.219908435,0.564075449,-2.094583862,-1
945,MODEL1,PARMS,LMB,1.24968876,10.20228164,0.357063477,-0.557616188,2.086782496,-0.14624308,-0.324143279,1.898702924,0.387325443,0.137984947,-0.893657335,-1
946,MODEL1,PARMS,LMB,1.270347642,14.84182996,0.119428985,0.17386724,-0.772220944,-0.436003831,-0.235420434,1.680609005,0.586668089,0.432466762,-1.960597438,-1
947,MODEL1,PARMS,LMB,1.313253544,-5.383113006,0.336409876,-1.179483638,4.740528013,0.965849142,-4.243993869,9.94058994,-0.143275528,2.044189775,-5.259084793,-1
948,MODEL1,PARMS,LMB,1.155700325,12.26948031,0.255957065,-0.469937425,1.742245016,-0.224022521,-0.290819323,1.738891668,0.368074738,-0.13354507,-0.112932792,-1
949,MODEL1,PARMS,LMB,1.283743642,18.01886056,0.171003338,-0.447775079,2.585133353,-0.574275069,1.197164596,-2.147505718,0.435874925,-0.117166488,-0.040387179,-1
950,MODEL1,PARMS,LMB,1.271144732,-1.06484035,0.20305124,0.017138761,-0.38478125,0.5476184,-1.558188657,3.700364399,0.44059323,-0.437519423,0.573654099,-1
951,MODEL1,PARMS,LMB,1.35099679,-5.337762016,0.414085006,-0.79969211,3.332152488,0.699128739,-1.910823154,4.176899623,0.643069852,-0.868683967,1.957195644,-1
952,MODEL1,PARMS,LMB,1.197339569,9.039235015,0.507263878,-1.240086684,5.255106226,-0.108941674,-0.75287124,2.758073439,0.385732485,-0.601027633,1.683411245,-1
953,MODEL1,PARMS,LMB,1.308778555,-1.321513041,0.401167097,-0.731833028,2.626435756,0.382094577,-1.16501919,2.462961879,0.937410456,-1.718099592,3.628400351,-1
954,MODEL1,PARMS,LMB,1.447412935,14.63350147,0.20420898,-0.028066178,0.002412199,-0.451672877,1.419731182,-2.005709635,0.617729721,-0.98967667,1.879127043,-1
955,MODEL1,PARMS,LMB,1.214929265,-0.632281572,0.433976023,-1.313773203,5.809883175,0.632044976,-2.85770171,7.216007518,-0.100040705,1.995245031,-5.501659033,-1
956,MODEL1,PARMS,LMB,1.264031249,-0.797101392,0.321527405,-0.608354039,2.836165841,0.429244005,-0.088065419,-0.171878459,0.697036884,-1.250358365,2.508377299,-1
957,MODEL1,PARMS,LMB,1.29606853,7.251928814,0.399361977,-0.649815946,2.532058113,-0.035273637,0.232974349,-0.500697728,0.598769216,-1.136501208,2.432739449,-1
958,MODEL1,PARMS,LMB,1.321168355,2.708609183,0.428070127,-0.273240482,1.441076483,0.381909235,-2.252410843,6.797886434,-0.073704999,1.367507445,-3.172261352,-1
959,MODEL1,PARMS,LMB,1.271832828,-2.361275922,0.36001792,-0.381681153,1.712135733,0.502346888,-2.767533898,7.573571231,0.702856687,-0.893080529,1.415882837,-1
960,MODEL1,PARMS,LMB,1.249114638,24.01372304,0.341154335,-0.264276346,0.843321529,-1.112805447,3.660151357,-6.538061081,0.729439126,-0.760937524,1.216988222,-1
961,MODEL1,PARMS,LMB,1.355235381,2.565293162,0.596146556,-1.309915241,4.700747512,0.25697553,-2.328498986,5.550809774,0.390792458,0.557302546,-1.403043743,-1
962,MODEL1,PARMS,LMB,1.354751702,17.24638256,0.067190238,-0.070670518,-0.256586222,-0.534866466,0.660723105,-0.880984228,0.593765532,-1.15422505,2.731001917,-1
963,MODEL1,PARMS,LMB,1.229457002,0.045331046,0.215606334,-0.459808266,2.395253037,0.530057693,-2.118976777,5.441311778,0.412809038,-1.519248553,3.954332946,-1
964,MODEL1,PARMS,LMB,1.302621157,0.138198371,0.531348839,-0.827171459,3.800507691,0.529763246,-3.524622021,9.347335896,-0.078906368,1.699448507,-3.994780965,-1
965,MODEL1,PARMS,LMB,1.259704985,5.205871173,0.413778424,-0.869491683,3.577444998,0.246321114,1.374960019,-4.187244261,-0.031518001,0.170872857,0.10728544,-1
966,MODEL1,PARMS,LMB,1.384476312,6.70130203,0.810583437,-1.557251788,5.131825196,-0.156242701,0.646501188,-0.58704241,0.701502683,-1.455054816,2.686769387,-1
967,MODEL1,PARMS,LMB,1.28773018,8.939963545,0.558994137,-1.004923724,3.824635568,-0.071668463,-1.185011043,4.079153361,0.233622057,0.038753698,-0.449645677,-1
968,MODEL1,PARMS,LMB,1.328479523,0.399596807,0.235224444,-0.573488846,2.940051579,0.592693636,-1.570122668,3.897222112,0.019536754,-0.100969075,0.502827964,-1
969,MODEL1,PARMS,LMB,1.450785645,11.97571474,0.518580199,-0.532366725,1.322326465,-0.526001743,1.131462553,-1.500435098,1.167175872,-2.547098248,4.987358871,-1
970,MODEL1,PARMS,LMB,1.224539802,2.082434253,0.45272199,-0.828218319,3.045980888,0.17665848,-1.257619878,3.441668453,0.86450297,-0.913350272,0.85498597,-1
971,MODEL1,PARMS,LMB,1.246923466,6.168413927,0.007681941,0.387926114,-1.44209433,0.247919518,-1.894272225,5.227635288,0.224203977,-0.253863593,0.794440402,-1
972,MODEL1,PARMS,LMB,1.30385942,-8.771755135,0.195115459,-0.862241528,4.89886452,1.118523504,-3.243785182,8.180962646,0.155071313,0.577198143,-1.731582643,-1
973,MODEL1,PARMS,LMB,1.286243569,9.154293937,0.253981452,-0.639735664,2.441954163,0.053703926,-0.678513266,2.369751191,0.076368139,0.16034224,-0.370085461,-1
974,MODEL1,PARMS,LMB,1.341412906,20.0034263,0.502052593,-0.840417778,2.059093561,-0.840081548,3.136964938,-7.227452633,0.550077431,-0.049378939,-0.158048587,-1
975,MODEL1,PARMS,LMB,1.319298805,13.15324269,0.40179326,-0.63942928,2.240580412,-0.264606958,0.092508079,0.760104606,0.106429498,1.008942927,-2.922654876,-1
976,MODEL1,PARMS,LMB,1.194724323,-5.086653332,0.400541432,-0.652377089,2.984812125,0.674042804,-2.917127588,6.474718796,0.691708464,-0.495624402,0.732855181,-1
977,MODEL1,PARMS,LMB,1.241894894,-5.039601493,0.228001316,-0.161924625,1.030807818,0.845551582,-2.473876741,5.938089762,0.160189199,0.902170023,-2.474037141,-1
978,MODEL1,PARMS,LMB,1.335914285,14.20027991,0.35343027,-0.063399326,-0.403582886,-0.624454759,1.970906605,-3.35487167,1.139099175,-2.142649847,4.201466444,-1
979,MODEL1,PARMS,LMB,1.178712236,22.04142734,0.240554625,-0.115058901,0.401285658,-0.772841249,3.009241052,-6.063762687,0.116436415,0.508668805,-1.182835959,-1
980,MODEL1,PARMS,LMB,1.178515609,1.291768895,0.094156722,-0.522521788,3.570281197,0.427517758,-3.085560594,7.733408133,0.56926126,-0.052250426,-0.581028326,-1
981,MODEL1,PARMS,LMB,1.348236102,-0.117343106,0.343259181,0.255251176,-1.691567877,0.265455941,-2.093660831,5.253425685,1.076275927,-1.505687967,2.074575253,-1
982,MODEL1,PARMS,LMB,1.280099388,8.39839828,0.524707342,-0.778936506,2.111454429,-0.010181933,-0.52575962,1.781482095,0.085818428,1.466965379,-3.89885311,-1
983,MODEL1,PARMS,LMB,1.323355442,15.82340288,0.542293008,-0.849379611,2.191784453,-0.477216936,1.196299558,-2.383283787,0.143583214,0.701662787,-1.341326635,-1
984,MODEL1,PARMS,LMB,1.320379377,-4.304096009,0.490312173,-0.560619913,1.687194465,0.76425666,-1.040919059,1.484003157,0.031176467,0.584055619,-1.547827627,-1
985,MODEL1,PARMS,LMB,1.291089529,7.569896051,0.288253474,-0.722822617,3.576264564,0.054994905,-0.467385874,2.245552536,0.287810114,0.125223954,-0.721931084,-1
986,MODEL1,PARMS,LMB,1.324790536,10.56582011,0.630739875,-0.980176919,2.715188442,-0.129517957,0.469226521,-0.778304214,-0.080049048,1.401710366,-3.198714223,-1
987,MODEL1,PARMS,LMB,1.255485331,-0.591621315,0.265588445,-0.214000546,0.786880914,0.533038502,-2.789564071,8.106375775,0.401528963,-0.225151424,-0.229244689,-1
988,MODEL1,PARMS,LMB,1.185417544,5.210465032,0.348831717,-0.53975072,1.980000642,0.099730389,0.243689023,-0.715801978,0.53626995,-0.22992127,-0.180767983,-1
989,MODEL1,PARMS,LMB,1.16579467,18.66716141,0.463101047,-0.762661758,2.343583486,-0.544557886,1.58220283,-2.983774846,-0.16112837,0.989871329,-1.705541559,-1
990,MODEL1,PARMS,LMB,1.379533502,1.382414112,0.223820118,-0.270646948,1.380266373,0.531434005,-2.176571076,5.601731324,-0.016161234,1.2224758,-3.106746569,-1
991,MODEL1,PARMS,LMB,1.324230097,5.978823718,0.814782492,-1.428633466,4.661770285,0.082694032,-0.137602311,1.076157595,-0.038592503,0.66163856,-1.107809494,-1
992,MODEL1,PARMS,LMB,1.251308954,-0.940091293,0.395990341,-0.581250018,2.066099106,0.489912018,-1.77863246,3.94412646,0.494804854,-0.736274234,1.534067444,-1
993,MODEL1,PARMS,LMB,1.332575872,23.64177976,0.119751019,0.122011719,-0.308462755,-0.901054687,2.366032905,-3.583604967,0.384399991,-0.409811813,0.968448365,-1
994,MODEL1,PARMS,LMB,1.228075757,13.32872912,0.538480816,-0.681054849,1.585584139,-0.541603169,2.788759267,-5.116941755,0.901228089,-2.570517899,5.334703401,-1
995,MODEL1,PARMS,LMB,1.14698938,22.80667228,0.497746025,-0.864412253,3.406563167,-0.865189815,2.571003053,-4.780015505,-0.023763713,2.218226985,-5.740753269,-1
996,MODEL1,PARMS,LMB,1.27780032,6.862797768,0.314804471,-0.711968477,2.912969292,0.048731918,0.381205366,-0.678194787,0.433888995,0.047504837,-0.795945248,-1
997,MODEL1,PARMS,LMB,1.099046665,-6.811345868,0.692061667,-1.367152354,5.197778625,0.803309968,-3.100148791,7.775121991,0.299548285,0.528231147,-1.791267438,-1
998,MODEL1,PARMS,LMB,1.299054295,-12.90162584,1.064074696,-1.970700598,6.898309551,1.121871794,-3.562548761,9.415745348,0.074240719,0.87461505,-2.603227305,-1
999,MODEL1,PARMS,LMB,1.169343376,-5.186286399,0.425731294,-0.74229003,2.960061833,0.641526144,-2.405365883,5.945397872,0.865360067,-1.357468358,1.871527025,-1
1000,MODEL1,PARMS,LMB,1.318785831,-3.152477789,0.335659631,-0.387247066,1.242593558,0.671871019,-1.051140221,2.585748159,0.265455156,0.357706845,-1.587816245,-1
