SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LB10
25,MODEL1,PARMS,LB10,0.833563694,8.967099825,-0.097888839,0.108376019,-0.184040336,-0.273147055,1.29155146,-2.7565762,0.18045304,-0.508688772,1.589330305,-1
26,MODEL1,PARMS,LB10,0.860660968,1.963139883,-0.100189928,0.470753992,-1.994126335,0.14157756,-0.838829226,2.042375732,0.208783674,-0.134472768,0.338160508,-1
27,MODEL1,PARMS,LB10,1.02380325,-12.94465274,0.069464118,-0.18354244,0.584284349,0.925043127,-3.010715132,5.887007714,0.505492538,-1.191344766,2.81185541,-1
28,MODEL1,PARMS,LB10,0.909524076,-0.393132751,0.009622736,-0.131085625,0.387510233,0.267223368,-1.51102679,3.26871953,0.179359221,0.040363263,0.373180831,-1
29,MODEL1,PARMS,LB10,0.886809003,13.95174823,0.104764249,-0.369400853,0.804583932,-0.594375853,2.187525491,-5.056311806,0.084645288,-0.058621176,0.657828688,-1
30,MODEL1,PARMS,LB10,0.902734691,9.55149667,0.128354625,-0.377593694,1.398096314,-0.386913089,0.928061618,-1.988056846,0.267772804,-0.188242202,0.233176707,-1
31,MODEL1,PARMS,LB10,0.852229106,-4.281682762,-0.14020413,0.595404534,-2.191851237,0.513678644,-2.084990973,4.388370984,0.294945829,-0.353473899,0.575151372,-1
32,MODEL1,PARMS,LB10,0.89263432,3.494670105,0.248960774,-0.438367515,1.096257433,-0.113281617,0.701760737,-0.901665183,0.386109345,-0.542134338,0.996057531,-1
33,MODEL1,PARMS,LB10,1.020160221,0.466284364,0.135197293,-0.668425979,2.608542884,0.185027053,0.214165455,-1.44006891,0.149075253,0.303249685,-0.493061174,-1
34,MODEL1,PARMS,LB10,0.927960074,6.87999685,0.019499386,0.227441982,-0.933130057,-0.16688247,-0.410813049,1.883697827,0.069588996,0.748144107,-2.005262801,-1
35,MODEL1,PARMS,LB10,0.875168818,-0.203897643,0.037955955,-0.131041869,0.350441934,0.28285639,-0.839147165,1.958374547,0.083803777,-0.207204242,0.51775693,-1
36,MODEL1,PARMS,LB10,0.878885709,7.201875225,0.127176372,-0.167017823,-0.068804649,-0.206215493,0.102676323,-0.042962372,0.078806244,0.906321394,-2.339235371,-1
37,MODEL1,PARMS,LB10,0.924355753,7.695012291,0.117313604,-0.318404715,1.303639869,-0.327446579,0.995625068,-2.335235428,0.469641586,-0.892112762,1.736744703,-1
38,MODEL1,PARMS,LB10,0.884331104,5.078355997,-0.011237787,0.157624234,-1.076065149,-0.102134788,0.592454599,-1.652102307,0.333924595,-0.799828919,1.882390848,-1
39,MODEL1,PARMS,LB10,0.891559493,1.390279525,-0.135418375,0.462743642,-2.194880178,0.222862163,-0.932980569,1.733590924,0.084970439,0.116764356,0.050837029,-1
40,MODEL1,PARMS,LB10,0.888025978,12.24755394,0.145650827,-0.199940039,0.8374608,-0.710877181,2.473275711,-4.794376154,0.773429483,-1.809309596,3.758719981,-1
41,MODEL1,PARMS,LB10,0.900189359,12.67361888,0.098460104,-0.545862376,2.130085644,-0.648476581,3.378682597,-7.850322901,0.572964699,-1.949611961,4.74955971,-1
42,MODEL1,PARMS,LB10,0.924871133,8.369550556,0.027911603,0.180040325,-1.306556406,-0.285857272,1.334889067,-3.295262394,0.205994862,-0.520177132,1.779094082,-1
43,MODEL1,PARMS,LB10,0.903210573,-3.966332702,-0.065947131,-0.104240875,0.668168588,0.535595905,-2.249159151,5.184181839,0.133275421,-0.089518344,0.091082747,-1
44,MODEL1,PARMS,LB10,0.886778532,3.151597925,0.095752139,0.131292194,-1.435124606,-0.016770742,-0.446766644,1.554591059,0.289082324,-0.015784279,-0.314532351,-1
45,MODEL1,PARMS,LB10,0.833527398,-8.202856681,0.048993494,-0.183794775,0.764666015,0.703618855,-2.354803801,5.102184941,0.300057943,-1.042957673,2.739160631,-1
46,MODEL1,PARMS,LB10,0.862548264,9.587112692,-0.005405502,0.122383615,-0.176904788,-0.371917693,1.759222617,-3.998912961,0.200280523,0.441174919,-1.190558496,-1
47,MODEL1,PARMS,LB10,0.897412703,8.965770908,-0.113638714,0.564983647,-2.468362784,-0.304461288,1.225032487,-2.629825411,0.294051982,-1.203940851,3.236731756,-1
48,MODEL1,PARMS,LB10,0.881429217,-0.614335259,-0.057388545,0.167766647,-0.923484826,0.304293601,-0.794708778,1.870102123,0.140293504,0.093276018,-0.186431958,-1
49,MODEL1,PARMS,LB10,0.846302837,2.395094149,0.228574258,-0.770654375,2.987673586,0.038075201,0.16901108,-1.141606471,0.19189001,0.215253559,-0.441430958,-1
50,MODEL1,PARMS,LB10,0.8842202,-0.555903646,-0.046588211,0.331652353,-2.012145378,0.300023778,-0.951002782,1.750329203,0.154295005,-0.322906197,1.085015488,-1
51,MODEL1,PARMS,LB10,0.831093535,-1.254655387,-0.112875577,0.065989054,0.427113863,0.286114134,-1.795295522,3.892805678,0.467438366,-0.927639213,2.297547326,-1
52,MODEL1,PARMS,LB10,0.945668063,7.299896806,0.110843129,-0.095375204,-0.309537671,-0.072708978,0.130765189,-0.168985987,-0.386798793,1.498899442,-2.848915409,-1
53,MODEL1,PARMS,LB10,0.867136435,11.81335481,0.172855363,-0.208776111,-0.110969897,-0.514060269,1.166415477,-2.852752349,0.175621127,0.169661313,-0.333698968,-1
54,MODEL1,PARMS,LB10,0.835985712,-1.546818381,-0.125875534,0.343282518,-1.357597388,0.38739953,-1.363632315,2.814662849,0.140855623,-0.247908835,0.875175769,-1
55,MODEL1,PARMS,LB10,0.973917848,-3.105423068,-0.084849207,-0.140312477,0.885640402,0.418146247,-1.272300248,2.54174303,0.382327489,-0.792603199,1.865517665,-1
56,MODEL1,PARMS,LB10,0.92564863,-0.870386278,0.084281208,-0.416945796,1.43670095,0.292429517,-2.220827475,5.39019099,0.145810433,0.525205761,-1.35348409,-1
57,MODEL1,PARMS,LB10,0.910774777,0.141170875,-0.133778404,0.308590164,-1.117273679,0.15789891,0.411437821,-1.752685726,0.592131476,-1.64342935,3.84522565,-1
58,MODEL1,PARMS,LB10,0.837406576,-5.459890666,0.200094203,-0.651099024,2.368536193,0.415773464,-0.454283146,0.196490087,0.588713172,-1.816617021,4.267981925,-1
59,MODEL1,PARMS,LB10,0.864210666,-1.172810253,0.100598627,-0.045396996,-0.201117492,0.320587419,-0.952571021,2.194645533,0.04565406,-0.008066997,0.314366659,-1
60,MODEL1,PARMS,LB10,0.95425756,-4.678462077,0.017088886,0.403309497,-2.143751028,0.493814198,-1.30650289,2.640354701,0.294111459,-1.418917979,3.67457067,-1
61,MODEL1,PARMS,LB10,0.97737458,5.737441821,-0.384669977,0.845625709,-3.002405378,-0.144741923,1.266407047,-2.85741818,0.738259396,-2.412217095,5.583114021,-1
62,MODEL1,PARMS,LB10,0.847030428,-7.953145159,0.150697294,-0.593267556,2.034074756,0.70489641,-2.143655548,4.654366673,0.14870599,0.065740059,-0.424830455,-1
63,MODEL1,PARMS,LB10,0.800410875,20.76702621,0.003029065,-0.068642863,-0.318626708,-0.926826484,3.703649017,-8.19820619,-0.129599683,0.549810382,-0.648766709,-1
64,MODEL1,PARMS,LB10,0.939018163,18.34766452,0.168170596,-0.503529187,1.502479411,-0.931178215,3.850614839,-8.663130206,0.253551931,-0.902522578,2.746395074,-1
65,MODEL1,PARMS,LB10,0.910602621,2.302635256,-0.130997863,0.057393708,0.154354949,0.1886442,-0.367772034,0.343882492,0.044603321,-0.128227321,0.815121655,-1
66,MODEL1,PARMS,LB10,0.870039438,3.789415424,0.026471294,0.013268355,-0.545659544,0.007395537,-0.099490653,0.583659567,0.168486347,-0.06626614,0.225935296,-1
67,MODEL1,PARMS,LB10,0.809540834,2.330357582,0.17305744,-0.621120542,2.313666709,0.094417111,0.187373775,-0.514330414,0.00780942,0.973595208,-2.471564141,-1
68,MODEL1,PARMS,LB10,0.926303449,6.171237599,0.201821491,-0.463771269,1.875297826,-0.184494608,0.853739651,-1.90963846,0.141423547,-0.218011754,0.659339755,-1
69,MODEL1,PARMS,LB10,0.920166192,-2.265578278,0.224112471,-0.305170681,1.058653026,0.301410865,0.133162599,-0.952676443,0.177421093,-0.180637083,0.524338118,-1
70,MODEL1,PARMS,LB10,0.810009224,10.37600918,0.000119193,-0.495712772,2.410651335,-0.397801498,2.541336282,-5.887732425,0.233460763,-0.451322476,1.217195571,-1
71,MODEL1,PARMS,LB10,0.902422355,5.643915075,-0.001509152,0.041604729,-0.365719886,-0.161719677,-0.009856345,-0.105075602,0.437047986,-0.862739509,2.195850735,-1
72,MODEL1,PARMS,LB10,0.86422041,4.049910695,-0.163518463,0.169035598,-0.091785149,0.03717894,0.561970414,-1.759428409,0.250945358,-1.149598332,3.215327211,-1
73,MODEL1,PARMS,LB10,0.883638884,17.21413001,0.103493083,-0.023490409,-0.480480417,-0.83425018,3.796930961,-8.587254219,0.129544024,-0.507904722,2.147351495,-1
74,MODEL1,PARMS,LB10,0.889350955,-6.848819665,0.066957679,-0.133151935,0.86452237,0.49084458,-0.784413213,0.588775021,0.744463258,-2.596805182,6.289219898,-1
75,MODEL1,PARMS,LB10,0.967616398,2.368001721,0.037524097,0.072759976,-0.161439434,-0.003585401,0.561673565,-1.841314896,0.533197756,-1.896470086,4.551800159,-1
76,MODEL1,PARMS,LB10,0.862496509,-10.32121809,-0.174066677,0.426710364,-0.808022494,0.77747872,-2.401566551,4.87430845,0.70962618,-1.997186016,4.665315736,-1
77,MODEL1,PARMS,LB10,0.960800846,-3.323633481,0.099764413,-0.241119552,0.440845705,0.417380738,-0.46244159,0.100518573,0.196639803,-0.707549045,2.032168954,-1
78,MODEL1,PARMS,LB10,0.889526441,4.419994689,0.024740406,0.045353885,0.045626919,-0.037578237,0.704496302,-1.605610469,0.192506573,-0.5169553,1.15948715,-1
79,MODEL1,PARMS,LB10,0.889726987,3.772077166,0.207230501,-0.497730788,1.391752695,-0.080856267,0.475502673,-1.557108314,0.349493304,-0.736359882,1.806356143,-1
80,MODEL1,PARMS,LB10,0.881938638,7.650969895,0.061059407,-0.376838723,1.336612377,-0.346602127,2.746158609,-6.843135404,0.59205698,-2.565044648,6.891277641,-1
81,MODEL1,PARMS,LB10,0.932401478,6.886123062,0.072423061,-0.026777887,-0.201164978,-0.179490507,0.934983913,-2.091754139,0.121178881,-0.058602251,0.330034149,-1
82,MODEL1,PARMS,LB10,0.983487555,-18.82559639,0.421236378,-0.960131217,2.802980547,1.244857033,-3.000240663,5.150832677,0.266506288,-0.806982184,2.4299623,-1
83,MODEL1,PARMS,LB10,0.868461996,-2.67987628,0.188182493,-0.356322373,1.024251552,0.281190755,-0.089893688,-0.775467279,0.409519396,-0.472048724,1.104259771,-1
84,MODEL1,PARMS,LB10,0.949300108,0.69802853,0.012953581,-0.135381928,0.629567178,0.21238068,-0.947005332,2.022216067,0.1101402,0.595653268,-1.653789777,-1
85,MODEL1,PARMS,LB10,0.778113477,-5.603034308,0.046919609,0.137663404,-0.930045473,0.533332973,-2.113902245,4.645795671,0.299032671,-0.227674769,0.421684851,-1
86,MODEL1,PARMS,LB10,0.930314411,6.489875353,0.19603009,-0.39409209,1.380137615,-0.188517805,0.281434162,-0.178986744,0.088476411,0.545141189,-1.362351499,-1
87,MODEL1,PARMS,LB10,0.854124671,8.428287509,0.079381249,-0.095668483,0.461173991,-0.431679334,1.36378418,-2.868441054,0.663315255,-1.573231699,3.416032337,-1
88,MODEL1,PARMS,LB10,0.916907403,-4.086330045,0.112507938,-0.531971443,2.235056993,0.491180948,-1.327611476,1.884138473,0.106601247,-0.184069018,1.029865159,-1
89,MODEL1,PARMS,LB10,0.857280457,-1.945619378,-0.069635322,0.461297732,-1.941501938,0.380653768,-0.470122849,0.675726961,0.137668545,-0.038955877,0.130070488,-1
90,MODEL1,PARMS,LB10,0.852333235,-0.756649065,0.001256868,0.170342901,-0.890757595,0.250282891,-0.145301717,-0.614434115,0.299457112,-0.625369107,1.979698456,-1
91,MODEL1,PARMS,LB10,0.919132958,-4.124809001,0.118015194,-0.076210732,-0.530598841,0.563702266,-1.585929278,3.154505229,-0.155158397,0.564965038,-0.910126291,-1
92,MODEL1,PARMS,LB10,0.893373541,3.653940348,0.011597066,0.158502661,-0.635799408,-0.028140409,0.932523707,-2.59173749,0.292675388,-0.653982122,1.636458976,-1
93,MODEL1,PARMS,LB10,0.911507076,7.443569562,0.146590278,-0.386696845,1.568934199,-0.291233853,1.714462029,-4.280596812,0.303548732,-0.693134348,1.730540329,-1
94,MODEL1,PARMS,LB10,0.867291329,5.434795448,0.145807327,-0.257310611,1.170793089,-0.086441323,0.444553467,-0.453411439,-0.030078739,0.915396829,-2.336724538,-1
95,MODEL1,PARMS,LB10,0.883336244,-1.403705803,0.042630292,0.075091258,-0.500470011,0.329345003,-1.433343846,2.92686387,0.123923597,-0.248537297,1.124910207,-1
96,MODEL1,PARMS,LB10,0.947527847,-7.627955079,0.213468399,-0.406352342,1.230069381,0.573819031,-0.904836787,0.91572474,0.397531732,-0.624924251,1.411778762,-1
97,MODEL1,PARMS,LB10,0.832074487,6.948996875,0.185275237,-0.496197929,1.566001761,-0.343645569,1.346210822,-3.487143109,0.590324288,-1.368162172,3.277127084,-1
98,MODEL1,PARMS,LB10,0.902031921,-7.501181403,0.175544374,-0.484725297,1.496064401,0.586647518,-1.969882214,4.193581825,0.391400883,-0.302023538,0.50886996,-1
99,MODEL1,PARMS,LB10,0.882886759,0.553286591,0.116208196,-0.332947554,0.789579141,0.104198008,-1.023642219,2.221402523,0.486957602,-0.794164913,1.588767363,-1
100,MODEL1,PARMS,LB10,0.869085347,14.99381573,0.18141294,-0.537429997,1.849993013,-0.594818352,1.54169199,-2.653029677,-0.256033307,1.354684956,-2.894919233,-1
101,MODEL1,PARMS,LB10,0.889119811,3.372399668,-0.15893941,0.507580924,-2.163525151,0.038679326,-0.247733933,0.232631512,0.353797208,-0.714788532,1.811389991,-1
102,MODEL1,PARMS,LB10,0.794199558,8.983647386,-0.025154634,0.192319955,-0.973504394,-0.249646974,1.110394706,-2.67952551,-0.01353017,0.471178344,-0.574094643,-1
103,MODEL1,PARMS,LB10,0.867114823,-1.678481952,-0.13445454,0.143427878,-0.486518505,0.233847287,-0.302762484,0.225908418,0.750118938,-1.908260078,4.195141312,-1
104,MODEL1,PARMS,LB10,0.989335708,-13.35533649,0.112966917,-0.039132646,-0.36389652,0.879992218,-3.226627438,6.714866844,0.670341587,-1.395963017,3.293672749,-1
105,MODEL1,PARMS,LB10,0.889576885,-0.066423183,-0.109242098,-0.02494309,0.361681704,0.266159657,-0.752719146,1.67140693,0.275265081,-0.578022283,1.219562221,-1
106,MODEL1,PARMS,LB10,0.929012599,-16.17332328,0.110033122,-0.005654523,-0.030566632,1.107901456,-3.104359112,6.300172487,0.430089057,-0.553701632,0.755533821,-1
107,MODEL1,PARMS,LB10,0.803166255,3.368887712,0.16922662,-0.541336257,1.780542456,0.076615837,0.162496571,-0.703967525,-0.101305071,0.315948259,0.005816367,-1
108,MODEL1,PARMS,LB10,0.824359435,8.822355411,0.006407857,0.265903434,-1.445738185,-0.244803349,1.549192505,-3.181506176,-0.052466303,0.292272823,-0.549925754,-1
109,MODEL1,PARMS,LB10,0.817675938,-4.977328988,0.011829674,0.378305104,-2.449356011,0.565102637,-1.64795239,3.19826189,0.06898459,0.258174048,-0.405219273,-1
110,MODEL1,PARMS,LB10,0.885434733,14.6926327,-0.146372308,0.344049381,-1.250044471,-0.671248267,2.243490671,-4.316050428,0.440411539,-1.482785856,3.48044567,-1
111,MODEL1,PARMS,LB10,0.850963657,-7.733698317,0.12226589,-0.446904789,1.406134566,0.763622113,-2.722823871,5.844646797,-0.08270404,0.865534986,-2.289277346,-1
112,MODEL1,PARMS,LB10,0.820765615,10.97007433,0.328440322,-0.774395238,2.736880171,-0.471922241,1.711395968,-3.553976401,0.038196695,-0.147518391,0.661822112,-1
113,MODEL1,PARMS,LB10,0.871049533,-3.234325786,0.204942258,-0.650563008,2.72670708,0.247142076,0.032832642,-0.533742739,0.636893151,-1.123810644,2.459652925,-1
114,MODEL1,PARMS,LB10,0.896000591,-0.731340627,0.040058098,-0.027771587,-0.173795886,0.272961771,-1.122610539,2.489300666,0.197591344,-0.259741072,0.709049936,-1
115,MODEL1,PARMS,LB10,0.894962381,-10.7238557,0.134140091,-0.607412832,2.519283075,0.810072132,-2.256213161,4.302477457,0.370622114,-0.747149192,1.840641172,-1
116,MODEL1,PARMS,LB10,0.922395232,4.845076526,0.027536964,-0.043075205,-0.28994118,-0.069801545,0.101719348,0.081505953,0.246672901,-0.558935996,1.494271699,-1
117,MODEL1,PARMS,LB10,0.900847991,-0.654320337,0.041658417,-0.13238388,-0.054045656,0.345511098,-1.313488166,2.39541801,-0.097013271,1.224299656,-2.686638484,-1
118,MODEL1,PARMS,LB10,0.945088921,3.469888609,-0.04838734,0.081205648,-0.286948336,0.056739774,0.14534003,-0.949212178,0.158998853,-0.01443587,0.194794772,-1
119,MODEL1,PARMS,LB10,0.944654871,5.52839154,0.148919196,-0.384065009,1.088925287,-0.111560545,0.327063484,-0.987118199,0.111446575,-0.057858735,0.688808012,-1
120,MODEL1,PARMS,LB10,0.906487035,-4.287588586,0.092434155,-0.479402675,1.739070789,0.473616539,-0.11979898,-0.93698919,0.271009675,-1.80540883,5.395408436,-1
121,MODEL1,PARMS,LB10,0.903639371,2.222601856,0.070969636,-0.022732093,-0.046818407,0.068014811,1.107475769,-2.808323183,0.17811769,0.067190986,-0.594925484,-1
122,MODEL1,PARMS,LB10,0.946018654,2.13912783,0.121609727,-0.125206285,0.127469718,0.118384453,-0.200163809,-0.058150614,0.012709914,0.555732806,-1.038068985,-1
123,MODEL1,PARMS,LB10,0.896021921,1.643403869,0.025448117,-0.288848249,1.554723922,0.11069241,-0.559842384,0.8646856,0.318770093,-0.839525789,2.524199037,-1
124,MODEL1,PARMS,LB10,0.91956512,5.932940649,0.044940907,-0.054090957,-0.253382227,-0.151256498,1.103523684,-2.925725442,0.257215138,-0.613583187,1.643971969,-1
125,MODEL1,PARMS,LB10,0.941879706,-2.18839863,0.171146355,-0.546709702,1.970261949,0.316960123,-0.458705229,0.587785217,0.218425504,-0.162397953,0.393648754,-1
126,MODEL1,PARMS,LB10,0.846571512,0.570469265,0.075977188,-0.375926398,1.376064448,0.186667879,0.247100386,-1.261899456,0.239987201,-0.701943771,1.943268095,-1
127,MODEL1,PARMS,LB10,0.917148802,-6.072699503,0.032279587,0.327330733,-1.403151755,0.514325674,-0.630282899,0.155886019,0.446163223,-1.418966927,3.775870822,-1
128,MODEL1,PARMS,LB10,0.855634909,-4.002281947,-0.048248797,0.363434435,-1.375315369,0.485322551,-0.686424278,0.555004457,0.217966405,-0.541225011,1.39447972,-1
129,MODEL1,PARMS,LB10,0.911251572,10.96633253,0.215403301,-0.079268211,-0.348151467,-0.467695652,1.229883296,-2.321016948,0.037082969,0.990836704,-2.515628651,-1
130,MODEL1,PARMS,LB10,0.919332888,9.728697424,-0.063326259,0.301318399,-1.384050207,-0.425896547,1.168529517,-2.615157895,0.55459512,-1.795499256,4.455796556,-1
131,MODEL1,PARMS,LB10,0.887121335,-6.820232391,0.065776999,0.032773804,-0.498417423,0.575671566,-2.035422579,4.879524013,0.352547523,-0.228681738,-0.123375701,-1
132,MODEL1,PARMS,LB10,0.938009549,7.315573803,-0.011277091,-0.117381129,0.777868829,-0.13940201,1.796420809,-4.916716609,-0.039478119,0.590130792,-1.331207188,-1
133,MODEL1,PARMS,LB10,0.88675732,-1.281695447,-0.04787176,-0.097880308,0.881349325,0.266003824,-0.689720018,1.81709267,0.468347779,-1.556485189,3.701148675,-1
134,MODEL1,PARMS,LB10,0.83253559,12.20108055,-0.13547812,0.61829995,-2.736693798,-0.47147922,2.053125686,-3.899243947,0.134868787,0.406684539,-1.321162788,-1
135,MODEL1,PARMS,LB10,0.909787145,-4.475336239,0.034897908,-0.200557921,0.276097826,0.469710151,-2.08164885,4.52145758,0.382195139,-0.831997019,1.935979079,-1
136,MODEL1,PARMS,LB10,0.900627062,3.869156286,0.074702279,-0.188923488,0.982063918,-0.018961196,0.006939566,0.835764711,0.207966557,-0.546794528,1.220973286,-1
137,MODEL1,PARMS,LB10,0.953414032,0.866559325,0.137809445,-0.04372184,-0.174354571,0.083932248,-0.612125748,1.519494875,0.373882057,-0.347196846,0.620971495,-1
138,MODEL1,PARMS,LB10,0.849578791,4.647046662,0.073386218,0.05780657,-0.461079772,-0.088321307,0.34706321,-0.536034099,0.27134423,-0.705230934,1.723418132,-1
139,MODEL1,PARMS,LB10,0.922838568,5.87094703,-0.025615023,0.236617878,-1.263366369,-0.184265077,1.610612802,-4.055226744,0.458396896,-1.82621187,4.830296049,-1
140,MODEL1,PARMS,LB10,0.888322828,2.139245396,0.054155081,-0.135070413,-0.051873886,0.092240623,-0.1012057,-0.146100158,0.266125702,-1.081414174,2.988862311,-1
141,MODEL1,PARMS,LB10,0.909993069,-5.866152518,0.21387948,-0.647314914,2.095892457,0.486581763,-2.159220908,5.106163483,0.394438683,-0.36639737,0.759579614,-1
142,MODEL1,PARMS,LB10,0.818906759,0.74959322,0.053938457,-0.235502757,0.302309863,0.165672326,-0.485597326,0.769150978,0.278549052,-0.123988677,0.042409598,-1
143,MODEL1,PARMS,LB10,0.847560891,-11.45042812,-0.109892991,0.342325496,-1.365993425,1.012324105,-3.154970399,6.446538521,-0.021422297,0.956633842,-2.200678435,-1
144,MODEL1,PARMS,LB10,0.972719689,-0.019116166,0.198382826,-0.652590329,2.690537841,0.210834041,-0.729260606,1.549157308,0.160575722,-0.139552301,0.512071141,-1
145,MODEL1,PARMS,LB10,0.826928216,-3.868344597,0.205984167,-0.249623643,0.383475932,0.384952687,-1.347141495,2.455928335,0.263436075,-0.124233781,0.667767548,-1
146,MODEL1,PARMS,LB10,0.848211228,7.878442224,0.21751175,-0.508534332,1.410694052,-0.371796286,1.642569996,-3.447784874,0.462845982,-1.068233334,2.487336215,-1
147,MODEL1,PARMS,LB10,0.85088826,-1.39318051,0.118064448,-0.190938955,0.286481826,0.246390772,-1.284160648,2.880515327,0.363333172,-0.380902328,0.841465643,-1
148,MODEL1,PARMS,LB10,0.867710879,-0.139400029,0.19718209,-0.532394982,1.39773042,0.067396365,-0.476196497,1.088178209,0.679121082,-1.273732421,2.585849006,-1
149,MODEL1,PARMS,LB10,0.846746316,-10.29715461,0.195475881,-0.361408888,1.246697926,0.826329285,-2.434338578,5.039631176,0.126460386,0.395932717,-1.576382519,-1
150,MODEL1,PARMS,LB10,0.919508382,0.214223945,-0.134235532,0.341838683,-1.17326429,0.322088972,-1.053615331,1.607982224,0.029277037,-0.551740797,2.302570504,-1
151,MODEL1,PARMS,LB10,0.925570327,-1.601298173,-0.079184093,0.154529056,-0.305684143,0.308724832,-0.273647811,-0.161180576,0.371829377,-0.959975515,2.347820237,-1
152,MODEL1,PARMS,LB10,0.933365401,-3.300196563,0.108133237,-0.152284254,0.463466667,0.325089222,-1.06989455,2.416773404,0.49660594,-1.322635601,3.060120967,-1
