SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB4
22,MODEL1,PARMS,RB4,0.729181681,8.116182275,0.25937467,-0.304325309,0.309514198,-0.316230396,1.970442063,-4.630192819,-0.085764964,0.233590546,-0.181987685,-1
23,MODEL1,PARMS,RB4,0.744904458,1.496918967,-0.011566168,0.215659156,-1.239013977,0.090923343,0.526791195,-1.927900489,0.196100536,-0.563943391,1.188062409,-1
24,MODEL1,PARMS,RB4,0.63958835,-4.257535966,0.116929238,-0.240951532,0.8479629,0.411082611,-2.022249963,4.724352466,0.160168461,0.238099136,-0.952968181,-1
25,MODEL1,PARMS,RB4,0.78813819,-4.601634101,0.125651526,-0.456821135,1.516926146,0.413848315,-0.92273243,1.061628305,0.324703813,-0.76351015,1.800959902,-1
26,MODEL1,PARMS,RB4,0.713450214,-0.663331194,0.126704081,-0.556304418,2.081457773,0.309892022,-1.42371182,3.212328154,-0.173071922,0.911285111,-2.179863442,-1
27,MODEL1,PARMS,RB4,0.75258434,-3.077058542,0.241570159,-0.585040119,1.749657018,0.346667746,-1.878615246,4.05089249,0.080968582,0.119796435,-0.273498591,-1
28,MODEL1,PARMS,RB4,0.744435619,0.861833452,-0.028540844,0.129911911,-1.330217882,0.06867404,0.254210503,-1.240984155,0.49218537,-1.591500415,3.771290511,-1
29,MODEL1,PARMS,RB4,0.743916248,11.53920627,0.301030274,-0.9380744,3.08860587,-0.487781925,0.869404879,-1.75180508,-0.168786977,0.856691717,-1.501766589,-1
30,MODEL1,PARMS,RB4,0.741554916,6.905477904,0.133420878,-0.545620369,1.769612623,-0.166429141,0.651449039,-2.082416949,-0.172980543,1.357257285,-3.196048441,-1
31,MODEL1,PARMS,RB4,0.830207215,-5.214250841,0.197020969,-0.527117057,1.437218502,0.557734212,-1.984472326,4.152126069,-0.177658237,0.911024527,-2.128630071,-1
32,MODEL1,PARMS,RB4,0.660460552,1.211743715,0.121097675,-0.209185182,0.342922469,0.079055279,-0.441555528,0.974407126,0.17050019,0.052763674,-0.311834231,-1
33,MODEL1,PARMS,RB4,0.768422057,-1.281184555,0.266787945,-0.760897939,2.671366555,0.211989253,-1.321859018,2.61435136,0.148102362,0.31357248,-0.916400752,-1
34,MODEL1,PARMS,RB4,0.783269172,3.210864164,0.362253326,-0.81592248,2.38004987,-0.131669528,0.408101297,-1.427198083,0.272505648,-0.202311036,0.421738507,-1
35,MODEL1,PARMS,RB4,0.633787534,-2.735688555,0.205735645,-0.318888037,0.464686697,0.290191671,-1.490022536,3.334444745,0.21076881,-0.287877783,0.491560602,-1
36,MODEL1,PARMS,RB4,0.702324308,1.351572262,0.341504536,-0.856261311,2.809742356,0.089033552,-0.255455529,0.331812481,-0.04669899,0.054483238,0.197597219,-1
37,MODEL1,PARMS,RB4,0.802170149,9.073981831,0.023154551,8.44914E-05,-0.435413782,-0.352277076,1.079627177,-2.558275732,0.13848114,-0.240960694,0.625998327,-1
38,MODEL1,PARMS,RB4,0.731309227,-2.987124722,0.102171649,-0.208547989,0.450248752,0.273584301,-0.521734896,0.600859085,0.412114911,-0.918700248,2.013010681,-1
39,MODEL1,PARMS,RB4,0.76717182,3.370170081,0.259036269,-0.507098776,1.281163327,0.026443545,-0.402561182,0.84996434,-0.259894775,1.537716829,-3.539526692,-1
40,MODEL1,PARMS,RB4,0.694466147,0.726646567,0.085266676,-0.146563107,0.262137843,0.079311604,-0.407114628,0.835349379,0.333921534,-0.753395121,1.62079495,-1
41,MODEL1,PARMS,RB4,0.766487199,1.420924778,-0.078765171,0.248900098,-1.512927538,0.107856102,-0.313040614,0.456828364,0.248257362,-0.311278473,0.637234811,-1
42,MODEL1,PARMS,RB4,0.753529449,8.373479735,0.008048859,-0.495792795,2.21246502,-0.191327439,-0.143586659,0.483026172,-0.20953941,0.94664021,-2.082105098,-1
43,MODEL1,PARMS,RB4,0.797783214,2.566976396,-0.05094672,-0.107670372,0.297646003,0.21651775,-1.206645773,2.748434296,-0.374618275,1.226372839,-2.353532891,-1
44,MODEL1,PARMS,RB4,0.734810754,-0.017510418,0.127693076,-0.277496295,0.340345082,0.209226646,-1.079478445,2.624018754,0.034213649,-0.012641173,-0.022310258,-1
45,MODEL1,PARMS,RB4,0.689859382,0.818361149,0.059940775,-0.118867897,0.380456975,0.170539781,-0.827374158,1.787263251,-0.015818651,0.457799979,-1.021720274,-1
46,MODEL1,PARMS,RB4,0.658202694,6.646159499,-0.024251564,0.063662942,-0.1657922,-0.280646378,1.772686977,-4.749984396,0.415142543,-1.239329593,3.057078448,-1
47,MODEL1,PARMS,RB4,0.778276889,9.952995227,0.133813802,-0.37610169,1.127919262,-0.358181743,0.475739782,-0.977093915,-0.108257605,0.461873762,-0.754799765,-1
48,MODEL1,PARMS,RB4,0.690533696,1.99050423,0.20809434,-0.454109666,0.798164765,-0.036247684,-0.089879604,0.183903873,0.383191673,-0.743766016,1.415246243,-1
49,MODEL1,PARMS,RB4,0.893825157,-11.99549285,0.265979572,-0.862350451,2.783255044,0.928050275,-2.544306944,4.361702212,-0.071189402,0.322670741,-0.195667342,-1
50,MODEL1,PARMS,RB4,0.696205987,3.987565732,-0.047286784,0.105895742,-0.610782276,0.005363183,-0.206450901,0.313024963,0.017687377,0.149454382,-0.052872043,-1
51,MODEL1,PARMS,RB4,0.757872049,-7.661389166,0.26540336,-0.560920422,1.711700711,0.493212462,-1.764315169,3.447337237,0.488169419,-0.93621675,1.976086393,-1
52,MODEL1,PARMS,RB4,0.715336851,10.48650044,0.034181472,0.064564942,-0.829426998,-0.475800009,1.560048605,-3.282982345,0.263277728,-0.598062856,1.214207668,-1
53,MODEL1,PARMS,RB4,0.725891383,4.942867605,0.121358934,-0.276380962,0.567560256,-0.049574972,0.188696138,-0.857063111,-0.16627783,0.828853239,-1.601342766,-1
54,MODEL1,PARMS,RB4,0.799484103,-1.596184521,0.108320786,-0.160545707,0.237948646,0.209924207,-0.730993485,1.421038901,0.343858636,-0.718144175,1.495913136,-1
55,MODEL1,PARMS,RB4,0.829077078,2.182391808,-0.072214787,0.165019147,-1.001649411,0.144386966,-0.907681256,2.113053618,-0.037776233,0.47070734,-1.206615356,-1
56,MODEL1,PARMS,RB4,0.706049621,-4.344198785,0.221519041,-0.674774811,2.180430734,0.419296479,-2.216537655,4.61594462,0.124890081,0.130789804,-0.369136953,-1
57,MODEL1,PARMS,RB4,0.697984272,-3.518494989,0.113169994,-0.441080595,1.411154973,0.365146176,-0.296122284,-0.334262022,0.213197142,-0.562456418,1.488115105,-1
58,MODEL1,PARMS,RB4,0.723173504,-1.21976979,0.063188181,-0.008047149,-0.455575472,0.304871761,-1.430852244,3.055274521,-0.006131172,-0.05943994,0.559052316,-1
59,MODEL1,PARMS,RB4,0.784716084,4.981056001,0.185786308,-0.253799519,0.318107211,-0.170300582,0.680324229,-1.795557897,0.199485319,-0.656725484,1.707340444,-1
60,MODEL1,PARMS,RB4,0.804056282,-0.929411156,0.07755539,0.315630507,-2.024402538,0.244307114,-0.11871401,-0.631728211,0.065835678,-0.34975075,1.198657524,-1
61,MODEL1,PARMS,RB4,0.69359511,-1.197273469,0.018593258,-0.106084755,0.0410461,0.21448901,-0.518431763,0.842361538,0.336591343,-0.42750785,0.613242424,-1
62,MODEL1,PARMS,RB4,0.674283804,-0.035339406,0.247141633,-0.766786457,2.681254831,0.090425894,-0.650836918,1.422039284,0.318650098,-0.365531198,0.614111478,-1
63,MODEL1,PARMS,RB4,0.67628106,16.54523801,-0.01086081,0.105006072,-1.030949469,-0.767834438,2.396883727,-4.692012241,0.016434862,0.080725584,0.018682119,-1
64,MODEL1,PARMS,RB4,0.840601313,-6.837070326,0.219867431,-0.180874887,-0.256278764,0.475286566,-1.833659138,3.541629062,0.406565031,-0.732102048,1.521893344,-1
65,MODEL1,PARMS,RB4,0.78848398,4.182666273,-0.055509485,-0.079457784,0.287481749,0.041874962,-0.218360619,-0.081415775,-0.083035292,0.308441738,-0.293411215,-1
66,MODEL1,PARMS,RB4,0.771973767,3.618144879,0.038514302,0.0426403,-1.345746311,-0.08479491,0.091354274,-0.537466787,0.36552605,-0.764385979,1.68141634,-1
67,MODEL1,PARMS,RB4,0.704702753,4.361282814,0.212894756,-0.411522855,0.794869202,-0.181449557,0.919508264,-2.498974611,0.347475096,-0.602909451,1.236057591,-1
68,MODEL1,PARMS,RB4,0.792446681,10.96948345,0.088895318,-0.198396077,0.382119124,-0.368451898,0.612578503,-0.952991448,-0.312172309,1.722860344,-3.951688093,-1
69,MODEL1,PARMS,RB4,0.777293911,-0.039537656,0.293060048,-0.614849132,1.774682712,0.175495642,-0.812007018,2.338098533,-0.047939814,0.588396336,-1.600408294,-1
70,MODEL1,PARMS,RB4,0.651487403,3.344376804,0.165561022,-0.244970008,0.810244715,-0.040222478,-0.298981287,0.898198988,0.051979501,0.396854158,-0.907852912,-1
71,MODEL1,PARMS,RB4,0.712882353,-7.523568383,0.102484941,-0.213056454,0.32195035,0.646190381,-2.829717995,5.702161944,0.09132532,0.052106332,0.372263774,-1
72,MODEL1,PARMS,RB4,0.731949014,-4.936574471,0.062385311,-0.160546191,0.48216391,0.483278023,-1.10139041,1.355151582,0.161675551,-0.405290535,1.31427057,-1
73,MODEL1,PARMS,RB4,0.673830211,8.589444456,0.186793146,-0.248031877,0.450738514,-0.41302993,1.982298826,-4.569000373,0.243370601,-0.635054912,1.471458619,-1
74,MODEL1,PARMS,RB4,0.698740316,4.344786971,0.076085844,0.024147387,-0.264461174,-0.218644445,2.135699986,-5.770567397,0.581316437,-2.021504088,4.934588892,-1
75,MODEL1,PARMS,RB4,0.803572797,11.92984264,-0.135558911,0.170585106,-0.841073127,-0.448851709,0.932627002,-2.027095792,0.092164571,-0.243568429,0.68188154,-1
76,MODEL1,PARMS,RB4,0.857527252,-2.530318398,0.21715044,-0.435666219,1.288875551,0.27024404,-0.605698605,0.959728638,0.240410945,-0.857023158,2.024990832,-1
77,MODEL1,PARMS,RB4,0.727925845,1.398567357,0.095095966,-0.005111232,-0.428582041,0.012523712,0.357435478,-1.127478161,0.381759198,-1.133809846,2.603093762,-1
78,MODEL1,PARMS,RB4,0.780607899,10.31403823,0.173021707,-0.355809418,0.650709493,-0.503795807,1.661754423,-3.198745043,0.255507735,-0.291903953,0.032175672,-1
79,MODEL1,PARMS,RB4,0.796075932,11.51460974,0.098318205,-0.185578257,0.506312778,-0.548040722,2.096180235,-4.696942423,0.204270895,-0.464753317,1.069066228,-1
80,MODEL1,PARMS,RB4,0.773041859,-10.02851412,0.195130359,-0.268424323,-0.174862882,0.897612531,-2.201912801,3.642049711,-0.307627409,0.292827793,-0.083176869,-1
81,MODEL1,PARMS,RB4,0.791981924,0.619880911,0.008574181,0.189453627,-1.055998154,0.179672854,-0.09365498,-0.193134629,0.045559174,-0.1108086,0.529424465,-1
82,MODEL1,PARMS,RB4,0.734048109,-18.10423487,0.128730125,-0.368122037,0.726847981,1.308135525,-3.835863732,7.730589896,-0.01163707,0.317159424,-0.601283562,-1
83,MODEL1,PARMS,RB4,0.707548628,-0.143736665,0.161068682,-0.418378146,1.056702533,0.214262543,-0.660364688,0.917548812,-0.031615097,0.391599179,-0.680639062,-1
84,MODEL1,PARMS,RB4,0.713706473,-7.696661091,0.071058124,-0.217148004,0.4993443,0.632284786,-1.527672138,2.680820857,0.196841659,-0.199427211,0.315400514,-1
85,MODEL1,PARMS,RB4,0.683787817,7.190064774,0.244879441,-0.635423387,1.98554286,-0.341309389,1.625726943,-4.164101959,0.287626167,-0.703811083,1.645574635,-1
86,MODEL1,PARMS,RB4,0.734918836,3.559645427,0.073378994,-0.23912069,0.969099649,-0.03498927,0.157613504,-0.568367026,0.095568699,0.214246014,-0.438630628,-1
87,MODEL1,PARMS,RB4,0.747925026,-0.112557255,0.118491413,-0.267614237,0.612014591,0.145705723,-0.620304263,1.194214319,0.271040334,-0.858639934,2.283343779,-1
88,MODEL1,PARMS,RB4,0.746385343,-6.665689122,0.071584334,-0.282424269,0.746315716,0.566030417,-1.595816451,2.667550988,0.258429448,-0.778824491,1.838049711,-1
89,MODEL1,PARMS,RB4,0.756229144,-5.756422465,0.347320211,-0.922086472,3.285132281,0.552686009,-1.134986321,1.720501969,-0.185068384,0.263923861,-0.101241473,-1
90,MODEL1,PARMS,RB4,0.806926775,1.853094652,0.145595706,-0.403990161,1.1568604,0.06203528,0.532316352,-1.787114772,0.138392245,-0.80465239,2.336828717,-1
91,MODEL1,PARMS,RB4,0.73524456,-6.581968546,0.166476463,-0.363658165,0.795039904,0.666049713,-1.749252658,3.04016058,-0.213364307,0.323823954,-0.149908673,-1
92,MODEL1,PARMS,RB4,0.688153471,-4.457234585,0.22162301,-0.539712592,1.529665233,0.387571389,-0.864580065,1.274360905,0.203110884,-0.171418241,0.392938076,-1
93,MODEL1,PARMS,RB4,0.765910108,2.788172058,0.102803765,0.036278569,-0.460694405,-0.052572083,0.851462359,-2.459242026,0.30374844,-0.895699911,2.117022025,-1
94,MODEL1,PARMS,RB4,0.742532347,-1.55648834,0.298414371,-0.717675067,2.557726082,0.230354571,-1.082005786,2.567245489,0.078218366,0.397368152,-1.317321075,-1
95,MODEL1,PARMS,RB4,0.647439033,5.026306422,0.200586516,-0.428619534,1.015815702,-0.113146821,-0.053723023,0.200641961,-0.02132973,0.557405121,-1.255208467,-1
96,MODEL1,PARMS,RB4,0.749374812,5.372541498,0.116255609,-0.174818756,0.07082321,-0.183722222,0.396677571,-0.693645746,0.234609907,-0.384777931,0.545325348,-1
97,MODEL1,PARMS,RB4,0.701148265,-0.856068093,0.179292547,-0.458507186,1.335176379,0.128516575,-0.60555958,1.36560306,0.408337547,-0.856320712,1.808829011,-1
98,MODEL1,PARMS,RB4,0.702130341,-4.563719025,0.267609951,-0.668297872,2.122905188,0.349206496,-1.41054669,2.638568711,0.309534289,0.09720428,-0.675286433,-1
99,MODEL1,PARMS,RB4,0.730283137,-2.228584681,0.162841539,-0.467756897,1.078973981,0.296106255,-1.375688552,2.488987139,0.150263689,-0.04516775,0.245230073,-1
100,MODEL1,PARMS,RB4,0.733796923,8.050014901,0.114222631,-0.43960397,1.4482555,-0.315948861,0.765413098,-1.621023777,0.192815421,-0.41744984,0.857625851,-1
101,MODEL1,PARMS,RB4,0.758697919,-2.647080199,0.208702919,-0.179560134,-0.143515914,0.310800039,-0.671974157,0.655317957,0.085256666,-0.056702626,0.472589836,-1
102,MODEL1,PARMS,RB4,0.700439864,2.760345064,0.026636477,0.19669887,-1.516310027,-0.018253598,-0.27736999,0.471420398,0.280124104,-0.718937036,1.932022725,-1
103,MODEL1,PARMS,RB4,0.717665082,4.266241006,0.121535359,-0.341391587,0.915355055,-0.12571703,0.778082115,-2.186905235,0.266701521,-0.475530018,1.083043807,-1
104,MODEL1,PARMS,RB4,0.760336617,-6.284800098,0.256543176,-0.479521372,1.231090478,0.473952156,-1.896476103,3.804391896,0.235505323,-0.081912086,0.11121402,-1
105,MODEL1,PARMS,RB4,0.725244095,3.510813887,0.246349029,-0.570330347,1.8193073,-0.026589041,-0.687682871,1.871153854,-0.069298828,0.930724424,-2.140325068,-1
106,MODEL1,PARMS,RB4,0.787662031,-3.015366229,0.131048906,-0.072600759,-0.483906774,0.407174562,-1.500491802,3.152506812,-0.133864959,1.374351213,-3.478149451,-1
107,MODEL1,PARMS,RB4,0.677382564,5.188923157,0.224613068,-0.652038025,2.159181892,-0.142792033,0.935248576,-2.818750079,0.049732258,-0.152743622,0.790770947,-1
108,MODEL1,PARMS,RB4,0.669507965,-0.04510831,-0.08275812,0.513214326,-2.29599631,0.203632393,0.159513896,-1.092526641,0.165737953,-0.645827531,1.839075576,-1
109,MODEL1,PARMS,RB4,0.663160012,-1.134694729,0.069161822,-0.080936828,-0.16562593,0.386269173,-1.484590012,3.203346182,-0.361742587,1.42877547,-3.091377095,-1
110,MODEL1,PARMS,RB4,0.668877176,4.898011229,0.068024287,-0.144886212,0.050785998,-0.188264404,0.241281699,-0.332819958,0.385011394,-0.561416539,1.155164565,-1
111,MODEL1,PARMS,RB4,0.731790981,-5.498734567,0.104199027,-0.242360176,0.407930876,0.520862438,-1.771786808,3.500388055,0.071181245,0.578236378,-1.640818698,-1
112,MODEL1,PARMS,RB4,0.65037296,3.411522084,-0.010882013,-0.119332491,0.528992174,0.05811336,-0.314392075,0.326807726,-0.065829282,0.609243997,-1.078049608,-1
113,MODEL1,PARMS,RB4,0.744134491,-4.910224793,0.272137432,-0.826838099,3.123242579,0.472711708,-1.007407174,1.522066821,-0.042804852,0.477102508,-0.973907203,-1
114,MODEL1,PARMS,RB4,0.790996643,2.749816872,0.234115402,-0.657098839,2.21228645,-0.007435699,0.051871274,-0.055478104,0.022486811,0.571959428,-1.421583366,-1
115,MODEL1,PARMS,RB4,0.763944876,1.008226413,0.329026706,-0.547470485,1.129184305,0.046446974,-0.598000248,0.885927676,0.119750918,0.229182806,-0.265060469,-1
116,MODEL1,PARMS,RB4,0.780064523,-0.866435652,0.039765581,-0.041292595,-0.397273898,0.212824976,-0.403267658,0.131830708,0.271327785,-0.74885195,1.734392028,-1
117,MODEL1,PARMS,RB4,0.778283076,-10.03579068,0.132399605,-0.426877027,1.286256892,0.825696865,-3.118578932,6.542036866,0.021162821,0.134484028,-0.410597014,-1
118,MODEL1,PARMS,RB4,0.752813775,-4.467666665,0.052757727,-0.064891583,-0.113181435,0.407925885,-1.56244126,2.815035586,0.310113703,-0.432926525,1.050665526,-1
119,MODEL1,PARMS,RB4,0.803881417,3.901241203,0.274862687,-0.612041643,1.813197583,-0.083343903,-0.093829188,-0.142895875,0.036495987,0.347905049,-0.519231932,-1
120,MODEL1,PARMS,RB4,0.724805147,-8.031245378,0.272737991,-0.769084035,2.348425105,0.642979765,-1.525265976,2.422758582,0.070170784,-0.514464888,1.700751923,-1
121,MODEL1,PARMS,RB4,0.688530648,-7.07871017,0.384926064,-0.727988563,1.883505537,0.529697631,-1.903683374,3.711597586,0.109365348,0.103106006,-0.498604957,-1
122,MODEL1,PARMS,RB4,0.728514972,12.32821435,0.271642014,-0.521223498,1.601620299,-0.523367199,1.824364588,-3.931961297,-0.280987973,1.135419681,-2.320856658,-1
123,MODEL1,PARMS,RB4,0.757798949,-8.50265469,0.223652791,-0.632917089,1.961133938,0.707083768,-2.631997773,5.181601254,-0.022839422,0.572791765,-1.207541924,-1
124,MODEL1,PARMS,RB4,0.743400559,7.664852511,0.259319104,-0.506332944,1.339121609,-0.385497836,1.751957326,-4.153749066,0.283703527,-0.521651758,1.13635254,-1
125,MODEL1,PARMS,RB4,0.779958896,-0.575745576,0.089445369,-0.152286793,0.293884997,0.217017357,0.287580345,-1.240556445,0.084674654,0.041077709,-0.002875057,-1
126,MODEL1,PARMS,RB4,0.683203675,-0.327758868,0.153880195,-0.306470517,0.362430261,0.131493807,0.0297519,-0.598555384,0.314446873,-0.947335608,2.293453339,-1
127,MODEL1,PARMS,RB4,0.797110391,3.892895676,0.141829157,-0.050807123,-0.771238482,-0.101339367,0.019035998,-0.502011948,0.22044708,-0.258229456,0.888633309,-1
128,MODEL1,PARMS,RB4,0.751000828,-3.477494943,0.17679392,-0.376233621,1.139506932,0.283817551,0.075986693,-1.368637429,0.420738646,-1.360875531,3.290134639,-1
129,MODEL1,PARMS,RB4,0.750971499,2.06171337,0.16052768,-0.499519989,1.505652907,0.150673473,-1.136457637,2.359548456,-0.252710043,1.150711856,-2.464026782,-1
130,MODEL1,PARMS,RB4,0.772335369,8.346610604,0.174934518,-0.454529206,1.253070409,-0.332608285,-0.004123882,0.543148245,0.060139614,0.777355308,-2.01634624,-1
131,MODEL1,PARMS,RB4,0.695025506,3.829592482,-0.04235018,0.116778442,-0.741809416,-0.061879247,0.869984869,-2.192911414,0.276669251,-0.772621535,1.936237999,-1
132,MODEL1,PARMS,RB4,0.767688243,2.545462516,0.145915244,-0.201196984,0.399943323,-0.030344206,0.44884265,-1.371350733,0.265125103,-0.800548562,2.004705914,-1
133,MODEL1,PARMS,RB4,0.774324381,4.606411623,-0.00470115,0.112846023,-0.96449558,-0.121928025,-0.201832419,0.382445064,0.33267906,-0.607000069,1.203802581,-1
134,MODEL1,PARMS,RB4,0.74100846,-0.037850431,0.08148549,-0.264641953,0.447769214,0.215574094,-0.403698913,0.67641425,0.03655516,-0.218117671,0.642002833,-1
135,MODEL1,PARMS,RB4,0.702313872,2.518803201,0.172440209,-0.516314026,1.618162401,-0.068928772,-0.216760895,0.355042968,0.420127486,-0.704103886,1.433485861,-1
136,MODEL1,PARMS,RB4,0.707230352,1.326718889,-0.003618415,-0.027143768,0.251801133,0.156904537,-0.487813745,0.899833422,0.024787278,0.052178498,-0.096945979,-1
137,MODEL1,PARMS,RB4,0.767324003,0.151570627,0.090421631,-0.348166768,1.063453591,0.100957999,-0.150671725,-0.740400629,0.374083517,-0.438505627,1.080071763,-1
138,MODEL1,PARMS,RB4,0.681169915,16.20075836,-0.062521727,0.436818457,-1.920103837,-0.802953399,2.55446501,-4.922307761,0.22471684,-0.22111597,0.247311216,-1
139,MODEL1,PARMS,RB4,0.761036929,3.358739068,0.087198735,-0.285243618,1.08541525,-0.074366117,0.556927296,-1.681587281,0.298136161,-0.96807705,2.511644513,-1
140,MODEL1,PARMS,RB4,0.706343108,-0.125531281,0.05947189,0.288002708,-2.258380649,0.257541512,-1.081304524,2.437717701,-0.119294036,0.398071891,-0.581152644,-1
141,MODEL1,PARMS,RB4,0.697494203,3.654230984,0.169673672,-0.476679407,1.338687655,-0.017527373,0.06947757,-0.317218446,-0.043962193,0.456263351,-0.823023996,-1
142,MODEL1,PARMS,RB4,0.749538267,2.952706386,0.130094638,-0.142376815,0.117419516,0.027154877,-0.613454445,1.386048502,-0.042101144,0.709998361,-1.591822661,-1
143,MODEL1,PARMS,RB4,0.729152857,-8.45313595,0.126983464,-0.040920574,-0.821163649,0.634366556,-1.925913752,3.723803457,0.240507692,0.019325206,-0.473146649,-1
144,MODEL1,PARMS,RB4,0.801659769,5.829429858,0.15017638,-0.087639811,-0.363652761,-0.207927844,0.028800653,-0.026067394,0.209302694,-0.346109826,0.9234228,-1
145,MODEL1,PARMS,RB4,0.653834959,-2.710468168,0.083901156,0.082176841,-1.217244159,0.284550481,-0.765745849,1.328588689,0.3308635,-0.888987632,2.133329498,-1
146,MODEL1,PARMS,RB4,0.816655916,3.785955244,0.241987987,-0.367355497,0.296917884,-0.134565154,0.256973661,-0.70987879,0.27095935,-0.137559848,0.107242772,-1
147,MODEL1,PARMS,RB4,0.748229601,-0.294373288,-0.068847904,0.316359745,-1.613430528,0.277531868,-1.529545815,3.445423417,-0.015175649,0.659249946,-1.629139699,-1
148,MODEL1,PARMS,RB4,0.655091166,0.298556204,0.088969611,-0.043873374,-0.313859197,0.25957756,-0.652885222,1.31270175,-0.233992623,0.643800888,-1.163037982,-1
149,MODEL1,PARMS,RB4,0.694567819,-9.049372885,0.366556559,-0.430393857,0.75657467,0.646876297,-2.384912471,4.885811084,0.080865574,0.448482385,-1.343529146,-1
150,MODEL1,PARMS,RB4,0.904463307,-10.97501746,0.173432149,-0.288349535,0.471311835,0.786782721,-1.812348749,3.035267558,0.289560617,-1.334067607,3.268110366,-1
151,MODEL1,PARMS,RB4,0.798018445,5.501316735,0.050756139,-0.371199637,1.281554977,-0.075765496,0.242446918,-0.927496575,-0.060400822,0.073651459,0.155880371,-1
152,MODEL1,PARMS,RB4,0.717485915,-4.27245543,0.123689334,0.013504232,-0.683821043,0.34325948,-1.179928231,2.147076548,0.415390948,-0.875880449,1.877492508,-1
