SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RB4
42,MODEL1,PARMS,RB4,0.758154552,7.627744661,-0.01939878,-0.410990654,1.83410474,-0.193775174,0.236493204,-0.36340801,-1
43,MODEL1,PARMS,RB4,0.810065753,3.447479894,-0.066747167,-0.063578483,0.20517223,0.063945904,-0.260021631,0.733150168,-1
44,MODEL1,PARMS,RB4,0.73392318,-0.321031732,0.120898774,-0.274854915,0.356659651,0.24016329,-1.111203784,2.668016695,-1
45,MODEL1,PARMS,RB4,0.699599489,0.075053417,0.045750456,-0.140300922,0.536495383,0.222687062,-0.713034513,1.592005677,-1
46,MODEL1,PARMS,RB4,0.685722321,6.068898201,-0.064168774,0.105246989,-0.285670904,-0.117012023,1.293886049,-3.381305796,-1
47,MODEL1,PARMS,RB4,0.784037852,8.637808054,0.119890919,-0.376970367,1.147492614,-0.29950999,0.391929865,-0.661917442,-1
48,MODEL1,PARMS,RB4,0.708527025,0.484491885,0.171806064,-0.36283982,0.43329809,0.173493701,-0.402521585,0.782505618,-1
49,MODEL1,PARMS,RB4,0.913330123,-12.76987543,0.243662171,-0.784064458,2.461374353,0.96370877,-2.255090887,3.852694845,-1
50,MODEL1,PARMS,RB4,0.708733604,3.18279218,-0.052386007,0.019150202,-0.149392836,0.067696873,-0.275584097,0.770282688,-1
51,MODEL1,PARMS,RB4,0.805064858,-6.342262934,0.204908536,-0.538221241,1.869378262,0.569358158,-1.549935161,3.221046034,-1
52,MODEL1,PARMS,RB4,0.718057161,11.5839315,0.031271659,0.063904106,-0.866770062,-0.465975181,1.633351353,-3.41334033,-1
53,MODEL1,PARMS,RB4,0.74201176,2.837168511,0.088451002,-0.22722587,0.468925203,0.048195797,0.270443939,-0.927611589,-1
54,MODEL1,PARMS,RB4,0.81073237,-0.225346279,0.084304729,-0.130313754,0.121774508,0.233633103,-0.660431099,1.332138011,-1
55,MODEL1,PARMS,RB4,0.830796075,2.265121121,-0.096453252,0.20405319,-1.168051385,0.141324526,-0.67922499,1.553747255,-1
56,MODEL1,PARMS,RB4,0.714850158,-5.426979301,0.178786567,-0.600726939,1.971107939,0.537820954,-2.18347554,4.601384219,-1
57,MODEL1,PARMS,RB4,0.709502835,-4.937133202,0.109527611,-0.456697805,1.478767961,0.514436814,-0.762529123,0.975288066,-1
58,MODEL1,PARMS,RB4,0.733094182,-2.113560507,0.065372193,-0.038724295,-0.285895016,0.358167771,-1.558084454,3.710134892,-1
59,MODEL1,PARMS,RB4,0.78985701,3.684865129,0.186212265,-0.252024678,0.311983919,-0.036615617,0.181805448,-0.470645719,-1
60,MODEL1,PARMS,RB4,0.812783833,-0.98009261,0.063763947,0.34006146,-2.086329525,0.269244835,-0.264964483,-0.053733572,-1
61,MODEL1,PARMS,RB4,0.702779618,-2.96372842,-0.019231709,-0.067334989,0.030483324,0.433434777,-0.744722652,1.120972058,-1
62,MODEL1,PARMS,RB4,0.703774645,-0.481234752,0.194663519,-0.704661749,2.614316184,0.227243623,-0.720362521,1.647568616,-1
63,MODEL1,PARMS,RB4,0.681210388,16.50706383,-0.040276224,0.144323855,-1.103669779,-0.750236059,2.567527135,-4.963265812,-1
64,MODEL1,PARMS,RB4,0.856538403,-6.943575636,0.203361347,-0.228288536,0.066322685,0.605772606,-1.913653195,3.903618228,-1
65,MODEL1,PARMS,RB4,0.797000727,3.649311362,-0.031374167,-0.122435974,0.425893255,0.046138043,-0.10841547,-0.01868267,-1
66,MODEL1,PARMS,RB4,0.788908582,3.753740821,0.034801103,0.020960029,-1.319876097,0.01421963,-0.037986536,-0.042854364,-1
67,MODEL1,PARMS,RB4,0.724894563,6.266984315,0.198106153,-0.425573922,0.962642937,-0.192270363,1.361352085,-3.424603479,-1
68,MODEL1,PARMS,RB4,0.812893605,7.393876355,0.030633541,-0.099349091,0.195436515,-0.21152759,0.95533634,-1.942981438,-1
69,MODEL1,PARMS,RB4,0.780954584,-0.611669424,0.270086998,-0.572056056,1.652898219,0.209144257,-0.643498834,1.795657545,-1
70,MODEL1,PARMS,RB4,0.667589201,1.839607152,0.129521448,-0.173619813,0.513297661,0.083584887,-0.235772227,0.783110116,-1
71,MODEL1,PARMS,RB4,0.75545888,-8.420465819,0.049221733,0.011884423,-0.578359807,0.73996442,-2.308985307,4.640732848,-1
72,MODEL1,PARMS,RB4,0.751167043,-6.153420721,0.087147268,-0.140881946,0.288008706,0.593589038,-1.209145205,1.88607814,-1
73,MODEL1,PARMS,RB4,0.683144834,8.574257594,0.190452672,-0.334323025,0.84845584,-0.343035505,1.789249622,-3.980625311,-1
74,MODEL1,PARMS,RB4,0.746968741,7.085319117,0.070540469,0.035170236,-0.312061728,-0.223921766,1.821684753,-4.50624122,-1
75,MODEL1,PARMS,RB4,0.804539326,11.40439137,-0.155218878,0.213759134,-0.971361373,-0.385368842,0.773826343,-1.539864659,-1
76,MODEL1,PARMS,RB4,0.860487763,-3.816368018,0.215936461,-0.417753896,1.192161968,0.412158396,-1.141399041,2.254135235,-1
77,MODEL1,PARMS,RB4,0.738559287,-0.202550027,0.081381356,-0.039163647,-0.194671105,0.221566481,-0.346933591,0.61357353,-1
78,MODEL1,PARMS,RB4,0.793296036,11.9875595,0.153200043,-0.294216586,0.305288744,-0.522174061,1.702888615,-3.437848567,-1
79,MODEL1,PARMS,RB4,0.799486787,11.08973333,0.080695271,-0.176918638,0.506776388,-0.457037023,1.856461738,-4.083602843,-1
80,MODEL1,PARMS,RB4,0.782644692,-10.92730958,0.251005824,-0.391551597,0.290680337,0.845445847,-2.524578301,4.71078123,-1
81,MODEL1,PARMS,RB4,0.797403892,1.006526939,-0.003571469,0.20360826,-1.106599919,0.173425007,0.066003818,-0.337345562,-1
82,MODEL1,PARMS,RB4,0.74014285,-18.85320716,0.097844838,-0.340888308,0.706215708,1.36458412,-3.745506708,7.671895196,-1
83,MODEL1,PARMS,RB4,0.718964913,-1.052495838,0.105612359,-0.291112974,0.633494563,0.281486112,-0.608859331,0.918020342,-1
84,MODEL1,PARMS,RB4,0.722275222,-8.86514053,0.04670909,-0.24223811,0.715807669,0.772350257,-1.755148529,3.128569626,-1
85,MODEL1,PARMS,RB4,0.694984015,6.083560373,0.242775943,-0.650309933,2.081136926,-0.191763545,1.296810299,-3.366247891,-1
86,MODEL1,PARMS,RB4,0.749629251,2.903193048,0.002088553,-0.128297745,0.646638439,0.059170967,0.238540923,-0.573469713,-1
87,MODEL1,PARMS,RB4,0.757566964,-0.088997673,0.130882238,-0.301017866,0.74687272,0.216274387,-0.744267947,1.568350419,-1
88,MODEL1,PARMS,RB4,0.75101834,-7.702724951,0.076320198,-0.325388073,0.918411064,0.699773967,-1.961244524,3.570984116,-1
89,MODEL1,PARMS,RB4,0.762448078,-5.694819467,0.331971259,-0.864564585,3.06916147,0.499808556,-1.082177421,1.873771169,-1
90,MODEL1,PARMS,RB4,0.819610634,2.205254192,0.171921479,-0.428203295,1.202182127,0.066167255,0.307068873,-0.860537621,-1
91,MODEL1,PARMS,RB4,0.745431922,-5.796021991,0.158630539,-0.334133874,0.747065321,0.559311979,-1.556555635,3.028892835,-1
92,MODEL1,PARMS,RB4,0.701347811,-7.428682219,0.207734513,-0.547816055,1.571633118,0.635858072,-1.328396978,2.322650557,-1
93,MODEL1,PARMS,RB4,0.775176762,3.171426454,0.085831635,0.050390754,-0.488246425,0.014294531,0.637562952,-1.823199222,-1
94,MODEL1,PARMS,RB4,0.750609878,-1.429028083,0.238672529,-0.582433502,2.149759082,0.267428844,-0.799126407,1.706891616,-1
95,MODEL1,PARMS,RB4,0.660256982,2.787481197,0.146019799,-0.327128293,0.653050617,0.040622406,-0.19610698,0.507780948,-1
96,MODEL1,PARMS,RB4,0.75362822,4.61119009,0.109600539,-0.19048195,0.158911403,-0.066676178,0.170491238,-0.305743307,-1
97,MODEL1,PARMS,RB4,0.723644057,-2.772232274,0.155814931,-0.510412824,1.705602526,0.370660748,-1.091822432,2.424930643,-1
98,MODEL1,PARMS,RB4,0.735504775,-4.333150176,0.18702043,-0.514698803,1.635061278,0.454950314,-0.888401231,1.330368484,-1
99,MODEL1,PARMS,RB4,0.747459751,-4.501065772,0.12384349,-0.443558107,1.102853258,0.495847701,-1.789383747,3.583277654,-1
100,MODEL1,PARMS,RB4,0.736284232,7.979339273,0.104461946,-0.446378446,1.534222247,-0.253447552,0.685249312,-1.446487579,-1
101,MODEL1,PARMS,RB4,0.775444309,-2.221117632,0.179439666,-0.181956248,-0.089307806,0.323020733,-0.464773014,0.613661625,-1
102,MODEL1,PARMS,RB4,0.724658893,2.337769629,-0.01314511,0.275084749,-1.903771954,0.099397435,-0.489753689,1.240305256,-1
103,MODEL1,PARMS,RB4,0.73128504,3.317535603,0.120028982,-0.392323348,1.187076717,0.010199393,0.609097122,-1.685905852,-1
104,MODEL1,PARMS,RB4,0.780262277,-8.555229248,0.216933687,-0.439738919,1.090788426,0.699505838,-2.230636141,4.641260806,-1
105,MODEL1,PARMS,RB4,0.742139399,3.472464966,0.204421735,-0.515529569,1.681845071,-0.023715363,0.084674582,0.194112499,-1
106,MODEL1,PARMS,RB4,0.807410621,-6.866310546,0.037682355,0.128720338,-1.130311319,0.640813433,-1.521491806,2.843690207,-1
107,MODEL1,PARMS,RB4,0.691847134,6.354263977,0.205756727,-0.611583009,1.995251823,-0.193941307,1.31399988,-3.332577936,-1
108,MODEL1,PARMS,RB4,0.679766061,-0.813015272,-0.138546061,0.596851901,-2.479920686,0.313336439,-0.429397557,0.716723453,-1
109,MODEL1,PARMS,RB4,0.676432608,-2.153196659,0.033182714,-0.01202102,-0.331492709,0.362650056,-1.030026329,2.155881441,-1
110,MODEL1,PARMS,RB4,0.702518981,4.807051319,0.013275288,-0.104170518,0.050635965,-0.053673057,0.325552237,-0.410259885,-1
111,MODEL1,PARMS,RB4,0.745652777,-6.54959127,0.061314741,-0.18821449,0.193988678,0.627331315,-1.519178918,2.772816325,-1
112,MODEL1,PARMS,RB4,0.673616387,2.513036092,-0.111599856,0.052867845,0.050959978,0.132192705,-0.359332441,0.799864712,-1
113,MODEL1,PARMS,RB4,0.751235609,-6.493403828,0.207263736,-0.689599417,2.66803505,0.580753125,-1.142628844,1.920098666,-1
114,MODEL1,PARMS,RB4,0.801176664,0.850273396,0.17314369,-0.552564096,1.911768252,0.139848026,0.070753394,-0.163837537,-1
115,MODEL1,PARMS,RB4,0.803327286,-0.094237555,0.209560195,-0.340701144,0.437352828,0.192701694,-0.700941482,1.524656313,-1
116,MODEL1,PARMS,RB4,0.784233916,-2.544700849,0.053388421,-0.09675856,-0.183624945,0.388549818,-0.984625394,1.53787253,-1
117,MODEL1,PARMS,RB4,0.77776868,-10.13850558,0.117307313,-0.396974057,1.170178695,0.84409193,-3.036934654,6.318790871,-1
118,MODEL1,PARMS,RB4,0.777052072,-7.558899816,-0.004986631,0.062433204,-0.682862682,0.702576563,-1.941082708,3.696095731,-1
119,MODEL1,PARMS,RB4,0.821151703,2.563285855,0.251001373,-0.600496926,1.730375891,0.023498708,-0.033593768,0.059954332,-1
120,MODEL1,PARMS,RB4,0.737843992,-8.212229372,0.304110347,-0.893324547,2.8032654,0.664715951,-1.70015177,3.085131448,-1
121,MODEL1,PARMS,RB4,0.693888143,-6.363114848,0.367791703,-0.72984352,1.961731864,0.527436888,-1.706355449,3.286171427,-1
122,MODEL1,PARMS,RB4,0.740486983,11.18761154,0.228948691,-0.402360829,1.234059434,-0.517981528,2.194148051,-4.701116275,-1
123,MODEL1,PARMS,RB4,0.771813151,-9.845987458,0.175405003,-0.605264262,2.054568468,0.803887737,-2.508397754,5.050057948,-1
124,MODEL1,PARMS,RB4,0.755313926,5.561287808,0.244149284,-0.510980695,1.39525979,-0.167357258,1.146420193,-2.701200564,-1
125,MODEL1,PARMS,RB4,0.787295435,-1.594001144,0.053768673,-0.139518152,0.345961897,0.319487727,0.059527288,-0.570808039,-1
126,MODEL1,PARMS,RB4,0.692474916,1.527615198,0.174385641,-0.374173984,0.508394466,0.102049539,0.203340364,-0.811704696,-1
127,MODEL1,PARMS,RB4,0.823462372,0.367024823,0.086205957,0.060782723,-1.082630331,0.197712679,-0.867077112,2.02591233,-1
128,MODEL1,PARMS,RB4,0.773197976,-1.466064361,0.154932039,-0.357335319,1.161994387,0.282660508,0.060774347,-0.958883483,-1
129,MODEL1,PARMS,RB4,0.760070825,0.6506484,0.10013057,-0.38716868,1.142070372,0.189691978,-0.826142254,1.723316477,-1
130,MODEL1,PARMS,RB4,0.799505026,5.579115055,0.107984046,-0.398735264,1.136584005,-0.112599946,0.07405936,0.122936273,-1
131,MODEL1,PARMS,RB4,0.705796901,2.615607952,-0.054421752,0.119989504,-0.709186017,0.093850216,0.368157303,-0.862755552,-1
132,MODEL1,PARMS,RB4,0.774879578,1.929834331,0.161478544,-0.242878637,0.506022159,0.077343371,0.137095455,-0.53323549,-1
133,MODEL1,PARMS,RB4,0.788173347,4.351646364,-0.052103725,0.189261211,-1.176080322,0.00311274,-0.302442039,0.625098084,-1
134,MODEL1,PARMS,RB4,0.740947471,0.040329492,0.081088634,-0.270666977,0.474839974,0.220556417,-0.474996787,0.928713293,-1
135,MODEL1,PARMS,RB4,0.741120296,2.276128487,0.099072178,-0.408288355,1.38900971,0.089777264,-0.354519029,0.771950262,-1
136,MODEL1,PARMS,RB4,0.707789659,1.131471505,-0.017992314,-0.003062908,0.175184439,0.181864039,-0.489905945,0.950672314,-1
137,MODEL1,PARMS,RB4,0.822223346,-1.259236811,0.055680739,-0.391479899,1.545578338,0.3108933,-0.154769788,-0.507787851,-1
138,MODEL1,PARMS,RB4,0.690103709,15.55833717,-0.076084391,0.425781318,-1.889577915,-0.690723526,2.497827901,-4.936111273,-1
139,MODEL1,PARMS,RB4,0.778306484,3.393293573,0.070353842,-0.253944073,0.990180331,0.009293746,0.437873521,-1.178698295,-1
140,MODEL1,PARMS,RB4,0.713109714,-0.027893625,0.055580912,0.296121637,-2.343224773,0.221417754,-0.794837092,1.971200939,-1
141,MODEL1,PARMS,RB4,0.710618415,3.174272845,0.117493967,-0.366782232,0.952747029,0.020598627,0.066676862,0.021445491,-1
142,MODEL1,PARMS,RB4,0.762559247,1.917215129,0.076357042,-0.016386838,-0.37728143,0.101735605,-0.318935645,0.711316545,-1
143,MODEL1,PARMS,RB4,0.749898436,-5.96816183,0.053474764,0.070484573,-1.043129442,0.5780088,-1.259266816,2.233369092,-1
144,MODEL1,PARMS,RB4,0.814574192,5.665610791,0.130893844,-0.141610326,0.000855052,-0.127783739,0.064514424,0.081656959,-1
145,MODEL1,PARMS,RB4,0.670997539,-1.793784177,0.05580795,0.134935836,-1.482155008,0.331252707,-0.887372856,1.913982212,-1
146,MODEL1,PARMS,RB4,0.832435912,2.99370036,0.217595969,-0.382740414,0.437468042,0.00547916,0.310950146,-0.827908171,-1
147,MODEL1,PARMS,RB4,0.759329684,-0.651753429,-0.121981625,0.400114789,-1.868835035,0.317206542,-1.130832473,2.496700922,-1
148,MODEL1,PARMS,RB4,0.662441364,-1.064992296,0.07173072,0.051314889,-0.730655669,0.280628713,-0.532605597,1.036966318,-1
149,MODEL1,PARMS,RB4,0.70660017,-8.886624128,0.328702604,-0.361366641,0.441195973,0.679999015,-2.102174412,4.19149981,-1
150,MODEL1,PARMS,RB4,0.911356691,-11.16720413,0.201523854,-0.385523799,0.855543946,0.867871718,-2.499582922,4.838693814,-1
151,MODEL1,PARMS,RB4,0.800685491,5.030873224,0.066612196,-0.408938392,1.400943475,-0.068781901,0.247350412,-0.729306071,-1
152,MODEL1,PARMS,RB4,0.745716925,-4.852256842,0.088726078,0.061706132,-0.934683553,0.511540148,-1.709995383,3.531281037,-1
153,MODEL1,PARMS,RB4,0.779070276,-0.216192626,0.210693137,-0.68158798,2.269235485,0.206916742,-0.252402073,0.01182269,-1
154,MODEL1,PARMS,RB4,0.751745456,0.035272591,-0.017238933,-0.137379218,0.609997276,0.249875142,-0.043733542,-0.239737675,-1
155,MODEL1,PARMS,RB4,0.780532636,5.911908357,0.038577356,-0.141675197,0.194661053,-0.131355002,0.615191217,-1.28825233,-1
156,MODEL1,PARMS,RB4,0.679821215,1.95166522,0.128353037,-0.118196051,0.17082484,0.082246846,0.119366343,-0.182668323,-1
157,MODEL1,PARMS,RB4,0.761661788,1.475776201,0.063469101,-0.641622314,2.711236108,0.151132382,-0.265434123,0.432937906,-1
158,MODEL1,PARMS,RB4,0.723028858,-4.343725015,0.279698347,-0.757494554,2.285470054,0.435145471,-1.125985766,2.300594274,-1
159,MODEL1,PARMS,RB4,0.679881956,-0.51453433,0.190865654,-0.270622715,0.333858973,0.214803015,0.275197267,-1.273007921,-1
160,MODEL1,PARMS,RB4,0.771739862,-2.293578903,0.133138824,-0.353553427,0.902616405,0.35375495,-1.256098969,2.286852229,-1
161,MODEL1,PARMS,RB4,0.676704705,2.467168402,0.278835887,-0.71572222,2.546243353,0.017953502,0.251747981,-0.702544619,-1
162,MODEL1,PARMS,RB4,0.734284105,3.180983531,0.030643354,0.077298817,-0.488339591,0.041733049,-0.021673204,0.118664163,-1
163,MODEL1,PARMS,RB4,0.700776051,-0.922612655,0.242914126,-0.505666092,1.357834267,0.227505698,-0.237725747,0.110859426,-1
164,MODEL1,PARMS,RB4,0.738702088,-1.585494889,0.21191733,-0.394330744,1.024446917,0.269947419,-0.433885984,1.146623093,-1
165,MODEL1,PARMS,RB4,0.768324386,-2.184614111,0.297700635,-0.884110953,3.298491875,0.29876699,-0.81969849,1.711740559,-1
166,MODEL1,PARMS,RB4,0.73767312,1.942738385,0.156681568,-0.198620746,0.106818939,0.077174533,-0.438134355,1.312523433,-1
167,MODEL1,PARMS,RB4,0.749281797,-6.472538291,-0.140936298,0.342149841,-1.563825297,0.678410851,-2.05240785,4.156860469,-1
168,MODEL1,PARMS,RB4,0.808807242,7.59722938,0.215885765,-0.43819615,1.075182712,-0.2780816,0.988609418,-2.189262293,-1
169,MODEL1,PARMS,RB4,0.734866454,5.597303949,0.061590562,0.175695213,-1.356066387,-0.117153728,-0.248860029,1.155830349,-1
170,MODEL1,PARMS,RB4,0.661865769,-0.93729492,0.059000092,-0.164449354,0.702175855,0.277971097,-0.533622377,0.979504832,-1
171,MODEL1,PARMS,RB4,0.782015464,-8.681795099,0.172340539,-0.422910827,1.381356799,0.739568253,-2.709628512,6.318917186,-1
172,MODEL1,PARMS,RB4,0.716083678,0.984533741,0.14691224,-0.390369076,1.159801995,0.151842915,-0.150068642,0.049899458,-1
173,MODEL1,PARMS,RB4,0.755980693,-5.145305303,0.183209661,-0.444493532,0.643411257,0.521685779,-1.618790707,2.969390314,-1
174,MODEL1,PARMS,RB4,0.756145836,-1.661926211,0.054794964,0.063364673,-0.802869214,0.326281108,-0.753596589,1.536195326,-1
175,MODEL1,PARMS,RB4,0.738062994,6.633349447,0.119513503,-0.280506268,0.607988254,-0.1936578,0.806678072,-1.286920838,-1
176,MODEL1,PARMS,RB4,0.710753923,-6.07241799,0.273299805,-0.794942299,2.698475759,0.540915507,-1.137885738,1.732928723,-1
177,MODEL1,PARMS,RB4,0.693060545,-5.469144234,0.320639753,-0.804528068,2.57428186,0.481620081,-0.900031914,1.653052471,-1
178,MODEL1,PARMS,RB4,0.768898506,1.99243073,-0.094778687,0.140578782,-0.449902773,0.161592768,-1.116778361,2.416761773,-1
179,MODEL1,PARMS,RB4,0.739623964,-0.497547573,0.22160401,-0.477351012,0.99531182,0.219536422,-0.94486319,2.020275693,-1
180,MODEL1,PARMS,RB4,0.723386595,-1.146689124,-0.007676198,0.135533874,-0.922707924,0.312494561,0.020083498,-0.876471055,-1
181,MODEL1,PARMS,RB4,0.738143308,-0.418712823,-0.038606196,0.246529132,-1.594590321,0.280329233,-0.95160513,2.124514601,-1
182,MODEL1,PARMS,RB4,0.720067308,-1.479598202,0.04009175,-0.196596072,0.707399522,0.32041653,-0.299592243,0.335597113,-1
183,MODEL1,PARMS,RB4,0.687597404,-1.204377685,0.002630916,0.181467845,-1.436767194,0.309227786,-0.946590974,2.030237618,-1
184,MODEL1,PARMS,RB4,0.701854559,2.291759374,0.145393274,-0.345531237,0.894081044,0.070370796,-0.433974078,1.077404483,-1
185,MODEL1,PARMS,RB4,0.850467617,-1.85480521,0.111929215,-0.143618678,-0.367142559,0.330560266,-0.680512883,0.941404199,-1
186,MODEL1,PARMS,RB4,0.793705373,-0.572398285,0.071499312,-0.359199342,1.394344445,0.279293225,-1.234035745,2.793388936,-1
187,MODEL1,PARMS,RB4,0.737744031,2.742207495,-0.017875321,-0.11542066,0.218784924,0.096359294,-0.564777655,1.323019628,-1
188,MODEL1,PARMS,RB4,0.730797025,-7.518861779,0.049754865,-0.155550422,0.223004736,0.677801217,-1.492554607,3.033872609,-1
189,MODEL1,PARMS,RB4,0.704162849,5.133999738,0.161642448,-0.581529909,1.970137553,-0.106313096,0.244500872,-0.130584478,-1
190,MODEL1,PARMS,RB4,0.724268757,0.017745305,0.12825173,-0.578998844,2.00950356,0.222675582,-0.380429164,0.347987316,-1
191,MODEL1,PARMS,RB4,0.762406917,-4.775095488,0.078028561,-0.373975897,1.476234187,0.510344922,-1.281256097,2.621179159,-1
192,MODEL1,PARMS,RB4,0.763413056,-4.541231264,0.160705792,-0.333385841,0.670301736,0.475686094,-0.631627189,0.479295369,-1
193,MODEL1,PARMS,RB4,0.729523597,-4.82786244,0.169205007,-0.350918938,1.009340928,0.491377868,-1.485301905,3.033434321,-1
194,MODEL1,PARMS,RB4,0.724578158,-15.41776035,0.237488126,-0.626666272,2.079477842,1.113672483,-3.127889814,5.986666932,-1
