SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LB10
15,MODEL1,PARMS,LB10,0.91698456,-12.07129038,-0.177928539,0.251374947,-0.554220166,1.084263522,-3.243830549,6.977672364,-1
16,MODEL1,PARMS,LB10,0.970834873,12.33263767,0.069752459,-0.287094437,1.420762596,-0.461118032,1.556922233,-2.832459177,-1
17,MODEL1,PARMS,LB10,0.926894128,1.940529087,-0.005588042,-0.067962457,0.261117819,0.172153041,-0.106425967,0.278551759,-1
18,MODEL1,PARMS,LB10,0.841612046,15.52652612,-0.090643839,-0.166178878,1.24225795,-0.6088228,2.035176329,-3.262224342,-1
19,MODEL1,PARMS,LB10,0.869798809,7.051799401,0.028142234,-0.362156538,1.372063346,-0.121119363,0.311384073,-0.047276308,-1
20,MODEL1,PARMS,LB10,0.865367172,-3.501250171,-0.075024762,0.298637593,-1.209723807,0.519991103,-1.161666674,2.719109726,-1
21,MODEL1,PARMS,LB10,0.86763849,6.319417708,-0.279494688,0.765110335,-3.104254585,-0.009544427,0.242405778,0.17044695,-1
22,MODEL1,PARMS,LB10,0.897379333,0.942320699,-0.173112998,0.414775296,-1.408295788,0.277218759,0.083454335,-0.425999845,-1
23,MODEL1,PARMS,LB10,0.884912018,1.869156221,0.000728256,0.191371616,-0.848387984,0.171262921,0.355914851,-1.336592783,-1
24,MODEL1,PARMS,LB10,0.860043835,-10.81068505,-0.012685749,-0.067865929,0.553282123,0.955156643,-2.17419186,4.247258563,-1
25,MODEL1,PARMS,LB10,0.849358182,8.841627629,-0.125387419,0.143046045,-0.228559405,-0.206612564,1.175966325,-2.138205266,-1
26,MODEL1,PARMS,LB10,0.878281374,0.619961419,-0.136796332,0.452625527,-1.863043872,0.304008344,-1.231666713,3.141125822,-1
27,MODEL1,PARMS,LB10,1.054252133,-11.16336125,0.015960705,-0.126845439,0.465725266,0.97564278,-2.707079599,5.501499772,-1
28,MODEL1,PARMS,LB10,0.970498534,-0.649242704,-0.082518141,0.048196508,-0.220724442,0.368157848,-1.082176898,2.46713773,-1
29,MODEL1,PARMS,LB10,0.909922421,13.82809246,0.030645206,-0.295703488,0.645825668,-0.535423815,2.378028282,-5.198400429,-1
30,MODEL1,PARMS,LB10,0.916725719,8.646986302,0.110705951,-0.445157965,1.735415049,-0.242696189,0.833688261,-1.647473425,-1
31,MODEL1,PARMS,LB10,0.86555717,-4.050439149,-0.195530436,0.716968079,-2.746931806,0.601468206,-1.952097039,4.112237606,-1
32,MODEL1,PARMS,LB10,0.913944916,2.090468409,0.205184747,-0.399125225,1.092806765,0.099613335,0.48345291,-0.439508575,-1
33,MODEL1,PARMS,LB10,1.050498631,0.320124291,0.089898657,-0.664910088,2.636139858,0.260818925,0.708228261,-2.526575253,-1
34,MODEL1,PARMS,LB10,0.95262497,4.812349551,-0.052845417,0.305228439,-1.089934462,0.014173837,-0.36474482,1.564528614,-1
35,MODEL1,PARMS,LB10,0.875176553,-0.669932003,0.027878972,-0.141530614,0.437237223,0.339055343,-1.000144617,2.375960993,-1
36,MODEL1,PARMS,LB10,0.915102243,5.770449287,-0.014006947,0.146984693,-1.245556141,-0.04134361,0.103446838,-0.004897398,-1
37,MODEL1,PARMS,LB10,0.95151741,9.839854549,0.057587409,-0.244631048,1.065294538,-0.303916085,1.16781453,-2.557611247,-1
38,MODEL1,PARMS,LB10,0.900548163,4.266571778,-0.044147457,0.209065582,-1.200363005,0.051916878,0.144506621,-0.416339315,-1
39,MODEL1,PARMS,LB10,0.908429376,-0.391731564,-0.137028919,0.399370103,-1.930202309,0.363857876,-1.027082366,2.148344386,-1
40,MODEL1,PARMS,LB10,0.917780024,13.91387617,0.132058329,-0.264797626,1.176945426,-0.582365844,2.132288547,-3.900105782,-1
41,MODEL1,PARMS,LB10,0.921822161,10.52035226,0.120045254,-0.614541093,2.342853022,-0.365047384,2.183443767,-4.793054199,-1
42,MODEL1,PARMS,LB10,0.946204969,7.779726058,0.015397711,0.225190743,-1.562636916,-0.187440423,1.266396765,-2.601736014,-1
43,MODEL1,PARMS,LB10,0.906280871,-5.027655795,-0.084561001,-0.105582527,0.766542692,0.646959877,-2.374500049,5.389374099,-1
44,MODEL1,PARMS,LB10,0.904086631,-0.148953786,0.026243227,0.142623291,-1.112473235,0.294176537,-0.734050166,2.007386179,-1
45,MODEL1,PARMS,LB10,0.854208338,-8.742026691,0.073507405,-0.296227909,1.211297451,0.814627036,-2.889864947,6.746656779,-1
46,MODEL1,PARMS,LB10,0.903318978,7.733387997,-0.116213606,0.336268308,-0.90473008,-0.160471162,1.882918094,-4.207738549,-1
47,MODEL1,PARMS,LB10,0.906486219,9.400937675,-0.083790829,0.491463717,-2.205335879,-0.261244908,0.952877208,-1.628075396,-1
48,MODEL1,PARMS,LB10,0.895982082,-2.655278593,-0.123112003,0.306950564,-1.359481688,0.492259132,-1.023197878,2.513321492,-1
49,MODEL1,PARMS,LB10,0.887049648,1.049161879,0.167850475,-0.650578715,2.571645651,0.199503915,0.500639906,-1.908469498,-1
50,MODEL1,PARMS,LB10,0.898753858,-2.021771702,-0.048049871,0.219276441,-1.431216549,0.439571076,-1.337518221,2.997452635,-1
51,MODEL1,PARMS,LB10,0.887981777,-0.676385985,-0.190927573,0.088596912,0.620897828,0.40923996,-1.808577065,4.477628238,-1
52,MODEL1,PARMS,LB10,0.967317588,5.50519296,0.050075454,0.009564605,-0.584336074,-0.047608038,0.525974162,-0.777110805,-1
53,MODEL1,PARMS,LB10,0.899046135,8.789169377,0.135484575,-0.245794959,0.269326899,-0.257155043,0.898848177,-2.15923808,-1
54,MODEL1,PARMS,LB10,0.849615384,-1.505184387,-0.155032293,0.369887387,-1.395268683,0.436925322,-1.325659727,2.907049851,-1
55,MODEL1,PARMS,LB10,0.985418719,-2.106893039,-0.109307343,-0.155081054,0.835861454,0.481596089,-1.468483819,3.339018843,-1
56,MODEL1,PARMS,LB10,0.94779455,-2.779578125,0.00197642,-0.263734718,0.973430789,0.48327922,-2.043197266,5.056233725,-1
57,MODEL1,PARMS,LB10,0.938670447,-1.782440506,-0.134765902,0.262809994,-0.942353976,0.443930892,-0.593481568,0.851432392,-1
58,MODEL1,PARMS,LB10,0.870825032,-6.890745003,0.219657381,-0.716627837,2.446376952,0.66291046,-1.413931537,2.73226705,-1
59,MODEL1,PARMS,LB10,0.871097288,-2.486225278,0.0900548,-0.019541222,-0.275011195,0.418897802,-1.177027471,2.966477232,-1
60,MODEL1,PARMS,LB10,0.96761904,-3.595092009,0.027476718,0.387910036,-2.085027267,0.501907108,-1.815742745,4.162140826,-1
61,MODEL1,PARMS,LB10,1.001129543,6.229803556,-0.376212155,0.76025682,-2.575533427,0.028753675,0.538597342,-0.870670991,-1
62,MODEL1,PARMS,LB10,0.854844679,-8.749447641,0.108697597,-0.53451313,1.916419309,0.812275436,-2.206893804,4.749537841,-1
63,MODEL1,PARMS,LB10,0.824340124,20.75862397,-0.058684096,0.015688565,-0.456005116,-0.94070212,4.189313767,-8.992131932,-1
64,MODEL1,PARMS,LB10,0.969764994,15.78394089,0.152360846,-0.525264059,1.768243945,-0.698747696,2.836666186,-5.559206778,-1
65,MODEL1,PARMS,LB10,0.923320552,1.411356313,-0.092961404,-0.0329818,0.508998983,0.246000232,-0.437760418,0.905228507,-1
66,MODEL1,PARMS,LB10,0.88379011,3.437930203,0.010815936,0.015293039,-0.567606991,0.086613261,-0.040021206,0.711961653,-1
67,MODEL1,PARMS,LB10,0.835751048,3.838158219,0.11898309,-0.514626459,1.998582299,0.032281915,1.195393987,-2.756543511,-1
68,MODEL1,PARMS,LB10,0.93196141,6.066762108,0.177159074,-0.442283452,1.90615999,-0.128107541,0.990150608,-2.091795708,-1
69,MODEL1,PARMS,LB10,0.931095222,-2.293049798,0.172529226,-0.293748086,1.206009572,0.375897672,0.09468518,-0.626597046,-1
70,MODEL1,PARMS,LB10,0.824068847,9.635808877,-0.013538356,-0.478323681,2.289280722,-0.278883698,2.293040183,-5.039862261,-1
71,MODEL1,PARMS,LB10,0.941867111,3.867526683,-0.065277748,0.258598104,-1.242841574,0.086236596,0.044841548,-0.235266787,-1
72,MODEL1,PARMS,LB10,0.88120812,4.2829921,-0.092737295,0.071321999,0.124643472,0.065899618,0.345097282,-0.789914721,-1
73,MODEL1,PARMS,LB10,0.935080135,16.34821552,0.106333108,-0.116607531,-0.076923549,-0.742728941,3.587067867,-7.354170593,-1
74,MODEL1,PARMS,LB10,0.947650249,-3.216348596,0.061435726,-0.119976446,0.800554695,0.475862145,-1.188048661,2.185701248,-1
75,MODEL1,PARMS,LB10,0.981911169,2.060573356,0.050886223,0.009613189,0.085328585,0.156198603,-0.129620364,0.00932722,-1
76,MODEL1,PARMS,LB10,0.90929296,-15.12290966,-0.230205648,0.569195953,-1.35081656,1.27820445,-3.7468701,8.126841321,-1
77,MODEL1,PARMS,LB10,0.976369456,-5.131150825,0.054044843,-0.192634437,0.406260073,0.596734908,-1.110025791,2.007555147,-1
78,MODEL1,PARMS,LB10,0.891264107,5.450730141,0.013407855,0.048948689,0.028313569,-0.041473048,0.666931651,-1.411121926,-1
79,MODEL1,PARMS,LB10,0.908516384,2.608507958,0.157698684,-0.449720775,1.302253086,0.108479542,-0.008223933,-0.267712878,-1
80,MODEL1,PARMS,LB10,0.961487573,5.078965473,0.206321056,-0.779066891,3.021282283,-0.068162431,0.772616448,-1.003306479,-1
81,MODEL1,PARMS,LB10,0.94336883,7.570194424,0.031937923,0.0408704,-0.427478528,-0.171660273,1.303138638,-2.716977622,-1
82,MODEL1,PARMS,LB10,1.014404372,-18.8187662,0.414837883,-1.024455632,3.248435041,1.321941304,-2.995481626,5.788098386,-1
83,MODEL1,PARMS,LB10,0.911263226,-5.747881885,0.095883907,-0.181400733,0.45494547,0.621244608,-0.702385206,0.673874907,-1
84,MODEL1,PARMS,LB10,0.970205819,-2.003369741,-0.051100101,-0.142322634,0.925192287,0.441872574,-1.091983696,2.140354452,-1
85,MODEL1,PARMS,LB10,0.806487104,-7.749597327,0.000723418,0.196144444,-1.077364833,0.768301261,-2.326917482,5.119020961,-1
86,MODEL1,PARMS,LB10,0.949656421,5.395186114,0.108167507,-0.251713017,0.938007468,-0.061611767,0.478770503,-0.535831602,-1
87,MODEL1,PARMS,LB10,0.875773898,9.038947009,0.078025779,-0.151707344,0.756024911,-0.278209462,1.230585718,-2.632660469,-1
88,MODEL1,PARMS,LB10,0.948270713,-6.282009871,0.097377432,-0.57968789,2.48287046,0.664829869,-1.579936151,2.961244427,-1
89,MODEL1,PARMS,LB10,0.866084651,-2.225296126,-0.128357456,0.573690584,-2.302216081,0.456226803,-0.352484179,0.534386284,-1
90,MODEL1,PARMS,LB10,0.908016645,-0.312674953,-0.015043102,0.187171859,-0.885655087,0.315281845,0.04511977,-0.459851408,-1
91,MODEL1,PARMS,LB10,0.926881536,-3.759427846,0.079099793,0.005483433,-0.778122924,0.512705763,-1.289819603,2.79599582,-1
92,MODEL1,PARMS,LB10,0.904742436,0.671823847,0.011209682,0.118729463,-0.505880612,0.23946636,0.260219701,-0.979756606,-1
93,MODEL1,PARMS,LB10,0.928090547,7.321428787,0.108384144,-0.360760113,1.549170796,-0.183523433,1.523891183,-3.613588383,-1
94,MODEL1,PARMS,LB10,0.880035557,4.639520072,0.04305274,-0.014821576,0.403262852,-0.00863495,0.69618778,-1.10563852,-1
95,MODEL1,PARMS,LB10,0.914124736,-3.42908688,-0.021120954,0.208906239,-1.050387864,0.510533455,-1.969950621,4.691935774,-1
96,MODEL1,PARMS,LB10,0.971004061,-9.224964961,0.179543811,-0.484814155,1.727303845,0.802165329,-1.17412185,1.572413438,-1
97,MODEL1,PARMS,LB10,0.884490331,3.532970257,0.140838788,-0.572847219,2.172076914,0.049046532,0.412601614,-1.184472494,-1
98,MODEL1,PARMS,LB10,0.936795132,-6.54086055,0.099615846,-0.358132761,1.144453433,0.667855133,-1.329768123,2.85607369,-1
99,MODEL1,PARMS,LB10,0.907199723,-3.566693559,0.078782759,-0.342703928,0.95292596,0.511589711,-1.894632373,4.078385481,-1
100,MODEL1,PARMS,LB10,0.886977277,14.13083849,0.115637583,-0.373611947,1.236118108,-0.587802655,2.158816803,-3.977323999,-1
101,MODEL1,PARMS,LB10,0.91289279,4.000272891,-0.185273027,0.453915683,-1.866119498,0.114990671,-0.203335916,0.568226403,-1
102,MODEL1,PARMS,LB10,0.830697917,6.836585927,-0.111719161,0.368347268,-1.632215877,-0.088657495,1.027011155,-2.159745959,-1
103,MODEL1,PARMS,LB10,0.909355025,-3.716614439,-0.11237902,-0.028616321,0.353866912,0.56220612,-1.012491053,1.906469096,-1
104,MODEL1,PARMS,LB10,1.041165644,-17.42293683,0.072543214,-0.068624726,-0.147801006,1.339738473,-4.56034544,10.22055178,-1
105,MODEL1,PARMS,LB10,0.894626593,0.542623243,-0.111107876,-0.055022043,0.476726412,0.309519269,-0.700931482,1.648098057,-1
106,MODEL1,PARMS,LB10,0.945966752,-19.42877196,0.027752296,0.18271117,-0.716848314,1.455890606,-3.762655307,7.42706333,-1
107,MODEL1,PARMS,LB10,0.830489033,4.336696617,0.128809163,-0.43625018,1.343258395,0.002393492,0.716925028,-1.455912337,-1
108,MODEL1,PARMS,LB10,0.82537827,8.40907288,-0.021299037,0.314257094,-1.600792259,-0.222742819,1.53099427,-3.006353222,-1
109,MODEL1,PARMS,LB10,0.837061801,-6.376667356,-0.028190408,0.373590736,-2.240674856,0.690095027,-1.731150483,3.576382295,-1
110,MODEL1,PARMS,LB10,0.900608371,15.78320741,-0.156254833,0.297377303,-0.959466341,-0.614938008,2.022260477,-3.562688203,-1
111,MODEL1,PARMS,LB10,0.856925004,-8.160650547,0.083538377,-0.39589568,1.24374399,0.78563179,-2.32412644,4.708752389,-1
112,MODEL1,PARMS,LB10,0.82545251,10.6034815,0.287722853,-0.700749458,2.536481885,-0.4256953,1.479162586,-2.692564641,-1
113,MODEL1,PARMS,LB10,0.918071498,-10.296435,0.118513957,-0.518379917,2.319831073,0.887738456,-1.450759324,2.761077364,-1
114,MODEL1,PARMS,LB10,0.906935983,-1.89370335,0.010690761,-0.015664194,-0.108851148,0.412334028,-1.241574997,2.876495441,-1
115,MODEL1,PARMS,LB10,0.923524607,-10.67589073,0.042698935,-0.455089054,2.02459871,0.944131655,-2.581785419,5.457382436,-1
116,MODEL1,PARMS,LB10,0.935214697,1.610176046,0.027147761,-0.062790362,-0.164725035,0.199894266,-0.69088685,2.098621571,-1
117,MODEL1,PARMS,LB10,0.9354455,-1.536051186,-0.081343212,0.056128729,-0.639223284,0.420272294,-0.640534337,0.947754611,-1
118,MODEL1,PARMS,LB10,0.961692554,1.257179371,-0.111520703,0.226105002,-0.871248534,0.257463603,0.036751506,-0.608098495,-1
119,MODEL1,PARMS,LB10,0.969525325,3.896413987,0.132742498,-0.408448369,1.160496234,0.031572228,0.098064057,0.131577489,-1
120,MODEL1,PARMS,LB10,0.969364357,-4.497535543,0.190435989,-0.837055829,3.059917747,0.530498373,-0.761733447,1.155229917,-1
121,MODEL1,PARMS,LB10,0.912359223,3.181143842,0.055583125,-0.036955563,0.085557894,0.07156328,1.320297693,-3.298347306,-1
122,MODEL1,PARMS,LB10,0.971263253,0.670802557,0.095106509,-0.069702742,0.011767436,0.224687212,-0.016012083,-0.292585195,-1
123,MODEL1,PARMS,LB10,0.94067313,-0.415111691,0.014529274,-0.341501774,1.913744372,0.331609418,-1.192133894,3.093614618,-1
124,MODEL1,PARMS,LB10,0.936113759,2.481710601,0.043092191,-0.097910375,-0.006381902,0.136765893,0.138383212,-0.42970242,-1
125,MODEL1,PARMS,LB10,0.958748629,-3.465257605,0.11582435,-0.529453536,2.067514961,0.481337106,-0.82551925,1.612233659,-1
126,MODEL1,PARMS,LB10,0.861497406,2.22574959,0.105292152,-0.486957322,1.699036428,0.147277206,0.597321271,-1.789126755,-1
127,MODEL1,PARMS,LB10,0.944526398,-10.18869666,0.01524514,0.363165324,-1.433528569,0.893169152,-2.085720989,4.172587941,-1
128,MODEL1,PARMS,LB10,0.865623043,-3.02205922,-0.070033818,0.383757586,-1.395465992,0.493523843,-0.522354849,0.443193763,-1
129,MODEL1,PARMS,LB10,0.941783467,8.635168463,0.106411385,0.076460811,-0.759706303,-0.267061503,1.332887129,-2.567840627,-1
130,MODEL1,PARMS,LB10,0.943978981,8.352199459,-0.065974799,0.239457234,-1.078163302,-0.186670123,0.409548032,-0.552014076,-1
131,MODEL1,PARMS,LB10,0.90702795,-9.31270075,-0.00596248,0.208381946,-1.106173084,0.851603503,-2.389582759,5.345026606,-1
132,MODEL1,PARMS,LB10,0.945233221,6.759696911,-0.041841393,-0.098640756,0.765228478,-0.098775486,2.025792063,-5.402224797,-1
133,MODEL1,PARMS,LB10,0.905233067,-1.137633827,-0.054710815,-0.111896426,1.001447243,0.386404715,-1.170989855,3.17329006,-1
134,MODEL1,PARMS,LB10,0.846549368,10.31934133,-0.181963027,0.675859366,-2.859004596,-0.296057224,2.078361065,-4.1458178,-1
135,MODEL1,PARMS,LB10,0.933152683,-4.62222235,-0.024834293,-0.110371743,0.103246735,0.605146199,-2.239987016,5.058225288,-1
136,MODEL1,PARMS,LB10,0.904468452,4.11954919,0.05209705,-0.135868155,0.773635732,0.029581562,-0.119726624,1.218624258,-1
137,MODEL1,PARMS,LB10,0.987653686,-0.092461253,0.096984467,-0.072129197,0.211202477,0.268874958,-0.574146998,1.527713866,-1
138,MODEL1,PARMS,LB10,0.857097367,4.094285202,0.078083388,-0.003864546,-0.249523618,0.022649573,0.175233891,-0.143782072,-1
139,MODEL1,PARMS,LB10,0.960033459,6.217617895,-0.034212815,0.266705516,-1.34242165,-0.082946936,1.336252774,-3.002566625,-1
140,MODEL1,PARMS,LB10,0.906694192,2.280812,0.079953364,-0.19546748,0.131536501,0.147593875,-0.217047991,0.425316781,-1
141,MODEL1,PARMS,LB10,0.949115118,-5.057955331,0.129918607,-0.508459788,1.664818515,0.583858119,-2.147106101,5.534505648,-1
142,MODEL1,PARMS,LB10,0.835305477,-0.78042258,0.009107819,-0.162269794,0.058920614,0.358480926,-0.54423306,0.787861056,-1
143,MODEL1,PARMS,LB10,0.877609169,-11.49401837,-0.197066142,0.427389625,-1.306012933,1.04618443,-2.466664297,4.913488279,-1
144,MODEL1,PARMS,LB10,0.986699803,-0.586627215,0.171534907,-0.708910859,3.114525898,0.305612352,-0.681723669,1.660031594,-1
145,MODEL1,PARMS,LB10,0.890774302,-4.07030219,0.047551485,0.133222506,-1.081209369,0.525574022,-1.442909897,3.361023273,-1
146,MODEL1,PARMS,LB10,0.867265309,6.602092156,0.220058342,-0.594012503,1.777405296,-0.160254615,1.160627666,-2.105402233,-1
147,MODEL1,PARMS,LB10,0.889687408,-1.400461599,0.063889587,-0.159576751,0.307179932,0.37192289,-1.146936517,2.853114828,-1
148,MODEL1,PARMS,LB10,0.941180042,2.652974532,0.190543873,-0.843502715,3.075863989,0.106191149,-0.515396091,1.678627127,-1
149,MODEL1,PARMS,LB10,0.86487112,-10.45445493,0.179787186,-0.332816018,1.030809501,0.885608332,-2.448397052,4.884232153,-1
150,MODEL1,PARMS,LB10,0.942194106,-2.119811687,-0.205635965,0.435958637,-1.372162802,0.493170605,-2.063705968,4.82184631,-1
151,MODEL1,PARMS,LB10,0.943963181,-0.599095401,-0.064775536,0.031567092,0.183517739,0.353492641,-0.367485399,0.420271057,-1
152,MODEL1,PARMS,LB10,0.961357992,-3.815807712,0.091887706,-0.139599092,0.321600608,0.503714812,-1.795936663,4.42064522,-1
153,MODEL1,PARMS,LB10,0.942929381,1.413531282,0.006362451,-0.258402876,0.949190104,0.231228906,-0.735329568,1.732059455,-1
154,MODEL1,PARMS,LB10,0.874928107,-0.616184823,0.105569501,-0.374084766,0.732893877,0.311448007,-0.081462903,-0.245754483,-1
155,MODEL1,PARMS,LB10,0.909627545,3.303664033,0.191253303,-0.622549826,2.091688561,0.040323642,0.161168818,-0.484116617,-1
156,MODEL1,PARMS,LB10,0.807584932,-0.51930491,0.042392799,-0.233073927,0.830268679,0.32526398,-1.183961256,2.669833958,-1
157,MODEL1,PARMS,LB10,0.871224475,3.44413757,-0.007788399,0.002678911,0.147129842,0.092278493,0.125760472,0.046179175,-1
158,MODEL1,PARMS,LB10,0.835761473,0.379918438,0.256377959,-0.588257245,1.661650352,0.205588114,-0.224285571,0.916910611,-1
159,MODEL1,PARMS,LB10,0.815652446,1.723594758,0.10472632,-0.29857235,0.294263072,0.169671911,0.151955907,-0.556837617,-1
160,MODEL1,PARMS,LB10,0.92026647,4.99499199,0.095012359,-0.176079988,0.116881735,-0.027845571,0.780322162,-2.042116997,-1
161,MODEL1,PARMS,LB10,0.880104227,2.248867592,0.125309395,-0.368398559,1.73830849,0.123397149,0.094612573,-0.034282272,-1
162,MODEL1,PARMS,LB10,0.912721631,0.726587144,0.154461745,-0.272529143,0.968393376,0.204830186,-0.061330731,0.357095626,-1
163,MODEL1,PARMS,LB10,0.988437853,-1.711054876,0.214831478,-0.527742877,2.194255249,0.322098557,1.015342911,-2.990875279,-1
164,MODEL1,PARMS,LB10,0.927795106,-13.97802751,-0.010904715,-0.172998589,1.003566346,1.138514995,-1.946414714,3.428898339,-1
165,MODEL1,PARMS,LB10,0.879245894,2.731168686,0.19401146,-0.785904047,3.470933405,0.082820473,0.57494145,-0.882248554,-1
166,MODEL1,PARMS,LB10,0.982372134,-1.548460244,-0.102836289,0.234242605,-0.81048341,0.422362189,-0.581183494,1.181855228,-1
167,MODEL1,PARMS,LB10,0.956468411,-9.882793967,0.050137449,-0.252870815,0.939080635,0.888064277,-2.003357594,3.773961189,-1
168,MODEL1,PARMS,LB10,0.910554855,9.642055061,0.030952779,0.12189104,-0.403870423,-0.308582509,1.066532786,-1.842552103,-1
169,MODEL1,PARMS,LB10,0.993483357,24.02412242,0.301618632,-0.421726789,1.002225076,-1.255478667,3.889541698,-6.947413297,-1
170,MODEL1,PARMS,LB10,0.910892004,0.680517014,-0.172015049,0.420489565,-1.264615036,0.298374911,-0.395743358,0.777511986,-1
171,MODEL1,PARMS,LB10,0.923131696,-5.365149772,0.164978605,-0.750034147,3.190671681,0.591485761,-0.69138212,0.80127169,-1
172,MODEL1,PARMS,LB10,0.917669337,-4.219908699,0.099301114,0.021033329,-0.400609077,0.525014949,-1.227844832,2.631697419,-1
173,MODEL1,PARMS,LB10,0.873857229,-7.351318387,-0.128828666,0.507251977,-2.180922612,0.789446348,-2.101916241,4.04245535,-1
174,MODEL1,PARMS,LB10,0.966202412,-10.20362652,0.040103656,-0.199957238,0.70026737,0.914135187,-2.532189403,5.241523908,-1
175,MODEL1,PARMS,LB10,0.988897954,2.28996699,-0.041679574,0.303026093,-1.301680317,0.168692425,-0.524875537,1.776736199,-1
176,MODEL1,PARMS,LB10,0.859249244,-17.276739,-0.005772923,0.26900623,-1.379194059,1.337488281,-3.032580529,5.614260664,-1
177,MODEL1,PARMS,LB10,0.833834565,-4.093048978,0.136958609,-0.619431669,2.25470518,0.518209135,-0.802583849,1.273111184,-1
178,MODEL1,PARMS,LB10,0.919638034,1.288413507,-0.06273446,0.2120269,-0.763298549,0.233448411,-0.684720226,1.922675081,-1
179,MODEL1,PARMS,LB10,0.950721443,-0.256513894,0.056762336,-0.488655697,2.044058366,0.310517424,-0.30191726,0.379901956,-1
180,MODEL1,PARMS,LB10,0.918154751,10.81109507,-0.263097599,0.486341639,-1.45907616,-0.288334923,2.762254923,-6.837740823,-1
181,MODEL1,PARMS,LB10,0.832395722,1.447118003,-0.159346217,0.481581155,-2.007517046,0.251985508,-0.753975241,1.633849718,-1
182,MODEL1,PARMS,LB10,0.878422116,8.460869976,0.098262392,0.023725717,-0.706758141,-0.259240027,1.089267474,-1.483595748,-1
183,MODEL1,PARMS,LB10,0.972856069,9.802276737,-0.015932845,0.042313873,-0.212525374,-0.302740234,1.412237432,-2.737965169,-1
184,MODEL1,PARMS,LB10,0.921942186,-1.595940277,0.028992244,0.031094246,-0.391377103,0.394052402,-1.715866784,4.506869464,-1
185,MODEL1,PARMS,LB10,0.872108224,11.01275811,0.08785896,-0.367339665,1.35979683,-0.395976429,2.432845996,-5.45902149,-1
186,MODEL1,PARMS,LB10,0.883197973,5.385952726,0.296689764,-0.885727381,3.424889629,-0.110579763,1.133907818,-2.419854411,-1
187,MODEL1,PARMS,LB10,1.068134396,2.569744308,0.123719926,-0.415677928,1.349398226,0.104757507,1.122693622,-2.963592809,-1
188,MODEL1,PARMS,LB10,0.902238054,-9.707836926,0.011553721,-0.140260273,0.31978211,0.894828703,-2.853172788,6.206364294,-1
189,MODEL1,PARMS,LB10,0.916987305,15.1263912,-0.107709504,0.120400679,-0.14361636,-0.57437691,2.039131643,-4.290280085,-1
190,MODEL1,PARMS,LB10,0.889131524,6.900144318,0.02444238,0.205877436,-1.615599281,-0.127499346,0.429033414,-0.434497561,-1
191,MODEL1,PARMS,LB10,0.957229541,5.32859314,-0.11388583,0.004811477,0.095302144,0.015408664,0.655520773,-1.287846471,-1
192,MODEL1,PARMS,LB10,0.888165303,7.816217568,-0.106740475,0.558042125,-2.278029269,-0.157137719,0.804587719,-1.615907882,-1
193,MODEL1,PARMS,LB10,0.890435228,-17.08010547,0.039696243,-0.144470889,0.917045632,1.323632819,-3.599013472,7.434780065,-1
194,MODEL1,PARMS,LB10,0.892091671,-6.987423191,0.117192457,-0.31364452,1.425919038,0.683693485,-1.207178044,1.991712597,-1
