SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sRB1
13,MODEL1,PARMS,sRB1,0.691175967,0.34072589,0.147542691,-0.334663805,1.196009268,0.137184119,-0.109250735,0.391696672,-1
14,MODEL1,PARMS,sRB1,0.69164614,3.124606661,0.132892846,-0.526995711,2.297636854,-0.020972511,0.703949953,-1.56146224,-1
15,MODEL1,PARMS,sRB1,0.656402757,0.209670392,-0.006753795,-0.106242823,0.609570299,0.18563717,0.676145016,-2.15225893,-1
16,MODEL1,PARMS,sRB1,0.684346558,5.299550744,0.169459782,-0.330692774,1.227847448,-0.170637226,1.348092862,-2.843872062,-1
17,MODEL1,PARMS,sRB1,0.685935568,3.026235713,0.208379563,-0.362695768,0.674296048,-0.035976149,0.631688482,-1.846833374,-1
18,MODEL1,PARMS,sRB1,0.650963405,11.07172967,0.186400461,-0.632622403,2.102212946,-0.512673638,2.362806868,-5.07693358,-1
19,MODEL1,PARMS,sRB1,0.730782894,8.213465969,0.119615105,-0.475896665,1.633346574,-0.326223076,1.607686593,-3.409553896,-1
20,MODEL1,PARMS,sRB1,0.659405251,-4.381948543,0.116707978,-0.240122449,0.66885363,0.43876494,-0.557300304,0.598544742,-1
21,MODEL1,PARMS,sRB1,0.665884564,2.369495376,-0.011224208,-0.212242925,1.205384544,0.071825073,0.32908139,-1.086207449,-1
22,MODEL1,PARMS,sRB1,0.702952373,3.31964008,-0.024611276,-0.073798335,0.24550881,0.018529058,0.647687984,-1.800672819,-1
23,MODEL1,PARMS,sRB1,0.600345776,2.622953539,0.011623758,0.154006261,-0.934670778,0.036541965,0.469268402,-1.371082155,-1
24,MODEL1,PARMS,sRB1,0.721892452,3.281470615,0.125560727,-0.360852938,1.356291664,-0.026307342,0.621973983,-1.571818459,-1
25,MODEL1,PARMS,sRB1,0.734786386,4.184469582,0.017501372,-0.18890178,0.753283496,-0.049519687,1.582933325,-4.221365659,-1
26,MODEL1,PARMS,sRB1,0.66969614,1.452778163,0.066120193,-0.090784511,0.274586858,0.087912428,0.392109474,-0.832339179,-1
27,MODEL1,PARMS,sRB1,0.625478373,3.596661254,0.232938712,-0.638733282,2.340179208,-0.087240875,0.994975571,-2.336671242,-1
28,MODEL1,PARMS,sRB1,0.754118656,6.403073678,0.131951618,-0.048619117,-0.53315062,-0.235017428,1.956594515,-4.688582583,-1
29,MODEL1,PARMS,sRB1,0.652121538,10.3900507,0.191204474,-0.792172098,2.684637058,-0.469044304,2.566988022,-5.814022365,-1
30,MODEL1,PARMS,sRB1,0.586639714,7.158635219,0.276719569,-0.834695051,2.888623141,-0.301813911,1.869881762,-3.982100159,-1
31,MODEL1,PARMS,sRB1,0.717397197,-4.226862026,-0.052193767,-0.022605547,0.106150037,0.488591526,-1.177629343,1.994531497,-1
32,MODEL1,PARMS,sRB1,0.696196084,-2.823067164,0.260455491,-0.691348533,2.710744594,0.296860367,0.158515448,-0.663658234,-1
33,MODEL1,PARMS,sRB1,0.617806659,11.74774651,0.183038938,-0.486184974,1.608019079,-0.562088145,3.06588356,-7.322111116,-1
34,MODEL1,PARMS,sRB1,0.649150394,-0.179980766,0.108759051,-0.298397222,1.296316344,0.184311736,-0.135838977,-0.099363496,-1
35,MODEL1,PARMS,sRB1,0.623082852,0.988257964,0.045473732,-0.409689931,1.988231515,0.14462211,0.054535113,-0.497561433,-1
36,MODEL1,PARMS,sRB1,0.643479811,0.479236057,0.3375676,-0.866417739,3.035495048,0.086521909,0.043937729,-0.298141687,-1
37,MODEL1,PARMS,sRB1,0.70404449,9.848141485,0.029632484,-0.117975767,0.163691731,-0.400592371,1.943015119,-3.984303012,-1
38,MODEL1,PARMS,sRB1,0.685950625,5.906458482,0.215530101,-0.829723781,3.388548801,-0.209483493,1.870888856,-4.681845823,-1
39,MODEL1,PARMS,sRB1,0.66479522,10.65811143,0.155277567,-0.451749843,1.841403119,-0.495514472,2.364270356,-5.10151864,-1
40,MODEL1,PARMS,sRB1,0.697970945,6.57850216,0.240213744,-0.744260262,2.849128449,-0.256894793,1.618840744,-3.63708406,-1
41,MODEL1,PARMS,sRB1,0.674846939,-7.693817126,0.084043012,-0.701095369,2.977824546,0.663121584,-0.960881764,0.973676891,-1
42,MODEL1,PARMS,sRB1,0.643710608,0.180882015,0.098550574,-0.187099533,0.727110537,0.158044803,0.604304116,-1.706242384,-1
43,MODEL1,PARMS,sRB1,0.708637903,-2.494009851,-0.024761114,-0.229029659,1.134635131,0.382651201,-1.415336787,3.046771197,-1
44,MODEL1,PARMS,sRB1,0.619407833,-1.749990023,-0.009470757,-0.056696286,0.161459575,0.319288346,-0.994456178,2.318417965,-1
45,MODEL1,PARMS,sRB1,0.682949957,4.453672342,0.096912732,-0.573504042,2.549511894,-0.074280059,0.214825146,-0.335265783,-1
46,MODEL1,PARMS,sRB1,0.668035554,10.84949209,0.068219984,-0.179239862,0.447541712,-0.474346252,1.906244297,-3.655641888,-1
47,MODEL1,PARMS,sRB1,0.685277042,0.201798195,0.138185542,-0.23300853,0.57912025,0.148545354,0.414078806,-1.429976137,-1
48,MODEL1,PARMS,sRB1,0.728858639,-0.149435425,0.30337884,-0.707913307,1.821540889,0.129675495,0.758056304,-2.150446007,-1
49,MODEL1,PARMS,sRB1,0.677027692,-0.859353025,0.188765187,-0.050646054,-0.361539197,0.174971623,1.435142198,-3.924094837,-1
50,MODEL1,PARMS,sRB1,0.704952739,6.925388795,0.02192339,-0.32686049,1.608044103,-0.211550311,1.175474399,-2.563410808,-1
51,MODEL1,PARMS,sRB1,0.633273374,0.831707287,0.085144429,-0.364276757,1.565268761,0.124878636,0.654761819,-1.629545749,-1
52,MODEL1,PARMS,sRB1,0.747323303,6.880003486,0.159920163,-0.433725638,1.445421368,-0.252712131,1.213089852,-2.304942109,-1
53,MODEL1,PARMS,sRB1,0.658683676,4.841100952,0.291417398,-0.809588767,2.799343642,-0.163013114,1.193360788,-3.035400391,-1
54,MODEL1,PARMS,sRB1,0.689801928,5.321907138,0.106530961,-0.209915217,0.340503848,-0.152843176,1.04400787,-2.274533679,-1
55,MODEL1,PARMS,sRB1,0.718417056,-1.574671364,-0.040022971,0.009954903,-0.025578717,0.320311223,-0.633289661,0.880788006,-1
56,MODEL1,PARMS,sRB1,0.724566024,0.288630055,0.139059262,-0.625232461,2.416325219,0.160353021,-0.336475376,0.681588072,-1
57,MODEL1,PARMS,sRB1,0.634480254,-0.427250836,0.029980439,-0.228130218,0.955199191,0.227131508,-0.483699643,0.906047121,-1
58,MODEL1,PARMS,sRB1,0.710743001,-1.648737851,-0.045919322,0.206620804,-0.680899352,0.308865001,-0.117097436,0.072236599,-1
59,MODEL1,PARMS,sRB1,0.688541046,-1.72428025,0.199543949,-0.594517878,2.049269249,0.257113639,-0.365655123,0.489148726,-1
60,MODEL1,PARMS,sRB1,0.736484227,-1.075556372,0.085040502,-0.075822276,0.321373932,0.236692036,-0.147726099,-0.242347438,-1
61,MODEL1,PARMS,sRB1,0.664396441,9.015045013,0.053898178,-0.562264755,2.528478309,-0.352123846,2.023288761,-4.502847873,-1
62,MODEL1,PARMS,sRB1,0.673277996,6.557480458,0.207274891,-0.515106536,1.613312833,-0.248638455,1.621848152,-3.636508202,-1
63,MODEL1,PARMS,sRB1,0.681609119,5.687553514,0.028170345,-0.246118743,0.881722803,-0.157644656,2.019959097,-4.587696296,-1
64,MODEL1,PARMS,sRB1,0.682113938,-1.216923016,0.050532215,-0.185964192,0.819745844,0.253755408,0.379819133,-1.223809798,-1
65,MODEL1,PARMS,sRB1,0.667139096,6.021782165,0.106922562,-0.100341084,0.080859191,-0.184789605,0.636310756,-1.15395406,-1
66,MODEL1,PARMS,sRB1,0.723697186,-2.801356963,0.110920601,-0.167618482,0.045936429,0.338935672,-0.377894146,0.512884829,-1
67,MODEL1,PARMS,sRB1,0.669608769,5.298961846,0.165053853,-0.422262269,1.390644796,-0.167028012,1.794097393,-4.567535547,-1
68,MODEL1,PARMS,sRB1,0.69075565,0.300582988,0.136823194,-0.257607667,0.864841117,0.138058043,0.157750643,-0.282248401,-1
69,MODEL1,PARMS,sRB1,0.696449868,0.953461789,0.385613566,-0.776222663,2.509037834,0.018252438,1.631895133,-3.702515431,-1
70,MODEL1,PARMS,sRB1,0.608765542,-0.714284458,-0.096123297,0.083097811,0.053735769,0.27057501,-0.218101174,0.465423726,-1
71,MODEL1,PARMS,sRB1,0.766347756,7.135758732,-0.055398912,0.276139183,-1.345967487,-0.215985756,1.427792804,-3.155830311,-1
72,MODEL1,PARMS,sRB1,0.755915653,-0.450773574,0.140090281,-0.406497831,1.095747082,0.199796582,-0.221752233,0.455112171,-1
73,MODEL1,PARMS,sRB1,0.709989941,7.190260658,0.260515915,-0.671249879,2.064976061,-0.310648747,2.436366951,-5.532018419,-1
74,MODEL1,PARMS,sRB1,0.697656528,5.789736564,0.078298818,-0.332023633,1.467732735,-0.170972156,1.474066969,-3.608547347,-1
75,MODEL1,PARMS,sRB1,0.676916786,1.477959275,0.103216384,-0.033398849,0.173812985,0.072332438,0.695915591,-1.764318992,-1
76,MODEL1,PARMS,sRB1,0.723999069,1.895386048,-0.001929372,0.151957159,-0.709800391,0.085858901,0.474527368,-0.963570348,-1
77,MODEL1,PARMS,sRB1,0.635530132,-1.936961047,0.129684905,-0.367807947,1.570866841,0.288381796,-0.234916782,-0.011236265,-1
78,MODEL1,PARMS,sRB1,0.697510832,11.18878481,0.124856447,-0.4602159,1.677252473,-0.508470505,2.378025741,-4.780129247,-1
79,MODEL1,PARMS,sRB1,0.702544495,-1.273406033,0.196334297,-0.52098578,1.743449339,0.226074845,0.139381907,-0.873156399,-1
80,MODEL1,PARMS,sRB1,0.679182051,7.519727099,0.249169822,-0.984515678,3.930147151,-0.312883504,2.038617819,-4.634207071,-1
81,MODEL1,PARMS,sRB1,0.801380978,7.238645711,-0.006909588,-0.246705746,1.421804794,-0.231315982,1.791208991,-3.96378069,-1
82,MODEL1,PARMS,sRB1,0.628999203,6.186074733,0.201293131,-0.690904833,2.356030006,-0.210857537,0.58391453,-0.570108814,-1
83,MODEL1,PARMS,sRB1,0.619497087,1.969006944,0.153989687,-0.378937769,1.108887654,0.039501921,0.866292806,-2.390053039,-1
84,MODEL1,PARMS,sRB1,0.71677717,-2.510766268,0.229905169,-0.692760467,2.588546228,0.299977426,-0.736559459,1.370321706,-1
85,MODEL1,PARMS,sRB1,0.646173273,-3.881602982,0.241050714,-0.580842328,2.429000902,0.364044817,-0.233012682,-0.156420576,-1
86,MODEL1,PARMS,sRB1,0.682351909,6.742634093,0.074719646,-0.089337308,0.192719777,-0.238188966,1.772393741,-4.097830624,-1
87,MODEL1,PARMS,sRB1,0.629106065,1.85390232,0.274997234,-0.787302164,2.916210995,0.023711953,0.054199949,-0.054116731,-1
88,MODEL1,PARMS,sRB1,0.689734422,1.95014275,0.024693222,-0.026722902,0.025405406,0.075971188,0.510763795,-1.155427246,-1
89,MODEL1,PARMS,sRB1,0.822887197,-4.57857928,0.236530589,-0.874820389,3.438317331,0.431655371,-0.501708142,0.495976195,-1
90,MODEL1,PARMS,sRB1,0.701914753,6.753295623,0.08732226,-0.410448902,1.870521199,-0.221525177,0.883154172,-1.774708961,-1
91,MODEL1,PARMS,sRB1,0.682557714,0.668547669,0.063330457,-0.083298638,0.062078556,0.151163346,0.012176916,-0.064156875,-1
92,MODEL1,PARMS,sRB1,0.711915078,-2.559589805,0.044128828,-0.269361643,1.086012277,0.350153885,-0.35683276,0.511536783,-1
93,MODEL1,PARMS,sRB1,0.741370125,-0.628370515,0.201388042,-0.788078853,3.220103242,0.195928556,-0.269775188,0.748182086,-1
94,MODEL1,PARMS,sRB1,0.595889306,-1.824143304,0.066292436,-0.349733866,1.602322097,0.29795825,0.101575369,-0.791178427,-1
95,MODEL1,PARMS,sRB1,0.653906341,7.327994349,0.10708645,-0.302150903,0.897001241,-0.272398534,1.738473785,-3.830429759,-1
96,MODEL1,PARMS,sRB1,0.644437104,6.18430926,0.015687651,-0.152754618,0.555150278,-0.172935668,1.189064991,-2.863081796,-1
97,MODEL1,PARMS,sRB1,0.725842482,-1.665481677,0.196073469,-0.55488121,1.955141089,0.255100829,0.063776395,-0.635610134,-1
98,MODEL1,PARMS,sRB1,0.649623574,-9.020780403,0.253453583,-0.761885741,3.092222522,0.689853096,-1.763983249,3.389870114,-1
99,MODEL1,PARMS,sRB1,0.673055105,-2.088962808,0.220791636,-0.821233822,2.9182057,0.284110556,-0.84191811,1.815652768,-1
100,MODEL1,PARMS,sRB1,0.633920151,4.649475652,0.118585601,-0.477727924,1.853659935,-0.111097171,1.432185845,-3.43197269,-1
101,MODEL1,PARMS,sRB1,0.70935514,-2.983745371,0.083906609,-0.277077732,1.219181353,0.364954544,-0.217146137,-0.169116702,-1
102,MODEL1,PARMS,sRB1,0.692743954,7.296201213,0.004059923,0.25360536,-1.712700608,-0.249746089,1.851097995,-4.263471225,-1
103,MODEL1,PARMS,sRB1,0.674996059,4.02219714,0.234857978,-0.796563222,3.161763496,-0.100683753,1.90247225,-4.974053901,-1
104,MODEL1,PARMS,sRB1,0.671782578,2.692648961,0.153894873,-0.466344178,1.910124768,-0.005186114,0.802576874,-1.70006495,-1
105,MODEL1,PARMS,sRB1,0.77464577,4.746636495,0.113091894,-0.223685074,0.588434153,-0.12000875,1.386407941,-3.142161342,-1
106,MODEL1,PARMS,sRB1,0.652845169,-8.460265972,0.146340419,-0.012703282,-0.647017728,0.662032076,-1.148992359,1.946101126,-1
107,MODEL1,PARMS,sRB1,0.707012233,1.513247055,0.151396375,-0.686834514,2.72685143,0.086719964,-0.176470113,0.717748482,-1
108,MODEL1,PARMS,sRB1,0.691264261,5.266958752,0.047762836,-0.348327534,1.262393896,-0.117016154,0.911878335,-2.393088104,-1
109,MODEL1,PARMS,sRB1,0.626139031,2.530309529,0.143823459,-0.11820007,-0.135060901,0.001979069,1.066187959,-2.676301883,-1
110,MODEL1,PARMS,sRB1,0.653808323,7.089363615,-0.086263438,-0.079891623,0.836165818,-0.193556347,1.129196382,-2.792611617,-1
111,MODEL1,PARMS,sRB1,0.604249249,0.193866293,0.038780834,-0.023754144,-0.349792264,0.1809856,0.387221358,-1.404263797,-1
112,MODEL1,PARMS,sRB1,0.628161204,4.06580739,0.222180318,-0.561947045,2.131655246,-0.113825702,1.610539823,-3.967228595,-1
113,MODEL1,PARMS,sRB1,0.6341669,-5.00398713,0.13458559,-0.386922596,1.511869448,0.46757388,-0.47446972,0.65778859,-1
114,MODEL1,PARMS,sRB1,0.78345288,2.678788718,0.044890067,-0.179663643,0.729952901,0.029246629,0.532673979,-1.325908921,-1
115,MODEL1,PARMS,sRB1,0.654291498,4.445199831,0.092144212,-0.388710494,1.302682725,-0.094021066,1.055109649,-2.28970258,-1
116,MODEL1,PARMS,sRB1,0.707035476,1.600549382,0.268936341,-0.840888422,3.193183831,0.028366332,0.74741478,-1.85250765,-1
117,MODEL1,PARMS,sRB1,0.762724753,-1.961029189,0.17160736,-0.546369927,1.673377578,0.288454974,-0.773993772,1.445574054,-1
118,MODEL1,PARMS,sRB1,0.79849258,-11.70632511,0.074982201,-0.204142766,0.76648828,0.884828088,-1.596393186,2.715808853,-1
119,MODEL1,PARMS,sRB1,0.696093159,-6.314373465,0.047186391,0.047084665,-0.355825803,0.564932985,-0.447161128,0.339058314,-1
120,MODEL1,PARMS,sRB1,0.734481824,1.114438326,0.31530972,-0.831718767,3.011025019,0.048281411,0.828785442,-2.182691189,-1
121,MODEL1,PARMS,sRB1,0.643960232,5.359332351,0.215844998,-0.556092673,1.670064601,-0.186699311,1.747702751,-4.01471951,-1
122,MODEL1,PARMS,sRB1,0.703392434,9.55542075,0.267262448,-0.620799023,2.184159302,-0.450811669,1.879241517,-4.067003289,-1
123,MODEL1,PARMS,sRB1,0.706936828,3.883370943,0.239011114,-0.953017906,3.912725482,-0.081538963,0.094795746,0.242248838,-1
124,MODEL1,PARMS,sRB1,0.698650399,9.192100467,0.026344815,-0.002748671,-0.486610562,-0.363706306,1.951121403,-4.160098563,-1
125,MODEL1,PARMS,sRB1,0.655684405,2.703158756,0.093091044,-0.321433559,1.086391927,0.014479456,0.456253712,-0.853516381,-1
126,MODEL1,PARMS,sRB1,0.703213954,7.506802479,0.213901378,-0.699787299,1.975143088,-0.300389705,2.055932883,-4.9304172,-1
127,MODEL1,PARMS,sRB1,0.684206037,8.212492529,0.095294654,-0.087578923,-0.160982536,-0.323627934,1.440332227,-3.102159408,-1
128,MODEL1,PARMS,sRB1,0.68004602,5.042585778,-0.027274056,0.19026366,-1.019963831,-0.105605442,1.434676898,-3.449232894,-1
129,MODEL1,PARMS,sRB1,0.673407292,7.795656589,0.068247463,-0.393126035,1.841721366,-0.277342142,1.292240492,-2.677195721,-1
130,MODEL1,PARMS,sRB1,0.650415333,-0.332989808,0.056247526,-0.27801267,1.170270349,0.213476888,0.048086098,-0.701281799,-1
131,MODEL1,PARMS,sRB1,0.647542995,1.068765766,0.04573541,-0.095141866,0.30353729,0.11343166,0.805171132,-2.211288186,-1
132,MODEL1,PARMS,sRB1,0.680123748,9.182067803,0.183337838,-0.522200376,1.975779433,-0.404681695,2.488312924,-5.807176144,-1
133,MODEL1,PARMS,sRB1,0.674470684,6.036246285,0.085618432,-0.476526719,2.020183223,-0.174520808,0.589669946,-0.826957976,-1
134,MODEL1,PARMS,sRB1,0.671799571,-4.201878013,0.117657359,-0.508419884,1.834911085,0.437256926,-0.728512278,1.039211349,-1
135,MODEL1,PARMS,sRB1,0.704653747,-1.581485502,0.063357995,-0.228316502,1.047487876,0.282377884,-0.552016201,1.17295356,-1
136,MODEL1,PARMS,sRB1,0.748968862,8.1952535,0.087193893,-0.09096814,0.06147155,-0.319201115,1.122162178,-2.090427284,-1
137,MODEL1,PARMS,sRB1,0.682744067,3.530049124,-0.139041598,0.576012732,-2.258067928,0.016094642,0.585644866,-1.260252916,-1
138,MODEL1,PARMS,sRB1,0.643189662,0.390640018,-0.000720776,0.171407763,-0.431141706,0.174080015,0.019405956,-0.065482832,-1
139,MODEL1,PARMS,sRB1,0.720225927,6.27139323,0.266782132,-0.549460851,1.970391377,-0.26413956,1.843399307,-4.198298375,-1
140,MODEL1,PARMS,sRB1,0.671390024,3.488969007,0.194299681,-0.487100585,1.325592439,-0.055469549,0.42327381,-0.885712362,-1
141,MODEL1,PARMS,sRB1,0.674845084,0.779934374,0.19088479,-0.471736564,1.644920692,0.104198511,-0.254840847,1.099871341,-1
142,MODEL1,PARMS,sRB1,0.616679956,1.659572659,0.187047234,-0.544494875,2.19008306,0.051068268,0.729017407,-2.027337349,-1
143,MODEL1,PARMS,sRB1,0.702812255,1.339155132,0.04944469,-0.149716196,0.608631104,0.101438834,0.930691553,-2.702564048,-1
144,MODEL1,PARMS,sRB1,0.761713053,5.266873007,0.140350553,-0.28590944,1.290253307,-0.156361799,1.038703032,-2.495493981,-1
145,MODEL1,PARMS,sRB1,0.708539695,-0.971968525,0.251198359,-0.347492636,0.377129303,0.183011927,0.400883878,-1.085082096,-1
146,MODEL1,PARMS,sRB1,0.627187453,4.71847389,0.021215497,-0.192665676,0.364946125,-0.069615445,0.098597709,-0.068946931,-1
147,MODEL1,PARMS,sRB1,0.647167351,7.029399693,-0.030839939,0.082991819,-0.356623708,-0.213305356,1.368973912,-3.072037923,-1
148,MODEL1,PARMS,sRB1,0.709459961,3.30674847,-0.063805781,0.018664918,0.000536828,0.023530151,0.998031322,-2.680486983,-1
149,MODEL1,PARMS,sRB1,0.70371117,-2.473306575,0.201764796,-0.360606316,1.231597954,0.293179053,-0.384972062,0.223897326,-1
150,MODEL1,PARMS,sRB1,0.655251952,-1.36447836,0.284996237,-0.650506122,2.260251151,0.206813892,-0.503024777,1.224236266,-1
151,MODEL1,PARMS,sRB1,0.666678458,4.736787114,-0.006345301,-0.095978855,0.442089871,-0.082632604,1.38505333,-3.261787481,-1
152,MODEL1,PARMS,sRB1,0.718513267,5.216127212,0.230086679,-0.623481502,2.067371385,-0.180100546,1.512251845,-3.260436389,-1
153,MODEL1,PARMS,sRB1,0.664166566,-4.662819925,0.128132463,-0.320114686,1.112511033,0.450920144,-0.621345494,1.081149509,-1
154,MODEL1,PARMS,sRB1,0.644470836,-2.235655322,0.206564577,-0.551207533,2.209503518,0.280151098,-0.18423033,0.280983561,-1
155,MODEL1,PARMS,sRB1,0.666810814,7.043721462,-0.036936515,-0.229524317,1.181029427,-0.20165285,0.823625625,-1.705986041,-1
156,MODEL1,PARMS,sRB1,0.718834509,-3.983565841,0.236818466,-0.620990694,2.186900535,0.375383979,-0.261630143,0.151743662,-1
157,MODEL1,PARMS,sRB1,0.746610873,-3.137148999,0.105510105,-0.228803074,0.208411395,0.370056616,-1.238658962,3.067397529,-1
158,MODEL1,PARMS,sRB1,0.689883543,-0.662978934,0.268110878,-0.725596098,2.412313325,0.173114634,0.311953637,-1.134491633,-1
159,MODEL1,PARMS,sRB1,0.748230917,0.997484864,0.042005825,-0.019600577,-0.045963828,0.12489696,0.931977285,-3.142961308,-1
160,MODEL1,PARMS,sRB1,0.669524008,10.29179825,0.238412382,-0.550959242,1.627099815,-0.488189921,2.042011583,-4.326494903,-1
161,MODEL1,PARMS,sRB1,0.721902655,1.686667399,0.067859242,-0.191137289,0.87586502,0.080490196,0.685256403,-1.854142208,-1
162,MODEL1,PARMS,sRB1,0.704000652,-1.188242731,0.153278776,-0.400376629,1.472248061,0.230217031,0.21236992,-0.806090504,-1
163,MODEL1,PARMS,sRB1,0.709965937,3.683906073,0.09859971,-0.209882255,0.539801329,-0.049786817,1.33509502,-3.278370947,-1
164,MODEL1,PARMS,sRB1,0.753548477,-7.462286658,0.150706677,-0.642576055,2.671377804,0.618462987,-0.911055565,1.772053134,-1
165,MODEL1,PARMS,sRB1,0.625654203,7.33886998,0.101707503,-0.410672219,1.762702845,-0.260261647,0.801623863,-1.351438921,-1
166,MODEL1,PARMS,sRB1,0.683918949,7.866239314,0.063580757,-0.219226218,0.623590841,-0.29229997,1.806037926,-3.703897711,-1
167,MODEL1,PARMS,sRB1,0.641325919,0.803767178,0.082703951,-0.394872907,1.656288505,0.142632594,0.022202435,-0.180709379,-1
168,MODEL1,PARMS,sRB1,0.642252282,0.274847546,0.170215261,-0.408364536,1.250692552,0.13522606,0.44844943,-1.139926084,-1
169,MODEL1,PARMS,sRB1,0.646193108,10.85797015,0.198265413,-0.572375822,1.905995884,-0.513797672,2.649647798,-5.726695996,-1
170,MODEL1,PARMS,sRB1,0.674041082,1.67738043,0.26155659,-0.568189268,1.787373288,0.0226961,0.763646947,-1.817614312,-1
171,MODEL1,PARMS,sRB1,0.692520916,-6.750209084,0.037578414,0.17748592,-0.690394295,0.590621223,-1.154432498,2.623395015,-1
172,MODEL1,PARMS,sRB1,0.738574085,-0.341506061,0.006068011,0.030121204,-0.284439017,0.219836045,0.213832239,-0.534455576,-1
173,MODEL1,PARMS,sRB1,0.719112317,-1.601387491,0.121569233,-0.25959301,0.32905214,0.274192708,-0.122273889,-0.440022793,-1
174,MODEL1,PARMS,sRB1,0.651765283,-3.191774831,0.056479416,-0.178851052,0.802073163,0.375567448,-0.080481186,-0.199629023,-1
175,MODEL1,PARMS,sRB1,0.782221243,-1.984279665,0.123631363,-0.072113381,0.081884779,0.284523976,-0.736313604,2.224174352,-1
176,MODEL1,PARMS,sRB1,0.673344929,0.010775,0.167211983,-0.219934982,0.623344059,0.148596867,0.630342377,-1.824603762,-1
177,MODEL1,PARMS,sRB1,0.671670107,-4.921924245,0.083416787,-0.286517675,1.309574929,0.474830989,-0.441065213,0.200185486,-1
178,MODEL1,PARMS,sRB1,0.711505588,8.055656906,0.026692481,-0.116859821,0.48943603,-0.292462419,1.231769817,-2.285402298,-1
179,MODEL1,PARMS,sRB1,0.675520677,0.979367832,0.289211818,-0.803903375,2.392883204,0.067389636,0.686137413,-1.706331821,-1
180,MODEL1,PARMS,sRB1,0.754516069,9.046317138,-0.133700546,-0.067275753,0.614753099,-0.292835235,2.459440653,-6.372438861,-1
181,MODEL1,PARMS,sRB1,0.743481499,-0.308334817,-0.080884648,0.32172295,-1.18245558,0.238956672,-0.472655508,1.265504415,-1
182,MODEL1,PARMS,sRB1,0.633299478,2.633193379,0.16012707,-0.360141828,1.099605634,0.002977667,0.268873658,-0.514453515,-1
183,MODEL1,PARMS,sRB1,0.675660515,0.32299493,0.047363402,-0.137862232,0.181728224,0.170862729,0.089566734,-0.202088156,-1
184,MODEL1,PARMS,sRB1,0.683260233,-0.058277462,0.197428446,-0.537150018,1.807595346,0.152875719,-0.007095515,0.026984979,-1
185,MODEL1,PARMS,sRB1,0.670186293,9.330766867,0.169439142,-0.30740281,0.442504142,-0.425266437,2.946279831,-6.710264674,-1
186,MODEL1,PARMS,sRB1,0.669597066,10.39066793,0.2784968,-0.720682142,2.569803047,-0.511659753,2.625767824,-5.729304043,-1
187,MODEL1,PARMS,sRB1,0.69459412,3.384509594,0.15861465,-0.438644215,1.683753074,-0.048870186,0.785637715,-1.629481025,-1
188,MODEL1,PARMS,sRB1,0.698048265,1.078320108,0.081659366,-0.328824738,1.195246916,0.124109331,-0.0387138,0.082232756,-1
189,MODEL1,PARMS,sRB1,0.683683124,1.707528825,0.239423639,-0.98211129,4.030228737,0.046492638,0.275158181,-0.705850755,-1
190,MODEL1,PARMS,sRB1,0.675047806,-0.750897281,0.137132361,-0.516062014,1.773440902,0.217491193,-0.158379891,0.217699338,-1
191,MODEL1,PARMS,sRB1,0.697679755,-2.458137435,0.082147712,-0.371707237,1.773170841,0.323996354,0.291824647,-1.311642129,-1
192,MODEL1,PARMS,sRB1,0.621558556,-1.781738115,0.129038336,-0.262826091,0.458891801,0.274230609,0.311039127,-1.414498887,-1
