SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LLB6
111,MODEL1,PARMS,LLB6,1.060536289,-7.792831459,0.349435395,-1.33998944,4.860934155,0.926019027,-2.651773258,5.346869053,-1
112,MODEL1,PARMS,LLB6,1.262731888,5.317984559,0.321439033,-1.269992761,5.576149387,0.126160202,-0.430736042,1.350499405,-1
113,MODEL1,PARMS,LLB6,1.179462539,-29.26958386,-0.143954664,-0.565715135,4.050001372,2.353999684,-6.792133963,13.69713703,-1
114,MODEL1,PARMS,LLB6,1.181258786,-0.569940348,0.082400751,-0.559285631,3.11979263,0.525139812,-0.747165791,1.731989022,-1
115,MODEL1,PARMS,LLB6,1.157957381,-4.853932619,0.257641893,-0.840502146,2.763470318,0.74647039,-1.565297525,3.54791854,-1
116,MODEL1,PARMS,LLB6,1.165882243,1.481671562,0.28036885,-0.975019975,3.811687228,0.348055199,0.106300159,-0.287807201,-1
117,MODEL1,PARMS,LLB6,1.269626947,-4.003256777,0.174957217,-0.932997076,3.220567752,0.750534851,-2.481465424,5.018069249,-1
118,MODEL1,PARMS,LLB6,1.18402917,1.475676189,0.235126595,-1.017512067,3.738163421,0.404801796,-1.907503815,4.519689268,-1
119,MODEL1,PARMS,LLB6,1.151931122,4.127850253,0.287130853,-1.108823371,4.148909572,0.203187057,-0.331578475,1.193671949,-1
120,MODEL1,PARMS,LLB6,1.190606451,11.1748301,0.446935074,-1.584377569,5.307321923,-0.24901936,0.274086371,0.269957045,-1
121,MODEL1,PARMS,LLB6,1.168801432,4.183443061,0.205796954,-1.202674979,5.188132162,0.235285879,-0.887673054,2.898819665,-1
122,MODEL1,PARMS,LLB6,1.315789471,19.42734832,0.292035581,-1.20071932,4.402237895,-0.722029244,2.085763205,-3.961834662,-1
123,MODEL1,PARMS,LLB6,1.282655935,5.650649119,0.206296963,-1.339734203,5.508581409,0.170522991,-2.462523301,7.015588156,-1
124,MODEL1,PARMS,LLB6,1.084413126,-0.403876125,0.259994976,-1.436190563,5.47546714,0.518311719,-1.448469384,3.186901334,-1
125,MODEL1,PARMS,LLB6,1.187149774,-1.747586474,0.42010798,-1.454376233,5.760573799,0.527498661,-0.647501993,0.994781414,-1
126,MODEL1,PARMS,LLB6,1.122098619,-3.553061842,0.239742648,-0.839856124,2.561546587,0.69811521,-2.862197113,6.571136756,-1
127,MODEL1,PARMS,LLB6,1.253639595,-7.054725653,0.450635271,-1.549773879,6.160407368,0.869108454,-3.865877249,8.10465246,-1
128,MODEL1,PARMS,LLB6,1.168610971,3.358929743,0.13836471,-0.347980824,1.31899464,0.282721689,-0.42824876,0.515830631,-1
129,MODEL1,PARMS,LLB6,1.121266101,7.619838969,0.154710864,-0.530532331,2.108796131,0.029047634,-0.135751789,0.790457733,-1
130,MODEL1,PARMS,LLB6,1.14545584,-4.130439718,0.174394443,-0.71806459,2.708556598,0.741274864,-1.948533864,3.677886757,-1
131,MODEL1,PARMS,LLB6,1.096842644,-4.676726779,0.268595563,-0.597695274,1.942561607,0.744188392,-3.216734661,7.613855568,-1
132,MODEL1,PARMS,LLB6,1.197406022,3.373162884,0.133890149,-0.975648217,4.221235902,0.314210286,-0.579567445,0.820949658,-1
133,MODEL1,PARMS,LLB6,1.106698441,-2.90597841,0.088847871,-0.757060353,3.476136919,0.691474568,-1.840814105,4.159057194,-1
134,MODEL1,PARMS,LLB6,1.185557213,13.0851916,0.167772302,-0.416123551,1.621623704,-0.315426778,0.90743818,-0.723910218,-1
135,MODEL1,PARMS,LLB6,1.175945257,-9.464856505,0.053916089,-0.674499093,3.699289581,1.110447621,-4.272647316,9.527388262,-1
136,MODEL1,PARMS,LLB6,1.202874306,-3.096353453,0.15047778,-0.726421349,3.256705033,0.684786812,-2.687389954,6.315481963,-1
137,MODEL1,PARMS,LLB6,1.154863267,0.677067352,0.248488789,-1.108436114,4.963746639,0.434456278,-0.789500328,1.518947692,-1
138,MODEL1,PARMS,LLB6,1.205777606,1.545583018,0.072786393,-0.11024368,0.416582376,0.391981061,-0.782357648,2.450170253,-1
139,MODEL1,PARMS,LLB6,1.264967568,3.489319335,0.200696059,-0.789453156,2.901936236,0.258234166,-0.284124169,0.788373308,-1
140,MODEL1,PARMS,LLB6,1.17866987,2.46925749,0.176966541,-0.673396183,1.965902286,0.344418842,-1.194920206,2.559368338,-1
141,MODEL1,PARMS,LLB6,1.223031067,6.530632647,0.383950163,-1.551713174,5.570027243,0.054699352,-1.422100455,4.610407275,-1
142,MODEL1,PARMS,LLB6,1.158815054,20.56362226,0.353909977,-1.48348167,5.770256014,-0.793764541,1.726768665,-2.400755378,-1
143,MODEL1,PARMS,LLB6,1.185002325,1.925722712,0.005817102,-0.377378872,1.655716199,0.402715929,-0.484475507,1.025347,-1
144,MODEL1,PARMS,LLB6,1.224041342,-7.107865492,0.131562293,-0.379099207,2.508617197,0.929553222,-3.096571123,6.888810953,-1
145,MODEL1,PARMS,LLB6,1.16586981,1.67511033,0.056590387,0.022719775,-0.759878945,0.413508732,-2.207303647,5.813641671,-1
146,MODEL1,PARMS,LLB6,1.18395415,-10.44892011,-0.055117775,-0.109157981,0.08105061,1.20451919,-4.699729746,10.40549832,-1
147,MODEL1,PARMS,LLB6,1.23104985,-3.844364496,0.133791786,-0.717666992,2.565255154,0.742935932,-2.454688754,5.044753574,-1
148,MODEL1,PARMS,LLB6,1.294887822,7.111673607,0.350865376,-2.14823618,9.615441372,0.040430534,-1.457031862,4.408230804,-1
149,MODEL1,PARMS,LLB6,1.121089187,-3.259927623,0.29295539,-0.893233433,2.652005434,0.666429891,-2.169988933,4.483503193,-1
150,MODEL1,PARMS,LLB6,1.193146355,-6.293646248,0.303723676,-0.751200528,2.214800418,0.834556624,-3.003944631,6.566025106,-1
151,MODEL1,PARMS,LLB6,1.221677674,13.06910588,0.096638868,-0.970905573,4.490173224,-0.263463189,0.021157159,1.095388646,-1
152,MODEL1,PARMS,LLB6,1.264388607,-8.077236233,0.144726668,-0.873091744,3.965500949,1.003026316,-3.984264203,9.197325443,-1
153,MODEL1,PARMS,LLB6,1.173286305,-3.134464282,0.12559286,-0.551856467,1.720414414,0.701288963,-3.107372986,7.24163883,-1
154,MODEL1,PARMS,LLB6,1.168344376,5.468283409,0.493059258,-1.741934853,7.244565979,0.068165995,-0.30029245,1.306530345,-1
155,MODEL1,PARMS,LLB6,1.312599323,6.399698661,0.240460183,-1.13376048,4.345263803,0.077939612,0.607204802,-1.296598192,-1
156,MODEL1,PARMS,LLB6,1.258730189,-7.112942758,0.249861241,-0.70211555,2.611159887,0.89504991,-2.442480839,5.032375014,-1
157,MODEL1,PARMS,LLB6,1.152095037,-2.791248088,0.383869787,-1.44110924,5.403035292,0.611933858,-2.048717312,4.80736815,-1
158,MODEL1,PARMS,LLB6,1.102219175,10.59138402,0.182923839,-0.959480434,3.618952254,-0.141895192,-0.41285833,1.928846004,-1
159,MODEL1,PARMS,LLB6,1.159966405,-9.857246689,0.163724055,-0.480006002,1.992206131,1.073285321,-2.722373346,5.438434164,-1
160,MODEL1,PARMS,LLB6,1.224620645,-3.359546285,0.157220419,-0.384276192,1.086382856,0.692340106,-3.00491323,7.153043777,-1
161,MODEL1,PARMS,LLB6,1.164760924,-2.375420859,0.268670134,-1.286808824,5.345850099,0.611359971,-2.992554875,7.77048457,-1
162,MODEL1,PARMS,LLB6,1.151462541,-4.523548568,0.288935416,-0.919554195,3.684288575,0.729332076,-2.036131264,4.616789626,-1
163,MODEL1,PARMS,LLB6,1.241364317,9.307588505,0.194114303,-0.630237623,2.418651774,-0.085575214,1.488756442,-4.008299578,-1
164,MODEL1,PARMS,LLB6,1.197723446,0.848337622,0.380813387,-1.314882402,5.233072738,0.377341614,-1.621814987,4.650373804,-1
165,MODEL1,PARMS,LLB6,1.13875438,5.286015304,0.290097907,-1.137694283,5.146016238,0.142257793,-1.334704039,3.749365469,-1
166,MODEL1,PARMS,LLB6,1.250762538,4.479857661,0.257696238,-1.281317297,4.928063118,0.197934431,-0.078914758,0.710346406,-1
167,MODEL1,PARMS,LLB6,1.16881208,-0.441190967,0.19773508,-1.142747535,5.343598402,0.506348737,-1.208866745,2.609681808,-1
168,MODEL1,PARMS,LLB6,1.229654128,0.159693154,0.053766131,-0.205433566,1.118166762,0.492627969,-1.32186656,3.248381388,-1
169,MODEL1,PARMS,LLB6,1.243526428,26.82618336,0.397229998,-1.239245728,4.670521877,-1.194251027,2.421709477,-3.029830373,-1
170,MODEL1,PARMS,LLB6,1.136975331,7.074525975,0.356732895,-1.254679725,5.112648977,-0.006668623,0.78522531,-1.307758492,-1
171,MODEL1,PARMS,LLB6,1.102273126,-7.402329467,0.382160094,-1.13789453,4.467231833,0.880311261,-2.845177277,6.497174883,-1
172,MODEL1,PARMS,LLB6,1.192238784,-11.23870079,0.131917284,-0.586095984,2.433265097,1.196414696,-3.748339871,7.799030877,-1
173,MODEL1,PARMS,LLB6,1.112174979,-5.983863182,0.002611522,-0.302667726,1.028461164,0.908871791,-2.676263718,5.28989481,-1
174,MODEL1,PARMS,LLB6,1.012695936,4.980370079,0.187291174,-0.916467734,3.402354341,0.190930524,-0.853620755,2.465227436,-1
175,MODEL1,PARMS,LLB6,1.096923527,4.777483119,0.378586281,-1.404904581,5.300736393,0.15757543,-1.072077747,3.362884078,-1
176,MODEL1,PARMS,LLB6,1.198996461,-0.527431974,0.190887306,-0.688837073,2.058891603,0.517404225,-1.252975877,2.709959591,-1
177,MODEL1,PARMS,LLB6,1.154449022,-8.750819464,-0.138406167,-0.050373113,0.221352488,1.110171121,-3.610309853,7.664856338,-1
178,MODEL1,PARMS,LLB6,1.161304682,20.42392818,0.113149256,-0.646931644,3.138922993,-0.729597627,1.49017126,-1.707612435,-1
179,MODEL1,PARMS,LLB6,1.240931429,-17.49033714,0.372248335,-0.885051527,2.904764879,1.500544635,-5.581128744,12.5223714,-1
180,MODEL1,PARMS,LLB6,1.155018715,-6.900587532,0.046636532,-0.565584158,2.19662395,0.94428612,-2.002000488,2.712194097,-1
181,MODEL1,PARMS,LLB6,1.233554362,17.26757673,0.349247225,-1.090094998,4.152725269,-0.605237599,1.561143093,-2.351605946,-1
182,MODEL1,PARMS,LLB6,1.199574766,5.626597731,0.300288286,-1.509321894,5.729894945,0.139740675,-1.425384666,3.647867207,-1
183,MODEL1,PARMS,LLB6,1.173348514,-0.892495338,0.161172996,-0.731840512,2.377406179,0.565465209,-3.003682803,7.169073503,-1
184,MODEL1,PARMS,LLB6,1.192451338,-10.51457008,0.37466323,-1.05973748,3.819905472,1.064405296,-2.957241271,6.111076047,-1
185,MODEL1,PARMS,LLB6,1.196387316,3.495802182,0.226124219,-0.953154736,3.284223531,0.266113476,-0.302175,0.85909341,-1
186,MODEL1,PARMS,LLB6,1.206952039,4.565757371,0.325690822,-0.99412217,3.434410672,0.162411413,-0.417500009,1.371626823,-1
187,MODEL1,PARMS,LLB6,1.229154738,-2.471414995,0.225369047,-0.943335743,3.340262845,0.623415637,-1.020496174,1.671135263,-1
188,MODEL1,PARMS,LLB6,1.137796481,-6.553956683,0.158854724,-0.821317662,3.338366338,0.889830958,-2.355307455,4.626532315,-1
189,MODEL1,PARMS,LLB6,1.094195499,0.07203957,0.19124317,-1.068884907,4.330642994,0.497123582,-1.598278123,3.180732784,-1
190,MODEL1,PARMS,LLB6,1.162307727,2.103214246,0.215017012,-0.562974983,0.951243954,0.351862743,-1.330024605,3.170724629,-1
191,MODEL1,PARMS,LLB6,1.163705132,-5.406646989,0.222839263,-0.786754981,2.874703338,0.787546936,-1.698586059,3.32874782,-1
192,MODEL1,PARMS,LLB6,1.257383676,-2.29179746,-0.111754535,0.532893964,-2.321376702,0.696569612,-2.062719949,4.170455313,-1
193,MODEL1,PARMS,LLB6,1.2337396,-13.80380066,0.341385542,-1.470209326,5.72368865,1.291791971,-4.067803343,8.304291355,-1
194,MODEL1,PARMS,LLB6,1.192342696,-11.44503048,0.132422798,-0.86140165,3.627881688,1.206917876,-3.915287727,8.325236394,-1
195,MODEL1,PARMS,LLB6,1.141114701,-12.26685836,0.254532995,-0.919076511,3.338066342,1.228389181,-3.562941469,6.872304638,-1
196,MODEL1,PARMS,LLB6,0.979243653,-0.667110921,0.155484834,-1.107916595,4.33753645,0.562427708,-2.458615815,5.735314026,-1
197,MODEL1,PARMS,LLB6,1.241689425,-7.987025244,0.307099006,-1.766067203,7.218854527,0.950418126,-1.976523015,3.976650119,-1
198,MODEL1,PARMS,LLB6,1.233343309,-2.098004235,0.220189648,-1.084087412,4.32886135,0.624497014,-2.988661085,6.697054364,-1
199,MODEL1,PARMS,LLB6,1.133788062,6.70522659,0.296943303,-0.864605072,2.801827031,0.051020674,-0.333829402,1.520441233,-1
200,MODEL1,PARMS,LLB6,1.098587741,5.006469952,-0.1046058,0.386956842,-1.934042589,0.256896352,-1.419002552,3.788733627,-1
201,MODEL1,PARMS,LLB6,1.229352704,-11.22988734,0.377115477,-1.234859783,3.679837742,1.126134757,-4.527166952,10.45890952,-1
202,MODEL1,PARMS,LLB6,1.150201346,6.103898084,0.320092494,-1.619856344,6.86795334,0.109319621,-1.190845052,3.037676096,-1
203,MODEL1,PARMS,LLB6,1.188998303,2.187987015,0.288162066,-1.513524388,6.275287807,0.350902183,-1.533020399,3.085778562,-1
204,MODEL1,PARMS,LLB6,1.286033937,-2.348122421,0.233841924,-0.569174155,2.284213259,0.606828102,-1.772969338,3.569632528,-1
205,MODEL1,PARMS,LLB6,1.144819219,-7.116725363,0.251800226,-0.49043738,0.918163036,0.892706774,-2.508312649,5.247070135,-1
206,MODEL1,PARMS,LLB6,1.177983479,-3.985266445,0.301286698,-1.173747685,4.698230916,0.69420577,-1.595427751,3.486270771,-1
207,MODEL1,PARMS,LLB6,1.064896575,-5.405191019,-0.02387677,-0.644634675,3.427959277,0.899734452,-4.142377916,9.629051164,-1
208,MODEL1,PARMS,LLB6,1.208080197,-1.293217006,0.560827817,-1.936122342,7.758194379,0.482502524,-1.291374247,2.084985625,-1
209,MODEL1,PARMS,LLB6,1.133658378,11.38899152,0.450403716,-1.778209945,6.383228849,-0.26624474,0.843803896,-1.548320953,-1
210,MODEL1,PARMS,LLB6,1.226568855,-12.46879105,0.237550136,-1.257887766,5.268754297,1.247232068,-4.715140879,10.37329052,-1
211,MODEL1,PARMS,LLB6,1.114038327,-0.33277603,0.191507819,-0.387017077,1.006248197,0.487446059,-0.100205832,-0.239095226,-1
212,MODEL1,PARMS,LLB6,1.201580383,-4.819016654,0.213056899,-0.937091636,4.034289417,0.77084168,-2.281195623,4.489514558,-1
213,MODEL1,PARMS,LLB6,1.213979634,-5.608682268,0.169562704,-1.141689712,4.978477703,0.854395787,-2.91433242,6.44065666,-1
214,MODEL1,PARMS,LLB6,1.271760403,13.73287821,0.377775699,-1.159312915,4.224814041,-0.39429095,0.585538461,-0.896404437,-1
215,MODEL1,PARMS,LLB6,1.339537377,10.65362138,0.2724493,-0.802141432,2.417277345,-0.188614118,0.483070868,-0.734684138,-1
216,MODEL1,PARMS,LLB6,1.347550717,3.638883373,0.135808132,-0.801344681,3.681547452,0.295899655,-1.004801301,1.901906808,-1
217,MODEL1,PARMS,LLB6,1.222944947,-9.72097416,0.250227409,-1.25707046,5.202632338,1.066566878,-3.729285362,8.34872921,-1
218,MODEL1,PARMS,LLB6,1.151437942,2.605693163,0.244296848,-0.778845182,2.337116487,0.314731765,-1.158558095,2.554233619,-1
219,MODEL1,PARMS,LLB6,1.24896004,8.655783723,0.224092163,-1.34921812,6.007065971,-0.037826515,0.31045618,-0.316629043,-1
220,MODEL1,PARMS,LLB6,1.159297639,-12.53223454,0.06409083,-0.536541586,2.508767086,1.274071344,-3.611544306,7.837097388,-1
221,MODEL1,PARMS,LLB6,1.120009317,9.509465202,0.255968197,-1.053930617,3.987952661,-0.094661911,-0.082445938,0.436450723,-1
222,MODEL1,PARMS,LLB6,1.264721611,6.627769827,0.132725338,-0.524343785,2.530896927,0.076221529,0.082395832,0.869232705,-1
223,MODEL1,PARMS,LLB6,1.114336194,1.776174572,0.2402204,-0.994065742,4.07564621,0.348914333,-1.044689897,3.095257418,-1
224,MODEL1,PARMS,LLB6,1.222542056,10.42130853,0.360774645,-0.751137137,2.276175353,-0.222440392,1.34038025,-2.96517035,-1
225,MODEL1,PARMS,LLB6,1.156187897,-5.735539227,0.198272915,-0.455473439,1.307857779,0.82533896,-3.091200022,7.078813072,-1
226,MODEL1,PARMS,LLB6,1.190450301,-0.137933824,0.230722784,-0.693571515,2.252713665,0.479012492,-1.192753844,2.952764394,-1
227,MODEL1,PARMS,LLB6,1.167727152,0.821730202,0.052066546,-0.486853779,1.772396134,0.482017079,-1.360156749,2.734524131,-1
228,MODEL1,PARMS,LLB6,1.214683213,-17.62960228,0.311826021,-1.162237405,4.240191001,1.533455947,-5.696215748,12.17897213,-1
229,MODEL1,PARMS,LLB6,1.13835655,-2.867426841,0.413762949,-1.777083265,7.323394848,0.614279103,-1.848079166,3.877024697,-1
230,MODEL1,PARMS,LLB6,1.190305147,-3.742799969,0.186193204,-1.093232433,4.921904569,0.717568124,-2.619075087,6.290002624,-1
231,MODEL1,PARMS,LLB6,1.219474029,-10.11085366,0.007920485,-0.498424516,1.784560293,1.168118468,-3.837564504,8.163692065,-1
232,MODEL1,PARMS,LLB6,1.169649436,6.556865443,0.004692377,-0.001815245,-0.26513169,0.125807173,0.013664554,0.280516027,-1
233,MODEL1,PARMS,LLB6,1.152308608,-0.792155337,0.339592514,-1.225668095,4.928466788,0.47657154,-1.049185246,2.43413974,-1
234,MODEL1,PARMS,LLB6,1.251606026,0.441777261,0.094023952,-0.706778291,2.278228271,0.491745913,-1.586468792,3.956681568,-1
235,MODEL1,PARMS,LLB6,1.150389508,-1.891601499,0.034115572,-0.150276825,-0.039814844,0.635190929,-2.407599413,5.58641477,-1
236,MODEL1,PARMS,LLB6,1.26687289,12.46344098,0.182334964,-0.750893683,2.812112977,-0.290057993,2.147586472,-4.270274016,-1
237,MODEL1,PARMS,LLB6,1.138853409,6.859664191,0.101125713,-0.454295519,1.603210213,0.10867669,-0.899466181,1.762958539,-1
238,MODEL1,PARMS,LLB6,1.097528399,7.110897972,-0.017804689,-0.325206867,1.513539652,0.108859518,-0.325942026,1.07493154,-1
239,MODEL1,PARMS,LLB6,1.133612633,5.455030232,0.120437111,-0.081832338,-0.780366922,0.182834897,-1.956373333,5.160035673,-1
240,MODEL1,PARMS,LLB6,1.135685078,-5.084496316,0.168458663,-0.591528809,2.420476349,0.803291847,-3.129154118,7.009849396,-1
241,MODEL1,PARMS,LLB6,1.140897231,-10.1013152,-0.046466411,-0.322281296,0.919899736,1.18560738,-4.99712377,11.39273217,-1
242,MODEL1,PARMS,LLB6,1.058019764,1.957703166,0.058830594,-0.475064258,2.389188338,0.400048459,-1.033109162,2.280965733,-1
243,MODEL1,PARMS,LLB6,1.146913581,-5.22638452,0.093709325,-0.824111513,4.295230572,0.828255171,-2.514274265,5.602122783,-1
244,MODEL1,PARMS,LLB6,1.153946745,0.149308073,0.404253475,-1.419951847,5.294116791,0.411578494,-0.41018279,0.84761588,-1
245,MODEL1,PARMS,LLB6,1.178158785,-11.53866788,0.218626058,-0.759905431,2.610668409,1.176831137,-3.756610537,8.027489053,-1
246,MODEL1,PARMS,LLB6,1.153271684,-6.413579407,0.239061572,-0.903195506,3.361305938,0.860554935,-2.151195703,4.497630604,-1
247,MODEL1,PARMS,LLB6,1.201955811,0.595052799,0.122412419,-0.422780551,1.28249467,0.457661801,-1.302278905,2.94269271,-1
248,MODEL1,PARMS,LLB6,1.110162899,4.682516694,0.275715021,-0.774562523,2.362333294,0.181143777,-1.734838094,4.877219135,-1
249,MODEL1,PARMS,LLB6,1.176615024,13.4219745,0.336567338,-1.221976108,5.04065972,-0.375328131,1.476580202,-2.407220036,-1
250,MODEL1,PARMS,LLB6,1.078379204,3.752616052,0.239308851,-1.106900529,4.787435146,0.269235134,-1.819520218,5.090340871,-1
251,MODEL1,PARMS,LLB6,1.298542792,-5.745220357,0.035257667,0.116706655,-0.987824052,0.853645658,-2.674926806,5.434708242,-1
252,MODEL1,PARMS,LLB6,1.282330073,6.974389852,0.21143001,-1.510723739,7.037059734,0.074989823,-0.924687262,2.246386807,-1
253,MODEL1,PARMS,LLB6,1.205507924,4.388372628,0.106975781,-0.606899625,2.682783632,0.228960304,0.085585708,0.197593039,-1
254,MODEL1,PARMS,LLB6,1.145530866,5.106220126,0.129811807,-0.601432463,2.264734406,0.181244689,0.555515163,-1.744747448,-1
255,MODEL1,PARMS,LLB6,1.272009364,-5.708763478,0.280701363,-0.957558036,3.522840273,0.825512712,-2.853828911,5.418663205,-1
256,MODEL1,PARMS,LLB6,1.138950911,-3.824219474,0.185388111,-0.508573469,1.614677458,0.716973022,-1.757615992,3.876359104,-1
257,MODEL1,PARMS,LLB6,1.214721687,1.330128952,0.469592487,-1.443813447,4.379980886,0.349266085,-1.549315892,3.49984269,-1
258,MODEL1,PARMS,LLB6,1.275160426,-6.416483512,0.172425615,-0.744354902,2.645463564,0.880315111,-2.366366797,4.800347031,-1
259,MODEL1,PARMS,LLB6,1.299209287,-0.350776529,0.092529725,-0.162822617,0.410860888,0.513070146,-0.58144792,0.753221839,-1
260,MODEL1,PARMS,LLB6,1.252550599,-3.443316376,0.174100673,-0.642578001,2.360529989,0.694882605,-1.444279311,3.032371577,-1
261,MODEL1,PARMS,LLB6,1.168350641,-2.405033996,0.260238219,-0.955690184,4.070624359,0.600561353,-1.657853279,4.087609742,-1
262,MODEL1,PARMS,LLB6,1.194577518,-0.499106213,0.370684919,-1.575110564,6.725161132,0.470099051,-1.069166966,2.238799339,-1
263,MODEL1,PARMS,LLB6,1.28050945,1.176717477,0.422416722,-1.922304057,7.754282681,0.365144373,-1.144020018,2.097660191,-1
264,MODEL1,PARMS,LLB6,1.306439649,1.133000063,-0.294616147,0.496750946,-1.853779687,0.551036117,-1.530282393,3.046944932,-1
265,MODEL1,PARMS,LLB6,1.069715969,-9.265015063,0.277369115,-0.844184479,2.443340196,1.026439501,-3.236921146,6.665500431,-1
266,MODEL1,PARMS,LLB6,1.209467026,-4.899960573,0.01488796,-0.30062676,1.262569701,0.814364487,-1.814352594,4.068828894,-1
267,MODEL1,PARMS,LLB6,1.24190278,0.791800066,0.266976347,-1.034778711,3.743224623,0.418186963,-1.17404212,2.607484972,-1
268,MODEL1,PARMS,LLB6,1.25077909,1.459660452,0.177638248,-0.639752213,2.004597817,0.395891483,-1.650376973,3.762414089,-1
269,MODEL1,PARMS,LLB6,1.12982095,-0.281414093,-0.069676688,0.142559431,-0.574051667,0.533768437,0.261848514,-1.206453374,-1
270,MODEL1,PARMS,LLB6,1.202815345,4.815034932,0.092575359,-0.621880832,1.911674715,0.221267716,-0.67816649,1.857493786,-1
271,MODEL1,PARMS,LLB6,1.214476269,9.449973853,0.332858559,-1.460667187,5.80370323,-0.136190687,1.576987035,-3.571212063,-1
272,MODEL1,PARMS,LLB6,1.11167314,1.982376288,0.185926262,-0.555759263,1.964555967,0.372602534,-1.295383776,2.324056626,-1
273,MODEL1,PARMS,LLB6,1.153445497,-0.141777194,0.287696934,-1.280171618,4.949732804,0.485289614,-1.851292878,4.438139119,-1
274,MODEL1,PARMS,LLB6,1.173435869,-3.907592143,0.433823901,-1.838776858,7.664413206,0.668595508,-2.124819083,4.640334704,-1
275,MODEL1,PARMS,LLB6,1.121859637,-7.39587087,0.323306022,-1.038510795,3.480806878,0.911687098,-2.989862987,6.195453262,-1
276,MODEL1,PARMS,LLB6,1.188501266,-17.98957383,0.103603865,-0.345856681,1.215911366,1.594970809,-4.880767476,10.08597787,-1
277,MODEL1,PARMS,LLB6,1.153116093,0.563949729,0.225121066,-1.036613127,3.958724984,0.460033744,-2.370494766,5.710446071,-1
278,MODEL1,PARMS,LLB6,1.135206655,2.197103189,0.396694988,-1.618543187,6.520456207,0.302221702,-0.615969586,1.465972181,-1
279,MODEL1,PARMS,LLB6,1.2354333,3.868538539,0.065177107,-0.717204141,3.040023739,0.30325954,-1.605803022,3.432783819,-1
280,MODEL1,PARMS,LLB6,1.136312297,-4.697097696,0.508922224,-1.802997788,6.283784685,0.704435884,-2.612588287,6.019040196,-1
281,MODEL1,PARMS,LLB6,1.191788046,1.614815639,0.346285912,-1.258374603,4.410884587,0.35514563,-1.124870717,2.462752413,-1
282,MODEL1,PARMS,LLB6,1.179134363,8.94155052,0.261112315,-1.02057019,3.802279707,-0.076821682,0.69135697,-1.598554185,-1
283,MODEL1,PARMS,LLB6,1.136895124,5.485017906,0.210631773,-0.987300752,3.441058931,0.150108755,-0.505478714,1.55177796,-1
284,MODEL1,PARMS,LLB6,1.281963355,-11.62031488,0.258756482,-0.868018637,3.293383086,1.14926924,-2.703128548,5.324860633,-1
285,MODEL1,PARMS,LLB6,1.151906497,12.10998403,0.237361226,-1.027176474,4.439958247,-0.281026868,1.260736232,-1.808355878,-1
286,MODEL1,PARMS,LLB6,1.183970659,8.009944525,0.059734561,-0.464743034,1.896919153,0.027447831,0.021213461,0.653824014,-1
287,MODEL1,PARMS,LLB6,1.158326771,4.775204626,0.37787624,-1.423424139,5.932305474,0.14339475,-0.581528543,1.92707412,-1
288,MODEL1,PARMS,LLB6,1.109335003,10.6645018,0.113065073,-0.62418806,2.350070292,-0.129387927,-0.450873172,2.284020817,-1
289,MODEL1,PARMS,LLB6,1.147790523,7.429855985,0.184856875,-0.601259693,2.716528591,0.034086313,-0.838658541,2.361167776,-1
290,MODEL1,PARMS,LLB6,1.186047339,-6.081759684,0.427798975,-1.156736123,4.131148567,0.794139602,-3.291582023,7.247353286,-1
291,MODEL1,PARMS,LLB6,1.119765345,-9.471379982,0.380328968,-1.303069451,4.735308481,1.007006344,-2.813841766,6.156961443,-1
292,MODEL1,PARMS,LLB6,1.22725788,11.77907929,0.237907425,-0.909922625,3.11334052,-0.242028791,1.777029341,-4.390869302,-1
293,MODEL1,PARMS,LLB6,1.254854231,8.324345097,0.563084496,-1.78488674,6.642042521,-0.114542652,-0.224290091,1.41991394,-1
294,MODEL1,PARMS,LLB6,1.073780509,8.604512917,0.248465456,-0.953649962,3.530873262,-0.044287253,0.34176581,-0.317941863,-1
295,MODEL1,PARMS,LLB6,1.139788177,1.919067662,-0.009546062,-0.104062339,0.299038692,0.425235573,-1.843188857,4.801124193,-1
296,MODEL1,PARMS,LLB6,1.236397323,1.454350245,0.38609934,-1.254391101,4.478320377,0.358458956,-0.700824342,1.461790257,-1
297,MODEL1,PARMS,LLB6,1.212024703,-1.062113278,0.339430449,-1.123545796,4.089290384,0.508406076,-1.970059164,4.438103215,-1
298,MODEL1,PARMS,LLB6,1.161723298,-3.178115085,0.2969835,-1.165071354,4.293470296,0.669070297,-2.407023254,5.143725333,-1
299,MODEL1,PARMS,LLB6,1.137255121,-6.163986649,0.055608337,-0.084545332,-0.491560722,0.887774405,-2.90231892,6.513984818,-1
300,MODEL1,PARMS,LLB6,1.163611052,8.416709519,0.177142842,-0.222172443,0.586316114,-0.016805355,-1.370413104,4.418940492,-1
301,MODEL1,PARMS,LLB6,1.24196765,2.373717351,0.174605045,-0.594573124,2.202848779,0.339815829,-0.691484234,1.629776478,-1
302,MODEL1,PARMS,LLB6,0.994094537,0.278275504,0.060966232,-0.091480088,0.376847829,0.487972031,-1.251488623,2.576148777,-1
303,MODEL1,PARMS,LLB6,1.2429775,-6.455328485,0.519841859,-2.416493423,9.72237155,0.805519377,-1.717682361,2.933974214,-1
304,MODEL1,PARMS,LLB6,1.118387503,6.163820349,0.16566822,-0.857372074,3.288205193,0.13463339,-1.163369286,3.318795797,-1
