SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sRB4
64,MODEL1,PARMS,sRB4,0.623596402,1.033329767,-0.014060574,0.22086546,-1.132584596,0.120520444,-0.510482021,1.229263444,-1
65,MODEL1,PARMS,sRB4,0.553214779,3.312373971,-0.116569048,0.236929497,-0.917809478,0.017901149,-0.131638961,0.227585798,-1
66,MODEL1,PARMS,sRB4,0.543810029,2.3993305,-0.027482223,0.23184663,-1.630807725,0.042108132,0.047776318,-0.129739747,-1
67,MODEL1,PARMS,sRB4,0.561697495,3.127838386,0.103431015,-0.231152049,0.607422896,-0.034696482,0.685546591,-1.938203318,-1
68,MODEL1,PARMS,sRB4,0.616470267,5.560653295,0.033398714,-0.201301549,0.432289011,-0.158532387,0.954253305,-2.200261342,-1
69,MODEL1,PARMS,sRB4,0.617353237,-2.36169857,0.109537621,-0.272238564,0.84668817,0.29911447,-0.981616801,2.275388329,-1
70,MODEL1,PARMS,sRB4,0.532591166,1.658002898,0.044842424,-0.024068844,-0.095169992,0.062435799,-0.061181459,0.097566836,-1
71,MODEL1,PARMS,sRB4,0.618239675,4.656455213,-0.019215589,0.048272715,-0.51561935,-0.09432892,0.610896322,-1.595054682,-1
72,MODEL1,PARMS,sRB4,0.573765679,2.896612022,-0.014578761,0.041823886,-0.353711922,0.006755781,0.545512859,-1.551659934,-1
73,MODEL1,PARMS,sRB4,0.573178511,7.368166601,0.137269413,-0.260517308,0.645873899,-0.312993933,1.321427821,-2.813831782,-1
74,MODEL1,PARMS,sRB4,0.758988533,6.720564397,-0.00043715,0.283008884,-1.238225049,-0.2409866,1.524031511,-3.716544541,-1
75,MODEL1,PARMS,sRB4,0.510977155,6.36205027,-0.090944642,0.108653673,-0.273122451,-0.176224707,0.74156786,-1.650225457,-1
76,MODEL1,PARMS,sRB4,0.583424137,1.025621911,0.136452764,-0.288605792,0.757353632,0.071983306,0.716847834,-2.026243253,-1
77,MODEL1,PARMS,sRB4,0.601116841,1.115602365,0.094326496,-0.244594682,0.636560016,0.094402975,-0.266868284,0.511013999,-1
78,MODEL1,PARMS,sRB4,0.574554079,1.551116935,0.104197483,-0.318926613,0.821335808,0.060763862,0.38880381,-1.094499839,-1
79,MODEL1,PARMS,sRB4,0.603110893,8.050139327,-0.061529913,0.194265205,-0.921347989,-0.294829018,1.391436683,-3.178557278,-1
80,MODEL1,PARMS,sRB4,0.550212967,-6.929389145,0.095942593,-0.128814701,-0.099226103,0.584021234,-1.892481667,3.785759063,-1
81,MODEL1,PARMS,sRB4,0.560418179,4.523133734,-0.027507689,0.081560427,-0.528025759,-0.084276224,0.780349781,-1.996959963,-1
82,MODEL1,PARMS,sRB4,0.598888553,-3.212952401,0.031549473,-0.107303989,0.068541951,0.36679949,-0.66386336,1.402454135,-1
83,MODEL1,PARMS,sRB4,0.629362405,-3.348639839,0.115122861,-0.137886572,-0.164108198,0.355479935,-0.757554167,1.114350108,-1
84,MODEL1,PARMS,sRB4,0.519731725,-4.352209088,0.100009064,-0.4512717,1.872057398,0.424690027,-0.988142091,1.651403294,-1
85,MODEL1,PARMS,sRB4,0.484959902,2.734195012,0.037401328,0.065135466,-0.341018063,-0.007637981,0.701917559,-1.822852948,-1
86,MODEL1,PARMS,sRB4,0.529010185,3.880105669,-0.046829838,0.172843187,-0.636660055,-0.052095019,0.644233371,-1.412215401,-1
87,MODEL1,PARMS,sRB4,0.538506238,4.803870857,-0.018207023,-0.036833533,0.151384015,-0.103570113,0.497131128,-1.0704898,-1
88,MODEL1,PARMS,sRB4,0.577131737,-5.006698841,0.0018098,0.021166127,-0.478799654,0.488069412,-1.351299183,2.681535341,-1
89,MODEL1,PARMS,sRB4,0.611095574,-4.224242791,0.187180941,-0.462567004,1.628215397,0.382484653,-0.268714295,-0.125098054,-1
90,MODEL1,PARMS,sRB4,0.790046013,1.101040256,-0.094803044,0.25149564,-1.084575082,0.145606706,-0.060738689,-0.24110444,-1
91,MODEL1,PARMS,sRB4,0.74452848,-0.720499587,-0.007464097,0.225421982,-1.539612123,0.228382173,-0.315800269,0.214857046,-1
92,MODEL1,PARMS,sRB4,0.611681618,0.616155444,0.105224006,-0.306188192,0.963841423,0.117193809,0.239124517,-1.06017117,-1
93,MODEL1,PARMS,sRB4,0.542667581,-0.144195365,0.06046753,-0.003200691,-0.199639608,0.166686819,0.320787456,-1.494142629,-1
94,MODEL1,PARMS,sRB4,0.481004042,-0.26843233,0.127564443,-0.367464149,1.573747319,0.162541859,-0.393351596,0.847755333,-1
95,MODEL1,PARMS,sRB4,0.583748845,-1.05949257,0.141886091,-0.329245421,0.565366358,0.210244368,-0.640742552,1.305533363,-1
96,MODEL1,PARMS,sRB4,0.595654789,0.897818107,0.076733263,-0.116970907,0.012411906,0.103233629,0.182654465,-0.880982981,-1
97,MODEL1,PARMS,sRB4,0.572790891,3.111962603,0.148350023,-0.412857109,1.353741555,-0.04661035,0.29392635,-0.632929134,-1
98,MODEL1,PARMS,sRB4,0.574439346,-2.065043845,0.065636595,-0.170449556,0.386559434,0.292471214,-0.508834798,0.689399216,-1
99,MODEL1,PARMS,sRB4,0.597329875,-4.20927805,0.124091787,-0.198956049,0.081415296,0.402742023,-0.915947671,1.520586513,-1
100,MODEL1,PARMS,sRB4,0.729785623,0.692763474,-0.011503787,0.007658357,-0.098881098,0.148037566,-0.141453336,0.012484941,-1
101,MODEL1,PARMS,sRB4,0.621647959,-2.486275536,0.115917649,-0.157229677,0.105082367,0.298028878,-0.572688917,0.996429379,-1
102,MODEL1,PARMS,sRB4,0.562967867,2.874067296,-0.025678752,0.406049819,-2.383787404,0.005003462,0.21492143,-0.483549484,-1
103,MODEL1,PARMS,sRB4,0.641664428,5.247904547,0.104873625,-0.361795643,1.402366807,-0.171319785,1.767636547,-4.372659556,-1
104,MODEL1,PARMS,sRB4,0.766391472,-5.162350967,0.211891592,-0.31819271,0.520158961,0.432427641,-1.046224397,1.940653911,-1
105,MODEL1,PARMS,sRB4,0.748588225,-0.660230318,0.054753551,0.169400399,-1.195467832,0.195549461,-0.303590929,0.529434181,-1
106,MODEL1,PARMS,sRB4,0.602746552,-5.211867438,0.024596706,0.104240841,-0.891740341,0.480143963,-0.798056766,1.135115718,-1
107,MODEL1,PARMS,sRB4,0.512461179,-0.942766834,0.150490721,-0.485866969,1.622345784,0.201195639,0.129355379,-0.99708731,-1
108,MODEL1,PARMS,sRB4,0.489685667,3.549932186,0.002665447,-0.002774372,-0.350791732,-0.035157772,0.269441763,-0.617751775,-1
109,MODEL1,PARMS,sRB4,0.489168881,3.606240117,0.081610816,-0.347013395,1.257361755,-0.058889753,0.28662698,-0.457815207,-1
110,MODEL1,PARMS,sRB4,0.521469257,9.905551836,-0.13575373,0.226247822,-0.721045702,-0.387627446,1.662267351,-3.47424086,-1
111,MODEL1,PARMS,sRB4,0.730669882,-2.762206071,-0.041911483,0.281229316,-1.556130991,0.35758882,-0.791600996,1.332851893,-1
112,MODEL1,PARMS,sRB4,0.719527845,-2.108482158,-0.132774672,0.244733971,-0.708851332,0.350948674,-0.954914109,1.845219193,-1
113,MODEL1,PARMS,sRB4,0.571587036,-5.02692229,0.131246601,-0.430556808,1.90281619,0.443868904,-0.584295068,0.770109653,-1
114,MODEL1,PARMS,sRB4,0.603837759,3.694397056,0.067733828,-0.294090525,1.051818156,-0.057153946,0.177379115,-0.256147275,-1
115,MODEL1,PARMS,sRB4,0.936272852,-8.984835779,0.017284757,0.280581865,-1.641056715,0.71938565,-2.280166574,4.659420727,-1
116,MODEL1,PARMS,sRB4,0.513710245,-1.856205293,0.023507726,0.017547027,-0.517179658,0.29103431,-0.832939257,1.574896315,-1
117,MODEL1,PARMS,sRB4,0.572392843,-0.964164301,0.063303748,-0.088559503,-0.348645274,0.228781005,-0.756500779,1.441000688,-1
118,MODEL1,PARMS,sRB4,0.636900252,-1.711348926,0.074832162,-0.085730714,-0.122298111,0.263323188,-0.461807366,0.466843068,-1
119,MODEL1,PARMS,sRB4,0.635512358,-2.427306174,0.177128609,-0.29470249,0.721377468,0.275041792,-0.60549071,1.118861953,-1
120,MODEL1,PARMS,sRB4,0.767608957,1.100805074,0.20681062,-0.537304249,1.58929842,0.059454357,0.346614963,-1.205768316,-1
121,MODEL1,PARMS,sRB4,1.346751921,-15.31837413,-0.036040033,0.829575929,-4.045060758,1.105514757,-2.393435419,3.757274129,-1
122,MODEL1,PARMS,sRB4,0.733945666,0.925832023,0.043191642,-0.087012303,0.301114479,0.109590643,0.094796949,-0.715217696,-1
123,MODEL1,PARMS,sRB4,0.747605996,-5.942930422,0.051006626,-0.2363714,1.013346683,0.541209701,-2.062597251,4.459610165,-1
124,MODEL1,PARMS,sRB4,0.785178167,3.558358425,0.116356791,-0.109595346,-0.350188906,-0.069121271,0.533834127,-1.439736712,-1
125,MODEL1,PARMS,sRB4,0.625167491,-0.124394293,-0.010629085,-0.015893037,0.049383685,0.189990205,-0.210818643,0.192209819,-1
126,MODEL1,PARMS,sRB4,0.748783282,5.256047311,0.097241257,-0.035121513,-0.572045329,-0.178599972,1.540834644,-3.768836043,-1
127,MODEL1,PARMS,sRB4,0.771834672,-5.027235297,0.020111866,0.193491708,-1.284623149,0.481770193,-1.550466335,3.090169787,-1
128,MODEL1,PARMS,sRB4,0.951865043,-7.043762374,-0.015442844,0.423106067,-2.023381184,0.591442706,-0.14936861,-1.203708514,-1
129,MODEL1,PARMS,sRB4,0.592417073,6.932571631,-0.024771246,0.171377504,-0.734847447,-0.234149697,0.690849507,-1.316207026,-1
130,MODEL1,PARMS,sRB4,0.731835527,0.499069084,0.145000093,-0.56974401,1.85700146,0.124391276,-0.408405867,0.768737491,-1
131,MODEL1,PARMS,sRB4,0.95158302,-7.311687699,-0.167660632,0.784411704,-3.449186867,0.655292525,-1.388352647,2.404233046,-1
132,MODEL1,PARMS,sRB4,0.574765724,3.463591171,-0.009466049,0.172839817,-0.805719949,-0.036549992,0.728879559,-1.865217466,-1
133,MODEL1,PARMS,sRB4,0.97622195,-1.335563147,-0.083285631,0.462856261,-2.213895516,0.281363239,-0.648511528,1.168813601,-1
134,MODEL1,PARMS,sRB4,0.472520098,0.738259895,-0.06056015,0.278919441,-1.305507435,0.146133872,-0.231192501,0.570818984,-1
135,MODEL1,PARMS,sRB4,0.607499081,-0.062602204,-0.053262071,0.068653722,-0.228289468,0.203272175,-0.549246543,1.149011576,-1
136,MODEL1,PARMS,sRB4,0.514461477,4.890187963,0.093349366,-0.16402634,0.145226324,-0.145880966,0.928075902,-2.110914483,-1
137,MODEL1,PARMS,sRB4,0.645349435,7.223501935,-0.027318091,0.099917115,-0.436934413,-0.250557775,1.404997199,-3.305139472,-1
138,MODEL1,PARMS,sRB4,0.517628087,4.581728945,-0.074961953,0.295307325,-1.006601471,-0.081975324,0.582407943,-1.304294056,-1
139,MODEL1,PARMS,sRB4,0.504069637,4.09871713,0.000305061,0.059941616,-0.46397093,-0.073345262,0.695839946,-1.858952512,-1
140,MODEL1,PARMS,sRB4,0.582285768,0.885279767,-0.023857812,0.24380558,-1.683727033,0.131960295,-0.296224448,0.519911756,-1
141,MODEL1,PARMS,sRB4,0.529337498,4.474565761,0.066234189,0.020010665,-0.706779918,-0.117682118,0.783254438,-1.826693863,-1
142,MODEL1,PARMS,sRB4,0.534404497,3.7899019,-0.007505714,0.095404975,-0.701038836,-0.047096386,0.360773806,-0.801009701,-1
143,MODEL1,PARMS,sRB4,0.763092801,-4.189623732,-0.038545689,0.284932503,-1.361145026,0.431293395,-0.485271686,0.453074542,-1
144,MODEL1,PARMS,sRB4,0.637435827,5.518242501,0.137242075,-0.228597831,0.520336839,-0.188593128,0.988468149,-2.395451687,-1
145,MODEL1,PARMS,sRB4,0.575251951,-0.362031794,-0.024780918,0.279637023,-1.733607793,0.205344547,-0.852228884,2.058784039,-1
146,MODEL1,PARMS,sRB4,0.509937885,1.390418798,0.169546756,-0.301795721,0.499174675,0.046634523,0.157133329,-0.274105355,-1
147,MODEL1,PARMS,sRB4,0.600753976,1.906623664,-0.09670792,0.280773475,-1.284918083,0.092321043,-0.001127368,-0.238680594,-1
148,MODEL1,PARMS,sRB4,0.476273149,3.682982656,0.012428111,-0.067823127,0.164905098,-0.04602032,0.158985213,-0.179280579,-1
149,MODEL1,PARMS,sRB4,0.915494744,-11.74523366,0.054144388,0.395926013,-2.182132704,0.865677156,-2.186372055,3.857013219,-1
150,MODEL1,PARMS,sRB4,0.617631776,-5.43230533,0.211081969,-0.476684288,1.383264126,0.45925742,-1.48586071,3.043869483,-1
151,MODEL1,PARMS,sRB4,0.585124377,4.850650618,0.003619392,-0.139213091,0.592473238,-0.108257117,0.051804954,0.203769944,-1
152,MODEL1,PARMS,sRB4,0.525624708,2.997730298,0.095759694,-0.035929265,-0.453226109,-0.031467256,0.259746914,-0.426399581,-1
153,MODEL1,PARMS,sRB4,0.588772324,0.078821926,0.155944454,-0.330779878,0.926872183,0.126952288,0.073972616,-0.247132517,-1
154,MODEL1,PARMS,sRB4,0.652203372,-0.861425736,0.087731061,-0.200927044,0.451342765,0.209114871,0.086207483,-0.691669535,-1
155,MODEL1,PARMS,sRB4,0.730340558,1.687222497,-0.101382863,0.352902762,-1.565095761,0.103289576,0.031453575,-0.471078417,-1
156,MODEL1,PARMS,sRB4,0.521098651,5.605723834,0.022085643,0.088739353,-0.757968451,-0.166658689,0.449119629,-0.651584817,-1
157,MODEL1,PARMS,sRB4,0.637383319,-0.715731054,-0.010430088,-0.141697983,0.323463756,0.23609814,-0.67048082,1.233742625,-1
158,MODEL1,PARMS,sRB4,0.58103688,3.009421642,0.176101482,-0.305393404,0.617921483,-0.04985757,0.058924101,0.069292293,-1
159,MODEL1,PARMS,sRB4,0.908741648,-6.027642638,-0.055474949,0.579769078,-3.127755398,0.554615015,-0.67160862,0.070255685,-1
160,MODEL1,PARMS,sRB4,0.589688685,3.239506448,-0.011589884,0.01272104,-0.36136912,-0.006601348,-0.044586654,0.160742013,-1
161,MODEL1,PARMS,sRB4,0.617111142,4.660324859,0.112986292,-0.287116415,1.094105918,-0.142916064,1.25456829,-3.000656839,-1
162,MODEL1,PARMS,sRB4,0.56489138,2.091394433,-0.025133467,0.099945611,-0.467545363,0.06398561,-0.216594554,0.416633926,-1
163,MODEL1,PARMS,sRB4,0.61490747,0.502644382,0.14360464,-0.144245098,0.135541583,0.095763729,0.765715869,-2.392839074,-1
164,MODEL1,PARMS,sRB4,0.542521839,0.914743258,0.107662254,-0.282469113,0.872576077,0.086832596,0.356294689,-0.822804757,-1
165,MODEL1,PARMS,sRB4,0.538692516,5.390915415,0.099636872,-0.219250055,1.087104599,-0.178728117,0.646336884,-1.095007769,-1
166,MODEL1,PARMS,sRB4,0.523157843,0.792858933,0.103498849,-0.187389194,0.474283132,0.101009188,0.036787925,-0.185059809,-1
167,MODEL1,PARMS,sRB4,0.584748132,-3.983168572,-0.070834698,0.243187623,-1.337778298,0.44510775,-1.172539974,2.263488032,-1
168,MODEL1,PARMS,sRB4,0.568347327,4.420788395,0.111859497,-0.26830944,0.676555241,-0.11616255,0.320619968,-0.5187436,-1
169,MODEL1,PARMS,sRB4,0.523953984,10.26159062,0.083921134,0.100101572,-1.086350105,-0.473870745,1.099246272,-1.651599185,-1
170,MODEL1,PARMS,sRB4,0.604554887,1.069099325,-0.089230669,0.272311696,-1.046534865,0.134677965,-0.084010195,-0.141607859,-1
171,MODEL1,PARMS,sRB4,0.555914604,-9.484551008,0.100444219,-0.231237707,0.963589676,0.736031875,-2.021277272,4.119515558,-1
172,MODEL1,PARMS,sRB4,0.595848379,0.477823043,0.070945466,-0.106383981,0.070239329,0.133497969,0.202197422,-0.869173581,-1
173,MODEL1,PARMS,sRB4,0.741387787,-5.29848233,0.110528062,-0.110410488,-0.330119616,0.476904385,-1.407764768,2.501790817,-1
174,MODEL1,PARMS,sRB4,0.593192688,-6.038583512,-0.038764816,0.242300568,-1.207663212,0.54992268,-1.163582218,2.19992686,-1
175,MODEL1,PARMS,sRB4,0.573405886,-1.482655729,0.078668834,-0.22450588,0.568238892,0.258072247,-1.017152916,2.172989502,-1
176,MODEL1,PARMS,sRB4,0.498231476,-1.976161086,0.113314561,-0.213986579,0.578737086,0.263493494,0.232294275,-1.313075617,-1
177,MODEL1,PARMS,sRB4,0.558610165,-5.185863012,0.220395522,-0.476001742,1.408135437,0.425420112,-0.334311982,0.08637775,-1
178,MODEL1,PARMS,sRB4,0.597499491,2.31679484,-0.042093571,0.011146636,0.241011996,0.054806244,-0.226920483,0.505032634,-1
179,MODEL1,PARMS,sRB4,0.574974172,-1.64647809,0.05671434,0.06969688,-0.843305523,0.266182715,-0.910682707,1.924685953,-1
180,MODEL1,PARMS,sRB4,0.555480802,6.526911895,-0.114144056,0.304575302,-1.326606786,-0.182201697,1.509172695,-3.915362832,-1
181,MODEL1,PARMS,sRB4,0.726539648,-0.087787981,-0.101224074,0.485958167,-2.312801495,0.214171743,-0.716210194,1.316946139,-1
182,MODEL1,PARMS,sRB4,0.532422629,0.361095916,-0.052611901,-0.00310658,-0.304255083,0.183676758,-0.253417005,0.312360042,-1
183,MODEL1,PARMS,sRB4,0.517052709,-0.615005321,-0.031920092,0.288831291,-1.785311365,0.221992861,-0.685006474,1.353646747,-1
184,MODEL1,PARMS,sRB4,0.60675962,-4.637392256,0.032732422,-0.030065658,-0.300745897,0.45372571,-1.148402912,2.224415276,-1
185,MODEL1,PARMS,sRB4,0.53927289,5.125273627,0.038286256,0.044071217,-0.851415894,-0.142789556,0.944935732,-2.266583644,-1
186,MODEL1,PARMS,sRB4,0.608612111,3.707084331,-0.01632952,0.038832416,-0.256538416,-0.028293559,-0.032114782,0.004925587,-1
187,MODEL1,PARMS,sRB4,0.718744908,2.252000422,-0.152792188,0.376536809,-1.770377762,0.086600032,0.293168491,-0.936646847,-1
188,MODEL1,PARMS,sRB4,0.772232855,1.604180215,-0.098562932,0.377413341,-1.976704428,0.102164915,0.274554449,-0.875944445,-1
189,MODEL1,PARMS,sRB4,0.939643999,1.004279999,0.054049466,-0.149314873,0.499387062,0.107266489,0.454818166,-1.684349903,-1
190,MODEL1,PARMS,sRB4,0.754813364,1.356862085,-0.044627998,0.151732597,-1.075126769,0.115413711,0.080170832,-0.61474577,-1
191,MODEL1,PARMS,sRB4,0.624033167,-1.585727359,0.031190239,-0.291374791,1.292626689,0.26949802,-0.462242791,0.799034335,-1
