SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sLB10
23,MODEL1,PARMS,sLB10,0.992030344,11.52482527,-0.323860766,0.93543213,-3.572629748,-0.391752197,1.681270969,-3.817453891,-1
24,MODEL1,PARMS,sLB10,0.967782609,2.780745766,-0.16318168,0.638636771,-2.571438313,0.099126242,-0.681839916,1.697610114,-1
25,MODEL1,PARMS,sLB10,0.897312518,13.24098662,-0.053933867,0.148644088,-0.247501021,-0.577362749,2.614794003,-5.470165901,-1
26,MODEL1,PARMS,sLB10,0.945765665,16.81375128,-0.053631295,0.329722621,-1.618330039,-0.775981576,1.958839735,-3.570564233,-1
27,MODEL1,PARMS,sLB10,0.914946433,-0.498047127,0.005869427,0.080062641,-0.032722018,0.264922706,-1.90780316,4.463108876,-1
28,MODEL1,PARMS,sLB10,0.979076577,18.45969613,-0.231651101,0.618040697,-2.434637791,-0.833016396,2.594764341,-5.037816731,-1
29,MODEL1,PARMS,sLB10,1.000944842,0.754682,-0.075776724,0.039005534,-0.398290665,0.222672102,-1.414416759,3.503325432,-1
30,MODEL1,PARMS,sLB10,1.052577888,-0.355491893,-0.147117031,-0.275395341,2.102716708,0.325409674,-1.071136757,1.934030793,-1
31,MODEL1,PARMS,sLB10,0.971437449,4.445186926,-0.162224609,0.594640189,-2.094027883,0.012637309,-0.46541657,0.835164919,-1
32,MODEL1,PARMS,sLB10,0.897450296,11.79246556,-0.108451515,0.432661804,-1.78250101,-0.456821953,0.798954644,-0.53991465,-1
33,MODEL1,PARMS,sLB10,1.013377239,6.766009548,-0.31045182,0.442560119,-0.505494088,-0.085726866,0.801690785,-2.403172633,-1
34,MODEL1,PARMS,sLB10,0.88716775,-3.817279449,-0.0090531,0.237360181,-0.82270073,0.449650464,-1.613941084,3.552749823,-1
35,MODEL1,PARMS,sLB10,0.902994007,7.95272649,-0.173598267,0.5519482,-2.31174915,-0.219435511,0.598707395,-0.865268089,-1
36,MODEL1,PARMS,sLB10,0.952272469,13.43572402,-0.058642063,0.175447455,-1.014507918,-0.556608168,1.557188126,-3.228991857,-1
37,MODEL1,PARMS,sLB10,1.035636318,9.856599912,-0.042559013,0.212050361,-0.686544656,-0.349902709,0.875098474,-1.89040666,-1
38,MODEL1,PARMS,sLB10,0.85946389,11.9714389,0.006626821,0.040180533,0.134202591,-0.517440006,1.386651508,-2.271836871,-1
39,MODEL1,PARMS,sLB10,0.993007488,1.116966878,-0.24902891,0.734735799,-2.483643298,0.224229587,-1.290853969,3.322281199,-1
40,MODEL1,PARMS,sLB10,0.926143137,17.63896832,0.077474449,-0.094176378,0.226322463,-0.854749432,1.458937737,-1.838083859,-1
41,MODEL1,PARMS,sLB10,0.858070847,12.09162043,-0.183809001,0.482897832,-1.752762695,-0.46652526,1.714012459,-3.282124537,-1
42,MODEL1,PARMS,sLB10,1.065408526,10.38313418,-0.644941939,1.663429951,-5.659882423,-0.214083613,0.19073096,-0.044076523,-1
43,MODEL1,PARMS,sLB10,0.96378342,0.141519753,-0.344064937,0.232785175,0.387350576,0.337242068,-1.502979555,3.364329371,-1
44,MODEL1,PARMS,sLB10,0.932427305,14.17965106,-0.292928456,0.912875259,-3.604861184,-0.549658448,-0.144936687,2.264273517,-1
45,MODEL1,PARMS,sLB10,0.938550842,-2.175988706,-0.207563219,0.18845642,0.314334363,0.427749432,-1.655092764,3.449881919,-1
46,MODEL1,PARMS,sLB10,0.922478039,5.774743084,-0.106125644,0.071504911,0.574301856,-0.112167625,1.791341567,-4.47987809,-1
47,MODEL1,PARMS,sLB10,0.953760966,8.898275271,-0.080045304,0.319039556,-1.416683104,-0.287301069,0.444213317,-0.635484745,-1
48,MODEL1,PARMS,sLB10,0.902195267,1.607845403,-0.167933763,0.681597094,-2.605565445,0.157687615,-0.335367971,0.819263019,-1
49,MODEL1,PARMS,sLB10,0.934513654,-2.927101447,0.190302501,-0.437867286,1.991180026,0.348706577,-0.856670274,1.832559444,-1
50,MODEL1,PARMS,sLB10,0.949218134,-1.410376961,-0.135807622,0.581933726,-1.75818124,0.342688883,-0.945034337,1.811794331,-1
51,MODEL1,PARMS,sLB10,0.930239001,8.606213085,-0.133332693,0.115830145,0.776597402,-0.258322077,0.665341649,-1.051924124,-1
52,MODEL1,PARMS,sLB10,0.932369464,17.54517772,-0.181872961,0.471942087,-1.733304274,-0.780821397,1.819430495,-3.006868728,-1
53,MODEL1,PARMS,sLB10,1.072271859,12.65758526,-0.170564259,0.122667073,-0.006187034,-0.470473345,0.585889934,-0.845769442,-1
54,MODEL1,PARMS,sLB10,1.057867044,1.123468565,-0.505528623,0.711962729,-1.719457504,0.33348019,-1.981574631,4.50037278,-1
55,MODEL1,PARMS,sLB10,1.052071846,8.624173957,-0.357293696,0.999011194,-3.946159458,-0.170655834,-1.245795158,3.467048004,-1
56,MODEL1,PARMS,sLB10,0.944510944,3.398681809,-0.08334999,-0.178755746,1.111961726,0.062337817,-0.887241318,2.397806967,-1
57,MODEL1,PARMS,sLB10,0.952005774,8.245551254,-0.309508555,0.598264451,-1.847512454,-0.178375195,0.551551033,-1.0660124,-1
58,MODEL1,PARMS,sLB10,0.899096856,-2.767623617,-0.168030992,0.26207307,-1.245254446,0.469469825,-2.850155298,6.670414684,-1
59,MODEL1,PARMS,sLB10,1.001631289,-5.979862865,-0.37641561,0.625656451,-1.436132195,0.70440237,-1.979890024,3.742090574,-1
60,MODEL1,PARMS,sLB10,1.038914457,2.361726369,0.081767885,-0.184035387,1.10955303,0.077015837,-1.229761058,2.796521971,-1
61,MODEL1,PARMS,sLB10,0.984265712,27.20800484,-0.31917623,0.74009024,-2.338246586,-1.333031134,3.640926138,-6.79641087,-1
62,MODEL1,PARMS,sLB10,0.895795747,0.154291507,0.192486763,-0.621965063,2.21686849,0.181088504,-1.455709005,3.865512231,-1
63,MODEL1,PARMS,sLB10,0.97526975,4.339870111,-0.140357251,0.461578395,-1.945048819,-0.002894046,0.214561232,-0.03230878,-1
64,MODEL1,PARMS,sLB10,0.881274649,11.28657198,0.023108032,-0.018169337,0.511690695,-0.472538925,1.621067949,-3.004935736,-1
65,MODEL1,PARMS,sLB10,0.883805653,6.811346798,-0.106846631,0.267992394,-0.627784698,-0.156714921,0.117892011,0.243114126,-1
66,MODEL1,PARMS,sLB10,0.87128344,10.63107227,-0.063468407,0.288147375,-0.992007729,-0.399055444,0.414927361,-0.051084807,-1
67,MODEL1,PARMS,sLB10,0.946244189,9.391076619,-0.173013877,0.1531467,-0.170077603,-0.286962079,1.276952141,-2.809222088,-1
68,MODEL1,PARMS,sLB10,1.00149452,9.101372033,-0.055651485,-0.031213709,0.537324776,-0.301854754,0.2004656,0.436089323,-1
69,MODEL1,PARMS,sLB10,0.887144755,2.533798456,0.300848451,-0.811205126,3.33820137,0.0045092,-0.839511615,2.451321574,-1
70,MODEL1,PARMS,sLB10,0.823166752,16.35574407,0.100098824,-0.437194345,1.97801849,-0.80382914,4.015041775,-8.935969992,-1
71,MODEL1,PARMS,sLB10,0.945308981,23.49414398,-0.254910704,0.649308349,-1.948162814,-1.131969146,3.145872729,-5.75663537,-1
72,MODEL1,PARMS,sLB10,0.909843209,12.12125739,0.071634586,-0.396827578,2.045455855,-0.52488587,1.847166387,-4.020024199,-1
73,MODEL1,PARMS,sLB10,0.9613843,15.86454577,-0.082373736,0.285575968,-0.70213594,-0.72069589,2.0450295,-3.79573088,-1
74,MODEL1,PARMS,sLB10,1.083096559,9.290896529,-0.20211346,0.182665511,0.049403884,-0.270538343,1.521681053,-3.976532204,-1
75,MODEL1,PARMS,sLB10,1.1006989,3.511811146,-0.036698103,-0.010837264,0.384434667,0.031772769,-0.420834994,1.06422042,-1
76,MODEL1,PARMS,sLB10,0.971354433,-3.455634224,-0.215568234,0.794583411,-2.67259447,0.475214034,-0.881274932,1.921448916,-1
77,MODEL1,PARMS,sLB10,1.023042261,-4.444084724,0.057226079,-0.148950573,0.533137148,0.480916562,-1.405320545,2.855646653,-1
78,MODEL1,PARMS,sLB10,0.870789294,12.50765411,0.127496387,-0.201805487,0.712674077,-0.56809046,1.489097456,-2.558990979,-1
79,MODEL1,PARMS,sLB10,0.960439109,8.352726304,-0.205342675,0.61754359,-2.420864031,-0.218402111,-0.301440407,1.467556749,-1
80,MODEL1,PARMS,sLB10,0.903709199,12.35494319,-0.196479858,0.516502082,-1.747298362,-0.467015569,1.396214548,-2.759169699,-1
81,MODEL1,PARMS,sLB10,0.962371931,7.311007806,-0.266224845,0.814412209,-2.735670349,-0.132504929,0.044375628,-0.140689244,-1
82,MODEL1,PARMS,sLB10,0.916204948,-6.686876386,-0.062233399,0.466231947,-2.604203509,0.648006395,-2.541178722,5.631724248,-1
83,MODEL1,PARMS,sLB10,0.954358053,8.413155178,-0.040458664,-0.018212619,0.478454884,-0.265542451,0.951457015,-2.020890846,-1
84,MODEL1,PARMS,sLB10,0.893937405,12.68481621,0.00643498,0.139298173,-0.229424508,-0.547304558,1.383900128,-2.501371464,-1
85,MODEL1,PARMS,sLB10,0.954169641,0.749786537,-0.084069613,0.665292534,-2.710872435,0.192434651,-1.119264775,3.017382691,-1
86,MODEL1,PARMS,sLB10,0.985020158,1.031812967,-0.092984874,-0.104100765,1.072462954,0.201066614,-0.945233559,2.617288295,-1
87,MODEL1,PARMS,sLB10,0.945215802,4.606940528,-0.172582371,0.28918306,-0.68153977,0.013371845,-1.227077355,3.523213575,-1
88,MODEL1,PARMS,sLB10,1.009822713,-2.069578035,-0.425146903,0.831027768,-2.71391155,0.479270514,-1.343798242,2.683821874,-1
89,MODEL1,PARMS,sLB10,0.963978818,13.41658816,-0.132757318,0.618235911,-2.33168815,-0.556426933,1.648588177,-3.408360048,-1
90,MODEL1,PARMS,sLB10,0.970320891,12.92846677,-0.352826899,0.834574607,-3.233127134,-0.452135374,0.933057234,-1.364521643,-1
91,MODEL1,PARMS,sLB10,1.063614766,14.54618643,-0.082525016,-0.180855866,0.850287295,-0.608734425,1.979012703,-4.335500833,-1
92,MODEL1,PARMS,sLB10,0.935481669,10.17890557,-0.065408995,0.373040921,-1.561798233,-0.370193281,0.911578257,-1.993531066,-1
93,MODEL1,PARMS,sLB10,0.914596231,15.29590482,-0.386785894,1.092635945,-3.880566661,-0.60507936,1.772045712,-3.646251383,-1
94,MODEL1,PARMS,sLB10,0.892674873,2.964820262,0.045672295,-0.232716818,1.697510749,0.029043851,0.275956164,-0.335056227,-1
95,MODEL1,PARMS,sLB10,0.88471051,-3.493830876,0.217648331,-0.494546725,1.356791597,0.375995845,-0.803900428,1.65469971,-1
96,MODEL1,PARMS,sLB10,0.969636242,1.184735121,0.115462671,-0.169182836,0.202946309,0.118202804,0.338424793,-1.485114445,-1
97,MODEL1,PARMS,sLB10,0.877311964,16.06013933,0.027469199,-0.023414672,0.313500174,-0.762567931,1.940374649,-3.243352638,-1
98,MODEL1,PARMS,sLB10,0.964720527,2.651503222,-0.462118273,0.889979545,-2.439776156,0.19601973,-0.330368571,0.470597258,-1
99,MODEL1,PARMS,sLB10,0.953230277,-0.715080777,-0.259242957,0.450744232,-1.220494747,0.346649698,-1.721071158,4.12768268,-1
100,MODEL1,PARMS,sLB10,0.965886945,8.50070951,0.027839554,-0.096772527,0.513826828,-0.306166151,1.280667687,-2.461598602,-1
101,MODEL1,PARMS,sLB10,0.97178094,12.38270488,-0.256875803,0.367430763,-0.85741718,-0.430244344,0.510978659,-0.737584386,-1
102,MODEL1,PARMS,sLB10,0.810873237,-1.42954803,-0.0143743,0.122249597,-0.589729709,0.314118886,-0.529119455,0.792966607,-1
103,MODEL1,PARMS,sLB10,0.917642798,0.251481402,-0.039313149,-0.071231606,0.781529099,0.225338519,-0.348500107,0.530049748,-1
104,MODEL1,PARMS,sLB10,0.937408924,-8.902411211,-0.148334639,0.359366953,-1.036031697,0.816623879,-3.214400482,6.922477174,-1
105,MODEL1,PARMS,sLB10,0.958863598,5.110713012,-0.116378972,0.183149963,-0.081815525,-0.036321818,-0.495684478,1.622656725,-1
106,MODEL1,PARMS,sLB10,0.964949997,-15.05021398,-0.072723821,0.427962838,-1.059338984,1.131299213,-3.195095822,6.578155076,-1
107,MODEL1,PARMS,sLB10,0.891909385,9.173657385,-0.020557945,-0.168366945,0.835539528,-0.310745261,0.919072162,-1.743047934,-1
108,MODEL1,PARMS,sLB10,0.81113355,-1.607477507,-0.155923664,0.527687334,-1.978526923,0.363435471,-1.505066116,3.495791647,-1
109,MODEL1,PARMS,sLB10,0.959011444,3.35056086,-0.150886591,0.574249912,-1.959181587,0.064879729,-1.095985827,3.188306548,-1
110,MODEL1,PARMS,sLB10,0.957040606,28.49228649,-0.206232002,0.623196887,-2.662013322,-1.435775636,3.360812324,-6.0464624,-1
111,MODEL1,PARMS,sLB10,0.979246785,-7.565886522,-0.584994383,1.17992368,-3.578049693,0.864924927,-2.826205638,5.362585832,-1
112,MODEL1,PARMS,sLB10,0.906906569,1.799234404,0.196074916,-0.657151721,2.651962013,0.069783936,-0.6826517,1.676393936,-1
113,MODEL1,PARMS,sLB10,0.969102387,-8.806096413,0.011886248,-0.202218182,1.690708792,0.753069615,-1.516114042,2.90290973,-1
114,MODEL1,PARMS,sLB10,0.980462187,9.721740379,-0.155170334,0.41537868,-1.224981678,-0.310423608,-0.309347529,1.439660102,-1
115,MODEL1,PARMS,sLB10,0.925129723,6.152963415,0.019882704,-0.001927197,0.061462381,-0.152467771,0.078605685,0.424377494,-1
116,MODEL1,PARMS,sLB10,0.967902589,8.23786309,-0.275518253,0.458409912,-1.16526458,-0.17819911,-0.5801008,1.838090238,-1
117,MODEL1,PARMS,sLB10,0.872092966,4.929796959,-0.058077664,0.307407644,-1.768687919,-0.052132593,-0.341507115,1.228558398,-1
118,MODEL1,PARMS,sLB10,0.93511813,-0.442353753,-0.17263932,0.4449424,-1.436185303,0.308344782,-1.491987349,3.302676152,-1
119,MODEL1,PARMS,sLB10,0.932377243,-2.542098792,-0.055589596,0.337008808,-0.656611924,0.392792913,-1.813862911,3.995380887,-1
120,MODEL1,PARMS,sLB10,0.900442588,2.285590452,-0.02343861,0.082639087,-0.315422458,0.107094611,-1.015923927,2.46511195,-1
121,MODEL1,PARMS,sLB10,0.959464428,8.536793843,-0.193034705,0.658285967,-2.770878242,-0.237293612,-0.023834067,0.998039275,-1
122,MODEL1,PARMS,sLB10,1.032038311,3.84568703,0.02733973,-0.255591824,1.425538403,-0.006859198,-0.188787928,0.467202996,-1
123,MODEL1,PARMS,sLB10,0.980691396,-0.980331341,-0.288859894,0.709461924,-2.185181536,0.380044066,-2.546040445,6.044167473,-1
124,MODEL1,PARMS,sLB10,0.938786404,13.64781062,-0.121417094,0.730428039,-3.488045765,-0.582124066,1.438016958,-2.442125157,-1
125,MODEL1,PARMS,sLB10,1.062829101,7.945538684,-0.699150805,1.264640169,-3.371519304,-0.03637995,-0.34153237,0.843931355,-1
126,MODEL1,PARMS,sLB10,0.844671644,15.96970184,0.07306655,-0.219212108,0.939641247,-0.754192529,2.035594773,-3.79269296,-1
127,MODEL1,PARMS,sLB10,0.971711042,0.911896421,-0.146380762,0.438314108,-1.506708197,0.198193085,-0.243479067,0.645819368,-1
128,MODEL1,PARMS,sLB10,0.895620282,-2.180979134,0.125354787,-0.309252326,1.480829285,0.319588862,-0.057893362,-0.752863021,-1
129,MODEL1,PARMS,sLB10,0.919756391,17.92284916,-0.107755746,0.340590445,-1.448678803,-0.82459774,1.788270125,-2.767047323,-1
130,MODEL1,PARMS,sLB10,0.939704192,0.34202171,0.141271832,-0.369639003,1.252949824,0.16404293,-0.607054584,1.486252395,-1
131,MODEL1,PARMS,sLB10,0.905873067,-2.932539541,0.039846029,-0.130062924,0.934395261,0.373063147,-0.228666303,0.079510753,-1
132,MODEL1,PARMS,sLB10,0.936620747,1.385348665,0.018175239,-0.245763564,1.103338039,0.13708754,0.486900203,-1.468126242,-1
133,MODEL1,PARMS,sLB10,0.966491774,12.97577493,-0.148709378,0.072300687,0.206235503,-0.514717059,1.426933465,-2.48758065,-1
134,MODEL1,PARMS,sLB10,0.917586896,4.359104443,-0.261036734,0.583152306,-1.438144852,0.024757618,-0.728481187,2.774452928,-1
135,MODEL1,PARMS,sLB10,0.903009042,-3.003277454,-0.095358188,0.08078871,-0.159614422,0.442111617,-1.824830348,4.333516591,-1
136,MODEL1,PARMS,sLB10,0.971299873,26.00527612,0.073632097,0.016171872,0.03172676,-1.390082548,4.327463148,-8.078390567,-1
137,MODEL1,PARMS,sLB10,0.940171121,6.99416769,0.021327049,0.023248711,0.087832486,-0.200792015,0.081953706,0.233845337,-1
138,MODEL1,PARMS,sLB10,0.94319425,4.327879414,-0.274192893,0.532411385,-0.995217592,0.045593128,-0.630585925,1.59818804,-1
139,MODEL1,PARMS,sLB10,0.985251921,9.045708416,-0.047343736,0.471194171,-1.996748365,-0.337413798,1.680212493,-3.292447831,-1
140,MODEL1,PARMS,sLB10,0.946016712,11.58027406,-0.140652107,0.650906182,-3.145320564,-0.446957106,1.000933904,-1.681059385,-1
141,MODEL1,PARMS,sLB10,0.920722932,5.189844886,0.052609504,0.038996767,-0.420373456,-0.096532459,-0.992799051,3.614476733,-1
142,MODEL1,PARMS,sLB10,0.868330311,11.33326328,-0.191722452,0.485189695,-1.929657642,-0.407837001,1.209798488,-2.423658373,-1
143,MODEL1,PARMS,sLB10,0.884038853,8.55882324,-0.122292891,0.285009108,-0.667445236,-0.264853642,1.220703091,-2.758687591,-1
144,MODEL1,PARMS,sLB10,1.077395886,12.7377529,-0.025707548,-0.217819965,1.054197993,-0.514926956,1.635635816,-3.534965211,-1
145,MODEL1,PARMS,sLB10,0.957035839,12.27031308,0.109973467,-0.279696226,0.979569574,-0.543370197,1.567032607,-2.777059094,-1
146,MODEL1,PARMS,sLB10,0.877658535,10.74775836,-0.025418873,0.308911773,-1.287658348,-0.426873626,1.504866865,-2.79756287,-1
147,MODEL1,PARMS,sLB10,0.978029789,6.806768607,-0.030265495,0.018760795,0.079203855,-0.164494034,-0.242256625,0.996034945,-1
148,MODEL1,PARMS,sLB10,0.942213007,5.772019846,-0.072009089,-0.23312966,1.903946137,-0.091144068,-0.195619198,1.161003855,-1
149,MODEL1,PARMS,sLB10,0.958729594,-5.842757542,0.052666439,-0.061879121,0.05157183,0.561486406,-1.455542646,2.779769954,-1
150,MODEL1,PARMS,sLB10,0.919806613,0.372928204,-0.210298664,0.57061932,-1.871132177,0.27714079,-2.182135439,5.131738444,-1
151,MODEL1,PARMS,sLB10,1.06245521,9.872340931,-0.335480401,0.682897804,-2.105390171,-0.268358388,-0.013905323,0.446889325,-1
152,MODEL1,PARMS,sLB10,0.984100338,4.011112064,-0.005980987,0.07486917,-0.68234867,-0.00209625,-1.107174579,3.109342375,-1
153,MODEL1,PARMS,sLB10,0.878913811,-6.126526051,-0.099476989,0.395011964,-1.458527164,0.624954109,-1.873505036,3.702270447,-1
154,MODEL1,PARMS,sLB10,0.959775983,6.562985485,0.19054208,-0.334552131,0.860003254,-0.225888608,0.623488872,-0.810239838,-1
155,MODEL1,PARMS,sLB10,1.002267768,12.52310961,-0.395750856,0.751749406,-2.54205186,-0.413444061,0.17754036,0.225193834,-1
156,MODEL1,PARMS,sLB10,0.861139134,3.909963613,-0.136579857,0.599794774,-2.624058288,0.03232547,-0.977361797,2.494191479,-1
157,MODEL1,PARMS,sLB10,1.072632099,8.426849019,-0.761061462,1.446755837,-4.217483167,-0.049675766,-0.270214821,0.597610917,-1
158,MODEL1,PARMS,sLB10,0.855752634,16.26025956,0.169365131,-0.348186977,0.976658642,-0.79827558,1.750268922,-2.725218039,-1
159,MODEL1,PARMS,sLB10,0.908723845,8.290528673,-0.009215882,0.201946636,-1.583371287,-0.27547733,1.459001887,-3.284631663,-1
160,MODEL1,PARMS,sLB10,0.995593798,11.83033597,-0.147014376,0.689056019,-2.816041571,-0.438744787,-0.060419807,0.751208153,-1
161,MODEL1,PARMS,sLB10,0.961911307,4.256284476,-0.031002783,-0.299028269,1.924890319,-0.018039457,-0.040464028,0.798768013,-1
162,MODEL1,PARMS,sLB10,0.998634101,4.357011655,-0.509377505,1.064358943,-2.899409637,0.122048412,-1.633492809,4.26928523,-1
163,MODEL1,PARMS,sLB10,0.949564416,13.32896038,-0.001378271,0.366614546,-1.429427942,-0.61640584,2.604542336,-5.333783124,-1
164,MODEL1,PARMS,sLB10,0.942781904,-10.41497096,0.08516105,-0.26999556,1.434554426,0.818275389,-1.658976159,3.218244601,-1
165,MODEL1,PARMS,sLB10,0.963145363,14.37650556,0.055167535,-0.243989394,1.864033684,-0.659478518,1.921498638,-3.320531259,-1
166,MODEL1,PARMS,sLB10,0.908399478,-0.066150059,-0.191380044,0.440907909,-1.309412215,0.286239722,-1.314476428,3.189971502,-1
167,MODEL1,PARMS,sLB10,0.938059972,-2.170496229,-0.429099778,1.151070232,-4.216056176,0.472584984,-1.061998315,2.052741258,-1
168,MODEL1,PARMS,sLB10,0.957748554,12.6475893,0.015212442,-0.1401368,0.953468536,-0.548854281,1.28544386,-2.153021924,-1
169,MODEL1,PARMS,sLB10,0.934226492,20.70840385,-0.035336105,0.496934745,-2.288313375,-1.022642822,2.039412124,-3.440449241,-1
170,MODEL1,PARMS,sLB10,0.973339235,6.096337051,-0.393990472,0.950691796,-3.2229379,-0.031480911,-0.320107568,0.909283079,-1
171,MODEL1,PARMS,sLB10,0.956237607,-2.543031387,-0.226975527,0.019373504,1.664451905,0.475588193,-2.650270209,6.4680395,-1
172,MODEL1,PARMS,sLB10,0.932308021,-3.032459443,-0.225262449,0.899653377,-3.410821776,0.472354615,-1.535276792,3.433838132,-1
173,MODEL1,PARMS,sLB10,0.901004854,5.52177159,0.079096695,0.053427878,-0.411310534,-0.127671235,0.083578324,0.177793916,-1
174,MODEL1,PARMS,sLB10,0.958257243,1.959428665,-0.309856821,1.043307519,-4.159067264,0.191686725,-0.86834245,2.153443912,-1
175,MODEL1,PARMS,sLB10,1.046763489,0.45749683,-0.281294435,0.853701646,-2.760741285,0.27529826,-1.561223235,4.132387388,-1
176,MODEL1,PARMS,sLB10,0.955573791,-5.629211651,-0.106272084,0.542178406,-2.428478598,0.596450601,-1.760484467,3.30914928,-1
177,MODEL1,PARMS,sLB10,0.917252986,9.129283719,0.003275734,-0.064142579,-0.515149709,-0.325057408,1.229120296,-2.562221329,-1
178,MODEL1,PARMS,sLB10,0.949867279,6.825122094,-0.073159757,0.332297773,-0.581743605,-0.174624622,0.511931029,-0.825268829,-1
179,MODEL1,PARMS,sLB10,0.905235601,13.52957958,-0.358714429,0.87602485,-3.150489343,-0.477768883,0.25405086,0.183014983,-1
180,MODEL1,PARMS,sLB10,0.938103273,26.72176079,-0.281990754,0.749781727,-2.919027086,-1.312213882,4.120775371,-8.336568084,-1
181,MODEL1,PARMS,sLB10,0.935831475,1.01358618,-0.7630558,1.408741852,-4.457901662,0.404761107,-1.977488121,4.216031498,-1
182,MODEL1,PARMS,sLB10,0.8930198,19.52885439,-0.231488258,0.737318787,-3.006953522,-0.898860665,2.489558626,-4.379457736,-1
183,MODEL1,PARMS,sLB10,0.950328704,12.53430531,-0.235495452,0.604444472,-1.995955352,-0.467910124,0.66710825,-0.429922008,-1
184,MODEL1,PARMS,sLB10,0.933436924,-0.666208003,-0.113235968,0.161509686,-0.279926877,0.293167553,-1.075993251,2.564755752,-1
185,MODEL1,PARMS,sLB10,1.01466785,9.617284034,-0.058780933,-0.260209893,1.722657113,-0.33355678,1.980599256,-4.507014698,-1
186,MODEL1,PARMS,sLB10,0.980221421,5.499444968,0.090663102,-0.500044061,2.507440362,-0.121852696,-0.044251753,0.595899568,-1
187,MODEL1,PARMS,sLB10,1.091752507,3.510036127,-0.134570864,0.255364879,-0.669950784,0.062617777,-0.370743623,0.822336625,-1
188,MODEL1,PARMS,sLB10,0.932386305,1.941008253,-0.020719704,0.201855696,-0.906594837,0.123630584,-0.974530055,2.681404199,-1
189,MODEL1,PARMS,sLB10,0.88257272,15.1078348,-0.020381511,-0.007180114,-0.144499679,-0.682643718,1.722768879,-2.943669836,-1
190,MODEL1,PARMS,sLB10,0.925353099,13.16942112,-0.094614693,0.48939488,-2.101779564,-0.536932136,0.49699772,-0.12799938,-1
