SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RB1
25,MODEL1,PARMS,RB1,0.940815334,-0.514939669,0.044643719,-0.496464938,1.936975705,0.305712634,0.960606951,-3.492620869,-1
26,MODEL1,PARMS,RB1,0.878482864,-9.414498242,0.218752623,-0.780257877,2.892362611,0.794810025,-1.551453946,2.894957779,-1
27,MODEL1,PARMS,RB1,0.891408078,-7.915967374,0.256084575,-0.851585052,3.991314869,0.668920196,-0.686053188,0.676828691,-1
28,MODEL1,PARMS,RB1,1.058525811,0.977752211,0.27463462,-0.48937579,1.427497009,0.129919232,1.256278622,-3.616613716,-1
29,MODEL1,PARMS,RB1,0.881541268,4.574575156,0.24741904,-1.02782708,3.966899192,-0.053848073,1.119851229,-2.881694424,-1
30,MODEL1,PARMS,RB1,0.949920538,3.927099061,0.31350755,-1.010583713,3.662798284,-0.039893368,0.948152116,-1.820941707,-1
31,MODEL1,PARMS,RB1,0.873287227,-10.08042912,-0.14259327,0.200812176,-0.867435612,0.940909218,-2.752760203,5.466255304,-1
32,MODEL1,PARMS,RB1,0.956510372,-15.91398675,0.073903597,-0.482448839,2.27951028,1.234180086,-3.033271158,5.731316778,-1
33,MODEL1,PARMS,RB1,0.855947903,-3.611051314,0.214112191,-0.66829396,2.539962792,0.438475851,-0.162821325,-0.925644704,-1
34,MODEL1,PARMS,RB1,1.006986044,-10.01800518,0.125580965,-0.458259715,2.093319009,0.857194447,-2.110370789,3.611009985,-1
35,MODEL1,PARMS,RB1,0.909641782,-13.6683249,-0.048242464,-0.184123006,1.408119951,1.129277841,-2.601278866,4.604934501,-1
36,MODEL1,PARMS,RB1,0.877872908,-7.537668045,0.603247544,-1.785457635,6.862968041,0.56908436,-0.482294105,0.300086764,-1
37,MODEL1,PARMS,RB1,1.057821141,-9.421805243,-0.10131549,-0.343705705,1.406110355,0.900341398,-1.706555476,3.053620124,-1
38,MODEL1,PARMS,RB1,0.908379231,-1.430368893,0.2369769,-0.903656131,3.846793184,0.294566706,1.262508657,-4.206659537,-1
39,MODEL1,PARMS,RB1,1.009296558,-5.484768715,0.170015772,-0.656294024,2.834869482,0.555280167,-0.080943192,-0.672523097,-1
40,MODEL1,PARMS,RB1,0.915995181,1.07687223,0.336025108,-1.366454669,5.456028801,0.143877401,0.021914351,-0.134095292,-1
41,MODEL1,PARMS,RB1,0.911649173,-16.40554323,-0.037395135,-0.557726208,2.94803858,1.294811634,-2.026595355,2.301097633,-1
42,MODEL1,PARMS,RB1,0.89464097,-11.31524614,0.104033541,-0.351367858,1.250946011,0.931400161,-1.793978965,3.281634931,-1
43,MODEL1,PARMS,RB1,0.941547322,-11.67763658,-0.078601356,-0.374885332,2.169941405,1.028426388,-2.771917124,5.276328115,-1
44,MODEL1,PARMS,RB1,0.921351877,-10.04593658,0.081474633,-0.731555787,2.844975822,0.891704327,-2.469527168,5.198033592,-1
45,MODEL1,PARMS,RB1,0.914525447,-5.469709984,0.224008385,-1.232341842,5.203512768,0.585938416,-2.163240049,4.459680004,-1
46,MODEL1,PARMS,RB1,0.9194124,2.877446623,-0.057255802,-0.119794625,0.881578966,0.129031285,-0.24032511,1.153597477,-1
47,MODEL1,PARMS,RB1,0.919976893,-6.921254336,-0.004514301,-0.17287212,0.92740536,0.703110408,-0.710525396,-0.078594192,-1
48,MODEL1,PARMS,RB1,0.929757671,-7.589323628,0.260415538,-0.607834611,1.56049638,0.66456992,-0.947794726,1.350449104,-1
49,MODEL1,PARMS,RB1,0.917492362,-6.536453722,0.385529162,-0.713828164,2.034208872,0.549684913,0.309507911,-1.832727119,-1
50,MODEL1,PARMS,RB1,0.903515419,-6.692782865,-0.132951602,-0.194040731,1.618905051,0.735240637,-1.798020866,3.461566313,-1
51,MODEL1,PARMS,RB1,0.948401957,-5.562237716,0.002602476,-0.341609941,1.881662682,0.608410322,-0.395572239,0.381983019,-1
52,MODEL1,PARMS,RB1,0.952961136,4.843599666,0.1061509,-0.495789905,2.020684643,-0.038622224,0.802283844,-1.855977312,-1
53,MODEL1,PARMS,RB1,0.923319317,1.165172061,0.350970948,-1.565301261,6.104888652,0.141928789,0.07928692,-0.714605697,-1
54,MODEL1,PARMS,RB1,0.896362139,0.075271452,0.078000549,-0.266094505,0.656034309,0.254780359,-0.242024387,0.327707389,-1
55,MODEL1,PARMS,RB1,0.931925583,-7.707826471,0.134995173,-0.738842039,2.739734467,0.732958478,-2.37062972,4.670638007,-1
56,MODEL1,PARMS,RB1,0.961589726,-9.029188627,0.117532875,-0.592343789,2.488249637,0.803705615,-2.409800177,5.153326662,-1
57,MODEL1,PARMS,RB1,0.889463642,2.968377955,-0.076066151,-0.234194921,1.418203205,0.127755675,-0.166240145,0.510639339,-1
58,MODEL1,PARMS,RB1,0.940348495,-3.436769032,0.109736746,-0.392206127,1.440653301,0.458897197,-0.180530138,-0.34053413,-1
59,MODEL1,PARMS,RB1,0.943325792,-2.776465879,0.300145805,-0.854127589,3.006678724,0.365080715,-0.376452352,0.278487803,-1
60,MODEL1,PARMS,RB1,0.956527475,-2.288143614,-0.037816146,0.226807972,-0.936214569,0.417032006,-0.711745398,0.892645161,-1
61,MODEL1,PARMS,RB1,0.917833661,-1.076481452,0.063970677,-0.42005667,1.8296234,0.322339386,0.039871323,-0.522837518,-1
62,MODEL1,PARMS,RB1,0.962463625,10.3040241,0.309437487,-1.033538889,3.735567866,-0.430007081,2.751327917,-6.311389816,-1
63,MODEL1,PARMS,RB1,0.925124265,-3.467811196,0.124272567,-0.465748261,1.648271378,0.456346941,0.034409423,-0.487635199,-1
64,MODEL1,PARMS,RB1,0.901383093,-7.690605096,0.127719103,-0.6133133,2.691560764,0.701592632,-0.702331484,0.660893052,-1
65,MODEL1,PARMS,RB1,0.931070352,-0.763246469,0.170489556,-0.391453176,1.409686082,0.28627976,-0.6085067,1.266412168,-1
66,MODEL1,PARMS,RB1,0.886370224,-7.898718386,0.190675412,-0.535093203,1.399660167,0.70655025,-1.464827168,2.498959399,-1
67,MODEL1,PARMS,RB1,0.899443827,-2.760717163,0.248419577,-0.897894056,3.718030072,0.369819123,1.031405507,-3.803843833,-1
68,MODEL1,PARMS,RB1,0.951839827,-8.563385217,0.133355101,-0.218423439,1.249137594,0.746101532,-1.530440865,3.070597215,-1
69,MODEL1,PARMS,RB1,0.981005891,-10.6755574,0.307536629,-0.656008636,2.490475876,0.819575839,-1.145811978,2.109982441,-1
70,MODEL1,PARMS,RB1,0.86065119,-9.774404759,-0.087094108,-0.22809244,1.298574088,0.915934334,-2.243338512,4.056768949,-1
71,MODEL1,PARMS,RB1,1.059870541,12.74988275,-0.195885498,0.166688141,-0.345060715,-0.432696367,2.171774418,-4.883758316,-1
72,MODEL1,PARMS,RB1,0.83979146,-6.886566347,0.117566538,-0.366895129,0.980641872,0.657289043,-0.174946098,-0.830144788,-1
73,MODEL1,PARMS,RB1,1.04553354,-4.100784188,0.379928153,-0.961339374,3.348148969,0.414587686,0.057565779,-0.6588853,-1
74,MODEL1,PARMS,RB1,0.928540248,1.321895957,0.063044791,-0.253832267,1.242271698,0.17551091,0.674043421,-2.482986036,-1
75,MODEL1,PARMS,RB1,0.910215657,-3.51167105,0.124467582,-0.239761649,1.162298521,0.44639919,-0.202276708,0.004978134,-1
76,MODEL1,PARMS,RB1,0.92241079,-11.02469578,0.051653509,-0.276673931,1.161306537,0.942769734,-1.762705509,2.867931923,-1
77,MODEL1,PARMS,RB1,0.841746185,0.267070106,0.089828419,-0.290876327,1.300344106,0.229088429,0.616523836,-2.087701466,-1
78,MODEL1,PARMS,RB1,0.922743264,6.760665002,0.197070232,-1.034461728,4.16899182,-0.170185432,1.501713144,-3.188733273,-1
79,MODEL1,PARMS,RB1,0.954404446,-8.532333868,0.230009076,-0.537406956,1.801476642,0.727774023,-1.322289521,2.05746771,-1
80,MODEL1,PARMS,RB1,0.8890034,0.888902488,0.336971111,-1.630979995,6.733837275,0.160528589,0.423068898,-1.27022863,-1
81,MODEL1,PARMS,RB1,0.92834362,11.32128262,-0.036366783,-0.374536246,2.105905013,-0.396071532,2.664205919,-6.210366838,-1
82,MODEL1,PARMS,RB1,0.929172742,5.260245244,0.359706826,-1.562957922,6.006077255,-0.113449209,1.152603143,-2.023153467,-1
83,MODEL1,PARMS,RB1,0.933314125,-17.99526282,0.236725201,-0.827848789,3.111596326,1.316811347,-3.350647341,6.309048633,-1
84,MODEL1,PARMS,RB1,0.925478141,-13.49253512,0.24942703,-1.109021787,4.34680784,1.052234614,-2.776846351,4.870296068,-1
85,MODEL1,PARMS,RB1,1.03251097,-13.77728718,0.295585452,-0.517229186,1.582402484,1.019587232,-1.743492828,2.213169389,-1
86,MODEL1,PARMS,RB1,0.934291608,3.63605731,0.153103859,-0.768585586,3.388424054,0.019992497,0.764348433,-1.65790924,-1
87,MODEL1,PARMS,RB1,0.888406187,-6.537190414,0.285661962,-1.140265016,4.489190804,0.623192326,-2.155827585,4.471516047,-1
88,MODEL1,PARMS,RB1,0.931810103,-10.05079795,0.167172896,-0.721333158,3.171866936,0.854747193,-2.386385688,5.12656195,-1
89,MODEL1,PARMS,RB1,0.957410196,-1.363526909,0.053641593,-0.664050355,3.311898469,0.355229972,0.130623187,-0.914680405,-1
90,MODEL1,PARMS,RB1,0.935654782,9.033372941,0.195865043,-1.011103689,4.384316975,-0.309688736,1.744465724,-3.70835773,-1
91,MODEL1,PARMS,RB1,0.887013897,-3.832899908,-0.036299326,-0.267442298,1.211815281,0.535706184,-0.942622926,1.56543392,-1
92,MODEL1,PARMS,RB1,0.913507869,-4.506587953,0.031354504,-0.344243037,1.680861961,0.539761655,-0.34153521,0.095354196,-1
93,MODEL1,PARMS,RB1,0.936563983,-7.046320315,0.361776932,-1.501507455,6.095775959,0.626815536,-1.775212098,3.748890774,-1
94,MODEL1,PARMS,RB1,0.863012612,-9.803419422,0.065852801,-0.611775222,2.957961567,0.859741414,-1.162148646,1.405448465,-1
95,MODEL1,PARMS,RB1,0.949574585,-4.32517831,0.162053054,-0.562938109,1.990085175,0.502897874,-0.939521722,1.670166809,-1
96,MODEL1,PARMS,RB1,0.897485975,0.611446808,0.106410852,-0.579566348,2.552785879,0.212377566,0.45791724,-1.759763219,-1
97,MODEL1,PARMS,RB1,0.94215909,-3.759788131,0.283586098,-1.103690849,4.568649804,0.442713641,-0.405742115,0.225295896,-1
98,MODEL1,PARMS,RB1,0.887122128,-12.0395274,0.346101097,-1.008592078,3.734328933,0.913159528,-1.764261025,3.134442509,-1
99,MODEL1,PARMS,RB1,0.955224019,-8.632446488,0.294888638,-1.255753327,4.714680088,0.746101017,-2.276080557,4.870052612,-1
100,MODEL1,PARMS,RB1,0.900822368,1.457737505,0.181719605,-0.831355918,3.494842888,0.144420076,1.166016173,-3.196852719,-1
101,MODEL1,PARMS,RB1,0.896693601,-4.697630529,0.077288467,-0.708546368,3.128100833,0.563655301,-0.697846602,0.505873285,-1
102,MODEL1,PARMS,RB1,0.9537909,-6.807310922,-0.037566181,0.251129511,-1.514777809,0.681835384,-0.724463424,0.884378049,-1
103,MODEL1,PARMS,RB1,0.924376037,2.054864381,0.24072518,-0.977647451,3.898401362,0.092012742,2.449859224,-7.252125007,-1
104,MODEL1,PARMS,RB1,0.904152447,0.293158639,0.286932803,-1.004578212,4.100223902,0.172938477,0.923946684,-2.388228752,-1
105,MODEL1,PARMS,RB1,0.935635735,3.80656893,0.084354671,-0.24608307,0.965686582,0.010195836,1.667595797,-3.961868289,-1
106,MODEL1,PARMS,RB1,0.911521306,-23.62853948,0.205429006,-0.143136267,-0.077216515,1.644979268,-4.330170773,8.26344225,-1
107,MODEL1,PARMS,RB1,0.936501513,2.209374435,0.082434069,-0.551803557,2.250613944,0.130230715,-0.052639453,0.540991075,-1
108,MODEL1,PARMS,RB1,0.847689165,2.145177585,0.033972218,-0.442417717,2.021106838,0.144162691,0.722714103,-2.333075451,-1
109,MODEL1,PARMS,RB1,0.934386569,-2.297939962,0.183898629,-0.461921936,1.414152454,0.36544428,-0.091155826,-0.421934475,-1
110,MODEL1,PARMS,RB1,0.977044359,18.51431225,-0.157134524,-0.0713097,0.969860003,-0.785299461,2.993438276,-6.641748815,-1
111,MODEL1,PARMS,RB1,0.817124864,-6.180095951,0.114607112,-0.41699366,1.281992391,0.621481913,-0.576600508,0.239020343,-1
112,MODEL1,PARMS,RB1,0.938997271,-10.01201746,0.376867204,-1.304566561,5.759875573,0.77775216,-0.484058582,-0.355603909,-1
113,MODEL1,PARMS,RB1,0.899343624,-17.59557148,0.082885372,-0.527340904,2.571363766,1.32609511,-3.04043507,5.553651874,-1
114,MODEL1,PARMS,RB1,0.915353051,1.123431605,0.044538617,-0.514157241,2.129414551,0.213785836,-0.46548535,1.016873186,-1
115,MODEL1,PARMS,RB1,0.958173831,-10.85910773,0.032080983,-0.363463311,1.385535733,0.934183218,-2.248709349,4.322937255,-1
116,MODEL1,PARMS,RB1,0.961277291,1.650970167,0.31404306,-0.993312261,3.788170434,0.089526604,0.9952989,-2.687413634,-1
117,MODEL1,PARMS,RB1,0.907655292,-9.597377534,0.160402182,-0.555495367,2.060435531,0.826969693,-2.263378449,4.582878162,-1
118,MODEL1,PARMS,RB1,1.028396009,-13.87130081,-0.055642546,-0.030690805,0.064643271,1.133306206,-1.977961035,2.895352727,-1
119,MODEL1,PARMS,RB1,0.974110545,-11.56160107,0.167236086,-0.421765396,1.159909241,0.939124764,-1.549742381,2.52721045,-1
120,MODEL1,PARMS,RB1,1.006901963,-8.856503713,0.453156373,-1.464757339,5.242599838,0.706086773,-1.631414257,3.156150065,-1
121,MODEL1,PARMS,RB1,0.937716538,-6.817570259,0.256632712,-0.726461963,2.798099224,0.609435554,-0.83957723,1.299322484,-1
122,MODEL1,PARMS,RB1,0.91394291,7.195255414,0.420098637,-1.222255422,4.43560568,-0.272959883,1.933541688,-4.708924646,-1
123,MODEL1,PARMS,RB1,0.951730188,-3.336387739,0.251684348,-1.068260566,4.695735818,0.417937807,-0.788200525,1.827393053,-1
124,MODEL1,PARMS,RB1,0.973101453,-0.561119149,0.064621115,-0.32029316,1.171296693,0.303888561,-0.240377266,-0.102670481,-1
125,MODEL1,PARMS,RB1,0.808060259,-8.620350875,0.150179626,-0.657690172,2.859246289,0.760606365,-1.793696856,3.733854454,-1
126,MODEL1,PARMS,RB1,1.027174335,6.226063,0.098803406,-0.700437219,2.284322432,-0.10400893,1.15927596,-2.997087894,-1
127,MODEL1,PARMS,RB1,0.913892717,-1.936601415,0.126417371,-0.461884443,1.996445441,0.36696102,-0.609706416,0.815642116,-1
128,MODEL1,PARMS,RB1,0.959332779,-6.174130468,-0.071644505,0.035909917,0.136490308,0.661593434,0.142926661,-1.370755646,-1
129,MODEL1,PARMS,RB1,0.930970705,-1.483844352,0.257270744,-1.023835213,4.389178294,0.305565105,0.270519747,-1.162809748,-1
130,MODEL1,PARMS,RB1,0.812383087,0.741820943,0.110764828,-0.807798666,3.846003672,0.215520855,0.094521348,-0.554355808,-1
131,MODEL1,PARMS,RB1,0.920062873,-16.75849932,-0.001408175,-0.01738821,0.218863623,1.284923036,-2.888468429,5.250752943,-1
132,MODEL1,PARMS,RB1,0.926032454,7.127906589,0.336024025,-1.102082927,4.365763172,-0.242366265,2.293043136,-5.748882021,-1
133,MODEL1,PARMS,RB1,0.974502568,3.767342691,0.070776761,-0.739218428,3.662569506,0.052032764,-0.278248732,1.17343194,-1
134,MODEL1,PARMS,RB1,0.939889894,-6.278965056,0.193357457,-0.833945289,2.967668987,0.617099744,-0.787613555,0.635869909,-1
135,MODEL1,PARMS,RB1,0.98082678,-11.39010271,0.060660861,-0.511130494,2.879283795,0.961004537,-2.325313793,4.585912749,-1
136,MODEL1,PARMS,RB1,0.911972861,1.817718294,0.078148792,-0.468370431,2.085819759,0.1427515,0.330797142,-0.74025253,-1
137,MODEL1,PARMS,RB1,0.878061864,-4.900167759,-0.016127223,-0.21649354,1.147172104,0.58429535,-0.320979303,-0.172379183,-1
138,MODEL1,PARMS,RB1,0.964530408,-0.522011758,-0.013981034,0.374681994,-1.430733797,0.290563463,0.277930315,-1.212837357,-1
139,MODEL1,PARMS,RB1,0.889103284,3.412895132,0.35329451,-0.891357573,3.441551803,-0.043941055,1.559232247,-3.664171001,-1
140,MODEL1,PARMS,RB1,0.885901565,-5.419612601,0.244102848,-0.83781046,2.925550814,0.553053574,-0.846964715,1.250034047,-1
141,MODEL1,PARMS,RB1,0.966329155,-8.125270892,0.311975291,-1.060806131,4.109551899,0.698850989,-2.26240166,4.965464333,-1
142,MODEL1,PARMS,RB1,0.871663385,0.012200908,0.200995749,-0.785439651,3.641030269,0.219115938,0.22167888,-0.775089803,-1
143,MODEL1,PARMS,RB1,0.938795514,-7.646194411,0.151748237,-0.508701484,2.278609249,0.684797621,0.249945698,-2.115110112,-1
144,MODEL1,PARMS,RB1,1.003685708,-0.587184939,0.272421815,-0.909395039,4.243018067,0.235680443,0.664890145,-2.118677983,-1
145,MODEL1,PARMS,RB1,0.969651564,-13.30809921,0.133779129,-0.232005976,0.29923193,1.048965063,-2.888977482,5.872699774,-1
146,MODEL1,PARMS,RB1,0.888162219,-0.327671645,0.046433269,-0.715473062,2.888027949,0.314761288,-1.152427377,2.613685489,-1
147,MODEL1,PARMS,RB1,0.902005686,-0.377869508,0.117322143,-0.789651574,3.340950225,0.282651461,0.561164024,-1.924402391,-1
148,MODEL1,PARMS,RB1,0.871808726,-4.428523629,-0.021463079,-0.571287363,2.734622408,0.569108569,-0.489530127,0.267853823,-1
149,MODEL1,PARMS,RB1,0.903406229,-6.85684272,0.477218784,-1.034713602,3.258407081,0.555311764,-0.780387195,0.739315147,-1
150,MODEL1,PARMS,RB1,0.904064259,-7.712750097,0.317243272,-0.911093864,3.591584494,0.665708355,-1.870279036,3.892750989,-1
151,MODEL1,PARMS,RB1,0.986342434,1.800159627,0.009104524,-0.326555745,1.623504628,0.168965894,1.039068112,-2.984359164,-1
152,MODEL1,PARMS,RB1,0.943060449,-4.133887509,0.227168363,-0.76709497,2.93221032,0.469452267,-0.972898515,1.954548339,-1
153,MODEL1,PARMS,RB1,0.941778213,-12.5000984,0.036029886,-0.227077391,1.137638313,1.019192165,-2.043271821,3.991894563,-1
154,MODEL1,PARMS,RB1,0.867717462,-5.698935408,0.314655693,-1.082954598,4.787702217,0.534717456,-0.043927949,-0.667653632,-1
155,MODEL1,PARMS,RB1,0.941718522,5.803529992,-0.013735224,-0.478974443,2.747699291,-0.060475817,0.360386215,-0.487945976,-1
156,MODEL1,PARMS,RB1,1.048304948,-24.89773185,-0.008712728,0.028389314,0.055218917,1.798386864,-4.989735278,9.711404553,-1
157,MODEL1,PARMS,RB1,0.961500878,-11.61904276,0.096842566,-0.32478721,0.945963229,0.958021063,-2.742833182,5.749346429,-1
158,MODEL1,PARMS,RB1,0.904349619,-5.188155449,0.313995711,-1.174969893,4.321655041,0.525685689,-1.291857108,2.54671923,-1
159,MODEL1,PARMS,RB1,0.967362295,0.703619449,-0.114516146,0.241853342,-0.416008073,0.257129853,0.77461481,-2.647620222,-1
160,MODEL1,PARMS,RB1,0.915845828,8.781714137,0.263306982,-0.849234841,2.855790582,-0.314699672,1.302033786,-2.876239104,-1
161,MODEL1,PARMS,RB1,0.91446935,-7.215911503,0.08962603,-0.230488613,0.872866422,0.685478825,-0.969881186,1.481185286,-1
162,MODEL1,PARMS,RB1,0.900173408,-10.60509354,0.23835126,-0.907285558,3.391458204,0.867248898,-1.526712888,2.256993169,-1
163,MODEL1,PARMS,RB1,0.980456373,-7.296969399,0.166816686,-0.75566492,2.906124417,0.690596157,-0.87336666,0.610431409,-1
164,MODEL1,PARMS,RB1,0.881652,-13.20553241,0.069900406,-0.838658942,4.199635558,1.071595774,-1.94010652,3.369989331,-1
165,MODEL1,PARMS,RB1,0.960024649,-2.128006797,0.187285294,-0.948302381,3.984715386,0.383655768,-1.262130636,2.791892174,-1
166,MODEL1,PARMS,RB1,0.927047846,-2.142113361,0.159354259,-0.69152038,2.760940849,0.365135846,0.683017091,-2.139187065,-1
167,MODEL1,PARMS,RB1,0.907319749,-12.98653045,0.190519439,-1.008356582,4.850443473,1.041936771,-2.938619008,5.893831962,-1
168,MODEL1,PARMS,RB1,0.932977773,-9.843529127,0.23176306,-0.662852218,2.326584627,0.802697319,-1.384766411,2.33492215,-1
169,MODEL1,PARMS,RB1,0.942105424,7.499658184,0.300328525,-0.889309571,3.307047597,-0.263055694,1.800024821,-3.689063091,-1
170,MODEL1,PARMS,RB1,0.940894292,-9.670517074,0.33245299,-0.999844079,4.041855098,0.776768363,-1.689845318,3.152912683,-1
171,MODEL1,PARMS,RB1,0.894578808,-12.31797546,0.127276749,-0.241491584,1.021631054,0.976596955,-1.47047493,2.766291645,-1
172,MODEL1,PARMS,RB1,0.97088613,-11.62365587,0.188688213,-0.718843794,2.700860819,0.938408996,-1.264455259,1.694627648,-1
173,MODEL1,PARMS,RB1,1.014715024,-12.01406476,0.131214002,-0.346723098,0.652900877,0.981764147,-2.313977114,3.993829433,-1
174,MODEL1,PARMS,RB1,0.881277278,-9.649075455,0.183029615,-0.715643087,2.971040896,0.813222639,-1.204518698,2.018522905,-1
175,MODEL1,PARMS,RB1,0.898101751,-6.029370379,0.188575648,-0.606699465,2.389584266,0.601558709,-1.931213577,4.511219427,-1
176,MODEL1,PARMS,RB1,1.031616396,-12.27417009,-0.059608504,0.474536705,-1.796910072,1.013307477,-0.993014903,0.626884301,-1
177,MODEL1,PARMS,RB1,0.881071212,-13.72493638,0.116075974,-0.457141031,2.356504585,1.063529598,-1.297173456,1.396206717,-1
178,MODEL1,PARMS,RB1,0.977825711,4.637826929,0.010864998,-0.068849452,0.38261222,-0.008752885,0.086108299,0.333521904,-1
179,MODEL1,PARMS,RB1,0.980153933,-10.02418112,0.392797267,-0.980863232,2.865183423,0.780833702,-1.350967353,2.22566259,-1
180,MODEL1,PARMS,RB1,0.987310473,10.33159262,-0.138016628,-0.117773942,1.115482111,-0.295696169,2.238486395,-5.936442301,-1
181,MODEL1,PARMS,RB1,0.917051514,-2.023007603,-0.063404564,0.023618551,0.370764248,0.419844001,-1.126263267,2.440572788,-1
182,MODEL1,PARMS,RB1,0.907927254,-1.79572416,0.026856253,-0.407041146,1.942555559,0.394742937,-0.968831917,1.900262342,-1
183,MODEL1,PARMS,RB1,0.897178887,-7.620632403,-0.025452119,0.074731281,-0.326038532,0.734667209,-1.542322093,3.104201603,-1
184,MODEL1,PARMS,RB1,0.929045048,-0.741156442,0.22211571,-0.69682597,2.623530552,0.262283536,-0.039629532,0.045942405,-1
185,MODEL1,PARMS,RB1,0.912274465,2.63785584,0.024186509,-0.273780642,0.537605505,0.111303585,1.325598626,-3.878099368,-1
186,MODEL1,PARMS,RB1,0.91985954,0.946919367,0.222336581,-0.596125331,2.332157857,0.144661689,0.412494871,-0.806465537,-1
187,MODEL1,PARMS,RB1,0.904114842,-8.943468232,0.059493106,-0.566784831,2.837711716,0.807391098,-1.515387149,2.929562687,-1
188,MODEL1,PARMS,RB1,0.893510411,-3.922732165,0.138786881,-0.980127967,4.335032179,0.513761003,-2.07932004,4.680653161,-1
189,MODEL1,PARMS,RB1,0.892242616,-7.367745843,0.291100745,-1.39925509,5.937656454,0.665565538,-1.355090889,2.424642715,-1
190,MODEL1,PARMS,RB1,0.959387894,-4.636430406,0.202837263,-0.896234686,3.185347209,0.511618362,-0.563699182,0.669672426,-1
191,MODEL1,PARMS,RB1,0.919408321,-6.052762008,-0.142270448,0.023659319,0.691413412,0.683153145,-0.846719237,0.963689141,-1
192,MODEL1,PARMS,RB1,0.980510364,-1.947198523,0.014025508,0.013693063,-0.320232825,0.38761834,0.271067745,-1.769291764,-1
193,MODEL1,PARMS,RB1,0.918143141,-6.72517361,0.201073824,-0.616715,2.166295636,0.633222458,-0.420397629,-0.316654722,-1
194,MODEL1,PARMS,RB1,0.941319424,-3.980931583,0.266139231,-0.941398545,4.094599895,0.442539711,-0.050479355,-0.687168527,-1
