SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RUL
336,MODEL1,PARMS,RUL,1.420365003,-0.689724811,0.511298026,-1.49057674,6.339317108,0.371298733,1.380686344,-4.055551379,-1
337,MODEL1,PARMS,RUL,1.289512525,-3.761743404,0.556977066,-1.569431536,5.839939276,0.553693762,-1.152859653,3.06015692,-1
338,MODEL1,PARMS,RUL,1.46516476,-4.04820263,-0.070245085,-0.085705168,0.655251879,0.764989442,-1.532980974,2.665096733,-1
339,MODEL1,PARMS,RUL,1.376813752,-5.189268539,0.255675933,-0.625752479,2.179487065,0.743845559,-1.921521886,3.76399219,-1
340,MODEL1,PARMS,RUL,1.39313068,4.624292896,-0.054390079,-0.096081634,1.242970285,0.22406523,0.503015709,-1.585846678,-1
341,MODEL1,PARMS,RUL,1.331480671,-5.894955479,0.379841122,-1.047508412,3.268383107,0.750015117,-1.489890215,3.229698373,-1
342,MODEL1,PARMS,RUL,1.257246983,-4.510897621,0.084040745,-0.185860471,0.199377811,0.737625876,-2.200028405,5.03988011,-1
343,MODEL1,PARMS,RUL,1.379972437,-6.98702666,0.125801129,-0.737303608,3.903679603,0.888531699,-2.763986181,6.365045472,-1
344,MODEL1,PARMS,RUL,1.278035602,-11.30349721,0.102957401,-0.357637165,1.907056012,1.135676986,-1.866102623,2.913257896,-1
345,MODEL1,PARMS,RUL,1.43362532,-5.960668734,0.222716936,-0.448626997,0.684940004,0.778866673,-1.626346817,3.007657253,-1
346,MODEL1,PARMS,RUL,1.314247761,0.276072271,0.11979588,-0.605873337,2.399142465,0.454892309,-1.140016674,2.027023124,-1
347,MODEL1,PARMS,RUL,1.267793529,-13.68151138,0.05140846,-0.502160177,3.401683443,1.299226274,-4.068621641,9.231174847,-1
348,MODEL1,PARMS,RUL,1.26572627,-6.686718617,0.177599053,-0.348493234,0.946657052,0.816632489,-1.245257503,2.404591332,-1
349,MODEL1,PARMS,RUL,1.456387653,-8.223195278,0.366085377,-0.400553913,0.015890486,0.860531561,-1.846737731,4.156091744,-1
350,MODEL1,PARMS,RUL,1.324308316,2.962154359,0.371769758,-0.819339131,2.793087373,0.199812466,0.240636248,-0.818311042,-1
351,MODEL1,PARMS,RUL,1.36073254,-6.600124298,-0.044248334,-0.395357914,2.174140931,0.923237542,-1.929971836,3.525136972,-1
352,MODEL1,PARMS,RUL,1.274605689,5.237744894,0.024715334,-0.209477082,0.087139039,0.165123073,0.500090591,-1.195465553,-1
353,MODEL1,PARMS,RUL,1.251876793,-10.16251047,0.258702326,-0.811060521,3.799625387,1.041165714,-2.649410489,5.572010168,-1
354,MODEL1,PARMS,RUL,1.274785294,10.26244822,0.225765202,-0.958815544,3.179436593,-0.193534493,1.304797526,-2.446353063,-1
355,MODEL1,PARMS,RUL,1.304320503,0.83092684,0.19892466,-0.490501528,1.621437974,0.382921516,-0.869078127,2.293682812,-1
356,MODEL1,PARMS,RUL,1.215563272,7.890907596,-0.195579465,0.335383119,-0.97784871,0.071792177,0.862402118,-2.282564093,-1
357,MODEL1,PARMS,RUL,1.372777809,-6.984574982,-0.0160654,0.289436346,-1.615333874,0.909347361,-2.705782517,6.701996101,-1
358,MODEL1,PARMS,RUL,1.296500441,2.421974007,0.111671569,-0.270096718,1.956199658,0.287688081,-0.253783051,1.181312447,-1
359,MODEL1,PARMS,RUL,1.389458313,-8.791566819,0.129369771,-0.754561616,3.861353481,0.992625545,-2.241440661,3.727482704,-1
360,MODEL1,PARMS,RUL,1.334669931,-13.87255552,0.065406329,-0.640255302,3.496482707,1.331362571,-4.362375332,9.352759742,-1
361,MODEL1,PARMS,RUL,1.364480588,14.2544328,-0.045103901,0.466212446,-1.739786998,-0.35992347,-0.689818243,2.940761402,-1
362,MODEL1,PARMS,RUL,1.320902802,6.383844554,-0.062149304,0.185146118,-0.006549619,0.099965241,1.229425518,-2.919164437,-1
363,MODEL1,PARMS,RUL,1.231780014,-22.20438734,0.171565781,-0.835631932,4.182208604,1.786234818,-5.100686222,10.59737287,-1
364,MODEL1,PARMS,RUL,1.24195697,-24.6544221,0.058590036,-0.134066869,1.034108903,1.961953222,-5.155842607,10.38167795,-1
365,MODEL1,PARMS,RUL,1.322663426,-8.268549294,-0.140850687,0.21637483,0.254208436,1.001403992,-0.511766409,0.24824813,-1
366,MODEL1,PARMS,RUL,1.327274212,0.522799234,-0.12053756,0.244963815,0.176713754,0.468692826,-0.29523071,0.586798161,-1
367,MODEL1,PARMS,RUL,1.293590405,8.625437983,-0.075690062,-0.057056428,0.953639236,-0.017357559,0.812044627,-1.957961252,-1
368,MODEL1,PARMS,RUL,1.294056627,0.167031338,0.392071195,-1.718446725,7.458104197,0.398164362,-1.063600857,2.414446196,-1
369,MODEL1,PARMS,RUL,1.443512226,10.78779101,0.013575754,0.374976448,-1.412464441,-0.195350744,1.504512803,-2.897658171,-1
370,MODEL1,PARMS,RUL,1.310537308,-22.16782915,0.287221729,-0.714649248,3.042439914,1.74427604,-3.990195224,7.330162977,-1
371,MODEL1,PARMS,RUL,1.314730158,10.18220957,0.311859755,-0.866587224,3.374455923,-0.230909459,2.628176589,-5.601849172,-1
372,MODEL1,PARMS,RUL,1.349136382,1.247889799,-0.087773107,0.253081615,-1.009083381,0.43078902,-1.186363276,2.469075733,-1
373,MODEL1,PARMS,RUL,1.237369736,-18.71145302,0.048178899,-0.167817969,0.56550064,1.595686161,-3.048922979,5.35033609,-1
374,MODEL1,PARMS,RUL,1.297351973,-12.8162547,0.022226945,0.052940805,-0.947546847,1.252893362,-3.186566862,5.881379008,-1
375,MODEL1,PARMS,RUL,1.252003259,13.97110232,0.056325531,0.191693008,-0.446944546,-0.409298913,2.747503547,-6.038392407,-1
376,MODEL1,PARMS,RUL,1.334327075,3.170427803,0.306438409,-1.078401489,4.464099191,0.2153353,0.109465355,-0.326358644,-1
377,MODEL1,PARMS,RUL,1.344340033,-0.944846751,0.254353714,-0.763242695,3.077416008,0.473762226,-1.605656703,4.412070661,-1
378,MODEL1,PARMS,RUL,1.313949784,7.93811379,0.045878286,-0.013893486,0.033140648,-0.021402564,1.415135305,-3.602524574,-1
379,MODEL1,PARMS,RUL,1.301020214,-7.342859426,0.08623315,-0.212718966,0.712186337,0.890607276,-0.981797534,1.356655733,-1
380,MODEL1,PARMS,RUL,1.250768946,4.440612623,-0.141165585,0.272983634,-1.078257723,0.255240575,-0.318796646,1.013959195,-1
381,MODEL1,PARMS,RUL,1.25755036,3.942460174,-0.267498662,0.404245548,-0.774126701,0.335955274,-1.00278092,2.355598246,-1
382,MODEL1,PARMS,RUL,1.194981366,14.38863988,0.154771144,-0.558918889,2.585257443,-0.433435012,1.752975322,-3.100199731,-1
383,MODEL1,PARMS,RUL,1.343950396,3.38514365,0.359706001,-0.794870747,2.337082441,0.181731296,0.863398891,-2.324506008,-1
384,MODEL1,PARMS,RUL,1.407700432,19.51634428,0.369151592,-0.932872644,3.323726685,-0.789679752,2.385970766,-4.320282636,-1
385,MODEL1,PARMS,RUL,1.255570271,0.357270614,0.067948988,-0.330267069,1.598038772,0.446326923,0.189721876,-1.498750991,-1
386,MODEL1,PARMS,RUL,1.296835536,-15.41192765,-0.027111234,0.094635895,-0.141968087,1.439275614,-4.935637233,10.6457268,-1
387,MODEL1,PARMS,RUL,1.358528512,2.456218501,0.039249334,-0.431613601,2.403333869,0.317738388,-0.424906537,0.611668842,-1
388,MODEL1,PARMS,RUL,1.220349228,-2.000264478,0.056115081,-0.121984372,0.415585022,0.609845601,-2.600618663,5.873704257,-1
389,MODEL1,PARMS,RUL,1.208336358,13.79677362,0.128552479,-0.457898275,1.537547739,-0.393790103,1.766376508,-3.46413156,-1
390,MODEL1,PARMS,RUL,1.33470692,2.9202134,0.174776055,-0.157109228,-0.229299962,0.260705564,-0.886225163,1.934161767,-1
391,MODEL1,PARMS,RUL,1.307339799,1.684931746,-0.001571975,-0.10607705,0.807357652,0.395731409,-0.896302642,2.362969192,-1
392,MODEL1,PARMS,RUL,1.386322163,-0.204160027,-0.010249823,0.32710528,-1.875121295,0.474171846,0.895414223,-2.573657063,-1
393,MODEL1,PARMS,RUL,1.366602617,-0.475376418,0.131844998,-0.571664866,2.03718369,0.496148526,-1.479236487,3.375315091,-1
394,MODEL1,PARMS,RUL,1.469318924,13.63774361,0.024267441,-0.021572329,0.462271739,-0.327550692,-0.220939044,1.564537626,-1
395,MODEL1,PARMS,RUL,1.386681024,-17.84354579,0.146917932,-0.351713127,1.595335302,1.51804426,-4.153725072,8.564288859,-1
396,MODEL1,PARMS,RUL,1.268436108,3.197305939,0.138713231,-0.307262179,1.531423957,0.250967225,-1.394025706,4.114936549,-1
397,MODEL1,PARMS,RUL,1.158236531,-2.649592773,0.411763495,-1.117161625,4.229651271,0.526052182,0.690466778,-2.482603439,-1
398,MODEL1,PARMS,RUL,1.213443125,1.150648047,0.14069598,-0.652468919,2.636458415,0.395521825,-1.615413085,4.108300494,-1
399,MODEL1,PARMS,RUL,1.246187273,0.515796564,-0.099896456,0.177014889,0.417737092,0.457077304,0.379015279,-1.489686738,-1
400,MODEL1,PARMS,RUL,1.311341566,0.23801418,0.319155756,-0.873252495,3.706650832,0.370206078,-0.467473391,1.805004688,-1
401,MODEL1,PARMS,RUL,1.464154656,-6.039344462,0.030878668,-0.209867186,1.77884204,0.826978844,-0.852459216,1.043658296,-1
402,MODEL1,PARMS,RUL,1.246678247,16.99942594,0.05971878,0.278199356,-2.099359567,-0.569277155,1.392939717,-1.537699014,-1
403,MODEL1,PARMS,RUL,1.224797451,4.685796752,0.337927516,-0.780121254,2.785532881,0.095915767,0.198141748,0.135701346,-1
404,MODEL1,PARMS,RUL,1.4065969,7.427249484,0.230868307,0.03237716,-0.449540583,-0.067380539,1.561537383,-3.623280446,-1
405,MODEL1,PARMS,RUL,1.296880488,-7.524188101,-0.343549103,0.991830537,-2.601137152,1.026812749,-2.973263125,6.928289573,-1
406,MODEL1,PARMS,RUL,1.268163601,-1.766900385,0.3203939,-0.615121251,2.014630525,0.493923192,-0.896457943,2.19830056,-1
407,MODEL1,PARMS,RUL,1.241379733,0.012269674,0.177753536,-0.460028822,1.463455518,0.425880494,-0.249979216,0.680075457,-1
408,MODEL1,PARMS,RUL,1.287806357,2.454777271,0.614531978,-2.051753049,8.119880168,0.179190422,0.223949502,-0.272436895,-1
409,MODEL1,PARMS,RUL,1.208110348,8.575265287,0.141513359,-0.300188458,1.580535959,-0.077032061,-0.059420325,0.702244801,-1
410,MODEL1,PARMS,RUL,1.363955582,14.14419415,-0.024748161,0.193918113,-0.195588878,-0.407207841,3.874453984,-8.705291843,-1
411,MODEL1,PARMS,RUL,1.320318119,5.281775587,0.249839391,-0.724934216,2.947829891,0.088831824,1.122590547,-2.913855771,-1
412,MODEL1,PARMS,RUL,1.317295949,1.930236455,0.124524584,-0.042214452,0.050129851,0.319538119,-0.400175822,1.119645002,-1
413,MODEL1,PARMS,RUL,1.317556732,3.517346375,0.305407157,-0.800134085,3.147457177,0.181731041,0.589364882,-1.503821253,-1
414,MODEL1,PARMS,RUL,1.400719433,-2.711247625,0.103206257,-0.741948206,3.427766186,0.628259785,-0.273349235,-0.598616749,-1
415,MODEL1,PARMS,RUL,1.486794049,-7.566793814,0.412092903,-1.12561258,4.826150906,0.804036726,-0.392543163,0.432224483,-1
416,MODEL1,PARMS,RUL,1.293848834,-1.441462255,0.09725048,-0.473153008,2.352707953,0.543008714,0.010158436,-0.392661067,-1
417,MODEL1,PARMS,RUL,1.358289347,10.93658542,-0.447622107,1.556998028,-6.798815,-0.07900184,1.008597231,-1.645713561,-1
418,MODEL1,PARMS,RUL,1.2099767,2.882336199,0.06217727,-0.668543936,3.746802147,0.295356335,0.157232795,-0.42924363,-1
419,MODEL1,PARMS,RUL,1.299319788,-0.791139302,-0.075769838,0.183385509,-0.828671902,0.540405966,0.204616747,-1.156010199,-1
420,MODEL1,PARMS,RUL,1.223305309,-12.04351685,0.085518458,-0.305098871,1.55108081,1.184787896,-3.448937067,7.978182663,-1
421,MODEL1,PARMS,RUL,1.269472541,-9.065383598,0.28559231,-1.015694464,4.639415788,0.968747136,-2.313946614,4.56392934,-1
422,MODEL1,PARMS,RUL,1.362370483,-0.028480705,0.313460971,-0.969688145,3.89462895,0.409146587,-0.733508985,1.602965095,-1
423,MODEL1,PARMS,RUL,1.274191426,-13.2495207,0.397936498,-1.00859798,3.907434545,1.162951333,-2.335135184,4.841310422,-1
424,MODEL1,PARMS,RUL,1.320527333,10.59638565,0.029059022,-0.223900447,1.038215619,-0.157275875,-0.322431367,1.537514089,-1
425,MODEL1,PARMS,RUL,1.338955503,6.874647319,-0.214576323,0.219901535,-0.770641186,0.135775596,-1.060489117,2.95379964,-1
426,MODEL1,PARMS,RUL,1.341812297,11.08851432,0.419273959,-1.23226043,4.551400469,-0.314066848,1.782879929,-3.002642646,-1
427,MODEL1,PARMS,RUL,1.26641386,-3.198403465,0.192098696,-0.777467073,3.288688999,0.634663139,-1.143977578,2.568874418,-1
428,MODEL1,PARMS,RUL,1.418596025,14.10864499,0.205431239,-0.706353048,2.592160481,-0.410395492,1.643527009,-3.528656027,-1
429,MODEL1,PARMS,RUL,1.247998676,-0.521458082,0.129857289,-0.434752344,1.515235613,0.482543526,-0.910460224,2.157270527,-1
430,MODEL1,PARMS,RUL,1.244931271,-7.449991064,-0.176758268,-0.155721357,1.300130759,1.013064676,-3.152959985,7.23685187,-1
431,MODEL1,PARMS,RUL,1.188224191,-3.55592359,0.083705432,0.182803858,-1.282341007,0.655475514,-1.171818004,2.579954957,-1
432,MODEL1,PARMS,RUL,1.331447845,5.795847151,0.220452525,-0.785989761,2.407652152,0.085646661,1.221324562,-4.022849851,-1
433,MODEL1,PARMS,RUL,1.308180726,-2.74168933,0.065384628,-0.695197437,4.277839183,0.643446909,-1.461095817,2.940717438,-1
434,MODEL1,PARMS,RUL,1.238204399,-6.899568605,0.130824099,-0.606587712,3.827354315,0.863621202,-3.593917767,8.592091433,-1
435,MODEL1,PARMS,RUL,1.39704858,-2.687061801,-0.055652077,0.016921899,0.262301135,0.68389913,-2.408030341,5.18639421,-1
436,MODEL1,PARMS,RUL,1.378792858,-4.721188667,0.153376457,-0.589157053,2.78391737,0.729361794,-1.32121844,2.083234185,-1
437,MODEL1,PARMS,RUL,1.264050758,14.01344151,0.471329862,-0.814573778,2.291320541,-0.497117825,1.701469595,-2.926541743,-1
438,MODEL1,PARMS,RUL,1.368328418,5.080532372,-0.32384517,0.704277956,-1.847343825,0.258325321,0.258715155,-0.412359257,-1
439,MODEL1,PARMS,RUL,1.191882228,-16.54129493,0.24364456,-0.644492221,2.629352081,1.432307429,-4.541010853,9.735076231,-1
440,MODEL1,PARMS,RUL,1.389072721,-5.145150581,0.389110835,-1.187490269,5.141929748,0.686518532,-0.422600289,0.152891246,-1
441,MODEL1,PARMS,RUL,1.248498487,-2.45779206,0.258963452,0.212648517,-1.735303729,0.509866517,1.121680833,-3.174505311,-1
442,MODEL1,PARMS,RUL,1.242779981,-0.777723354,0.413337838,-1.220626101,4.978497149,0.440715964,-1.163904796,2.300091045,-1
443,MODEL1,PARMS,RUL,1.503183928,0.313377248,0.284824995,-0.806143896,3.68533537,0.393181405,-0.394551484,-0.064948152,-1
444,MODEL1,PARMS,RUL,1.297620245,-2.640202853,-0.014913866,-0.185328075,1.544721368,0.655652476,-2.178499873,5.020262125,-1
445,MODEL1,PARMS,RUL,1.24106998,4.84938643,-0.240009201,-0.216270867,1.171882753,0.302667813,-1.388433679,3.388205214,-1
446,MODEL1,PARMS,RUL,1.398784655,-3.910314909,0.154882961,-0.583704856,2.838182069,0.663107858,0.239534623,-1.545339392,-1
447,MODEL1,PARMS,RUL,1.388136269,7.458701369,0.078482577,-0.250657119,0.945365933,0.024748784,1.15081019,-3.360844345,-1
448,MODEL1,PARMS,RUL,1.384550713,-0.449390811,0.172105048,-0.502807247,2.088606539,0.451938461,1.494830341,-5.061856436,-1
449,MODEL1,PARMS,RUL,1.25491676,5.545448463,-0.472066501,1.925949439,-9.014854861,0.256876372,-0.517914303,1.608215217,-1
450,MODEL1,PARMS,RUL,1.272393293,3.331721178,0.192976945,-0.352664787,1.082102464,0.218181729,-0.793331598,2.99948031,-1
451,MODEL1,PARMS,RUL,1.41484146,4.766297229,-0.297102855,1.101910168,-4.651183599,0.262909758,-0.387271291,0.935325686,-1
452,MODEL1,PARMS,RUL,1.340021272,7.028947662,-0.061205294,-0.124125117,0.834534435,0.082091413,0.085299348,0.286326747,-1
453,MODEL1,PARMS,RUL,1.289104667,-1.547100327,-0.112393486,0.332890613,-0.863711586,0.598895969,-1.62273194,3.789038309,-1
454,MODEL1,PARMS,RUL,1.346257372,0.24883039,0.183301135,-0.119123719,-0.469051138,0.400622314,0.293242947,-0.365197708,-1
455,MODEL1,PARMS,RUL,1.355131528,2.257471389,-0.063182679,0.479137548,-1.430323553,0.34225348,-1.255151919,3.677390747,-1
456,MODEL1,PARMS,RUL,1.213017543,15.56385565,0.013177093,-0.407009105,2.263938741,-0.460916384,1.953404059,-3.695761449,-1
457,MODEL1,PARMS,RUL,1.19001418,-9.252279764,0.354369042,-0.877652529,3.337468965,0.94880279,-1.816047515,3.832445161,-1
458,MODEL1,PARMS,RUL,1.310868211,-1.719378559,0.229365099,-0.742479676,3.333486988,0.526727791,-1.723128562,4.271999448,-1
459,MODEL1,PARMS,RUL,1.266044991,-3.245051947,0.130034049,-0.551956851,2.902251252,0.647992739,-0.390129854,-0.249938895,-1
460,MODEL1,PARMS,RUL,1.131637311,-0.145312612,0.082904678,-0.401407972,1.613320559,0.478168756,-1.664690572,4.263968109,-1
461,MODEL1,PARMS,RUL,1.346528587,-15.86569076,-0.1476562,0.419196364,-1.458351869,1.490014226,-4.046335219,7.822150318,-1
462,MODEL1,PARMS,RUL,1.400087999,1.450580312,0.365780659,-1.065224688,4.643252762,0.287645008,0.607746954,-1.331054775,-1
463,MODEL1,PARMS,RUL,1.349392684,-3.640277991,0.402064932,-1.284433646,4.991551902,0.582667121,0.533657484,-2.274830479,-1
464,MODEL1,PARMS,RUL,1.445043148,-18.97816558,0.075659177,-0.168314979,-0.156206372,1.609926287,-4.377541411,9.063626233,-1
465,MODEL1,PARMS,RUL,1.243129862,4.483174727,0.093973695,-0.093664911,-0.522533864,0.189650356,0.170083625,-0.629552336,-1
466,MODEL1,PARMS,RUL,1.347853099,1.056088451,-0.245727524,0.174703249,0.410394783,0.490625724,-2.050536228,6.004165301,-1
467,MODEL1,PARMS,RUL,1.23941643,10.70156988,-0.082068301,0.173810091,-0.953387383,-0.149438915,0.899888835,-1.121703936,-1
468,MODEL1,PARMS,RUL,1.437969479,4.763313629,0.155494424,-0.500744664,1.058614572,0.138362788,1.643888218,-3.859317525,-1
469,MODEL1,PARMS,RUL,1.118243081,-9.576357935,0.136451699,0.031804377,-1.071413092,1.021950074,-3.505043561,7.749650505,-1
470,MODEL1,PARMS,RUL,1.235202652,15.87632607,0.02409916,0.402379108,-2.433474881,-0.507836518,2.072254886,-3.251864747,-1
471,MODEL1,PARMS,RUL,1.334462789,-18.37510046,0.054368836,-0.434285337,2.864080848,1.565121949,-1.7454672,2.027374016,-1
472,MODEL1,PARMS,RUL,1.303783182,11.46507977,0.321628638,-0.517590803,1.682855296,-0.315541475,2.051905539,-4.182612783,-1
473,MODEL1,PARMS,RUL,1.160216289,-4.807330726,0.101979263,-0.4206987,1.946415266,0.739821333,-1.717685655,3.878594846,-1
474,MODEL1,PARMS,RUL,1.213613404,-1.167414746,0.125686047,-0.1870987,0.30297427,0.51266133,-1.039709823,1.917353254,-1
475,MODEL1,PARMS,RUL,1.194552395,11.53112851,0.290568081,-0.903714876,3.40624082,-0.287013254,1.520650937,-2.839986713,-1
476,MODEL1,PARMS,RUL,1.417584239,-6.543483121,0.089632138,-0.344291562,1.830303094,0.843750625,-0.397317936,-0.574795359,-1
477,MODEL1,PARMS,RUL,1.404303338,1.036169236,0.228382091,-0.957462532,4.263967468,0.356824788,0.539111224,-1.851510544,-1
478,MODEL1,PARMS,RUL,1.297280741,-5.415365695,0.008567518,-0.115396064,1.023866916,0.804033744,-1.379321474,2.885250092,-1
479,MODEL1,PARMS,RUL,1.335759233,-16.37223471,0.08880134,-0.099162032,0.507325947,1.445546195,-3.489524694,6.50132716,-1
480,MODEL1,PARMS,RUL,1.260421129,-5.094885021,0.050796144,0.288712642,-1.533839982,0.75772829,-1.815628456,3.950258978,-1
481,MODEL1,PARMS,RUL,1.37420091,-8.112800046,-0.066747575,0.249278566,-1.248360771,0.984381474,-1.884015723,3.656784538,-1
482,MODEL1,PARMS,RUL,1.5016409,12.93304394,0.354635149,-1.042794376,3.631347463,-0.389164988,1.929143493,-4.289330956,-1
483,MODEL1,PARMS,RUL,1.229483735,4.275313748,0.228107216,-0.591704631,2.041735538,0.152661771,0.754820663,-1.776516016,-1
484,MODEL1,PARMS,RUL,1.320701809,-9.347346523,0.4053884,-0.881286978,4.119063431,0.925632788,-1.739617667,3.320193093,-1
485,MODEL1,PARMS,RUL,1.394648418,2.940881766,0.02606075,-0.236540102,1.184968782,0.281616042,-0.109720078,0.687436826,-1
486,MODEL1,PARMS,RUL,1.289453438,-7.566506294,0.375753975,-1.411925114,5.837159968,0.851546033,-1.307359008,2.303896723,-1
487,MODEL1,PARMS,RUL,1.686067943,7.209766631,-0.037776005,0.690423538,-2.628127578,0.049807502,0.854974016,-2.438038674,-1
488,MODEL1,PARMS,RUL,1.414432906,-0.643352365,0.138507808,-0.322112812,1.607872503,0.495071522,-1.710618929,3.014401568,-1
489,MODEL1,PARMS,RUL,1.341156924,-4.711590706,0.121540271,-0.529039556,1.744392749,0.732455015,-0.634122796,0.699268032,-1
490,MODEL1,PARMS,RUL,1.369663312,-1.612250321,0.16296663,-0.45593438,1.623004721,0.544995715,-1.284679506,2.78537931,-1
491,MODEL1,PARMS,RUL,1.455124726,-8.200399436,0.082606156,-0.305856889,0.95457447,0.947263475,-0.529287377,-0.165678844,-1
492,MODEL1,PARMS,RUL,1.312345357,1.498861619,0.125603266,-0.433812176,2.278279479,0.350735753,-0.229282503,0.914959254,-1
493,MODEL1,PARMS,RUL,1.236553117,-2.425020254,0.292283569,-1.022056185,4.643248273,0.55947198,-0.657942553,0.682399185,-1
494,MODEL1,PARMS,RUL,1.308416104,-3.566722115,0.180529041,-0.864829885,3.448339347,0.660993266,-1.167781212,1.944739738,-1
495,MODEL1,PARMS,RUL,1.230793572,-9.120598432,0.238385617,-1.275720472,5.33341931,0.995452569,-3.049775618,6.580149174,-1
496,MODEL1,PARMS,RUL,1.414808878,-12.11094783,0.02994637,0.593823102,-3.837240295,1.183043858,-2.298680553,4.333560995,-1
497,MODEL1,PARMS,RUL,1.216597291,6.193659351,0.157819505,0.086607295,-0.697536636,0.059028419,-0.77626994,2.503650816,-1
498,MODEL1,PARMS,RUL,1.326480195,-9.640162071,0.29865936,-1.216373398,5.917810173,1.000814295,-3.109906431,6.374192325,-1
499,MODEL1,PARMS,RUL,1.345058957,-4.145410465,0.117694132,-0.412415289,1.730835953,0.709203466,-1.850284735,4.062935923,-1
500,MODEL1,PARMS,RUL,1.355361892,12.15564252,0.025540149,0.28834938,-1.198280774,-0.27400289,1.472914558,-2.712812004,-1
501,MODEL1,PARMS,RUL,1.347297227,5.859343367,0.11030719,-0.280937776,1.361228723,0.100385388,0.496823875,-1.112870781,-1
502,MODEL1,PARMS,RUL,1.354259338,13.35162153,0.360830462,-0.788656266,2.897793356,-0.442267048,2.866213666,-6.316851666,-1
503,MODEL1,PARMS,RUL,1.287076401,4.546724318,0.075576087,-0.359264258,1.843044803,0.190865442,0.227506755,-0.666308663,-1
504,MODEL1,PARMS,RUL,1.333884106,-18.52621811,0.109458943,-0.441848197,2.226894281,1.594684083,-5.105032275,10.82610365,-1
505,MODEL1,PARMS,RUL,1.255800461,-4.01184579,-0.028569923,-0.223711429,1.247872268,0.747449591,-1.959324759,4.290291315,-1
506,MODEL1,PARMS,RUL,1.331704783,6.009745083,-0.034387005,-0.178169457,1.809930583,0.143073255,0.785133487,-2.424773399,-1
507,MODEL1,PARMS,RUL,1.367325039,5.70707401,0.001839338,0.503828571,-2.609550276,0.122289714,0.358880945,-0.933698512,-1
508,MODEL1,PARMS,RUL,1.277845678,-7.927882844,0.021971736,-0.199069064,1.495233908,0.954193334,-1.123847039,0.940463788,-1
509,MODEL1,PARMS,RUL,1.334037452,-2.613117209,0.117147641,0.046841126,-0.686593738,0.597500142,-1.194417337,2.357479542,-1
510,MODEL1,PARMS,RUL,1.44298938,-0.125745363,0.352320537,-1.361436889,5.818722763,0.418836983,-0.446030926,0.543403346,-1
511,MODEL1,PARMS,RUL,1.264802598,-5.629103997,0.269425827,-0.805135374,2.938144635,0.747247264,-1.036718413,2.174152682,-1
512,MODEL1,PARMS,RUL,1.244580041,-0.78953194,-0.154740622,-0.077193459,1.432255474,0.590793442,-1.751773207,4.051300584,-1
513,MODEL1,PARMS,RUL,1.295210686,-15.54400266,0.205144503,-0.187893779,0.158763581,1.362052901,-3.914838699,8.391447793,-1
514,MODEL1,PARMS,RUL,1.292559856,-6.39808035,0.415959572,-1.008201912,4.281807035,0.747995524,-1.223842235,2.021299156,-1
515,MODEL1,PARMS,RUL,1.303060124,15.20602372,-0.104026526,0.559786657,-2.508987292,-0.428319505,1.226454298,-1.37123074,-1
516,MODEL1,PARMS,RUL,1.274830497,-1.258849886,0.028023429,0.21391012,-1.350141086,0.523269826,0.266870881,-0.812050526,-1
517,MODEL1,PARMS,RUL,1.298536139,11.8700366,0.120103956,0.045297024,-0.694557495,-0.281065532,1.534701748,-3.291008993,-1
518,MODEL1,PARMS,RUL,1.269622492,16.8047199,-0.282208929,1.015538491,-4.140813262,-0.4726293,2.143918388,-4.703821736,-1
519,MODEL1,PARMS,RUL,1.389607207,-10.33143796,-0.013704509,0.010755364,1.079211126,1.103574208,-3.360566224,7.314063101,-1
520,MODEL1,PARMS,RUL,1.368011024,-6.779976745,-0.123885186,0.051808301,0.834130691,0.918842873,-1.599181402,3.023173405,-1
521,MODEL1,PARMS,RUL,1.259810447,-19.92594114,0.472888013,-1.522594893,6.291125188,1.573174425,-4.567226652,9.816515783,-1
522,MODEL1,PARMS,RUL,1.255886293,0.91956067,0.168825658,-1.144558537,5.216630458,0.408040786,-0.259634159,0.033872979,-1
523,MODEL1,PARMS,RUL,1.357343093,11.08652122,0.132771188,-0.132682065,0.385065978,-0.234765871,0.265796713,0.61957389,-1
524,MODEL1,PARMS,RUL,1.505827582,11.27275897,0.361807112,-1.26209787,5.356007593,-0.271733865,-0.469305018,2.053321393,-1
525,MODEL1,PARMS,RUL,1.33411279,5.867127193,0.055631134,-0.207159006,0.991785177,0.105706655,0.612379707,-0.740526885,-1
526,MODEL1,PARMS,RUL,1.367994318,3.040826976,-0.113621146,-0.043613334,1.107082151,0.323130858,-0.106574842,0.83964965,-1
527,MODEL1,PARMS,RUL,1.404133493,4.69168473,0.241651357,-0.901539388,3.300400788,0.134200763,-0.012969741,0.886544787,-1
528,MODEL1,PARMS,RUL,1.271498977,-4.919024823,0.271017787,-0.809604454,3.094640163,0.709537591,-0.537669337,0.247160059,-1
529,MODEL1,PARMS,RUL,1.382550324,2.355193851,0.181582561,-0.448529305,0.792866953,0.277764218,1.094037831,-3.200250028,-1
530,MODEL1,PARMS,RUL,1.339719339,4.191094661,0.401624228,-0.802079957,2.406597223,0.104077451,0.254936287,0.215877244,-1
531,MODEL1,PARMS,RUL,1.243332954,-23.81917317,-0.050030778,0.092923909,0.658818613,1.932736704,-5.537523003,11.68093668,-1
