SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LB1
383,MODEL1,PARMS,LB1,0.789919255,2.645930869,0.081802795,-0.431555839,1.976288404,0.055758817,0.75389607,-1.897180092,-1
384,MODEL1,PARMS,LB1,0.757577876,9.826393044,-0.068588339,-0.005996082,-0.050994386,-0.33091314,1.522720938,-3.525432733,-1
385,MODEL1,PARMS,LB1,0.701351239,-1.775170974,-0.037604016,0.037842931,-0.320597018,0.360087594,-0.456572127,0.779803786,-1
386,MODEL1,PARMS,LB1,0.801478929,11.9710659,-0.086448535,0.064185977,0.15880211,-0.458191026,0.629017536,-0.249178258,-1
387,MODEL1,PARMS,LB1,0.72143696,14.5859557,0.023728353,-0.048601542,-0.058732985,-0.663823786,2.705716701,-5.72524971,-1
388,MODEL1,PARMS,LB1,0.850830897,-1.325593183,0.022251637,-0.160767302,0.595070919,0.328333987,-1.419244909,3.26566823,-1
389,MODEL1,PARMS,LB1,0.810731685,7.270509975,0.029916707,0.087459323,-0.664733389,-0.217573173,0.544332907,-0.38384521,-1
390,MODEL1,PARMS,LB1,0.789775246,14.70849447,-0.124612195,0.512518814,-2.235097399,-0.625975873,2.570011778,-5.18554102,-1
391,MODEL1,PARMS,LB1,0.815702079,-0.585833111,-0.163370363,0.23452828,-0.425987229,0.322415465,-0.520042363,1.120676419,-1
392,MODEL1,PARMS,LB1,0.754269659,14.52689521,-0.000502781,0.131882482,-1.058851024,-0.640233684,1.82178822,-3.150434916,-1
393,MODEL1,PARMS,LB1,0.775840608,12.66555673,0.178253439,-0.676503505,2.456205209,-0.576348123,2.295944684,-4.518834319,-1
394,MODEL1,PARMS,LB1,0.772084919,12.04546353,0.084289099,-0.258530489,0.470452714,-0.496743357,1.081369366,-1.670395182,-1
395,MODEL1,PARMS,LB1,0.69813893,0.990737972,0.014516906,-0.09808949,-0.034240652,0.179954628,-0.44274321,0.84580544,-1
396,MODEL1,PARMS,LB1,0.828798944,11.99647858,-0.002956913,0.085350679,-0.526638606,-0.485094384,0.949936834,-1.228195274,-1
397,MODEL1,PARMS,LB1,0.816037011,13.09885851,0.011391379,0.135183449,-0.767911699,-0.577748996,3.728951829,-8.750525795,-1
398,MODEL1,PARMS,LB1,0.745059753,-10.47073366,-0.051645627,0.124685637,-0.802226725,0.894017002,-2.624934984,5.405062305,-1
399,MODEL1,PARMS,LB1,0.786150697,11.72849634,-0.108725181,-0.090593339,0.927600777,-0.437670787,1.595552978,-2.500616184,-1
400,MODEL1,PARMS,LB1,0.86914551,24.38757894,0.098192395,-0.199358736,0.082099044,-1.258004086,3.770533993,-7.259152454,-1
401,MODEL1,PARMS,LB1,0.759761866,-2.874618294,0.161470523,-0.515146714,2.395569009,0.370980656,-0.31062607,0.222387527,-1
402,MODEL1,PARMS,LB1,0.753518367,1.912864744,0.022971028,0.174114421,-0.936162009,0.106443889,0.151241141,-0.381769284,-1
403,MODEL1,PARMS,LB1,0.729526145,14.07036775,0.02791048,0.062769981,-0.563745015,-0.644460664,3.208783688,-6.744862273,-1
404,MODEL1,PARMS,LB1,0.770368647,7.440377397,0.028580992,0.045121398,-0.231328253,-0.230244317,1.085167954,-2.297140946,-1
405,MODEL1,PARMS,LB1,0.807806215,8.79961887,-0.269741703,0.830613987,-3.109540064,-0.213187406,0.359365963,-0.219502527,-1
406,MODEL1,PARMS,LB1,0.763559845,-1.797916883,0.18284204,-0.550079835,1.828183605,0.302403016,-1.104066536,2.945297839,-1
407,MODEL1,PARMS,LB1,0.810245775,2.518958985,0.158882454,-0.236774482,0.664167249,0.019664044,1.044312255,-2.111076418,-1
408,MODEL1,PARMS,LB1,0.738684505,2.364568597,0.116383098,-0.340322189,1.203198196,0.06723783,0.342450371,-1.083179287,-1
409,MODEL1,PARMS,LB1,0.74164193,-3.010082636,-0.030994469,0.187637281,-0.815864192,0.427797858,-1.435691249,3.270249183,-1
410,MODEL1,PARMS,LB1,0.874607948,16.51768006,-0.045120229,0.244220679,-1.410747226,-0.732509743,1.669256052,-3.007170206,-1
411,MODEL1,PARMS,LB1,0.824642095,12.28031035,0.046008205,-0.000627931,-0.664833795,-0.521092148,2.238613424,-4.911334322,-1
412,MODEL1,PARMS,LB1,0.792155253,3.254212844,0.147816883,-0.392433509,1.552060581,0.001302535,-0.0085967,0.026277406,-1
413,MODEL1,PARMS,LB1,0.753395375,12.32935092,-0.001606661,-0.061668255,0.531612727,-0.510139,2.100440709,-4.347420347,-1
414,MODEL1,PARMS,LB1,0.765878974,0.352695626,-0.05992269,-0.009736064,-0.005841876,0.237287684,0.021288774,-0.633824596,-1
415,MODEL1,PARMS,LB1,0.824181881,18.79863634,0.095521016,-0.283495383,0.520130256,-0.924302106,3.408175826,-6.775605151,-1
416,MODEL1,PARMS,LB1,0.736393804,17.19252644,0.109359778,-0.32038473,1.023502721,-0.834756765,3.458958512,-7.687110387,-1
417,MODEL1,PARMS,LB1,0.820946717,12.66184829,-0.208866194,0.62999809,-2.825454717,-0.472795223,1.401777731,-2.344759767,-1
418,MODEL1,PARMS,LB1,0.764491464,14.01496226,-0.184411443,0.297542075,-1.115899029,-0.551728944,1.516916998,-2.726359315,-1
419,MODEL1,PARMS,LB1,0.735280381,3.931605739,-0.141399111,0.28185376,-1.094115497,0.043689941,-0.11973706,0.383225728,-1
420,MODEL1,PARMS,LB1,0.707166526,8.041579433,-0.09470317,0.141239528,-0.405358578,-0.230352887,1.854229294,-4.261592696,-1
421,MODEL1,PARMS,LB1,0.722221756,7.230118546,-0.076458833,0.239791413,-1.221969769,-0.183593667,1.152206557,-2.441534553,-1
422,MODEL1,PARMS,LB1,0.802204339,16.72440008,-0.006419555,0.348193507,-2.324823342,-0.785030309,2.885306932,-5.919630985,-1
423,MODEL1,PARMS,LB1,0.818851197,4.548685012,0.054189205,-0.203935552,1.227468586,-0.055534115,0.325213013,-0.301246443,-1
424,MODEL1,PARMS,LB1,0.734758735,5.842453417,0.041953479,-0.254098372,1.021473909,-0.128804912,0.582054811,-1.178510903,-1
425,MODEL1,PARMS,LB1,0.756527302,6.658503871,0.035310635,-0.152295102,0.078802447,-0.160759901,-0.092214966,0.692982153,-1
426,MODEL1,PARMS,LB1,0.815769826,13.33946596,-0.010237071,-0.485894865,2.089194856,-0.557145694,2.155657049,-3.984661004,-1
427,MODEL1,PARMS,LB1,0.737460107,0.758085927,-0.018477664,-0.157945223,0.906531818,0.190204843,0.479548717,-1.421807584,-1
428,MODEL1,PARMS,LB1,0.847693477,16.45576816,0.119210898,-0.089579651,-0.340598959,-0.794418898,2.59194269,-5.404736703,-1
429,MODEL1,PARMS,LB1,0.756532028,10.61522224,-0.021792903,0.149704982,-0.987025069,-0.396036272,1.159846494,-2.188795817,-1
430,MODEL1,PARMS,LB1,0.725095399,-3.500323295,-0.168828125,0.075670691,0.136376257,0.511313001,-1.59356145,3.289964742,-1
431,MODEL1,PARMS,LB1,0.792580585,-6.730057702,-0.052240121,0.16823004,-0.765319747,0.670452998,-2.467867491,5.690044057,-1
432,MODEL1,PARMS,LB1,0.783856445,0.829439465,-0.058415223,0.261958752,-0.821206273,0.19436464,-0.20367751,0.501264121,-1
433,MODEL1,PARMS,LB1,0.849081467,7.426993765,0.038255992,-0.445781649,1.689353352,-0.20466196,0.81706666,-1.871014125,-1
434,MODEL1,PARMS,LB1,0.777172477,1.798312246,-0.04862524,0.068759164,-0.492590499,0.152112364,-1.429242126,4.045213062,-1
435,MODEL1,PARMS,LB1,0.768027218,1.734939366,-0.26482292,0.833785982,-3.0627142,0.199493866,-0.528729302,1.443042699,-1
436,MODEL1,PARMS,LB1,0.743769436,-1.149478394,0.085123915,-0.30177899,0.675159724,0.295262295,-0.675335087,1.007964871,-1
437,MODEL1,PARMS,LB1,0.729085025,12.92997842,0.032597212,0.128884544,-1.000992746,-0.56869995,2.263775647,-4.748356843,-1
438,MODEL1,PARMS,LB1,0.771894463,3.649854245,-0.101344098,0.317197387,-1.320084434,0.046107408,0.005304824,0.217061417,-1
439,MODEL1,PARMS,LB1,0.750526296,8.509776897,-0.001265348,0.048657025,-0.903460108,-0.271071837,0.938824253,-1.635673084,-1
440,MODEL1,PARMS,LB1,0.737312773,-2.067980581,0.100217957,-0.212280583,1.291255982,0.321109832,0.25988088,-0.954305342,-1
441,MODEL1,PARMS,LB1,0.753697388,0.248327438,0.042924137,-0.040306121,0.243608613,0.188866689,0.632241785,-1.502788949,-1
442,MODEL1,PARMS,LB1,0.770391108,-0.739460758,-0.062928843,0.022236406,0.068648404,0.297296479,-0.129439062,0.19624799,-1
443,MODEL1,PARMS,LB1,0.739475151,19.32396469,0.001377277,0.168485065,-1.335424787,-0.925958832,2.732726202,-5.422988365,-1
444,MODEL1,PARMS,LB1,0.79436665,14.07013411,0.043260183,-0.444531985,1.890129099,-0.604858794,1.327096541,-2.096571545,-1
445,MODEL1,PARMS,LB1,0.81990994,-2.606059076,-0.15158027,0.385526949,-1.788740827,0.442488639,-1.317983861,2.838112328,-1
446,MODEL1,PARMS,LB1,0.743537786,16.14696719,-0.037745877,-0.007176404,-0.152895365,-0.731599477,2.576313306,-4.983578363,-1
447,MODEL1,PARMS,LB1,0.788164556,14.03206254,0.146840588,-0.222342276,0.364675599,-0.663954946,3.189191387,-6.903249478,-1
448,MODEL1,PARMS,LB1,0.804119937,6.039818054,0.015474618,-0.30060592,1.306032708,-0.127191554,1.465631787,-3.732676853,-1
449,MODEL1,PARMS,LB1,0.747620011,13.5055141,-0.237868007,0.785333803,-3.491532369,-0.531752418,2.047968713,-3.941028354,-1
450,MODEL1,PARMS,LB1,0.775768795,1.428605157,-0.052237311,0.230360279,-1.106776624,0.160130312,-0.134168827,0.376610105,-1
451,MODEL1,PARMS,LB1,0.775855425,-0.64921418,-0.050408616,0.103171555,-0.213524935,0.279066214,-0.44434147,1.217560544,-1
452,MODEL1,PARMS,LB1,0.741007683,5.187459037,-0.145273038,0.405865566,-1.843231774,-0.03966233,0.453631695,-0.872598427,-1
453,MODEL1,PARMS,LB1,0.74322728,14.99226786,-0.08861271,0.236535298,-1.193263355,-0.642843231,2.677154663,-5.577538193,-1
454,MODEL1,PARMS,LB1,0.779451836,2.157665938,-0.003442393,0.130561122,-0.780916304,0.098741211,0.745041036,-2.028310419,-1
455,MODEL1,PARMS,LB1,0.808104395,5.205440636,-0.246749552,0.518009412,-2.096983971,0.001847545,0.177007758,-0.333591411,-1
456,MODEL1,PARMS,LB1,0.754895943,15.91739949,0.024609808,-0.116964377,0.829470951,-0.746446707,2.651697777,-5.135415136,-1
457,MODEL1,PARMS,LB1,0.6930523,2.114604695,0.102186417,-0.104361907,-0.24244198,0.070820959,0.398729109,-0.592521648,-1
458,MODEL1,PARMS,LB1,0.817980085,17.61411247,-0.117358667,0.449422365,-2.155542517,-0.801066373,2.124550981,-3.683192177,-1
459,MODEL1,PARMS,LB1,0.768333255,8.447756274,0.046611967,-0.276047891,1.751023967,-0.29035515,1.673327454,-3.516424314,-1
460,MODEL1,PARMS,LB1,0.778358311,10.04450335,0.013600563,-0.422649807,1.892785502,-0.355980907,0.747548473,-0.959684178,-1
461,MODEL1,PARMS,LB1,0.793926565,5.508178425,0.013489445,-0.016697783,0.02689479,-0.100947753,0.575965243,-1.240891361,-1
462,MODEL1,PARMS,LB1,0.815174188,9.153598148,0.011660787,0.238744042,-1.104515707,-0.342757903,2.208395703,-4.860704015,-1
463,MODEL1,PARMS,LB1,0.763122182,9.163852564,0.117996595,-0.409330415,0.996781273,-0.335306006,1.216710868,-2.335119206,-1
464,MODEL1,PARMS,LB1,0.861192305,21.90272762,0.045116365,-0.121170733,0.189290726,-1.083309191,2.277106613,-3.65176579,-1
465,MODEL1,PARMS,LB1,0.773359969,14.47002107,-0.14259605,0.604906915,-3.28793237,-0.606890951,2.332101981,-4.908256736,-1
466,MODEL1,PARMS,LB1,0.779991892,1.969514881,-0.127471048,0.198325222,-0.411789655,0.157527837,-0.629644635,1.724475465,-1
467,MODEL1,PARMS,LB1,0.793518665,6.86039855,-0.011229088,0.185132004,-1.117406322,-0.176873012,0.200468827,0.12531213,-1
468,MODEL1,PARMS,LB1,0.75016768,1.971067897,0.106743353,-0.338469147,0.732413142,0.090533362,0.401082549,-0.998321211,-1
469,MODEL1,PARMS,LB1,0.777051287,6.84529533,-0.190782228,0.488685815,-1.928138595,-0.127273003,0.220739873,0.316678221,-1
470,MODEL1,PARMS,LB1,0.771930982,3.46630182,-0.073618653,0.047299519,0.236369082,0.049784186,0.100168154,0.051470072,-1
471,MODEL1,PARMS,LB1,0.777821707,12.82261282,-0.03422453,0.206080849,-0.99583901,-0.533465961,2.31410786,-4.703680478,-1
472,MODEL1,PARMS,LB1,0.718091527,-5.995470237,0.177099471,-0.488310384,1.566732489,0.558594925,-1.207103152,2.330235246,-1
473,MODEL1,PARMS,LB1,0.772051137,9.280872541,0.005257255,-0.042258867,-0.26668988,-0.321201636,0.637835871,-0.626610549,-1
474,MODEL1,PARMS,LB1,0.820233783,1.169338109,0.016448163,-0.035170071,0.086168232,0.152077765,0.551148725,-1.497464951,-1
475,MODEL1,PARMS,LB1,0.73268429,5.158506073,0.071257162,-0.280273833,1.188759141,-0.099078874,0.495729975,-0.635842751,-1
476,MODEL1,PARMS,LB1,0.882498654,8.985312358,0.002186044,-0.221217978,0.686209067,-0.284922438,0.397131252,-0.342523664,-1
477,MODEL1,PARMS,LB1,0.783591078,2.705392736,0.132563998,-0.418794599,1.666362312,0.041275432,0.036706185,0.236282311,-1
478,MODEL1,PARMS,LB1,0.764854464,15.61208239,0.0566038,-0.045934479,-0.252972457,-0.733486727,3.034356429,-6.372709771,-1
479,MODEL1,PARMS,LB1,0.831700273,7.425903588,-0.184438879,0.510572513,-1.684831779,-0.163784573,0.397693847,-0.370021436,-1
480,MODEL1,PARMS,LB1,0.862226662,11.39903628,-0.092535181,0.157320401,-0.673021181,-0.426043164,1.681347427,-3.466774747,-1
481,MODEL1,PARMS,LB1,0.704058771,2.195270484,-0.065136276,-0.035014783,0.148787123,0.117941419,0.561597724,-1.549451222,-1
482,MODEL1,PARMS,LB1,0.809188433,6.981542751,0.102371958,-0.176130379,-0.037723904,-0.201301873,0.509310045,-1.030394067,-1
483,MODEL1,PARMS,LB1,0.760455061,0.166297556,0.046325727,-0.388273568,1.442441211,0.225058439,-0.189752546,0.019772989,-1
484,MODEL1,PARMS,LB1,0.781241514,19.34988799,0.146995907,-0.412934161,1.192631394,-0.959063986,2.757206579,-5.236624799,-1
485,MODEL1,PARMS,LB1,0.752164109,0.746870402,0.198084154,-0.533088006,1.675667462,0.149678306,-0.690474028,2.120486788,-1
486,MODEL1,PARMS,LB1,0.748381142,-0.936533873,0.083653179,-0.101748752,-0.359237926,0.272709349,-0.439800188,0.977312453,-1
487,MODEL1,PARMS,LB1,0.848607882,13.61718269,0.035335641,0.098781849,-0.854451363,-0.599770163,2.160711818,-4.162767016,-1
488,MODEL1,PARMS,LB1,0.846035168,-1.36137826,0.001192096,-0.094223476,0.296524442,0.323963255,-1.116509927,2.392656847,-1
489,MODEL1,PARMS,LB1,0.752679312,12.8157045,-0.027575413,-0.084998754,0.3926356,-0.525431832,1.698353421,-3.436264973,-1
490,MODEL1,PARMS,LB1,0.788278962,1.044131062,0.096979488,-0.279397546,1.001851696,0.145506403,0.382036328,-1.443399792,-1
491,MODEL1,PARMS,LB1,0.724823692,9.274379672,0.047691938,-0.104179716,0.220690602,-0.340725092,1.54129978,-3.197900485,-1
492,MODEL1,PARMS,LB1,0.811395803,4.146330342,0.059572612,-0.110316226,0.250277726,-0.031602879,0.997156325,-2.438146074,-1
493,MODEL1,PARMS,LB1,0.846582897,13.85774983,-0.028348094,0.059957704,-0.076160557,-0.602595558,2.615446196,-5.577173507,-1
494,MODEL1,PARMS,LB1,0.780092077,19.70217695,-0.020598621,-0.041445499,-0.218336862,-0.950763036,3.779066608,-8.258357679,-1
495,MODEL1,PARMS,LB1,0.774820084,11.08773639,0.054879856,-0.327380787,1.061651405,-0.430956604,0.900014418,-1.575711486,-1
496,MODEL1,PARMS,LB1,0.773398033,23.40196117,-0.028998832,0.420390734,-2.390348646,-1.184518458,3.935176558,-7.673076815,-1
497,MODEL1,PARMS,LB1,0.835414059,1.293778083,-0.036301671,0.13119666,-0.52420724,0.166747268,-0.346771112,1.26340157,-1
498,MODEL1,PARMS,LB1,0.748839383,9.828691152,0.125438088,-0.40043193,1.090702666,-0.385769338,1.127372435,-2.110931275,-1
499,MODEL1,PARMS,LB1,0.860889803,23.82747431,-0.136984593,0.398162359,-1.706276972,-1.168753971,4.123609962,-8.623578158,-1
500,MODEL1,PARMS,LB1,0.786145748,6.70648455,0.075980141,-0.048966688,-0.153996414,-0.192239835,0.487236838,-0.905591076,-1
501,MODEL1,PARMS,LB1,0.795033829,-1.626369374,-0.034881776,-0.009908441,-0.005468731,0.345996599,-0.436833494,0.809178712,-1
502,MODEL1,PARMS,LB1,0.752216372,-1.550775359,0.0590836,-0.089186857,0.114447012,0.306942963,-0.398919756,0.535018869,-1
503,MODEL1,PARMS,LB1,0.766894183,5.270233023,0.072087606,-0.066030094,0.331925279,-0.107890768,0.982510058,-2.196562638,-1
504,MODEL1,PARMS,LB1,0.752488073,12.47441231,0.000564637,-0.075146518,0.438407873,-0.511819361,1.80939529,-3.810088274,-1
505,MODEL1,PARMS,LB1,0.75393219,-1.257111787,-0.08185572,0.02773725,0.129748686,0.341244949,-0.502746661,0.673099443,-1
506,MODEL1,PARMS,LB1,0.729603967,5.812736109,-0.1471489,0.286736,-1.319324495,-0.061206996,-0.087251557,0.583358678,-1
507,MODEL1,PARMS,LB1,0.743078678,13.87581343,0.04538873,0.198695425,-1.539327599,-0.625592781,2.634571463,-5.595126505,-1
508,MODEL1,PARMS,LB1,0.791272037,1.374675492,0.081905692,-0.139079444,0.155358061,0.130905017,0.163369325,-0.378034545,-1
509,MODEL1,PARMS,LB1,0.839264984,10.46114838,-0.029084387,0.125066446,-0.237953952,-0.387877172,1.282264196,-2.155430382,-1
510,MODEL1,PARMS,LB1,0.708487697,8.460819483,0.168868416,-0.507688124,1.912656604,-0.320536702,1.481501576,-3.333808298,-1
511,MODEL1,PARMS,LB1,0.793588608,11.84868771,-0.053922335,0.045368491,-0.546372193,-0.462596484,1.88653403,-3.781696493,-1
512,MODEL1,PARMS,LB1,0.757379098,0.099943775,-0.091801741,0.132196408,-0.081380203,0.258898994,-0.683346993,1.69946944,-1
513,MODEL1,PARMS,LB1,0.731143119,7.662054855,-0.037842126,-0.133140141,0.730029095,-0.207517469,0.863027439,-1.313961375,-1
514,MODEL1,PARMS,LB1,0.867961327,8.355624938,-0.043142501,0.369896727,-0.892176344,-0.270438799,1.649190314,-3.866509191,-1
515,MODEL1,PARMS,LB1,0.75962023,1.733099612,-0.021912783,0.032242972,-0.673197691,0.14569341,-0.385354884,1.318886085,-1
516,MODEL1,PARMS,LB1,0.826584966,12.11527566,0.037825866,0.291409986,-1.697633452,-0.520485716,1.889490784,-3.421449752,-1
517,MODEL1,PARMS,LB1,0.796899291,9.820505998,0.118463812,-0.142263851,-0.007367647,-0.392460352,1.226181549,-2.334832759,-1
518,MODEL1,PARMS,LB1,0.744049538,7.772348047,-0.118319042,0.364721013,-1.375402691,-0.203067613,0.328126231,0.095734995,-1
519,MODEL1,PARMS,LB1,0.741734024,8.694151903,-0.029250562,0.404869268,-1.934021492,-0.287959103,0.676070796,-0.755648898,-1
520,MODEL1,PARMS,LB1,0.75663045,5.052380391,-0.024919929,-0.031225805,0.172861422,-0.066444663,0.760925863,-1.622849022,-1
521,MODEL1,PARMS,LB1,0.751601767,-0.296013054,0.024542272,-0.165552515,1.221868618,0.244742019,-0.390539781,0.932898927,-1
522,MODEL1,PARMS,LB1,0.74239438,7.319223077,0.093688818,-0.254617346,0.935197501,-0.231557413,0.72802395,-0.972061393,-1
523,MODEL1,PARMS,LB1,0.732600432,9.683556896,0.032270826,0.187847837,-1.43691258,-0.36009977,0.55815208,-0.577737309,-1
524,MODEL1,PARMS,LB1,0.808407395,6.085535023,0.080411148,-0.104798501,-0.056363738,-0.152560413,0.598398255,-1.21203822,-1
525,MODEL1,PARMS,LB1,0.74756085,-2.251993436,0.104348081,-0.23794149,0.873828973,0.336915544,-0.340660004,0.2464749,-1
526,MODEL1,PARMS,LB1,0.775276483,7.366698067,-0.012331808,0.18618034,-0.68137544,-0.215946579,1.107896344,-2.368738571,-1
527,MODEL1,PARMS,LB1,0.756608396,14.47210941,0.052239307,-0.289024692,0.933479642,-0.654928937,2.693641951,-5.673505361,-1
528,MODEL1,PARMS,LB1,0.843268085,2.942798101,0.204661025,-0.718682681,2.775405579,0.0099633,0.754563267,-1.748628123,-1
529,MODEL1,PARMS,LB1,0.77861043,-0.604250771,0.135915901,-0.384893558,0.654992063,0.24736243,-0.048295339,-0.420236035,-1
530,MODEL1,PARMS,LB1,0.782200261,6.903323169,-0.003064673,-0.033603627,-0.119482136,-0.18246416,0.722599234,-1.077987613,-1
531,MODEL1,PARMS,LB1,0.768979291,21.60673069,-0.198370006,0.259734245,-0.662930169,-1.010757195,3.428378667,-6.312160711,-1
532,MODEL1,PARMS,LB1,0.776780857,12.28539903,-0.104063789,0.31644144,-1.592828881,-0.472041186,1.680081336,-3.544729598,-1
533,MODEL1,PARMS,LB1,0.78774012,6.530865783,0.069152965,-0.322211646,1.307624959,-0.174555364,0.962348615,-2.273363729,-1
534,MODEL1,PARMS,LB1,0.774593187,2.255465879,-0.062872741,-0.062246492,0.458472829,0.118886962,0.506420839,-1.28265115,-1
535,MODEL1,PARMS,LB1,0.755779652,10.82160943,0.132861241,-0.491178473,1.525246807,-0.4514773,1.781224545,-3.367156772,-1
536,MODEL1,PARMS,LB1,0.802085499,3.078376043,-0.144348481,0.456839592,-1.875468457,0.098198968,-1.171493739,3.742445321,-1
537,MODEL1,PARMS,LB1,0.739316619,20.96216286,-0.271496872,0.41670867,-0.897052659,-0.947892497,2.347473194,-3.915820763,-1
538,MODEL1,PARMS,LB1,0.777038033,3.427149532,-0.002985152,-0.022220612,0.244341624,0.039871262,-0.697086035,1.968257202,-1
539,MODEL1,PARMS,LB1,0.733624901,9.749787533,0.176849194,-0.364120972,0.658247831,-0.404942949,1.608023914,-2.972228614,-1
540,MODEL1,PARMS,LB1,0.837213143,3.057350766,0.08408819,-0.031597048,0.048699606,0.016620796,0.89691233,-2.27281561,-1
541,MODEL1,PARMS,LB1,0.735689978,2.114419722,0.090682585,-0.32353553,1.097198204,0.093890414,-0.090926545,0.156077548,-1
542,MODEL1,PARMS,LB1,0.824353406,11.99386151,-0.138833934,0.131208317,-0.194881097,-0.434682544,1.150800589,-2.095282172,-1
543,MODEL1,PARMS,LB1,0.860553212,20.21328764,-0.015634062,0.082962879,-0.960244444,-0.972096651,3.026183021,-5.878940253,-1
544,MODEL1,PARMS,LB1,0.784592656,12.6973337,-0.030386475,-0.08543044,0.474691787,-0.517269064,1.646677407,-2.9446788,-1
545,MODEL1,PARMS,LB1,0.769590103,17.59307269,-0.050119475,0.256582723,-1.295320071,-0.826662538,2.853835418,-5.39861518,-1
546,MODEL1,PARMS,LB1,0.8176331,15.78352905,0.11084522,-0.213590518,0.233741805,-0.749915164,2.57964381,-5.439876128,-1
547,MODEL1,PARMS,LB1,0.696501997,1.565315093,0.130723289,-0.042336224,-0.277996794,0.094041609,0.667336396,-2.027619623,-1
548,MODEL1,PARMS,LB1,0.832564052,8.93432345,-0.037793482,0.088395922,-1.002663223,-0.280223032,1.075509375,-2.428354744,-1
549,MODEL1,PARMS,LB1,0.707780275,12.32263953,0.147480754,-0.23015228,0.746949455,-0.563856876,2.37839342,-5.161180173,-1
550,MODEL1,PARMS,LB1,0.816540529,13.67860951,-0.008235441,0.199818253,-1.026763112,-0.586447941,1.434048254,-2.365794483,-1
551,MODEL1,PARMS,LB1,0.761841168,12.47609148,0.071553736,-0.199655421,0.591151462,-0.543076479,2.316545475,-4.797134608,-1
552,MODEL1,PARMS,LB1,0.724409639,16.2556797,0.018787009,0.076462322,-1.032679336,-0.745793148,2.1445564,-3.846364108,-1
553,MODEL1,PARMS,LB1,0.747620192,4.505739441,-0.025550638,0.33133615,-1.658439096,-0.029317393,0.001121802,-0.015926548,-1
554,MODEL1,PARMS,LB1,0.793658761,5.456280858,-0.091930074,0.203595221,-0.886336154,-0.065634625,0.631485903,-1.417150797,-1
555,MODEL1,PARMS,LB1,0.766313739,7.932158501,0.101678561,-0.110845683,0.372764332,-0.274202417,0.865798632,-1.430770212,-1
556,MODEL1,PARMS,LB1,0.760685964,12.9047384,-0.01450055,0.051695956,-0.333420448,-0.538461289,1.970663343,-4.050672038,-1
557,MODEL1,PARMS,LB1,0.783419979,6.081048891,0.002296835,0.034867142,-0.578173626,-0.125903851,0.27130706,-0.575250225,-1
558,MODEL1,PARMS,LB1,0.763159084,5.572861531,-0.120550436,0.314053502,-1.260320999,-0.06516954,0.362856907,-0.619887349,-1
559,MODEL1,PARMS,LB1,0.784611196,7.225625055,-0.106657438,0.306285502,-1.326852969,-0.179550529,1.589262315,-3.989997177,-1
560,MODEL1,PARMS,LB1,0.79329153,12.18252728,0.152823962,-0.335452369,1.041478003,-0.54457315,2.505790531,-5.618945907,-1
561,MODEL1,PARMS,LB1,0.796755089,3.004737754,-0.032404614,0.076696234,-0.714751393,0.063844511,-0.118479312,0.216937783,-1
562,MODEL1,PARMS,LB1,0.779558972,8.864260578,0.134915831,-0.203287338,0.35046392,-0.336775196,1.946673278,-5.079821411,-1
563,MODEL1,PARMS,LB1,0.782952544,2.32391568,-0.05872963,-0.096099479,0.555795872,0.123438975,-0.475241719,1.100458094,-1
564,MODEL1,PARMS,LB1,0.839137423,5.895599062,-0.104380891,0.293921613,-1.001349206,-0.098015983,0.916310549,-2.298054294,-1
565,MODEL1,PARMS,LB1,0.765487325,1.63929871,0.013141006,0.159775296,-1.328232802,0.13606921,-0.047703014,-0.144097385,-1
566,MODEL1,PARMS,LB1,0.773064542,9.34787509,-0.133869809,0.403458664,-1.789042745,-0.301078234,1.902549691,-4.049827379,-1
567,MODEL1,PARMS,LB1,0.818827544,4.248660124,-0.022175332,-0.098565401,0.22815583,0.002364836,0.042736741,0.123742253,-1
568,MODEL1,PARMS,LB1,0.741812191,7.656834482,-0.011791757,-0.065070787,0.112987145,-0.218239794,0.954262784,-1.96099695,-1
569,MODEL1,PARMS,LB1,0.792225652,5.548492806,-0.047324344,0.0263487,-0.375168005,-0.062633999,-0.071254784,0.232844829,-1
570,MODEL1,PARMS,LB1,0.735002916,8.595611754,-0.115099021,0.323749152,-1.44604678,-0.24566657,0.419093318,-0.293676831,-1
571,MODEL1,PARMS,LB1,0.818256835,4.393227828,-0.001205695,0.061741167,-0.87989086,-0.021550916,0.114415128,-0.036381887,-1
572,MODEL1,PARMS,LB1,0.764296952,14.87981568,-0.152876758,0.574810808,-2.72413804,-0.626976517,2.116689431,-4.106547527,-1
573,MODEL1,PARMS,LB1,0.740074826,10.58228347,0.081480083,-0.469799414,2.260390491,-0.425333061,2.046389017,-4.215308955,-1
574,MODEL1,PARMS,LB1,0.871794574,17.59249733,-0.089578478,0.328769727,-1.3614292,-0.807631389,2.348016763,-4.519604977,-1
575,MODEL1,PARMS,LB1,0.769755845,4.808773198,0.136802121,-0.281381714,0.727659304,-0.097843459,0.909915191,-1.981186349,-1
576,MODEL1,PARMS,LB1,0.738248788,8.568025163,-0.092197184,0.424425509,-2.045260814,-0.270463322,1.157856741,-2.218143244,-1
577,MODEL1,PARMS,LB1,0.801397898,7.093460616,-0.192823571,0.256817958,-0.639234964,-0.126231041,-0.187967139,1.441401532,-1
