SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LUL
186,MODEL1,PARMS,LUL,1.189719652,12.83359433,0.06913952,0.391456067,-1.855716947,-0.299848407,1.327420635,-2.267014202,-1
187,MODEL1,PARMS,LUL,1.059919543,5.406047546,0.024048889,-0.076393187,0.593724701,0.175639448,0.620681728,-1.654578897,-1
188,MODEL1,PARMS,LUL,1.063336738,-8.901998397,0.002517861,0.24755471,-0.312025521,1.050589363,-3.591041852,7.892711445,-1
189,MODEL1,PARMS,LUL,1.06967015,2.161976963,0.047327596,-0.241666755,1.349466014,0.383833741,-2.178232001,5.955725202,-1
190,MODEL1,PARMS,LUL,1.102411641,-3.701823474,-0.079192763,0.405989037,-1.1946411,0.752296591,-2.226059596,5.430944013,-1
191,MODEL1,PARMS,LUL,1.023550611,2.859471148,-0.055780802,0.165612,-0.01317586,0.347631115,-0.63491774,1.565623191,-1
192,MODEL1,PARMS,LUL,1.074450047,-10.59895988,0.009332989,-0.018008721,0.504288982,1.166737205,-3.633148906,8.08759478,-1
193,MODEL1,PARMS,LUL,1.14163947,0.792535627,0.127031534,0.00839,-0.664668082,0.419006684,-1.005451676,2.450958164,-1
194,MODEL1,PARMS,LUL,1.048390826,-1.983289209,0.292369009,-0.204514478,0.726324547,0.536705825,-1.069896437,2.026837184,-1
195,MODEL1,PARMS,LUL,1.044564693,1.042907826,0.355790233,-0.424836714,1.35551401,0.34011421,-1.123563196,3.051292256,-1
196,MODEL1,PARMS,LUL,1.043123229,4.439116924,-0.055565889,-0.130500612,0.760802811,0.307223534,-2.433804169,5.878217837,-1
197,MODEL1,PARMS,LUL,1.046648531,-2.596042249,0.06280622,0.068759393,-0.555433722,0.660495609,-2.386033735,5.82348887,-1
198,MODEL1,PARMS,LUL,1.111859794,3.428749514,0.271631152,-0.45286449,1.407691428,0.23320385,-0.708042474,1.660956734,-1
199,MODEL1,PARMS,LUL,1.128520113,2.706223661,0.00663113,0.308740474,-1.256842581,0.351825102,-1.520887609,3.796702947,-1
200,MODEL1,PARMS,LUL,1.067880921,6.457514847,0.058250293,0.78824476,-3.884420446,0.082869428,-0.660804853,2.67973781,-1
201,MODEL1,PARMS,LUL,1.088880635,2.2760727,0.187655101,-0.079605393,-0.452154574,0.312914572,-1.107010204,3.069430563,-1
202,MODEL1,PARMS,LUL,1.166332216,14.29470242,-0.012227854,0.136793624,-0.672827548,-0.321094708,-0.678657788,2.625515303,-1
203,MODEL1,PARMS,LUL,1.087752372,3.738249126,-0.1079192,0.34826969,-1.186178187,0.321107626,-1.540451108,3.78119081,-1
204,MODEL1,PARMS,LUL,1.227856901,11.87818605,-0.217044403,0.957990827,-3.38722179,-0.151104503,0.241664496,0.521049134,-1
205,MODEL1,PARMS,LUL,1.10354857,-1.479572691,0.159479238,-0.026974768,-0.325241846,0.563528978,-1.378499277,2.313841268,-1
206,MODEL1,PARMS,LUL,0.970324781,3.892069519,-0.13084179,0.386210616,-1.047032295,0.315876463,-0.761370037,2.206897539,-1
207,MODEL1,PARMS,LUL,1.087601808,-1.431730488,0.006993066,0.128146795,-0.244162768,0.609546772,-2.278257644,5.36556626,-1
208,MODEL1,PARMS,LUL,1.003457431,10.56339879,0.013520189,0.401044551,-1.940746191,-0.13909803,1.210655401,-2.631146214,-1
209,MODEL1,PARMS,LUL,1.01155892,-3.206837677,0.032020747,-0.076791257,0.867203383,0.706053474,-2.174046486,4.463050895,-1
210,MODEL1,PARMS,LUL,1.099944002,-8.072888411,0.271837355,-0.740633598,3.063469454,0.946216529,-3.534112793,8.11426182,-1
211,MODEL1,PARMS,LUL,0.989925907,3.79963258,0.066870935,-0.137543873,1.143333233,0.268115549,-1.014865736,2.885424535,-1
212,MODEL1,PARMS,LUL,1.204883309,2.882462483,-0.089803308,0.48774719,-1.218875187,0.347766191,-0.491988137,1.399216587,-1
213,MODEL1,PARMS,LUL,1.057603047,4.922860772,0.332245948,-0.898028081,4.303432078,0.122873382,0.792234478,-1.955430938,-1
214,MODEL1,PARMS,LUL,1.096503929,22.786018,0.033640161,0.373778514,-1.775554588,-0.881294206,1.991364819,-2.787896574,-1
215,MODEL1,PARMS,LUL,1.061021377,-0.891973422,0.075201272,-0.237449839,1.318165648,0.557423759,-1.922950579,4.427807583,-1
216,MODEL1,PARMS,LUL,1.187506297,-0.311254633,0.294831765,-0.463862144,1.361143934,0.463996001,-2.005068134,4.568157878,-1
217,MODEL1,PARMS,LUL,1.178415895,-11.4122055,0.039801767,-0.195670317,1.348772812,1.188420126,-2.290911731,4.605483162,-1
218,MODEL1,PARMS,LUL,1.052900625,6.908593957,0.022583277,0.233980137,-0.676424297,0.071283511,1.13460981,-3.035425151,-1
219,MODEL1,PARMS,LUL,1.052348831,10.39524288,0.45797502,-1.420477234,5.823750012,-0.22258609,1.23901684,-2.593913975,-1
220,MODEL1,PARMS,LUL,1.006849193,1.573428321,-0.240649829,0.697726474,-1.650366985,0.479062865,-0.661728693,1.415265986,-1
221,MODEL1,PARMS,LUL,1.119890017,8.179654605,0.046812866,0.26719845,-1.142372982,-0.002311553,0.307529726,-0.524267825,-1
222,MODEL1,PARMS,LUL,1.134517248,20.79451827,-0.028737055,0.015660383,0.480495703,-0.738176981,2.841922701,-5.583753519,-1
223,MODEL1,PARMS,LUL,1.051299626,-0.051534818,-0.245231743,0.682931183,-1.667271384,0.57651313,-1.824961356,4.744935919,-1
224,MODEL1,PARMS,LUL,1.292975641,0.43892739,-0.069296512,0.524744741,-1.242545318,0.47952975,-0.578428986,1.163371383,-1
225,MODEL1,PARMS,LUL,1.100529816,12.14132059,-0.126340057,0.742070898,-2.191330743,-0.208495054,0.845192347,-0.816030326,-1
226,MODEL1,PARMS,LUL,1.037765275,-1.071259819,-0.022628195,0.37994294,-1.605917326,0.572827747,-0.090303087,-0.428265072,-1
227,MODEL1,PARMS,LUL,1.124505033,-3.062903827,0.142792864,-0.166866655,0.781645429,0.661792373,-1.727620908,3.816218426,-1
228,MODEL1,PARMS,LUL,1.143075304,7.081238318,0.070338393,0.084916675,-0.269228346,0.061224711,-0.405918622,1.171932254,-1
229,MODEL1,PARMS,LUL,1.062803991,-10.25052277,0.101627071,0.239888772,-1.634230334,1.094960227,-2.91879193,5.940074969,-1
230,MODEL1,PARMS,LUL,1.166185567,-4.358790862,0.145586455,-0.428387241,1.878955172,0.747749959,-2.161281366,4.569393892,-1
231,MODEL1,PARMS,LUL,1.144593211,-16.12951691,-0.194199314,1.064699605,-4.408962912,1.53810554,-4.576471154,9.604156664,-1
232,MODEL1,PARMS,LUL,1.16420469,3.042096568,-0.193878304,0.464971592,-1.197650421,0.379090839,-1.475440185,4.557745629,-1
233,MODEL1,PARMS,LUL,1.04931414,0.877571506,-0.039792391,0.314406087,-1.030749263,0.465655403,-1.560249411,3.770781539,-1
234,MODEL1,PARMS,LUL,1.159330883,-3.423179783,0.355469825,-0.951935184,3.984279202,0.619524457,-1.127105951,2.66963207,-1
235,MODEL1,PARMS,LUL,1.055103399,-0.160740447,0.120331412,0.36912848,-2.109279125,0.47151306,-1.132764089,1.954303177,-1
236,MODEL1,PARMS,LUL,1.182636752,3.608839368,0.124024324,-0.137350083,1.227260344,0.239047234,0.704797277,-1.342519458,-1
237,MODEL1,PARMS,LUL,1.116648269,13.26940605,0.026763801,0.304045663,-1.586234163,-0.289181445,0.322758006,-0.077954439,-1
238,MODEL1,PARMS,LUL,1.129815888,14.04420704,-0.165807513,0.182113038,0.149256714,-0.269576265,-0.021188948,1.243345951,-1
239,MODEL1,PARMS,LUL,1.057896089,3.86162248,-0.168468581,0.621772493,-2.038130914,0.33651122,-1.915718288,4.661316788,-1
240,MODEL1,PARMS,LUL,1.024599471,0.082371089,0.36517211,-0.730406758,2.682993322,0.420779867,-1.949184358,5.004575756,-1
241,MODEL1,PARMS,LUL,1.110041418,9.354219575,-0.035660129,0.478330103,-1.541636302,-0.04817615,-0.518626071,1.97715852,-1
242,MODEL1,PARMS,LUL,1.27256745,18.0070178,0.050884892,0.092961817,-0.024720478,-0.60517178,1.535201453,-1.695102467,-1
243,MODEL1,PARMS,LUL,1.089316379,1.697545452,-0.145429795,0.215877316,0.374843422,0.452870488,-0.819631574,2.237126678,-1
244,MODEL1,PARMS,LUL,1.055093191,2.356077559,0.265766895,-0.19116789,1.173860878,0.270971879,0.054269246,-0.02663315,-1
245,MODEL1,PARMS,LUL,0.99845725,-4.869730566,0.16969277,-0.114627661,0.105471038,0.768130853,-2.575062508,5.627291424,-1
246,MODEL1,PARMS,LUL,1.109370487,5.963834818,0.156413267,-0.016816851,-1.039131952,0.123599615,-0.597851859,0.967875687,-1
247,MODEL1,PARMS,LUL,1.07051063,-0.87618556,-0.009876186,0.353560824,-1.656624024,0.564480807,-1.107242222,2.237946589,-1
248,MODEL1,PARMS,LUL,1.067538865,3.708698549,0.093016655,-0.07403458,0.271170031,0.285162981,-1.53250646,3.874263702,-1
249,MODEL1,PARMS,LUL,0.999588334,-2.701571134,0.047606678,0.434721122,-1.821945113,0.653184341,-2.032993567,4.671645462,-1
250,MODEL1,PARMS,LUL,1.124710528,8.106302448,0.03377029,-0.076768005,0.430048504,0.029158385,-0.80523216,2.437902223,-1
251,MODEL1,PARMS,LUL,1.242193185,-0.350113416,-0.043527865,0.408295253,-1.907602283,0.538642204,-1.781033526,4.10595754,-1
252,MODEL1,PARMS,LUL,1.137168413,-6.56011608,0.165060082,-0.735511684,3.911353373,0.87868135,-2.71391728,5.66724938,-1
253,MODEL1,PARMS,LUL,1.163159564,2.657977652,0.147521406,-0.433765185,2.904694274,0.307345309,-0.238933975,0.531713699,-1
254,MODEL1,PARMS,LUL,1.194338348,-1.839768207,-0.111951807,0.647918775,-2.644900525,0.653680931,-1.516508941,2.693148531,-1
255,MODEL1,PARMS,LUL,1.188457832,-7.493321325,-0.072541945,0.550533994,-1.748325238,0.976726868,-2.891358497,5.949922022,-1
256,MODEL1,PARMS,LUL,1.075351581,-2.947660041,-0.011288475,0.034734301,0.47030486,0.688197927,-0.620305423,0.316570252,-1
257,MODEL1,PARMS,LUL,1.143683165,-1.4473186,-0.380820694,0.635568388,-1.401378489,0.736799863,-2.240175266,4.693783057,-1
258,MODEL1,PARMS,LUL,1.146943908,4.149276838,0.128671454,-0.393378386,1.171805025,0.242579963,-0.065838983,0.100761454,-1
259,MODEL1,PARMS,LUL,1.151460932,-3.31843108,-0.25329833,0.353951078,-0.371744932,0.795661863,-2.050087022,4.31523874,-1
260,MODEL1,PARMS,LUL,1.121019227,3.44754378,-0.106168325,0.396282524,-1.590667359,0.348083075,-0.968117533,1.934701567,-1
261,MODEL1,PARMS,LUL,1.105443304,-7.252723674,0.036922613,0.241510122,-0.563017038,0.934848125,-2.625192766,5.828946373,-1
262,MODEL1,PARMS,LUL,1.141457991,-4.158422828,0.191147611,-0.037687158,-0.467873258,0.706744152,-1.946592562,4.341430394,-1
263,MODEL1,PARMS,LUL,1.155471664,4.312181624,-0.165034653,0.244732894,-0.06899819,0.312973362,-1.550275674,3.686517285,-1
264,MODEL1,PARMS,LUL,1.030528245,9.634002962,0.201727385,-0.257937293,1.242802443,-0.139595139,1.118912027,-2.130791162,-1
265,MODEL1,PARMS,LUL,1.138777059,0.266347121,0.17172983,-0.049520578,-0.767801159,0.452524121,-0.737104754,1.136215314,-1
266,MODEL1,PARMS,LUL,1.130070111,-5.484075362,-0.018166591,-0.011613758,0.469108331,0.862201353,-2.780114184,6.274754539,-1
267,MODEL1,PARMS,LUL,1.049112402,-0.197406364,0.089926826,0.485284884,-2.441347853,0.475686487,-0.839805867,1.942113455,-1
268,MODEL1,PARMS,LUL,1.134027725,-2.503437615,-0.000683623,0.565545265,-2.058831096,0.64198788,-1.836856914,4.220251695,-1
269,MODEL1,PARMS,LUL,1.10590451,-2.374381287,-0.250328769,1.183765341,-4.372161757,0.705892891,-2.033975648,5.031625972,-1
270,MODEL1,PARMS,LUL,1.063669839,5.585376183,0.346318264,-0.379157955,1.236903896,0.050394764,0.609383748,-1.05159407,-1
271,MODEL1,PARMS,LUL,1.082348193,10.07666863,0.112467199,0.056624478,-0.053622572,-0.132217499,0.277289284,-0.006124042,-1
272,MODEL1,PARMS,LUL,1.120540712,3.595622373,0.408080996,-1.259060867,4.996861485,0.226638273,-2.30417482,6.471568855,-1
273,MODEL1,PARMS,LUL,1.079074959,10.8324637,0.060518772,-0.411417379,2.24199728,-0.136175033,-0.218817394,1.211140621,-1
274,MODEL1,PARMS,LUL,1.158835983,-2.485420108,0.014885317,0.427332053,-2.118431786,0.660530806,-2.662088708,6.769143054,-1
275,MODEL1,PARMS,LUL,1.102852429,-2.060611275,0.037815286,0.018404414,0.07185434,0.630177423,-1.777101862,3.70900917,-1
276,MODEL1,PARMS,LUL,1.108899676,-2.463161945,-0.212169391,0.826185961,-2.958975879,0.705059268,-1.460540891,2.842165981,-1
277,MODEL1,PARMS,LUL,1.102382016,-1.100082705,0.317375347,-0.788105674,3.259237921,0.504587752,-1.833883934,4.917254735,-1
278,MODEL1,PARMS,LUL,1.090004554,7.540282965,0.230796633,-0.969298145,4.145342077,0.02182301,0.183536812,-0.49707615,-1
279,MODEL1,PARMS,LUL,1.117220918,9.50531617,0.057662229,-0.489916834,2.394189287,-0.052876422,-0.219544756,0.469439278,-1
280,MODEL1,PARMS,LUL,1.098312326,5.805469527,-0.051038206,0.050018169,-0.071657984,0.189412422,-0.935788879,2.456555675,-1
281,MODEL1,PARMS,LUL,1.206493816,2.387041852,-0.017144458,0.195970398,0.038977095,0.361971142,-1.073419801,2.880076718,-1
282,MODEL1,PARMS,LUL,1.16280805,-1.375819156,0.097146177,-0.164474381,1.402574667,0.559780312,-1.479914554,3.551835246,-1
283,MODEL1,PARMS,LUL,1.131837439,5.749284845,0.024386107,0.157006893,-0.610714724,0.15775325,-0.83759386,2.434647968,-1
284,MODEL1,PARMS,LUL,1.222483512,1.707733135,0.081782227,-0.068995447,0.16118536,0.384811611,-0.755212694,1.611753515,-1
285,MODEL1,PARMS,LUL,1.099051834,14.84589182,-0.015511177,0.249844243,-0.796069249,-0.397401672,1.753094449,-3.339475861,-1
286,MODEL1,PARMS,LUL,1.15162888,13.5801017,-0.024897817,0.277830483,-0.952627935,-0.306864823,1.514919948,-2.699064832,-1
287,MODEL1,PARMS,LUL,1.104284027,17.47169127,0.091299083,-0.337028915,1.959535228,-0.561860628,1.900467197,-3.366736782,-1
288,MODEL1,PARMS,LUL,1.041418335,11.15700467,-0.269036483,0.908638851,-3.427177501,-0.084228565,-0.665657032,3.171740075,-1
289,MODEL1,PARMS,LUL,1.021299205,10.19625101,-0.058604083,0.330079918,-0.967226626,-0.080239404,-1.013672847,3.405887584,-1
290,MODEL1,PARMS,LUL,1.13427659,-0.270022367,0.140082603,-0.411919399,2.236604206,0.496140117,-0.864064456,1.432643851,-1
291,MODEL1,PARMS,LUL,1.089079691,-7.344369561,0.09747178,0.044975994,-0.515526524,0.928299326,-2.018872189,3.828901121,-1
292,MODEL1,PARMS,LUL,1.113237911,5.560698769,0.166203416,-0.246481563,1.215061955,0.137026416,-0.536557593,1.338159836,-1
293,MODEL1,PARMS,LUL,1.033312124,3.187008268,0.393842318,-1.22892786,5.289896224,0.234020801,-0.504393204,0.992316085,-1
294,MODEL1,PARMS,LUL,1.011546447,11.66535161,0.225362538,-0.226340574,0.456725328,-0.263457157,1.515919369,-3.066822184,-1
295,MODEL1,PARMS,LUL,1.242283774,7.083959114,0.168424483,-0.53245015,2.001178598,0.05356405,0.093145147,0.055755215,-1
296,MODEL1,PARMS,LUL,1.206446977,4.034529561,0.26425532,-0.144287079,-0.143801411,0.184852557,1.461561311,-4.451689291,-1
297,MODEL1,PARMS,LUL,1.207457672,4.915981389,0.104683967,-0.310348831,1.308366822,0.194945995,-0.674749073,1.846425043,-1
298,MODEL1,PARMS,LUL,1.079284433,-0.124666409,0.162071489,-0.723289302,3.330267121,0.507499721,-1.600941098,4.052286452,-1
299,MODEL1,PARMS,LUL,1.165073314,-2.434808793,0.104495061,-0.22842347,1.116632231,0.659546774,-3.155477273,7.775184414,-1
300,MODEL1,PARMS,LUL,1.011496141,20.01140676,0.221029888,-0.300870034,1.395712583,-0.755531804,2.125239198,-3.438783715,-1
301,MODEL1,PARMS,LUL,1.146240351,4.142970707,0.019369481,0.47142219,-1.904332136,0.243974182,-0.996065167,2.737844186,-1
302,MODEL1,PARMS,LUL,1.137147054,-4.091996128,0.075287515,0.700893267,-3.353520455,0.732143514,-3.790972768,10.35593316,-1
303,MODEL1,PARMS,LUL,1.085376133,2.963163189,0.293649099,-0.485680903,1.738873001,0.252024868,-1.509189745,4.256732471,-1
304,MODEL1,PARMS,LUL,1.11542258,-0.891708658,0.07348861,0.213849755,-0.286996624,0.533575966,-0.786664342,1.567606492,-1
305,MODEL1,PARMS,LUL,1.181060277,15.8013675,0.046484255,0.259420606,-0.98696172,-0.449462015,-0.554672928,3.472882635,-1
306,MODEL1,PARMS,LUL,1.100800438,10.11337745,0.049649039,-0.052914467,0.859258821,-0.117072577,0.165767259,0.415236554,-1
307,MODEL1,PARMS,LUL,1.183122604,12.26480324,0.257784272,-0.878083781,4.247175638,-0.265184546,-1.481469028,5.48094026,-1
308,MODEL1,PARMS,LUL,1.139986353,5.389257908,0.096278521,0.245864254,-0.764199426,0.134864119,0.42787685,-0.684392833,-1
309,MODEL1,PARMS,LUL,1.073275329,1.226197651,0.261722237,-0.425073304,1.582130385,0.350720075,0.104184854,-0.59415863,-1
310,MODEL1,PARMS,LUL,1.066043151,2.484829161,-0.132650441,0.391382082,-1.498267323,0.395687408,-1.095871189,2.783116681,-1
311,MODEL1,PARMS,LUL,1.147951298,-4.272055997,-0.204108461,0.534979615,-1.373485643,0.834834329,-2.819113798,6.441553053,-1
312,MODEL1,PARMS,LUL,1.130154518,6.061747148,-0.057534697,0.787661119,-3.262195055,0.143469412,-0.857237026,3.107452233,-1
313,MODEL1,PARMS,LUL,1.069448147,-2.780544203,-0.160419725,0.155090825,0.282948586,0.744698444,-1.869564489,3.981759661,-1
314,MODEL1,PARMS,LUL,1.095249056,0.560330851,-0.187550419,0.633112396,-1.964351537,0.542943954,-2.756218904,7.033963975,-1
315,MODEL1,PARMS,LUL,1.103916171,-3.666253066,0.001199044,0.262352986,-0.855829234,0.739051233,-2.428494902,5.80073075,-1
316,MODEL1,PARMS,LUL,1.20606719,16.8852474,-0.093654865,0.201393254,0.15806876,-0.464445065,0.822810632,-1.063225346,-1
317,MODEL1,PARMS,LUL,1.022410335,11.59872426,0.265277528,-0.219306938,0.781980709,-0.280332022,1.687128942,-3.446475926,-1
318,MODEL1,PARMS,LUL,1.232611606,0.454301376,-0.112176039,0.701648078,-2.258007587,0.507525065,-1.941422685,4.911735013,-1
319,MODEL1,PARMS,LUL,1.156983378,5.579571691,-0.070879868,0.559765334,-2.06399433,0.175995872,0.422230933,-1.478600552,-1
320,MODEL1,PARMS,LUL,1.104927027,3.262566515,-0.157968861,0.450793652,-0.97338052,0.36464738,-1.815808203,5.037465736,-1
321,MODEL1,PARMS,LUL,1.034223517,3.124133119,-0.026944445,0.297019771,-0.896475555,0.33115325,-1.579627916,4.378433306,-1
322,MODEL1,PARMS,LUL,1.094197747,-6.884287043,0.148686655,-0.183511238,1.234385189,0.889393279,-2.523703562,5.467128515,-1
323,MODEL1,PARMS,LUL,1.004332454,7.995969876,0.111696979,-0.431765243,2.12193975,0.011585346,0.232334825,-0.920858503,-1
324,MODEL1,PARMS,LUL,1.127352959,11.86861441,0.003226242,0.473166808,-2.355901843,-0.212351567,0.9517916,-1.896165019,-1
325,MODEL1,PARMS,LUL,1.16780472,-5.534262745,-0.062923021,0.301923901,-1.189012572,0.8605953,-1.665666308,2.903834272,-1
326,MODEL1,PARMS,LUL,1.115615818,-0.474640178,0.173392032,-0.32632882,1.591752197,0.501550439,-1.308424592,2.126035272,-1
327,MODEL1,PARMS,LUL,1.133816938,-0.568776772,0.391418747,-0.998549728,4.092262531,0.45305281,-1.020481841,2.648053204,-1
328,MODEL1,PARMS,LUL,1.164427436,8.806403383,-0.252143948,0.922095271,-3.570034109,0.041773059,0.205627984,0.140936881,-1
329,MODEL1,PARMS,LUL,1.245152649,19.18995233,0.067914439,-0.040034979,-0.214879155,-0.637533345,0.96878183,-1.101146567,-1
330,MODEL1,PARMS,LUL,1.068346541,7.43845104,0.003231867,0.577940082,-2.384661391,0.047078993,-0.272548292,1.226656664,-1
331,MODEL1,PARMS,LUL,1.085099862,-2.904788573,-0.091167229,0.183092372,0.490383061,0.729189139,-3.313280637,8.271515874,-1
332,MODEL1,PARMS,LUL,1.111257014,-0.295075551,0.062628533,0.112777718,-0.254223716,0.523619909,-2.59238416,6.252861797,-1
333,MODEL1,PARMS,LUL,1.122421252,14.69155012,0.048373598,0.088725475,-0.236901211,-0.38237826,0.202619092,0.697494077,-1
334,MODEL1,PARMS,LUL,1.205655361,-1.606354111,0.00157322,0.226268235,-0.773366124,0.608244758,-2.000228811,4.844642227,-1
335,MODEL1,PARMS,LUL,1.046284038,2.201276273,-0.029238927,0.110460319,0.046633839,0.392028365,-0.47192737,0.564235145,-1
336,MODEL1,PARMS,LUL,1.127230883,2.769119254,0.238540142,-0.272925776,0.775709959,0.258075174,0.848718391,-1.562196312,-1
337,MODEL1,PARMS,LUL,1.103806823,5.355811663,0.191922683,-0.103707297,-0.015374911,0.132102281,-1.148512205,3.950636197,-1
338,MODEL1,PARMS,LUL,1.19456424,5.665571412,-0.038852607,-0.05998247,0.714789996,0.194200038,0.348245796,-1.50854896,-1
339,MODEL1,PARMS,LUL,1.005172642,-13.34058654,0.137509302,0.171900048,-1.033604913,1.28482613,-3.809479344,7.691975132,-1
340,MODEL1,PARMS,LUL,1.189610221,16.37634603,0.031390818,0.280500177,-0.84629863,-0.510604636,3.078872696,-6.791177955,-1
341,MODEL1,PARMS,LUL,1.043174994,8.722460261,0.198430561,0.17473426,-1.453152311,-0.083954444,0.523339363,-0.312497238,-1
342,MODEL1,PARMS,LUL,1.126256358,12.06671471,0.073417963,0.057811022,-0.220206302,-0.240803754,1.110436771,-2.056129684,-1
343,MODEL1,PARMS,LUL,1.103939774,-16.85860388,0.226511626,-0.442499843,2.079934232,1.482585988,-4.511297781,9.124707317,-1
344,MODEL1,PARMS,LUL,1.19061352,2.918561194,0.047473558,-0.385506686,2.369448209,0.327607816,-0.738990817,2.394122497,-1
345,MODEL1,PARMS,LUL,1.155005876,16.45375141,0.149841022,-0.34143315,1.228599817,-0.511269403,0.843590209,-0.958908577,-1
346,MODEL1,PARMS,LUL,1.185435942,10.84276036,0.037161029,0.090895242,0.058239898,-0.162082956,1.155750277,-2.192712509,-1
347,MODEL1,PARMS,LUL,1.123954238,6.804065178,0.121872215,-0.519009908,2.716959402,0.074248135,-0.360235088,1.706659982,-1
348,MODEL1,PARMS,LUL,1.08272383,7.788572588,6.36672E-05,0.214461626,-0.801405169,0.035002657,0.776138214,-1.826513698,-1
349,MODEL1,PARMS,LUL,1.166121803,5.306674516,0.273202459,-0.456126235,1.432954554,0.110438429,0.259364658,-0.694153471,-1
350,MODEL1,PARMS,LUL,1.0658364,1.942870137,0.384704599,-0.322467009,0.945550019,0.26935396,-0.120834726,0.287329202,-1
351,MODEL1,PARMS,LUL,1.075478658,8.256315846,0.078584058,-0.085492581,0.272821359,-0.009715469,1.052659049,-2.449083509,-1
352,MODEL1,PARMS,LUL,1.153865169,6.599553996,0.395912095,-0.803054975,2.662262327,0.011809682,-1.052180247,3.467576063,-1
353,MODEL1,PARMS,LUL,1.042576376,2.295277076,0.0372531,-0.217886805,1.703615109,0.359972117,-0.124029029,0.214305297,-1
354,MODEL1,PARMS,LUL,1.110040729,22.01242554,0.079600321,-0.203045946,0.902516658,-0.82881436,1.822482688,-2.263715471,-1
355,MODEL1,PARMS,LUL,0.944966955,10.53053141,-0.147944657,0.78762633,-3.266116333,-0.085342904,0.53860572,-1.004004204,-1
356,MODEL1,PARMS,LUL,1.100265309,8.140103959,-0.064683748,0.766440863,-2.96050941,0.006844101,1.119788254,-2.597990245,-1
357,MODEL1,PARMS,LUL,1.141460949,18.36125386,-0.190782658,0.147305293,-0.442171415,-0.524606388,1.84680042,-3.204495038,-1
358,MODEL1,PARMS,LUL,1.154770176,9.864661766,-0.025627143,0.334310227,-1.204635212,-0.085688691,0.629735947,-0.61462065,-1
359,MODEL1,PARMS,LUL,1.358480552,4.145978539,0.209149273,-0.456288391,1.637201959,0.207652318,-1.17771804,3.749811241,-1
360,MODEL1,PARMS,LUL,1.271869861,12.0243188,-0.041889366,0.124678383,0.453991236,-0.194132568,-0.497853878,2.598082226,-1
361,MODEL1,PARMS,LUL,1.111616608,8.18000905,-0.008619508,0.630802284,-2.510856541,0.009602178,-0.447547721,1.752595292,-1
362,MODEL1,PARMS,LUL,1.159901569,4.002242335,0.105616073,0.219320961,-0.72653919,0.221391955,-0.688943252,2.662157094,-1
363,MODEL1,PARMS,LUL,1.045402861,5.194360164,0.060730117,0.133488081,-0.335406509,0.164280117,0.276325372,-0.667185528,-1
364,MODEL1,PARMS,LUL,1.068059374,5.309882887,0.009454254,0.486330913,-1.372277365,0.167335503,-0.13208707,0.735878849,-1
365,MODEL1,PARMS,LUL,1.089926347,9.030524058,-0.353775778,0.838563345,-2.578069249,0.069842985,-0.164925962,0.854814411,-1
366,MODEL1,PARMS,LUL,1.11583544,-3.532201205,-0.068858765,0.305787824,-0.561376166,0.745679186,-2.438852667,6.191033631,-1
367,MODEL1,PARMS,LUL,1.096098431,13.0903599,0.082040649,0.111012347,-1.132279706,-0.311003934,1.438679581,-2.895527294,-1
368,MODEL1,PARMS,LUL,1.094343752,3.797182564,0.067048819,-0.317858238,1.510108299,0.273734889,-0.23342763,0.815078032,-1
369,MODEL1,PARMS,LUL,1.116302729,-2.677309323,0.227052222,-0.678835338,3.185957485,0.624244082,-2.064706885,4.715391682,-1
370,MODEL1,PARMS,LUL,1.02982566,-6.807356371,0.045967626,0.207243647,-0.894064556,0.912673553,-2.478278174,5.03986153,-1
371,MODEL1,PARMS,LUL,1.15131766,8.763058894,0.173099761,-0.268555648,1.289964081,-0.069199537,0.270147576,0.317548113,-1
372,MODEL1,PARMS,LUL,1.070124045,5.44922237,-0.078509807,0.33408775,-0.810899363,0.190125902,0.168580913,-0.078624625,-1
373,MODEL1,PARMS,LUL,1.09407432,3.039250274,0.035741168,0.082109756,0.259930819,0.322324039,-1.266963084,2.704886111,-1
374,MODEL1,PARMS,LUL,1.101044041,12.1160281,0.055392999,0.133508448,-0.564163621,-0.227657952,-0.207048493,1.25423412,-1
375,MODEL1,PARMS,LUL,1.07098184,-1.246516886,0.179795586,-0.137869019,0.503046541,0.537652635,-1.536173351,3.254823854,-1
376,MODEL1,PARMS,LUL,1.05499184,4.070038944,0.121485678,-0.081257533,0.538750529,0.221053787,0.032563508,0.032336103,-1
377,MODEL1,PARMS,LUL,1.218483692,5.995479988,-0.04356448,0.615970849,-2.255629482,0.149440289,-0.225204273,1.14522133,-1
378,MODEL1,PARMS,LUL,1.119253084,6.340756829,-0.009723837,0.426327709,-1.475239636,0.100065704,1.037781469,-2.24465592,-1
379,MODEL1,PARMS,LUL,1.109788986,4.104257918,-0.176037956,0.413467617,-1.009028246,0.323593961,-1.415748411,3.395980147,-1
380,MODEL1,PARMS,LUL,1.174593899,11.19937511,-0.061663563,0.744738961,-2.907894769,-0.163206982,1.2943091,-2.800698971,-1
381,MODEL1,PARMS,LUL,1.165218658,14.51776381,0.103352158,0.224673657,-1.394767846,-0.398367105,1.136039676,-1.773158015,-1
