SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sLB1
529,MODEL1,PARMS,sLB1,0.572388457,-0.976080165,0.094998298,-0.18553448,0.122841422,0.223567644,-0.469824187,0.936166274,-1
530,MODEL1,PARMS,sLB1,0.578110381,3.56639216,0.111202094,-0.293832406,1.370669471,-0.067287064,0.311800245,-0.178194323,-1
531,MODEL1,PARMS,sLB1,0.658391528,3.602134571,0.04308431,-0.277799001,1.412758778,-0.046773026,0.953410238,-2.061192136,-1
532,MODEL1,PARMS,sLB1,0.548237288,3.595548187,0.027621121,0.045824877,-0.442765683,-0.046976115,0.070726185,0.102535511,-1
533,MODEL1,PARMS,sLB1,0.596325534,11.60669014,0.15639233,-0.175641614,0.115280263,-0.573938127,2.040584784,-4.021387471,-1
534,MODEL1,PARMS,sLB1,0.604428505,-3.365300373,0.069668179,-0.202712744,0.740861627,0.37021681,-0.750846945,1.576594752,-1
535,MODEL1,PARMS,sLB1,0.641180883,6.017082918,0.084084842,-0.133172398,0.31622877,-0.202368056,0.73183083,-1.341899753,-1
536,MODEL1,PARMS,sLB1,0.568019359,1.678260837,0.087831454,0.059215496,-0.473012596,0.05247756,-0.748074912,2.784404546,-1
537,MODEL1,PARMS,sLB1,0.551470039,2.239259099,-0.028592291,0.092949013,-0.112016756,0.054959587,0.073353915,-0.168773945,-1
538,MODEL1,PARMS,sLB1,0.583963501,5.284807748,0.090501375,-0.093910948,0.677231343,-0.166199362,0.22225039,0.01314047,-1
539,MODEL1,PARMS,sLB1,0.58989345,4.707176088,0.068759429,-0.090722663,0.003563499,-0.125740794,0.695347162,-1.37761394,-1
540,MODEL1,PARMS,sLB1,0.614803171,-3.044881838,0.139922429,-0.26905113,1.334443428,0.327091183,-0.756669113,1.291113659,-1
541,MODEL1,PARMS,sLB1,0.55895953,-5.775436027,0.144843948,-0.206776799,0.82873898,0.487839201,-1.208433328,2.54087099,-1
542,MODEL1,PARMS,sLB1,0.557642932,5.663769226,0.068079693,-0.053152929,0.140051216,-0.178001389,0.319322765,-0.253094305,-1
543,MODEL1,PARMS,sLB1,0.55945742,3.556809851,0.021620159,-0.034104176,0.069252008,-0.03796438,0.447901215,-0.898178872,-1
544,MODEL1,PARMS,sLB1,0.610349104,8.938498221,0.040871339,0.073374714,-0.615009954,-0.367375527,0.745927841,-0.838431007,-1
545,MODEL1,PARMS,sLB1,0.612599481,6.935902184,-0.111988729,0.444292698,-2.012468893,-0.203087109,0.423850877,-0.408850842,-1
546,MODEL1,PARMS,sLB1,0.655101512,10.4704693,0.099819295,-0.125257998,0.143348607,-0.482750457,1.858652617,-3.998982914,-1
547,MODEL1,PARMS,sLB1,0.614839676,-4.569397028,-0.011547038,0.079665535,0.149650197,0.456685647,-0.888061055,1.358108105,-1
548,MODEL1,PARMS,sLB1,0.61252514,2.102514882,-0.017331627,-0.022253753,0.357931676,0.055883656,0.453289499,-1.099269371,-1
549,MODEL1,PARMS,sLB1,0.518681124,0.240053935,0.192560873,-0.406879849,2.026536219,0.102541776,0.318966031,-0.62601079,-1
550,MODEL1,PARMS,sLB1,0.572875252,4.270315137,0.067418004,0.022664866,-0.219425011,-0.10061165,0.255595286,-0.304127489,-1
551,MODEL1,PARMS,sLB1,0.561771447,3.038767489,-0.080984582,0.337415024,-1.48393678,0.02706137,-0.360458798,1.066225823,-1
552,MODEL1,PARMS,sLB1,0.519028606,11.52905744,0.029630764,-0.018604685,-0.273780245,-0.526008812,1.898090091,-3.679492779,-1
553,MODEL1,PARMS,sLB1,0.593194548,8.653095087,-0.051196243,0.406886781,-1.552253753,-0.339186727,0.977526342,-1.807389469,-1
554,MODEL1,PARMS,sLB1,0.652489682,4.316327491,0.006687042,0.068646835,-0.424041429,-0.080175269,0.712380443,-1.707073595,-1
555,MODEL1,PARMS,sLB1,0.5536826,4.609802185,0.227263001,-0.556923318,2.377358251,-0.161156452,0.630664789,-1.05447584,-1
556,MODEL1,PARMS,sLB1,0.581749339,17.54453253,0.03099718,-0.074030568,0.213382117,-0.893561256,3.072662321,-6.05496304,-1
557,MODEL1,PARMS,sLB1,0.572733289,-3.543413555,0.027542214,-0.109468023,0.514670031,0.393609475,-1.340829239,2.934047025,-1
558,MODEL1,PARMS,sLB1,0.591291683,11.03624124,0.0884886,-0.211456597,0.739815295,-0.510204026,1.975048818,-4.300799925,-1
559,MODEL1,PARMS,sLB1,0.615667862,8.669003447,-0.014016207,0.267136952,-1.339118853,-0.354735455,1.962973151,-4.262069921,-1
560,MODEL1,PARMS,sLB1,0.603181776,3.850272914,0.093653548,-0.169501611,0.602601743,-0.079710784,0.911873356,-2.204076004,-1
561,MODEL1,PARMS,sLB1,0.565186252,2.270692386,0.127954385,-0.241728126,0.837059582,0.002733199,0.058324578,0.310410557,-1
562,MODEL1,PARMS,sLB1,0.570164062,-1.03615471,0.105018247,-0.128144994,0.655833275,0.208950204,-0.288507326,0.519496683,-1
563,MODEL1,PARMS,sLB1,0.557496997,-5.028395423,0.021354551,-0.187990269,0.779900798,0.48607919,-1.524785785,3.453313202,-1
564,MODEL1,PARMS,sLB1,0.588760127,0.794217732,0.067772725,0.013309344,0.32545899,0.099249419,0.198748432,-0.441183489,-1
565,MODEL1,PARMS,sLB1,0.606393349,3.158877094,-0.060037955,0.458856344,-1.792117201,0.001234435,-0.194195,0.850176348,-1
566,MODEL1,PARMS,sLB1,0.554838712,3.161951167,0.011031934,-0.001960006,0.059986965,-0.017773353,0.923611514,-2.225509856,-1
567,MODEL1,PARMS,sLB1,0.580228049,-1.654113477,0.079825174,-0.144344284,0.44225607,0.265989525,-0.945218103,2.284781716,-1
568,MODEL1,PARMS,sLB1,0.608213167,-0.381538277,0.066409084,-0.251981292,1.022727272,0.195567288,-0.424005989,0.756836789,-1
569,MODEL1,PARMS,sLB1,0.601725453,-1.001401051,0.106055161,-0.18079745,0.562880466,0.212747642,-0.395706563,0.874785095,-1
570,MODEL1,PARMS,sLB1,0.597819051,-0.095933399,0.042680941,0.046252535,-0.445423502,0.176756112,-0.494066217,1.01256548,-1
571,MODEL1,PARMS,sLB1,0.60042496,-0.475557854,-0.015165915,0.096411792,-0.615563549,0.207533216,-0.294942181,0.902689293,-1
572,MODEL1,PARMS,sLB1,0.63326645,4.494315969,-0.117524229,0.512449904,-2.105836412,-0.060122661,0.016028703,0.384189503,-1
573,MODEL1,PARMS,sLB1,0.606706623,5.434364696,0.047831114,-0.117649143,0.699997516,-0.165308838,1.021086005,-2.212351158,-1
574,MODEL1,PARMS,sLB1,0.583334118,4.462359178,-0.044819982,0.180889358,-0.425569153,-0.087509434,0.914318657,-1.896811441,-1
575,MODEL1,PARMS,sLB1,0.614012883,0.333374823,0.117671298,-0.175784612,0.680919794,0.121310687,0.093142954,-0.432846416,-1
576,MODEL1,PARMS,sLB1,0.609720532,-0.089523622,0.013335307,0.325114126,-1.700236639,0.17219439,-0.48635179,1.442623403,-1
577,MODEL1,PARMS,sLB1,0.632516164,2.655406944,0.021611735,0.018644969,0.155163222,0.012317448,0.075902267,-0.037739866,-1
578,MODEL1,PARMS,sLB1,0.525422666,5.74591697,0.082592819,-0.187723063,0.807081488,-0.192634451,1.129191694,-2.395020125,-1
579,MODEL1,PARMS,sLB1,0.686715068,0.495299478,0.011329704,-0.161290723,1.741942028,0.153779925,-0.52762191,1.482151692,-1
580,MODEL1,PARMS,sLB1,0.565822409,3.58753866,0.01338271,0.13795183,-0.535583245,-0.056142566,1.240011483,-2.823497387,-1
581,MODEL1,PARMS,sLB1,0.577215548,0.447912975,0.11162697,0.027413111,-0.550362745,0.114729538,0.042926685,-0.376585646,-1
582,MODEL1,PARMS,sLB1,0.600319338,3.336331452,0.106597747,-0.235845157,0.655666417,-0.049422843,0.121008732,0.161457826,-1
583,MODEL1,PARMS,sLB1,0.62613633,-0.841492076,0.007319407,0.133182062,-0.632787435,0.231000273,-0.858726556,2.15698202,-1
584,MODEL1,PARMS,sLB1,0.576076537,-0.141118619,0.118525774,-0.338610129,1.573374763,0.161219992,-0.079729354,-0.01046253,-1
585,MODEL1,PARMS,sLB1,0.60082542,2.261356782,0.05516988,0.190506239,-1.183215521,0.01808014,0.140812009,-0.113900405,-1
586,MODEL1,PARMS,sLB1,0.5631246,-0.501016638,0.064100256,-0.096703222,0.537071513,0.189238678,-0.115449279,0.215698678,-1
587,MODEL1,PARMS,sLB1,0.582643595,8.006661713,0.149476825,-0.417472838,1.964242197,-0.346598508,1.453448004,-2.854817574,-1
588,MODEL1,PARMS,sLB1,0.564478224,9.466192895,0.034154672,-0.128011536,0.573111547,-0.397561076,1.558827009,-3.137057237,-1
589,MODEL1,PARMS,sLB1,0.56948705,9.984232092,0.030831833,0.160799091,-0.929593624,-0.432161743,1.003178083,-1.561742788,-1
590,MODEL1,PARMS,sLB1,0.624507831,-4.706584712,0.140410965,-0.28278093,1.450176309,0.423446287,-0.931265837,2.10631119,-1
591,MODEL1,PARMS,sLB1,0.59638254,3.060312645,0.078809206,0.069247721,-0.219874139,-0.034721286,0.240012713,-0.212319082,-1
592,MODEL1,PARMS,sLB1,0.566902172,-3.571482205,0.0924555,-0.135921063,0.296879108,0.381746787,-1.530533897,3.604926809,-1
593,MODEL1,PARMS,sLB1,0.587750444,10.06740589,-0.007123646,0.069269366,-0.228631604,-0.424043611,1.313147911,-2.766147079,-1
594,MODEL1,PARMS,sLB1,0.570753258,8.150003144,0.085679626,-0.062146414,-0.084406908,-0.346732874,1.370753768,-2.304415763,-1
595,MODEL1,PARMS,sLB1,0.589993607,-3.161023238,0.093820745,-0.136462787,0.279038504,0.348039761,-0.549740687,0.901333357,-1
596,MODEL1,PARMS,sLB1,0.660581206,-3.827046318,0.184446419,-0.36891923,1.173333042,0.357078705,-0.873234162,1.625426317,-1
597,MODEL1,PARMS,sLB1,0.548589572,0.689049819,0.1707081,-0.515069802,2.221235813,0.094360127,0.297334155,-1.004668068,-1
598,MODEL1,PARMS,sLB1,0.606575348,2.235297945,0.12598539,-0.119167916,0.191389811,0.003525227,0.715019799,-1.854065508,-1
599,MODEL1,PARMS,sLB1,0.609126476,-5.244968813,-0.095999493,0.256614537,-0.912760555,0.524195988,-1.305761541,2.625390437,-1
600,MODEL1,PARMS,sLB1,0.577649504,0.69514329,-0.041587211,-0.033004546,0.221872375,0.158513765,0.053874235,-0.288189192,-1
601,MODEL1,PARMS,sLB1,0.595457579,4.164840775,0.029670276,-0.00407179,-0.232474332,-0.084924531,1.270653455,-3.259035164,-1
602,MODEL1,PARMS,sLB1,0.601836644,-4.12933539,0.061348322,-0.12035354,0.488765753,0.412350479,-0.82323198,1.661914574,-1
603,MODEL1,PARMS,sLB1,0.618733068,0.750230737,-0.020488375,-0.151896598,1.118153441,0.152531127,-0.499856976,1.285848986,-1
604,MODEL1,PARMS,sLB1,0.558622599,7.724634651,0.129446443,-0.212900964,1.028495459,-0.32808639,1.684178303,-3.590749363,-1
605,MODEL1,PARMS,sLB1,0.560667583,1.308783841,0.031333203,0.168052336,-1.317670078,0.092568443,-0.350266908,1.06203033,-1
606,MODEL1,PARMS,sLB1,0.557587476,4.899312733,0.107271074,-0.230578377,0.755455886,-0.148446527,0.500443163,-0.676056539,-1
607,MODEL1,PARMS,sLB1,0.596879505,-2.702711662,-0.08731313,0.293721144,-0.725036818,0.364636508,-1.103596093,2.45387368,-1
608,MODEL1,PARMS,sLB1,0.575588726,-0.511730707,-0.050647419,0.177962943,-0.662687042,0.226068284,-0.642623734,1.459463238,-1
609,MODEL1,PARMS,sLB1,0.570272462,6.864782084,0.136772687,0.115303637,-1.104877962,-0.284677151,1.03268723,-1.89606443,-1
610,MODEL1,PARMS,sLB1,0.573632711,-0.315672296,0.101816782,-0.040075342,0.089842907,0.16521735,-0.117741819,0.470101343,-1
611,MODEL1,PARMS,sLB1,0.55723473,0.985359659,0.167742185,-0.213749167,0.733901679,0.064888521,0.428302368,-0.894260767,-1
612,MODEL1,PARMS,sLB1,0.573273552,6.144963827,0.156268059,-0.203882193,0.710703868,-0.239960035,0.894723195,-1.601238157,-1
613,MODEL1,PARMS,sLB1,0.578964547,-1.637061713,0.13000065,-0.134453715,0.070210515,0.237482597,-0.428058296,1.203344484,-1
614,MODEL1,PARMS,sLB1,0.551862372,6.383262961,0.137757752,-0.355225937,1.444229756,-0.246976814,1.289939838,-2.814197048,-1
615,MODEL1,PARMS,sLB1,0.584577362,1.721914551,0.131492864,-0.159043418,0.262898698,0.035122025,0.55924463,-1.495037965,-1
616,MODEL1,PARMS,sLB1,0.566385878,-5.884914798,0.084095055,-0.007829902,-0.207051464,0.511498834,-1.458134383,3.079584928,-1
617,MODEL1,PARMS,sLB1,0.545479577,1.693470597,0.015929229,-0.0716009,0.140301586,0.079476014,-0.437665021,1.404360094,-1
618,MODEL1,PARMS,sLB1,0.605253441,6.206765687,-0.004253492,0.112022446,-0.54321612,-0.190287097,0.71500585,-1.298628842,-1
619,MODEL1,PARMS,sLB1,0.591607606,7.584376706,-0.002390255,0.21052164,-0.936070853,-0.283733358,0.758492031,-1.152673778,-1
620,MODEL1,PARMS,sLB1,0.561904214,8.962558875,0.110481333,-0.304118909,1.374363759,-0.40190466,2.15798549,-4.574328664,-1
621,MODEL1,PARMS,sLB1,0.546247809,3.573264081,0.163342663,-0.336505819,1.196566635,-0.085163601,1.247493573,-3.189511837,-1
622,MODEL1,PARMS,sLB1,0.544943475,7.737561892,0.121226437,-0.273064078,0.872386165,-0.316750777,1.074796957,-2.239892275,-1
623,MODEL1,PARMS,sLB1,0.590208969,6.025046913,0.006432273,0.187550152,-0.878921439,-0.191874581,0.623127287,-0.752950606,-1
624,MODEL1,PARMS,sLB1,0.524120883,6.753782629,0.055264204,0.063474292,-0.086500086,-0.254014397,1.095010855,-1.941282672,-1
625,MODEL1,PARMS,sLB1,0.596543117,7.777217638,-0.10551877,0.339185164,-1.073514057,-0.261780372,0.773497482,-1.21766309,-1
626,MODEL1,PARMS,sLB1,0.589135322,-2.011727232,-0.02986205,0.284293447,-1.187262974,0.306688785,-0.881770572,2.271578708,-1
627,MODEL1,PARMS,sLB1,0.51592162,1.550756071,-0.038156692,0.143737832,-0.276065687,0.098703429,-0.505034923,1.395948255,-1
628,MODEL1,PARMS,sLB1,0.60437738,2.345783768,-0.079656634,0.336046493,-1.421270821,0.060333566,0.20294894,-0.608077436,-1
629,MODEL1,PARMS,sLB1,0.586396966,2.267672581,0.165014629,-0.302445844,0.93851611,-0.010065946,0.482654794,-0.840230441,-1
630,MODEL1,PARMS,sLB1,0.633455542,15.14995355,-0.003126146,0.154421526,-0.663204154,-0.738925339,2.127810837,-4.037605794,-1
631,MODEL1,PARMS,sLB1,0.578059337,8.1171608,0.076070453,-0.149144095,0.567846598,-0.330734243,1.412981926,-2.927918828,-1
632,MODEL1,PARMS,sLB1,0.580468548,10.58655684,0.145682081,-0.360474019,1.11524798,-0.50430074,2.167256177,-4.530589888,-1
633,MODEL1,PARMS,sLB1,0.608226853,5.760098854,0.092167203,-0.042269435,0.036596573,-0.197387893,0.72557808,-1.550327726,-1
634,MODEL1,PARMS,sLB1,0.60047994,-0.86084712,0.011554788,0.10758445,-0.649665788,0.23020352,-0.57982209,1.361956112,-1
635,MODEL1,PARMS,sLB1,0.58218189,1.92507674,0.08688261,-0.37728104,1.909063178,0.0436569,-0.12860594,0.879019689,-1
636,MODEL1,PARMS,sLB1,0.587198498,-3.151199671,0.048949712,0.029247827,-0.422811646,0.357345987,-0.55374257,0.803794925,-1
637,MODEL1,PARMS,sLB1,0.5683137,2.537352077,0.064530691,0.016154942,-0.305691385,0.008789152,0.136813512,-0.241471002,-1
638,MODEL1,PARMS,sLB1,0.629883576,-0.500957217,0.108172961,-0.388682614,1.402477976,0.197134952,-0.852256764,2.269488794,-1
639,MODEL1,PARMS,sLB1,0.604297659,-1.929700304,0.082829779,-0.204377647,1.022295205,0.269937807,-0.086501072,-0.226805501,-1
640,MODEL1,PARMS,sLB1,0.56050631,1.160255699,-0.012471235,0.125033226,-0.518264919,0.117525726,-0.58327398,1.472329732,-1
641,MODEL1,PARMS,sLB1,0.605082134,-1.322868244,0.21680072,-0.517794171,1.956221534,0.200271262,0.239110661,-1.057754775,-1
642,MODEL1,PARMS,sLB1,0.607830887,-1.183592172,0.199357629,-0.2388501,0.474417915,0.189517923,-0.485402916,1.482113916,-1
643,MODEL1,PARMS,sLB1,0.592778271,0.723847264,0.055989191,-0.035740229,-0.135690987,0.12506097,-0.307357076,0.763870494,-1
644,MODEL1,PARMS,sLB1,0.638806882,4.298697378,-0.126589921,0.382323382,-1.501701594,-0.045626322,0.03223313,0.605138614,-1
645,MODEL1,PARMS,sLB1,0.576043932,6.28882311,0.094987103,-0.103823605,0.471578599,-0.233923571,1.285147105,-2.587945539,-1
646,MODEL1,PARMS,sLB1,0.555668293,6.317497801,0.136555622,-0.32921903,1.053804896,-0.237977906,0.759717198,-1.494772283,-1
647,MODEL1,PARMS,sLB1,0.617832944,4.265803896,0.065071032,-0.088044744,0.351302238,-0.098699633,0.842645188,-1.822429965,-1
648,MODEL1,PARMS,sLB1,0.582110145,6.393600074,0.065651557,-0.053176605,0.001577301,-0.236709089,1.751987558,-4.111037527,-1
649,MODEL1,PARMS,sLB1,0.615692285,11.63706602,-0.023367583,0.298335815,-1.604398998,-0.526501253,2.231634166,-5.276506875,-1
650,MODEL1,PARMS,sLB1,0.50711028,4.075401237,0.089442059,-0.258374637,1.199355246,-0.097161428,1.171481257,-2.725704686,-1
651,MODEL1,PARMS,sLB1,0.58430128,1.573295238,0.02401026,-0.005302357,0.257496443,0.077074879,-0.169924986,0.678130819,-1
652,MODEL1,PARMS,sLB1,0.61538879,8.417403867,-0.041782539,0.274898609,-1.0955123,-0.322710404,1.044036611,-1.791022573,-1
653,MODEL1,PARMS,sLB1,0.547953349,11.31365071,0.039170039,0.068740961,-0.533729774,-0.522835447,1.756779787,-3.257094723,-1
654,MODEL1,PARMS,sLB1,0.599674486,1.074458327,-0.007743603,0.154835258,-0.692447082,0.112563186,-0.749395464,2.266891679,-1
655,MODEL1,PARMS,sLB1,0.573381312,9.325887127,0.015561072,0.131987524,-0.701662069,-0.394640456,0.972149457,-1.245005433,-1
656,MODEL1,PARMS,sLB1,0.583076806,2.612191904,0.031672107,-0.187041208,1.072616294,0.010632957,0.411939664,-0.773674285,-1
657,MODEL1,PARMS,sLB1,0.56436547,8.654922593,0.110057333,-0.155826945,0.560084984,-0.364355967,0.775729572,-1.187371305,-1
658,MODEL1,PARMS,sLB1,0.587464528,5.384711512,-0.104901116,0.090768069,0.232357309,-0.106655029,0.691236873,-1.685911023,-1
659,MODEL1,PARMS,sLB1,0.617326334,-3.560717036,0.099051091,-0.425047486,2.694995076,0.3741527,-0.960895407,1.654081111,-1
660,MODEL1,PARMS,sLB1,0.546370425,4.034079304,0.032512597,-0.229057357,1.094338898,-0.065092374,0.301186932,-0.73345529,-1
661,MODEL1,PARMS,sLB1,0.600773778,-0.303140349,-0.111711609,0.348131847,-1.386249381,0.230131389,-0.488621467,1.054667336,-1
662,MODEL1,PARMS,sLB1,0.583708905,13.24633857,0.020650896,0.025562188,-0.328772753,-0.635729627,2.713495024,-5.925754993,-1
663,MODEL1,PARMS,sLB1,0.587614006,-0.799117317,0.137723592,-0.119816044,0.097436032,0.19048099,-0.607982741,1.478836672,-1
664,MODEL1,PARMS,sLB1,0.555977473,4.515886329,0.118389738,-0.312253276,1.093345685,-0.124716265,0.814663174,-1.819645324,-1
665,MODEL1,PARMS,sLB1,0.563851468,5.283039609,-0.129253089,0.513648226,-1.72009521,-0.108928071,0.335036161,-0.188958153,-1
666,MODEL1,PARMS,sLB1,0.605323908,5.150205458,0.190616293,-0.596379416,2.247394598,-0.178456553,0.571891021,-0.927083198,-1
667,MODEL1,PARMS,sLB1,0.651100319,-1.096602836,0.085994449,-0.083672267,0.039172678,0.228994463,-0.976541017,2.505092832,-1
668,MODEL1,PARMS,sLB1,0.593095008,0.981463863,-0.000608154,0.258502105,-1.441348364,0.121825583,-0.095619442,-0.003799263,-1
669,MODEL1,PARMS,sLB1,0.561799833,-0.40756854,0.075150154,-0.016306256,-0.380644692,0.188652253,-0.751687885,2.000192803,-1
670,MODEL1,PARMS,sLB1,0.617509829,7.198283148,0.010991243,0.116809585,-0.299470526,-0.263683015,1.108583636,-2.187490726,-1
671,MODEL1,PARMS,sLB1,0.570378252,9.894957624,0.20421867,-0.280580674,0.099561408,-0.475482697,2.161565997,-5.084956295,-1
672,MODEL1,PARMS,sLB1,0.587201235,-2.779460589,0.022406516,-0.034069622,0.040083373,0.351336255,-1.383066558,3.100141186,-1
673,MODEL1,PARMS,sLB1,0.529560803,11.06469197,0.06292337,-0.042135506,-0.234330284,-0.514983762,1.906396377,-3.524805149,-1
674,MODEL1,PARMS,sLB1,0.686393299,10.74848433,-0.051499715,0.099856808,-0.181336415,-0.444363012,1.016664404,-1.552104159,-1
675,MODEL1,PARMS,sLB1,0.597654213,-0.425256061,0.055692689,-0.062675578,0.323358356,0.193809727,-0.84846722,2.416801981,-1
676,MODEL1,PARMS,sLB1,0.600432542,3.406441334,0.013347521,0.041456751,-0.079438966,-0.033680926,0.597495458,-1.233254329,-1
677,MODEL1,PARMS,sLB1,0.571605006,0.914803519,0.114952482,-0.322995272,1.223436611,0.102134804,-0.524852598,1.580452428,-1
678,MODEL1,PARMS,sLB1,0.603662673,2.830172748,0.090396605,0.034191531,-0.903616072,-0.025982433,0.296766172,-0.300617131,-1
679,MODEL1,PARMS,sLB1,0.603668303,6.825119383,0.02791151,0.026612171,-0.284931938,-0.241386875,1.1912226,-2.508427694,-1
680,MODEL1,PARMS,sLB1,0.542405312,0.365204025,0.011409303,0.062581309,-0.415057831,0.148453129,0.202509188,-0.672466554,-1
681,MODEL1,PARMS,sLB1,0.594683154,6.392175733,-0.051268582,0.233967318,-1.021934701,-0.199021832,1.150492325,-2.274186302,-1
682,MODEL1,PARMS,sLB1,0.605811536,-2.126989272,0.020908188,0.294598121,-1.755734593,0.304683827,-1.667814525,4.305726722,-1
683,MODEL1,PARMS,sLB1,0.610324628,4.468409179,0.108934582,-0.144886676,0.262717333,-0.116725625,0.341568052,-0.183580043,-1
684,MODEL1,PARMS,sLB1,0.598948147,-7.385577006,0.032522397,-0.049997557,0.386234778,0.626340321,-1.996328897,4.202180121,-1
685,MODEL1,PARMS,sLB1,0.568872312,-2.161848006,-0.005827315,0.181037121,-0.31784219,0.304533954,0.044891917,-0.939978978,-1
686,MODEL1,PARMS,sLB1,0.561251662,5.641848206,0.050404346,-0.059915418,0.287922311,-0.17842822,0.735365577,-1.470603641,-1
687,MODEL1,PARMS,sLB1,0.590614268,-8.718486313,0.15008374,-0.271227546,1.253283372,0.660979275,-1.37173562,2.540164597,-1
688,MODEL1,PARMS,sLB1,0.593625158,-3.340254095,0.133738956,-0.27016046,1.190030694,0.34055087,-0.268231484,0.132507453,-1
689,MODEL1,PARMS,sLB1,0.568229606,-4.069464183,0.085882799,-0.227281397,0.811385789,0.417538757,-1.419364875,2.913915484,-1
690,MODEL1,PARMS,sLB1,0.595249273,5.514482302,0.069774121,-0.097340561,0.194575113,-0.176317621,0.728371369,-1.369247603,-1
691,MODEL1,PARMS,sLB1,0.620756547,1.457114593,0.020313349,-0.047520397,0.109815093,0.091364987,-0.006484778,0.178901484,-1
692,MODEL1,PARMS,sLB1,0.602945963,-1.219605007,0.084001174,-0.103241359,0.415831009,0.23161516,-0.724846453,1.658763988,-1
693,MODEL1,PARMS,sLB1,0.603946306,5.839825957,0.26546778,-0.554904402,2.273593951,-0.248665187,0.829523282,-1.48959437,-1
694,MODEL1,PARMS,sLB1,0.594567653,-0.019721649,0.070544039,-0.309000097,1.710254825,0.173918487,-0.842578533,2.234754291,-1
695,MODEL1,PARMS,sLB1,0.616872118,-2.671214855,-0.003589825,0.129332997,-0.446820423,0.344488435,-1.438897767,3.536089047,-1
696,MODEL1,PARMS,sLB1,0.562707519,2.19579982,0.050832966,0.004865447,-0.012736973,0.041583353,-0.355099731,0.841604808,-1
697,MODEL1,PARMS,sLB1,0.592716694,2.882006683,0.097988006,-0.53822411,2.876901907,-0.018488323,1.006660348,-2.5859433,-1
698,MODEL1,PARMS,sLB1,0.611680427,-0.478672084,0.013671828,-0.062907737,0.298811555,0.211478467,-0.54501854,1.228703737,-1
699,MODEL1,PARMS,sLB1,0.578961501,5.725232057,0.029342727,0.017445145,0.074970762,-0.182349375,1.084322388,-2.023943175,-1
700,MODEL1,PARMS,sLB1,0.557164748,6.666628404,0.114255638,-0.06212314,-0.0522277,-0.254427312,1.089033922,-2.331799413,-1
701,MODEL1,PARMS,sLB1,0.529273295,4.107774109,0.024375356,-0.10115822,0.91839557,-0.071360501,0.597360539,-1.264125702,-1
702,MODEL1,PARMS,sLB1,0.549682988,2.028587016,0.084231856,0.021821771,-0.165786493,0.029090614,0.096176573,-0.032427512,-1
703,MODEL1,PARMS,sLB1,0.559890118,7.539957516,0.088450647,-0.074768074,-0.185199303,-0.299168314,0.549221643,-0.78398075,-1
704,MODEL1,PARMS,sLB1,0.540651113,-1.250832619,0.053195829,0.142101319,-0.654624688,0.226702422,0.123977088,-0.467642378,-1
705,MODEL1,PARMS,sLB1,0.55118181,3.256699336,0.035352483,-0.081847873,0.293028468,-0.020180018,-0.024510946,0.25428504,-1
706,MODEL1,PARMS,sLB1,0.587607794,1.774659261,0.016059283,0.084850782,-0.235725355,0.054660494,0.663088217,-1.619613581,-1
707,MODEL1,PARMS,sLB1,0.582399626,0.090599613,0.115015956,-0.34953871,1.189816474,0.152150094,-0.181690807,-0.004438773,-1
708,MODEL1,PARMS,sLB1,0.628172601,-7.796256797,0.067056629,-0.078932332,0.742888371,0.636747866,-2.517637754,5.769125326,-1
709,MODEL1,PARMS,sLB1,0.569964738,-6.725082042,0.121846602,-0.225929942,1.273298935,0.540775004,-0.849164461,1.469883601,-1
710,MODEL1,PARMS,sLB1,0.646059889,-5.128210098,-0.044053921,0.366451089,-1.465909975,0.49054627,-0.656990225,0.976515891,-1
711,MODEL1,PARMS,sLB1,0.583512311,1.035982296,0.047863269,-0.097766851,0.533185657,0.106202109,-0.008162323,-0.125566752,-1
712,MODEL1,PARMS,sLB1,0.606438865,3.951879234,0.020840701,-0.24565165,1.835270021,-0.061988642,0.300688286,-0.417582346,-1
713,MODEL1,PARMS,sLB1,0.614441162,4.721959875,0.000975564,0.140754825,-0.695740532,-0.111307778,0.872472336,-1.872662071,-1
714,MODEL1,PARMS,sLB1,0.592669669,4.170609335,-0.03298702,0.086875335,-0.316245168,-0.059987891,0.418197161,-1.030253664,-1
715,MODEL1,PARMS,sLB1,0.624731412,1.15233536,0.04768387,-0.192171429,0.990766309,0.096617499,0.355360747,-0.734230207,-1
716,MODEL1,PARMS,sLB1,0.58455926,4.569969459,0.075453402,-0.188791618,0.879681039,-0.119658794,0.577996178,-0.805643771,-1
717,MODEL1,PARMS,sLB1,0.56860353,5.348079315,0.018391939,0.070339072,-0.220149676,-0.150100189,0.613909999,-1.02628763,-1
718,MODEL1,PARMS,sLB1,0.561537013,-4.388654832,0.1960201,-0.032756015,-0.610724853,0.370548626,-0.307857616,0.747543752,-1
719,MODEL1,PARMS,sLB1,0.574873055,3.068400436,0.103162175,-0.242006958,0.961246782,-0.029775374,0.071777497,0.236252082,-1
720,MODEL1,PARMS,sLB1,0.612607893,11.76599133,-0.051220069,0.304358026,-1.26503457,-0.52049121,1.702494529,-3.166041599,-1
721,MODEL1,PARMS,sLB1,0.648372037,0.9876505,0.099152719,-0.109193466,0.190552707,0.092131713,-0.072593178,0.431132968,-1
