SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RMB
131,MODEL1,PARMS,RMB,1.479878679,10.12579476,-0.065869302,0.524429599,-2.085831127,0.204080363,1.528013566,-3.539638079,-1
132,MODEL1,PARMS,RMB,1.529738743,20.00964267,0.059241718,-0.353479726,1.491839283,-0.385467358,2.308196778,-4.567531938,-1
133,MODEL1,PARMS,RMB,1.57971833,-18.46985473,0.053822062,-0.385269829,1.9390413,1.949824823,-5.051442335,10.56136632,-1
134,MODEL1,PARMS,RMB,1.61965608,11.28953916,-0.03391014,0.645125749,-2.715260109,0.123243453,0.961397315,-0.67462204,-1
135,MODEL1,PARMS,RMB,1.629372411,-9.438141998,0.004985093,-0.029410703,-0.376231381,1.41038835,-4.156168006,9.570657687,-1
136,MODEL1,PARMS,RMB,1.564498976,4.593142065,0.131520329,-0.706250346,3.570596928,0.503101173,-0.163840131,0.68074427,-1
137,MODEL1,PARMS,RMB,1.674151085,4.637175013,0.190101154,-1.081404295,4.492609925,0.510078532,-0.104819711,0.152718854,-1
138,MODEL1,PARMS,RMB,1.602462027,12.03704685,0.011905278,0.184685384,-0.365462157,0.084195011,1.169200625,-2.399697295,-1
139,MODEL1,PARMS,RMB,1.522912554,2.959884261,0.226095398,-0.493155274,1.373814344,0.575544356,-0.32258217,1.024682297,-1
140,MODEL1,PARMS,RMB,1.708306419,-18.91702229,0.474356188,-1.511802937,5.23127685,1.88367231,-6.041880585,12.38357764,-1
141,MODEL1,PARMS,RMB,1.386130277,-1.056250796,0.129820917,-0.318521994,1.352099693,0.850626791,-2.988897414,8.07107404,-1
142,MODEL1,PARMS,RMB,1.551937059,-17.83388408,0.068239442,-0.204219438,0.90051966,1.912882051,-6.416052572,14.58372349,-1
143,MODEL1,PARMS,RMB,1.695773557,-7.75172412,-0.312761091,0.832132599,-3.499062147,1.357814101,-0.915150884,0.896811878,-1
144,MODEL1,PARMS,RMB,1.781041874,5.238318887,0.784193394,-1.783997594,6.325916569,0.27504727,1.665556573,-3.323252351,-1
145,MODEL1,PARMS,RMB,1.689610805,-6.923442246,-0.230738348,1.074554496,-4.843745521,1.293547837,-4.093240568,10.25968366,-1
146,MODEL1,PARMS,RMB,1.660319239,10.60460236,-0.149896091,-0.318147884,1.730994179,0.257466967,-0.733284531,2.635518005,-1
147,MODEL1,PARMS,RMB,1.446112862,13.7698436,0.007584887,-0.021647878,-0.811569311,-0.010303884,1.825533022,-4.542114385,-1
148,MODEL1,PARMS,RMB,1.544042485,15.3841192,0.388032656,-1.689953556,6.754824571,-0.193391578,0.676066168,-0.421142155,-1
149,MODEL1,PARMS,RMB,1.52181981,-11.37162864,0.179857553,-0.045565416,0.17455701,1.442863785,-3.357419357,7.040385104,-1
150,MODEL1,PARMS,RMB,1.571305818,-14.07317994,0.360696003,-1.345328372,5.104665306,1.594534667,-3.557162092,7.243577293,-1
151,MODEL1,PARMS,RMB,1.587010275,-0.145082011,0.10677572,-1.005592558,4.224476243,0.836994749,-2.624530031,6.814731565,-1
152,MODEL1,PARMS,RMB,1.806334807,4.475888739,-0.10046776,-0.049582056,0.771530111,0.610501957,-2.140993811,5.769842186,-1
153,MODEL1,PARMS,RMB,1.562851117,3.678063681,0.372086604,-1.173291558,3.945624771,0.514579656,-1.142572085,3.418519823,-1
154,MODEL1,PARMS,RMB,1.517510696,-22.76202704,0.280528997,-1.424501469,6.215304015,2.161788853,-5.541404088,11.35344503,-1
155,MODEL1,PARMS,RMB,1.713802906,3.246419412,0.160449576,-1.16931607,5.322787339,0.580191795,0.164294232,-0.90914356,-1
156,MODEL1,PARMS,RMB,1.47857463,-5.318105569,0.087209324,0.319485812,-1.717807095,1.110233635,-3.290009597,7.676283245,-1
157,MODEL1,PARMS,RMB,1.44556444,-4.994574992,0.460564033,-1.774362545,6.927677338,1.032217931,-4.153411117,11.00431605,-1
158,MODEL1,PARMS,RMB,1.666196271,-32.58356765,0.551620427,-1.913893068,7.625572632,2.677719758,-7.995596564,16.91398975,-1
159,MODEL1,PARMS,RMB,1.657418942,0.795648691,0.191454468,-0.310851223,0.156381819,0.727469737,0.6594148,-3.743949544,-1
160,MODEL1,PARMS,RMB,1.58735989,1.683737147,0.031424689,0.164189528,-1.698658815,0.705549329,-1.734942295,4.512705383,-1
161,MODEL1,PARMS,RMB,1.441231432,14.75278955,0.126202101,-0.331748822,0.506077239,-0.096657378,1.171831702,-2.031752156,-1
162,MODEL1,PARMS,RMB,1.689363679,6.507382415,0.41435327,-1.739850912,6.80353064,0.357317266,-1.577526954,4.570113749,-1
163,MODEL1,PARMS,RMB,1.672824377,11.72204984,0.311028623,-0.857174118,3.255226071,0.026877777,2.170712342,-5.885220573,-1
164,MODEL1,PARMS,RMB,1.441182639,-5.713248244,0.255088718,-0.64742003,1.671038852,1.095394902,-1.751820582,3.808687543,-1
165,MODEL1,PARMS,RMB,1.515485833,-2.865863886,0.116562935,-0.734387329,2.793837716,1.00370589,-2.732153202,5.909745354,-1
166,MODEL1,PARMS,RMB,1.682869369,19.83275132,0.527323032,-1.411073631,4.314451368,-0.51545699,3.48281118,-6.969150358,-1
167,MODEL1,PARMS,RMB,1.466583922,-8.194269673,0.337590126,-1.451132229,6.747829567,1.257462541,-3.014334656,6.107416177,-1
168,MODEL1,PARMS,RMB,1.671090166,10.52183301,0.109542844,-0.286827795,1.006072152,0.172845709,-0.329996867,1.551242539,-1
169,MODEL1,PARMS,RMB,1.63004644,13.08209828,0.566884627,-1.321020095,4.476103734,-0.139222978,1.683086338,-2.036598245,-1
170,MODEL1,PARMS,RMB,1.463669058,-3.787232292,0.343712476,-1.001580593,4.292464086,0.958862076,-2.01697541,4.366193069,-1
171,MODEL1,PARMS,RMB,1.611995335,-25.21234023,0.25146311,-0.309910341,0.530278118,2.294502323,-6.079819493,12.58851159,-1
172,MODEL1,PARMS,RMB,1.400252786,13.12087039,0.172868182,-0.600513577,1.493357589,-0.007425253,0.849260516,-0.657427824,-1
173,MODEL1,PARMS,RMB,1.577854993,-0.814369579,0.026612192,-0.603687201,1.494782399,0.917101449,-2.155057381,4.140649508,-1
174,MODEL1,PARMS,RMB,1.444372144,4.444725347,0.08385219,-0.242399035,0.900907696,0.52240082,-0.017001672,0.621495834,-1
175,MODEL1,PARMS,RMB,1.582836027,-5.647016812,0.421235137,-1.417065433,5.351497182,1.069289904,-2.203630404,5.002382883,-1
176,MODEL1,PARMS,RMB,1.503604131,-2.893149933,0.224726186,-1.084084664,3.641488559,0.967317573,-1.757414424,3.242631733,-1
177,MODEL1,PARMS,RMB,1.636382119,17.75338704,0.40763536,-1.692674525,7.212934245,-0.362284042,4.360447186,-9.636005749,-1
178,MODEL1,PARMS,RMB,1.428115091,-4.132903884,-0.05485329,-0.203996935,0.435457169,1.111552245,-3.47936527,8.533840941,-1
179,MODEL1,PARMS,RMB,1.726918368,-15.15187173,0.373042166,-1.184549584,4.458725732,1.657110705,-4.551342975,10.18875979,-1
180,MODEL1,PARMS,RMB,1.719783955,-1.239743388,0.073642674,-0.456933227,1.541530526,0.869299684,1.795716786,-7.318297362,-1
181,MODEL1,PARMS,RMB,1.703078619,15.81934329,0.420324281,-0.872094751,2.546957887,-0.262633267,3.703417348,-8.613929112,-1
182,MODEL1,PARMS,RMB,1.46660114,-2.084601085,0.282546137,-1.745448797,7.583253894,0.918451389,-2.40819105,5.198514811,-1
183,MODEL1,PARMS,RMB,1.686056195,16.04350839,-0.183730946,0.878444138,-4.241297833,-0.089420909,0.325421018,-0.767969637,-1
184,MODEL1,PARMS,RMB,1.449294426,-1.610317912,0.114754709,-0.08219513,0.195072192,0.896970545,-2.545318499,6.237915196,-1
185,MODEL1,PARMS,RMB,1.420439604,17.02411565,0.244815098,-0.125723808,-0.92826259,-0.290237216,2.013427063,-4.121127252,-1
186,MODEL1,PARMS,RMB,1.633611084,16.45859922,0.224284002,-0.647212216,2.301248603,-0.222254191,1.631840636,-3.540183901,-1
187,MODEL1,PARMS,RMB,1.495179043,3.371481986,0.115178491,-1.19656257,4.646539616,0.6089245,-0.113652827,-0.475842698,-1
188,MODEL1,PARMS,RMB,1.559778816,-20.20778802,0.169294844,-0.022868744,-0.322014812,1.971111772,-3.202790049,5.063064723,-1
189,MODEL1,PARMS,RMB,1.602469033,14.29878841,0.537904495,-1.29574299,4.14483658,-0.173540172,0.996994256,-2.318840837,-1
190,MODEL1,PARMS,RMB,1.384456024,0.247056262,0.203538937,-1.254572783,5.285849057,0.78740386,-2.096525052,5.246233892,-1
191,MODEL1,PARMS,RMB,1.704828412,2.419952884,0.777275113,-2.622538175,11.04737011,0.471575496,0.493546693,-1.688725839,-1
192,MODEL1,PARMS,RMB,1.301711507,-24.19822238,0.052953185,-0.287796374,1.440218744,2.298663444,-6.245027797,12.86838673,-1
193,MODEL1,PARMS,RMB,1.493407807,-15.8766916,0.147458331,-0.618164967,2.471635938,1.760608326,-4.747914059,10.06567445,-1
194,MODEL1,PARMS,RMB,1.441306173,-27.90696787,0.362865746,-1.635921937,7.22765838,2.433980102,-5.724418132,11.30892199,-1
195,MODEL1,PARMS,RMB,1.471429686,6.416265565,0.122323697,-0.157369014,0.009695583,0.397541751,-0.117448332,0.608354641,-1
196,MODEL1,PARMS,RMB,1.507693279,16.90371567,0.404380558,-1.760689179,6.728871493,-0.28305989,1.911644758,-3.57746941,-1
197,MODEL1,PARMS,RMB,1.554712046,4.066367565,0.017231188,-0.444023114,1.574941537,0.596012858,-1.545741366,4.101605123,-1
198,MODEL1,PARMS,RMB,1.851922114,7.9577327,0.500104495,-1.39299113,4.184666062,0.212521236,1.792933671,-5.27632295,-1
199,MODEL1,PARMS,RMB,1.5668911,12.46620749,-0.334370966,0.705498284,-2.697194957,0.186708978,-1.112146287,4.037541553,-1
200,MODEL1,PARMS,RMB,1.507643523,18.67825427,0.021598092,0.312847152,-3.097370637,-0.311948727,1.677822964,-2.808518379,-1
201,MODEL1,PARMS,RMB,1.644551192,-16.88562405,0.594601766,-1.922962514,6.019310708,1.715972934,-4.811968085,11.01149459,-1
202,MODEL1,PARMS,RMB,1.405074923,14.85869356,0.581867091,-1.71426464,5.91177956,-0.198695666,1.255882964,-2.18913948,-1
203,MODEL1,PARMS,RMB,1.496718025,-24.37353659,-0.162276015,-0.248116191,1.085082069,2.389281459,-7.735551975,15.95295472,-1
204,MODEL1,PARMS,RMB,1.529487531,-2.061183831,-0.091340657,0.622103014,-2.573678349,0.968537842,-2.752240574,6.322210346,-1
205,MODEL1,PARMS,RMB,1.540929361,-2.844371695,0.43531093,-1.081795721,3.325597647,0.878054601,-0.366398327,0.222139163,-1
206,MODEL1,PARMS,RMB,1.554267129,7.112298329,0.148152692,-0.325006976,0.325574984,0.352603481,1.328925576,-3.484358892,-1
207,MODEL1,PARMS,RMB,1.420052028,-16.76713857,-0.00502284,-0.283428561,0.979929577,1.870884104,-6.050138713,13.67548925,-1
208,MODEL1,PARMS,RMB,1.60991602,8.004102408,0.115222188,-0.607758916,2.235044362,0.342222687,-1.421413943,3.703980574,-1
209,MODEL1,PARMS,RMB,1.507526808,1.211241012,0.252620458,-1.303824913,4.601728307,0.725838863,-1.448634845,2.543047196,-1
210,MODEL1,PARMS,RMB,1.486953071,-6.251960232,0.159066748,-1.000384498,4.994905175,1.18735821,-3.947251199,9.641319858,-1
211,MODEL1,PARMS,RMB,1.469531873,15.7194719,0.527513256,-0.542096018,0.809060956,-0.301666993,1.143545021,-0.558842471,-1
212,MODEL1,PARMS,RMB,1.73101569,-19.28062809,0.226704567,-1.021431279,5.103777479,1.941809954,-4.347565132,8.464493355,-1
213,MODEL1,PARMS,RMB,1.700347652,1.939699732,0.288071819,-1.379198466,5.747332683,0.659111165,-1.231672673,2.737120956,-1
214,MODEL1,PARMS,RMB,1.508192814,21.64786206,0.139910047,-0.437606896,0.860789469,-0.499516962,1.191472013,-2.137334666,-1
215,MODEL1,PARMS,RMB,1.675343986,-3.449922759,0.430786846,-1.410512052,5.068382657,0.929943003,-1.182962484,2.149372244,-1
216,MODEL1,PARMS,RMB,1.775133131,-5.020867827,0.45764993,-1.577108272,5.711375528,1.06038896,-4.360773395,10.08077136,-1
217,MODEL1,PARMS,RMB,1.640317008,-17.33298741,0.338891575,-1.164135656,3.687028547,1.809446993,-4.70010056,9.80603587,-1
218,MODEL1,PARMS,RMB,1.584975404,21.14563846,0.096490983,-0.417109031,1.548401324,-0.47444187,3.009868444,-6.187613096,-1
219,MODEL1,PARMS,RMB,1.666243431,2.442451206,0.531621963,-1.306746455,4.232933819,0.540644028,-0.066924632,-0.190321859,-1
220,MODEL1,PARMS,RMB,1.560377267,-20.67267575,0.161521148,-0.919532771,4.818992866,2.029977497,-4.323480965,8.528879954,-1
221,MODEL1,PARMS,RMB,1.667197586,21.57120913,-0.031511014,0.017356676,-0.197579041,-0.457202741,2.386781065,-5.216898644,-1
222,MODEL1,PARMS,RMB,1.681296845,10.95207033,0.556506024,-1.895400525,7.509000135,-0.006695323,3.081650207,-5.773469712,-1
223,MODEL1,PARMS,RMB,1.510498791,-11.59540054,0.044193342,-0.08137832,1.086724253,1.474074502,-2.153478385,4.843796799,-1
224,MODEL1,PARMS,RMB,1.779606022,3.151911576,-0.173691293,0.32666336,-0.42432175,0.683284511,-1.131928348,2.60840101,-1
225,MODEL1,PARMS,RMB,1.686195553,20.36265626,-0.01741156,0.381696161,-1.39310482,-0.422874033,3.183535846,-6.436769038,-1
226,MODEL1,PARMS,RMB,1.401369766,-12.7074712,-0.093605361,-0.054641183,0.191772643,1.642445952,-4.457488378,9.290140324,-1
227,MODEL1,PARMS,RMB,1.430210225,-5.485551742,0.195297037,-0.27230635,0.146121235,1.115687043,-2.255138428,4.511497884,-1
228,MODEL1,PARMS,RMB,1.607573069,-22.31047763,0.091747417,-0.702084791,2.802831905,2.170882818,-5.663806198,10.99594774,-1
229,MODEL1,PARMS,RMB,1.649723882,-10.80062643,0.112459804,-0.861723256,3.154265221,1.506077098,-4.901248769,9.955782222,-1
230,MODEL1,PARMS,RMB,1.529418437,3.465826926,0.379800848,-1.060034212,3.510508495,0.518633887,-0.019624807,-0.412775213,-1
231,MODEL1,PARMS,RMB,1.595339561,9.392153201,-0.062665868,0.16641475,-1.243353543,0.274026472,1.276459501,-3.064176299,-1
232,MODEL1,PARMS,RMB,1.506710017,10.37285152,-0.122317126,0.524379788,-2.375960817,0.234605599,-0.302017946,1.782634831,-1
233,MODEL1,PARMS,RMB,1.4991442,1.586952339,0.139543499,-0.20947751,0.169334549,0.682223849,-1.741773061,4.47624323,-1
234,MODEL1,PARMS,RMB,1.63568629,-5.583308628,0.178769185,-0.792563319,2.713642288,1.136774737,-1.746489537,3.290060969,-1
235,MODEL1,PARMS,RMB,1.373304887,4.720051715,-0.018211027,0.021290509,-0.888539477,0.542516719,-0.602457732,1.390840849,-1
236,MODEL1,PARMS,RMB,1.305922915,-10.86110671,0.011937485,-0.725314,3.368517118,1.505420427,-4.218732974,9.216841304,-1
237,MODEL1,PARMS,RMB,1.580392344,3.822638517,0.041052824,-0.338328967,0.844198094,0.60874295,-0.264436798,-0.731640541,-1
238,MODEL1,PARMS,RMB,1.537965708,21.48008895,-0.382012929,0.539751292,-1.593392598,-0.341823463,0.828073995,-0.633029771,-1
239,MODEL1,PARMS,RMB,1.408557771,3.371054269,0.062636898,-0.029742051,-0.009400511,0.610518304,-1.177438961,2.991737168,-1
240,MODEL1,PARMS,RMB,1.478483191,9.013131608,-0.137320339,-0.034459978,1.103660325,0.342191236,-1.635669553,4.739455804,-1
241,MODEL1,PARMS,RMB,1.534467057,-15.18438575,-0.319275717,0.293674295,-0.817056882,1.859434866,-5.240797392,10.80441858,-1
242,MODEL1,PARMS,RMB,1.623574334,5.941158031,0.155763636,-0.813939547,3.53454272,0.434821368,-0.255969324,0.20391353,-1
243,MODEL1,PARMS,RMB,1.558934258,-11.29766756,-0.211229588,0.205663383,-0.472711394,1.578942484,-2.804834901,4.615311655,-1
244,MODEL1,PARMS,RMB,1.553256387,-10.41791544,0.156537509,-0.885816,3.297111076,1.433051082,-3.242272348,6.855463868,-1
245,MODEL1,PARMS,RMB,1.589750828,-6.513174082,0.349591375,-1.082280868,4.529964429,1.150325174,-1.843527169,3.036576906,-1
246,MODEL1,PARMS,RMB,1.491645106,-20.46877111,0.368979652,-1.423619626,4.61787558,2.015718125,-5.110464493,9.763872237,-1
247,MODEL1,PARMS,RMB,1.741550479,-17.70760873,0.076101627,-0.370388036,0.658171701,1.900142675,-4.611181613,8.719501575,-1
248,MODEL1,PARMS,RMB,1.641046955,-3.397747291,0.24019406,-1.17985657,4.690864586,1.003170589,-1.665325617,3.107630631,-1
249,MODEL1,PARMS,RMB,1.350262049,-0.582410601,0.094951616,-0.581508669,2.570017843,0.855397736,-2.316970179,5.900811276,-1
250,MODEL1,PARMS,RMB,1.619728984,3.808748823,-0.040061334,-0.074631291,0.366524614,0.627288151,-2.100839547,6.045295357,-1
251,MODEL1,PARMS,RMB,1.630810273,7.869949436,0.031671695,0.453255314,-3.291024081,0.323532246,-0.592631239,1.840398469,-1
252,MODEL1,PARMS,RMB,1.517234628,-0.70722341,0.245079702,-1.471596317,5.725215161,0.817222326,-0.502787941,0.324412493,-1
253,MODEL1,PARMS,RMB,1.502230555,9.38868411,0.124224475,-1.147153684,5.874699143,0.24344837,-0.115631363,1.100244639,-1
254,MODEL1,PARMS,RMB,1.532979753,9.152210434,0.185696399,-1.332296721,5.88173903,0.251560212,1.77868037,-5.088673881,-1
255,MODEL1,PARMS,RMB,1.684783717,12.63755468,-0.0187031,0.058312526,-0.747575903,0.080790725,0.818225044,-2.591963594,-1
256,MODEL1,PARMS,RMB,1.659536149,4.520912655,0.072611418,-0.232069109,0.665878358,0.529611568,0.195164911,-0.249741854,-1
257,MODEL1,PARMS,RMB,1.54781327,-4.090911877,0.124554572,-1.055654887,3.992889325,1.102397669,-3.614585371,8.122491131,-1
258,MODEL1,PARMS,RMB,1.759627995,2.611703678,0.33887383,-0.994110206,3.070158268,0.585815562,0.46540056,-1.812662449,-1
259,MODEL1,PARMS,RMB,1.543072964,-7.920598951,-0.293332328,0.789788759,-2.706509958,1.38083658,-2.523088402,4.45389947,-1
260,MODEL1,PARMS,RMB,1.499792749,-3.393260085,0.215617227,-0.307892435,0.279104117,0.976160234,-1.793272942,4.091182239,-1
261,MODEL1,PARMS,RMB,1.571279835,-22.69458655,0.262949453,-0.44205181,1.34716609,2.134822743,-5.126835167,10.39551249,-1
262,MODEL1,PARMS,RMB,1.630238208,-15.46338881,0.187681836,-0.769672701,3.367234454,1.716143829,-4.253168254,8.69994335,-1
263,MODEL1,PARMS,RMB,1.886536132,-1.268844489,0.261944554,-1.434499367,6.283441067,0.846064461,-0.935169967,1.240225066,-1
264,MODEL1,PARMS,RMB,1.516450377,-0.557441741,-0.191081915,-0.022299327,0.272017318,0.928745653,-1.099539355,2.1108456,-1
265,MODEL1,PARMS,RMB,1.680652573,-2.408095831,0.219767994,-0.667220001,2.595066328,0.912718558,-1.332145919,1.958152752,-1
266,MODEL1,PARMS,RMB,1.519905501,-17.07720282,0.168245842,-0.813964931,2.753136238,1.837210929,-4.559131542,9.619539633,-1
267,MODEL1,PARMS,RMB,1.431042985,-8.547275242,0.101956115,-0.394161374,0.772853849,1.329275686,-3.141450928,7.017558506,-1
268,MODEL1,PARMS,RMB,1.622030404,7.485020294,0.128574604,-0.040290782,-0.382055346,0.34850895,-2.096897337,5.715519951,-1
269,MODEL1,PARMS,RMB,1.52997401,-4.474742414,-0.100079861,0.174186723,-0.254755017,1.099743753,-1.028535551,1.371158543,-1
270,MODEL1,PARMS,RMB,1.431857729,16.42380668,0.217902599,-0.747416576,2.462054945,-0.219104414,0.360148424,0.440750726,-1
271,MODEL1,PARMS,RMB,1.554565554,-6.985852529,0.376204749,-1.22621792,4.88182426,1.154591108,-1.83717171,3.065496959,-1
272,MODEL1,PARMS,RMB,1.574265698,9.065522838,0.377731912,-0.742206607,1.284565475,0.197692156,-0.263993114,0.246856583,-1
273,MODEL1,PARMS,RMB,1.48438969,8.523738108,0.25512764,-1.063809278,3.826489232,0.285212933,-1.940823623,5.121344002,-1
274,MODEL1,PARMS,RMB,1.566363007,-0.804068432,-0.050718122,0.003030139,-0.402168239,0.896499332,-0.89679583,1.754107409,-1
275,MODEL1,PARMS,RMB,1.591905261,17.3232548,0.144899304,-0.519642714,1.868887335,-0.260303575,2.59388609,-5.880562326,-1
276,MODEL1,PARMS,RMB,1.628559305,15.2925322,0.538278589,-1.18130326,3.306794862,-0.281488997,4.042756719,-9.06666463,-1
277,MODEL1,PARMS,RMB,1.484363068,-1.320170393,-0.068085685,-0.507747472,2.53471556,0.969806393,-3.970411205,9.999840214,-1
278,MODEL1,PARMS,RMB,1.575468025,8.018428763,0.274447336,-1.506807599,6.32220146,0.292143482,-0.59923763,1.973906965,-1
279,MODEL1,PARMS,RMB,1.540758764,11.5790871,-0.103897172,0.018513428,0.185498423,0.159039929,0.124758892,0.383303316,-1
280,MODEL1,PARMS,RMB,1.534680442,15.80584723,0.15696926,-0.224094157,-0.193488812,-0.157706326,0.507668629,0.436276465,-1
281,MODEL1,PARMS,RMB,1.688926965,4.756918738,0.045384746,-0.529057848,2.431841817,0.546737191,-1.577650455,4.135836362,-1
282,MODEL1,PARMS,RMB,1.636588733,3.417296586,0.416869393,-1.455170061,5.356977797,0.50551722,1.612802293,-4.673212603,-1
283,MODEL1,PARMS,RMB,1.510770383,11.44670669,0.022592288,-0.521545111,1.767662386,0.162462555,-1.503255095,4.218328412,-1
284,MODEL1,PARMS,RMB,1.743529727,-3.978074818,0.283201554,-0.883779004,2.710472207,0.98523667,-1.34383636,3.18307274,-1
285,MODEL1,PARMS,RMB,1.549083453,-2.300537456,0.146714728,-0.51164303,1.761752365,0.912358922,-0.625716818,1.078262122,-1
286,MODEL1,PARMS,RMB,1.433518981,-3.927319641,0.107480622,-1.050571122,4.420065444,1.053632456,-1.202689126,2.100667067,-1
287,MODEL1,PARMS,RMB,1.558393368,15.20642768,0.481444887,-1.087811046,3.942287303,-0.234791214,2.684974724,-5.110012612,-1
288,MODEL1,PARMS,RMB,1.589302231,11.24608163,-0.064530174,-0.470093123,1.489950898,0.210802111,-0.7659416,2.834511246,-1
289,MODEL1,PARMS,RMB,1.424902853,9.0877539,0.030901558,0.022136433,-0.398604159,0.278828525,0.031932519,-0.202638534,-1
290,MODEL1,PARMS,RMB,1.552785266,-15.13910337,0.435472439,-1.672951978,6.39450427,1.65131107,-4.006314316,8.132223152,-1
291,MODEL1,PARMS,RMB,1.554460001,-4.327808149,0.578998989,-2.029310749,6.892449939,0.94268384,-1.555864677,3.799066353,-1
292,MODEL1,PARMS,RMB,1.653912662,11.78127514,0.135655599,-0.653625575,2.648022126,0.083826768,1.983913865,-5.651775296,-1
293,MODEL1,PARMS,RMB,1.556541958,-10.7098369,0.490634889,-1.53810899,5.578735054,1.372964232,-3.630699317,8.125356029,-1
294,MODEL1,PARMS,RMB,1.506363736,24.84497521,-0.018881172,-0.040255111,-0.556906583,-0.659305126,2.785819035,-4.965636136,-1
295,MODEL1,PARMS,RMB,1.536968928,-13.5057533,0.133476996,-0.80324181,3.756532604,1.620961391,-4.791956342,10.773261,-1
296,MODEL1,PARMS,RMB,1.607858591,1.278345443,-0.125788289,0.139298282,-0.660326234,0.806943402,-1.629438418,3.73096722,-1
297,MODEL1,PARMS,RMB,1.609121847,8.393705115,0.456565188,-1.607975534,5.400689366,0.233904144,0.016997895,-0.116151622,-1
298,MODEL1,PARMS,RMB,1.718178114,11.08737175,0.52456733,-2.081563405,8.07883813,0.036771346,2.51788837,-5.963069895,-1
299,MODEL1,PARMS,RMB,1.819607674,-7.325365882,0.453645576,-1.625305321,5.848258353,1.162739085,-2.259261404,4.997335448,-1
300,MODEL1,PARMS,RMB,1.436196963,12.01729485,0.332767781,-0.495337388,1.057374642,0.030859348,-1.685375533,5.585731072,-1
301,MODEL1,PARMS,RMB,1.692373596,4.363367283,0.114681379,-0.181238065,0.464180844,0.537123577,-1.441541066,3.628687081,-1
302,MODEL1,PARMS,RMB,1.567634122,-6.897625554,-0.025196361,0.803874589,-4.005084697,1.248497733,-4.019385209,9.282167545,-1
303,MODEL1,PARMS,RMB,1.556637242,-3.124413285,0.668621127,-2.273912416,8.347523933,0.840819032,-0.082586094,-0.328484868,-1
304,MODEL1,PARMS,RMB,1.481515313,2.94013131,-0.122343097,0.389489807,-1.339547202,0.674573868,0.055753087,-0.432782914,-1
305,MODEL1,PARMS,RMB,1.789471263,13.96529681,0.025159859,-0.122272291,0.440825191,0.005285712,-1.739627434,5.490516998,-1
306,MODEL1,PARMS,RMB,1.569407876,-13.85278017,-0.128851594,0.275244766,-0.662893638,1.71136387,-6.285624963,14.38762035,-1
307,MODEL1,PARMS,RMB,1.428050562,-12.06123854,0.473674828,-1.528578679,5.946708323,1.474947273,-5.655573217,12.63042027,-1
308,MODEL1,PARMS,RMB,1.709078764,-19.04752566,0.187793811,-0.65315374,3.510034674,1.921081673,-3.721421263,7.115187658,-1
309,MODEL1,PARMS,RMB,1.590101587,-7.087062162,0.628299935,-1.873163816,7.304076384,1.072820978,-1.944015826,4.060854071,-1
310,MODEL1,PARMS,RMB,1.575620324,-6.032241454,-0.022709357,0.026596535,-0.845021789,1.206125282,-3.13012814,6.914263167,-1
311,MODEL1,PARMS,RMB,1.547673771,-2.934227687,0.231382523,-0.706989782,2.843798154,0.940285311,-1.855671335,4.60896245,-1
312,MODEL1,PARMS,RMB,1.671533638,7.913233595,0.040260197,0.035192212,-0.300051658,0.330080323,0.147442673,0.243168599,-1
313,MODEL1,PARMS,RMB,1.55014337,2.715552757,0.371577811,-1.333172291,4.63045878,0.60594211,-2.082448102,4.808884256,-1
314,MODEL1,PARMS,RMB,1.435286966,-0.468085667,-0.199480296,0.275532185,-1.270949751,0.936639287,-2.280411054,5.074152673,-1
315,MODEL1,PARMS,RMB,1.496405398,-4.272352755,0.228437254,-0.615852317,1.51698165,1.045361553,-3.022167302,6.935316211,-1
316,MODEL1,PARMS,RMB,1.700733433,25.6257522,-0.132808788,0.108997012,0.011072823,-0.677453537,4.093610458,-9.232042856,-1
317,MODEL1,PARMS,RMB,1.474064701,10.51608005,0.068939453,-0.550640381,2.788063247,0.158997621,2.590690345,-6.188464888,-1
318,MODEL1,PARMS,RMB,1.521052896,13.55976404,-0.31949931,0.470241054,-1.365798444,0.112576996,-1.027017745,3.827412898,-1
319,MODEL1,PARMS,RMB,1.430360903,-0.521878118,-0.154360469,0.477542057,-1.84875964,0.88726874,-1.277446986,2.905754996,-1
320,MODEL1,PARMS,RMB,1.629134372,7.926518812,0.006366193,0.108032977,-0.734756068,0.345062071,-0.264758273,1.037810149,-1
321,MODEL1,PARMS,RMB,1.615196749,2.296216697,-0.011253985,-0.068742046,0.158419866,0.683835458,-0.177569928,0.002388261,-1
322,MODEL1,PARMS,RMB,1.506274791,-15.4559965,-0.15495892,-0.064713475,0.675086265,1.813803583,-3.505103988,5.96048597,-1
323,MODEL1,PARMS,RMB,1.446779221,-3.472620592,0.571905023,-1.957859014,7.096783443,0.911211481,-1.96501103,3.733573301,-1
324,MODEL1,PARMS,RMB,1.549878765,22.73363338,0.416337781,-0.779174709,2.227565255,-0.660207754,3.213465462,-6.679933917,-1
325,MODEL1,PARMS,RMB,1.703884643,15.30243099,0.177260069,-0.842399357,1.969435002,-0.152867529,3.833010483,-9.498310012,-1
326,MODEL1,PARMS,RMB,1.457480437,4.340455596,0.026557707,-0.506055872,1.766611801,0.597763405,-2.144184933,4.770726061,-1
