SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RLL
351,MODEL1,PARMS,RLL,1.025745384,-2.973850192,-0.104164858,-0.121263393,0.187732061,0.625684355,-1.462845663,2.590363492,-1
352,MODEL1,PARMS,RLL,0.928841095,5.862394925,-0.263117885,-0.096679042,0.115907816,0.142358475,0.637042251,-2.026661311,-1
353,MODEL1,PARMS,RLL,1.021789576,13.92094479,-0.026719645,-0.255081616,0.99774885,-0.422520901,1.533506814,-3.40722604,-1
354,MODEL1,PARMS,RLL,1.035538654,9.912364342,0.116967754,-0.957842251,3.503120761,-0.208904832,1.105868312,-2.712280806,-1
355,MODEL1,PARMS,RLL,1.092666205,4.346584032,0.140880977,-0.884623798,3.044168182,0.122436238,0.30960757,-1.74135818,-1
356,MODEL1,PARMS,RLL,1.001223913,10.41327055,0.02700578,0.042118317,-1.302681696,-0.257195785,2.577055336,-6.448410357,-1
357,MODEL1,PARMS,RLL,0.995809552,10.42054828,0.056845741,-0.432742934,1.34828115,-0.232493132,0.965685069,-2.114981787,-1
358,MODEL1,PARMS,RLL,0.954689736,9.520686623,0.070159044,-0.411393257,1.164032198,-0.19797264,1.161689499,-1.967063058,-1
359,MODEL1,PARMS,RLL,1.082306944,17.70891292,0.126025408,-0.667767814,2.211822266,-0.712742674,3.856339341,-8.648063151,-1
360,MODEL1,PARMS,RLL,0.925029383,9.032705534,-0.223049998,0.494380582,-1.897731993,-0.085066524,0.165135424,0.101388445,-1
361,MODEL1,PARMS,RLL,0.937097072,3.249981665,-0.08784955,0.398144892,-2.691125993,0.229573804,-0.797343164,1.764378518,-1
362,MODEL1,PARMS,RLL,0.997951286,11.4338651,-0.097693907,-0.437036682,1.924064267,-0.235646889,0.974186112,-1.914972944,-1
363,MODEL1,PARMS,RLL,1.040442259,-0.257060945,0.11451845,-0.522495423,1.773100271,0.400919925,-1.205508786,2.286450073,-1
364,MODEL1,PARMS,RLL,0.996282057,-7.535409136,-0.055311881,-0.205232675,0.789872969,0.894076253,-2.788921586,5.54765184,-1
365,MODEL1,PARMS,RLL,1.047517592,1.016884816,-0.004736463,-0.144130319,0.239232024,0.351576341,-0.468186528,0.510152599,-1
366,MODEL1,PARMS,RLL,0.979883795,-3.357632871,0.062505512,-0.248535854,0.470811363,0.574203446,-0.71807505,1.455655785,-1
367,MODEL1,PARMS,RLL,0.995939945,15.49356608,0.055303065,-0.435509392,1.316509905,-0.553477763,2.781631693,-6.751159508,-1
368,MODEL1,PARMS,RLL,1.024185071,14.74106981,0.010050828,-0.435705248,1.484956653,-0.500676165,3.017299082,-6.680651945,-1
369,MODEL1,PARMS,RLL,0.995542573,-0.724786511,-0.167453308,0.498011709,-3.179710831,0.493832321,-1.395598354,3.0136836,-1
370,MODEL1,PARMS,RLL,1.051082966,4.350855075,0.163882509,-0.818272469,2.592442696,0.103594706,-0.069661056,0.420778976,-1
371,MODEL1,PARMS,RLL,1.056233113,14.79244185,0.021368837,-0.470539773,1.642289534,-0.497574763,2.451820556,-5.259538808,-1
372,MODEL1,PARMS,RLL,0.999782193,11.56353884,0.08216992,-0.536098835,1.671638651,-0.334079818,2.586520625,-5.85501191,-1
373,MODEL1,PARMS,RLL,1.046011721,-1.169525048,0.061508489,-0.396668449,0.648279581,0.466371312,-0.929407613,1.403611243,-1
374,MODEL1,PARMS,RLL,1.033655514,0.994513698,-0.009570615,-0.460919609,1.303523457,0.368885631,-1.175375741,1.778801894,-1
375,MODEL1,PARMS,RLL,1.079947096,6.945131818,0.216221374,-0.74585998,1.912339245,-0.082448033,2.074918919,-5.483225167,-1
376,MODEL1,PARMS,RLL,1.035998175,-4.303646045,0.237989333,-1.180367897,3.815606992,0.624191889,-1.887113673,3.867101921,-1
377,MODEL1,PARMS,RLL,0.972368626,15.51071009,-0.006109551,-0.232126483,0.955863376,-0.543216296,2.507180618,-5.144265367,-1
378,MODEL1,PARMS,RLL,1.067630429,8.765589738,0.111262467,-0.495501748,1.291888927,-0.159139732,1.539841875,-4.069475991,-1
379,MODEL1,PARMS,RLL,1.006611448,14.50508006,-0.198387465,-0.372859202,1.755801884,-0.405411998,2.340192928,-5.644719493,-1
380,MODEL1,PARMS,RLL,1.081119912,9.976708321,0.048728547,-0.389158279,0.933454489,-0.211819172,1.499744052,-3.348657699,-1
381,MODEL1,PARMS,RLL,1.018210085,13.38011199,0.050747982,-0.615215736,2.235944733,-0.416166998,1.527181187,-3.014027859,-1
382,MODEL1,PARMS,RLL,0.991712747,4.70480443,-0.01634199,0.072526284,-0.813580809,0.108562772,1.213609236,-3.572812403,-1
383,MODEL1,PARMS,RLL,1.071973674,12.64779099,0.332162679,-1.446061375,5.269725119,-0.442898405,2.297209713,-5.27858315,-1
384,MODEL1,PARMS,RLL,1.083230465,11.89668135,0.221876802,-0.904716314,2.939479567,-0.367703351,1.542770095,-3.710907267,-1
385,MODEL1,PARMS,RLL,1.018660558,8.678501142,-0.098128337,-0.388585109,1.387157149,-0.069341751,0.543179983,-1.362653756,-1
386,MODEL1,PARMS,RLL,1.117252319,8.916075359,0.306502384,-1.351068678,4.952735453,-0.202987924,1.116392999,-2.378434999,-1
387,MODEL1,PARMS,RLL,0.996757546,-0.178456978,-0.108970892,-0.269232872,1.094548037,0.435119152,0.256849341,-1.585709914,-1
388,MODEL1,PARMS,RLL,1.02646462,-3.2060094,-0.130432324,0.075316314,-0.651468595,0.648022737,-2.396758577,5.318928266,-1
389,MODEL1,PARMS,RLL,1.133449531,7.079641643,0.046295016,-0.293354129,0.013212345,-0.031396825,0.07189981,0.417751145,-1
390,MODEL1,PARMS,RLL,1.040225651,9.044853192,0.315173003,-0.81835018,2.079402678,-0.233168348,1.516559985,-3.439237329,-1
391,MODEL1,PARMS,RLL,0.974877695,1.402249034,-0.054334844,-0.447462671,2.027001568,0.354019226,-1.063732774,2.359391932,-1
392,MODEL1,PARMS,RLL,1.09798315,-7.019488423,0.068206078,-0.417053275,0.891646428,0.822926556,-3.085480884,7.009770727,-1
393,MODEL1,PARMS,RLL,1.097285643,0.29584505,0.054960178,-0.862483081,3.039884406,0.398610118,-0.880899119,1.804500389,-1
394,MODEL1,PARMS,RLL,1.06490559,6.003948124,-0.025771919,-0.205474626,0.162589765,0.061979782,-0.034325852,-0.130827471,-1
395,MODEL1,PARMS,RLL,1.00197506,6.121111758,0.059025603,-0.632207242,1.934824267,0.034136793,-0.060076902,0.308324784,-1
396,MODEL1,PARMS,RLL,1.075169557,3.722381632,0.035701782,-0.770354219,3.195922389,0.194888778,-0.857934583,1.935675249,-1
397,MODEL1,PARMS,RLL,1.041301246,2.307876066,0.013583053,-0.340978096,0.880498284,0.262232891,1.110817452,-4.071090446,-1
398,MODEL1,PARMS,RLL,0.967093791,-3.135928734,-0.11201168,0.139732332,-1.433928271,0.637212667,-2.256741568,4.981918387,-1
399,MODEL1,PARMS,RLL,1.000548886,7.228023446,0.058688611,-0.44167645,1.128460852,-0.049173226,0.723675093,-1.627024418,-1
400,MODEL1,PARMS,RLL,1.113262476,-11.91982505,0.204036145,-1.1237809,4.193870053,1.074195791,-2.198184153,4.176325302,-1
401,MODEL1,PARMS,RLL,0.978164416,-8.0418565,-0.084759805,-0.150757488,1.116525443,0.912908091,-1.475435084,2.680109461,-1
402,MODEL1,PARMS,RLL,0.995071051,16.28176121,-0.261168443,0.679934428,-2.982560335,-0.500295077,0.733966679,-0.640730749,-1
403,MODEL1,PARMS,RLL,1.01994114,18.35180679,0.115831018,-0.37294209,0.435439259,-0.759028085,4.559824722,-10.49941713,-1
404,MODEL1,PARMS,RLL,1.02174953,14.19903216,0.181969635,-0.378174359,0.752771261,-0.510418904,1.567824582,-3.383941309,-1
405,MODEL1,PARMS,RLL,1.021300935,-3.394371447,0.128275922,-0.533346609,1.885734393,0.593786525,-2.301038207,5.015270502,-1
406,MODEL1,PARMS,RLL,1.021461855,14.15176706,0.143273494,-0.698612479,2.39904245,-0.488181729,1.798485646,-3.152132354,-1
407,MODEL1,PARMS,RLL,1.015401893,-0.089881692,0.051425615,-0.282498615,0.666071034,0.389482081,-1.174870804,2.90588946,-1
408,MODEL1,PARMS,RLL,1.008752301,14.98246855,0.004375486,-0.336954286,1.203061663,-0.51617757,3.027090938,-7.03883067,-1
409,MODEL1,PARMS,RLL,1.01001835,-8.279650768,0.125897538,-0.803982617,2.580005706,0.875250885,-2.258070207,4.527847688,-1
410,MODEL1,PARMS,RLL,1.10065287,5.083101433,0.088788354,-0.709262949,2.444787836,0.076825593,1.182910386,-2.928263248,-1
411,MODEL1,PARMS,RLL,1.064852059,4.999000992,0.064641386,-0.389526876,0.652302799,0.085340556,1.190697554,-3.806975077,-1
412,MODEL1,PARMS,RLL,1.005328887,11.35803074,-0.142176391,-0.138523768,0.428474364,-0.226721813,0.529179939,-0.916752264,-1
413,MODEL1,PARMS,RLL,0.979688434,-3.086715448,-0.159333217,0.289668734,-1.625357748,0.639980191,-1.535721812,2.897946472,-1
414,MODEL1,PARMS,RLL,0.942085501,2.339854892,0.027749028,-0.618682247,2.264170457,0.280359038,-0.484308745,0.330052225,-1
415,MODEL1,PARMS,RLL,1.029045073,6.989915894,0.142312381,-1.107395977,4.287363142,-0.034390235,0.356852375,-0.574392823,-1
416,MODEL1,PARMS,RLL,0.972754006,12.61569198,-0.193261247,-0.160346691,0.62130539,-0.2879724,0.868209564,-1.537420881,-1
417,MODEL1,PARMS,RLL,1.041983569,10.85259676,-0.217395993,0.230257485,-1.051065639,-0.203732442,1.033414762,-1.839553642,-1
418,MODEL1,PARMS,RLL,0.913492163,8.27776799,-0.076562112,-0.578399019,2.534758142,-0.060844838,0.314720116,-0.532536268,-1
419,MODEL1,PARMS,RLL,0.918841894,3.680270182,-0.042147933,-0.241439972,0.596099508,0.197530074,0.030788695,-0.325904549,-1
420,MODEL1,PARMS,RLL,0.92462776,7.412377105,0.080989132,-0.771751487,3.164778707,-0.061324056,0.78333326,-1.719494088,-1
421,MODEL1,PARMS,RLL,0.991244575,16.66153063,0.191141745,-0.788820111,2.221253654,-0.670670475,3.250973448,-6.991411122,-1
422,MODEL1,PARMS,RLL,0.917894087,-4.005552733,0.040727024,-0.403215021,1.547360013,0.640836768,-1.690725199,3.346323255,-1
423,MODEL1,PARMS,RLL,1.006266959,8.45225884,0.118654873,-0.397130866,1.285511442,-0.154261275,1.525540884,-3.519290584,-1
424,MODEL1,PARMS,RLL,1.063338907,13.36942871,0.011340161,-0.490631281,1.721561659,-0.390821913,0.648199596,-1.206721187,-1
425,MODEL1,PARMS,RLL,1.15041369,12.89264385,-0.12084841,-0.065276631,-0.308574013,-0.345653678,2.378541912,-5.251661168,-1
426,MODEL1,PARMS,RLL,0.984050459,13.76132903,0.026719033,-0.805947617,2.981613049,-0.419827224,1.45172544,-2.588873811,-1
427,MODEL1,PARMS,RLL,1.139253508,9.814830784,-0.164889365,0.270678344,-1.386960345,-0.157911452,1.788363638,-4.040703484,-1
428,MODEL1,PARMS,RLL,0.951278132,5.37563513,-0.092429973,0.026329665,-0.672220461,0.115153765,-0.11977551,-0.050928029,-1
429,MODEL1,PARMS,RLL,1.084672645,3.606993636,0.013112159,-0.411590208,0.855843784,0.193625521,-0.402305995,0.649434409,-1
430,MODEL1,PARMS,RLL,1.093700429,-0.140666074,-0.278641932,-0.010016385,0.0751982,0.526096017,-1.881807956,3.924146819,-1
431,MODEL1,PARMS,RLL,1.005674757,-6.451623638,-0.187460191,0.376335547,-2.051163445,0.852735009,-3.214918142,7.604395745,-1
432,MODEL1,PARMS,RLL,1.12888045,12.40759237,-0.049271079,-0.224517675,0.499310632,-0.317783053,0.26450923,-0.135734823,-1
433,MODEL1,PARMS,RLL,0.998647439,5.6661181,-0.061880892,-0.408447384,1.654895948,0.089731255,0.339135667,-1.018073787,-1
434,MODEL1,PARMS,RLL,1.006215467,-5.26248566,-0.064118471,0.472533799,-2.636450548,0.73060005,-3.235210479,7.813261562,-1
435,MODEL1,PARMS,RLL,0.947325041,-2.462318349,-0.3565046,0.747458947,-2.913381529,0.654072581,-1.743165705,3.086023195,-1
436,MODEL1,PARMS,RLL,1.007784255,-5.857523149,0.074577979,-0.937445451,3.365166925,0.776599262,-2.175720449,3.845498899,-1
437,MODEL1,PARMS,RLL,1.01435493,9.085935437,-0.040762275,-0.24637847,0.325769085,-0.118144237,-0.130873934,0.684277539,-1
438,MODEL1,PARMS,RLL,0.999430716,0.815517702,-0.143050824,0.106541412,-0.614086285,0.404408516,-0.69460338,1.281647566,-1
439,MODEL1,PARMS,RLL,0.99403148,14.709816,-0.009871999,-0.155026,0.079715876,-0.4739564,1.384934982,-2.367157726,-1
440,MODEL1,PARMS,RLL,0.969566944,7.302066623,0.123290697,-0.677932318,2.69071193,-0.078785274,1.692033467,-4.297729949,-1
441,MODEL1,PARMS,RLL,1.023754654,1.016800243,0.069280979,-0.24302036,0.440567308,0.293476852,0.787668941,-1.940407826,-1
442,MODEL1,PARMS,RLL,0.978495568,6.925408836,0.17974924,-0.79150861,2.506780205,-0.038761055,-0.297774704,0.979811541,-1
443,MODEL1,PARMS,RLL,1.010818348,9.270173849,-0.013500059,-0.1694969,0.196589801,-0.147634475,0.611587494,-1.168911028,-1
444,MODEL1,PARMS,RLL,1.040588185,-3.198152931,-0.129621596,-0.48023622,1.912434549,0.664432371,-1.698503928,3.007041609,-1
445,MODEL1,PARMS,RLL,0.981071476,2.434235036,-0.183829913,-0.050621837,0.026176593,0.305712638,-0.008073378,-0.027921631,-1
446,MODEL1,PARMS,RLL,0.922247973,13.60896813,0.103956976,-0.543135897,1.308768589,-0.440675335,1.746301987,-3.44318618,-1
447,MODEL1,PARMS,RLL,1.052367402,-2.280793663,-0.042006663,-0.34636623,1.066183813,0.567061803,-0.991329445,1.223007022,-1
448,MODEL1,PARMS,RLL,1.082609881,11.8019471,0.103870786,-0.607908831,2.177814015,-0.354384538,3.443221473,-8.397225559,-1
449,MODEL1,PARMS,RLL,1.041478568,8.591216884,-0.301031371,0.903804426,-3.942729625,-0.064205292,1.593796633,-3.645421894,-1
450,MODEL1,PARMS,RLL,1.001955255,8.690214549,0.005330073,-0.127368142,-0.330270903,-0.12476531,0.565720865,-0.800457182,-1
451,MODEL1,PARMS,RLL,1.029710916,-0.142137255,-0.150314086,0.375544553,-1.99013866,0.460862446,-1.571483518,3.216025162,-1
452,MODEL1,PARMS,RLL,1.128329161,11.73100632,-0.18860289,0.252397662,-1.501615867,-0.243529687,0.922439588,-1.581944243,-1
453,MODEL1,PARMS,RLL,0.992746412,14.29160688,0.084525619,-1.085359806,4.060324511,-0.436524312,0.300085165,0.265748438,-1
454,MODEL1,PARMS,RLL,0.991523538,9.047115918,0.260362696,-0.925702358,2.942421328,-0.207168341,0.867833888,-1.461064109,-1
455,MODEL1,PARMS,RLL,1.060828626,3.044187884,-0.119568315,0.384127987,-2.540295065,0.254340935,-0.586271158,1.151505139,-1
456,MODEL1,PARMS,RLL,1.108470537,13.24844052,0.03494398,-0.532882337,1.756456334,-0.397033139,2.135402024,-4.760253721,-1
457,MODEL1,PARMS,RLL,0.969798589,0.855992439,-0.047626282,0.443474986,-2.613712516,0.346546443,-0.484842453,0.990175267,-1
458,MODEL1,PARMS,RLL,1.040187813,3.33244017,-0.023468425,-0.434824284,1.692246492,0.216799365,-0.01289964,-0.396665524,-1
459,MODEL1,PARMS,RLL,1.000546953,8.403390703,-0.202383785,0.071869811,0.272086099,-0.061338903,1.491434714,-3.639300835,-1
460,MODEL1,PARMS,RLL,1.087368699,5.162387072,0.146083692,-0.822927024,2.610344771,0.068776591,0.379019282,-0.706852486,-1
461,MODEL1,PARMS,RLL,1.07307022,12.49334789,-0.244299635,0.509575428,-2.479431364,-0.304044596,2.180129107,-5.10172007,-1
462,MODEL1,PARMS,RLL,1.04635651,9.010161729,0.064976735,-0.335762459,0.531931699,-0.169503368,1.484666128,-3.191390597,-1
463,MODEL1,PARMS,RLL,0.986966366,13.29129597,-0.022624738,-0.439497669,1.404048167,-0.390781849,2.013045263,-4.373560276,-1
464,MODEL1,PARMS,RLL,1.097562847,-10.03071238,0.027749573,-0.415176894,1.175707393,1.008723575,-2.284130187,4.226496594,-1
465,MODEL1,PARMS,RLL,1.014424409,10.70563521,-0.032746016,-0.319087685,0.445484099,-0.216639067,1.047686353,-2.537195492,-1
466,MODEL1,PARMS,RLL,1.008816653,-1.847788631,-0.038822873,-0.559319779,1.650513886,0.565020269,-2.449283351,5.319304179,-1
467,MODEL1,PARMS,RLL,1.103348097,3.445612133,-0.117226906,0.382830621,-2.561251905,0.21459,-0.082769198,0.259301745,-1
468,MODEL1,PARMS,RLL,0.989130826,11.90796111,0.287879987,-1.594600335,5.487715533,-0.364905087,1.261188194,-2.384227584,-1
469,MODEL1,PARMS,RLL,0.981217294,5.568336749,0.111032851,-0.422160227,0.947068529,0.045353863,-0.830426476,2.36530955,-1
470,MODEL1,PARMS,RLL,0.937856205,6.747047353,-0.054008742,-0.142106398,-0.094257287,0.010903594,0.458440979,-0.871971726,-1
471,MODEL1,PARMS,RLL,1.050458227,5.039342411,0.015005642,-0.184423966,-0.186653619,0.0933662,1.136731889,-2.75127175,-1
472,MODEL1,PARMS,RLL,1.009138547,3.917319056,0.235914436,-0.788489897,2.253422597,0.095484348,0.517802541,-1.095916084,-1
473,MODEL1,PARMS,RLL,1.135796541,-5.629596882,0.015050785,0.040416522,-0.740085577,0.735031799,-1.03656762,1.397544708,-1
474,MODEL1,PARMS,RLL,0.987701867,1.418859412,-0.024029581,0.133405565,-1.353981459,0.30720283,-0.355556798,0.512557621,-1
475,MODEL1,PARMS,RLL,0.963934761,2.468976408,-0.031599314,-0.408880032,1.114059048,0.276122968,-0.625842274,1.224120362,-1
476,MODEL1,PARMS,RLL,1.013616154,0.518482627,-0.101926462,-0.284768105,0.933704796,0.415831583,-0.35769436,0.132649305,-1
477,MODEL1,PARMS,RLL,0.890203439,10.4867582,0.174652767,-0.78852878,2.605516889,-0.269473684,0.865726876,-1.86571423,-1
478,MODEL1,PARMS,RLL,0.936968773,15.26237744,-0.134425058,0.199006762,-1.33297669,-0.492519354,2.493643677,-5.293351571,-1
479,MODEL1,PARMS,RLL,1.203236748,8.591828249,-0.091346573,0.191539471,-1.116544316,-0.101022338,1.448366648,-3.480403473,-1
480,MODEL1,PARMS,RLL,0.893112684,8.179437225,-0.116981564,-0.093459609,0.158318388,-0.056469125,0.917756714,-2.044381345,-1
481,MODEL1,PARMS,RLL,1.019514935,7.781048898,-0.02639692,-0.268870185,1.191673584,-0.067164644,1.627823469,-4.226849743,-1
482,MODEL1,PARMS,RLL,1.036473525,3.849473687,-0.079557738,-0.122219929,0.121751091,0.192801666,0.482608058,-1.886324991,-1
483,MODEL1,PARMS,RLL,1.051232578,7.133115693,0.060025482,-0.677425446,2.386999464,-0.046710889,1.793804848,-4.868845769,-1
484,MODEL1,PARMS,RLL,1.063234151,6.959692509,0.216659164,-0.568162075,1.100220086,-0.072526508,0.490886353,-0.988231136,-1
485,MODEL1,PARMS,RLL,0.978999603,-1.059713008,0.0722582,-0.740972192,2.312924228,0.470222659,-1.101234636,2.219491043,-1
486,MODEL1,PARMS,RLL,1.043279116,-8.995302122,0.201466916,-0.560715168,0.872527307,0.886274307,-1.507686794,2.490693795,-1
487,MODEL1,PARMS,RLL,1.146322199,-4.583358199,-0.063561656,-0.084766593,-0.219028263,0.705210403,-1.012780841,1.326103046,-1
488,MODEL1,PARMS,RLL,1.024019179,-1.89246415,-0.039855834,-0.40962564,1.429027482,0.550103496,-1.779491281,3.617739808,-1
489,MODEL1,PARMS,RLL,0.973522804,13.25962139,0.005485729,-0.373785391,0.971437943,-0.407444426,2.255833849,-5.289504336,-1
490,MODEL1,PARMS,RLL,0.955575988,15.38532871,0.113204934,-1.157472632,4.677196282,-0.545299427,2.638416932,-6.064886974,-1
491,MODEL1,PARMS,RLL,1.020529766,-4.937041549,-0.073506786,-0.209150933,0.741940276,0.732941518,-1.275712947,1.802523191,-1
492,MODEL1,PARMS,RLL,0.933997678,12.79357482,-0.014899693,-0.293699757,1.138307642,-0.358624306,1.060338567,-1.839021701,-1
493,MODEL1,PARMS,RLL,0.974913807,10.01556954,-0.081841368,-0.023993254,-0.063121405,-0.184405515,1.563471134,-4.054115012,-1
494,MODEL1,PARMS,RLL,1.021343373,9.510943599,-0.062119543,-0.174718078,-0.196239721,-0.145257843,2.05208392,-5.724663587,-1
495,MODEL1,PARMS,RLL,0.981394766,-6.424876957,0.207847777,-0.934218684,2.791636157,0.760591737,-2.464012566,4.975591116,-1
496,MODEL1,PARMS,RLL,1.006199763,11.41260674,-0.001621952,-0.0043539,-0.777557518,-0.305502988,2.122325968,-4.768266199,-1
497,MODEL1,PARMS,RLL,1.032444518,-1.677213777,-0.015339284,0.125037069,-0.88828407,0.498878197,-1.175402559,2.751555528,-1
498,MODEL1,PARMS,RLL,1.082719843,14.75766994,0.086786775,-0.206115858,-0.112175954,-0.526387599,2.461597891,-5.235083242,-1
499,MODEL1,PARMS,RLL,0.925784932,1.452627394,-0.039513159,-0.388090965,1.110369644,0.344686994,0.10005575,-1.081395052,-1
500,MODEL1,PARMS,RLL,1.061252899,13.21477509,0.086924487,-0.392366096,0.766198989,-0.424474103,2.189543468,-5.18367903,-1
501,MODEL1,PARMS,RLL,1.003397344,-6.30057952,-0.055484157,-0.691832089,3.07226069,0.812371585,-1.148156072,1.316136724,-1
502,MODEL1,PARMS,RLL,1.071130732,1.53425855,0.153457329,-0.859203502,3.0165363,0.285020527,-0.004640479,-0.783247651,-1
503,MODEL1,PARMS,RLL,0.989380235,0.913699476,0.015718753,-0.165550725,0.099287616,0.323784144,0.68311347,-1.960801235,-1
504,MODEL1,PARMS,RLL,1.062694953,3.762136998,-0.122052608,-0.255077047,1.504553547,0.216192256,-0.246158303,0.618253514,-1
505,MODEL1,PARMS,RLL,0.995499914,-4.183242076,-0.074300012,0.1972879,-1.315196372,0.669408918,-1.523285662,2.908701568,-1
506,MODEL1,PARMS,RLL,1.040904182,11.74150008,-0.265326335,0.280306135,-1.466670089,-0.226304782,1.285754066,-2.84051776,-1
507,MODEL1,PARMS,RLL,1.041885286,-1.781727429,-0.149534747,0.290521321,-1.697535858,0.537566034,-0.208481383,-0.214164168,-1
508,MODEL1,PARMS,RLL,1.032836214,4.968718964,0.11013157,-0.454456797,1.280257585,0.075868363,0.664096855,-1.933073944,-1
509,MODEL1,PARMS,RLL,1.075749831,-1.316614885,0.00820193,-0.557148099,1.891257294,0.499771194,-1.286775026,2.677867233,-1
510,MODEL1,PARMS,RLL,0.979452513,5.816886224,-0.026236873,-0.223525287,0.5567325,0.055751125,0.331057015,-0.363926644,-1
511,MODEL1,PARMS,RLL,1.098305633,11.4951074,0.12831811,-0.586176043,1.317709255,-0.336465263,2.139196824,-4.723078108,-1
512,MODEL1,PARMS,RLL,1.12469426,-1.478992862,-0.120539632,-0.301544796,1.773352552,0.536862429,-1.034906191,1.433160389,-1
513,MODEL1,PARMS,RLL,0.916405435,-0.036252438,0.20009374,-0.914087001,2.841456753,0.3744513,-1.154776359,2.234252656,-1
514,MODEL1,PARMS,RLL,1.016902004,-2.179887339,0.15789219,-0.674856971,2.869896711,0.481155345,0.208498129,-1.295780601,-1
515,MODEL1,PARMS,RLL,1.03969662,15.70462873,-0.058310388,-0.246050814,0.06175522,-0.516013559,1.510539431,-2.564283903,-1
516,MODEL1,PARMS,RLL,1.048431725,-2.715563165,-0.10865461,0.062118887,-0.735773611,0.608160713,-1.890539585,4.139907216,-1
517,MODEL1,PARMS,RLL,1.062816836,-3.10910864,-0.062441086,0.002516015,-0.055869307,0.610504845,-1.757345356,3.442493348,-1
518,MODEL1,PARMS,RLL,0.948076657,7.039398422,-0.206790252,0.327926277,-1.828260024,0.036987489,0.018626216,0.161531345,-1
519,MODEL1,PARMS,RLL,0.954230307,5.378803028,0.020995468,-0.11622689,-0.086419931,0.088313903,-0.858198253,2.255767754,-1
520,MODEL1,PARMS,RLL,1.008195739,6.445538985,0.108487035,-1.029124382,4.125174061,0.014276382,-0.032315767,-0.154833743,-1
521,MODEL1,PARMS,RLL,1.010538894,-13.81297138,0.089320346,-0.692822704,2.581148937,1.234042273,-3.827683156,7.445497411,-1
522,MODEL1,PARMS,RLL,0.989521067,-0.139583163,0.083787032,-1.326681906,5.350814159,0.419578689,-0.652661104,1.107062608,-1
523,MODEL1,PARMS,RLL,1.026174228,11.83473586,0.042760195,-0.231483568,0.238032871,-0.330576949,1.36922307,-2.659864174,-1
524,MODEL1,PARMS,RLL,1.024793688,-7.897779972,-0.00016029,-0.550925211,1.96958442,0.896842301,-1.942802032,3.137909444,-1
525,MODEL1,PARMS,RLL,0.99246256,2.609470888,0.051770598,-0.172319074,-0.055658682,0.238882143,-0.583694457,1.327810754,-1
526,MODEL1,PARMS,RLL,1.082731188,16.56322143,-0.001790627,-0.280164131,0.421173166,-0.605639497,2.452866245,-4.831998814,-1
527,MODEL1,PARMS,RLL,1.067799307,11.89297371,-0.075496287,-0.437800394,1.914890972,-0.295828743,2.88959718,-7.121988282,-1
528,MODEL1,PARMS,RLL,1.016240572,5.144438051,0.032620868,-0.585708666,1.717718087,0.091875546,0.467212722,-1.178013457,-1
529,MODEL1,PARMS,RLL,0.997235161,5.526048693,-0.014038803,-0.650394317,2.218056956,0.101689219,-0.566078927,1.268064221,-1
530,MODEL1,PARMS,RLL,1.066521636,10.65863236,0.090344861,-0.288731308,0.251787061,-0.27206261,0.825891896,-1.061716094,-1
531,MODEL1,PARMS,RLL,1.095915064,7.982612314,-0.238174131,0.277796265,-1.216625494,-0.009682507,0.185384612,-0.397929157,-1
532,MODEL1,PARMS,RLL,1.025808471,1.414438959,-0.223370671,0.014014263,-0.129777758,0.396542562,-0.530188908,0.545786305,-1
533,MODEL1,PARMS,RLL,0.9879661,-2.461026221,0.022825551,-0.301539912,1.076421107,0.533855807,0.127491873,-1.451886456,-1
534,MODEL1,PARMS,RLL,0.998984873,8.077262411,-0.056504221,-0.167080421,0.211021359,-0.068010082,0.905571523,-1.681135345,-1
535,MODEL1,PARMS,RLL,1.071976183,9.12312554,0.215413694,-1.018175723,3.671326943,-0.200014719,2.443789847,-6.106580286,-1
536,MODEL1,PARMS,RLL,1.021789135,2.451282075,0.000103762,-0.314419227,1.08955965,0.268617305,-1.496070859,4.330482429,-1
537,MODEL1,PARMS,RLL,1.046102549,5.511804751,-0.107008219,-0.175465293,0.700795121,0.10914316,0.139991007,-0.505670413,-1
538,MODEL1,PARMS,RLL,0.96227949,9.680208568,-0.102880339,0.324477353,-1.963401381,-0.149525635,-0.30231077,1.185958997,-1
539,MODEL1,PARMS,RLL,1.002536177,15.13628768,0.104852801,-0.173750877,-1.043341794,-0.546550138,2.404909291,-5.334962444,-1
540,MODEL1,PARMS,RLL,1.115439502,9.625773075,0.148221345,-0.428184117,1.0340101,-0.232176784,2.435158942,-6.232352792,-1
541,MODEL1,PARMS,RLL,0.952753254,2.110299854,0.086766873,-0.684134922,2.281196868,0.260548228,-0.221526034,-0.074017717,-1
542,MODEL1,PARMS,RLL,0.950382592,-4.357417169,0.025907268,-0.675821258,2.596375656,0.67134675,-1.636556535,2.779567007,-1
543,MODEL1,PARMS,RLL,1.046409889,9.664402102,0.237061534,-0.998322754,3.424282971,-0.261416443,2.799294203,-6.371752435,-1
544,MODEL1,PARMS,RLL,0.988035902,8.906228166,-0.247426831,0.09412972,-0.3882831,-0.05841072,0.807801806,-1.702811741,-1
545,MODEL1,PARMS,RLL,1.070238164,16.00449032,-0.118159551,0.319242637,-2.178876816,-0.552171461,2.050616689,-3.745299906,-1
