SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,sRB10
756,MODEL1,PARMS,sRB10,0.921969035,-0.59226064,0.038531192,0.064406463,0.103985687,0.218305786,-0.406642622,1.434072133,-1
757,MODEL1,PARMS,sRB10,0.988172474,-1.690135959,-0.011600443,0.070531399,-0.645471889,0.322657545,-1.029509626,2.423581852,-1
758,MODEL1,PARMS,sRB10,0.910670261,3.568509063,-0.0461782,0.065848788,-0.4109487,0.026713609,-0.981470293,2.912763453,-1
759,MODEL1,PARMS,sRB10,0.932585678,1.322555774,-0.226430492,0.551617471,-1.483737696,0.200906136,-1.140270067,2.948196161,-1
760,MODEL1,PARMS,sRB10,0.871053919,2.664648957,0.083648512,-0.446223478,2.28581354,0.019310105,0.727910757,-1.290243459,-1
761,MODEL1,PARMS,sRB10,0.943562603,6.097301024,0.004011542,-0.067199196,0.698116083,-0.153297622,-0.238825002,1.433758969,-1
762,MODEL1,PARMS,sRB10,0.85551286,-0.227552323,0.25449936,-0.815616755,3.200780522,0.17529011,-1.365674458,3.914629758,-1
763,MODEL1,PARMS,sRB10,0.867153921,-3.886738347,-0.052499394,-0.243977364,1.925797304,0.495594903,-2.980997831,7.118723614,-1
764,MODEL1,PARMS,sRB10,0.90451817,2.54339247,-0.048475503,0.096493343,-0.575742978,0.084207219,-0.96460669,2.836633811,-1
765,MODEL1,PARMS,sRB10,0.861328767,6.80980667,0.128951104,-0.560939164,2.555660978,-0.228713095,0.627946276,-0.954210939,-1
766,MODEL1,PARMS,sRB10,0.895712537,-9.162123807,-0.091803606,0.308571772,-1.110168254,0.802975509,-3.176779323,7.229994373,-1
767,MODEL1,PARMS,sRB10,0.903140432,3.766302913,-0.050662179,0.456823822,-2.285398165,-0.001588389,-0.210119879,0.790640764,-1
768,MODEL1,PARMS,sRB10,0.925952879,-8.176853692,0.213717035,-0.675000495,2.84851626,0.652351321,-1.963771053,4.542833841,-1
769,MODEL1,PARMS,sRB10,0.824478428,1.070190679,0.04403604,0.132879009,-0.782352514,0.139485627,-0.544107353,1.323444628,-1
770,MODEL1,PARMS,sRB10,0.891872705,-3.400891256,0.216899219,-0.397694458,1.511490335,0.361261917,-1.124863618,2.777929805,-1
771,MODEL1,PARMS,sRB10,0.935967361,7.173632723,-0.15176751,0.427733006,-1.697404523,-0.168040161,-0.449096081,2.287715511,-1
772,MODEL1,PARMS,sRB10,0.887358983,2.642188462,0.013982513,-0.193809259,0.67352906,0.066161545,-0.96195339,2.577372281,-1
773,MODEL1,PARMS,sRB10,0.973642309,18.42827714,0.094539399,-0.187357875,0.328794782,-0.926511875,2.905237847,-5.869518229,-1
774,MODEL1,PARMS,sRB10,0.850017172,5.534503587,-0.141779045,0.385949946,-1.287895669,-0.092664441,0.630414252,-1.118530495,-1
775,MODEL1,PARMS,sRB10,0.883317293,-6.690618312,0.012615197,-0.17584302,1.419459227,0.620582593,-1.839025189,4.08411121,-1
776,MODEL1,PARMS,sRB10,0.888935743,3.895114092,-0.128225958,0.279315329,-1.16183284,0.013831226,-0.291183753,1.036793077,-1
777,MODEL1,PARMS,sRB10,0.82971316,9.823363052,-0.061775756,0.180318729,-0.668597808,-0.352014713,0.767214266,-1.439295021,-1
778,MODEL1,PARMS,sRB10,0.849731001,4.665499215,-0.081532022,0.101211316,-0.180502873,-0.032132188,-0.512673195,1.6827356,-1
779,MODEL1,PARMS,sRB10,0.929065266,4.236594774,-0.08340502,0.131206175,-0.25976493,-0.0246936,0.721596058,-2.25638433,-1
780,MODEL1,PARMS,sRB10,0.865412406,0.910939147,-0.081419246,0.353401886,-1.46943557,0.176915136,-0.563076317,1.17223297,-1
781,MODEL1,PARMS,sRB10,0.844596999,-0.258360415,0.15668319,-0.274764689,0.591127983,0.184729475,-0.546698486,1.547274991,-1
782,MODEL1,PARMS,sRB10,0.890809662,-7.974697761,0.04193894,-0.220455824,1.611494648,0.685427532,-2.395999904,5.432205378,-1
783,MODEL1,PARMS,sRB10,0.902953637,10.5120001,0.035127527,-0.155082558,0.617778212,-0.427740449,0.553098849,-0.036180639,-1
784,MODEL1,PARMS,sRB10,0.973731837,2.847617502,0.040475685,-0.323522838,1.620661342,0.038563335,-0.608535423,2.113752998,-1
785,MODEL1,PARMS,sRB10,0.892066546,-0.971094811,-0.035235636,0.072257585,-0.438875385,0.283487875,-1.343469361,3.600736821,-1
786,MODEL1,PARMS,sRB10,0.95325679,-3.528706278,-0.009243368,0.302224166,-1.476989662,0.419124701,-1.170327368,2.642353931,-1
787,MODEL1,PARMS,sRB10,0.821855476,10.54807139,-0.071981952,0.369210498,-1.570533699,-0.393440867,-0.014954459,1.196175696,-1
788,MODEL1,PARMS,sRB10,0.945726869,4.470072398,-0.181785733,0.580631142,-2.262030755,-0.004069296,0.236570386,-0.317863668,-1
789,MODEL1,PARMS,sRB10,0.831884628,3.980783139,-0.084123242,0.33933825,-1.684048811,-0.016908745,0.347228958,-0.566946835,-1
790,MODEL1,PARMS,sRB10,0.85628253,-10.18115489,0.109933282,-0.48510011,1.75547929,0.807554649,-1.611350758,2.505098435,-1
791,MODEL1,PARMS,sRB10,0.90825723,-4.990680175,-0.147797194,0.515581678,-1.957977414,0.566048793,-2.052617024,4.0477858,-1
792,MODEL1,PARMS,sRB10,0.85727828,3.293304788,0.014994342,0.258123226,-1.444707667,0.004727447,-0.04063025,0.464102035,-1
793,MODEL1,PARMS,sRB10,0.925349589,-7.273646938,0.124452555,-0.495873742,2.580618493,0.626523853,-2.895480769,6.941022909,-1
794,MODEL1,PARMS,sRB10,0.852340202,5.450661018,0.034267771,-0.089775082,0.335479998,-0.136775217,0.666368685,-0.661660308,-1
795,MODEL1,PARMS,sRB10,0.867188277,7.718563954,0.133249181,-0.428670115,1.560500326,-0.288015425,0.992771934,-1.838245168,-1
796,MODEL1,PARMS,sRB10,0.855860601,12.27062409,0.029069873,0.361830288,-1.539648547,-0.561823395,2.881018537,-6.270060253,-1
797,MODEL1,PARMS,sRB10,0.943565385,6.940472013,0.097627388,-0.258050287,0.395226872,-0.218886692,-0.251542218,1.525847654,-1
798,MODEL1,PARMS,sRB10,0.890545691,2.132783157,-0.024272138,0.108197156,-0.431539414,0.097102008,-0.478914421,1.039078176,-1
799,MODEL1,PARMS,sRB10,0.933302545,-9.414437836,0.130095233,-0.457970382,1.719054734,0.766430875,-3.424799836,8.153935198,-1
800,MODEL1,PARMS,sRB10,0.920293506,13.33280363,0.030349038,0.187973828,-1.235274535,-0.609326669,2.612924106,-5.85520854,-1
801,MODEL1,PARMS,sRB10,0.867465798,-1.060901416,0.083000816,-0.421260529,2.153210052,0.264829299,-1.251240999,3.374292379,-1
802,MODEL1,PARMS,sRB10,0.922218962,17.22587304,-0.208627343,0.820610741,-3.104464992,-0.769806837,1.405005544,-1.984896643,-1
803,MODEL1,PARMS,sRB10,0.961135046,1.175879691,-0.177427698,0.464623062,-1.23342621,0.186665549,-0.370316974,0.544888745,-1
804,MODEL1,PARMS,sRB10,1.027958783,-0.994706014,0.029446683,0.168856875,-0.833855811,0.247163862,-1.204878728,4.374863206,-1
805,MODEL1,PARMS,sRB10,0.863162288,5.253092881,-0.028286924,0.092820487,-0.598448701,-0.088010584,-0.322740323,1.633021141,-1
806,MODEL1,PARMS,sRB10,0.936841072,9.206271427,0.188537329,-0.168863829,0.040995613,-0.409044336,1.867097123,-3.489682627,-1
807,MODEL1,PARMS,sRB10,0.858262435,4.392973939,-0.007158221,-0.033035572,0.533236077,-0.064678106,-0.022015211,0.877750258,-1
808,MODEL1,PARMS,sRB10,0.907453674,-6.002266615,-0.067394428,-0.031262781,0.532646672,0.597551477,-1.676362462,3.721902756,-1
809,MODEL1,PARMS,sRB10,0.92019237,-3.173052753,-0.201954295,0.418141407,-0.641989786,0.455580763,-0.84286427,1.790510224,-1
810,MODEL1,PARMS,sRB10,0.893129304,4.984818848,0.167029997,-0.668622435,2.773893834,-0.115958177,0.347163848,-0.607396784,-1
811,MODEL1,PARMS,sRB10,0.972710277,1.372994879,-0.160900338,0.338127119,-0.451527051,0.177759575,-0.374889521,0.454242714,-1
812,MODEL1,PARMS,sRB10,0.864238112,-3.42176455,0.136065425,-0.482741237,1.698248749,0.404907146,-2.620172691,6.597497386,-1
813,MODEL1,PARMS,sRB10,0.839717013,11.9580712,0.080610271,-0.36229125,1.468954809,-0.528645779,1.460130068,-2.383365774,-1
814,MODEL1,PARMS,sRB10,0.888439458,3.625088364,0.032539664,0.257216213,-1.194375492,-0.032159263,0.52740738,-0.725836766,-1
815,MODEL1,PARMS,sRB10,0.878404609,8.478932123,0.002356015,0.306343063,-1.825223989,-0.304390117,1.010334034,-1.736429785,-1
816,MODEL1,PARMS,sRB10,0.858395352,6.295233039,-0.061478393,0.35796818,-1.41994524,-0.159690167,0.804969651,-1.541066654,-1
817,MODEL1,PARMS,sRB10,0.818539653,2.853499445,-0.051649848,0.030391096,0.956537527,0.054599168,-0.713135535,2.375367944,-1
818,MODEL1,PARMS,sRB10,0.978481537,0.04635894,0.138252053,-0.284113262,1.299646602,0.167488682,0.444292295,-1.122613272,-1
819,MODEL1,PARMS,sRB10,0.916359441,-0.645406214,0.018299132,0.138879877,-0.269724999,0.245730333,-0.842663965,1.810953761,-1
820,MODEL1,PARMS,sRB10,0.919531234,11.38142827,0.075185928,-0.242594891,0.959809976,-0.489543192,1.323800178,-2.052022762,-1
821,MODEL1,PARMS,sRB10,0.91096625,23.26715543,-0.097239306,0.274502012,-1.725701366,-1.152838519,3.002048004,-5.85837367,-1
822,MODEL1,PARMS,sRB10,0.836453332,8.603705211,-0.084720863,0.373975104,-0.485872261,-0.296375815,1.014437881,-1.763159581,-1
823,MODEL1,PARMS,sRB10,0.879215927,3.188269815,0.100039026,-0.495146559,1.892924471,0.00561338,-0.248013984,1.07838262,-1
824,MODEL1,PARMS,sRB10,0.878024082,11.97989741,0.099752525,-0.202298444,0.836953295,-0.544436928,1.506788974,-2.266029897,-1
825,MODEL1,PARMS,sRB10,0.90120739,7.362174539,-0.022654927,0.241353553,-0.989013149,-0.246689157,1.730120835,-3.839850752,-1
826,MODEL1,PARMS,sRB10,0.883437246,2.300011027,0.130898559,-0.476708927,2.757272873,0.052814957,-0.888594372,2.70006562,-1
827,MODEL1,PARMS,sRB10,0.826476441,0.112342614,0.26801088,-0.870570112,3.061961865,0.143081025,-0.071986755,-0.416858739,-1
828,MODEL1,PARMS,sRB10,0.900059758,13.58927043,0.051866906,-0.14211207,1.01768713,-0.626066098,1.989240154,-3.927013018,-1
829,MODEL1,PARMS,sRB10,0.910869212,0.11355359,0.001588172,0.071805403,0.611659818,0.206165422,-0.580655872,1.212956593,-1
830,MODEL1,PARMS,sRB10,0.897727665,7.7754326,-0.059612085,0.376921433,-1.444841142,-0.241090331,0.223183622,-0.008267355,-1
831,MODEL1,PARMS,sRB10,0.812010439,6.234482812,0.042022905,-0.22073171,0.936750688,-0.177061572,0.925869543,-1.675592455,-1
832,MODEL1,PARMS,sRB10,0.827114507,0.511921902,-0.027349895,0.042739658,0.343306172,0.181133206,-0.476658979,1.403782181,-1
833,MODEL1,PARMS,sRB10,0.83673317,-2.095100763,-0.135483711,0.138232603,0.418281809,0.3728847,-0.963580707,2.200959528,-1
834,MODEL1,PARMS,sRB10,0.888311451,-1.472684253,0.020537865,0.017568314,-0.347832262,0.299913764,-0.983934631,2.450994979,-1
835,MODEL1,PARMS,sRB10,0.861255667,8.279835271,-0.06637094,0.318621529,-1.052650626,-0.281742139,1.590553009,-3.510008181,-1
836,MODEL1,PARMS,sRB10,0.90818811,7.910168185,-0.086748287,0.339680925,-1.439894878,-0.235763738,0.092817546,1.020467276,-1
837,MODEL1,PARMS,sRB10,0.963069968,2.201187498,0.299381226,-0.735534048,2.608302252,0.001200084,0.418766228,-0.655885214,-1
838,MODEL1,PARMS,sRB10,0.903617293,5.39290558,-0.251087346,0.777194791,-3.209203687,-0.040688414,-0.874259349,2.793046898,-1
839,MODEL1,PARMS,sRB10,0.895262125,4.361536171,0.064803613,-0.190772674,0.937964739,-0.057152165,-0.991153379,3.154612767,-1
840,MODEL1,PARMS,sRB10,0.881550289,-3.667115737,-0.01115869,0.241619649,-0.813964455,0.431571494,-2.082856052,5.256467112,-1
841,MODEL1,PARMS,sRB10,0.848715051,2.640702721,-0.137180994,0.478680397,-1.772937556,0.092378559,-0.875583798,2.619690958,-1
842,MODEL1,PARMS,sRB10,0.880216996,-8.691450906,-0.004992276,-0.222127584,1.26615376,0.764245025,-3.479435771,8.018641727,-1
843,MODEL1,PARMS,sRB10,0.816390653,11.24632435,-0.124388508,0.554277411,-2.371767595,-0.440738585,1.398800463,-2.924611684,-1
844,MODEL1,PARMS,sRB10,0.851605619,-1.895521997,-0.219619576,0.353179793,-0.94532459,0.411658942,-2.179163474,5.277744633,-1
845,MODEL1,PARMS,sRB10,0.951682078,-7.494534561,0.011525821,-0.106981533,0.060087091,0.684689579,-2.746758181,6.114665487,-1
846,MODEL1,PARMS,sRB10,0.941911372,10.71844947,0.138165028,-0.420160827,2.114667817,-0.460942307,0.739300021,-0.470584339,-1
847,MODEL1,PARMS,sRB10,0.941769646,-8.722316796,-0.021215635,0.222418258,-1.023281007,0.753834395,-3.19714426,6.82427148,-1
848,MODEL1,PARMS,sRB10,0.858076553,3.089421545,-0.040564667,-0.005727527,0.163448654,0.035675013,0.80623091,-2.08916959,-1
849,MODEL1,PARMS,sRB10,0.894872069,-18.02796091,0.0962554,-0.160448472,0.305191552,1.274439184,-3.771097888,8.480968338,-1
850,MODEL1,PARMS,sRB10,0.829370059,7.268136255,-0.006485292,0.321168216,-1.094536005,-0.243654055,0.504425742,-0.153280747,-1
851,MODEL1,PARMS,sRB10,0.99431131,7.775829651,0.245538603,-0.771615538,2.813490376,-0.317114928,0.884089588,-0.86937471,-1
852,MODEL1,PARMS,sRB10,0.875334653,-0.906794271,0.051413444,-0.285888191,1.202929359,0.268335686,-1.102609085,2.717329146,-1
853,MODEL1,PARMS,sRB10,0.848113788,7.370676846,0.178310614,-0.599561046,2.194501138,-0.263414023,-0.11927022,1.169893708,-1
854,MODEL1,PARMS,sRB10,0.857011094,9.381945846,0.036294053,-0.033184376,0.324974144,-0.367718247,0.698937489,-0.536831281,-1
855,MODEL1,PARMS,sRB10,0.893673674,4.020486146,-0.046113424,0.292071142,-1.291899502,-0.011585088,-0.753766687,2.33828527,-1
856,MODEL1,PARMS,sRB10,0.978497708,-4.803738257,0.049363385,-0.232087335,0.874348156,0.514443155,-1.947775838,4.184089312,-1
857,MODEL1,PARMS,sRB10,0.819834376,1.763035483,0.142806104,-0.235036448,0.926606728,0.064999095,-0.524720107,1.58248361,-1
858,MODEL1,PARMS,sRB10,0.85186927,-9.154524067,0.056221507,-0.30414687,1.751529598,0.753245469,-1.954053418,3.884996188,-1
859,MODEL1,PARMS,sRB10,0.913116665,3.607077713,-0.001576179,-0.03427478,0.480004657,0.011510027,-1.166145671,3.679742333,-1
860,MODEL1,PARMS,sRB10,0.93389419,-7.794209382,0.054651421,-0.319281526,1.200877254,0.694594636,-2.359778431,4.74257181,-1
861,MODEL1,PARMS,sRB10,0.903138715,10.07766069,0.069163304,-0.452673239,1.894371392,-0.409049404,1.269824371,-2.269237613,-1
862,MODEL1,PARMS,sRB10,0.850691758,5.051176063,0.069684619,-0.313866544,1.229082545,-0.098766761,-0.708213928,2.894343709,-1
863,MODEL1,PARMS,sRB10,0.904288475,10.51927264,-0.109465378,0.389346695,-1.269541236,-0.389657232,0.065914454,0.974713628,-1
864,MODEL1,PARMS,sRB10,0.973865617,12.80471816,-0.212322147,0.885674366,-3.516079694,-0.520649592,1.580554982,-2.314858597,-1
865,MODEL1,PARMS,sRB10,0.840963641,1.011111047,0.042120013,-0.065668337,-0.21752376,0.146664244,-0.64322113,1.776954164,-1
866,MODEL1,PARMS,sRB10,0.877915726,6.020302699,-0.161720625,0.183426133,-0.144283377,-0.097672966,0.747795655,-1.70212988,-1
867,MODEL1,PARMS,sRB10,0.95138342,0.67326118,-0.084162039,0.278824127,-0.807966839,0.190520077,-0.443401434,1.692776966,-1
868,MODEL1,PARMS,sRB10,0.849223506,5.517585109,-0.029661706,0.229369487,-1.182964269,-0.105075946,-0.063299694,0.263751184,-1
869,MODEL1,PARMS,sRB10,0.877057382,-4.26749099,0.057222462,0.015526326,-0.628307719,0.460296395,-1.419112985,2.978443881,-1
870,MODEL1,PARMS,sRB10,0.904246504,-5.584323891,-0.076544874,0.382732155,-1.931791845,0.568838135,-2.71222419,7.341612138,-1
871,MODEL1,PARMS,sRB10,0.884996211,4.454574495,-0.048790089,0.225087926,-0.580940507,-0.044844696,0.349081569,-0.965625037,-1
872,MODEL1,PARMS,sRB10,0.935575103,-3.380467988,-0.094939985,0.127965143,-0.159619878,0.453457744,-1.477888979,3.350002501,-1
873,MODEL1,PARMS,sRB10,0.920439551,3.252515186,-0.375210346,0.779578491,-2.35043101,0.118806282,0.003232877,-0.320169021,-1
874,MODEL1,PARMS,sRB10,1.007101224,3.155479398,-0.286946659,0.897390176,-3.332341368,0.093178465,0.007616847,-0.405721323,-1
875,MODEL1,PARMS,sRB10,0.884346491,14.76913877,0.012525897,-0.144675008,0.611373662,-0.670317945,1.296934618,-1.516186078,-1
876,MODEL1,PARMS,sRB10,0.962836822,6.161628594,0.019991221,-0.119331731,0.1230208,-0.150615824,-0.791265331,2.96447712,-1
877,MODEL1,PARMS,sRB10,0.915486696,-4.590353072,0.144603163,-0.862262022,4.440865224,0.474358342,-1.861493387,4.067818716,-1
878,MODEL1,PARMS,sRB10,0.930237434,6.540726553,-0.128926995,0.309472544,-1.194235889,-0.145398658,0.28078929,0.220163735,-1
879,MODEL1,PARMS,sRB10,0.895870524,-3.8219361,0.03676421,-0.104255811,0.927390751,0.437926222,-1.226482694,2.475393919,-1
880,MODEL1,PARMS,sRB10,0.88193464,10.39288224,0.134010586,-0.28319203,1.318294555,-0.457077495,1.770197508,-3.537815041,-1
881,MODEL1,PARMS,sRB10,0.961053909,-10.13954023,0.215766544,-0.521424809,2.082854214,0.768064384,-2.187031752,4.682537436,-1
882,MODEL1,PARMS,sRB10,0.878653689,9.958629647,-0.132915525,0.256855295,-0.633615328,-0.340513691,1.024456842,-2.336049379,-1
883,MODEL1,PARMS,sRB10,0.910095587,-0.951497029,-0.15913848,1.167243147,-5.319620494,0.293698636,-1.027254421,3.007609078,-1
884,MODEL1,PARMS,sRB10,0.842365389,4.489518712,-0.042699774,-0.215934134,2.001013908,-0.024069807,-0.62846597,2.066363673,-1
885,MODEL1,PARMS,sRB10,0.800901952,-3.236981165,-0.003740632,-0.027835749,-0.153869588,0.438101345,-2.893753393,7.248391754,-1
886,MODEL1,PARMS,sRB10,0.919280245,3.834803561,0.1105197,-0.374996819,0.947280371,-0.03146023,-0.352801557,1.151579888,-1
887,MODEL1,PARMS,sRB10,0.917367695,-5.966356528,0.103012864,0.005915374,-0.327984977,0.552418081,-1.151974851,2.064128131,-1
888,MODEL1,PARMS,sRB10,0.933419829,-0.065541976,0.080679655,-0.399883725,2.204375826,0.200373153,-1.168992553,3.038759251,-1
889,MODEL1,PARMS,sRB10,0.879832639,8.009215744,-0.025535026,-0.077349755,0.117130511,-0.251510464,0.117361701,0.312833068,-1
890,MODEL1,PARMS,sRB10,0.935677402,15.62833437,-0.057303277,0.153770393,-0.425312807,-0.719742721,2.290287786,-4.205026642,-1
891,MODEL1,PARMS,sRB10,0.90855757,2.049259824,0.178669042,-0.692688106,2.472289576,0.067058869,-0.693994329,1.740038875,-1
892,MODEL1,PARMS,sRB10,0.829347539,-2.394035275,0.137047104,-0.31347091,1.166733364,0.311432442,-0.555373409,1.322058435,-1
893,MODEL1,PARMS,sRB10,0.870904168,5.586174367,-0.055686235,0.122660323,-0.345046693,-0.09855913,0.010999981,0.073421898,-1
894,MODEL1,PARMS,sRB10,0.865347355,-2.709610041,0.067195714,0.20453422,-1.226559291,0.345196013,-0.760842433,2.102645426,-1
895,MODEL1,PARMS,sRB10,0.858370213,9.340804485,-0.099513445,0.656056686,-2.82560065,-0.343923307,2.067720083,-4.405391393,-1
896,MODEL1,PARMS,sRB10,0.938426393,-1.02929303,-0.010970733,0.214263955,-0.654003369,0.283215832,-1.965493205,5.342148415,-1
897,MODEL1,PARMS,sRB10,0.764803169,-3.253997928,0.065359596,-0.052961065,-0.152050224,0.400572391,-1.601039191,3.95452057,-1
898,MODEL1,PARMS,sRB10,0.881681989,14.17613264,0.021125804,-0.144551226,0.878264424,-0.652877391,2.16547954,-3.956820579,-1
899,MODEL1,PARMS,sRB10,0.904536565,6.810648599,-0.008121047,0.256799477,-0.749811153,-0.227219483,1.024695584,-1.384793664,-1
900,MODEL1,PARMS,sRB10,0.874675624,2.13653825,-0.045708361,0.138213445,-0.084073334,0.096223617,-0.651289449,2.050523866,-1
901,MODEL1,PARMS,sRB10,0.817281556,7.820732075,-0.010168432,-0.018714251,0.867110911,-0.260811387,0.466807857,0.084326151,-1
902,MODEL1,PARMS,sRB10,0.937148953,3.458778177,0.097298256,-0.005025716,-0.490264294,-0.023668318,0.307070768,-0.731088585,-1
903,MODEL1,PARMS,sRB10,0.852656783,3.656786333,0.089796039,-0.282243903,1.256961229,-0.017517587,-0.432692757,1.223800534,-1
904,MODEL1,PARMS,sRB10,0.915778879,0.724501399,-0.07164717,0.383303458,-1.61961055,0.181941089,0.232461607,-1.058303954,-1
905,MODEL1,PARMS,sRB10,0.894607068,-4.280486069,0.05016641,-0.233830406,1.069573297,0.453522507,-0.805151873,1.675992016,-1
906,MODEL1,PARMS,sRB10,0.86867149,5.44050544,-0.083128455,0.699657889,-2.984864456,-0.117835718,0.316166214,-0.200287354,-1
907,MODEL1,PARMS,sRB10,0.953385403,2.646044679,0.033662236,0.227316731,-1.428460329,0.042623815,-0.352303742,1.197524451,-1
908,MODEL1,PARMS,sRB10,0.84552701,-0.525220962,0.063068792,-0.07077611,-0.143475314,0.235763138,-1.200698768,2.935620832,-1
909,MODEL1,PARMS,sRB10,0.819512196,10.37074209,-0.006475759,0.211138137,-1.135392255,-0.423485877,1.68650941,-3.160879311,-1
910,MODEL1,PARMS,sRB10,0.941185409,9.157295607,-0.130972324,0.209670031,0.294667777,-0.320057154,1.837505267,-3.936386632,-1
911,MODEL1,PARMS,sRB10,0.942758019,2.210720476,0.007522231,-0.114754176,0.512208878,0.086645574,-0.433093649,1.252331495,-1
912,MODEL1,PARMS,sRB10,0.856004409,9.090916331,0.017397267,-0.073840197,-0.286388533,-0.32806774,0.824716746,-1.037325342,-1
913,MODEL1,PARMS,sRB10,0.894160711,-14.98233966,0.038825223,0.07915488,-0.119771408,1.11213534,-4.105845271,9.478024991,-1
914,MODEL1,PARMS,sRB10,0.845219118,-0.354176574,-0.190892037,0.419496627,-1.087760576,0.279496941,-0.851517565,2.197228456,-1
915,MODEL1,PARMS,sRB10,0.860190831,13.6847806,0.007153018,0.128594589,-0.310807874,-0.62623068,1.902177934,-3.57371361,-1
916,MODEL1,PARMS,sRB10,0.861673287,5.53387797,0.014632509,0.144013457,-0.427432793,-0.133350825,0.31324332,-0.249975928,-1
917,MODEL1,PARMS,sRB10,1.029046331,11.32343878,-0.14772077,0.523497578,-1.782392107,-0.448806119,1.781210947,-3.0436989,-1
918,MODEL1,PARMS,sRB10,0.91593116,-7.286190964,0.115611823,-0.281370501,1.189874948,0.639802269,-3.452736262,8.391684842,-1
919,MODEL1,PARMS,sRB10,0.879953785,-6.690276985,-0.049059735,0.14307298,-0.361967961,0.627450181,-2.549722088,6.400935085,-1
920,MODEL1,PARMS,sRB10,0.895508706,-1.147062616,-0.154104231,0.451174669,-1.247449511,0.313879835,-1.204647292,3.699194512,-1
921,MODEL1,PARMS,sRB10,0.812268178,-2.934252977,0.135607051,-0.620552313,2.664845162,0.347883496,-0.202819025,0.046707937,-1
922,MODEL1,PARMS,sRB10,0.87394222,2.695128253,-0.035090881,0.107092884,0.207089261,0.052831436,-0.04290801,0.031477127,-1
923,MODEL1,PARMS,sRB10,0.857719394,-3.358204995,-0.041269227,0.047637049,-0.335751918,0.433140483,-1.463692283,3.357236589,-1
924,MODEL1,PARMS,sRB10,0.852047482,13.07296958,-0.136969517,0.51104917,-2.044463599,-0.548262735,1.926812072,-3.84661376,-1
925,MODEL1,PARMS,sRB10,0.87300252,-11.0810968,-0.110165449,0.452183923,-1.443471001,0.911464643,-3.379312022,7.438460121,-1
926,MODEL1,PARMS,sRB10,0.840933167,0.419089893,-0.111479614,0.32240067,-0.731455634,0.214821754,-0.885225195,2.111285464,-1
927,MODEL1,PARMS,sRB10,0.905106845,-5.721694494,0.108526032,-0.240891728,0.458427484,0.528661148,-1.529315798,3.816407271,-1
928,MODEL1,PARMS,sRB10,0.944164294,6.30410537,0.016176757,0.099680663,-0.486785441,-0.168031675,-0.708927687,3.258093178,-1
929,MODEL1,PARMS,sRB10,0.882138769,7.762096839,-0.00846478,0.100857801,-0.632686307,-0.247397315,0.343285603,-0.240397159,-1
930,MODEL1,PARMS,sRB10,0.845971227,8.184968024,-0.046614334,-0.099097294,0.912646178,-0.252504072,0.342905326,-0.2539389,-1
931,MODEL1,PARMS,sRB10,0.92887789,5.493286609,-0.054181442,-0.044470447,0.474191243,-0.102273011,0.368022306,-0.779400456,-1
932,MODEL1,PARMS,sRB10,0.9215073,6.63298485,-0.23793462,0.57378824,-2.393213758,-0.121142623,0.418317357,-0.550242578,-1
933,MODEL1,PARMS,sRB10,0.889791687,5.881051206,-0.066355233,0.042300648,0.638676127,-0.12806175,0.792559362,-1.082370693,-1
934,MODEL1,PARMS,sRB10,0.878143637,10.92139169,-0.107578538,0.521128155,-2.47610007,-0.406888138,-0.078678872,1.332833891,-1
935,MODEL1,PARMS,sRB10,0.991924968,19.4190584,0.129678264,-0.121574852,0.249131612,-1.021730371,4.269411938,-8.818798453,-1
936,MODEL1,PARMS,sRB10,0.945520734,-3.789791533,0.154909214,-0.55941426,2.578336684,0.40840841,-1.190064552,2.512892437,-1
937,MODEL1,PARMS,sRB10,0.857764074,15.2347479,-0.110171427,0.53016728,-2.199603917,-0.689313987,2.136179055,-3.811858556,-1
938,MODEL1,PARMS,sRB10,0.896669486,3.733198947,0.224732838,-0.840615939,3.149938932,-0.070265525,0.218946599,-0.021486408,-1
939,MODEL1,PARMS,sRB10,0.909340388,3.875130053,0.075030754,-0.181226064,1.081372966,-0.045895004,0.522226928,-0.810284532,-1
940,MODEL1,PARMS,sRB10,0.947095911,-3.605784869,0.042075991,-0.434394048,1.994682046,0.433919099,-1.086019034,1.600463363,-1
941,MODEL1,PARMS,sRB10,0.896630643,-1.545316587,-0.16908422,0.749885196,-2.467767302,0.325589115,-0.28379591,0.695924239,-1
942,MODEL1,PARMS,sRB10,0.815673675,9.238981769,0.012134926,-0.011242982,-0.43619182,-0.338854685,0.768512584,-1.353191748,-1
943,MODEL1,PARMS,sRB10,0.828531414,-0.312816207,0.057006498,-0.600873613,2.701821407,0.227051481,-0.517580594,1.540734034,-1
944,MODEL1,PARMS,sRB10,0.926705926,4.245809286,0.047796768,-0.648368727,3.137339001,-0.046207131,0.132994402,-0.225440911,-1
945,MODEL1,PARMS,sRB10,0.937429552,7.054290641,0.101108718,-0.481835133,1.753748183,-0.231474562,0.847852236,-1.24204823,-1
946,MODEL1,PARMS,sRB10,0.838566303,-2.832029052,-0.13094462,0.338654036,-1.080827548,0.423844821,-1.221180222,2.390920967,-1
947,MODEL1,PARMS,sRB10,0.941639227,3.259444131,0.035775866,-0.325309113,1.641792472,0.012647491,-0.185467953,1.118160194,-1
