SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,sLB1
652,MODEL1,PARMS,sLB1,0.521130525,3.243238468,-0.069218499,0.393934202,-1.668374378,-0.081298299,0.39295366,-1.303428254,0.256755169,-0.770448098,1.920309176,-1
653,MODEL1,PARMS,sLB1,0.534767304,-2.486351512,0.054131412,-0.146005009,0.419765322,0.243046233,-0.231598901,0.098852395,0.364225863,-0.742311136,1.267429979,-1
654,MODEL1,PARMS,sLB1,0.554726279,-7.644567792,0.094760286,-0.125226194,0.434049771,0.57826357,-1.603035812,2.99830745,0.325911814,-0.591230962,1.092494309,-1
655,MODEL1,PARMS,sLB1,0.526175264,3.626233187,0.092966546,-0.07163599,0.009522249,-0.201394927,0.701806358,-1.737407235,0.452025484,-0.748417802,1.425496907,-1
656,MODEL1,PARMS,sLB1,0.497223246,1.536582758,0.049397921,-0.053846275,0.259625928,-0.060154082,0.761635181,-2.291836425,0.483102769,-0.981029457,1.938935096,-1
657,MODEL1,PARMS,sLB1,0.518105191,-1.277016308,0.080509604,-0.15341099,0.467289969,0.173392992,-0.23409547,0.102267922,0.250498374,-0.439055086,0.942549783,-1
658,MODEL1,PARMS,sLB1,0.534024756,3.591408976,0.008656085,-0.071523706,0.220951151,-0.101581637,-0.010390273,0.22667069,0.224757578,-0.546470252,1.175700926,-1
659,MODEL1,PARMS,sLB1,0.529226719,-4.905413598,0.14026695,-0.316920377,0.864057492,0.397784445,-0.869897912,1.780722935,0.273191384,-0.499439804,0.764163578,-1
660,MODEL1,PARMS,sLB1,0.543094977,-0.001766828,0.004045711,0.014184237,-0.00413896,0.118344859,0.580232874,-2.057646035,0.236837737,-0.995172934,2.367285764,-1
661,MODEL1,PARMS,sLB1,0.538587423,2.450606471,0.096309018,-0.071968542,0.077020539,-0.065327717,0.322706255,-0.769984211,0.172511935,-0.024284183,-0.049081164,-1
662,MODEL1,PARMS,sLB1,0.503137434,6.420376268,0.123318915,0.022802119,-0.680572598,-0.334662959,0.776641112,-1.585054217,0.171532346,0.329002975,-0.88448125,-1
663,MODEL1,PARMS,sLB1,0.556415239,2.915301175,0.148265331,-0.146892133,0.111789216,-0.109727075,0.427146406,-1.447534444,0.151013966,0.608327368,-1.407943146,-1
664,MODEL1,PARMS,sLB1,0.513454053,2.280389246,0.03337261,0.020357756,-0.440899525,-0.091348544,0.286994994,-0.666894903,0.477567244,-0.986240616,1.872713911,-1
665,MODEL1,PARMS,sLB1,0.536681706,2.788415648,0.078968813,-0.113113727,0.242295915,-0.125441749,0.117219842,-0.074460458,0.453692742,-1.215476,2.557060888,-1
666,MODEL1,PARMS,sLB1,0.538303366,-5.291350595,0.22753556,-0.387858859,1.384677165,0.351148023,-0.578735014,0.705855097,0.414222666,-1.021243944,2.106091061,-1
667,MODEL1,PARMS,sLB1,0.52178069,-5.645831369,0.079199341,-0.238240513,0.970746032,0.463001654,-0.958162456,1.338669234,0.312917137,-0.998855846,2.053680388,-1
668,MODEL1,PARMS,sLB1,0.547687349,-0.052768297,0.088554204,-0.132467175,0.203050689,0.091125821,-0.455819573,0.84858413,0.289791639,-0.403750862,0.738661161,-1
669,MODEL1,PARMS,sLB1,0.544193734,1.361454172,0.206283311,-0.417268531,1.081608705,-0.058095172,0.246142542,-0.745793875,0.402776035,-1.056027075,2.233455327,-1
670,MODEL1,PARMS,sLB1,0.528311661,-2.796271175,0.08305014,-0.301743849,1.303773151,0.260845845,-0.372059171,0.322321124,0.314925379,-0.523296805,0.898707971,-1
671,MODEL1,PARMS,sLB1,0.503582391,-0.674040427,0.103290295,-0.180446501,0.592922355,0.084826596,0.079493441,-0.021988148,0.448800018,-1.144819206,2.087115155,-1
672,MODEL1,PARMS,sLB1,0.540585458,-0.294407222,0.018756474,0.106171394,-0.639669583,0.137106331,0.199185103,-1.298273282,0.218227296,-0.50833661,1.204406702,-1
673,MODEL1,PARMS,sLB1,0.564384057,-2.621994117,0.03463189,-0.046269946,0.117229513,0.226389245,-0.588809562,0.577560692,0.48580463,-0.483604512,0.568848152,-1
674,MODEL1,PARMS,sLB1,0.492321152,0.445369189,0.121528762,-0.128342431,0.015009155,0.000364863,0.414631267,-1.435515734,0.456211482,-0.894784521,1.727574122,-1
675,MODEL1,PARMS,sLB1,0.485425128,2.106820241,0.106863142,-0.080023012,-0.145954761,-0.078879183,-0.024923858,0.120772788,0.395033964,-1.026620441,2.100033184,-1
676,MODEL1,PARMS,sLB1,0.512867579,-3.201179975,0.056362814,-0.117228117,0.461961104,0.289484571,0.042259505,-0.537006889,0.355717345,-1.29902853,2.64081632,-1
677,MODEL1,PARMS,sLB1,0.54570959,-1.521922473,-0.018393611,0.177391297,-0.832027843,0.272358265,-0.207562141,-0.251788088,0.016685926,0.120288199,-0.154321116,-1
678,MODEL1,PARMS,sLB1,0.53842928,-4.837757111,0.09161508,-0.111880859,0.437002009,0.358107921,-0.866131103,1.571149465,0.446756214,-0.816946275,1.484025347,-1
679,MODEL1,PARMS,sLB1,0.50952085,3.470511947,-0.010461122,0.130245217,-0.598300844,-0.171714637,0.641293972,-1.387577317,0.539650013,-1.36057529,2.582268716,-1
680,MODEL1,PARMS,sLB1,0.503903508,2.644861038,0.080138304,-0.192802509,0.66165907,-0.059087597,0.071456398,-0.259154377,0.167144181,-0.287791873,0.693735849,-1
681,MODEL1,PARMS,sLB1,0.511478299,1.888922035,0.076667717,0.055790454,-0.202704647,-0.065830561,1.259827617,-3.516388261,0.32597195,-0.813245845,1.740893859,-1
682,MODEL1,PARMS,sLB1,0.548355235,-1.105159059,0.199645182,-0.373430108,0.761659989,0.163554661,-0.515911045,0.926528459,0.139623217,-0.077502751,0.086865551,-1
683,MODEL1,PARMS,sLB1,0.51250553,-2.302491617,0.217113269,-0.391451407,1.089295824,0.183021673,-0.251763838,0.056667298,0.338304297,-0.84292793,1.988431058,-1
684,MODEL1,PARMS,sLB1,0.547052859,0.999808165,0.059500916,-0.12930657,0.222617565,-0.005397619,-0.390409452,0.96046542,0.48596207,-0.996678589,1.795518054,-1
685,MODEL1,PARMS,sLB1,0.483280988,0.279191432,-0.032691451,0.140562419,-0.481875498,0.076644255,0.034472463,-0.369430181,0.369857117,-0.488801183,0.671981652,-1
686,MODEL1,PARMS,sLB1,0.533431719,-2.757663769,0.112552099,-0.163295429,0.504212171,0.32520638,-0.617730061,0.962406949,-0.064227852,0.451710268,-0.820494453,-1
687,MODEL1,PARMS,sLB1,0.524547939,-4.4837749,0.013071067,0.204227906,-1.00919817,0.3887766,-1.27288882,2.543421728,0.317700083,-0.912137598,2.033275565,-1
688,MODEL1,PARMS,sLB1,0.517874759,-1.204294145,0.17667776,-0.26667566,0.707864871,0.15385689,-0.018686727,-0.224836683,0.148661082,-0.201499936,0.51779382,-1
689,MODEL1,PARMS,sLB1,0.484175654,3.618559967,0.229820499,-0.402973032,1.151418631,-0.230230848,0.674457101,-1.620598347,0.423307567,-0.762823804,1.418833493,-1
690,MODEL1,PARMS,sLB1,0.506516936,4.258348594,0.103991236,-0.234226114,0.640874617,-0.22213789,0.550979713,-1.334121146,0.406699528,-0.96687962,1.966246994,-1
691,MODEL1,PARMS,sLB1,0.49759752,0.344914912,0.092294949,-0.188186316,0.572346627,0.062428073,-0.714803474,1.829993024,0.330186377,-0.802888628,1.458362644,-1
692,MODEL1,PARMS,sLB1,0.506757342,-3.852201962,0.103154245,0.011677978,-0.500776534,0.318227662,-1.01315435,2.356101045,0.317039291,-0.786419262,1.594053607,-1
693,MODEL1,PARMS,sLB1,0.501876478,1.035572066,0.119117967,-0.270438767,0.93869217,-0.011046739,-0.134866095,0.180467894,0.376415567,-0.709955304,1.323249756,-1
694,MODEL1,PARMS,sLB1,0.503694952,6.433155776,0.082136525,0.037547587,-0.402710531,-0.345250927,0.560355966,-0.957092374,0.326408837,-0.634801531,1.31035429,-1
695,MODEL1,PARMS,sLB1,0.570300941,-3.692991792,0.040695982,0.147459165,-0.81441127,0.321635471,-0.924981672,1.770658385,0.356622528,-0.855456462,1.577215676,-1
696,MODEL1,PARMS,sLB1,0.509068956,0.121554404,0.139369748,-0.107782494,0.073533147,-0.004348773,0.073015679,-0.270868145,0.58400922,-1.510435293,2.912433043,-1
697,MODEL1,PARMS,sLB1,0.495622766,1.604825249,0.051282831,0.067810518,-0.445687894,0.020133662,0.318154361,-0.967924775,0.080688523,0.214844444,-0.432512889,-1
698,MODEL1,PARMS,sLB1,0.515312605,1.147303826,0.119421934,-0.208497453,0.494898806,0.034539908,0.134399759,-0.56919507,0.106410078,0.286802812,-0.8431824,-1
699,MODEL1,PARMS,sLB1,0.553767253,2.65258196,0.040358563,0.105524886,-0.838925382,-0.092779593,0.43750221,-1.182097034,0.324618677,-0.522762952,1.05844335,-1
700,MODEL1,PARMS,sLB1,0.510169535,5.3380914,0.119022648,-0.271209708,0.78269571,-0.213650719,0.722681161,-1.591486863,0.014346756,0.095774231,-0.14564273,-1
701,MODEL1,PARMS,sLB1,0.558339023,-1.402149592,0.173361915,-0.293441576,0.844289695,0.175704927,-0.296761752,0.313058118,0.148676812,-0.084978119,0.163119894,-1
702,MODEL1,PARMS,sLB1,0.510021488,6.470404997,0.087421931,-0.27428822,1.064419254,-0.388570765,0.623246462,-0.969208797,0.5321759,-1.122067558,2.066101477,-1
703,MODEL1,PARMS,sLB1,0.507338611,-0.521950465,0.099935591,0.010560387,-0.363989278,0.061715093,0.21432264,-0.77902624,0.496781414,-1.195114264,2.187086387,-1
704,MODEL1,PARMS,sLB1,0.495255196,0.224105816,0.087505013,-0.113377689,-0.027483887,0.082958538,-0.258441066,0.720302979,0.220893078,-0.32813088,0.588225163,-1
705,MODEL1,PARMS,sLB1,0.512480178,-3.158132136,0.098399905,-0.076569809,0.186163422,0.306080434,-0.44393359,0.399071174,0.149951509,-0.217262399,0.672767654,-1
706,MODEL1,PARMS,sLB1,0.531936306,-1.781114072,0.124839742,-0.226451383,0.807769132,0.133719763,-0.190304633,-0.10530499,0.546794441,-1.393205625,2.870281843,-1
707,MODEL1,PARMS,sLB1,0.490045356,2.087488405,0.041275283,0.038796793,-0.485605193,-0.048243478,0.116459421,-0.21836282,0.354367581,-1.09188929,2.242234996,-1
708,MODEL1,PARMS,sLB1,0.507684317,3.882964102,0.044434751,0.016875134,-0.155542322,-0.182451797,0.943510809,-2.612131892,0.39513067,-0.91475353,1.856115328,-1
709,MODEL1,PARMS,sLB1,0.548129008,1.78202687,0.087550455,0.014487568,-0.174678362,-0.027844642,0.382232399,-1.113385262,0.222198025,-0.280596131,0.520765617,-1
710,MODEL1,PARMS,sLB1,0.535329204,1.087941936,0.193827671,-0.400819796,1.317029257,0.017276756,-0.381974696,0.806543511,0.138950296,0.096584481,-0.316343262,-1
711,MODEL1,PARMS,sLB1,0.4919289,4.179816666,0.117397349,-0.20796583,0.490012617,-0.202606619,0.814911897,-1.767991074,0.276745305,-0.656060183,1.348274098,-1
712,MODEL1,PARMS,sLB1,0.534096617,1.352112594,0.08351663,-0.156580441,0.419556114,-0.002557429,0.133292459,-0.534899162,0.248863191,-0.217920628,0.456538438,-1
713,MODEL1,PARMS,sLB1,0.543432194,-0.10611341,0.12261262,-0.243909269,0.714699899,0.092308002,0.056166609,-0.401097587,0.209243773,-0.140175819,0.153692773,-1
714,MODEL1,PARMS,sLB1,0.520391416,2.925192324,0.154084808,-0.158572775,0.145947084,-0.137203368,0.576944364,-1.712407874,0.244787822,0.331977658,-0.92941529,-1
715,MODEL1,PARMS,sLB1,0.483422439,1.684253814,0.170964913,-0.34159561,1.04142156,-0.04366942,0.116639475,-0.548689134,0.264938213,-0.554551018,1.253096442,-1
716,MODEL1,PARMS,sLB1,0.528902659,6.72672993,0.141595085,-0.354504346,0.908459041,-0.34339365,1.01880632,-2.386903291,0.165776956,-0.101442939,0.239910765,-1
717,MODEL1,PARMS,sLB1,0.519254161,-1.361428315,0.047369149,-0.089878308,0.321861205,0.186703388,-0.204968652,0.037805437,0.296779767,-0.747552312,1.508606854,-1
718,MODEL1,PARMS,sLB1,0.513647459,-2.205425941,0.189960603,-0.288302744,0.568088378,0.208983337,-0.702981452,1.311044797,0.198908631,0.147456594,-0.438243265,-1
719,MODEL1,PARMS,sLB1,0.487412415,3.615958291,0.033344003,-0.099326699,0.414240878,-0.083496405,0.025398347,0.052943041,0.069306595,0.138818887,-0.546828145,-1
720,MODEL1,PARMS,sLB1,0.511417395,0.378723849,0.141769229,-0.223713502,0.606763146,6.68115E-05,-0.144894921,0.486878599,0.480793844,-1.027483314,1.961783011,-1
721,MODEL1,PARMS,sLB1,0.535167311,-10.37665203,0.212477052,-0.242071963,0.333545265,0.697663191,-1.955435983,4.11516792,0.400230553,-0.508505238,0.672362858,-1
722,MODEL1,PARMS,sLB1,0.52249275,0.706998273,0.085832327,-0.306347643,1.059669464,0.075536118,0.268073385,-1.183862133,0.11885579,-0.039417461,0.183350086,-1
723,MODEL1,PARMS,sLB1,0.530663997,-6.233886786,0.094986685,-0.247961453,0.866770289,0.548888828,-1.44623404,2.861283232,0.024692722,0.311533715,-0.682183742,-1
724,MODEL1,PARMS,sLB1,0.529465638,1.053569451,0.145002197,-0.191200934,0.326101675,-0.036572139,0.361772695,-1.224318324,0.434804112,-1.062957782,2.191640255,-1
725,MODEL1,PARMS,sLB1,0.499140126,0.739942278,0.017606784,0.218385852,-1.007415757,0.073214853,-0.018207075,-0.092295852,0.136162234,0.292614094,-0.875864243,-1
726,MODEL1,PARMS,sLB1,0.548330661,-2.239262623,0.156069811,-0.214794159,0.432576085,0.247876319,-1.014587257,2.135853845,0.132176757,0.07461518,-0.135112629,-1
727,MODEL1,PARMS,sLB1,0.511072076,1.511195831,0.11720301,-0.162411942,0.433998152,-0.029581708,0.11664913,-0.777654,0.28260806,-0.214537081,0.360499166,-1
728,MODEL1,PARMS,sLB1,0.516897589,-0.322018849,0.042739798,-0.008532217,-0.086762542,0.095755315,-0.409325757,0.682472669,0.432552214,-1.14065399,2.199743749,-1
729,MODEL1,PARMS,sLB1,0.542006565,3.069068583,0.15222132,-0.269474423,0.664731615,-0.144436741,1.147659683,-3.085583858,0.325224377,-1.050107108,2.273230295,-1
730,MODEL1,PARMS,sLB1,0.51486816,-2.575929191,0.112834817,-0.195322935,0.46271865,0.272436353,-0.842667188,1.597728943,0.156038687,0.211365111,-0.679605135,-1
731,MODEL1,PARMS,sLB1,0.493423514,2.027355191,0.015867384,0.027859192,-0.2172364,-0.090793526,0.974299038,-2.462302942,0.523879864,-1.399859967,2.74599447,-1
732,MODEL1,PARMS,sLB1,0.514637018,-3.996813542,0.082838906,-0.053503379,0.156190354,0.296399582,-0.473280287,0.523142766,0.492079552,-1.160062159,2.302558091,-1
733,MODEL1,PARMS,sLB1,0.515183754,0.293931361,0.174295948,-0.455399807,1.436516176,0.048754656,-0.496718035,1.133481131,0.279871435,-0.51759788,1.033646614,-1
734,MODEL1,PARMS,sLB1,0.499988316,4.353118453,0.160718967,-0.166411343,0.396190614,-0.278876482,1.467841243,-3.767671583,0.471276451,-1.268424958,2.82442689,-1
735,MODEL1,PARMS,sLB1,0.514367188,-0.651802895,0.074197917,0.035882262,-0.315954049,0.090488366,0.159940341,-0.697185989,0.44889155,-1.242576559,2.357131626,-1
736,MODEL1,PARMS,sLB1,0.514857594,0.085729725,0.150102256,-0.238096568,0.804556222,0.083134414,0.473681457,-1.483432926,0.116402044,-0.168342911,0.470461013,-1
737,MODEL1,PARMS,sLB1,0.495492104,2.380943285,-0.025569101,-0.063508085,0.463349983,-0.006905306,0.438259483,-1.270032429,0.148000131,-0.247325114,0.437990148,-1
738,MODEL1,PARMS,sLB1,0.507547002,1.790579245,0.232210665,-0.547657854,1.648102409,-0.080536904,0.035512578,-0.193864629,0.322376711,-0.30683263,0.36211248,-1
739,MODEL1,PARMS,sLB1,0.509638679,3.298552685,0.093996432,-0.046597064,-0.035867881,-0.128395015,0.389732462,-0.890950135,0.217362681,-0.197860256,0.288223895,-1
740,MODEL1,PARMS,sLB1,0.512691385,1.393239822,0.121291364,-0.301382222,1.259275993,-0.025422118,-0.060150849,0.313187567,0.336232315,-0.847636306,1.667787856,-1
741,MODEL1,PARMS,sLB1,0.517079984,-0.727762371,0.22750726,-0.395939353,1.042113778,0.102997848,-0.806351494,2.013459167,0.220990595,-0.254195387,0.46447847,-1
742,MODEL1,PARMS,sLB1,0.506040257,-7.807004413,-0.044437184,0.117524145,-0.547198531,0.641518625,-2.386871433,4.723804545,0.313247902,-0.565132212,1.262842291,-1
743,MODEL1,PARMS,sLB1,0.471417797,0.353064585,0.055521872,0.0074132,-0.192692131,0.079026498,0.542015959,-1.84773934,0.195599725,-0.307416054,0.626215153,-1
744,MODEL1,PARMS,sLB1,0.550279517,-7.095357795,0.149628678,-0.166177206,0.421949449,0.539296708,-0.858775701,1.237439219,0.181839781,-0.128361885,0.210389025,-1
745,MODEL1,PARMS,sLB1,0.504790466,0.933517182,0.14314128,-0.265336902,0.823889626,-0.01770885,0.901570656,-2.557929855,0.363391675,-0.839546631,1.604256544,-1
746,MODEL1,PARMS,sLB1,0.544905041,7.217164671,0.164180344,-0.233618714,0.370142847,-0.432163095,1.238735577,-2.795838465,0.349256851,-0.079994279,-0.293446141,-1
747,MODEL1,PARMS,sLB1,0.560295511,-2.811009419,0.023487676,0.13174142,-0.666757458,0.290691243,-0.304545662,-0.172599931,0.213315599,0.092817692,-0.277143926,-1
748,MODEL1,PARMS,sLB1,0.51450354,1.439008527,0.108963725,-0.031440066,-0.329120389,-0.029133465,0.438915925,-1.305546287,0.339403185,-0.883510464,1.74630593,-1
749,MODEL1,PARMS,sLB1,0.523776228,2.024486873,0.109666766,-0.106693204,0.204929486,-0.075852973,0.923099111,-2.664599443,0.353822604,-1.062787153,2.320759585,-1
750,MODEL1,PARMS,sLB1,0.513259295,-3.042780428,0.267047032,-0.707667072,2.541451239,0.181141402,-0.498889731,0.83191574,0.528764501,-0.909119274,1.555535806,-1
751,MODEL1,PARMS,sLB1,0.49674302,2.183872004,0.069399544,0.013697137,-0.420445735,-0.048824332,0.328487841,-1.174419136,0.222035472,-0.232582009,0.546738273,-1
752,MODEL1,PARMS,sLB1,0.52095106,-3.464665577,0.002503899,0.235327726,-1.019675209,0.346028923,-1.018151922,2.094730093,0.242246274,-0.773859294,1.721472069,-1
753,MODEL1,PARMS,sLB1,0.493070702,1.499260296,0.144295332,-0.20941653,0.426451886,-0.044912855,0.535619119,-1.259467966,0.30222844,-0.490717409,0.956696349,-1
754,MODEL1,PARMS,sLB1,0.497334382,0.275481694,0.123316893,-0.184027653,0.5630549,0.054513097,0.56026066,-1.771601076,0.249204093,-0.395186064,0.610483002,-1
755,MODEL1,PARMS,sLB1,0.56462932,0.2228897,0.024042177,0.127258696,-0.682684062,0.121597359,-0.962481245,2.210398508,0.169131943,-0.306793012,0.7275703,-1
756,MODEL1,PARMS,sLB1,0.531787623,-1.223962593,0.09891976,-0.134170088,0.360538681,0.184918699,-0.306023916,0.520627362,0.166064861,-0.437082288,0.964277697,-1
757,MODEL1,PARMS,sLB1,0.517090553,2.99815867,0.143255809,-0.254916738,0.636810717,-0.120909404,-0.092416397,0.744774602,0.239598399,-0.255749918,0.400461512,-1
758,MODEL1,PARMS,sLB1,0.513225882,-1.706171549,0.067695845,-0.013295223,-0.02859028,0.190113143,-0.399627659,0.490571299,0.310158738,-0.553402744,1.290747294,-1
759,MODEL1,PARMS,sLB1,0.538387851,-2.576800674,0.075545269,-0.048041582,-0.204926097,0.251799431,-0.882240899,1.693078709,0.331550907,-0.533739433,0.931608367,-1
760,MODEL1,PARMS,sLB1,0.489567279,0.338653757,0.154651951,-0.206390496,0.654580057,0.022642411,0.836848654,-2.423743391,0.309785402,-0.579325007,0.95548442,-1
761,MODEL1,PARMS,sLB1,0.575888592,-5.000314199,0.186940862,-0.424130477,1.370385265,0.37916563,-0.611354316,0.98324095,0.296186052,-0.50909506,0.848228156,-1
762,MODEL1,PARMS,sLB1,0.491783086,-0.619480823,0.086052545,-0.285117566,0.921176577,0.119031081,-0.046546483,-0.209662733,0.32551101,-0.71254692,1.308184554,-1
763,MODEL1,PARMS,sLB1,0.495935367,-1.531882767,0.24621529,-0.351352217,0.884385858,0.120567084,-0.41230102,0.648628673,0.307525369,-0.155019474,0.192770987,-1
764,MODEL1,PARMS,sLB1,0.525875061,2.630279903,0.125873062,-0.147567958,0.357056528,-0.141137764,0.716677038,-2.016778732,0.411363998,-0.464805201,0.717860963,-1
765,MODEL1,PARMS,sLB1,0.505579913,-1.10871122,0.08766563,-0.046607416,-0.065977762,0.177923774,0.493437133,-1.890696701,0.125123966,-0.333844601,0.904959769,-1
766,MODEL1,PARMS,sLB1,0.502591214,1.983716944,0.025708535,0.013674174,-0.421892875,-0.072099432,0.148852457,-0.253467126,0.513355718,-1.286873926,2.435444392,-1
767,MODEL1,PARMS,sLB1,0.538851679,-0.752078519,0.12874228,-0.251321694,0.847050196,0.163752702,-0.454100451,0.869583604,0.078357663,0.273675901,-0.692556216,-1
768,MODEL1,PARMS,sLB1,0.506503181,0.590934563,0.078105791,0.024525592,-0.338670861,0.013327904,0.592627094,-1.498137319,0.358292835,-0.448517741,0.49157317,-1
769,MODEL1,PARMS,sLB1,0.538746338,2.758594834,0.046904503,-0.093459507,0.093717895,-0.074039749,0.574905894,-1.409756726,0.212176548,-0.391501906,0.903423714,-1
770,MODEL1,PARMS,sLB1,0.537729791,0.344020901,0.107466783,-0.226016499,0.741120523,0.018600542,0.547057845,-1.605324231,0.465983301,-1.475894137,2.93305968,-1
771,MODEL1,PARMS,sLB1,0.48059712,-1.717759571,0.108962145,-0.358755862,1.448368334,0.182826206,0.103822018,-0.831543684,0.306604495,-0.845569195,2.130346332,-1
772,MODEL1,PARMS,sLB1,0.503028837,-0.946566487,0.048499634,-0.204666274,0.772927217,0.162275425,-0.247470437,-0.091967092,0.293577463,-0.641721674,1.446878383,-1
773,MODEL1,PARMS,sLB1,0.505607096,2.07579557,0.081408467,-0.172385207,0.571450632,-0.09872069,1.175341784,-2.992694859,0.463012428,-1.174417796,2.420707876,-1
774,MODEL1,PARMS,sLB1,0.586635255,-1.706682944,0.045189024,-0.015815203,-0.181677503,0.192608686,-0.970059794,2.429698978,0.397906221,-0.701759985,1.066361497,-1
775,MODEL1,PARMS,sLB1,0.532464819,-0.745174192,0.0997848,-0.063572273,-0.095985085,0.162494746,-0.739063126,2.067134186,0.118860279,-0.09844737,0.072404486,-1
776,MODEL1,PARMS,sLB1,0.547381572,2.238846913,0.094228541,-0.009627309,-0.175684207,-0.117485406,0.727913917,-1.82809695,0.464278484,-0.932787803,1.779003092,-1
777,MODEL1,PARMS,sLB1,0.545695853,0.415254177,0.151527266,-0.067949097,-0.149920474,0.077845773,-0.092661357,-0.211685011,0.060586598,0.379698482,-0.786461642,-1
778,MODEL1,PARMS,sLB1,0.528647264,1.66602933,-0.036529648,0.17911268,-0.532226277,-0.0069545,0.68607526,-2.020253693,0.356732738,-1.260677693,2.835727296,-1
779,MODEL1,PARMS,sLB1,0.568029178,-0.1916239,0.109541276,-0.236600692,0.764017698,0.066265842,0.231635998,-0.97741899,0.393173114,-0.84001236,1.436373763,-1
780,MODEL1,PARMS,sLB1,0.617885231,3.75060493,0.209363062,-0.269745411,0.41909023,-0.185648027,1.017222266,-2.781302749,0.167233777,0.469519842,-1.239594995,-1
781,MODEL1,PARMS,sLB1,0.498517142,5.770992876,0.147021773,-0.227048896,0.461903407,-0.321653114,0.741733195,-1.582018175,0.323553023,-0.498396725,0.926624342,-1
782,MODEL1,PARMS,sLB1,0.515875449,-1.427219757,0.02502489,0.011890872,-0.100430018,0.235597627,-0.641171863,1.481029233,0.095306769,0.135141942,-0.520963658,-1
783,MODEL1,PARMS,sLB1,0.554950049,-2.80573082,0.041938612,0.030342498,-0.251204207,0.268421632,-0.422803331,0.367684805,0.327506657,-0.773563671,1.68484154,-1
784,MODEL1,PARMS,sLB1,0.447467866,-2.48159653,0.162181964,-0.386992106,1.306561859,0.221240944,-0.347408818,0.441133848,0.307749085,-0.782730075,1.531344081,-1
785,MODEL1,PARMS,sLB1,0.529650158,-3.670309816,0.089570948,-0.183997463,0.545820711,0.357183926,-0.769060974,1.25087457,0.110612681,0.223217441,-0.529313925,-1
786,MODEL1,PARMS,sLB1,0.555673211,0.503804152,0.152730092,-0.153600584,-0.139618385,0.057771379,-0.849653229,2.267082703,0.212593314,-0.388196327,0.580530004,-1
787,MODEL1,PARMS,sLB1,0.513606279,-4.527591957,0.126710794,-0.204062676,0.294232836,0.409985256,-1.043143194,1.986824152,0.07744814,0.189952307,-0.426507963,-1
788,MODEL1,PARMS,sLB1,0.534881697,-9.703460864,0.149956419,-0.045592661,-0.379943845,0.653171723,-1.668955276,3.228605821,0.505532922,-1.393675207,2.8806914,-1
789,MODEL1,PARMS,sLB1,0.535463064,-2.56958012,0.099870926,-0.304697509,1.13563898,0.244018533,-0.316208116,0.456806016,0.292521941,-0.481422123,0.883594732,-1
790,MODEL1,PARMS,sLB1,0.50512358,0.77232931,0.085991087,-0.154920187,0.304961221,0.0405906,0.615906929,-1.875758017,0.225573428,-0.415050094,0.797879714,-1
791,MODEL1,PARMS,sLB1,0.56624153,-6.336883785,0.075988923,-0.150155664,0.212357277,0.555249488,-1.952033427,4.171600176,0.087263078,0.167038729,-0.376326427,-1
792,MODEL1,PARMS,sLB1,0.483711751,1.086288586,0.11347626,-0.170778715,0.237979507,0.028623059,0.014680457,-0.529539075,0.162409133,0.16672273,-0.399702128,-1
793,MODEL1,PARMS,sLB1,0.467140911,-0.901574323,0.001741752,0.073624354,-0.299887352,0.175722861,-0.411881614,0.82525159,0.233934391,-0.162471345,-0.060508608,-1
794,MODEL1,PARMS,sLB1,0.507504767,-0.699859334,0.21730924,-0.336260834,1.225144889,0.063514143,0.054660267,-0.341857446,0.358641676,-0.409578576,0.619785102,-1
795,MODEL1,PARMS,sLB1,0.524428857,0.234610535,0.082546782,0.008543928,-0.386298999,0.077284707,-0.121598918,-0.02368009,0.180639203,0.071095175,-0.101880325,-1
796,MODEL1,PARMS,sLB1,0.507099378,3.859049425,0.091514049,-0.047859244,-0.050775827,-0.205116998,0.915768967,-1.963229023,0.38198425,-0.708114295,1.303612375,-1
797,MODEL1,PARMS,sLB1,0.502726298,-0.994292594,0.121933973,-0.181453686,0.720253181,0.167991956,0.066559792,-0.591134646,0.100171996,-0.24542685,0.772323464,-1
798,MODEL1,PARMS,sLB1,0.529645837,0.908369791,-0.061776612,0.298038022,-1.278718136,0.060063441,-0.246524831,0.374568218,0.31930678,-0.465126113,0.5802642,-1
799,MODEL1,PARMS,sLB1,0.483109965,-0.02213794,0.093239734,-0.219008561,0.708751162,0.067536719,-0.36304736,0.562617124,0.372267891,-0.517664958,0.923821618,-1
800,MODEL1,PARMS,sLB1,0.50321607,-1.156247038,-0.000976796,0.077342525,-0.443213175,0.213871261,-0.415988261,0.383511671,0.150524646,0.012108951,-0.186276114,-1
801,MODEL1,PARMS,sLB1,0.522019484,-0.034319922,0.163814484,-0.291629763,0.937969774,0.041508827,0.468263686,-1.72907667,0.363354598,-0.868657337,2.049304502,-1
802,MODEL1,PARMS,sLB1,0.495203485,1.043320783,0.131605814,-0.329207425,1.099220326,0.038148752,-0.080220167,-0.115959398,0.108111194,-0.004638223,0.231589363,-1
803,MODEL1,PARMS,sLB1,0.495024895,3.814323621,0.064565801,-0.112610504,0.37818284,-0.155885083,0.767997094,-1.748173281,0.249639994,-0.639115678,1.312007974,-1
