SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB4
20,MODEL1,PARMS,RB4,0.632364455,-2.565946137,0.100065755,-0.059528648,-0.227818699,0.310011921,0.008214918,-1.029633953,0.253072005,-0.73247897,1.977650153,-1
21,MODEL1,PARMS,RB4,0.709588283,-1.039079963,0.080467707,-0.05777993,-0.409513944,0.26778443,-0.135322228,-0.11556787,0.123001744,-1.336358014,3.480629728,-1
22,MODEL1,PARMS,RB4,0.716226641,1.76535461,0.119691204,-0.391448244,1.279857732,-0.015715555,0.286083783,-0.51900984,0.446749797,-0.687785996,1.262624481,-1
23,MODEL1,PARMS,RB4,0.732053198,1.868663455,0.008102352,-0.129043546,0.47707177,0.073988894,0.855405159,-2.682964189,0.19793035,-0.937656832,2.267029664,-1
24,MODEL1,PARMS,RB4,0.661654191,4.168640165,0.05226449,-0.109497214,-0.251714585,-0.117307086,0.118832248,-0.328881047,0.29895651,-0.321325711,0.730106906,-1
25,MODEL1,PARMS,RB4,0.70358663,6.920842053,-0.045829795,-0.141840092,0.481023796,-0.300446856,1.338844793,-3.34603526,0.534205159,-1.407480563,2.807648146,-1
26,MODEL1,PARMS,RB4,0.682089854,8.871444654,-0.012847698,-0.015549859,-0.183923143,-0.452752147,1.704321671,-4.005110561,0.539929957,-1.804109923,3.996792429,-1
27,MODEL1,PARMS,RB4,0.682889606,1.170872239,0.207259077,-0.565902779,1.663718814,0.008680272,0.467848107,-1.512074657,0.419069331,-0.659342464,0.992777109,-1
28,MODEL1,PARMS,RB4,0.671471015,0.272846493,0.027849046,-0.33469635,1.448398035,0.108715935,0.565131232,-1.881178656,0.493287345,-1.446637942,2.947695413,-1
29,MODEL1,PARMS,RB4,0.665907366,6.076980554,0.029758533,-0.050154837,-0.404208559,-0.323622112,1.567489398,-3.629295995,0.719952878,-2.035669191,4.031511044,-1
30,MODEL1,PARMS,RB4,0.610071203,3.088527855,0.050128369,-0.05958631,-0.144850575,-0.151275135,1.027108226,-2.533399469,0.784781487,-2.585521769,5.550605052,-1
31,MODEL1,PARMS,RB4,0.643352219,7.337519082,0.105166409,-0.127487537,-0.336499206,-0.327928532,0.878613556,-1.629531928,0.239277392,-0.102650529,-0.121103712,-1
32,MODEL1,PARMS,RB4,0.681842241,-0.7442336,0.257056732,-0.547911585,1.221273833,0.123643892,-0.310553041,0.511181352,0.41071376,-0.878165805,1.666659999,-1
33,MODEL1,PARMS,RB4,0.649623191,2.957782366,0.181164132,-0.414678306,1.100319989,-0.026103505,0.396322879,-1.119886455,0.079228489,-0.288283493,0.895827718,-1
34,MODEL1,PARMS,RB4,0.686157282,2.144868479,0.065898426,-0.530036336,2.222327991,0.041556011,-0.287875344,0.66471181,0.159383712,0.44114143,-1.248184433,-1
35,MODEL1,PARMS,RB4,0.663248368,3.83142661,0.092723882,-0.409003695,1.528184584,-0.131911993,1.266205563,-3.682781673,0.456017717,-1.494666907,3.296276222,-1
36,MODEL1,PARMS,RB4,0.616113838,4.288213443,0.154637326,-0.460675019,1.279740454,-0.176859499,0.843931052,-1.796830106,0.422726051,-1.404004832,3.171085491,-1
37,MODEL1,PARMS,RB4,0.661413523,3.770270055,0.0726571,-0.207220887,0.493850779,-0.108939762,0.218694988,-0.380858297,0.37916194,-0.710290262,1.48293213,-1
38,MODEL1,PARMS,RB4,0.743406126,11.11832839,0.180496025,-0.347321755,0.692528032,-0.615325614,2.492829258,-5.327496435,0.264607787,-0.200086007,0.166772465,-1
39,MODEL1,PARMS,RB4,0.673502654,6.902831675,0.096450154,-0.307917457,0.670443611,-0.395508553,1.641607846,-3.795065569,0.721313835,-2.034522724,3.9998615,-1
40,MODEL1,PARMS,RB4,0.656683298,2.913586076,0.056334496,-0.343889595,1.260605131,0.043641673,0.27058293,-1.100865529,-0.03947018,0.341268864,-0.529687986,-1
41,MODEL1,PARMS,RB4,0.708846952,1.344024114,0.052507922,-0.027568356,-0.311851921,0.053948049,0.57815975,-1.646008515,0.387633294,-1.38925545,3.060958267,-1
42,MODEL1,PARMS,RB4,0.705370872,5.272166966,0.073805235,-0.258067284,0.48499678,-0.241038745,1.236258546,-2.922409797,0.537866659,-1.386457661,2.962767332,-1
43,MODEL1,PARMS,RB4,0.639692374,1.473811676,-0.031618883,-0.16889283,0.740229225,0.119283387,-0.224921775,0.192106569,0.200418209,-0.568503019,1.438154183,-1
44,MODEL1,PARMS,RB4,0.693192177,0.956187365,0.081971917,-0.076033452,-0.246524987,0.06437885,-0.148241435,0.466645777,0.401126294,-0.877463807,1.580194051,-1
45,MODEL1,PARMS,RB4,0.694080731,4.264360574,-0.00920034,-0.244472257,0.87580003,-0.192195925,1.250563986,-3.052122759,0.730911134,-2.292528706,4.738138354,-1
46,MODEL1,PARMS,RB4,0.691251991,3.411412737,0.010065631,-0.000635669,-0.30688198,-0.140772018,0.379153456,-0.954066753,0.70710564,-2.013484045,4.400671149,-1
47,MODEL1,PARMS,RB4,0.684350536,2.113464025,-0.040019972,-0.079756549,0.255155006,-0.048373582,0.540714136,-1.781365317,0.734729643,-1.804040513,3.935198373,-1
48,MODEL1,PARMS,RB4,0.651560672,-3.192239677,0.083334098,-0.348270802,0.957447958,0.383538162,-0.770395385,1.1390152,0.229609468,-0.588145896,1.369069682,-1
49,MODEL1,PARMS,RB4,0.680759513,-2.531164106,0.075350194,-0.25743878,0.92180713,0.284906405,-0.450395133,0.46437573,0.502633073,-1.484171459,2.946581128,-1
50,MODEL1,PARMS,RB4,0.694835483,8.291108383,-0.101171104,-0.095300993,0.582481119,-0.319888831,1.079109797,-2.693289308,0.274968469,-0.687499878,1.723857599,-1
51,MODEL1,PARMS,RB4,0.734904902,2.391113898,-0.011089283,0.112697236,-0.703281735,-0.043560508,0.505953585,-1.497261077,0.57390004,-1.508542139,3.054602247,-1
52,MODEL1,PARMS,RB4,0.636621585,-0.810343614,0.129440798,-0.240754133,0.437534684,0.16043937,-0.379877948,0.750832293,0.382864074,-0.48784347,0.922268687,-1
53,MODEL1,PARMS,RB4,0.615476932,0.200989202,0.105478655,-0.360364281,0.922888952,0.186829264,-0.779155327,1.974450996,0.088868976,0.247784764,-0.746814587,-1
54,MODEL1,PARMS,RB4,0.685072168,1.293576186,0.094145104,-0.366423293,1.245097215,0.022396785,-0.066703274,-0.132729536,0.509266353,-0.806575367,1.520754616,-1
55,MODEL1,PARMS,RB4,0.654910576,0.061458299,0.187503713,-0.447895567,1.096902643,0.1488721,0.129884898,-1.170359625,0.154702068,-0.295759835,0.956075325,-1
56,MODEL1,PARMS,RB4,0.673391545,5.460070175,0.126782841,-0.370405707,0.974512939,-0.239967223,1.103419209,-2.533531621,0.392045301,-1.324963344,2.903584537,-1
57,MODEL1,PARMS,RB4,0.707265877,2.054092176,-0.016424949,0.009322616,-0.321431934,0.042699255,0.360200296,-1.415894711,0.296200202,-0.642196939,1.370607868,-1
58,MODEL1,PARMS,RB4,0.733505334,4.504851597,-0.007830036,-0.155503317,0.20991566,-0.12915269,0.754673234,-2.39932525,0.397903078,-0.698320129,1.472690036,-1
59,MODEL1,PARMS,RB4,0.680075508,1.255291384,-0.045879675,0.153304335,-1.099693467,0.069863984,0.651274021,-2.040604089,0.462261518,-1.101336411,2.273208446,-1
60,MODEL1,PARMS,RB4,0.696886544,1.787120422,0.011622719,-0.226992425,0.885023202,0.044222672,1.128667204,-3.228753705,0.367138941,-1.477962695,3.415090532,-1
61,MODEL1,PARMS,RB4,0.613507658,-7.08210827,0.180287135,-0.386789264,0.836526856,0.559008565,-1.412093549,2.806234539,0.389085059,-0.671993591,1.286479617,-1
62,MODEL1,PARMS,RB4,0.665234354,4.524575961,0.084983596,-0.216309414,0.360633023,-0.186963899,1.451219579,-3.490595383,0.439976033,-0.742361635,1.081259272,-1
63,MODEL1,PARMS,RB4,0.658950322,0.188356512,0.059136656,-0.143503073,-0.00938767,0.137476184,-0.381108277,0.475544156,0.37161574,-1.226115314,2.82130907,-1
64,MODEL1,PARMS,RB4,0.633527867,-0.824701027,0.043514018,0.169760609,-1.086796572,0.166530251,-0.147959427,0.055240787,0.501431037,-1.581709259,3.418351179,-1
65,MODEL1,PARMS,RB4,0.697558725,4.970689982,-0.088671738,0.327057005,-1.491318497,-0.108300153,0.136760977,-0.219385118,0.220049396,-0.301788837,0.639411474,-1
66,MODEL1,PARMS,RB4,0.684501076,3.338720595,0.114203262,-0.403942073,1.133202247,-0.049318642,-0.18829913,1.000266695,0.210643747,-0.725176324,1.818286884,-1
67,MODEL1,PARMS,RB4,0.673975168,5.744927425,0.06823865,-0.138020217,0.086062471,-0.270972507,0.638634162,-1.314942059,0.52833474,-0.974201613,1.78142877,-1
68,MODEL1,PARMS,RB4,0.684895951,-2.031925679,0.119015702,-0.302287552,0.633042769,0.246545987,-1.027436197,2.225135217,0.455791841,-1.035121864,1.997910645,-1
69,MODEL1,PARMS,RB4,0.735502752,-1.732342502,0.007125807,-0.017668515,-0.096529373,0.308535576,-0.470240876,-0.014103345,0.196047914,-0.188555801,0.480434195,-1
70,MODEL1,PARMS,RB4,0.696584086,2.009605447,-0.242650466,0.434609903,-1.722075849,0.147154284,-0.404266119,0.734835699,0.197156478,-0.26356306,0.578216154,-1
71,MODEL1,PARMS,RB4,0.691263628,10.52241948,0.045917943,-0.183218468,0.38712842,-0.539966399,2.312711295,-5.432159289,0.370450235,-1.400936746,3.258834254,-1
72,MODEL1,PARMS,RB4,0.740427074,-3.106703176,0.134301864,-0.463806552,1.458029209,0.341354494,-0.410303667,-0.0039484,0.29816871,-0.308496569,0.69861518,-1
73,MODEL1,PARMS,RB4,0.64695672,6.241734775,-0.055062713,-0.056675662,-0.136696425,-0.19431531,0.846140209,-2.205842531,0.264696424,-0.633646868,1.589382175,-1
74,MODEL1,PARMS,RB4,0.659738833,0.754999576,0.13939523,-0.376538822,1.235688733,0.058588781,0.457624118,-1.224828039,0.415811859,-1.068097868,1.909362361,-1
75,MODEL1,PARMS,RB4,0.768391278,4.837185109,0.187075536,-0.328768795,0.42615171,-0.221355416,1.625916038,-4.107078983,0.366038101,-0.975908857,2.094391295,-1
76,MODEL1,PARMS,RB4,0.657681934,7.870781386,-0.079642515,0.154554755,-0.670266486,-0.294831748,1.063090086,-3.102647003,0.18712419,0.049447737,0.007237557,-1
77,MODEL1,PARMS,RB4,0.64676302,3.100980943,0.252044004,-0.602422935,1.632143208,-0.119861912,0.114647184,-0.008287501,0.433058367,-1.831553782,4.167791693,-1
78,MODEL1,PARMS,RB4,0.646761996,-1.069462343,0.01953004,0.075046997,-0.442636002,0.237771229,0.491191787,-1.652744926,0.274736561,-1.409227969,3.317576708,-1
79,MODEL1,PARMS,RB4,0.661070868,7.81135177,0.012611183,-0.068752528,0.279271234,-0.356961742,2.113419583,-5.009013111,0.330621159,-1.240899716,2.891606487,-1
80,MODEL1,PARMS,RB4,0.689951967,2.894708108,0.175938868,-0.727809606,2.518822525,-0.018044918,0.557905712,-1.499972655,0.09446542,-0.248673922,0.820236857,-1
81,MODEL1,PARMS,RB4,0.67088617,2.601657286,-0.081593548,-0.063889664,0.41545368,0.048772554,-0.05480792,-0.074288839,0.247485905,-0.317330758,0.478948491,-1
82,MODEL1,PARMS,RB4,0.647218233,5.70739938,0.082128374,-0.406325488,1.139673864,-0.218376336,0.61566471,-1.370291369,0.31567384,-0.522691863,0.976051648,-1
83,MODEL1,PARMS,RB4,0.644749427,1.829389396,0.206632142,-0.519532554,1.525540678,-0.060931378,0.736819342,-1.961700422,0.524722012,-1.245623383,2.568924258,-1
84,MODEL1,PARMS,RB4,0.633290215,5.032777507,0.148291992,-0.370957545,1.157816115,-0.237362403,1.560722479,-3.716699293,0.386658394,-0.490987983,0.669243654,-1
85,MODEL1,PARMS,RB4,0.681817655,1.651186681,0.057568618,0.077831793,-0.947919073,0.006048696,-0.063417157,0.076976336,0.456676963,-0.596518921,0.843343176,-1
86,MODEL1,PARMS,RB4,0.7020348,2.509528353,-0.149671505,0.386991977,-1.700948267,-0.009510562,0.68748145,-2.289786661,0.58406201,-1.619239001,3.533907481,-1
87,MODEL1,PARMS,RB4,0.644302388,1.99424698,0.056935111,-0.124343455,0.058285178,-0.045178171,-0.069382331,0.272404869,0.63442046,-1.372621278,2.623794686,-1
88,MODEL1,PARMS,RB4,0.697533727,3.452494988,0.113011384,-0.340183839,1.067606591,-0.081278299,0.792210719,-2.124021993,0.289456295,-0.79717757,1.999546798,-1
89,MODEL1,PARMS,RB4,0.711819514,4.245806803,0.154520445,-0.407814177,1.121198698,-0.166060428,0.221200831,-0.405975987,0.364501893,-0.080963419,-0.124329094,-1
90,MODEL1,PARMS,RB4,0.615455236,2.442973818,-0.063392717,0.188603462,-1.144973244,0.023904253,-0.602630462,1.096578874,0.397033541,-1.08306804,2.516302048,-1
91,MODEL1,PARMS,RB4,0.709168265,1.075359984,-0.055561193,0.191744952,-1.290335943,0.133828025,1.086877069,-3.351778887,0.232279388,-0.486831302,0.842018301,-1
92,MODEL1,PARMS,RB4,0.666719189,0.700970707,0.154526431,-0.344114252,0.851780156,0.102564621,0.099430201,-0.427735538,0.183669309,-0.184279907,0.339961775,-1
93,MODEL1,PARMS,RB4,0.696165234,-4.441656594,0.06615769,-0.015973563,-0.410456094,0.464942781,-0.615035468,0.923281144,0.173537144,-0.528167032,1.339436044,-1
94,MODEL1,PARMS,RB4,0.610692171,-1.263821633,0.073677785,-0.410860225,1.303617363,0.234703572,-0.545257785,0.723037998,0.390067736,-1.259746478,2.781939345,-1
95,MODEL1,PARMS,RB4,0.638226455,-5.028866868,-0.016390476,-0.133426574,0.304561997,0.466889708,-1.312562158,2.722795335,0.531810767,-1.454550326,2.821928018,-1
96,MODEL1,PARMS,RB4,0.679388178,4.124123018,0.056792452,-0.143289399,0.145847935,-0.208516184,1.902311256,-4.982504897,0.705301491,-2.276020015,4.78534361,-1
97,MODEL1,PARMS,RB4,0.666551823,7.491068896,-0.168284525,0.257044436,-1.233406584,-0.301894784,0.777152075,-1.764294075,0.532256529,-1.634599952,3.749231318,-1
98,MODEL1,PARMS,RB4,0.67561101,-0.477864674,0.186765872,-0.364487145,0.753122998,0.175210833,-0.19529856,0.067041695,0.141121321,0.156345432,-0.340164015,-1
99,MODEL1,PARMS,RB4,0.630752827,-2.64257738,0.111542888,-0.28074323,0.732171336,0.291117987,-0.688416765,0.753964314,0.448420833,-1.421282458,3.272887708,-1
100,MODEL1,PARMS,RB4,0.673435274,5.542362936,0.216718232,-0.485846367,1.051497065,-0.309445852,1.018486506,-2.335094166,0.598306814,-1.646077408,3.40523705,-1
101,MODEL1,PARMS,RB4,0.681961608,-1.945353502,0.097110858,-0.133289897,0.03067527,0.233071354,0.295185948,-1.300149629,0.48032649,-1.906818016,4.256939354,-1
102,MODEL1,PARMS,RB4,0.680408839,5.196414477,0.011718792,0.068972697,-0.713517033,-0.182134089,0.670222454,-1.390995251,0.338864097,-0.685894399,1.388082298,-1
103,MODEL1,PARMS,RB4,0.752967129,1.266471118,0.018211356,0.087679457,-0.815441381,0.055271816,0.596433996,-2.068796454,0.384166887,-0.571299632,0.858589697,-1
104,MODEL1,PARMS,RB4,0.676665125,-0.362439748,0.138162832,-0.408677897,1.068781276,0.115346653,-0.37965284,0.726908813,0.56222625,-2.027232812,4.513128864,-1
105,MODEL1,PARMS,RB4,0.657838135,2.663764438,0.05061579,-0.077429393,-0.155633079,-0.050149609,0.478715696,-0.921334148,0.453805159,-1.676889229,3.821106963,-1
106,MODEL1,PARMS,RB4,0.739341403,3.718851343,0.184480413,-0.194062728,-0.106416076,-0.088236443,0.779228465,-2.277761271,0.024773418,0.814686843,-1.618076489,-1
107,MODEL1,PARMS,RB4,0.665297857,-2.550675605,0.104815461,-0.18110407,0.205759078,0.278899062,0.000827997,-0.694790109,0.382757807,-0.647413268,1.347481591,-1
108,MODEL1,PARMS,RB4,0.68773309,2.125623799,0.010433415,-0.034360759,-0.1065918,-0.004528043,0.589294567,-1.546931267,0.508371604,-1.741581385,3.667814038,-1
109,MODEL1,PARMS,RB4,0.706250954,6.595413099,0.281241441,-0.987677865,3.142046856,-0.338431989,1.615527197,-4.151179952,0.363876774,-1.051605742,2.662959671,-1
110,MODEL1,PARMS,RB4,0.626048471,5.6859119,0.150663667,-0.454642729,1.187672143,-0.291472529,0.6291245,-1.455149156,0.51463618,-0.701579297,1.186570954,-1
111,MODEL1,PARMS,RB4,0.711380959,-2.720375115,0.002510571,-0.058751244,0.04753101,0.342526747,-0.754948192,1.312033254,0.38851248,-1.78026432,4.380956822,-1
112,MODEL1,PARMS,RB4,0.72901236,1.678248863,-0.099379498,0.041813664,-0.116915983,0.074075199,0.341505978,-1.312994682,0.39112585,-0.442057827,0.906328367,-1
113,MODEL1,PARMS,RB4,0.6828161,-2.025754478,-0.037290516,-0.018193281,-0.337398081,0.304164388,-0.682145256,1.156730268,0.428406389,-1.43525751,3.170315733,-1
114,MODEL1,PARMS,RB4,0.681078766,2.127657449,-0.045656442,0.080418047,-0.493550558,0.056576465,0.079038241,-0.649118288,0.275613003,-0.918108595,2.456477207,-1
115,MODEL1,PARMS,RB4,0.683194121,2.729541407,0.004235259,-0.07636238,0.034902412,-0.048741138,0.617748603,-2.004486188,0.473993239,-0.821965747,1.698010647,-1
116,MODEL1,PARMS,RB4,0.690038986,2.805760715,-0.049980891,0.111259852,-0.637237284,-0.028927483,0.493259991,-1.512888393,0.463513589,-1.558375783,3.449709578,-1
117,MODEL1,PARMS,RB4,0.717918249,2.467011015,-0.111756366,0.094458042,-0.235068468,0.016894659,0.711391626,-2.064436719,0.401426181,-1.076394437,2.471289154,-1
118,MODEL1,PARMS,RB4,0.680087517,0.705568232,0.094972421,-0.405498989,1.077250087,0.106354709,0.263231074,-0.79095642,0.326284546,-1.146128607,2.587989174,-1
119,MODEL1,PARMS,RB4,0.819582662,4.498120912,0.037027418,-0.251564517,0.806833091,-0.174018978,1.084759105,-2.977445455,0.518815439,-1.463756672,3.33630876,-1
120,MODEL1,PARMS,RB4,0.631443826,-7.258146983,0.224059059,-0.578657849,1.658931369,0.560645866,-1.965628797,4.381584941,0.416120798,-0.953669622,2.104219956,-1
121,MODEL1,PARMS,RB4,0.616264706,4.302836211,0.053051769,-0.037384273,-0.603489495,-0.155153698,1.108852751,-2.760672234,0.449362159,-1.44748845,2.841774912,-1
122,MODEL1,PARMS,RB4,0.683373962,4.872574659,0.108893175,-0.329135469,0.772318307,-0.2006165,0.607194001,-1.389710199,0.468968258,-1.321375911,2.77800906,-1
123,MODEL1,PARMS,RB4,0.729692944,2.139804879,-0.087050005,-0.0732463,0.048396467,0.076895245,-0.527464128,0.886054866,0.339832573,-1.149844139,2.826781008,-1
124,MODEL1,PARMS,RB4,0.617303789,7.944237227,0.001523092,-0.090223074,-0.156302558,-0.330654172,1.46259502,-3.458516563,0.228368597,-0.770732349,1.678437353,-1
125,MODEL1,PARMS,RB4,0.658979024,7.545628524,0.195151323,-0.328466585,0.785373388,-0.402247949,1.609913741,-4.045113361,0.35184095,-0.877154223,2.120171914,-1
126,MODEL1,PARMS,RB4,0.659392075,2.078041217,0.130665051,-0.221114366,0.215262855,-0.037373823,0.455010424,-1.098143362,0.466822711,-0.94942662,1.53822798,-1
127,MODEL1,PARMS,RB4,0.709030495,5.819467768,0.04704644,-0.168651032,-0.117350554,-0.197526672,0.043057625,-0.000744305,0.231574631,0.21351855,-0.660105592,-1
128,MODEL1,PARMS,RB4,0.70754705,6.871414912,0.020114206,-0.107208311,0.314322959,-0.248288692,1.424997268,-3.300124323,0.058211467,0.57837635,-1.430673247,-1
129,MODEL1,PARMS,RB4,0.660216348,5.049017514,0.085683235,-0.268356081,0.763907723,-0.222569396,0.923770411,-2.072802546,0.485070659,-1.327430927,2.842510768,-1
130,MODEL1,PARMS,RB4,0.595506965,1.721827684,0.116171194,-0.039494747,-0.697082722,0.039784879,-0.140803559,0.105275411,0.213884071,-0.216534469,0.388877827,-1
131,MODEL1,PARMS,RB4,0.699785511,8.647682809,0.010048757,-0.182742008,0.325515772,-0.357573842,0.884130182,-2.107147581,0.175777671,-0.302308927,1.052032992,-1
132,MODEL1,PARMS,RB4,0.635871452,6.810153861,0.066187159,-0.218715241,0.426302001,-0.325897434,1.297538405,-2.871079078,0.483936707,-1.233593271,2.492911359,-1
133,MODEL1,PARMS,RB4,0.704875234,1.166394137,0.183280127,-0.426664493,1.271748983,0.132153041,0.34163183,-1.2853818,-0.139852351,0.36787216,-0.320711746,-1
134,MODEL1,PARMS,RB4,0.626355818,3.957501996,0.057580208,-0.354373163,0.834262951,-0.022407167,0.082693338,-0.585847041,0.019118743,-0.080668045,0.633303301,-1
135,MODEL1,PARMS,RB4,0.679048018,3.279324898,-0.063314761,0.025562978,-0.193165798,-0.05216734,0.63152455,-1.739789066,0.467403436,-1.351052451,2.871322976,-1
136,MODEL1,PARMS,RB4,0.728305675,2.935511664,0.117061252,-0.403221063,1.233259574,-0.056007221,0.050720387,0.198506333,0.332580186,-0.618708593,1.077747293,-1
137,MODEL1,PARMS,RB4,0.700934106,-3.507757334,-0.045591868,-0.23280486,1.037415526,0.403928875,-0.584169854,0.524480749,0.451593254,-1.678095833,3.882140448,-1
138,MODEL1,PARMS,RB4,0.672739337,0.756706143,0.162386506,-0.160740703,-0.110514681,0.058463596,0.093592446,-0.253535939,0.305533112,-0.398980619,0.78037304,-1
139,MODEL1,PARMS,RB4,0.633274537,13.46019718,0.054113344,-0.010030176,-0.884823178,-0.746273348,2.708025159,-6.05933278,0.35914308,-0.927602161,2.085004213,-1
140,MODEL1,PARMS,RB4,0.676854059,-0.983481303,0.092082926,-0.084650939,-0.336783004,0.223671456,-0.134908572,-0.396425843,0.173187157,0.154916227,-0.585848418,-1
141,MODEL1,PARMS,RB4,0.624895914,5.88945859,0.160596343,-0.47329158,1.341872707,-0.199355066,0.264157373,-0.29285022,0.049968759,-0.058381167,0.413816649,-1
142,MODEL1,PARMS,RB4,0.685402615,1.749249827,-0.007369379,0.017723423,-0.560058843,0.146610605,-0.473789387,0.683847851,-0.059226715,0.778923856,-1.650429832,-1
143,MODEL1,PARMS,RB4,0.694998308,0.078127781,0.148788088,-0.53946871,1.807464639,0.188137919,-0.193480754,0.07667675,0.079660499,-0.599805777,1.687410753,-1
144,MODEL1,PARMS,RB4,0.711918713,3.059117505,-0.008314687,0.00228339,-0.293609757,-0.034559386,1.008616363,-2.720566293,0.312272316,-1.202383812,2.913976596,-1
145,MODEL1,PARMS,RB4,0.71911812,3.944975252,0.100073613,0.120291849,-1.314578616,-0.14950934,1.052016326,-2.675579903,0.419336267,-0.971616973,1.929177505,-1
146,MODEL1,PARMS,RB4,0.6830407,9.431166796,0.157850173,-0.235257687,0.165941834,-0.537838799,2.882084785,-6.925219597,0.427130654,-0.866980616,1.74205236,-1
147,MODEL1,PARMS,RB4,0.694047229,7.323297012,0.137562971,-0.299243736,0.640685134,-0.382938844,2.030355899,-4.945289047,0.39567436,-0.677078442,1.335453897,-1
148,MODEL1,PARMS,RB4,0.631128119,5.476677638,0.036205881,0.019338106,-0.404668175,-0.162151536,0.937543919,-2.084193585,0.113972078,-0.416037881,1.098917051,-1
149,MODEL1,PARMS,RB4,0.735469946,0.212326733,-0.106607422,0.126702753,-0.413388924,0.256948424,-0.215879578,-0.281861444,0.001792361,-0.049592662,0.574547648,-1
150,MODEL1,PARMS,RB4,0.60634905,4.399235377,-0.021172242,0.03824247,-0.242545086,-0.111652162,0.28129856,0.027177073,0.29527013,-0.286765991,0.104191597,-1
151,MODEL1,PARMS,RB4,0.619934508,0.355856992,0.004928025,-0.233269335,0.901917036,0.122845507,-0.020810459,-0.201049706,0.471521265,-1.679543912,3.7113149,-1
152,MODEL1,PARMS,RB4,0.618614594,1.655415844,0.04978125,-0.139243829,0.224809864,0.032692318,0.325849701,-1.214917668,0.388079887,-0.685313819,1.374190859,-1
