SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LB1
643,MODEL1,PARMS,LB1,0.677300427,1.278355142,0.228433902,-0.377769105,0.870099779,-0.033448684,0.358686136,-1.215311988,0.404569539,-0.576088588,1.146349632,-1
644,MODEL1,PARMS,LB1,0.706570178,0.98743503,0.000665877,-0.082397025,0.244047075,0.032670795,0.645974834,-1.72955479,0.548271414,-1.509800092,3.290606343,-1
645,MODEL1,PARMS,LB1,0.709548646,-5.043997757,0.081321234,-0.290571102,0.670136396,0.502566094,-1.897429607,4.1832504,0.174254067,0.000197776,-0.151314983,-1
646,MODEL1,PARMS,LB1,0.646376998,-4.557133023,0.087687403,-0.311972793,0.921317208,0.455966777,-1.334905314,2.738996827,0.210619784,-0.318035372,0.590233344,-1
647,MODEL1,PARMS,LB1,0.644434708,-4.280611988,0.11957166,-0.170327092,0.289617369,0.420456833,-1.172577569,2.069983162,0.173191805,0.429659744,-1.017606259,-1
648,MODEL1,PARMS,LB1,0.689928442,-3.871028553,0.018558229,0.054721541,-0.591672968,0.34075714,-0.087078592,-0.12939408,0.566975371,-2.107826893,4.686737749,-1
649,MODEL1,PARMS,LB1,0.727791741,-2.148399154,0.167518682,-0.40368671,1.360563579,0.185544589,0.362613565,-1.798120345,0.569664344,-1.657849614,3.92658274,-1
650,MODEL1,PARMS,LB1,0.700213128,2.852443757,-0.09225422,0.182077766,-1.085475629,0.056230267,0.383806909,-1.274384534,0.014533122,-0.03157538,0.644914391,-1
651,MODEL1,PARMS,LB1,0.727353279,-4.704025078,0.201960896,-0.544712903,1.504753023,0.501244145,-1.252424464,2.282911697,-0.102997629,0.379314616,-0.466880199,-1
652,MODEL1,PARMS,LB1,0.67469029,3.618859624,0.156700522,-0.021760691,-0.544069123,-0.15124171,0.568907257,-1.79340435,0.356420019,-0.702003542,1.805389944,-1
653,MODEL1,PARMS,LB1,0.704830242,-1.049287666,0.091334826,-0.242542447,0.629941886,0.159600257,-0.020913659,-0.502227326,0.500036696,-1.162507244,2.34625171,-1
654,MODEL1,PARMS,LB1,0.74097389,-12.8946152,0.017706141,-0.105541922,0.540815175,1.000531832,-2.680540617,5.065708529,0.305532484,-0.373442116,0.808509647,-1
655,MODEL1,PARMS,LB1,0.675962791,3.0253145,0.089517643,0.028617759,-0.79097678,-0.086524133,1.483767712,-3.659509627,0.302323247,-0.762821154,1.53332963,-1
656,MODEL1,PARMS,LB1,0.695930916,-2.061716977,0.095631814,-0.207441273,0.81989994,0.240925204,0.21813603,-1.262454787,0.33961718,-0.773145622,1.834578669,-1
657,MODEL1,PARMS,LB1,0.66528948,0.55550798,0.127511931,-0.315914027,1.122438383,0.053040237,0.287653423,-0.923027263,0.379674174,-0.504654641,0.975219389,-1
658,MODEL1,PARMS,LB1,0.705482253,3.231990139,0.124068811,-0.1814128,0.439434176,-0.070079377,0.73730247,-1.678780958,0.162542802,-0.517104542,1.260532869,-1
659,MODEL1,PARMS,LB1,0.738733986,-3.552463521,0.066514717,-0.232561799,0.509392384,0.361278894,-1.042889714,2.635400072,0.376741784,-0.814460969,1.552794794,-1
660,MODEL1,PARMS,LB1,0.731259235,5.621608163,0.080098685,-0.280246329,0.924421817,-0.208083758,1.174718875,-3.120007057,0.184863166,-0.520846274,1.362742447,-1
661,MODEL1,PARMS,LB1,0.69971268,4.04184589,0.116879526,-0.328564942,1.143621744,-0.108655725,0.826510733,-2.139663925,0.079624765,0.05069462,0.272496651,-1
662,MODEL1,PARMS,LB1,0.747945773,5.014101468,0.171966851,-0.1639996,0.057139934,-0.200723565,0.886496108,-1.989255121,0.112036998,0.646105776,-1.449867164,-1
663,MODEL1,PARMS,LB1,0.704201956,3.809057142,0.108333111,-0.177616616,0.183243884,-0.088149206,1.477219043,-4.119457376,0.034099694,0.357666638,-0.440027618,-1
664,MODEL1,PARMS,LB1,0.65136489,1.012328779,0.078629615,-0.264789716,0.616063467,0.028522188,0.569261967,-1.909290942,0.478633081,-1.21551707,2.553167688,-1
665,MODEL1,PARMS,LB1,0.714899469,0.318427284,0.032393328,-0.070953554,0.073421033,0.098661957,-0.138526774,0.320916687,0.409789047,-0.742580014,1.592062204,-1
666,MODEL1,PARMS,LB1,0.691687782,-2.873189568,0.030421128,-0.100390812,0.465837419,0.319173388,-0.522886426,0.801304948,0.322489007,-0.093491751,-0.198566512,-1
667,MODEL1,PARMS,LB1,0.67704216,-7.19143297,0.100733589,-0.251580044,0.564828627,0.643403203,-1.939728244,3.724625738,0.144363183,-0.180895201,0.453082858,-1
668,MODEL1,PARMS,LB1,0.683361219,6.813007443,0.185870186,-0.419139876,1.342674088,-0.350679308,1.075291007,-2.560455639,0.31260705,-0.240205957,0.42268917,-1
669,MODEL1,PARMS,LB1,0.719267289,-0.685147889,0.147669632,-0.568448116,1.919571519,0.135278968,0.074835261,-0.683405991,0.445279382,-1.297469519,3.111722974,-1
670,MODEL1,PARMS,LB1,0.697417425,-2.19336913,0.115815788,-0.324885206,1.048048441,0.205212523,-0.141417775,0.101335569,0.567714962,-1.671129576,3.542382637,-1
671,MODEL1,PARMS,LB1,0.693299808,4.324983817,0.005798256,-0.125789561,0.512079,-0.156887037,1.411592864,-3.233281856,0.439979795,-1.607167671,3.380711741,-1
672,MODEL1,PARMS,LB1,0.690818536,-2.261572088,0.056947576,0.010481041,-0.721963774,0.269239857,-0.014733942,-1.029436355,0.35375376,-0.710145265,1.730138151,-1
673,MODEL1,PARMS,LB1,0.656951171,-4.843207123,0.050137042,0.092005544,-0.874801797,0.432298541,-1.520653825,2.621285544,0.425809467,-0.614184945,1.228908934,-1
674,MODEL1,PARMS,LB1,0.658414051,-0.793528284,0.250014632,-0.523060379,1.334083097,0.137733521,0.062134801,-0.754792525,0.266354022,-0.467510951,1.145175386,-1
675,MODEL1,PARMS,LB1,0.678117756,0.887777209,0.111161559,-0.335128325,1.046211167,0.051207449,0.640154304,-1.966018862,0.354433371,-1.065862768,2.403925876,-1
676,MODEL1,PARMS,LB1,0.632637277,1.180573807,0.096772562,-0.253970216,0.969874917,0.05578716,0.582762794,-1.842927296,0.231477324,-0.346337885,0.736754312,-1
677,MODEL1,PARMS,LB1,0.735614841,1.393849233,-0.02470838,0.055887439,-0.309847985,0.069496875,-0.22505577,0.038438354,0.336261313,-0.641238432,1.503044579,-1
678,MODEL1,PARMS,LB1,0.704401934,-11.16357656,0.110771251,0.020350592,-0.585916821,0.835697239,-2.36710736,4.719202615,0.347422584,-0.763596898,1.724983967,-1
679,MODEL1,PARMS,LB1,0.650375376,1.798680405,0.231159512,-0.426954204,1.264077578,-0.135022025,0.894163937,-1.952403071,0.728860629,-2.090713376,4.295766744,-1
680,MODEL1,PARMS,LB1,0.696725366,2.91330876,0.065182923,-0.145408691,0.514168715,-0.054186015,0.828447364,-2.245778391,0.270692466,-0.56569183,1.263136519,-1
681,MODEL1,PARMS,LB1,0.68073469,7.343169449,0.156132014,-0.243204023,0.64979896,-0.411462145,1.779278011,-4.065895538,0.396479295,-0.772451215,1.759040811,-1
682,MODEL1,PARMS,LB1,0.703615217,0.86329741,0.12588979,-0.464327338,1.339553989,0.056814783,-0.522749547,1.118033368,0.39070362,-0.481859628,0.928269644,-1
683,MODEL1,PARMS,LB1,0.674962921,-5.569772276,0.120103136,-0.43744132,1.298167716,0.419908156,-0.794762384,0.990327146,0.64965922,-1.839354224,4.242999167,-1
684,MODEL1,PARMS,LB1,0.71897149,2.370541862,0.177676389,-0.373561111,0.537136547,-0.092425986,0.219005917,-0.52843083,0.499524386,-0.474463562,0.586215992,-1
685,MODEL1,PARMS,LB1,0.671715134,0.666901452,0.154406727,-0.464709407,1.927101041,0.056309249,-0.00655725,-0.144872257,0.306683277,-0.149374606,0.027204636,-1
686,MODEL1,PARMS,LB1,0.711922748,-11.62503187,0.232465139,-0.2580885,0.545882836,0.855660834,-2.607997117,5.606125821,0.208798683,-0.400442177,1.193194767,-1
687,MODEL1,PARMS,LB1,0.669279583,-5.637630021,0.123247851,-0.278783153,0.619348947,0.504194469,-1.512384621,2.916396738,0.227573912,-0.228473693,0.522485245,-1
688,MODEL1,PARMS,LB1,0.633542291,4.896147059,0.185538904,-0.287393228,0.933197236,-0.140090624,0.770349403,-1.773096663,-0.144469581,0.660149117,-0.983661624,-1
689,MODEL1,PARMS,LB1,0.656103024,2.899681152,0.210259434,-0.475039742,1.156396845,-0.117113585,0.199054888,-0.54728879,0.364396498,0.015521847,-0.350976628,-1
690,MODEL1,PARMS,LB1,0.673506239,3.246876761,0.034814767,-0.112318133,0.074815974,-0.004890931,0.084541745,-0.697746328,-0.007135772,0.434526655,-0.562686612,-1
691,MODEL1,PARMS,LB1,0.694324678,2.377106401,0.07975219,-0.175247265,0.729207837,-0.059213338,0.46946512,-0.97688764,0.456009415,-1.168054473,2.195020348,-1
692,MODEL1,PARMS,LB1,0.678064574,-1.13686792,0.079634991,-0.144780785,0.083902234,0.173412963,-0.178947897,0.423875476,0.438944168,-1.055034305,2.293049167,-1
693,MODEL1,PARMS,LB1,0.651336018,1.847524253,0.015847161,-0.136177259,0.461543012,0.067280932,-0.09181351,-0.089920496,0.136861179,0.198160521,-0.384189181,-1
694,MODEL1,PARMS,LB1,0.595244139,5.891100862,0.141329233,-0.098173697,-0.027836708,-0.275700695,0.688946335,-1.066495951,0.271000745,-0.22654008,0.300300061,-1
695,MODEL1,PARMS,LB1,0.707106028,-5.806515508,0.01445154,0.139298769,-1.199522937,0.508973379,-1.555327412,3.3731507,0.456379209,-1.409917382,2.748997482,-1
696,MODEL1,PARMS,LB1,0.654284438,5.10441462,0.031975432,-0.145202975,0.482526268,-0.257182382,0.821881364,-1.793721552,0.654506577,-1.86505565,3.971952069,-1
697,MODEL1,PARMS,LB1,0.671454842,5.365027471,0.021770628,-0.157843483,0.610002118,-0.192501694,0.661267173,-1.245067643,0.235359593,-0.084727522,0.321166109,-1
698,MODEL1,PARMS,LB1,0.702150691,-4.783284669,0.218850482,-0.481983164,1.460052562,0.411072036,-1.147342708,2.400806301,0.242444566,-0.197316633,0.435117042,-1
699,MODEL1,PARMS,LB1,0.736432387,-0.765739215,0.126552053,-0.074924573,-0.356481213,0.184166886,-0.034023421,-0.571095336,0.1310781,0.558911091,-0.95551451,-1
700,MODEL1,PARMS,LB1,0.694737093,7.60253934,0.158462403,-0.683465789,2.600756183,-0.353756951,1.573960628,-3.488592698,0.196792059,-0.882125848,2.379324755,-1
701,MODEL1,PARMS,LB1,0.736328009,0.537158353,0.100756367,-0.31823481,1.180189006,0.110070252,-0.778163766,1.773913796,0.23079741,-0.038664772,0.047024333,-1
702,MODEL1,PARMS,LB1,0.742716725,5.74964103,0.118978549,-0.323922697,1.015966261,-0.272411799,0.304887903,-0.384786497,0.415608259,-0.878982681,1.839046716,-1
703,MODEL1,PARMS,LB1,0.665830507,-3.205246113,0.13159162,-0.21784684,0.401359747,0.362577535,-0.375512809,0.212469517,0.111121126,-0.099572955,0.167729635,-1
704,MODEL1,PARMS,LB1,0.660300713,-2.450978402,0.182814422,-0.49752282,1.412614886,0.23870645,-0.670406731,1.553658938,0.413440595,-0.863562669,1.850351212,-1
705,MODEL1,PARMS,LB1,0.731733088,-4.285465367,0.163743101,-0.196167993,0.097066168,0.396721645,-0.743313732,0.896546722,0.203111619,-0.128320228,0.612738328,-1
706,MODEL1,PARMS,LB1,0.735201386,-3.906543671,0.160072012,-0.597357934,2.092124137,0.335393281,-0.466524499,0.114509097,0.465675488,-1.235949239,2.820252367,-1
707,MODEL1,PARMS,LB1,0.633626579,5.666380696,0.086230719,0.09072126,-0.832791762,-0.256645593,0.427228618,-0.453285904,0.360033835,-1.036840873,2.212396263,-1
708,MODEL1,PARMS,LB1,0.705644939,-2.62128885,0.229538057,-0.661943939,2.491111365,0.27203872,-0.474811464,0.279617333,0.294276565,-0.775069728,2.034378453,-1
709,MODEL1,PARMS,LB1,0.693665816,2.381077017,0.152065541,-0.113622993,-0.1140134,-0.067922203,0.675588672,-1.72796539,0.311770053,-0.125531627,0.012280291,-1
710,MODEL1,PARMS,LB1,0.675811385,-5.493784316,0.163721839,-0.364160291,0.617024854,0.48320329,-1.971303388,4.128439957,0.300025638,-0.493305471,1.142409735,-1
711,MODEL1,PARMS,LB1,0.660569815,6.833953114,0.149670867,-0.334988862,1.140226383,-0.352143042,1.084243088,-2.268764151,0.312858439,-0.030907345,-0.150679148,-1
712,MODEL1,PARMS,LB1,0.737928447,4.857649885,0.081142961,-0.190906859,0.39974305,-0.196795063,1.010902866,-1.970438879,0.299750767,-0.589985873,1.332919815,-1
713,MODEL1,PARMS,LB1,0.736446489,-0.318824067,0.117305091,-0.281207162,0.485254351,0.131011071,-0.012836842,-0.347970511,0.338408994,-0.354715982,0.68064841,-1
714,MODEL1,PARMS,LB1,0.686561755,-1.426232319,0.130877172,-0.081281846,-0.391217757,0.249368043,-1.189469248,2.334881456,0.082943704,0.896695603,-1.950297156,-1
715,MODEL1,PARMS,LB1,0.643639822,-4.629262075,0.22659819,-0.492074126,1.337380088,0.38599948,-0.527966661,0.565847401,0.306992177,-0.289091184,0.567789972,-1
716,MODEL1,PARMS,LB1,0.66835138,4.056268391,6.51315E-05,0.021211796,-0.399921178,-0.145090263,1.016543412,-2.586425056,0.458761361,-1.244610279,2.666957627,-1
717,MODEL1,PARMS,LB1,0.656905977,-1.350849663,0.156107693,-0.533854049,2.394836928,0.159785675,-0.168923463,0.04564991,0.450404655,-0.7940061,1.515562235,-1
718,MODEL1,PARMS,LB1,0.708440721,-9.173018532,0.270852539,-0.6868168,2.172623671,0.71533357,-1.586184976,2.732320084,0.103655833,0.410222459,-0.774107551,-1
719,MODEL1,PARMS,LB1,0.694212614,3.626438082,0.141133063,-0.685668554,2.769163242,-0.082299374,0.007616733,0.353657705,0.153119415,0.129307741,-0.628012959,-1
720,MODEL1,PARMS,LB1,0.678151297,0.233582792,0.076901262,-0.178578029,0.395160549,0.109111593,-0.433520035,1.090692153,0.353815886,-0.580510883,1.26975529,-1
721,MODEL1,PARMS,LB1,0.716704114,-4.985079166,0.287883738,-0.755241744,2.248092863,0.41959809,-1.394040137,2.972246592,0.204263416,0.434064722,-1.110330095,-1
722,MODEL1,PARMS,LB1,0.720812581,-7.663734305,0.222733381,-0.709822182,2.327577097,0.626261392,-0.875895473,0.836636228,0.146231514,-0.212641968,0.722582266,-1
723,MODEL1,PARMS,LB1,0.659357814,0.512283223,0.161565792,-0.303071169,1.088853662,0.106729394,-0.070349916,0.286782051,0.095890858,0.116942014,-0.273948767,-1
724,MODEL1,PARMS,LB1,0.716320034,0.390637938,0.130374524,-0.254856039,0.650032646,0.141119386,0.372144035,-1.553182636,0.000965718,0.465625254,-0.580885313,-1
725,MODEL1,PARMS,LB1,0.670009323,2.254335505,0.046196254,-0.027936745,-0.00614693,0.035725935,0.555914417,-1.324722212,0.051002067,0.636409258,-1.524063447,-1
726,MODEL1,PARMS,LB1,0.765352717,-2.33237295,0.248393453,-0.545886488,1.52565336,0.213389294,-0.692765794,1.216040892,0.428516838,-0.260181726,0.190261942,-1
727,MODEL1,PARMS,LB1,0.712946,-1.881105653,0.198836936,-0.564158778,2.015303716,0.19968246,0.110039703,-1.485104937,0.387222812,-0.687248101,1.593206971,-1
728,MODEL1,PARMS,LB1,0.659399252,-4.998377393,-0.071319561,0.098150006,-0.388107046,0.515266391,-1.420621459,2.720810757,0.295246694,-0.570193918,1.235971571,-1
729,MODEL1,PARMS,LB1,0.695411943,-0.564204639,0.038843059,-0.215661154,0.642578415,0.195758259,0.949224323,-3.192524018,0.233122461,-0.900315828,2.17972235,-1
730,MODEL1,PARMS,LB1,0.601014739,-1.475605947,0.089095486,-0.290634266,0.878538762,0.198242149,-0.106064108,-0.070359234,0.398690428,-0.548033914,1.009342897,-1
731,MODEL1,PARMS,LB1,0.634408407,1.277189671,-0.060104824,0.051472907,-0.213579793,0.105086086,0.77473136,-2.248704252,0.161164897,-0.203356729,0.598588548,-1
732,MODEL1,PARMS,LB1,0.679024988,-3.283525617,0.12191034,-0.191294497,0.453795201,0.269800968,-0.409183477,0.663491725,0.595120919,-1.501655866,2.949058191,-1
733,MODEL1,PARMS,LB1,0.708693312,0.378545709,0.090662111,-0.322674832,1.158559935,0.124373327,-0.140732376,0.157531052,0.188239768,-0.153916757,0.451445225,-1
734,MODEL1,PARMS,LB1,0.664070709,4.102911647,0.144928914,-0.315655377,0.650036744,-0.137129076,1.100696126,-3.167339766,0.186631417,-0.592228925,1.974804942,-1
735,MODEL1,PARMS,LB1,0.659760228,1.271207936,0.056170938,-0.255296128,0.816726147,0.042477574,0.558554215,-1.34875816,0.381286741,-0.898988167,1.419985518,-1
736,MODEL1,PARMS,LB1,0.685646772,-1.56880452,0.086325338,-0.193992224,0.678702783,0.187971836,0.602183513,-2.028379553,0.467625645,-1.405344471,3.128173601,-1
737,MODEL1,PARMS,LB1,0.65419904,-1.595259042,-0.049188238,0.100371515,-0.350559743,0.255904227,-0.465719915,0.625965484,0.372379641,-0.849472705,1.899957929,-1
738,MODEL1,PARMS,LB1,0.691865209,0.72993329,0.312252263,-0.892597806,3.100548779,0.021172573,-0.113845076,0.13274452,0.276164551,0.001802277,-0.093712183,-1
739,MODEL1,PARMS,LB1,0.720729512,3.331786046,0.176046225,-0.286890715,0.596369484,-0.127774811,0.682428477,-1.678810054,0.306448764,-0.577067115,1.215810868,-1
740,MODEL1,PARMS,LB1,0.696844343,6.315266985,0.157160356,-0.528986771,1.877465552,-0.320936126,1.099169452,-2.227895052,0.420866888,-1.559206955,3.473624283,-1
741,MODEL1,PARMS,LB1,0.638781763,-3.763205116,0.263481509,-0.641881543,1.9638239,0.293992637,-1.018781513,2.196324652,0.439777035,-0.727682314,1.437908031,-1
742,MODEL1,PARMS,LB1,0.658797373,-8.767377288,0.088052271,-0.345201157,1.157432651,0.68808493,-2.69404797,5.681877824,0.41253385,-0.627529006,1.550910757,-1
743,MODEL1,PARMS,LB1,0.635474625,1.99335078,0.157128973,-0.333890872,1.071869844,-0.03840728,0.945086079,-2.71381562,0.328959387,-0.746023084,1.709831631,-1
744,MODEL1,PARMS,LB1,0.716652742,-3.233898942,0.091141444,-0.193341083,0.491363079,0.281094522,-0.109196505,-0.093910791,0.557552139,-1.393394489,2.661422568,-1
745,MODEL1,PARMS,LB1,0.691144393,-1.880591962,0.0317302,0.058016974,-0.511566623,0.222429855,0.834668662,-2.756509211,0.454522838,-1.250429962,2.649443058,-1
746,MODEL1,PARMS,LB1,0.729312944,7.813576875,0.174945417,-0.421356422,0.998699101,-0.433717948,0.723775385,-1.573104568,0.445377089,-0.339820556,0.496303162,-1
747,MODEL1,PARMS,LB1,0.712104912,-3.462305449,0.077553972,-0.221975831,0.550026126,0.403538781,-0.498797185,0.20505938,0.077685536,0.370459232,-0.456872813,-1
748,MODEL1,PARMS,LB1,0.712257101,0.06761206,0.022149582,0.156108929,-0.741183171,0.116711291,0.496460829,-1.811064682,0.376456807,-0.704982441,1.481535123,-1
749,MODEL1,PARMS,LB1,0.706506958,1.887610237,0.21166895,-0.62226942,2.068069059,0.030474217,-0.380694977,0.486460136,0.061267807,0.10483512,0.1647016,-1
750,MODEL1,PARMS,LB1,0.654397235,0.662753759,0.272122014,-0.807909682,2.904708155,-0.001099558,-0.483626383,1.507177408,0.463523525,-0.625613238,0.988180614,-1
751,MODEL1,PARMS,LB1,0.68456296,9.526990557,-0.02303368,0.125741614,-0.90578288,-0.406348456,1.38393499,-3.333874156,0.00849265,0.305869274,-0.275328931,-1
752,MODEL1,PARMS,LB1,0.686411916,-6.600917208,0.042856796,-0.012465839,-0.137502469,0.577232336,-1.845602567,3.861102227,0.287824271,-0.448474614,0.965677449,-1
753,MODEL1,PARMS,LB1,0.681918473,0.51304006,0.182749947,-0.408812313,0.986099638,0.021184112,0.006441595,-0.092515259,0.537021746,-1.640898535,3.726450546,-1
754,MODEL1,PARMS,LB1,0.666673977,0.202855523,0.083146833,-0.066304404,0.126503116,0.138118117,-0.045184004,-0.309482863,0.181919032,-0.0844762,0.144869665,-1
755,MODEL1,PARMS,LB1,0.708780358,-2.749754141,0.101399398,-0.20265547,0.488376357,0.35822835,-0.809307316,1.737982382,0.060649463,-0.024083561,0.205661866,-1
756,MODEL1,PARMS,LB1,0.702866678,1.345500043,0.090802848,-0.187831282,0.620180917,-0.012843674,0.311264108,-0.672827233,0.563196981,-1.807037843,3.874240112,-1
757,MODEL1,PARMS,LB1,0.707288544,2.756857084,0.07945906,-0.258734912,0.642399994,-0.023427875,0.1237519,-0.331827235,0.194221416,-0.306567934,0.707318966,-1
758,MODEL1,PARMS,LB1,0.67663931,-1.429217932,0.119081493,-0.308644149,1.055434308,0.161463397,0.267595776,-0.935248747,0.524980559,-1.676137785,3.936476738,-1
759,MODEL1,PARMS,LB1,0.655050649,1.955865919,0.161406508,-0.299873749,0.730309983,-0.072263534,0.65590637,-1.870156602,0.517596297,-1.051354516,2.044194856,-1
760,MODEL1,PARMS,LB1,0.642538645,-2.090382148,0.052019705,-0.253838854,0.93109695,0.281905254,0.044255745,-1.08984739,0.296719725,-0.806627301,1.806879221,-1
761,MODEL1,PARMS,LB1,0.706603676,2.421161954,0.052170123,-0.276179591,0.829064321,-0.005382532,0.714150692,-1.781027389,0.25825109,-0.586380735,1.316087353,-1
762,MODEL1,PARMS,LB1,0.635925827,-1.908798245,0.069886941,-0.327669625,0.803058069,0.240470523,-0.358898959,0.347953513,0.43414638,-1.023320812,1.967003924,-1
763,MODEL1,PARMS,LB1,0.65817783,3.963315528,0.197979457,-0.401688949,1.156675121,-0.188864418,0.197256268,-0.356727814,0.389181172,-0.220470839,0.31242746,-1
764,MODEL1,PARMS,LB1,0.678534259,3.771155469,0.049998441,0.126299256,-1.069822569,-0.115166594,0.829960515,-2.436146125,0.25064666,-0.310189967,1.024712558,-1
765,MODEL1,PARMS,LB1,0.64299547,-4.844729353,0.095714325,-0.272175076,0.539216229,0.407913707,-0.025589563,-0.641261871,0.464270408,-1.712282136,3.966245156,-1
766,MODEL1,PARMS,LB1,0.712593662,-9.734800215,0.082213875,-0.286030923,0.804554485,0.76189645,-2.139468699,4.187418854,0.411935073,-1.118301585,2.195072397,-1
767,MODEL1,PARMS,LB1,0.683622648,2.259644696,0.219057203,-0.611490778,1.880812672,-0.040127774,0.584174592,-1.575304221,0.195279024,-0.138461084,0.384511167,-1
768,MODEL1,PARMS,LB1,0.621002982,-2.220955209,0.171578897,-0.3291239,1.161545962,0.212893076,-0.127139614,-0.021738374,0.358537201,0.250295777,-0.966687759,-1
769,MODEL1,PARMS,LB1,0.757577046,1.279347803,0.01800035,0.029660573,-0.494043286,0.087445155,0.357361344,-0.74861025,0.115044956,0.434572604,-0.967717643,-1
770,MODEL1,PARMS,LB1,0.644973807,-3.461310203,0.168320105,-0.311410267,0.829107003,0.33351606,-0.758666605,1.475136071,0.266801704,-0.594486706,1.439914567,-1
771,MODEL1,PARMS,LB1,0.718800588,-2.609408259,0.14821197,-0.64200638,2.155740912,0.339544619,-0.438153044,0.318819511,0.097848728,-0.860472093,2.666681602,-1
772,MODEL1,PARMS,LB1,0.726401026,4.76501864,0.031772943,-0.223592957,0.833766137,-0.081535972,0.427639328,-1.487142191,-0.039100527,0.337227468,-0.301471947,-1
773,MODEL1,PARMS,LB1,0.741204626,-2.294879407,0.231708401,-0.759255751,2.627287216,0.20608146,-0.314764649,0.500709275,0.497232377,-1.27995559,2.718360661,-1
774,MODEL1,PARMS,LB1,0.693694265,-1.837595448,0.126119492,-0.279172663,0.776884863,0.226088653,-0.647477414,1.438645883,0.370059397,-0.815779406,1.479694923,-1
775,MODEL1,PARMS,LB1,0.742040199,-7.031537332,0.038070078,-0.137695741,0.124678533,0.618770771,-1.678470445,3.644601665,0.268438923,-0.764869704,1.728992479,-1
776,MODEL1,PARMS,LB1,0.679082101,2.024579549,0.179578319,-0.231440686,0.623848517,-0.047491492,0.779325125,-2.094563158,0.293851815,-0.228353261,0.309577622,-1
777,MODEL1,PARMS,LB1,0.694415917,-1.179806206,0.320241019,-0.404145029,0.397312032,0.128123685,-0.913389169,2.086739067,0.322531555,-0.549638156,1.519779989,-1
778,MODEL1,PARMS,LB1,0.684336871,-4.397000535,0.073776341,-0.028850002,-0.195047925,0.436314982,-0.623417935,0.323014114,0.203588767,-0.490268171,1.447591008,-1
779,MODEL1,PARMS,LB1,0.707485679,-2.004771021,0.140934881,-0.388522191,1.328412933,0.147760431,-0.249177351,0.191426714,0.785837695,-1.947008331,3.625999271,-1
780,MODEL1,PARMS,LB1,0.720876324,-0.29083928,0.204686838,-0.476267891,1.148391757,0.131509201,-0.264492643,0.079842517,0.204293215,-0.183595167,0.740307121,-1
781,MODEL1,PARMS,LB1,0.725153483,-4.053406877,0.202885893,-0.629574631,1.979924055,0.35486357,-0.839439071,1.634426765,0.372121442,-0.615081071,1.134486514,-1
782,MODEL1,PARMS,LB1,0.630494542,-0.957221994,-0.099167978,0.239650511,-1.022693443,0.239614328,-0.146830529,0.125674486,0.342855659,-0.934392534,1.84306336,-1
783,MODEL1,PARMS,LB1,0.786998659,1.664725554,0.048843852,-0.245069371,0.780425236,0.000555561,0.06451713,-0.357077197,0.496127059,-1.357799043,3.076952864,-1
784,MODEL1,PARMS,LB1,0.682525088,3.746245473,0.182768813,-0.504969253,1.417460116,-0.129998872,0.430155815,-0.973378604,0.251122252,-0.678202861,1.686520341,-1
785,MODEL1,PARMS,LB1,0.778507475,-3.137419465,0.12035305,-0.277471887,0.712373363,0.343304247,-0.929518341,1.957707158,0.224017316,-0.152182367,0.426583536,-1
786,MODEL1,PARMS,LB1,0.696739932,2.481957163,0.274583846,-0.717803359,2.190101688,-0.114354131,0.326080163,-0.343352871,0.472007677,-1.445353179,2.818194204,-1
787,MODEL1,PARMS,LB1,0.64753187,4.670447643,0.044349006,-0.084766893,-0.068374485,-0.176533862,0.582126488,-1.65533325,0.331379274,-0.101316256,0.166846296,-1
788,MODEL1,PARMS,LB1,0.666393706,-9.104272411,0.241216713,-0.324292835,0.466097883,0.6317296,-1.48754551,2.693043967,0.52885459,-1.452562644,3.229102061,-1
789,MODEL1,PARMS,LB1,0.684281049,-0.068051636,0.154472728,-0.307589493,0.874475391,0.047095806,0.368663666,-0.899071641,0.52824241,-0.528696341,0.706100436,-1
790,MODEL1,PARMS,LB1,0.660636997,-1.290170521,0.032658722,-0.273461432,1.025167676,0.270068984,-0.675051777,1.115700357,0.13363897,0.551217213,-1.329681622,-1
791,MODEL1,PARMS,LB1,0.721245593,-5.471710618,0.105174123,-0.311736932,0.776475992,0.477526602,-1.433772589,3.328716945,0.362555703,-0.62857739,1.239988513,-1
792,MODEL1,PARMS,LB1,0.674647779,-3.340573118,0.069877895,-0.176378252,0.262304423,0.329743344,-1.048321064,1.855005606,0.447994135,-0.696744355,1.263770681,-1
793,MODEL1,PARMS,LB1,0.676277272,-4.276973838,0.060236862,-0.279984942,1.019723063,0.427200934,-0.881685395,1.490514653,0.235996723,-0.073817274,-0.087432237,-1
794,MODEL1,PARMS,LB1,0.676483825,-4.980793534,0.218861065,-0.476053706,1.591291135,0.360567947,-1.112646556,2.38775023,0.546049994,-1.112717294,2.264256958,-1
795,MODEL1,PARMS,LB1,0.747527043,4.365698652,0.171676202,-0.101289331,-0.219895189,-0.276317085,1.087103759,-2.559068188,0.640633078,-1.338309226,2.77953575,-1
796,MODEL1,PARMS,LB1,0.663521717,4.575614952,0.064994531,-0.200043534,0.327961369,-0.192755778,1.440639775,-3.53382527,0.448881226,-1.721176241,3.865703053,-1
