SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB10
660,MODEL1,PARMS,RB10,0.743069743,9.694769677,0.052217554,0.065563382,-0.296842434,-0.470692624,2.052407966,-5.079256349,0.31557604,0.104284468,-0.307668332,-1
661,MODEL1,PARMS,RB10,0.70475026,11.07258691,0.099049711,-0.596480392,2.588847714,-0.634833622,1.652577688,-3.316529512,0.714674178,-1.169151125,2.127375462,-1
662,MODEL1,PARMS,RB10,0.747971201,7.928198865,0.418336172,-0.848958836,2.562574931,-0.528939158,1.9428958,-4.423565352,0.649867079,-0.879428442,1.620468851,-1
663,MODEL1,PARMS,RB10,0.715917115,7.722000873,0.231138148,-0.544792038,1.648987984,-0.500584858,1.892160396,-4.652335845,0.869263316,-1.318418611,2.376981085,-1
664,MODEL1,PARMS,RB10,0.701370486,11.58170261,0.094455224,-0.322494202,1.302261635,-0.693882912,2.81760899,-6.478517568,0.757701483,-1.220495015,2.04223185,-1
665,MODEL1,PARMS,RB10,0.75086829,4.435135337,0.059437992,-0.068328098,0.237557155,-0.133960796,-0.031882619,0.393696465,0.459696865,-0.632663814,1.00368283,-1
666,MODEL1,PARMS,RB10,0.679216742,-2.123298158,0.120331037,-0.296512957,0.973360813,0.26886374,-1.305262711,2.858779664,0.457921416,0.070140471,-0.645962141,-1
667,MODEL1,PARMS,RB10,0.815582324,6.57910796,0.198985129,-0.455605819,1.552379961,-0.384496852,1.58007134,-4.095052492,0.772365508,-2.233807038,4.992849393,-1
668,MODEL1,PARMS,RB10,0.704497868,9.384806736,0.075639756,-0.109122762,0.47554935,-0.428579086,0.329161397,-0.161542766,0.30499076,0.3634034,-0.952380408,-1
669,MODEL1,PARMS,RB10,0.729638215,0.843467487,0.115958162,-0.414633884,1.632285621,0.056765034,-0.991284087,2.515559838,0.69033096,-1.953454235,4.132144595,-1
670,MODEL1,PARMS,RB10,0.743048687,3.615479222,0.033709737,-0.075704205,0.288019092,-0.197233624,0.641442067,-1.676175653,1.008669582,-2.066084958,3.953527438,-1
671,MODEL1,PARMS,RB10,0.810638606,10.35747846,0.03908105,-0.220382611,1.056994152,-0.539442757,1.687960618,-3.538031017,0.530525127,-0.477584483,0.472337637,-1
672,MODEL1,PARMS,RB10,0.734894631,1.254809096,0.034288586,-0.020883999,-0.077535504,0.072115492,0.101319194,-0.734020295,0.462149658,-0.254773258,0.22878799,-1
673,MODEL1,PARMS,RB10,0.778642306,1.079811242,-0.03606754,0.141752368,-0.494915471,0.029346533,-0.374968283,0.854689552,0.816955068,-1.282641278,2.04565164,-1
674,MODEL1,PARMS,RB10,0.751271846,3.634359786,0.043684671,0.132094215,-0.826458999,-0.08166665,0.489682089,-1.308686898,0.443541054,-0.489377774,0.766132951,-1
675,MODEL1,PARMS,RB10,0.771344383,5.612482031,0.048031292,-0.159980185,0.525770933,-0.376743876,1.110404954,-2.226305022,1.237114117,-3.021178092,5.82499787,-1
676,MODEL1,PARMS,RB10,0.765393511,0.472377832,0.089254449,-0.202748398,0.774815668,0.055671831,0.473926258,-1.363271759,0.665730929,-0.673677301,0.697034323,-1
677,MODEL1,PARMS,RB10,0.708647468,4.509841999,0.076210285,-0.02099684,-0.097707487,-0.18559092,1.193778539,-3.235253394,0.587035158,-0.752063681,1.213916373,-1
678,MODEL1,PARMS,RB10,0.738760849,-6.281890907,0.00148089,0.181288448,-0.441862802,0.515008418,-1.395411463,2.433188533,0.732213324,-1.625532634,3.515327388,-1
679,MODEL1,PARMS,RB10,0.672619356,6.355920826,0.238874376,-0.254159349,0.28266457,-0.40102316,1.650677223,-3.531575192,0.79637582,-1.632715996,2.889376905,-1
680,MODEL1,PARMS,RB10,0.792687451,8.678341995,0.207215741,-0.576467289,2.064691673,-0.509074907,1.688838403,-4.227967227,0.654204571,-0.710784991,1.144478972,-1
681,MODEL1,PARMS,RB10,0.735339352,6.845636941,0.194811084,-0.530113187,2.322997495,-0.446441545,2.741709315,-6.657425075,0.910915375,-2.275416826,4.560140827,-1
682,MODEL1,PARMS,RB10,0.671707074,-0.679836822,0.158890983,-0.242267697,0.603808319,0.11921663,0.134923558,-0.422642225,0.642060899,-1.141681933,2.179904677,-1
683,MODEL1,PARMS,RB10,0.733528635,-1.046544942,0.254601021,-0.570865846,1.967739502,0.01676736,0.635549981,-1.616776656,1.137774545,-3.324427042,7.010931491,-1
684,MODEL1,PARMS,RB10,0.725395681,0.548524985,-0.05279049,-0.17867487,1.177184863,0.03995015,-0.900130722,2.176349346,1.058453015,-1.762203293,2.712125675,-1
