SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB4_5
137,MODEL1,PARMS,RB4_5,0.89261023,-1.679912038,0.032521354,-0.422522213,1.711179869,0.218339951,-0.908256196,1.859428054,1.185140997,-3.577198881,7.710385989,-1
138,MODEL1,PARMS,RB4_5,0.882910669,2.033297154,0.006089003,-0.169431407,0.24933235,0.107021331,-0.880370186,1.806276608,0.50889531,-0.229821079,0.097933084,-1
139,MODEL1,PARMS,RB4_5,0.862567854,9.013201284,0.154365372,-0.282494314,0.388582441,-0.417689769,1.928768358,-4.190800816,0.495799908,-0.524057659,0.673712552,-1
140,MODEL1,PARMS,RB4_5,0.87259838,8.686054552,0.004705576,0.232404076,-1.811735453,-0.357876114,0.150012788,-0.454657887,0.629749761,-0.794958398,1.271296524,-1
141,MODEL1,PARMS,RB4_5,0.893366249,9.469169243,0.155973443,-0.635391725,2.183682123,-0.366204775,0.954812421,-1.728329662,0.257028861,-0.582977999,1.139667603,-1
142,MODEL1,PARMS,RB4_5,0.915240208,4.413583507,0.139301586,-0.634174664,2.621722609,-0.003598914,0.094983925,-0.806409867,0.113512855,0.119366684,0.107836458,-1
143,MODEL1,PARMS,RB4_5,0.83040713,0.441195431,-0.019770501,-0.358303205,1.296719727,0.306454986,-1.780409126,3.735138704,0.250293077,-0.427303427,0.928634938,-1
144,MODEL1,PARMS,RB4_5,0.838760497,4.883238069,0.156850874,-0.229515616,0.21188571,-0.160142635,-0.154575273,0.682922008,0.630818803,-1.105412637,2.076687039,-1
145,MODEL1,PARMS,RB4_5,0.914049285,13.02788858,-0.041814012,0.331140188,-1.847515731,-0.663005888,1.994707064,-4.481032058,0.763269455,-1.781916947,3.422711483,-1
146,MODEL1,PARMS,RB4_5,0.813508074,8.991923676,0.116349284,-0.098255499,-0.330267105,-0.469019178,1.205163761,-2.406038633,0.851110029,-2.134840727,4.422484193,-1
147,MODEL1,PARMS,RB4_5,0.86877574,6.767129642,0.081322958,-0.326652506,0.938910197,-0.148035078,0.267231897,-1.050458475,0.139022964,0.523259317,-1.006593571,-1
148,MODEL1,PARMS,RB4_5,0.881413219,13.64018372,-0.06873967,0.261395735,-0.8748102,-0.628618046,1.760803322,-3.527574848,0.399432606,-0.67773948,1.37797331,-1
149,MODEL1,PARMS,RB4_5,0.88524662,3.438897779,0.031722966,-0.108921004,-0.060847629,0.138475464,-0.920491919,1.988430758,-0.078007583,0.682605172,-1.181117288,-1
150,MODEL1,PARMS,RB4_5,0.880184039,4.404827557,0.094240728,-0.202320392,0.706491851,-0.186213914,-0.507978087,1.651966997,1.026909257,-2.385189014,4.868375894,-1
151,MODEL1,PARMS,RB4_5,0.975162078,4.49141151,-0.249432466,0.199642243,-0.19721871,0.066923003,-0.473887045,1.171421354,0.339971696,-0.274235561,-0.051145805,-1
152,MODEL1,PARMS,RB4_5,0.843388109,4.174337369,-0.089597774,0.196597321,-0.878866154,0.064911754,0.668323356,-2.264285567,0.156205636,-0.152889628,0.354892871,-1
153,MODEL1,PARMS,RB4_5,0.872944243,-2.626967936,0.163458411,-0.527994453,1.752733846,0.379046248,-1.429509849,3.149837621,0.444438284,-0.497970289,0.84942433,-1
154,MODEL1,PARMS,RB4_5,0.828749336,5.890928601,0.122031359,-0.483627242,1.495394184,-0.013870935,-1.070422123,2.542813933,-0.249732785,1.901096667,-3.763834984,-1
155,MODEL1,PARMS,RB4_5,0.884606176,-3.898160522,-0.026316601,-0.144327528,0.594542158,0.412927682,-0.719224301,0.98295867,0.977925514,-2.644050219,5.303033858,-1
156,MODEL1,PARMS,RB4_5,0.826256438,2.956809903,0.084165968,-0.326081867,0.985900841,0.031577092,-0.262226997,0.546517685,0.495475969,-1.260236497,2.934141216,-1
157,MODEL1,PARMS,RB4_5,0.852554801,5.543688165,0.071783808,-0.340324686,1.066625604,-0.125392198,-0.334146931,0.947794219,0.494720135,-1.027454432,2.171336,-1
158,MODEL1,PARMS,RB4_5,0.840459087,3.288189155,0.05873219,-0.233876742,0.413914421,-0.022891294,-0.915293381,2.525714358,0.739441926,-1.911167902,3.749616558,-1
159,MODEL1,PARMS,RB4_5,0.925526099,4.386298078,0.308996108,-0.971413348,3.18339766,-0.043622104,-0.959869049,2.3652305,0.092270589,0.961242365,-1.865584682,-1
160,MODEL1,PARMS,RB4_5,0.812381237,10.05131805,0.004095532,-0.078817738,0.288475333,-0.450088358,1.294217547,-2.54087289,0.630860753,-1.342017199,2.617293891,-1
161,MODEL1,PARMS,RB4_5,0.950653128,11.11419476,-0.10343994,0.302595784,-1.341955075,-0.500753324,1.576866077,-3.259199305,0.687624896,-1.93490453,4.043559584,-1
162,MODEL1,PARMS,RB4_5,0.837986603,3.242457736,0.128830421,-0.405635509,1.444356068,-0.086515162,0.394365629,-0.193152621,0.866076327,-2.867876648,5.976738255,-1
163,MODEL1,PARMS,RB4_5,0.856327473,4.69177216,-0.052851585,0.019829407,0.091092019,-0.076293061,0.820138264,-2.171751316,0.610413096,-1.926838831,4.141753588,-1
164,MODEL1,PARMS,RB4_5,0.868925687,4.173201067,0.386033257,-0.974372418,3.038288342,-0.211393303,0.777565612,-2.015977573,0.785615649,-1.534363107,2.7416549,-1
165,MODEL1,PARMS,RB4_5,0.88783723,6.096478387,0.156761009,-0.244096073,0.385764231,-0.236690177,0.434014349,-0.636385007,0.501689233,0.491612764,-2.091371784,-1
166,MODEL1,PARMS,RB4_5,0.816424754,13.95193426,0.071389651,-0.327896281,0.975162597,-0.771015246,1.933579593,-3.910506915,0.873407707,-1.688912693,2.930413709,-1
167,MODEL1,PARMS,RB4_5,0.905876984,9.084461336,0.024180706,-0.511835019,2.04354616,-0.383219441,0.961092613,-2.148592119,0.713573999,-1.971876914,3.949048484,-1
168,MODEL1,PARMS,RB4_5,0.854003049,1.90541286,0.076802035,-0.405026193,1.384038719,0.057437839,-1.334338215,3.408996665,0.721274416,-1.129118438,2.022198752,-1
169,MODEL1,PARMS,RB4_5,0.839936287,7.403933383,0.113591497,-0.432240383,1.380386551,-0.199401111,0.043863697,0.720612893,0.108393163,0.407161331,-0.772785686,-1
170,MODEL1,PARMS,RB4_5,0.905325036,6.061741948,0.101747754,-0.244596861,0.65754897,-0.161848905,0.008306209,0.059774718,0.368548334,-0.522038847,1.155455879,-1
171,MODEL1,PARMS,RB4_5,0.909800295,1.278069794,0.124227557,-0.2233041,0.176034231,0.088656041,-0.60710627,1.839947683,0.652332744,-0.888964003,0.879067981,-1
172,MODEL1,PARMS,RB4_5,0.898991122,10.77417689,0.083882196,-0.472921362,1.274800345,-0.432341508,1.173119031,-2.266259108,0.257573791,-0.311520075,0.658682519,-1
173,MODEL1,PARMS,RB4_5,0.862468919,-2.046129766,0.135897716,-0.304198823,0.903938282,0.28668657,-1.130097858,2.618931941,0.743886889,-1.948372143,4.058263386,-1
174,MODEL1,PARMS,RB4_5,0.928620251,15.76876496,0.034843604,-0.162781717,-0.150874445,-0.793251407,2.122736042,-5.111313051,0.47395514,-0.905883894,2.103029082,-1
175,MODEL1,PARMS,RB4_5,0.856802002,14.54798833,-0.011137424,-0.104093259,0.026634856,-0.704961107,0.992277515,-1.149904006,0.512982942,-0.063784846,-0.866806638,-1
176,MODEL1,PARMS,RB4_5,0.844828174,7.27080428,0.293575336,-0.466254884,0.741860081,-0.367749948,0.645018825,-1.247879188,0.62797481,-0.806761131,1.523368174,-1
177,MODEL1,PARMS,RB4_5,0.88487893,-2.985157134,0.098149947,-0.183429019,0.59295101,0.361836079,-1.221227641,2.77484421,0.627046219,-0.956147292,1.760176169,-1
178,MODEL1,PARMS,RB4_5,0.910030543,7.780502973,0.013928651,-0.167293297,0.593220373,-0.249218442,0.878005642,-1.726617715,0.416957509,-1.200150192,2.379569029,-1
179,MODEL1,PARMS,RB4_5,0.815880801,8.701383464,0.011887769,-0.039519766,-0.244551888,-0.345651757,0.853174258,-1.604830083,0.539374517,-1.069555355,2.038682427,-1
180,MODEL1,PARMS,RB4_5,0.80178584,6.602426554,-0.098831606,-0.032053675,-0.074669517,-0.131577266,-0.720378539,1.803298808,0.48603689,-1.149554575,2.289422337,-1
181,MODEL1,PARMS,RB4_5,0.866356445,3.795025633,0.089050424,-0.558801296,1.849523915,-0.101987265,0.322093718,-0.830301592,0.907029165,-3.673659603,8.788386598,-1
182,MODEL1,PARMS,RB4_5,0.873307972,8.420699092,0.048833044,-0.062941902,-0.40970041,-0.390135742,1.086269609,-2.273379243,0.790451255,-1.645317567,3.120900453,-1
183,MODEL1,PARMS,RB4_5,0.870486204,4.817415096,0.09231542,-0.513051302,1.965516849,-0.041749113,0.572559062,-1.851271642,0.241247089,-0.166518989,0.16433295,-1
184,MODEL1,PARMS,RB4_5,0.95425669,2.861615954,-0.007496348,-0.147633996,0.623175014,0.014714794,-1.149275033,2.725948839,0.760472273,-1.550280194,3.177181743,-1
185,MODEL1,PARMS,RB4_5,0.757861894,10.00425437,-0.012920524,0.295108415,-1.865912031,-0.488440681,-0.061745967,1.058230774,0.868964555,-1.659038614,2.927387143,-1
186,MODEL1,PARMS,RB4_5,0.894300435,5.468866404,0.260700548,-0.686365292,2.524730472,-0.302476039,0.09984733,0.685667353,1.02331178,-2.777916543,5.617926395,-1
187,MODEL1,PARMS,RB4_5,0.892863661,-1.074420789,0.01842547,-0.304943547,1.141669256,0.352225245,-2.395078933,5.472528704,0.377468992,-0.260336191,0.451854711,-1
188,MODEL1,PARMS,RB4_5,0.78422903,4.632217541,0.161611892,-0.65818434,1.880941749,-0.072826152,-0.331919959,0.739711389,0.403020258,-0.780925866,1.759557779,-1
189,MODEL1,PARMS,RB4_5,0.856166906,6.970054505,0.080898602,-0.331641891,0.766336557,-0.272306228,0.68162135,-0.819518877,0.609346723,-0.545381595,0.13660401,-1
190,MODEL1,PARMS,RB4_5,0.918861951,8.848817746,-0.056847546,-0.201397233,1.079289836,-0.180835123,-0.039093627,0.764240086,-0.111210803,0.903489265,-1.794153142,-1
191,MODEL1,PARMS,RB4_5,0.859202662,11.74187014,0.193844425,-0.613119875,1.763533332,-0.686936821,2.375944706,-5.292957717,0.970259466,-2.477820529,5.078230707,-1
192,MODEL1,PARMS,RB4_5,0.942727172,3.330373188,0.021372324,0.083833986,-0.854703351,-0.04832637,0.642836209,-1.672256632,0.735744547,-1.63694496,3.387652428,-1
193,MODEL1,PARMS,RB4_5,0.890640671,-0.163296345,0.163709037,-0.706687978,2.577128666,0.193100025,-0.382240551,0.3576085,0.570901232,-1.329454543,2.97716536,-1
194,MODEL1,PARMS,RB4_5,0.897479787,13.38705136,-0.053249069,-0.111137742,0.303959087,-0.626319354,1.547409595,-3.153605141,0.557756469,-0.883535208,1.601330755,-1
195,MODEL1,PARMS,RB4_5,0.901948819,0.423840602,0.094164259,-0.427584941,1.311665748,0.247763542,-1.35929496,3.157591534,0.304106065,-0.257683257,0.097504946,-1
196,MODEL1,PARMS,RB4_5,0.843976101,6.631853272,-0.080378782,0.010852443,-0.063355692,-0.138789536,-0.95775351,2.928144673,0.395287973,0.075333028,-0.482245318,-1
197,MODEL1,PARMS,RB4_5,0.849987281,7.324886329,0.147382731,-0.312605816,0.516843725,-0.283262224,1.64801773,-3.896378003,0.450898257,-0.962582302,1.714131627,-1
198,MODEL1,PARMS,RB4_5,0.874581232,18.30220644,0.139217337,-0.403854513,0.879914875,-0.987059402,3.313247651,-7.305567442,0.439134376,-1.053943135,2.126623651,-1
199,MODEL1,PARMS,RB4_5,0.88059171,-0.608372789,0.0536859,-0.481930262,1.693734607,0.261322281,-1.463681236,3.963488273,0.595552554,-1.202719002,2.357450956,-1
200,MODEL1,PARMS,RB4_5,0.968152404,6.941981909,0.047250126,-0.378887983,1.08288599,-0.284637426,0.623068151,-1.325714207,0.827124339,-2.18301699,4.458939677,-1
201,MODEL1,PARMS,RB4_5,0.84941324,8.590856935,0.166219939,-0.631950133,1.805353545,-0.288673084,-0.137764685,0.505063391,0.192177638,0.243480382,-0.490332941,-1
202,MODEL1,PARMS,RB4_5,0.875397878,13.32044898,0.102188588,-0.583458652,1.867109935,-0.718988281,0.802216399,-0.90518289,0.928411009,-2.588862358,5.239480129,-1
203,MODEL1,PARMS,RB4_5,0.91350159,-0.446310195,0.011098485,-0.287164532,1.134167856,0.096776515,-0.146936694,0.187390234,1.355906123,-3.741465882,7.129859538,-1
204,MODEL1,PARMS,RB4_5,0.92048267,-1.958995468,-0.019561379,-0.078208735,0.10188112,0.313629842,-1.115620683,2.220972289,0.835693585,-2.153054139,4.558514079,-1
205,MODEL1,PARMS,RB4_5,0.965799303,-6.450794073,0.137600625,-0.477518884,1.24124357,0.662281064,-3.100442799,6.590096598,0.369801767,-0.029592934,0.011609154,-1
206,MODEL1,PARMS,RB4_5,0.905030074,4.432860849,0.154522028,-0.614458648,2.419503255,-0.079808428,-0.510133039,1.329897819,0.462894255,-0.102181289,-0.498333933,-1
207,MODEL1,PARMS,RB4_5,0.854200591,11.70648494,0.143426715,-0.515633125,1.220876207,-0.531519572,0.712504753,-1.152278463,0.375239905,-0.56144529,1.271957364,-1
208,MODEL1,PARMS,RB4_5,0.87891813,2.498535065,0.0706506,-0.43891299,1.578156737,0.042319434,-0.403091358,1.022708672,0.622028833,-0.971977627,1.531862663,-1
209,MODEL1,PARMS,RB4_5,0.937254341,6.457131796,0.078086765,-0.461901677,1.505205854,-0.247889678,0.043136118,0.30843455,0.752122128,-1.444184144,2.590494166,-1
210,MODEL1,PARMS,RB4_5,0.806231965,4.715829346,0.147557676,-0.595029199,1.82162788,-0.202528587,-0.3046399,1.086815852,1.024690923,-2.685070993,5.48499656,-1
211,MODEL1,PARMS,RB4_5,0.906504699,4.293216431,0.081135977,-0.163957324,-0.054618263,-0.046201939,-0.09894911,0.194873492,0.361012079,0.439023737,-1.408508059,-1
212,MODEL1,PARMS,RB4_5,0.911887132,11.96171958,-0.036096764,0.301419366,-1.785633237,-0.479198109,1.133991091,-1.929114783,0.258850799,-0.499121945,0.897272501,-1
213,MODEL1,PARMS,RB4_5,0.817112419,5.629054041,0.069565467,-0.253829911,0.52097873,-0.111407985,-0.731653538,2.218460664,0.441567628,-1.245937137,2.837244158,-1
214,MODEL1,PARMS,RB4_5,0.878632183,5.45251573,-0.038501457,0.180463508,-1.258228838,-0.072953562,-0.099778161,0.514471639,0.382799844,-0.984003302,1.924168965,-1
215,MODEL1,PARMS,RB4_5,0.885128302,10.49235043,0.27570502,-0.977905029,3.479010445,-0.469735291,0.513492146,-0.999719595,0.313123078,-0.332652981,0.794033681,-1
216,MODEL1,PARMS,RB4_5,0.888209904,-0.584547248,0.062432889,-0.159076207,0.240868425,0.307926134,-0.946083777,1.890918472,0.298998751,-0.551118169,1.375518241,-1
217,MODEL1,PARMS,RB4_5,0.869086017,6.534713286,0.221825252,-1.05222636,3.628342166,-0.208842241,-0.449896061,1.509024245,0.417756575,-0.510539022,0.974523355,-1
218,MODEL1,PARMS,RB4_5,0.927054524,6.491464104,0.097430547,-0.696330227,2.648618968,-0.20838383,0.36405661,-0.932667667,0.554784201,-1.450140654,3.288247471,-1
219,MODEL1,PARMS,RB4_5,0.825732425,0.769459972,0.2132762,-0.618543698,1.952606956,0.102831177,-0.815483112,1.859363761,0.669232855,-1.955927608,4.327076866,-1
220,MODEL1,PARMS,RB4_5,0.899189012,1.707599592,0.019421487,-0.120839255,0.010049402,0.209103378,-0.618489608,1.00788724,0.096093614,0.099789486,0.112676912,-1
221,MODEL1,PARMS,RB4_5,0.851649215,8.593551177,0.20479859,-0.707137026,2.726811272,-0.396478968,1.975519385,-4.978913468,0.533710532,-1.50358351,3.658659522,-1
222,MODEL1,PARMS,RB4_5,0.858939343,14.2313329,-0.025403227,-0.529905103,2.233425206,-0.69735748,2.299818706,-5.55584946,0.606700495,-1.210445681,2.480444233,-1
223,MODEL1,PARMS,RB4_5,0.853566487,4.744793087,0.058530511,-0.343201067,0.960353821,0.03051834,-0.494943151,1.917053076,0.048715792,0.073777189,-0.453909915,-1
224,MODEL1,PARMS,RB4_5,0.811660077,9.734281876,0.144313361,-0.190208598,-0.06011231,-0.507449331,0.29389662,0.043171628,0.873414208,-1.656040829,3.097779244,-1
225,MODEL1,PARMS,RB4_5,0.916828573,-0.845632032,0.026320663,-0.357659564,1.076083456,0.234746763,-2.280368301,5.840479037,0.871149539,-1.67769631,3.071625165,-1
226,MODEL1,PARMS,RB4_5,0.91220402,3.198182554,0.152148557,-0.347434183,0.897686676,0.036002032,-0.516642095,1.851125885,0.22605578,0.075915626,-0.323605363,-1
227,MODEL1,PARMS,RB4_5,0.878681272,10.24647071,-0.12677487,0.49198476,-2.294973492,-0.461161993,1.935034201,-4.503307801,0.796063772,-2.358625844,4.65963752,-1
228,MODEL1,PARMS,RB4_5,0.880265845,7.754861205,0.171365334,-0.562601647,1.349147238,-0.372173315,0.999430075,-2.394641824,0.76607884,-1.343177469,2.298597965,-1
229,MODEL1,PARMS,RB4_5,0.978557778,1.418494385,0.106430295,-0.118879483,-0.159551423,0.093949132,-1.176658289,3.161366117,0.602975298,-0.753196473,1.01848318,-1
230,MODEL1,PARMS,RB4_5,0.908696023,5.866277558,0.151647122,-0.65847047,2.142826952,-0.213606435,0.817091256,-2.052401462,0.663242292,-1.530070014,2.924011228,-1
231,MODEL1,PARMS,RB4_5,0.939556573,11.6828102,0.005149321,-0.349354939,1.317297104,-0.421396142,1.141629336,-2.441149717,0.117819057,-0.456844531,1.126537193,-1
232,MODEL1,PARMS,RB4_5,0.813812994,9.162711078,0.038024736,-0.294641708,1.109094161,-0.333038917,0.631311198,-1.225066005,0.374546317,-0.329289428,0.175447544,-1
233,MODEL1,PARMS,RB4_5,0.876637475,16.90142059,-0.049033134,0.170159634,-0.781571125,-0.817629402,1.901300057,-3.88291576,0.316656229,-0.316837919,0.660455998,-1
234,MODEL1,PARMS,RB4_5,0.854318365,9.838085889,-0.057169907,0.168656515,-0.84332439,-0.41999252,1.019300362,-1.822247353,0.650412886,-1.555730353,2.828456022,-1
235,MODEL1,PARMS,RB4_5,0.838038781,-1.140044134,0.122644455,-0.652831498,2.846775553,0.249907705,-1.582991172,3.731718075,0.748186552,-1.74955061,3.308437506,-1
236,MODEL1,PARMS,RB4_5,0.849934543,-1.660159987,0.123924654,-0.441042838,1.512626384,0.332673579,-0.667069952,1.199641521,0.410705389,-0.772874718,1.65822434,-1
237,MODEL1,PARMS,RB4_5,0.834148956,3.893694743,0.047074588,-0.398475228,1.7499814,-0.063860733,-0.536994838,1.589781132,0.763321437,-2.229361892,4.686316659,-1
238,MODEL1,PARMS,RB4_5,0.84654222,-1.404712559,0.075343044,-0.374494897,1.455441763,0.223342706,-0.207757355,0.278215734,0.943979662,-2.825959868,5.566992782,-1
239,MODEL1,PARMS,RB4_5,0.960544897,7.088004409,0.206330184,-0.616949286,1.810374867,-0.328067777,0.657630118,-1.37611169,0.774130419,-1.959074875,3.867314262,-1
240,MODEL1,PARMS,RB4_5,0.918295046,1.844311434,0.098417023,-0.32714548,1.073139356,0.095962119,-0.209750902,0.414865504,0.544602866,-1.661762872,3.585470283,-1
241,MODEL1,PARMS,RB4_5,0.915787685,11.11895533,0.324500857,-1.011655943,3.161491674,-0.505944611,0.982520633,-2.193013475,0.172077152,0.24203473,-0.44536481,-1
242,MODEL1,PARMS,RB4_5,0.921236618,2.677792878,0.153084408,-0.337778428,0.305476464,0.166407753,-0.629504935,1.278587331,-0.1513298,0.915980069,-1.607914403,-1
243,MODEL1,PARMS,RB4_5,0.824929903,8.442748989,-0.060717199,0.299223937,-1.176024421,-0.377315444,1.936665908,-4.604804712,0.765918843,-1.499436392,2.627129466,-1
244,MODEL1,PARMS,RB4_5,0.806464925,7.673043141,0.205285232,-0.781519552,2.542824044,-0.3194012,1.038305685,-2.492189381,0.556510042,-1.345007016,2.772018075,-1
245,MODEL1,PARMS,RB4_5,0.892622675,6.952985932,0.094153299,-0.369687207,1.530272898,-0.223967239,2.140234677,-6.157426833,0.357188707,-0.517882449,0.872519796,-1
246,MODEL1,PARMS,RB4_5,0.815174629,0.149854793,0.007703759,-0.15994448,0.516755959,0.159225812,-0.44222027,0.685791116,0.821733941,-1.624895112,3.068359678,-1
247,MODEL1,PARMS,RB4_5,0.816936733,-2.728628999,0.043786806,-0.42523584,1.229647934,0.373484782,-1.280877875,2.604508582,0.782262406,-2.516940317,5.468596878,-1
248,MODEL1,PARMS,RB4_5,0.817003148,10.91653147,0.149963319,-0.394765809,1.02660571,-0.572963259,0.723322314,-0.963353863,0.779405428,-1.778419461,3.623913187,-1
249,MODEL1,PARMS,RB4_5,0.829972402,8.368016422,-0.064793357,0.19368275,-1.233179059,-0.419145478,0.310401392,0.032286954,1.121305366,-2.653431271,5.098940723,-1
250,MODEL1,PARMS,RB4_5,0.877666825,1.290441187,0.078884877,-0.224785819,0.620559806,0.128057147,-1.364337966,3.379832049,0.531192377,-0.702156313,1.247555196,-1
251,MODEL1,PARMS,RB4_5,0.947875861,-0.328478642,0.145091351,-0.516607967,1.782986459,0.2015543,-1.8460752,4.975498217,0.655864869,-0.907026562,1.12232601,-1
252,MODEL1,PARMS,RB4_5,0.975362751,8.097971615,0.169491878,-0.7248854,2.472323739,-0.395617994,0.819467479,-1.392508715,0.822924926,-2.150261771,4.015535678,-1
253,MODEL1,PARMS,RB4_5,0.899067372,9.873806994,-0.011600321,-0.037476279,-0.221576519,-0.430939027,1.283186435,-2.573551665,0.593644242,-1.031742452,1.932015489,-1
254,MODEL1,PARMS,RB4_5,0.857078894,6.891604037,-0.09844172,0.211974515,-1.593311596,-0.223732025,0.291274935,-0.670281579,0.734878811,-2.050056823,4.457065702,-1
255,MODEL1,PARMS,RB4_5,0.89606295,0.116690694,0.260906649,-0.743255618,2.366717519,0.217253303,-0.803893157,1.79151796,0.253464462,-0.379345962,0.665253403,-1
256,MODEL1,PARMS,RB4_5,0.858973664,-0.093087354,-0.011843837,-0.078664451,0.321380542,0.206740686,-0.728557899,1.722690324,0.717380209,-1.823023877,3.471049157,-1
257,MODEL1,PARMS,RB4_5,0.855515214,6.599966718,0.100962499,-0.592044589,1.932099013,-0.36677777,0.960166379,-1.914814611,1.271315152,-3.543046021,7.0941601,-1
258,MODEL1,PARMS,RB4_5,0.876377777,2.508379016,-0.051147905,-0.173727417,0.702707918,0.035051004,-0.422607524,0.864585399,0.869097676,-1.96082441,3.439930473,-1
259,MODEL1,PARMS,RB4_5,0.853409376,-1.591021643,0.048602427,-0.422591387,1.527469571,0.354702557,-1.682117966,3.816660009,0.484179481,-0.839813229,1.626444416,-1
260,MODEL1,PARMS,RB4_5,0.872573742,7.113650855,-0.143829084,0.13750173,-1.07982029,-0.079931876,-0.054347037,0.042555377,0.098717598,-0.024833654,0.307615764,-1
261,MODEL1,PARMS,RB4_5,0.872802223,-0.343104223,0.097634201,-0.035641872,-0.549485056,0.184637224,-0.772494527,1.684273677,0.677240923,-1.685721791,3.484743638,-1
262,MODEL1,PARMS,RB4_5,0.869698378,2.423225889,0.256629086,-0.778485167,2.477019781,-0.033052429,-0.149182548,0.016208686,0.711001517,-1.554634211,3.296606011,-1
263,MODEL1,PARMS,RB4_5,0.832716824,-0.360691246,0.157380575,-0.569729767,1.908634549,0.206307889,-0.39925528,0.476779567,0.603105937,-1.715607618,3.826662616,-1
264,MODEL1,PARMS,RB4_5,0.856845417,4.983620841,0.037528338,-0.381073061,1.276867939,-0.252714986,-0.98896941,3.329738536,1.386335605,-4.291088453,8.851949555,-1
265,MODEL1,PARMS,RB4_5,0.88488443,-2.824817945,0.100012029,-0.466879218,1.602941889,0.393956605,-1.081870847,2.00116146,0.593125159,-2.080177727,4.589759189,-1
266,MODEL1,PARMS,RB4_5,0.824973481,2.990850402,-0.004478758,0.102607686,-0.800789311,0.055192171,-0.037434337,-0.091022305,0.4339515,-0.843828682,1.604031805,-1
267,MODEL1,PARMS,RB4_5,0.832159464,1.112710025,-0.04697847,-0.026303297,-0.073535766,0.237211911,-0.958714481,2.038811943,0.303870124,-0.796314456,1.729553337,-1
268,MODEL1,PARMS,RB4_5,0.959404038,10.84410987,0.042417136,-0.47828204,1.4474636,-0.423014642,1.179710262,-3.021388796,0.326263963,-0.484937163,0.713457921,-1
269,MODEL1,PARMS,RB4_5,0.867178629,8.075322318,0.177951998,-0.597632846,1.806953622,-0.350743511,1.116588956,-2.277083928,0.549369099,-1.136438703,2.250191013,-1
270,MODEL1,PARMS,RB4_5,0.874815982,12.1060897,-0.059772934,0.026871351,-0.170820491,-0.664121652,2.333170928,-4.99218447,1.078953253,-2.60121899,4.901843828,-1
271,MODEL1,PARMS,RB4_5,0.875207972,8.350311598,0.019152017,-0.017023077,-0.221003668,-0.329057533,0.176839902,-0.131647257,0.552811296,-0.499475062,0.896028231,-1
272,MODEL1,PARMS,RB4_5,0.922392338,4.894516789,0.0809444,-0.359491986,1.330767988,-0.092750216,-0.779073071,1.747818688,0.5590844,-0.637515072,0.826219596,-1
273,MODEL1,PARMS,RB4_5,0.850321127,6.585667439,0.025281562,-0.344852701,1.368040075,-0.149883042,0.432282542,-1.000702505,0.313457997,-0.220510688,0.071170756,-1
274,MODEL1,PARMS,RB4_5,0.868407217,3.081878792,-0.007020974,-0.042637803,-0.081250036,0.073647844,-0.744103744,2.104595385,0.373931608,-0.434623514,0.421205575,-1
275,MODEL1,PARMS,RB4_5,0.889918045,5.974957652,0.251169509,-0.875420815,3.09788,-0.168614333,0.129265817,0.091533267,0.312794822,-0.594421969,0.960449785,-1
276,MODEL1,PARMS,RB4_5,0.849426697,-3.055310019,0.098839797,-0.576191752,1.970886301,0.373322102,-0.878528075,1.706632708,0.807020911,-2.679799543,5.428727114,-1
277,MODEL1,PARMS,RB4_5,0.838479939,8.585834803,0.172542242,-0.728098896,2.290498415,-0.415834954,1.330485926,-3.278543605,0.708332001,-1.254544672,2.397249477,-1
278,MODEL1,PARMS,RB4_5,0.922686393,6.244021158,0.117510246,-0.537944299,1.784614874,-0.241494035,1.091201141,-2.589284626,0.715508817,-1.737822568,3.316455049,-1
279,MODEL1,PARMS,RB4_5,0.851201805,9.948555409,-0.090874755,0.284408404,-1.320188423,-0.398765888,0.724162105,-1.269770655,0.548303244,-0.863322361,1.411687478,-1
280,MODEL1,PARMS,RB4_5,0.876815842,8.629044922,0.000288373,0.028379116,-0.597663595,-0.403554021,0.995210179,-2.176958756,0.848820804,-1.446023442,2.423546815,-1
281,MODEL1,PARMS,RB4_5,0.815807341,-0.039190141,0.034504717,0.096406645,-0.63925993,0.19367686,-0.851530055,1.96464665,0.626955316,-1.238210001,2.475413525,-1
282,MODEL1,PARMS,RB4_5,0.857195219,7.080141416,0.045726253,0.006006247,-0.597870419,-0.314278369,1.350924162,-3.537322664,0.784135894,-1.711008074,3.422186794,-1
283,MODEL1,PARMS,RB4_5,0.819100225,12.17028705,0.114791782,-0.249909067,0.550050566,-0.67381442,1.268695765,-2.236057193,0.892974575,-1.563501255,2.725860393,-1
284,MODEL1,PARMS,RB4_5,0.84455753,6.921153658,0.048305946,0.10322033,-0.878869674,-0.166638071,0.058006007,-0.092510894,0.227691836,-0.316355351,0.811064596,-1
285,MODEL1,PARMS,RB4_5,0.848997781,-4.657768597,0.106342476,-0.540665503,1.603389353,0.498510005,-1.286764573,2.428978819,0.617124476,-1.566652492,3.268468194,-1
286,MODEL1,PARMS,RB4_5,0.924480929,3.091233462,0.182940842,-0.592285335,1.5131214,0.198784615,-1.38052142,3.401885447,-0.423550454,1.979312918,-3.928796227,-1
