SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LMB
725,MODEL1,PARMS,LMB,1.14139654,8.926865854,0.361972076,-0.727657109,2.90792147,-0.375171368,2.806478565,-6.249736198,1.331384098,-3.047981271,5.579470274,-1
726,MODEL1,PARMS,LMB,1.126811855,3.1885816,0.4237513,-0.811093717,2.72428217,0.003398321,1.309998729,-3.392530317,1.283628718,-3.730977489,7.726592505,-1
727,MODEL1,PARMS,LMB,1.031154919,10.26541961,0.215473265,-0.280279751,0.794497704,-0.446126013,2.563674388,-6.745563921,1.544601975,-4.084553715,7.857088809,-1
728,MODEL1,PARMS,LMB,1.233606206,11.76120502,0.307563865,-0.531916723,2.247006897,-0.338870077,0.898175097,-1.127555849,0.428175739,-0.359636327,0.378207473,-1
729,MODEL1,PARMS,LMB,1.110188922,10.26612246,0.342088669,-0.741723398,3.028742728,-0.45847779,1.346754778,-2.81640952,1.400210401,-3.125144437,6.298898419,-1
730,MODEL1,PARMS,LMB,1.181639942,10.58334908,0.398570388,-0.681424557,2.491013364,-0.512738364,0.673742807,-0.928217646,1.502904974,-4.336920931,9.567535943,-1
731,MODEL1,PARMS,LMB,1.326661624,28.03623999,0.01266233,0.018782388,0.140176455,-1.454388606,3.713543593,-6.547895173,1.029301061,-1.652702104,2.906940459,-1
732,MODEL1,PARMS,LMB,1.185786449,13.09704233,0.327526455,-0.845040798,3.509620412,-0.651885036,2.24469228,-4.654904486,1.470100247,-3.585479695,6.829093782,-1
733,MODEL1,PARMS,LMB,1.128864649,11.69897981,0.144555663,-0.129573873,1.014820498,-0.474633772,1.802360034,-4.061525016,1.192192451,-1.402945488,1.777007246,-1
734,MODEL1,PARMS,LMB,1.219476226,14.81409451,0.402236151,-0.48800529,1.398939894,-0.808052931,2.230565846,-4.745650805,1.505482426,-3.895704743,8.242538974,-1
735,MODEL1,PARMS,LMB,1.127907835,14.62052469,0.137632117,-0.227480541,1.12370351,-0.513870672,3.108191375,-7.91659745,0.643782017,-1.58744697,2.996728699,-1
736,MODEL1,PARMS,LMB,1.186028133,12.13724539,0.476714961,-0.849378023,3.142187087,-0.608007019,2.185215031,-5.303414782,1.327893491,-2.996410625,5.932387021,-1
737,MODEL1,PARMS,LMB,1.218897947,8.550009305,0.38685537,-1.112200295,4.283955499,-0.368469694,1.393489011,-3.299685418,1.540404473,-3.963697316,7.878407822,-1
738,MODEL1,PARMS,LMB,1.139440864,8.14792959,0.456545525,-1.154534698,4.240235932,-0.354059965,0.118657444,0.270253176,1.475167407,-2.75135926,4.75218751,-1
739,MODEL1,PARMS,LMB,1.040715489,14.27147711,0.429928531,-0.710573608,2.419884945,-0.618846225,2.249578615,-4.438275698,0.744517103,-1.072378062,1.35881423,-1
740,MODEL1,PARMS,LMB,1.150732176,13.65504988,0.460447871,-1.215934665,4.905821751,-0.667818441,2.435395711,-4.803196343,1.244549612,-3.33174788,6.477118675,-1
741,MODEL1,PARMS,LMB,1.141421983,9.207810729,0.530903646,-0.799779311,2.200490026,-0.513099667,1.122715529,-2.158510784,1.717413488,-3.871972685,7.044177625,-1
742,MODEL1,PARMS,LMB,1.141718866,-5.990669953,0.372059852,-1.049022969,4.224411559,0.715401732,-2.561008137,5.594444444,0.965740348,-2.14189821,4.594135215,-1
743,MODEL1,PARMS,LMB,1.126868187,4.626098576,0.461270207,-1.110394586,4.291997514,-0.009037827,2.241632273,-5.597178057,0.778630332,-1.97726328,4.03603433,-1
744,MODEL1,PARMS,LMB,1.081616965,-2.44810997,0.326400508,-0.463973036,1.095526424,0.406378962,-0.070323794,-0.652448107,1.344451933,-4.759053194,9.957241515,-1
745,MODEL1,PARMS,LMB,1.041945581,8.910022195,0.221805019,0.019991814,-0.641972712,-0.196076386,2.423157438,-6.778535444,0.661075723,-1.332866556,2.623047577,-1
746,MODEL1,PARMS,LMB,1.199726806,13.38109772,0.683026608,-1.361246457,4.30460895,-0.62738508,1.928355224,-3.864869777,0.639174204,0.25361917,-1.512750617,-1
747,MODEL1,PARMS,LMB,1.100461518,9.069353256,0.212620508,-0.646098913,2.625075794,-0.324795521,1.744972604,-4.547309081,1.385536186,-2.872087052,5.002801191,-1
748,MODEL1,PARMS,LMB,1.107833737,4.336075833,0.331608027,-0.381240197,1.276022886,0.037724142,-0.194333241,0.57370087,0.874609272,-1.10048822,1.668660685,-1
749,MODEL1,PARMS,LMB,1.157229096,5.468619848,0.390025586,-1.043556469,3.705461189,-0.094492541,-0.307448121,0.844137491,1.106522896,-1.942143669,3.883508967,-1
750,MODEL1,PARMS,LMB,1.148539415,8.771663692,0.627065836,-1.065620773,3.591784613,-0.431502971,1.337081918,-3.056962313,1.183039203,-1.311508364,1.689835102,-1
751,MODEL1,PARMS,LMB,1.091306166,13.07241365,0.149836187,-0.279331772,1.216941806,-0.486266594,1.386827908,-3.324964744,0.949176577,-2.032591026,4.293856065,-1
752,MODEL1,PARMS,LMB,1.206878513,-3.935477266,0.537539602,-0.929489077,3.010884954,0.620368405,-1.188377647,2.45788113,0.360274321,0.398052344,-1.213948618,-1
753,MODEL1,PARMS,LMB,1.1665065,21.61721516,0.393128414,-0.540164796,1.629103528,-1.115304793,3.982209413,-8.406500145,0.907300239,-2.565374335,5.44713167,-1
754,MODEL1,PARMS,LMB,1.219462819,11.58843878,-0.034668999,0.497681625,-1.373691717,-0.330872933,2.513168401,-6.467834785,0.770233881,-1.356495908,2.418023154,-1
755,MODEL1,PARMS,LMB,1.094289611,14.83244867,0.204530176,-0.717709485,2.678017112,-0.68235939,1.403858739,-3.191879003,1.428975225,-3.682193448,7.564126383,-1
756,MODEL1,PARMS,LMB,1.152323868,0.164077374,0.177607388,0.04035802,-0.358045979,0.2955044,0.077247139,-0.220904812,1.22620373,-4.649378226,9.903415523,-1
757,MODEL1,PARMS,LMB,1.138523423,13.90089478,0.459479935,-1.410852055,5.412386018,-0.636073782,1.444078286,-2.286499098,1.001788196,-1.233932259,1.562296677,-1
758,MODEL1,PARMS,LMB,1.102892093,14.83088903,0.388682255,-0.937288565,3.817148839,-0.823133689,3.823630072,-9.0971442,1.630357053,-4.537215393,9.281926872,-1
759,MODEL1,PARMS,LMB,1.072149166,-4.072184497,0.547789436,-1.273016979,4.59059172,0.467685225,-1.595029545,3.964326111,1.224389551,-3.024739769,5.694683264,-1
760,MODEL1,PARMS,LMB,1.060942369,1.561144419,0.122838819,-0.354512957,1.589183265,0.390432652,0.201831363,-2.213718503,0.527988462,-1.782151108,3.970454546,-1
761,MODEL1,PARMS,LMB,1.164969643,5.681001869,0.401328019,-0.872702219,3.623630595,-0.247503227,1.413713715,-3.22752189,1.749664026,-4.334526319,7.880799486,-1
762,MODEL1,PARMS,LMB,1.098307826,1.39547754,0.199916148,-0.662052073,2.815313672,0.200306317,-0.038162327,-0.342617969,1.349354111,-3.407078341,6.202792748,-1
763,MODEL1,PARMS,LMB,1.113292282,2.37615928,0.547611226,-0.670381647,1.826726126,0.028557301,1.194482521,-3.382052178,1.086148301,-2.259836073,4.441244867,-1
764,MODEL1,PARMS,LMB,1.251118806,10.45529907,0.473253278,-0.692750659,1.869864416,-0.461897282,1.519501568,-3.565677133,1.107566069,-1.399960932,1.941716064,-1
765,MODEL1,PARMS,LMB,1.128778684,15.66462073,0.23027647,-0.518531411,2.034238664,-0.725380687,4.069434437,-8.857195463,1.084674181,-3.390994413,7.074065081,-1
766,MODEL1,PARMS,LMB,1.128170357,0.727593537,0.273377526,-0.640758112,2.435787119,0.228304774,-0.976348474,2.736394002,1.303827689,-3.257221455,6.292876755,-1
767,MODEL1,PARMS,LMB,1.126434276,18.53558604,0.600861863,-1.483530623,4.857505874,-0.943761764,2.764639299,-5.251921193,0.811810668,-1.762934672,3.690141247,-1
768,MODEL1,PARMS,LMB,1.184980578,15.5620418,0.465983542,-0.82173304,2.933464251,-0.775065527,3.168459414,-7.159218676,0.930779808,-0.953741391,0.920949042,-1
769,MODEL1,PARMS,LMB,1.105384403,6.085387681,0.274168641,-0.634937093,2.406325203,0.057728388,0.977171044,-2.373129513,0.364614387,-0.353392616,0.41050132,-1
770,MODEL1,PARMS,LMB,1.045938886,8.239915209,0.478209443,-0.940745028,3.533294149,-0.187406592,0.730714969,-1.308932066,0.541080048,-0.592136034,1.042908067,-1
771,MODEL1,PARMS,LMB,1.087206611,5.167466605,0.618388224,-1.480656946,5.188824148,-0.170627468,2.362060425,-6.735902225,1.309932006,-4.028737401,8.544318965,-1
772,MODEL1,PARMS,LMB,1.129408225,13.89775935,0.22684434,-0.46698368,1.797805525,-0.58467718,1.788235845,-4.492512356,1.093529217,-1.570531632,2.273461085,-1
773,MODEL1,PARMS,LMB,1.213304441,13.19077727,0.196633504,-0.169138689,0.570665226,-0.532443238,1.300264997,-2.444376271,1.066480121,-2.629785065,5.258720425,-1
774,MODEL1,PARMS,LMB,1.17001619,5.200120265,0.163419041,-0.391331522,1.784212502,0.017265922,-1.194289033,3.476890105,1.094488062,-2.4582754,4.70817831,-1
775,MODEL1,PARMS,LMB,1.097101196,-9.404050178,0.246589397,-0.784349026,3.088067072,0.886380372,-3.208435181,7.411464665,1.47435595,-3.751761597,6.905915288,-1
776,MODEL1,PARMS,LMB,1.104406478,4.627469532,0.113293528,-0.26411547,1.539585183,0.038661833,0.59883608,-1.814931147,1.217545283,-4.009114957,8.693616001,-1
777,MODEL1,PARMS,LMB,1.081567366,-8.561636994,0.536656614,-0.802563477,2.282194246,0.771220826,-1.268002771,1.849100399,1.127526018,-2.258335486,4.219550639,-1
778,MODEL1,PARMS,LMB,1.098396262,5.447303266,0.095252962,0.049352865,-0.010202641,-0.05408646,1.259925328,-3.214964554,1.346742421,-4.169496261,8.575114799,-1
779,MODEL1,PARMS,LMB,1.157464771,9.847014871,0.28507993,-0.425691505,1.353463079,-0.37801245,2.205242382,-5.185640534,1.225646536,-3.467665286,7.127979149,-1
780,MODEL1,PARMS,LMB,1.157315857,-0.980966435,0.296307547,-0.834813464,3.613770228,0.227557636,-0.636527802,0.91045594,1.848952897,-5.311899835,10.85837184,-1
781,MODEL1,PARMS,LMB,1.128028658,22.8414747,0.174466905,-0.335367278,0.750534918,-1.156348321,3.408048611,-7.4323731,1.123743023,-2.409368145,4.38946103,-1
782,MODEL1,PARMS,LMB,1.140104796,13.81300733,0.053952068,0.114188728,-0.464683451,-0.633963098,3.234620064,-7.279569435,1.502760574,-3.77679901,7.296368455,-1
783,MODEL1,PARMS,LMB,1.146552476,10.34447673,0.360577911,-0.770758437,2.894214095,-0.601429717,2.8479063,-6.848947081,1.976945895,-4.387217459,7.950290835,-1
784,MODEL1,PARMS,LMB,1.191170048,15.66241426,0.52775826,-1.163005315,4.275545694,-0.671804271,1.327112185,-1.982358221,0.49481235,0.044614686,-0.70542724,-1
785,MODEL1,PARMS,LMB,1.082317741,4.133423613,0.200665811,-0.447665545,1.682018521,0.18592044,0.708368311,-2.257197634,0.45290132,0.35557871,-1.639767687,-1
786,MODEL1,PARMS,LMB,1.152202104,7.716750316,0.702178302,-1.920102181,6.299413755,-0.296209675,0.371380023,-0.804523501,1.016650737,-1.474263568,2.424279551,-1
787,MODEL1,PARMS,LMB,1.108287681,9.001642997,0.431043516,-0.667103951,1.78519174,-0.388346049,1.232645713,-2.247434571,1.329086488,-2.670416677,4.785108933,-1
788,MODEL1,PARMS,LMB,1.038553835,-4.483888346,0.459977614,-0.769187704,2.787425543,0.608498467,0.598785996,-2.799143865,0.677933898,-1.694286395,3.386879742,-1
789,MODEL1,PARMS,LMB,1.197006758,3.33892268,0.382919434,-0.786128306,2.844403536,0.113381159,0.898342039,-2.493281333,0.739688613,-1.62664268,3.542841702,-1
790,MODEL1,PARMS,LMB,1.138370075,-4.56470418,0.295062316,-0.466197806,1.767469099,0.71099489,-1.634225471,3.40893227,0.598031889,-1.782890677,4.089621749,-1
791,MODEL1,PARMS,LMB,1.097793911,-5.638495329,0.403082139,-1.056125349,3.682973429,0.614601361,-1.623443919,3.830118603,1.218655091,-2.562537652,4.259545763,-1
792,MODEL1,PARMS,LMB,1.105285783,12.29163132,0.541695313,-1.021853749,3.271958205,-0.45003091,1.633247828,-3.932291862,0.394474304,1.012251154,-2.848715787,-1
793,MODEL1,PARMS,LMB,1.129941957,11.28887409,0.400349516,-0.833532715,2.775595827,-0.376342814,2.673284053,-6.780141402,0.567576794,-0.566980254,0.807700531,-1
794,MODEL1,PARMS,LMB,1.227504714,-0.905461025,0.48599776,-1.180646421,4.114745059,0.2630201,-0.024683918,-0.219249239,1.319711557,-3.619818044,6.872668833,-1
795,MODEL1,PARMS,LMB,1.131141479,8.19698477,0.18568722,-0.397147393,1.492011093,-0.3984056,1.014881846,-1.780056254,2.021986719,-5.095611647,10.1680242,-1
796,MODEL1,PARMS,LMB,1.262492969,14.25141697,0.280433822,-0.296730818,0.194651217,-0.681774652,2.902337422,-6.649170209,1.289315148,-2.981236188,5.638276049,-1
797,MODEL1,PARMS,LMB,1.172765104,4.381168951,0.502731004,-0.710720018,2.30416165,-0.082260542,1.356661103,-2.884711158,1.12521692,-2.568939727,4.62507542,-1
798,MODEL1,PARMS,LMB,1.158870734,2.745900633,0.232417541,-0.530739307,1.885351531,0.246901843,-0.205455493,-0.276072506,0.60582948,-0.418573505,0.080877219,-1
799,MODEL1,PARMS,LMB,1.166591317,19.17712949,0.288422846,-0.696715063,2.549145043,-0.939131128,2.86433803,-6.319299509,0.966114019,-1.324612837,2.121508861,-1
800,MODEL1,PARMS,LMB,1.196779921,7.196479411,0.274011345,-0.40791911,1.638772437,-0.20919837,0.568636286,-1.792680912,1.247993412,-2.049090262,3.219911885,-1
801,MODEL1,PARMS,LMB,1.164038419,14.85005158,0.173181898,-0.35169879,1.269549876,-0.692441433,2.692705763,-5.87782824,1.38918191,-3.934162306,7.769033902,-1
802,MODEL1,PARMS,LMB,1.154707046,7.909914828,-0.003008281,0.227812661,-0.688491527,-0.115297795,0.570979527,-1.752582694,0.985777238,-1.602638178,3.008926729,-1
803,MODEL1,PARMS,LMB,1.104832391,15.12153195,0.390014382,-0.695780364,2.393173745,-0.753051411,3.993795059,-9.071604722,1.158475133,-3.022526983,5.542704184,-1
804,MODEL1,PARMS,LMB,1.166323444,3.646773662,0.344710044,-0.866419216,3.599521651,-0.007848454,0.969853539,-2.794254557,1.325523962,-2.929336031,5.362810299,-1
805,MODEL1,PARMS,LMB,1.13170036,13.19200666,0.336369453,-0.445330473,1.651585284,-0.579722512,2.342832162,-5.534541503,1.001997274,-1.934520144,3.706383303,-1
806,MODEL1,PARMS,LMB,1.230748567,5.112311417,0.425668657,-1.001995563,3.843739394,-0.085175669,-0.181763279,1.422008818,1.144593967,-1.944354484,3.081819506,-1
807,MODEL1,PARMS,LMB,1.146152401,0.467152184,0.317610462,-0.337775699,0.722662539,0.331822592,-0.773652414,1.406905298,0.812103526,-2.30088911,4.934792473,-1
808,MODEL1,PARMS,LMB,1.16068714,2.064168829,0.414002194,-1.105547468,4.263689388,0.241884621,-1.602312483,3.166785623,0.655641352,-0.434529563,0.760610886,-1
809,MODEL1,PARMS,LMB,1.147003281,14.60705683,-0.040310494,-0.183529247,1.578454447,-0.498249715,3.449954914,-9.293861382,0.841350188,-2.387600251,4.854462642,-1
810,MODEL1,PARMS,LMB,1.162394439,2.206923701,0.163166565,-0.283297813,1.173350583,0.110588528,-0.083821188,-0.222647015,1.509793157,-3.492400612,6.508201874,-1
811,MODEL1,PARMS,LMB,1.113164529,1.197727391,0.065962869,-0.306255656,1.496727545,0.3147031,0.525063801,-2.175812353,1.039758895,-3.160406505,6.492316046,-1
812,MODEL1,PARMS,LMB,1.085965758,2.511260547,0.328052287,-0.734419331,3.026566489,0.128852533,0.669353319,-2.445291866,1.054723046,-2.420951562,4.756551974,-1
813,MODEL1,PARMS,LMB,1.147734802,6.862367153,0.3362702,-0.599664906,1.924680967,-0.079164683,1.147474289,-3.125628085,0.702953488,-1.319289177,2.709695744,-1
814,MODEL1,PARMS,LMB,1.136495475,9.594426594,0.468477497,-1.141565127,4.285968128,-0.427878635,2.47760494,-5.892364283,1.329630747,-3.739659958,7.473846522,-1
815,MODEL1,PARMS,LMB,1.053296358,9.16799731,0.077873189,0.012299811,0.233780321,-0.224516569,1.397524752,-3.203475082,0.988335865,-2.652253042,5.601528362,-1
816,MODEL1,PARMS,LMB,1.191600371,3.759777843,0.342314137,-0.688736477,2.500933875,0.090954235,-0.386656566,0.700916329,0.816585069,-0.529665115,-0.142051576,-1
817,MODEL1,PARMS,LMB,1.244716664,6.642589277,0.378402706,-0.685241692,2.435012538,-0.07815094,1.279418208,-3.596071637,0.660562887,-1.885196326,4.251738641,-1
818,MODEL1,PARMS,LMB,1.19576237,13.55839997,0.219151713,-0.488980054,2.524514365,-0.556665367,2.879912302,-6.873395344,1.0168294,-2.766380384,5.841092432,-1
819,MODEL1,PARMS,LMB,1.09913341,15.14421123,0.409290649,-1.098370758,4.439134765,-0.63292119,1.729444747,-2.942880692,0.64148928,-0.487485064,0.428661134,-1
820,MODEL1,PARMS,LMB,1.205408816,6.348325516,0.421539898,-1.190710298,4.422596974,-0.083439863,-0.183783848,0.634532074,0.860964039,-2.068909965,4.135028364,-1
821,MODEL1,PARMS,LMB,1.203503876,4.379347969,0.462008427,-0.987229801,3.868216531,0.072877892,1.132935214,-3.101896361,0.479439947,-0.419074814,0.418198915,-1
822,MODEL1,PARMS,LMB,1.214879386,9.536342208,0.490924905,-1.106203261,4.336025959,-0.226695507,1.634598024,-3.648500915,0.327986253,-0.625557397,1.373233802,-1
823,MODEL1,PARMS,LMB,1.188225279,-0.336084728,0.236983013,-0.778357141,3.636289249,0.279606808,0.959116174,-2.840609758,1.360739589,-2.813055156,4.398932044,-1
824,MODEL1,PARMS,LMB,1.126386358,14.59053105,0.23554397,-0.445474438,1.921286347,-0.687956421,3.180026996,-7.57740294,1.277663572,-3.679130055,7.761417933,-1
825,MODEL1,PARMS,LMB,1.082896067,6.658376863,0.367200015,-0.433493681,1.651016345,-0.359055357,1.580766334,-3.445641297,1.927672408,-5.085295885,10.15524789,-1
826,MODEL1,PARMS,LMB,1.204300625,10.39477979,0.516047995,-1.377403351,5.530918846,-0.352599252,2.142726333,-4.989478968,0.635561037,-1.323479966,2.558926615,-1
827,MODEL1,PARMS,LMB,1.120875947,11.99534404,0.243016574,-0.236277798,0.59173043,-0.419157191,1.877293725,-4.806324762,0.753263017,-0.96126572,1.494164364,-1
828,MODEL1,PARMS,LMB,1.010145872,4.435443761,0.134906483,-0.378926913,1.834641297,0.091847299,-0.04208664,-0.255051529,0.985580394,-2.028800576,3.652312627,-1
829,MODEL1,PARMS,LMB,1.131604487,2.330132675,0.22693712,-0.482614368,1.816910437,0.10417221,0.304346331,-1.646891944,1.361412692,-3.499977692,7.520721219,-1
830,MODEL1,PARMS,LMB,1.046404926,-1.197501556,0.161475756,-0.181409983,0.90678407,0.357042454,-0.078914142,-1.23890785,1.322733567,-2.84238466,5.40232234,-1
831,MODEL1,PARMS,LMB,1.197390779,19.67967485,0.086622211,-0.013757685,0.031604633,-1.111979685,2.723958332,-5.149368542,1.907818551,-4.585252229,8.459544153,-1
832,MODEL1,PARMS,LMB,1.117396425,6.910086814,0.242346209,-0.517699052,2.34049608,-0.04667019,0.403668981,-1.554088961,0.567634252,0.005657731,-0.135585564,-1
833,MODEL1,PARMS,LMB,1.122976823,10.90206612,-0.059799406,0.232890113,-0.239193439,-0.257320264,1.433041856,-3.830091434,0.854890914,-2.086417949,4.403182748,-1
834,MODEL1,PARMS,LMB,1.216708408,8.896300544,0.235927096,-0.216114518,0.767100685,-0.191534831,1.603799678,-2.876761615,0.660319156,-1.139889682,1.611323573,-1
835,MODEL1,PARMS,LMB,1.217052625,2.035285731,0.505270313,-1.311776126,5.068190782,0.033577772,-0.622577616,1.489110837,1.427050263,-2.630825628,4.798208546,-1
836,MODEL1,PARMS,LMB,1.193709487,3.036504571,0.09876835,-0.208044857,0.636828059,0.173240502,0.429983308,-2.052437853,1.056602451,-1.944715916,3.169107939,-1
837,MODEL1,PARMS,LMB,1.055139113,11.45645732,0.293360201,-0.562376429,2.080000017,-0.392461722,2.732464492,-6.455089604,0.759473374,-1.883442736,4.017045044,-1
838,MODEL1,PARMS,LMB,1.129970035,18.21056171,0.555431138,-1.315296155,4.752440074,-0.994208542,2.011751834,-3.210423294,1.205161264,-2.016537084,3.099306972,-1
839,MODEL1,PARMS,LMB,1.108065906,4.929179776,0.43488827,-1.047499801,3.825040624,-0.160185978,2.350811182,-6.438015881,1.53366673,-4.336161844,8.855423122,-1
840,MODEL1,PARMS,LMB,1.133661629,3.07307029,0.349027022,-0.7534996,2.850845812,-0.079512956,1.369101241,-3.294334911,1.850404992,-5.92966356,12.49160718,-1
841,MODEL1,PARMS,LMB,1.109802923,15.88519399,0.143969825,-0.174169451,0.611102105,-0.886932937,3.336422515,-7.819024021,1.879048173,-4.427397305,8.536056924,-1
842,MODEL1,PARMS,LMB,1.226032308,23.36497752,0.513516662,-0.939084355,2.870324746,-1.297777429,5.032698673,-11.7502102,1.039262317,-2.958653352,6.662410233,-1
843,MODEL1,PARMS,LMB,1.10990959,10.91997083,0.293899515,-0.744597614,3.086758631,-0.447878031,2.415402982,-6.073051308,1.181462421,-2.550983317,4.857674137,-1
844,MODEL1,PARMS,LMB,1.112513041,19.15696182,0.281860374,-0.293530156,0.395185571,-0.960685827,3.331196007,-7.231005994,1.083014184,-2.269067064,4.148425443,-1
845,MODEL1,PARMS,LMB,1.156103462,-1.819920336,0.350964148,-0.502863558,1.990976649,0.325332143,0.519074353,-1.737862705,1.37417204,-3.748424745,7.100021175,-1
846,MODEL1,PARMS,LMB,1.160038309,7.746104024,0.625528972,-1.044438723,3.370968214,-0.377254124,2.143827615,-4.885744302,1.269250684,-2.758074925,5.297860934,-1
847,MODEL1,PARMS,LMB,1.141412513,-4.947237277,0.222830968,-0.705811698,3.324800132,0.566686747,-0.97556901,0.883262453,1.498537042,-4.219101644,8.742150774,-1
848,MODEL1,PARMS,LMB,1.097542428,7.408377323,0.070478191,-0.273563525,2.074556009,-0.211496388,2.373608058,-5.268182886,1.452705053,-3.893515012,7.228740912,-1
849,MODEL1,PARMS,LMB,1.156010403,7.280249871,0.528775264,-1.566067603,6.378668543,-0.215064036,0.758455566,-1.589453312,1.009493803,-1.949209966,3.588301431,-1
850,MODEL1,PARMS,LMB,1.203565649,10.7539749,0.22948782,-0.737710086,3.370636866,-0.601693947,1.713674821,-3.466983396,2.158504088,-5.471218217,10.50405812,-1
851,MODEL1,PARMS,LMB,1.029889661,6.743320567,0.307606848,-0.759188013,3.185364369,-0.161062653,1.16419167,-2.740173797,1.158374535,-2.246288204,3.811415655,-1
852,MODEL1,PARMS,LMB,1.143722137,0.586324522,0.26769196,-0.633423436,2.442874565,0.261310631,-0.489933092,0.923385483,1.159862528,-2.883471924,6.024935296,-1
853,MODEL1,PARMS,LMB,1.024533962,15.16396989,0.382167784,-0.786289509,2.977449829,-0.866664157,1.723605536,-2.914171033,1.746225823,-3.614217648,6.418024017,-1
854,MODEL1,PARMS,LMB,1.32665329,5.967587839,0.348440319,-0.442450472,0.988811277,0.048929123,-1.593560997,4.501004179,0.383014294,-0.423418119,1.066059887,-1
855,MODEL1,PARMS,LMB,1.106188193,5.90225329,0.195568076,-0.537822089,1.994215811,-0.190018757,1.612918743,-4.046797551,1.836162271,-6.250354803,12.80824938,-1
856,MODEL1,PARMS,LMB,1.077859367,3.210525637,0.412886167,-0.701435255,2.476314533,0.135955986,0.873440946,-2.837410128,0.641264576,-0.926346706,1.555661641,-1
857,MODEL1,PARMS,LMB,1.106941876,4.052669093,0.525835939,-1.26242792,4.96193351,-0.105108625,0.890390266,-1.702078307,1.449862099,-3.631384947,7.076819294,-1
858,MODEL1,PARMS,LMB,1.102246038,6.148601193,0.149270634,-0.513020999,2.174399303,0.082573058,0.532994784,-1.761008452,0.404285335,-0.078496258,-0.106243604,-1
859,MODEL1,PARMS,LMB,1.111150723,-3.646720159,0.46967987,-0.846034919,3.320605,0.55785326,-0.957334295,1.858704826,0.725115674,-1.590690799,3.109520734,-1
860,MODEL1,PARMS,LMB,1.081794093,8.755090343,0.395894791,-0.790195548,3.013336847,-0.327187717,1.74206723,-4.470381639,1.165389687,-2.348415356,4.274804654,-1
861,MODEL1,PARMS,LMB,1.061247009,13.17499297,0.327793004,-0.620072079,2.190468736,-0.49793782,2.615765606,-6.705168358,0.71668756,-1.876896138,3.923077343,-1
862,MODEL1,PARMS,LMB,1.126774529,18.9488929,0.102048508,-0.419197991,1.822696093,-0.865436238,2.748442381,-6.368320619,1.09460776,-2.096208551,3.457158581,-1
863,MODEL1,PARMS,LMB,1.097773734,0.098598881,0.274692524,-0.940706337,3.898544583,0.335872308,0.215498647,-1.550021282,0.99341624,-2.342278891,4.458280149,-1
864,MODEL1,PARMS,LMB,1.012091683,11.6538723,0.34994221,-0.769901667,2.692294417,-0.417587005,2.103728065,-5.070258076,0.793619186,-2.133312033,4.600604698,-1
865,MODEL1,PARMS,LMB,1.138322915,11.75900486,0.451930962,-0.955476259,3.277302099,-0.51676352,1.472968451,-3.652293292,1.080542034,-1.869341645,3.511983553,-1
866,MODEL1,PARMS,LMB,1.239817286,22.65889954,0.417231184,-0.22210511,-0.51537051,-1.321928114,4.313878246,-9.259352192,1.399059601,-3.162038185,6.351546898,-1
867,MODEL1,PARMS,LMB,1.231517585,-5.641566244,0.329681661,-0.712364431,2.320027094,0.687346774,-3.401083101,7.37751355,1.089098903,-2.295242689,4.702523173,-1
868,MODEL1,PARMS,LMB,1.120156633,0.839469656,0.59312468,-1.069088217,3.139339446,0.206568228,-0.412252574,0.930499524,0.892117314,-2.432309252,5.243525613,-1
869,MODEL1,PARMS,LMB,1.136505479,12.37089689,0.046219576,0.171864655,-0.884053625,-0.556502955,1.781366006,-4.270981574,1.707684309,-4.440786048,8.443209299,-1
870,MODEL1,PARMS,LMB,1.054594183,-9.891022261,0.54302521,-0.68502611,2.302841984,0.828043564,-1.168251908,2.716147267,1.17600159,-2.169765981,3.238455749,-1
871,MODEL1,PARMS,LMB,1.223305048,6.467480858,0.363707153,-0.664951867,1.939608869,-0.06482097,0.477878856,-1.456954699,0.712281744,-1.029351728,1.728035934,-1
872,MODEL1,PARMS,LMB,1.148074658,6.319985877,0.117539325,-0.097654937,0.309156535,-0.125363804,1.168819988,-2.391231401,1.420113918,-3.913204684,7.544427745,-1
873,MODEL1,PARMS,LMB,1.09107753,4.412012399,0.31408589,-0.67917529,2.720842769,-0.029969354,0.484033128,-1.361024592,1.224899691,-2.930797888,5.876543797,-1
874,MODEL1,PARMS,LMB,1.105292822,2.663971633,0.567266633,-1.174070142,4.665555451,-0.034807897,0.993569638,-1.971601909,1.383576793,-3.301262214,6.151654643,-1
875,MODEL1,PARMS,LMB,1.125714606,13.00321832,0.174272085,-0.47692671,2.299303783,-0.48697857,2.144559415,-4.709158479,0.874756477,-1.262242751,1.891197903,-1
876,MODEL1,PARMS,LMB,1.195978189,18.90690994,0.311339837,-0.829564293,2.60359376,-1.187019053,4.244629114,-9.612440734,2.204864313,-5.126670109,9.100061232,-1
877,MODEL1,PARMS,LMB,1.274571791,11.22628988,0.366961465,-0.563436365,2.017371425,-0.268681259,1.919958629,-4.92424247,0.071781217,1.648100793,-3.958494616,-1
878,MODEL1,PARMS,LMB,1.212209034,11.00426342,0.044077827,0.035318446,0.004244812,-0.417908949,3.348961933,-8.564286829,1.317907623,-3.09935966,5.696809581,-1
