SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LLB6
357,MODEL1,PARMS,LLB6,0.96636247,0.740226507,0.180024553,-0.683278856,2.823015901,0.307255632,-1.180480037,3.079764463,0.396770521,-0.388244064,0.603357857,-1
358,MODEL1,PARMS,LLB6,0.961736585,-0.385799908,-0.096947991,0.409631186,-1.195980279,0.314144212,-0.388350472,1.167362466,1.007996172,-2.317671174,4.218487293,-1
359,MODEL1,PARMS,LLB6,0.913583956,9.941654878,0.287103857,-0.426918269,0.936497821,-0.534437485,1.092407768,-1.838828175,1.349056718,-3.212589699,6.069153477,-1
360,MODEL1,PARMS,LLB6,0.990555017,4.067189634,0.24132811,-0.725124356,3.066524426,-0.056715373,0.871153348,-1.840311183,0.922610315,-2.299814978,4.75948819,-1
361,MODEL1,PARMS,LLB6,1.046944201,11.17267991,0.093292429,-0.161299747,-0.020245572,-0.543920204,1.940191364,-4.2236237,1.264520874,-3.033109956,6.024750134,-1
362,MODEL1,PARMS,LLB6,0.995922144,-0.589757175,0.19978635,-0.708114003,3.075332605,0.191315345,-0.012222816,-0.292244961,1.312716029,-3.557546085,7.307933488,-1
363,MODEL1,PARMS,LLB6,1.035234583,-15.88808411,0.413912882,-1.302786365,4.804995832,1.179019268,-3.920404851,8.460428405,1.167081135,-3.058878157,6.456831929,-1
364,MODEL1,PARMS,LLB6,1.058857923,6.035413885,0.134971988,0.150028737,-1.216208717,-0.30613923,2.04778492,-4.767952152,1.525326005,-2.941054748,4.922794286,-1
365,MODEL1,PARMS,LLB6,1.069802281,-2.314890009,-0.056877947,-0.296377274,2.208231662,0.231488661,0.566877929,-2.04521598,2.054336224,-5.618682086,11.05530234,-1
366,MODEL1,PARMS,LLB6,1.025002995,1.14113076,0.248179613,-0.912371259,3.654043176,0.13537074,0.233920121,-1.064724361,0.972620234,-2.084905929,4.015580139,-1
367,MODEL1,PARMS,LLB6,0.940520473,1.696620531,0.093991068,0.124422394,-0.551977116,0.070188708,1.193256367,-3.22224882,1.17703079,-2.671167306,5.123247278,-1
368,MODEL1,PARMS,LLB6,0.937079096,-8.244331619,0.143177638,-0.251430378,0.735270324,0.823110826,-1.207952449,1.697062986,0.741335556,-2.031261563,4.359533299,-1
369,MODEL1,PARMS,LLB6,1.040665116,2.103124657,0.143444637,-0.390306744,1.252114553,-0.048826266,0.542610834,-1.267353009,1.707111798,-4.776320541,9.675969939,-1
370,MODEL1,PARMS,LLB6,1.021911341,-1.279975234,0.297134853,-1.022152784,4.393452046,0.352591214,-0.987168092,1.942390337,0.585824187,-0.310802762,0.363906397,-1
371,MODEL1,PARMS,LLB6,1.118840652,0.875697002,0.06113912,0.074624933,-0.740352988,0.121562681,0.114771543,-0.159820022,1.30703701,-3.16348712,6.237924989,-1
372,MODEL1,PARMS,LLB6,0.924359659,-13.57805895,-0.023085738,0.106445752,0.188505988,1.006264584,-2.260990026,4.642776981,1.614810296,-2.898018755,4.993520023,-1
373,MODEL1,PARMS,LLB6,0.935685409,-9.977780814,0.334764311,-0.637792164,2.276729421,0.64627442,-1.329508018,2.955091438,1.813822837,-4.624607776,8.636683942,-1
374,MODEL1,PARMS,LLB6,0.962696196,8.885953401,0.27241708,-0.632823152,1.883361269,-0.441198987,1.712884292,-3.600002743,1.233077949,-2.635150368,4.967273821,-1
375,MODEL1,PARMS,LLB6,0.968819532,-9.952692857,0.129227455,-0.188056677,0.437913483,0.761219629,-1.944597937,4.157932526,1.567894359,-3.697271101,7.141433024,-1
376,MODEL1,PARMS,LLB6,0.962804602,0.617940246,0.287423518,-0.793186786,2.826654784,0.187246312,-1.083135884,2.205348297,0.79911889,-0.791448043,1.259015823,-1
377,MODEL1,PARMS,LLB6,0.998841388,6.860516522,-0.186285622,0.4043844,-1.302559291,-0.190782684,1.472278906,-3.296533415,1.295413641,-3.304108267,6.320751997,-1
378,MODEL1,PARMS,LLB6,0.996783263,6.041690898,0.000563357,-0.052536662,-0.135160707,-0.06395137,0.793587664,-2.72740176,0.760474434,-1.548950445,3.015819722,-1
379,MODEL1,PARMS,LLB6,0.89945839,0.266394142,0.33026436,-0.719767252,2.209931037,0.188853494,1.535014976,-4.205075607,0.758492223,-1.913306027,3.769668475,-1
380,MODEL1,PARMS,LLB6,1.084088419,10.31536001,0.021830123,0.296925329,-2.391495419,-0.327976484,1.537347597,-3.899704794,0.554977269,-0.655863773,1.258222508,-1
381,MODEL1,PARMS,LLB6,0.957241717,-5.485041189,0.468112467,-0.89119976,2.750224527,0.507537354,-1.279546495,2.660402658,0.839187492,-1.391414462,2.731751662,-1
382,MODEL1,PARMS,LLB6,1.03887704,-3.328470533,0.299195133,-0.764914024,2.186933321,0.250871252,-0.443088293,0.758483009,1.764185417,-5.249889999,10.87937569,-1
383,MODEL1,PARMS,LLB6,1.016457707,-4.810923579,0.274736694,-0.923054423,3.606858209,0.459787219,-1.075728906,2.513559728,1.318334243,-3.997376077,8.255708701,-1
384,MODEL1,PARMS,LLB6,0.995368119,-1.170857599,0.250023366,-0.742926179,2.896969069,0.249050451,-0.097282902,0.348047719,1.11317176,-2.756596779,5.326780899,-1
385,MODEL1,PARMS,LLB6,1.033247551,4.482134452,0.170994846,-0.493974584,2.151043002,-0.07712709,0.952093603,-2.553625402,0.962051193,-2.69019375,6.090852712,-1
386,MODEL1,PARMS,LLB6,1.031910173,1.033123735,0.038837998,-0.269678106,1.070599738,0.285373708,-0.097221907,-0.711560842,0.576809618,-0.518428355,0.941986288,-1
387,MODEL1,PARMS,LLB6,1.024283191,2.705490191,0.057742887,-0.243268213,0.281824342,0.055882592,0.449030232,-0.941787537,1.157419155,-2.858651082,5.59348542,-1
388,MODEL1,PARMS,LLB6,1.028075138,-2.469628911,0.219493941,-0.016231904,-0.54612326,0.322666799,-0.711998945,0.874658449,1.088461406,-2.221574369,4.754161421,-1
389,MODEL1,PARMS,LLB6,1.037411588,9.912068934,0.108105732,-0.113809441,-0.394978879,-0.415404298,1.416598339,-2.779118167,1.057985368,-2.699074614,5.290161169,-1
390,MODEL1,PARMS,LLB6,1.047585942,-0.522237663,0.02401029,-0.145089259,0.563207241,0.34100008,0.44264196,-2.144150315,0.830451812,-1.611141703,2.766909472,-1
391,MODEL1,PARMS,LLB6,0.99773461,2.274420687,0.154155056,-0.746205712,3.177980686,0.076536743,-0.1639905,-0.234172362,1.126492385,-2.86859927,5.877631679,-1
392,MODEL1,PARMS,LLB6,1.032475803,-15.40419391,0.177950492,-0.871088202,3.680227904,1.202469095,-4.669138812,10.43723708,1.254449723,-2.698000342,5.242524685,-1
393,MODEL1,PARMS,LLB6,0.993881322,5.258377626,0.244552721,-0.607985842,1.978536094,-0.32241595,1.515015876,-3.801168878,1.779672911,-4.070048247,7.959085572,-1
394,MODEL1,PARMS,LLB6,1.102699162,10.54727424,0.006826414,0.105901335,-0.685104386,-0.397812606,0.998112684,-1.802169,0.861959254,-1.207240568,1.901572811,-1
395,MODEL1,PARMS,LLB6,1.006853572,0.189149393,0.00895636,-0.019147623,-0.175936772,0.278228517,-1.045428005,2.384412691,0.892527699,-1.436745046,2.640652684,-1
396,MODEL1,PARMS,LLB6,1.031051399,-2.434532115,0.254247737,-1.030794686,4.420473885,0.367425228,-0.695823094,1.60852111,1.083617149,-3.327846577,6.663701708,-1
397,MODEL1,PARMS,LLB6,0.926449785,2.114635255,0.181129479,-0.336707653,1.091850622,0.077421812,1.544332422,-4.185756498,0.974910485,-3.202736512,6.824166757,-1
398,MODEL1,PARMS,LLB6,1.074340869,-4.610776852,-0.05804391,0.402669413,-2.066230516,0.529712262,-1.314232177,2.407235757,1.30308105,-3.364888329,6.870473201,-1
399,MODEL1,PARMS,LLB6,1.001454566,-2.773415646,0.037466409,0.095470228,-0.40050138,0.515422769,-1.351679597,2.76195212,0.620466417,-0.536644338,0.708264766,-1
400,MODEL1,PARMS,LLB6,0.981249112,-6.425536377,0.180901728,-0.701629026,3.014634787,0.683404274,-2.022831472,4.259764723,0.898241805,-2.440664673,5.192704517,-1
401,MODEL1,PARMS,LLB6,0.93513025,0.548974106,0.327869219,-0.771964618,2.892748026,0.187411091,0.095315971,-0.644150858,0.76092947,-1.744937006,3.558024465,-1
402,MODEL1,PARMS,LLB6,0.976631189,3.652613286,0.297498298,-0.256487026,0.075218726,-0.032161061,1.101091216,-2.653909952,0.762831969,-2.089830833,4.700958264,-1
403,MODEL1,PARMS,LLB6,1.016815012,-0.093964724,0.040209322,-0.5612998,2.658777118,0.270312632,-0.123226637,-0.314969077,0.993014503,-1.479629295,2.370356894,-1
404,MODEL1,PARMS,LLB6,0.961021046,1.291272806,0.182486895,-0.668619338,2.380148354,0.194038769,0.124885378,-0.692372318,0.811400865,-2.036128955,3.999005078,-1
405,MODEL1,PARMS,LLB6,0.983563338,-2.668854279,0.152580672,-0.248190174,0.218201197,0.39054227,-0.833209423,1.800103608,1.020835878,-1.924884454,3.652525654,-1
406,MODEL1,PARMS,LLB6,0.932149934,-11.90116997,0.116466491,0.015137816,0.257617711,1.092931053,-2.12437347,3.503586024,0.550052286,-0.902315711,1.744942971,-1
407,MODEL1,PARMS,LLB6,1.000465142,2.541476551,0.346680114,-0.641826955,1.218207085,-0.005680156,0.82568283,-2.001458292,1.023539112,-2.837880798,5.692649102,-1
408,MODEL1,PARMS,LLB6,1.0394652,7.265285817,0.105577064,-0.515423528,2.391276957,-0.281471517,1.277416075,-2.958233531,1.27810213,-3.696026499,8.000349609,-1
409,MODEL1,PARMS,LLB6,0.984800916,9.632241076,0.082280447,-0.08317244,-0.242356576,-0.473176924,1.986080065,-5.019758489,1.381709013,-3.089725582,5.82478293,-1
410,MODEL1,PARMS,LLB6,1.053498964,-1.874034094,0.057427405,-0.071682207,0.106684215,0.39698013,-0.647784385,0.55266766,0.895999857,-1.763724692,3.835676207,-1
411,MODEL1,PARMS,LLB6,0.982825066,5.196503722,0.096632909,-0.15597348,0.64566092,-0.187387673,1.443419158,-3.522723458,1.44121905,-3.866136533,7.785610633,-1
412,MODEL1,PARMS,LLB6,0.969048072,-4.938527396,0.154743721,-0.44207988,1.787290982,0.521637731,-1.041224531,2.49746068,1.152867625,-3.113404909,6.001041942,-1
413,MODEL1,PARMS,LLB6,1.064543419,-0.564821831,0.521608822,-1.770218448,6.497545251,0.190378745,-1.308981359,3.427620498,0.987723165,-2.272253875,4.240807171,-1
414,MODEL1,PARMS,LLB6,0.916759332,4.894111534,0.298216591,-1.044593806,4.334866204,-0.138881142,0.498568666,-0.789349175,1.116063151,-3.167417975,6.401813377,-1
415,MODEL1,PARMS,LLB6,1.012421293,10.1485818,0.173823695,-0.415685005,0.700059244,-0.422853618,1.389792438,-3.070283787,0.94312401,-2.357424984,4.603171845,-1
416,MODEL1,PARMS,LLB6,0.943989945,-6.002667192,0.075939508,0.154429878,-1.334514992,0.732613487,-1.271296787,1.599820227,0.486197417,-0.667664572,1.677596654,-1
417,MODEL1,PARMS,LLB6,1.044031237,-7.501571417,0.246871303,-0.735367365,2.896561909,0.623350458,-1.424856459,2.946467077,1.340916658,-3.708120811,7.223127768,-1
418,MODEL1,PARMS,LLB6,0.969693764,2.173238823,0.045904882,-0.123802157,0.575390527,0.205831739,-0.45467524,0.830697901,0.611508869,-1.532151358,3.469896646,-1
419,MODEL1,PARMS,LLB6,0.918350352,-9.201501114,0.143559007,-0.362220027,1.613153043,0.799495729,-1.450072789,2.924375363,1.078405666,-2.433150301,4.790825493,-1
420,MODEL1,PARMS,LLB6,1.010228119,9.531956936,0.253793124,-0.787374237,3.695927143,-0.542456848,2.410476155,-5.565307636,1.516231769,-3.684462521,7.151133115,-1
421,MODEL1,PARMS,LLB6,0.996900173,2.39428342,0.081555476,-0.442840236,2.340263196,0.077010336,1.651750294,-4.948651607,1.065776983,-2.900587874,5.787535842,-1
422,MODEL1,PARMS,LLB6,1.033024244,1.265943574,0.113586227,-0.358442095,1.418429002,0.042328506,0.430330302,-1.616411572,1.511206216,-3.625011174,7.082546779,-1
423,MODEL1,PARMS,LLB6,1.043132211,1.651278029,0.068401844,-0.505062625,2.578929441,0.242279254,-1.27023487,2.135608071,0.635372626,-0.869092359,1.704455072,-1
424,MODEL1,PARMS,LLB6,0.982423182,-20.85089729,0.16165972,-0.756544122,2.80601378,1.454402836,-4.052227597,7.96479317,1.761469879,-4.762755143,9.592179838,-1
425,MODEL1,PARMS,LLB6,1.070680811,0.097851595,0.104358646,-0.205600804,0.124315298,0.1785936,-0.346314091,0.197598545,1.216579559,-2.226791984,4.359572928,-1
426,MODEL1,PARMS,LLB6,1.005631826,-5.137817552,0.452081026,-1.423667108,5.519232619,0.394440002,-0.195089732,0.019557824,1.393718978,-4.030138692,8.535094959,-1
427,MODEL1,PARMS,LLB6,1.027811771,-10.20380488,0.094143885,-0.37535734,0.993049576,0.891556556,-3.136148615,7.276111145,1.191379707,-3.224286381,6.473157132,-1
428,MODEL1,PARMS,LLB6,0.941788621,-2.552782252,0.125902703,-0.563129095,2.267202396,0.48180133,-0.880329416,2.045662398,0.688855746,-1.840059982,3.954313995,-1
429,MODEL1,PARMS,LLB6,1.041595196,-1.141805271,0.144755322,-0.343685069,1.326113534,0.354604711,-1.497944626,3.419936431,0.849572233,-2.572085817,5.714351418,-1
430,MODEL1,PARMS,LLB6,1.123382946,3.311268621,0.251815202,-0.726786026,3.06682784,-0.13950513,2.053940409,-5.103394456,1.509007981,-4.45637155,9.031288856,-1
431,MODEL1,PARMS,LLB6,0.943745784,-0.677440354,0.213086962,-0.453297674,1.810319072,0.150238192,0.624067399,-1.646057973,1.497804054,-4.550521719,9.200252621,-1
432,MODEL1,PARMS,LLB6,0.980603031,-1.863857381,0.245047712,-0.563439111,1.63715419,0.275663329,-0.258582827,-0.108133083,1.186790047,-2.874311845,5.912988783,-1
433,MODEL1,PARMS,LLB6,1.037110307,2.906525695,0.251780719,-0.809786882,3.421082777,-0.113700723,0.967677191,-2.624419829,1.535506889,-3.45173746,6.885269601,-1
434,MODEL1,PARMS,LLB6,1.072924458,-2.537267459,-0.217656025,0.879245149,-4.14635794,0.561039591,-1.161574714,1.827055785,0.69437236,-1.241931509,2.726163199,-1
435,MODEL1,PARMS,LLB6,1.047315769,1.610854724,-0.046565118,0.16978309,-0.13058388,0.086353946,0.96061465,-2.721991937,1.390179404,-3.545691629,7.172023104,-1
436,MODEL1,PARMS,LLB6,0.945860827,-8.020474845,0.04495151,-0.157378444,0.757115142,0.84818608,-3.286397185,7.3940288,0.778154126,-1.492062586,2.917463802,-1
437,MODEL1,PARMS,LLB6,1.048464241,-4.364864839,0.296526823,-1.041557878,3.809957443,0.532992093,-1.484469266,2.490392705,0.800229693,-1.679207163,3.655167202,-1
438,MODEL1,PARMS,LLB6,0.946555263,7.581175225,0.309009135,-0.679952616,2.134710876,-0.218817821,-0.204321324,1.118832788,0.500942231,0.106104054,-0.69603532,-1
439,MODEL1,PARMS,LLB6,0.968624904,9.61275201,0.280712457,-0.228551152,-0.310112575,-0.479080783,1.255739313,-2.709524783,1.083613469,-1.904823975,3.485319555,-1
440,MODEL1,PARMS,LLB6,1.052260451,-5.621256959,0.371121959,-1.300095388,5.222781489,0.606014207,-1.213096798,2.379929685,0.704114562,-1.742692084,3.573032505,-1
441,MODEL1,PARMS,LLB6,0.992331403,8.002946671,0.374563348,-0.643735859,2.380037292,-0.455877896,3.207798821,-7.672041713,1.319897994,-3.965744406,8.235138286,-1
442,MODEL1,PARMS,LLB6,1.00684061,-7.484399121,0.238587353,-0.596059721,2.239592733,0.643528755,-0.847903299,1.095668857,1.280611352,-3.726252124,7.651343846,-1
443,MODEL1,PARMS,LLB6,1.046340427,2.95228482,-0.034492857,0.072377808,-0.282306362,0.124711543,0.909707768,-2.040265297,0.814222365,-2.023365957,3.824724435,-1
444,MODEL1,PARMS,LLB6,1.009580867,-5.411954827,-0.011787319,-0.017954124,-0.458418935,0.627760954,-0.622718445,0.865106107,1.100532881,-3.41638696,6.918046973,-1
445,MODEL1,PARMS,LLB6,0.974011257,2.362895528,0.156134493,-0.259681624,0.146043454,-0.063533691,0.282789421,-0.951797193,1.65094343,-4.214090522,8.511958597,-1
446,MODEL1,PARMS,LLB6,1.127939142,4.337250366,0.21896904,-0.386866821,1.223934383,0.028382235,0.819668327,-1.743148791,0.423393267,-0.800937295,1.717429261,-1
447,MODEL1,PARMS,LLB6,1.000985074,0.941442768,0.023889015,0.018572619,-0.593893168,0.241508119,0.142694408,-0.816190224,0.787333308,-2.004177605,4.22740529,-1
448,MODEL1,PARMS,LLB6,0.943777912,-4.155316927,0.095313711,-0.476681541,1.509201718,0.555091187,-2.063431125,4.349909557,1.008514472,-2.731501667,5.693329754,-1
449,MODEL1,PARMS,LLB6,1.031349754,7.463222664,0.190314135,-0.144985628,0.085571611,-0.405447664,1.959176084,-4.223862905,1.59570011,-4.301401142,8.489694214,-1
450,MODEL1,PARMS,LLB6,1.000196052,9.238651764,0.174596407,-0.287857548,-0.141824305,-0.378519788,0.065505962,0.372395229,1.095443121,-2.63362817,5.163271792,-1
451,MODEL1,PARMS,LLB6,0.911411127,-0.250848262,0.207442314,-0.617195606,2.159973275,0.175093216,-0.411163963,0.576025253,1.231558673,-2.894043998,5.888697943,-1
452,MODEL1,PARMS,LLB6,1.0037158,-9.948858836,0.082141651,-0.227997604,1.084731042,0.878019505,-2.615585719,5.251335404,1.131789079,-2.464931963,5.195986002,-1
453,MODEL1,PARMS,LLB6,1.020937017,4.414715286,0.247904698,-0.455934831,0.632351041,-0.203193024,-0.228985947,1.238817647,1.586462257,-3.710320232,6.846823138,-1
454,MODEL1,PARMS,LLB6,1.110761503,9.087523228,0.002568611,-0.08752799,-0.092459978,-0.370586802,1.913754638,-4.906495428,1.204832757,-3.223264524,6.844658777,-1
455,MODEL1,PARMS,LLB6,0.964074692,5.529764551,0.039160334,0.228221625,-0.947631658,-0.194444495,0.75475834,-1.069863766,1.435705594,-4.221250401,8.599509778,-1
456,MODEL1,PARMS,LLB6,0.965741594,-2.600377759,0.124434532,-0.431097815,1.101265437,0.271053693,-0.459897356,1.145475718,1.697100749,-4.845397894,9.654561829,-1
457,MODEL1,PARMS,LLB6,0.995063724,1.570126058,0.280710482,-0.483410768,1.346693835,0.013765256,0.209693419,-0.573296751,1.263588754,-3.274097621,6.996397827,-1
458,MODEL1,PARMS,LLB6,0.981708003,0.204008924,0.050253111,-0.142722052,0.045642473,0.252667535,-0.632352426,1.461631405,0.989384157,-2.229805573,4.492759524,-1
459,MODEL1,PARMS,LLB6,1.031652947,3.146113411,0.14592222,-0.584446605,2.364845908,-0.005638643,-0.531833394,1.442491038,1.088073607,-1.452113388,2.517364752,-1
460,MODEL1,PARMS,LLB6,0.957310426,4.581799451,0.207704277,-0.463247176,1.345062997,-0.014516675,0.236731534,-0.244896103,0.667699572,-1.554994615,3.197943002,-1
461,MODEL1,PARMS,LLB6,0.929591544,-2.099043314,0.123560098,-0.416048782,1.772959345,0.345537317,0.842117374,-3.352843944,1.117309587,-3.177128092,6.763808761,-1
462,MODEL1,PARMS,LLB6,1.024037019,-8.254873747,0.254781362,-0.8844369,3.783980244,0.774879039,-2.48588892,4.674229599,0.911936162,-2.445033929,5.72735041,-1
463,MODEL1,PARMS,LLB6,0.968575054,-6.986705811,0.221963614,-0.554263755,2.144512413,0.631544646,-0.931815903,1.062706222,1.155200705,-2.989194993,6.047337125,-1
464,MODEL1,PARMS,LLB6,0.92693146,-4.965702347,0.160256603,-0.252565043,0.344551883,0.545236092,-1.197988383,2.558431643,1.050299297,-3.410271636,7.345245682,-1
465,MODEL1,PARMS,LLB6,1.026906492,9.634511938,-0.055615446,-0.068298767,0.253263303,-0.373255708,3.036315843,-7.728624343,1.102096048,-2.806105537,5.501935801,-1
466,MODEL1,PARMS,LLB6,0.980986827,3.181555095,0.264323396,-1.035128987,4.294362408,-0.062148337,-0.06174207,0.869793206,1.316109154,-3.300879172,6.50209328,-1
467,MODEL1,PARMS,LLB6,1.025471834,8.285917155,0.071595302,-0.081597506,-0.48144083,-0.295130544,1.916224223,-5.409306145,0.911283281,-1.065564679,1.853477096,-1
468,MODEL1,PARMS,LLB6,0.985246537,1.161963926,0.006845439,-0.176005569,0.505095726,0.078039885,-0.423609746,1.090969871,1.630633763,-4.034091376,7.687712441,-1
469,MODEL1,PARMS,LLB6,0.921566401,-3.324024996,0.163254321,-0.505241525,2.091232899,0.239820721,0.025422226,-0.760077511,1.903384678,-4.906887291,9.858887964,-1
470,MODEL1,PARMS,LLB6,0.982650431,-5.219817144,0.301331518,-0.712062274,2.132279817,0.3987662,-0.260746104,-0.177787321,1.583069761,-4.422984253,9.364163314,-1
471,MODEL1,PARMS,LLB6,0.974150625,-4.924662882,0.248004405,-0.557408853,1.658496608,0.411074735,-0.82222507,1.136515841,1.516588494,-3.622925507,7.092128673,-1
472,MODEL1,PARMS,LLB6,0.959403616,0.778774761,0.048906054,-0.410299266,1.645581502,0.158854206,-1.050120922,2.434463111,1.286596809,-2.581907424,4.738529114,-1
473,MODEL1,PARMS,LLB6,0.980833825,-0.389676042,0.150673678,-0.32531628,0.732075235,0.251364792,-0.343026659,0.689074037,0.980681468,-1.867105439,3.62711506,-1
474,MODEL1,PARMS,LLB6,0.961149519,-5.363984792,0.174003738,-0.51459021,2.091269848,0.62111684,-0.959547442,1.152114117,0.746401633,-1.334851768,2.339584091,-1
475,MODEL1,PARMS,LLB6,1.044954764,-11.15099806,0.139002124,-0.345416319,1.537042287,0.884077457,-0.785331003,0.540518375,1.31615581,-3.509054204,7.020278086,-1
476,MODEL1,PARMS,LLB6,0.995387368,8.605649836,0.101234948,-0.573635996,2.218267689,-0.399141328,1.866436712,-4.671538357,1.463223548,-4.190775189,8.471959027,-1
477,MODEL1,PARMS,LLB6,0.981953762,-0.371123917,-0.030338219,-0.060093338,0.451131097,0.365636013,-0.24371251,0.338497701,0.725596641,-1.684237283,3.435600524,-1
478,MODEL1,PARMS,LLB6,0.997963231,3.490407217,0.168960334,-0.390596798,0.881997835,-0.126391941,0.425676769,-0.920016841,1.599209006,-4.217267532,8.155786857,-1
479,MODEL1,PARMS,LLB6,0.981851502,-1.149912064,-0.101393587,0.173361509,-0.665832718,0.404790326,-1.54514613,3.59886035,0.93469417,-2.287979621,4.883275758,-1
480,MODEL1,PARMS,LLB6,0.974937194,5.867843205,0.259195392,-0.814075518,2.844909144,-0.177541963,0.107713387,-0.247154369,1.043668422,-2.194451353,4.194429195,-1
481,MODEL1,PARMS,LLB6,0.913939374,-8.735897295,-0.040038345,-0.028351304,0.421369134,0.627940857,-1.218751596,2.440347769,2.086568006,-5.674336947,11.0591506,-1
482,MODEL1,PARMS,LLB6,1.044639797,5.663220715,0.272074833,-0.635663612,1.533914242,-0.128861298,0.244598094,-0.482409597,0.791144158,-1.566654682,3.11352145,-1
483,MODEL1,PARMS,LLB6,0.979672522,0.71539,0.068503287,-0.010383978,-0.08032173,0.093015662,-0.87755028,2.384021339,1.543379313,-4.282172494,8.956563072,-1
484,MODEL1,PARMS,LLB6,0.946755247,-0.006080098,0.141192946,-0.222292676,0.803918798,0.084129759,0.106981596,-0.172202957,1.692255011,-4.48599148,8.704033357,-1
485,MODEL1,PARMS,LLB6,0.902420676,6.119258351,-0.073617709,0.184857552,-0.425214005,-0.152535599,1.168084598,-2.800351254,1.204242431,-3.382087059,7.174675773,-1
486,MODEL1,PARMS,LLB6,0.977445989,2.519024327,0.090293154,-0.30279019,1.134611955,0.167343336,-0.662574735,1.276361857,0.667411769,-1.495244985,3.194453923,-1
487,MODEL1,PARMS,LLB6,1.023097951,-1.621393522,0.323337353,-0.490526867,1.285731925,0.318043833,-0.801565423,1.826934165,0.759363549,-1.38117223,2.719069713,-1
488,MODEL1,PARMS,LLB6,0.914379356,-0.722980514,0.432883859,-1.297439538,4.963290858,0.214300792,0.384644016,-1.380895275,0.897171311,-2.263880609,4.47515767,-1
489,MODEL1,PARMS,LLB6,1.028182012,-6.29524462,0.212478966,-0.616259831,2.733020655,0.627651632,-1.510946452,3.690725289,0.978328859,-2.506748608,5.003593289,-1
490,MODEL1,PARMS,LLB6,1.0256259,3.917393298,0.100384853,-0.134220347,0.063814365,-0.075624309,0.083007253,0.143254297,1.295688811,-2.946246345,5.553031333,-1
491,MODEL1,PARMS,LLB6,1.080728178,-9.206323686,0.38818933,-0.861880636,2.910421299,0.695857866,-1.546765262,2.901429698,1.34226442,-3.83715066,8.008863593,-1
492,MODEL1,PARMS,LLB6,0.944673764,-8.697497038,0.181414177,-0.320758329,1.2940864,0.755870547,-2.014557643,4.27254801,1.137165656,-2.708234252,5.576317876,-1
493,MODEL1,PARMS,LLB6,1.05114227,14.44498558,0.178344591,-0.588256034,2.018229909,-0.788440205,3.194860332,-7.641693514,1.268212136,-2.700324218,5.060171557,-1
494,MODEL1,PARMS,LLB6,0.997051121,5.442002846,0.054442158,0.091179014,-0.505919044,-0.2125479,0.477672554,-0.925598958,1.468597463,-3.62719408,7.337099317,-1
495,MODEL1,PARMS,LLB6,1.004427375,7.519120111,0.282356044,-0.653358127,2.270794261,-0.348539059,2.178872724,-4.986885328,1.161532629,-3.088401898,6.24817489,-1
496,MODEL1,PARMS,LLB6,0.958989746,-6.706372848,0.25239627,-0.89112871,3.156670553,0.605790819,-2.163644593,4.49804529,1.204238521,-2.451649322,4.779706911,-1
497,MODEL1,PARMS,LLB6,0.981732553,-0.719045585,0.105773169,-0.231345246,0.541804267,0.318646926,0.024472982,-1.16271736,0.884287743,-2.079149032,4.081252241,-1
498,MODEL1,PARMS,LLB6,0.980056113,0.410167984,0.165744626,-0.716001903,3.141726809,0.218227446,-0.691676495,0.99176999,0.970082124,-2.082115284,4.244304685,-1
499,MODEL1,PARMS,LLB6,0.983279541,2.916563729,0.219030301,-0.472324284,1.558293658,-0.024537037,-0.372551476,1.05670268,1.214919585,-2.381233118,4.340756413,-1
500,MODEL1,PARMS,LLB6,1.059354768,10.78000129,0.034298138,-0.099850145,-0.067551548,-0.499171821,0.777986412,-1.176800625,1.309163551,-2.812010921,5.441527898,-1
501,MODEL1,PARMS,LLB6,1.026198265,1.547165089,0.219244857,-0.535522452,1.140975006,0.064052584,-0.619568719,1.382275398,1.224773935,-2.644608981,4.940953102,-1
502,MODEL1,PARMS,LLB6,0.989033505,3.596548576,0.442061165,-1.167729465,4.120847148,-0.100363005,0.373341599,-0.809957789,1.002585879,-2.153277503,4.430625998,-1
503,MODEL1,PARMS,LLB6,0.951107497,-3.176515585,-0.008292384,0.146133692,-1.0038521,0.435881384,-0.992892377,1.468603771,1.246672238,-3.406617867,7.343249436,-1
504,MODEL1,PARMS,LLB6,1.01764617,-5.082891338,0.196849883,-0.753056427,2.780007779,0.51351584,-1.679276769,2.800738302,1.272982518,-2.720469384,5.388244569,-1
505,MODEL1,PARMS,LLB6,1.035286184,4.475650846,0.093407161,-0.140881387,-0.253907586,-0.229705052,1.440330035,-4.126957153,1.75673456,-3.479620965,6.392465412,-1
506,MODEL1,PARMS,LLB6,0.97268213,-0.293613535,0.213969896,-0.935745181,3.475456473,0.280311539,-1.337134788,3.234620681,0.910775755,-2.036110515,3.798291745,-1
507,MODEL1,PARMS,LLB6,0.926574176,-1.206822682,0.175955317,-0.723756263,3.383330011,0.230268268,-0.893872107,2.63903189,1.359983109,-3.02580276,5.449911863,-1
508,MODEL1,PARMS,LLB6,1.026121095,9.269490745,-0.104482942,0.319578348,-1.602957531,-0.289777059,0.747461885,-1.669018504,0.91192135,-2.24490139,4.899997554,-1
