SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,sRB4
12,MODEL1,PARMS,sRB4,0.49941414,3.604995453,0.116920022,-0.139893062,0.045985092,-0.165026356,0.815242694,-1.915415759,0.290308059,-0.343243698,0.557800247,-1
13,MODEL1,PARMS,sRB4,0.503579384,0.335481397,0.164628274,-0.3346942,1.046795661,0.04812895,0.586928404,-1.943407583,0.251062717,-0.491161143,0.904000486,-1
14,MODEL1,PARMS,sRB4,0.497475641,6.453859841,0.122430149,-0.149681634,0.180122301,-0.318831385,1.291020425,-2.859371379,0.132250082,-0.026351623,0.081903889,-1
15,MODEL1,PARMS,sRB4,0.540933946,-4.298426563,0.180628515,-0.389554533,1.196725428,0.334878694,-0.705719293,1.210863222,0.381441801,-1.388621781,2.978966857,-1
16,MODEL1,PARMS,sRB4,0.466174251,7.414712229,0.050018185,-0.232845213,0.816432806,-0.38823667,1.450560549,-3.449026401,0.342353943,-1.254784658,2.669809189,-1
17,MODEL1,PARMS,sRB4,0.487597711,3.463523621,0.098580275,-0.194662341,0.543439649,-0.18885118,0.884020787,-2.252808476,0.483217485,-1.037548417,1.972680184,-1
18,MODEL1,PARMS,sRB4,0.476687284,-3.492432819,0.14633083,-0.320375378,1.093833345,0.233296357,-0.086990918,-0.07928848,0.586712528,-1.4303528,2.6550424,-1
19,MODEL1,PARMS,sRB4,0.520490392,-1.622261148,0.091139858,-0.17711361,0.379398466,0.225533811,-0.557447064,1.144658455,0.176825367,-0.519722887,1.153825459,-1
20,MODEL1,PARMS,sRB4,0.50888346,-3.586078917,0.051374619,0.308705306,-1.622089848,0.329520604,0.055656525,-1.010214562,0.212472445,-0.62996467,1.579488629,-1
21,MODEL1,PARMS,sRB4,0.565405253,-1.212804289,0.001903398,0.339970886,-1.687628744,0.235831884,-0.553868087,0.862437183,0.124470454,-0.880853378,2.296451742,-1
22,MODEL1,PARMS,sRB4,0.53236003,3.124603418,0.161969526,-0.230691783,0.599872468,-0.161570669,0.799650446,-1.641381471,0.335029975,-0.723323702,1.56621086,-1
23,MODEL1,PARMS,sRB4,0.47585023,4.596299049,0.085202421,-0.368686283,1.523370282,-0.20731807,1.226568793,-3.050387792,0.290905622,-0.937438624,2.108891814,-1
24,MODEL1,PARMS,sRB4,0.484562877,7.427281895,0.079139909,-0.0755866,-0.017972407,-0.434859735,1.231116162,-2.790810669,0.429660347,-0.83665847,1.686244766,-1
25,MODEL1,PARMS,sRB4,0.531880503,5.072126177,0.036533196,0.010508152,-0.324917643,-0.255804761,1.060039782,-2.825981569,0.427965716,-1.008457496,2.131038434,-1
26,MODEL1,PARMS,sRB4,0.470817349,7.205970573,0.079304761,-0.030288608,-0.339533377,-0.43309572,1.301490614,-3.125263054,0.545008065,-1.605368885,3.532549725,-1
27,MODEL1,PARMS,sRB4,0.520603583,-0.497711659,0.130327497,-0.291990095,0.935714044,0.113438522,-0.081582701,-0.206846814,0.262766651,-0.205487391,0.24771511,-1
28,MODEL1,PARMS,sRB4,0.469626002,1.507760131,0.070702801,-0.128205499,0.438282063,-0.04873114,0.94488577,-2.624631556,0.46434588,-1.305498839,2.694045989,-1
29,MODEL1,PARMS,sRB4,0.49782903,-0.650953998,0.059042843,0.045039836,-0.631389491,0.110160152,-0.048901549,-0.38558565,0.404383693,-1.107616745,2.597326204,-1
30,MODEL1,PARMS,sRB4,0.447465702,4.545223576,0.071484402,-0.06941661,0.108752461,-0.300799863,1.37594593,-3.289318659,0.688775645,-1.837303207,3.722993381,-1
31,MODEL1,PARMS,sRB4,0.503667605,5.350484985,0.162689458,-0.341271982,0.975578283,-0.2972861,1.332843763,-3.168451956,0.299313151,-0.202491937,0.121707624,-1
32,MODEL1,PARMS,sRB4,0.53520716,-1.938339867,0.155806903,-0.238663411,0.358664808,0.161756889,-0.257964338,0.359213429,0.425453955,-0.838773657,1.482822301,-1
33,MODEL1,PARMS,sRB4,0.493732161,1.049055187,0.113332163,-0.142966305,0.231354124,0.043592786,0.082791029,-0.598365608,0.129710723,-0.269305183,0.801080314,-1
34,MODEL1,PARMS,sRB4,0.484116833,2.942421953,0.025682387,-0.125096135,0.439292112,-0.056585306,0.384383999,-1.016931003,0.154299665,-0.218959588,0.447037006,-1
35,MODEL1,PARMS,sRB4,0.457225623,6.737515612,0.120010534,-0.271781452,0.843445281,-0.412095045,1.417496226,-3.375141709,0.536726583,-1.578572729,3.401745503,-1
36,MODEL1,PARMS,sRB4,0.461905557,0.977533751,0.130917332,-0.234887857,0.565716903,-0.024282431,0.348816966,-0.95597938,0.451424684,-1.416990037,3.014561865,-1
37,MODEL1,PARMS,sRB4,0.509378986,2.305311027,0.15285801,-0.303900108,0.868119388,-0.070003249,0.064283868,-0.146293611,0.225120191,-0.176973397,0.455784195,-1
38,MODEL1,PARMS,sRB4,0.565195082,3.408546187,0.141199104,-0.310866155,0.829865523,-0.147524561,0.972451189,-2.265818476,0.27377336,-0.683230973,1.504658112,-1
39,MODEL1,PARMS,sRB4,0.480262672,0.916914642,0.126200887,-0.18176731,0.274091551,-0.021551032,0.55014311,-1.731627199,0.456358243,-1.160256237,2.322999471,-1
40,MODEL1,PARMS,sRB4,0.496682665,0.720052843,0.036371875,0.014335783,-0.221251902,0.050080201,0.638389047,-2.198586003,0.313172747,-0.980543128,2.176696371,-1
41,MODEL1,PARMS,sRB4,0.492241388,0.83362316,0.043084001,-0.035749882,-0.00854961,0.035820492,0.378888184,-1.318609497,0.351655348,-1.098411053,2.441458404,-1
42,MODEL1,PARMS,sRB4,0.566685884,2.47156194,-0.008277569,0.051544596,-0.371188727,-0.085977623,0.802349839,-2.065637636,0.486861505,-1.212572107,2.332711934,-1
43,MODEL1,PARMS,sRB4,0.498195048,-0.087948238,0.083669766,-0.127049578,0.277037668,0.11479862,-0.363479486,0.550733348,0.20307936,-0.448885141,1.181640309,-1
44,MODEL1,PARMS,sRB4,0.513205064,0.501417082,0.155046389,-0.154030359,0.138517249,-0.002404612,-0.098351359,-0.028180572,0.440284437,-0.91106148,1.829699924,-1
45,MODEL1,PARMS,sRB4,0.514739925,1.869462454,0.134415331,-0.306969188,0.757711437,-0.062202479,0.355981136,-0.993345286,0.342297096,-0.640154369,1.252500825,-1
46,MODEL1,PARMS,sRB4,0.527616662,4.435712543,0.074112528,0.061384551,-0.599855319,-0.270993004,1.099034824,-2.56051418,0.605410753,-1.732843628,3.422315361,-1
47,MODEL1,PARMS,sRB4,0.465325928,-0.404759021,0.153861185,-0.235728175,0.500884765,0.017375828,0.104717451,-0.63179633,0.636554758,-1.566808102,3.237961621,-1
48,MODEL1,PARMS,sRB4,0.505846464,-2.819184308,0.129101809,-0.176166427,0.241278709,0.28942533,-0.374057532,-0.011609198,0.138255858,-0.132003307,0.45810636,-1
49,MODEL1,PARMS,sRB4,0.53262989,-3.789916201,0.16335019,-0.283338748,0.645092402,0.286185929,-0.618914022,0.805284139,0.456023044,-1.222623995,2.485713319,-1
50,MODEL1,PARMS,sRB4,0.503937187,5.454713394,-0.009362424,0.01418924,-0.041082589,-0.239689105,0.612609612,-1.468090099,0.303757849,-0.681933237,1.45221025,-1
51,MODEL1,PARMS,sRB4,0.532018715,4.312277384,0.174089638,-0.125184872,0.051695227,-0.275657795,0.11896138,-0.05522316,0.539002093,-0.992070427,1.815207837,-1
52,MODEL1,PARMS,sRB4,0.504802349,0.589917712,0.015289496,0.037232231,-0.325252257,0.07562506,-0.249480543,0.597662563,0.256626295,-0.52218524,1.098485499,-1
53,MODEL1,PARMS,sRB4,0.473494827,-0.10262205,0.125966273,-0.341600794,0.982667823,0.075989643,-0.492668755,1.433044293,0.368764517,-0.865235768,1.637728923,-1
54,MODEL1,PARMS,sRB4,0.526122536,1.731656138,0.090654464,-0.052429856,-0.139449544,-0.057144847,0.468827595,-1.59297163,0.401678657,-0.660557061,1.425519361,-1
55,MODEL1,PARMS,sRB4,0.480476392,-1.868545976,0.130223054,-0.247886065,0.530372697,0.240668605,-0.630315489,0.85669101,0.102897838,0.007836976,0.115668756,-1
56,MODEL1,PARMS,sRB4,0.472928268,4.898868194,0.13059576,-0.248788184,0.70671725,-0.29352481,1.082356883,-2.420787833,0.509663167,-1.401191426,2.862862574,-1
57,MODEL1,PARMS,sRB4,0.506087858,5.560620613,0.04510357,0.09297337,-0.597927763,-0.3107598,1.376492916,-3.328693251,0.467596703,-1.286377097,2.672836307,-1
58,MODEL1,PARMS,sRB4,0.508147059,2.984626182,0.092316652,-0.162745161,0.330042449,-0.137056262,0.749621991,-2.366545649,0.415368062,-0.616995491,1.166579562,-1
59,MODEL1,PARMS,sRB4,0.552400932,-1.962105797,0.051143974,0.156270704,-1.017352757,0.176043408,0.242557521,-1.092008716,0.489948783,-0.944742283,1.556989572,-1
60,MODEL1,PARMS,sRB4,0.49086068,-1.343776787,0.054859409,-0.028608484,-0.027880537,0.17507748,0.130554302,-0.56049386,0.35333215,-1.392787414,3.064897886,-1
61,MODEL1,PARMS,sRB4,0.467761452,1.125239955,0.177427202,-0.26337588,0.495159811,-0.036458127,0.467205149,-1.249496799,0.349540955,-0.874007185,1.969721206,-1
62,MODEL1,PARMS,sRB4,0.494845366,10.38623761,0.058796711,-0.077099204,0.014089992,-0.594414665,2.39280778,-5.577056001,0.317635538,-0.855477906,1.860803362,-1
63,MODEL1,PARMS,sRB4,0.458760895,0.437232918,0.090241187,-0.101557939,0.024601317,0.057906856,0.141223748,-0.762608067,0.270862857,-0.731369276,1.822988072,-1
64,MODEL1,PARMS,sRB4,0.525152611,0.224054457,0.103243595,0.078732632,-0.721682467,0.051513095,-0.154108313,0.12263161,0.370055238,-1.032429716,2.250785378,-1
65,MODEL1,PARMS,sRB4,0.496623206,6.094948272,0.179593493,-0.300568451,0.740271323,-0.376583036,0.998551416,-2.244388641,0.460360454,-0.958955149,1.876283741,-1
66,MODEL1,PARMS,sRB4,0.523638873,6.674036989,0.090149369,-0.164783724,0.306710171,-0.358681853,0.789557521,-1.451130513,0.345837319,-0.637297891,1.234565827,-1
67,MODEL1,PARMS,sRB4,0.508037578,6.937541538,0.139611436,-0.224955965,0.372805778,-0.402606072,0.956125756,-2.137224695,0.398670888,-0.842379453,1.725757817,-1
68,MODEL1,PARMS,sRB4,0.477782653,-2.318065146,0.120229616,-0.160840145,0.306060885,0.169404791,-0.225267854,0.101231834,0.56269749,-1.487450665,3.002764659,-1
69,MODEL1,PARMS,sRB4,0.534904972,-3.665537571,0.063714491,0.114499489,-0.831330748,0.351725306,-0.885893591,1.231749944,0.167763321,0.075810254,-0.045900024,-1
70,MODEL1,PARMS,sRB4,0.544204856,3.775551584,-0.010783662,0.137151505,-0.953542712,-0.088297533,0.044728595,-0.011656067,0.10259053,0.135656378,-0.299407065,-1
71,MODEL1,PARMS,sRB4,0.486479942,1.850828886,0.083591011,-0.069979809,-0.288940792,-0.034495528,0.579941077,-1.505583961,0.30345332,-0.898799545,1.899403268,-1
72,MODEL1,PARMS,sRB4,0.518160313,-4.495635204,0.05850583,-0.013069847,-0.136131751,0.356282861,-0.548101649,0.236400861,0.440333364,-0.748038352,1.511947213,-1
73,MODEL1,PARMS,sRB4,0.475593368,1.489935143,0.039250925,-0.045502439,-0.083432439,-5.3684E-05,-0.299243925,0.786650932,0.35507346,-0.566292791,1.026552386,-1
74,MODEL1,PARMS,sRB4,0.507802688,1.716212438,0.017896078,0.027473011,-0.125589063,-4.55828E-05,0.578948579,-1.638353718,0.261783576,-0.664148511,1.29233455,-1
75,MODEL1,PARMS,sRB4,0.548907014,2.053852742,0.047429861,0.005920623,-0.205190411,-0.056934809,0.567956104,-1.633262941,0.372580385,-0.958618943,2.045849148,-1
76,MODEL1,PARMS,sRB4,0.470758409,4.153541567,0.047397275,-0.158930631,0.611016379,-0.203816114,0.520993878,-1.284473674,0.460220229,-0.925478689,1.681784014,-1
77,MODEL1,PARMS,sRB4,0.452712953,1.446187652,0.09984339,-0.157332616,0.274634601,-0.050864502,-0.008927128,-0.060676123,0.503391919,-1.461007083,3.087161745,-1
78,MODEL1,PARMS,sRB4,0.470584401,-3.255348997,0.090102727,-0.07400959,0.038824186,0.316861194,-0.133159441,-0.280237715,0.188112315,-0.90420221,2.268275765,-1
79,MODEL1,PARMS,sRB4,0.469979145,5.577007659,0.13056006,-0.300225024,1.043220977,-0.29429192,1.325884429,-3.239384979,0.2821197,-0.567105306,1.191730427,-1
80,MODEL1,PARMS,sRB4,0.528709508,2.324661921,0.08321261,-0.160785738,0.285521196,-0.052895323,0.428324275,-1.161000076,0.24056249,-0.543917395,1.186389079,-1
81,MODEL1,PARMS,sRB4,0.491304002,1.766771635,0.028680688,-0.049721273,0.110231132,-0.022679072,-0.088966845,0.233925919,0.371745848,-0.781139111,1.487165976,-1
82,MODEL1,PARMS,sRB4,0.495499678,3.994946505,0.136296794,-0.397687911,1.114687355,-0.181504516,0.190299029,-0.202943112,0.303794435,-0.338527283,0.51732886,-1
83,MODEL1,PARMS,sRB4,0.501369585,-3.601270681,0.201732674,-0.370911796,1.012857227,0.258652035,-0.214916259,0.063375292,0.384199662,-0.671180291,1.223123706,-1
84,MODEL1,PARMS,sRB4,0.462597283,3.636107273,0.117928444,-0.201242823,0.552092462,-0.18411673,1.176722442,-2.958704702,0.345148345,-0.706326227,1.479095359,-1
85,MODEL1,PARMS,sRB4,0.516171858,8.090762353,0.052635879,0.012532625,-0.286334072,-0.446460449,1.363228186,-3.060638589,0.315255794,-0.069573991,-0.301924178,-1
86,MODEL1,PARMS,sRB4,0.525210533,2.979322456,0.029890887,0.106426329,-0.543632268,-0.148853729,1.170694971,-3.013141584,0.526947068,-1.552667761,3.244424499,-1
87,MODEL1,PARMS,sRB4,0.495862716,1.031381482,0.105861782,-0.074735349,-0.088962608,-0.061234796,0.101411457,-0.283790201,0.634887787,-1.564913284,3.062364576,-1
88,MODEL1,PARMS,sRB4,0.503154915,0.74656767,0.173613578,-0.334901336,0.84731044,0.036892303,0.111441673,-0.593187428,0.168942271,0.01965585,0.038579284,-1
89,MODEL1,PARMS,sRB4,0.53373044,-0.158819317,0.19002419,-0.430344278,1.157497029,0.073825822,-0.173586024,0.34711663,0.266488877,-0.363879986,0.640177353,-1
90,MODEL1,PARMS,sRB4,0.4572692,3.092764429,0.074793503,-0.140458189,0.365594063,-0.126736279,0.673178548,-1.847113895,0.358905002,-1.06898418,2.439066582,-1
91,MODEL1,PARMS,sRB4,0.523062548,2.927711069,0.053895554,-0.012540327,-0.318537093,-0.087100207,1.06648571,-2.908157482,0.268155527,-0.711199528,1.380966073,-1
92,MODEL1,PARMS,sRB4,0.483893993,0.733000641,0.140712959,-0.313452611,0.968586142,0.042333407,-0.166649993,0.320546788,0.22074894,-0.362888926,0.734023716,-1
93,MODEL1,PARMS,sRB4,0.522452765,-4.454598976,0.119073331,-0.118552007,0.211833282,0.39668828,-1.327197096,2.696597319,0.15387985,-0.074363479,0.267161842,-1
94,MODEL1,PARMS,sRB4,0.511812388,2.975115664,0.077078658,-0.300473146,1.046956512,-0.107707301,0.655278588,-2.039399021,0.34666943,-0.881302315,1.917248286,-1
95,MODEL1,PARMS,sRB4,0.502014576,1.336568704,0.092855115,-0.122372655,0.072553172,-0.021328377,0.01228365,-0.184635607,0.371685592,-0.760804547,1.527650461,-1
96,MODEL1,PARMS,sRB4,0.486628343,3.98611048,0.111271091,-0.212226901,0.425387942,-0.242925503,1.555432392,-4.172202053,0.593334097,-2.026942077,4.402868323,-1
97,MODEL1,PARMS,sRB4,0.454759045,1.339565894,0.075962208,-0.053813973,-0.057581873,-0.036760014,0.183887206,-0.852763795,0.465360527,-0.963733719,1.960381303,-1
98,MODEL1,PARMS,sRB4,0.490598736,4.142489618,0.060168889,-0.038123201,-0.115283797,-0.16164825,0.619356152,-1.450420992,0.188969953,-0.061345822,0.082958675,-1
99,MODEL1,PARMS,sRB4,0.437118102,4.80235235,0.101278644,-0.081513186,-0.110312036,-0.23270566,0.584545464,-1.47530489,0.288226394,-0.526211582,1.12882402,-1
100,MODEL1,PARMS,sRB4,0.513496494,4.703478166,0.192594177,-0.377767542,0.951589205,-0.289496567,0.736921604,-1.88224209,0.481743466,-1.122068242,2.413377575,-1
101,MODEL1,PARMS,sRB4,0.526733351,3.474940986,0.132353672,-0.233135173,0.725104851,-0.141135732,0.90579152,-2.35464525,0.210348793,-0.458982115,0.954669715,-1
102,MODEL1,PARMS,sRB4,0.499504942,1.666691942,0.128213101,-0.130788353,0.22348107,-0.069896072,0.442802412,-1.20613983,0.415147584,-0.870695084,1.857378538,-1
103,MODEL1,PARMS,sRB4,0.477235797,4.119918454,0.038054427,-0.026117065,0.056798283,-0.218201856,0.806649872,-2.124068884,0.51765193,-1.126201126,2.127588409,-1
104,MODEL1,PARMS,sRB4,0.513507916,-1.523444307,0.10595797,-0.120347001,0.164872829,0.156060003,-0.210104307,-0.030745329,0.384552583,-0.651905341,1.26243092,-1
105,MODEL1,PARMS,sRB4,0.511450952,0.438179913,-0.007886019,0.21151979,-1.047669934,0.024326074,0.297425326,-0.874833548,0.576985725,-1.867829907,4.0812029,-1
106,MODEL1,PARMS,sRB4,0.525615299,5.028423668,0.095529184,-0.091057652,-0.03096262,-0.211201626,0.708235407,-1.677215995,0.086922111,0.436950792,-0.928548269,-1
107,MODEL1,PARMS,sRB4,0.516042611,-3.402534514,0.117473345,0.090438745,-1.045658225,0.248153194,0.206213632,-1.160939857,0.475844398,-1.400793889,3.043577744,-1
108,MODEL1,PARMS,sRB4,0.525893707,-0.319552002,0.073959577,0.024382055,-0.266953629,0.060809528,0.024231493,-0.269652932,0.524304034,-1.246538941,2.413418687,-1
109,MODEL1,PARMS,sRB4,0.512716188,1.204236521,0.135785729,-0.441715415,1.378262053,-0.037729326,0.471086374,-1.706532234,0.501021594,-1.320852882,2.930309763,-1
110,MODEL1,PARMS,sRB4,0.461296947,4.981051077,-0.026972818,0.04996033,-0.333615626,-0.260252127,1.119940068,-2.930366572,0.540158619,-1.143146554,2.287058644,-1
111,MODEL1,PARMS,sRB4,0.491207851,-0.565517247,0.10310047,-0.144090243,0.246473253,0.129186054,-0.258256582,0.35599432,0.239077441,-0.640097953,1.667819813,-1
112,MODEL1,PARMS,sRB4,0.554630139,0.966130117,0.065216719,-0.082300111,0.230553812,-0.014628638,0.267021187,-0.712846664,0.490117529,-1.117817961,2.264653299,-1
113,MODEL1,PARMS,sRB4,0.495084713,-1.229519466,0.118983531,-0.253830038,0.639786934,0.101118269,-0.264891131,0.130019804,0.605493974,-1.851156629,3.963920382,-1
114,MODEL1,PARMS,sRB4,0.512322138,2.314731041,0.102697742,-0.034965872,-0.117089989,-0.091338628,0.444852098,-1.500530657,0.359599471,-0.698554579,1.61134992,-1
115,MODEL1,PARMS,sRB4,0.515796435,6.835023095,-0.021430683,0.100248037,-0.354709622,-0.3769027,1.513567646,-3.800532757,0.468259289,-0.658452564,1.172574481,-1
116,MODEL1,PARMS,sRB4,0.526425983,2.336337622,0.058516825,0.052365358,-0.392138952,-0.08642495,0.666473984,-1.648649059,0.382232353,-1.113923082,2.448448025,-1
117,MODEL1,PARMS,sRB4,0.495530221,1.158843011,-0.021875682,0.121219166,-0.482665489,-0.029120717,0.520574929,-1.527337087,0.642160004,-2.161459857,4.773048233,-1
118,MODEL1,PARMS,sRB4,0.487081502,3.230295314,0.026207899,-0.106845272,0.21312195,-0.079655107,0.355031878,-0.870082795,0.21798482,-0.689497595,1.6349997,-1
119,MODEL1,PARMS,sRB4,0.566976187,7.328696097,0.127386419,-0.382693782,1.214821098,-0.408517783,1.050299918,-2.520624218,0.351905485,-0.634668163,1.438554486,-1
120,MODEL1,PARMS,sRB4,0.456667589,-2.409450045,0.167389881,-0.251091446,0.634951502,0.159651121,-0.353414309,0.569683253,0.583538605,-1.78322641,3.800170387,-1
121,MODEL1,PARMS,sRB4,0.468585854,2.112048312,0.076021837,0.052133558,-0.551680224,-0.083294406,0.717265421,-2.051654759,0.432514596,-1.280202107,2.782585783,-1
122,MODEL1,PARMS,sRB4,0.514765335,4.927868442,0.114152283,-0.214669371,0.468082273,-0.281428764,0.864943404,-1.841355409,0.516426794,-1.708148102,3.595161099,-1
123,MODEL1,PARMS,sRB4,0.483102363,2.366186533,0.064534156,-0.102534418,-0.165932551,-0.084113167,0.292095255,-0.740090696,0.439421156,-1.449792017,3.132443262,-1
124,MODEL1,PARMS,sRB4,0.47012035,-0.344984835,0.053202574,-0.006300131,-0.012284203,0.065535695,0.535879624,-1.769473696,0.49223383,-1.318610397,2.675267283,-1
125,MODEL1,PARMS,sRB4,0.449771564,5.831989461,0.151719293,-0.260183465,0.727173503,-0.320264612,1.17955046,-2.8113438,0.278544781,-0.401555869,0.801083836,-1
126,MODEL1,PARMS,sRB4,0.52664988,1.210249521,0.155799115,-0.144287534,-0.036387229,-0.046929941,0.132372055,-0.328594348,0.434170594,-0.734376172,1.115626487,-1
127,MODEL1,PARMS,sRB4,0.512358061,3.712128035,0.12834033,-0.21647562,0.328338613,-0.187857482,0.499876993,-1.16501561,0.399191209,-0.753644968,1.46848169,-1
128,MODEL1,PARMS,sRB4,0.519870713,5.493506704,0.066864121,0.023321789,-0.261560566,-0.24928449,1.184238373,-2.660168685,0.149202983,-0.260890706,0.723518442,-1
129,MODEL1,PARMS,sRB4,0.509456906,2.292091576,0.144627403,-0.28712367,0.957757464,-0.139279709,0.636620613,-1.76900843,0.559600057,-1.3186044,2.81727587,-1
130,MODEL1,PARMS,sRB4,0.462478421,3.459988658,0.094052115,-0.059769851,-0.037307788,-0.206742765,0.550501312,-1.234702855,0.559847343,-1.2226497,2.333770495,-1
131,MODEL1,PARMS,sRB4,0.509512221,5.606433373,0.090276108,-0.207676941,0.617751151,-0.277128952,1.018046459,-2.692335018,0.282861026,-0.562362464,1.358105284,-1
132,MODEL1,PARMS,sRB4,0.516152503,7.131878635,0.109152428,-0.21081221,0.600821314,-0.443975,1.428474035,-2.929829647,0.549100948,-1.296257591,2.480287541,-1
133,MODEL1,PARMS,sRB4,0.487783077,2.304023733,0.226115339,-0.437543442,1.183817132,-0.062439245,0.076629867,-0.299028938,0.097937963,-0.149293804,0.611702135,-1
134,MODEL1,PARMS,sRB4,0.466559816,4.624651761,0.093162876,-0.190579276,0.124223744,-0.179497996,0.640035277,-1.763454991,0.193607425,-0.97107042,2.439264648,-1
135,MODEL1,PARMS,sRB4,0.488647636,4.006097739,-0.055491714,0.037986847,0.066004768,-0.136325189,0.837205981,-2.445582391,0.332756836,-0.798217416,1.857923384,-1
136,MODEL1,PARMS,sRB4,0.514655876,-1.68127316,0.107950872,-0.169177011,0.420661729,0.167681448,-0.142151494,0.349012141,0.389521745,-0.941468204,1.763169763,-1
137,MODEL1,PARMS,sRB4,0.474663897,-2.399820495,0.026120714,-0.076519929,0.180794058,0.22882646,-0.408513829,0.456353187,0.484293312,-1.31765486,2.714380148,-1
138,MODEL1,PARMS,sRB4,0.513012427,4.113137209,0.107072955,-0.025679509,-0.243368388,-0.246061438,1.373510945,-3.308607062,0.489018383,-1.341007629,2.867487111,-1
139,MODEL1,PARMS,sRB4,0.51226352,6.450096289,0.062657791,-0.041353487,-0.216568284,-0.363316642,1.669752653,-4.008235975,0.411386283,-0.882511888,1.667442343,-1
140,MODEL1,PARMS,sRB4,0.503013827,2.368266988,0.114476167,-0.168329623,0.21505953,-0.075243688,0.244253169,-0.977762801,0.24228282,0.168508026,-0.624116338,-1
141,MODEL1,PARMS,sRB4,0.498594215,3.099770336,0.136940378,-0.364452803,1.307683491,-0.117572967,0.487536226,-1.257687312,0.22199629,-0.327458645,0.74816629,-1
142,MODEL1,PARMS,sRB4,0.472894171,2.204896236,0.075807035,-0.200078978,0.590415394,-0.01833634,-0.421201366,1.00234738,0.170993988,-0.322548542,0.719193189,-1
143,MODEL1,PARMS,sRB4,0.530908297,-1.280744371,0.068357215,-0.079620991,0.16653884,0.191391352,0.129428721,-0.78474996,0.233010288,-0.946894576,2.167676108,-1
144,MODEL1,PARMS,sRB4,0.512500196,4.06368779,0.103683377,-0.117464018,0.255747058,-0.222853813,1.464261124,-3.736599546,0.413713491,-1.364887687,3.190456846,-1
145,MODEL1,PARMS,sRB4,0.535629599,0.706992375,0.056292651,0.14283312,-0.901793902,-0.015816949,0.521460699,-1.437481708,0.560493866,-1.454804394,2.906005418,-1
146,MODEL1,PARMS,sRB4,0.540944789,10.74299463,0.035468206,0.018744707,-0.467739924,-0.631496699,2.770469996,-6.604615174,0.389871532,-0.760782998,1.458676415,-1
147,MODEL1,PARMS,sRB4,0.534588134,5.354603053,0.035622256,0.028528036,-0.129840188,-0.290251873,1.79178049,-4.653957223,0.432074086,-1.038252267,2.210988795,-1
148,MODEL1,PARMS,sRB4,0.503711803,2.380108291,0.131180964,0.010017992,-0.410805914,-0.059028613,0.703829233,-1.700712851,0.130487771,-0.468904828,1.182255794,-1
149,MODEL1,PARMS,sRB4,0.527073523,1.972943775,0.058148951,-0.095158528,0.264093657,-0.004245643,0.564438599,-1.95906976,0.133567598,-0.302941967,1.047589305,-1
150,MODEL1,PARMS,sRB4,0.501136537,6.629732565,0.15117335,-0.288920737,0.74277708,-0.373091194,0.622773701,-0.783974226,0.338686533,-0.4392291,0.615754404,-1
151,MODEL1,PARMS,sRB4,0.476156077,-0.502883755,0.162441389,-0.368817492,1.083194471,0.111587932,-0.080963377,-0.125201103,0.244408622,-0.605552728,1.322871111,-1
