SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LUL
273,MODEL1,PARMS,LUL,0.87586149,5.601162496,0.281814161,-0.408376934,1.003080316,-0.020478799,0.506776217,-1.140462349,0.139178526,0.115086453,-0.39732331,-1
274,MODEL1,PARMS,LUL,0.960275525,-1.218818161,0.001256804,0.68533918,-3.278178215,0.504489333,-1.09314227,2.281301076,0.076063732,0.708589623,-2.133409484,-1
275,MODEL1,PARMS,LUL,0.975751265,19.05272419,0.274230063,-0.46115703,1.177949671,-0.891497123,2.366337912,-4.713505713,0.123527827,0.520660928,-1.204419109,-1
276,MODEL1,PARMS,LUL,1.023667437,-4.492056743,0.022331711,0.21631849,-0.958188922,0.682450402,-2.182814985,4.98820342,0.316876632,-0.309549774,0.49113385,-1
277,MODEL1,PARMS,LUL,1.057066536,8.691386959,0.135278763,-0.089960235,-0.216416904,-0.247570111,0.707906122,-1.431437925,0.427282396,0.311372598,-1.378303745,-1
278,MODEL1,PARMS,LUL,0.970762208,7.017718577,0.421782881,-0.931576332,2.893705673,-0.221073268,0.651892863,-1.555991317,0.544184775,-1.243788156,2.741787362,-1
279,MODEL1,PARMS,LUL,0.877832227,15.32498778,0.139958294,0.122900997,-1.744290097,-0.612525206,2.543113851,-5.902066977,0.040101029,1.167506973,-2.795567636,-1
280,MODEL1,PARMS,LUL,0.99545067,6.059918147,0.155859976,0.097474513,-1.479336475,-0.082999963,0.361749865,-0.31800914,0.409830041,0.090580528,-0.958089716,-1
281,MODEL1,PARMS,LUL,0.937823339,13.28296671,0.315102948,-0.723123978,3.070419568,-0.542388751,1.573455783,-2.890308198,0.191335278,-0.141048103,0.582228198,-1
282,MODEL1,PARMS,LUL,0.851263718,3.013127804,0.202879882,-0.012554006,-0.636321474,0.07852374,0.94074976,-2.524984823,0.528301571,-1.571981897,3.452768082,-1
283,MODEL1,PARMS,LUL,0.915651685,10.61641844,0.328621322,-0.452713968,0.843169488,-0.46348883,1.140477104,-2.367895007,0.598962679,-0.728503138,1.388470047,-1
284,MODEL1,PARMS,LUL,0.916963915,14.73412425,0.113798124,0.39044121,-2.215754993,-0.567632633,2.123914633,-4.537816742,-0.009826528,1.107178856,-2.54266469,-1
285,MODEL1,PARMS,LUL,1.069790302,-6.754696532,0.110818041,-0.157653595,-0.121404498,0.838723884,-2.347608543,4.782589441,0.211694578,-0.249200902,0.553682363,-1
286,MODEL1,PARMS,LUL,0.914213049,4.537278397,0.512056758,-0.978858742,2.762769241,0.095731896,0.148766606,-0.92705429,-0.393954111,2.416293592,-5.177915418,-1
287,MODEL1,PARMS,LUL,0.939171882,9.734917798,0.323442841,-0.407280775,0.705017717,-0.282260037,0.413753653,-0.691304154,0.042736192,0.596259419,-1.080924331,-1
288,MODEL1,PARMS,LUL,0.917431365,3.055013246,0.545082942,-1.306521693,4.319189809,0.061462125,-1.517617642,4.217968707,0.233115124,0.811706343,-1.892109807,-1
289,MODEL1,PARMS,LUL,1.062498979,2.183123075,0.258922107,-0.599178763,2.411429865,0.252843619,0.677231349,-2.036631023,-0.066255444,0.219468657,-0.075344848,-1
290,MODEL1,PARMS,LUL,0.984516517,1.166178976,0.409882734,-1.099537198,4.818591793,0.122898534,0.295606185,-0.635238118,0.676839949,-1.397694857,2.498341154,-1
291,MODEL1,PARMS,LUL,1.007285734,1.931594623,0.365941815,-0.913615424,3.409268437,0.034767111,0.226836317,-0.257380441,0.843985534,-1.067713041,1.412956152,-1
292,MODEL1,PARMS,LUL,1.018743316,-5.328860407,0.246061575,-0.275584084,0.394838171,0.743745002,-2.110455287,4.136344121,-0.074117184,1.135988704,-2.026415331,-1
293,MODEL1,PARMS,LUL,1.03144551,3.981199309,-0.078385981,0.542669956,-2.770647515,0.322409096,0.158816997,-1.375211343,-0.530498178,1.74551636,-2.435094742,-1
294,MODEL1,PARMS,LUL,0.988498666,14.09444102,0.328427144,-0.657811953,1.985281041,-0.561765198,1.387145358,-2.589153289,0.02786181,0.876457755,-2.070725726,-1
295,MODEL1,PARMS,LUL,0.864011353,9.162874844,0.210247139,0.261153739,-1.961773009,-0.273609194,1.014936703,-2.307022567,0.305992083,-0.387137991,0.542329547,-1
296,MODEL1,PARMS,LUL,1.02152625,8.304004667,0.099607656,0.191592473,-1.595819453,-0.114308936,0.279581644,0.087338667,-0.024153017,0.563098601,-1.368888155,-1
297,MODEL1,PARMS,LUL,1.005687966,-0.966164835,0.318968321,-0.544800308,2.471008726,0.32522356,-0.259318189,0.853773977,0.442403404,-0.448359358,0.352713149,-1
298,MODEL1,PARMS,LUL,0.945247737,4.40323922,0.171526398,-0.398109754,1.098923611,0.075585267,-0.171141408,0.506523347,0.229476798,0.32301115,-1.116691508,-1
299,MODEL1,PARMS,LUL,0.918044979,3.398185256,0.266431253,-0.302400603,0.936405527,0.109042548,0.731965655,-1.948430959,0.128583579,0.560767759,-1.296738074,-1
300,MODEL1,PARMS,LUL,1.02514524,12.68240909,0.196455887,-0.195392431,0.333581478,-0.51427083,1.401354693,-2.852578505,0.377076676,-0.227149028,0.071896891,-1
301,MODEL1,PARMS,LUL,0.97838521,15.02137547,0.255651013,-0.038459371,-0.224741784,-0.680860363,2.179683462,-4.299431731,0.203032206,0.956439214,-2.604009277,-1
302,MODEL1,PARMS,LUL,0.954627167,-1.919335129,0.380051635,-0.445981555,0.466546935,0.427312406,-1.310637467,2.885772416,0.174951157,0.09843722,-0.036493341,-1
303,MODEL1,PARMS,LUL,1.033997878,2.89927177,0.091426598,0.168252291,-1.105765024,0.095357212,-0.087545535,0.700752739,0.686021417,-1.760781915,3.327227611,-1
304,MODEL1,PARMS,LUL,1.147354383,13.25663717,0.073266312,-0.071228626,-0.295249954,-0.471314987,1.286233181,-2.642157621,0.274952148,-0.564006148,1.338226364,-1
305,MODEL1,PARMS,LUL,1.015412503,10.17741897,0.09631874,-0.14413472,0.295240359,-0.23656871,1.220650931,-2.537906002,-0.048218408,1.379524647,-3.348091402,-1
306,MODEL1,PARMS,LUL,1.048713944,17.44123616,0.11654916,0.106841529,-0.975815716,-0.739764842,1.840788617,-3.771524177,0.060948024,1.194603319,-3.100889753,-1
307,MODEL1,PARMS,LUL,1.008514868,10.26085506,0.269074505,-0.313118212,0.178824733,-0.256057642,1.047147232,-2.248124916,-0.150873358,1.109573226,-2.210232408,-1
308,MODEL1,PARMS,LUL,0.991819835,5.171216573,0.419336301,-0.209288428,-0.645367832,-0.114231002,0.221661631,-0.096103256,0.449390909,-1.003812209,2.259259231,-1
309,MODEL1,PARMS,LUL,0.930693372,11.96063123,0.244046018,-0.362697721,0.142350163,-0.400694187,2.203335992,-5.010581026,-0.000827643,0.80008062,-2.291654674,-1
310,MODEL1,PARMS,LUL,0.924234515,-0.285726342,0.283087161,-0.23165661,0.311469039,0.364920892,-0.508758422,0.957053793,0.044777347,0.659194107,-1.258658868,-1
311,MODEL1,PARMS,LUL,0.975329394,12.25670809,0.317990674,-0.110416295,-0.172077624,-0.557986657,1.283073122,-1.436598583,0.445218975,-0.494022759,0.928610444,-1
312,MODEL1,PARMS,LUL,0.930738767,16.29409098,0.354472333,-0.63013933,1.628024485,-0.795871486,2.78641863,-5.669124436,0.379632106,-0.733996008,1.409800466,-1
313,MODEL1,PARMS,LUL,0.957205275,12.08198701,0.276406395,-0.318209756,0.173811693,-0.528798716,1.377300148,-3.294265207,0.450687737,0.711522088,-2.190536456,-1
314,MODEL1,PARMS,LUL,1.004070632,10.28318178,0.382109545,-0.66563074,1.90649364,-0.349643997,0.150586417,0.799492422,0.035290286,1.912470216,-4.815222987,-1
315,MODEL1,PARMS,LUL,1.086741991,-2.980524165,0.221812753,-0.261822744,-0.026188437,0.554726233,-0.624755047,0.859460684,0.206779317,-0.932228794,2.413887178,-1
316,MODEL1,PARMS,LUL,0.943891423,13.33754066,0.340458756,-0.750006987,2.703025592,-0.507414097,2.306918854,-4.73686146,-0.064278956,0.78499553,-1.712610964,-1
317,MODEL1,PARMS,LUL,0.964533302,7.07989242,0.282332012,-0.162256184,0.050184112,-0.129933426,-0.498404765,2.303917712,0.145711404,0.707490993,-2.053094809,-1
318,MODEL1,PARMS,LUL,1.06081095,6.821541776,0.28428667,-0.324766637,0.987447038,-0.254088836,1.656731628,-4.068284062,0.749169783,-1.094997332,1.862162655,-1
319,MODEL1,PARMS,LUL,0.941469921,11.49015166,0.268969717,-0.531102698,1.582481543,-0.424610049,2.084712179,-4.86063956,0.22401809,-0.298868614,0.9991843,-1
320,MODEL1,PARMS,LUL,0.934004881,7.34000494,0.244036191,-0.070331027,-0.561231807,-0.086125448,0.603959191,-1.249184724,-0.128399875,0.774763256,-1.430985251,-1
321,MODEL1,PARMS,LUL,0.947144271,18.07666758,0.400909232,-1.019927803,3.50635329,-0.872627073,2.463282113,-4.924457475,0.123525066,1.237139683,-3.178463544,-1
322,MODEL1,PARMS,LUL,0.981376845,1.166907537,0.05179221,0.083004486,-0.701063395,0.245499326,0.414091425,-1.544277807,0.569984369,-1.755202728,3.885562805,-1
323,MODEL1,PARMS,LUL,0.96363128,11.19456467,0.209156187,-0.249848873,0.538302947,-0.378323302,1.812553877,-4.311657264,0.168348153,-0.223157394,1.049852805,-1
324,MODEL1,PARMS,LUL,0.842384336,11.18876019,0.235825688,-0.273126978,0.521964536,-0.382174064,1.905448231,-4.219818066,0.155869594,0.62201188,-2.218405222,-1
325,MODEL1,PARMS,LUL,0.931727186,17.23230514,0.321883863,-0.635145358,1.539900825,-0.843661872,2.1250851,-4.987379844,0.355187865,1.16562946,-3.275385858,-1
326,MODEL1,PARMS,LUL,0.996829298,15.98821785,0.393405766,-0.531287049,1.057342803,-0.763587594,2.530323316,-5.311483366,0.155361887,0.902783925,-2.441367717,-1
327,MODEL1,PARMS,LUL,1.040864009,15.92279862,0.455451805,-0.730929298,1.704992456,-0.690599563,2.16681922,-3.782474519,-0.167560498,1.589734198,-3.942944075,-1
328,MODEL1,PARMS,LUL,1.007448156,4.467436547,0.318212458,-0.941432037,4.067589467,0.029880655,0.561254269,-1.500058065,0.208116616,0.271355064,-0.632433548,-1
329,MODEL1,PARMS,LUL,0.985816125,5.360427532,0.344378598,-0.694936934,2.090606758,0.003137038,0.226154694,-0.588474415,0.02109172,1.082807397,-2.751642063,-1
330,MODEL1,PARMS,LUL,0.964227006,8.744711649,0.341471015,-0.642878916,2.286404986,-0.390947207,1.756068626,-3.952816351,0.765414377,-0.984694679,1.455609319,-1
331,MODEL1,PARMS,LUL,1.045429454,5.951293206,0.386287737,-0.670465154,1.975619592,0.02922867,0.319419959,-0.754497691,-0.384900403,2.032354442,-4.458856378,-1
332,MODEL1,PARMS,LUL,0.986436063,17.17825684,0.215414416,-0.40683853,1.267350199,-0.721095839,2.380168085,-4.673741073,-0.048791243,0.527576728,-0.741618708,-1
333,MODEL1,PARMS,LUL,0.905163887,3.042345929,0.325949932,-0.498996868,1.276773788,-0.00982323,0.521451086,-0.989433423,0.76282562,-1.216998201,1.881427617,-1
334,MODEL1,PARMS,LUL,0.988264126,4.84865332,0.455371611,-0.974263299,2.992375225,-0.008405856,0.205498844,-0.289745012,0.060188443,0.68949285,-1.4584076,-1
335,MODEL1,PARMS,LUL,0.946528265,0.402522833,0.45300982,-0.991877988,3.47255871,0.211299955,0.060269688,-0.42682236,0.412932104,-0.99022952,2.143959623,-1
336,MODEL1,PARMS,LUL,0.967857482,5.792130111,0.24955239,-0.295764537,0.770066786,-0.037059901,0.518925237,-0.92661748,0.115752025,0.530508208,-1.217553144,-1
337,MODEL1,PARMS,LUL,0.89719262,13.28095526,0.353242585,-0.547894413,1.601338807,-0.498686114,2.454459389,-5.411383638,-0.131511223,0.7780369,-1.507855858,-1
338,MODEL1,PARMS,LUL,0.965132946,0.978685271,0.309298249,-0.48333967,1.229672259,0.33467446,-0.912966426,2.822785263,-0.184327654,1.461520689,-3.181825946,-1
339,MODEL1,PARMS,LUL,1.033875296,14.18426803,0.336553174,-0.419704325,0.872765055,-0.502024818,1.656157877,-3.513351084,-0.368866339,1.773128729,-3.430118288,-1
340,MODEL1,PARMS,LUL,0.940222879,8.772897233,0.263292975,-0.450043529,1.325560101,-0.238612301,1.83026903,-4.142822115,0.171523145,-0.16162698,0.322845634,-1
341,MODEL1,PARMS,LUL,1.018256364,9.016600595,0.38431859,-0.683328342,1.692284421,-0.25193348,1.356575541,-3.231972447,-0.036705384,1.418196233,-3.152635884,-1
342,MODEL1,PARMS,LUL,0.929593518,8.710938084,0.159675252,-0.043042004,-0.839471899,-0.220534633,1.585999208,-3.314433066,0.253429108,-0.157754148,0.048462218,-1
343,MODEL1,PARMS,LUL,0.990603262,9.13304234,0.133835775,-0.031181891,0.044390285,-0.331844491,0.964228665,-1.270014686,0.669178508,-1.397899304,2.813884844,-1
344,MODEL1,PARMS,LUL,0.97566888,13.51293423,0.130554535,-0.230632714,0.837131283,-0.541495266,1.716237449,-3.171224062,0.342902234,0.055687379,-0.699566353,-1
345,MODEL1,PARMS,LUL,0.913724605,10.05705819,0.15267496,-0.294185946,0.706704314,-0.223000988,0.773756596,-1.864400002,-0.062600454,0.844861632,-1.852119994,-1
346,MODEL1,PARMS,LUL,1.008424963,9.19558347,0.159583092,-0.427005549,1.142167229,-0.189172367,1.312627632,-2.428999938,0.072707792,-0.134218179,0.370568299,-1
347,MODEL1,PARMS,LUL,0.929251747,6.422696439,0.146817997,-0.017655905,-0.576280725,-0.089110214,0.975062713,-2.656410608,0.388283147,-0.992691094,2.316400604,-1
348,MODEL1,PARMS,LUL,0.970497737,0.504909215,0.376220631,-0.675302675,2.259439539,0.118951046,-0.599407048,1.299653663,0.902699403,-1.711281263,3.535033973,-1
349,MODEL1,PARMS,LUL,1.019827517,1.213259372,0.162119272,0.180733626,-1.922975284,0.227429662,0.027853453,-0.495553185,0.378887343,0.447278692,-1.800944289,-1
350,MODEL1,PARMS,LUL,0.868385312,7.149112166,0.289737575,-0.1747591,-0.128672875,-0.084213103,0.193692702,0.283289273,-0.117537234,1.423980105,-3.42657787,-1
351,MODEL1,PARMS,LUL,1.065139719,-1.238122247,0.279542779,-0.389919629,0.937287738,0.428032033,-0.76193733,1.32978947,0.08926633,0.807702769,-1.910130122,-1
352,MODEL1,PARMS,LUL,0.98241803,6.080717221,0.288386848,-0.549931384,1.772116699,-0.150193859,0.766695935,-1.534646841,0.581313087,-1.002808277,2.019904132,-1
353,MODEL1,PARMS,LUL,0.891082991,11.18650456,0.527821761,-0.961814602,2.583960264,-0.447292336,0.855947547,-1.251909912,0.122285576,0.38215259,-1.10027207,-1
354,MODEL1,PARMS,LUL,1.021730195,21.12828725,0.275283767,-0.480655712,1.456453492,-0.993254445,3.571423194,-7.257282965,-0.102743979,0.837178375,-1.750097438,-1
355,MODEL1,PARMS,LUL,0.974874716,10.16949639,0.337429655,-0.742976661,2.562228789,-0.332598072,1.724960429,-3.954016807,0.05770205,0.363248172,-0.637470977,-1
356,MODEL1,PARMS,LUL,1.037036111,8.78200321,0.409563886,-0.683694008,2.234766858,-0.257815656,1.493054585,-3.616358121,0.008533528,1.230157544,-2.783561548,-1
357,MODEL1,PARMS,LUL,1.006680729,3.965846928,0.388758757,-0.811118366,2.858888874,0.117512185,-0.334999669,1.302346388,-0.140396374,0.819550058,-1.670065731,-1
358,MODEL1,PARMS,LUL,0.983753673,8.587430992,0.270387872,-0.067830591,-0.256884293,-0.227448719,0.936432398,-1.686252987,0.080987295,1.142499134,-2.809621911,-1
359,MODEL1,PARMS,LUL,0.922399641,7.105063719,0.503823344,-0.717124239,1.78055847,-0.182890082,0.405583421,0.070665564,0.070062035,0.834319072,-2.360348002,-1
360,MODEL1,PARMS,LUL,0.965838576,11.03402664,0.186461732,-0.209123381,0.322058283,-0.242037876,1.317482,-2.967422335,-0.36353965,1.790295168,-3.658149508,-1
361,MODEL1,PARMS,LUL,0.990595625,9.982524372,0.303380209,-0.303166748,-0.093761709,-0.38295424,1.372611696,-2.600526652,0.452266245,-0.933932723,1.839955565,-1
362,MODEL1,PARMS,LUL,0.947611685,13.02490966,0.257674807,-0.484086123,1.601646955,-0.50654496,1.517566348,-3.369273803,0.194708691,-0.050374358,0.39386762,-1
363,MODEL1,PARMS,LUL,0.977059397,-6.599438579,0.533645405,-0.97129224,2.458873352,0.647915692,-2.155036585,4.809847071,0.41159534,-0.160241514,0.005293483,-1
364,MODEL1,PARMS,LUL,0.912726376,14.51484067,0.11237715,-0.098563649,0.090930654,-0.600881042,2.273717449,-4.807002497,0.363598643,0.035652952,-0.877881382,-1
365,MODEL1,PARMS,LUL,1.017499334,10.0589457,0.026123578,-0.139381784,1.171431301,-0.302095454,2.348817044,-5.535184811,0.425486058,-0.860649168,1.643860886,-1
366,MODEL1,PARMS,LUL,1.001438131,8.084890277,0.281570154,-0.458122606,1.53544157,-0.190188328,1.918355106,-4.405097169,0.096230209,0.454891988,-1.39488421,-1
367,MODEL1,PARMS,LUL,0.969753989,7.371354276,0.233823592,-0.337869175,1.125829158,-0.130578109,0.827894664,-1.822378274,0.151377716,0.051360191,0.013150775,-1
368,MODEL1,PARMS,LUL,1.046129896,15.28547684,0.336570377,-0.490751082,1.527244316,-0.589442964,2.63967631,-5.9872727,-0.359075045,2.357335927,-5.1920513,-1
369,MODEL1,PARMS,LUL,0.953219293,6.242353047,0.307020395,-0.440466299,1.29043021,-0.1746766,1.467374253,-3.480856565,0.59309261,-1.248024818,2.332937318,-1
370,MODEL1,PARMS,LUL,1.013647196,3.418806092,0.24461931,-0.365575949,0.687500012,0.165823335,-0.035367579,-0.326850791,0.004961063,0.735314276,-1.344608114,-1
371,MODEL1,PARMS,LUL,1.017366738,3.926945726,0.251371263,-0.259145852,0.362281209,0.099349876,0.269733613,-0.526729707,0.107146154,0.568404682,-1.388210653,-1
372,MODEL1,PARMS,LUL,0.948961523,-2.761038882,0.088055891,0.040709425,-0.107298706,0.521058766,-1.176580762,2.679597803,0.376668927,0.035797689,-0.543653928,-1
373,MODEL1,PARMS,LUL,0.980987915,0.45389596,0.222969831,-0.293958573,0.506817971,0.205384929,-0.874599823,2.267789892,0.787898484,-1.54816417,2.584876217,-1
374,MODEL1,PARMS,LUL,0.955480236,10.95994658,0.208651319,-0.327842243,0.788539711,-0.386574927,1.336772667,-2.848471839,0.312347585,0.026845796,-0.178434257,-1
375,MODEL1,PARMS,LUL,0.896293827,10.45955631,0.265738719,-0.23165182,0.238469685,-0.454501165,1.958302146,-4.473170329,0.667185278,-1.470734681,2.791300697,-1
376,MODEL1,PARMS,LUL,0.967039217,17.08332211,0.106950317,0.001807087,-0.750357359,-0.647243643,1.822459852,-3.878278493,-0.206580004,1.808939079,-3.695893674,-1
377,MODEL1,PARMS,LUL,0.976959354,14.07294462,0.08431873,0.123290242,-0.545573019,-0.587550019,2.486853669,-5.40656634,0.34508672,0.498586342,-1.864077532,-1
378,MODEL1,PARMS,LUL,1.030541558,10.81969027,0.126155576,-0.204176346,0.197544355,-0.340293289,1.822360385,-5.099965691,0.229033355,0.44780497,-0.910219947,-1
379,MODEL1,PARMS,LUL,1.006816468,-4.282134104,0.278034627,-0.432430372,1.151718359,0.56555225,-0.953280646,1.287011326,0.376608421,0.129535201,-0.621299962,-1
380,MODEL1,PARMS,LUL,0.98961242,17.37847632,0.258778446,-0.055340076,-1.04630512,-0.757883467,1.973055775,-3.871044557,-0.092912793,1.642610803,-3.546009664,-1
381,MODEL1,PARMS,LUL,0.947850723,-2.042206099,0.255060232,-0.305420604,0.510321624,0.520577588,-1.466935323,3.15969473,-0.015561405,0.52843389,-0.719351834,-1
382,MODEL1,PARMS,LUL,0.958920319,14.8278826,0.454162844,-0.559398691,0.918296696,-0.737758611,2.254242305,-4.385661777,0.36428252,-0.950682026,2.131135629,-1
383,MODEL1,PARMS,LUL,0.968032284,-2.75702082,0.215550976,-0.442327914,1.569227801,0.416051532,-1.387758068,3.016637047,0.82791632,-1.941530968,3.834825042,-1
384,MODEL1,PARMS,LUL,0.959697791,7.751544561,0.219782568,-0.316577947,1.247731484,-0.208430893,0.96644996,-1.609062147,0.391630216,-0.293747348,-0.082176788,-1
385,MODEL1,PARMS,LUL,1.00961019,3.363454407,0.256927722,-0.358248776,0.850211539,0.162659351,0.796252051,-2.607575482,-0.068403107,0.912364364,-2.09549017,-1
386,MODEL1,PARMS,LUL,0.966038079,5.863471204,0.233112514,-0.414651502,1.668207439,0.082408322,0.653141512,-1.797144085,-0.454062514,2.585798559,-5.444898724,-1
387,MODEL1,PARMS,LUL,1.005272069,12.65742467,0.244872736,-0.423848556,0.891629658,-0.437912264,0.992151127,-1.29397773,-0.011728429,1.065488729,-2.442643323,-1
388,MODEL1,PARMS,LUL,0.983493982,8.093601463,0.199637802,-0.28801027,0.857067705,-0.174705758,-0.150949231,0.676876162,0.197112835,0.623267461,-1.24652721,-1
389,MODEL1,PARMS,LUL,1.017323169,7.886224625,0.357962121,-0.20676837,-0.621690512,-0.153353276,0.04885858,0.385141846,-0.080932504,1.076836246,-2.210834202,-1
390,MODEL1,PARMS,LUL,0.944708617,6.258209852,0.269269309,-0.581330234,2.194937693,0.018061646,1.020991193,-3.122116534,-0.225522564,1.551719938,-3.183325284,-1
391,MODEL1,PARMS,LUL,0.897655665,7.926684319,0.187330323,-0.351750045,0.809371179,-0.060805369,-0.293369952,0.845076075,-0.153797508,1.13993577,-2.384669377,-1
392,MODEL1,PARMS,LUL,1.040391045,0.783908763,0.305270983,-0.842628815,3.090670332,0.361045378,-1.227011736,3.121497436,-0.167870956,1.572625961,-3.251453574,-1
393,MODEL1,PARMS,LUL,0.923149291,10.80808127,0.458216816,-0.596711703,1.20406472,-0.504591663,1.567681292,-2.988073585,0.439024193,0.377218142,-1.262198917,-1
394,MODEL1,PARMS,LUL,0.996315176,11.34211981,0.21729653,0.055144746,-1.107433712,-0.314691606,1.293505869,-2.566304286,-0.240101778,1.882223934,-4.308086716,-1
395,MODEL1,PARMS,LUL,0.943243399,7.300123942,0.126012237,-0.166015796,-0.109093636,-0.250295692,0.660255384,-1.080863245,0.979511694,-2.162438222,4.073185602,-1
396,MODEL1,PARMS,LUL,1.028814716,5.296708578,0.562990252,-1.36184805,5.276539931,-0.076576734,0.664426559,-0.519471306,0.070254645,1.144496696,-3.461377431,-1
397,MODEL1,PARMS,LUL,0.890846202,6.053890087,0.189499732,-0.037924162,-0.405205774,0.00372621,1.369582643,-3.424715624,-0.006144973,0.008769513,0.041408301,-1
398,MODEL1,PARMS,LUL,0.979764013,8.172646278,0.053524745,0.499840901,-2.599088714,-0.198512844,0.265957416,0.095211059,0.409790759,0.05663327,-0.82907751,-1
399,MODEL1,PARMS,LUL,1.018247909,0.298994685,0.068648048,0.306340062,-1.138402614,0.302109136,-0.159878938,0.227739777,0.513597761,-0.897481616,1.298664886,-1
400,MODEL1,PARMS,LUL,0.953055455,6.936875901,0.380766034,-1.018774972,3.716125171,-0.15562286,1.666724234,-3.871012771,0.242250161,0.066458863,-0.691918867,-1
401,MODEL1,PARMS,LUL,0.931379362,11.38137017,0.200980504,-0.35984099,1.455557306,-0.492328883,1.847200447,-4.3482679,0.67553576,-0.996007527,1.690767942,-1
402,MODEL1,PARMS,LUL,0.97916385,18.96747139,0.242828738,0.037618774,-1.258658717,-0.803693865,2.910783213,-5.932676779,-0.378378378,1.996150068,-4.15723257,-1
403,MODEL1,PARMS,LUL,1.003625023,12.95151169,0.32966922,-0.569328338,1.826598251,-0.505893017,2.122598973,-3.895234371,-0.039969156,1.802346912,-4.719876592,-1
404,MODEL1,PARMS,LUL,0.914486209,9.962219367,0.198921148,-0.462441056,1.681796163,-0.264441304,1.464742375,-3.304172869,0.068576466,0.498158873,-1.420872087,-1
405,MODEL1,PARMS,LUL,0.991034955,2.637384865,0.172835524,-0.151954943,-0.086290852,0.119305079,-0.16329627,0.434494289,0.530443391,-0.631724047,0.982476975,-1
406,MODEL1,PARMS,LUL,0.953456509,3.078036277,0.169116928,0.235599042,-1.392122658,0.241844272,-0.615189113,1.350104178,-0.209532272,1.343527459,-2.843290043,-1
407,MODEL1,PARMS,LUL,0.908954339,5.425600261,0.314826403,-0.207904466,-0.334840582,-0.090470466,0.449165201,-0.629346931,0.418688733,-0.748910995,1.557783419,-1
408,MODEL1,PARMS,LUL,1.008445322,18.70997269,0.380248769,-0.713321355,1.881301306,-0.908000267,3.212781459,-6.95675016,0.071927206,0.975299859,-2.036578276,-1
409,MODEL1,PARMS,LUL,0.895568808,10.92317399,0.318514536,-0.280959553,-0.062193241,-0.436569342,1.667401549,-3.529670761,0.357254923,-0.354588395,0.409561585,-1
410,MODEL1,PARMS,LUL,0.925461311,11.35955095,-0.069091726,0.307689342,-1.184786244,-0.317299176,0.984010936,-2.825226811,0.214337363,1.134498197,-2.629519009,-1
411,MODEL1,PARMS,LUL,0.944159054,6.190088754,0.350918824,-0.490370716,1.133058972,-0.092402032,0.489590145,-0.57052827,0.205824955,-0.010743044,-0.023779983,-1
412,MODEL1,PARMS,LUL,0.988425051,1.641345012,0.234987683,-0.38925446,1.519539185,0.187485772,-0.27814045,1.236001628,0.39632009,-0.111445525,-0.497219068,-1
413,MODEL1,PARMS,LUL,0.967683681,12.26927767,0.275037319,-0.172341897,-0.494494768,-0.393984729,0.742986866,-0.234182991,-0.11916173,1.099986895,-2.814884583,-1
414,MODEL1,PARMS,LUL,0.935961136,17.09818807,0.248467628,-0.397688816,1.269234654,-0.860186705,3.321631153,-6.817001112,0.573100638,-1.53262231,2.782390056,-1
415,MODEL1,PARMS,LUL,0.911099605,11.42587224,0.354449302,-0.596780511,1.178177591,-0.37657739,1.855265371,-4.144827649,-0.134929715,1.539875508,-3.790477302,-1
416,MODEL1,PARMS,LUL,0.940211954,2.643692423,0.141631858,0.425346211,-2.647865844,0.31423533,-1.171368598,2.914607627,-0.446635688,2.786271443,-6.246227071,-1
417,MODEL1,PARMS,LUL,0.977101561,3.810125315,0.168384482,-0.190789316,0.177159331,0.093289235,-0.640810874,2.213198807,0.365782078,-0.722811598,1.271682519,-1
418,MODEL1,PARMS,LUL,0.939999034,3.590908802,0.169892157,0.08182867,-0.927639867,0.11299404,-0.683766879,1.849364473,0.259637745,0.18431921,-0.929935372,-1
419,MODEL1,PARMS,LUL,0.99190848,-3.970249289,0.331698167,-0.202294844,-0.107597582,0.590382051,-0.64159711,0.692716683,-0.003089363,0.65143988,-1.066156463,-1
420,MODEL1,PARMS,LUL,1.054654925,12.12447752,0.33196329,-0.636211704,2.636874913,-0.552325695,2.217201212,-4.85987869,0.513091585,-0.865233466,1.688742853,-1
421,MODEL1,PARMS,LUL,0.902786046,7.293575129,0.283824351,-0.277670827,0.353152012,-0.155356779,1.104396381,-3.237665619,0.242143058,0.196230489,-0.743644909,-1
422,MODEL1,PARMS,LUL,1.028515289,9.564025179,0.241048215,-0.440662852,1.557345309,-0.286856151,0.670085705,-1.43418332,0.153376435,1.455508637,-3.492600799,-1
423,MODEL1,PARMS,LUL,0.978588261,13.4009884,0.230262607,-0.139151958,0.142450978,-0.438859976,1.259446789,-2.32031576,-0.349087792,3.003502795,-6.817415412,-1
424,MODEL1,PARMS,LUL,0.909340259,-3.82055697,0.348270527,-0.747323375,2.080751648,0.48291317,-1.458999864,2.629914393,0.645628051,-1.122327877,2.250755338,-1
425,MODEL1,PARMS,LUL,0.943537895,12.12782341,0.150244663,0.155823269,-1.466111365,-0.423067593,1.422885083,-2.864014959,0.081362937,1.25702031,-2.970517195,-1
426,MODEL1,PARMS,LUL,0.979756348,7.157582889,0.449195285,-0.977237163,3.268413522,-0.163235471,0.53301192,-0.789895252,0.035650047,1.067620951,-2.154825126,-1
