SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,BronInt
438,MODEL1,PARMS,BronInt,1.096268542,-5.170208777,0.319867462,-0.486372599,1.371715857,0.694768117,-2.511623659,5.38406513,0.38206925,-0.402523173,0.012910172,-1
439,MODEL1,PARMS,BronInt,1.079002714,24.27150081,0.358458395,-0.80376867,2.246675539,-1.352083888,3.605987427,-8.119207565,0.773522638,-0.697364776,0.787910209,-1
440,MODEL1,PARMS,BronInt,0.974735603,-1.717767866,0.286413939,-0.921063637,3.413114882,0.421882312,-0.628937304,0.491513004,0.646732274,-0.970504564,1.376297754,-1
441,MODEL1,PARMS,BronInt,1.000970651,13.17722427,0.272594289,-0.385683873,1.15068734,-0.629265639,2.119080321,-4.402948774,0.889768129,-1.568233515,2.07165737,-1
442,MODEL1,PARMS,BronInt,1.120335082,1.58349714,0.142710348,-0.331754853,1.394425319,0.160019147,-0.109802963,-0.015214296,1.121556049,-3.909423734,7.907446849,-1
443,MODEL1,PARMS,BronInt,1.013845091,2.202841795,0.032529515,0.129159111,-0.282721723,0.268674586,0.062000522,-0.624257769,0.434462528,-1.13740344,2.059498757,-1
444,MODEL1,PARMS,BronInt,1.160781715,10.55439242,0.189563775,-0.380086923,0.984487706,-0.401830449,0.052701091,0.755462557,0.907173622,-1.934915839,3.415588393,-1
445,MODEL1,PARMS,BronInt,1.031243084,10.76665406,0.267773628,-0.519857067,1.295477888,-0.474716537,1.563781185,-4.070137339,0.960356276,-1.827067872,3.339453372,-1
446,MODEL1,PARMS,BronInt,0.963340894,4.450078784,0.103027567,-0.221003557,1.012024999,0.048594783,1.059087289,-2.758014373,0.640392662,-2.019132269,4.18986154,-1
447,MODEL1,PARMS,BronInt,1.009550601,6.198867251,0.19482783,-0.14167453,0.394542904,-0.090084219,1.013627195,-2.554810157,0.638500382,-1.40066269,2.231708126,-1
448,MODEL1,PARMS,BronInt,1.07671849,-1.273441753,0.181779338,-0.556704498,2.161468121,0.471847083,-1.628805426,3.918836953,0.406105103,0.399255857,-1.772692993,-1
449,MODEL1,PARMS,BronInt,0.958644845,11.261262,0.297321658,-0.690189984,1.876950121,-0.507398734,1.879471417,-4.492365421,0.932469755,-1.782569829,3.124607366,-1
450,MODEL1,PARMS,BronInt,1.064860934,13.20682549,0.208864276,-0.520576102,1.893744838,-0.708872318,1.334345722,-2.614173771,1.394352785,-2.223899933,3.365708767,-1
451,MODEL1,PARMS,BronInt,0.992711409,15.67830319,0.099721654,-0.325569439,1.588776184,-0.80566782,2.751557732,-5.932709903,1.241922592,-3.42434782,6.712488323,-1
452,MODEL1,PARMS,BronInt,1.139314264,8.314718369,0.078320557,0.012733058,0.106546391,-0.177008695,1.484946278,-3.795410025,0.536133468,-0.700747265,0.936271815,-1
453,MODEL1,PARMS,BronInt,1.168398817,-1.203498175,0.170264343,-0.300055937,-0.081473323,0.435511942,-1.948293051,3.95674773,0.761109704,-2.419336413,4.624990542,-1
454,MODEL1,PARMS,BronInt,1.093609668,5.401507792,0.285841113,-0.273915546,0.672942396,-0.105924457,1.309604843,-3.420217061,0.741420438,-1.867643172,3.667878859,-1
455,MODEL1,PARMS,BronInt,1.055770952,9.843864597,0.232851789,-0.476023577,2.039368863,-0.42004923,2.193248853,-4.799228446,0.967805519,-2.336355731,4.45670403,-1
456,MODEL1,PARMS,BronInt,1.041774403,3.774878119,0.00629396,-0.128674236,0.831555367,-0.028077158,-0.223019694,0.179781587,1.44789189,-3.41338913,6.559030881,-1
457,MODEL1,PARMS,BronInt,1.163765374,0.227224824,0.471592326,-1.154269213,4.620066321,0.12913338,-0.521665042,0.71144698,1.14837123,-2.964287864,6.070814049,-1
458,MODEL1,PARMS,BronInt,1.117300182,12.4854535,0.149189821,-0.711480932,2.459151199,-0.475356501,1.790608448,-4.542631824,0.688949712,-0.881429479,1.161780272,-1
459,MODEL1,PARMS,BronInt,1.028906756,15.51303087,-0.015872046,-0.096481993,0.370014291,-0.629050186,0.717018939,-0.788391799,0.771922118,-1.946265803,3.664250229,-1
460,MODEL1,PARMS,BronInt,0.935364887,6.654149456,0.109995531,-0.128343517,0.731457563,-0.170111664,0.997823868,-2.811082828,1.041054079,-2.814522366,5.731642847,-1
461,MODEL1,PARMS,BronInt,1.070515072,4.552421405,0.335340996,-1.189592964,5.357884556,-0.001925541,1.116060158,-2.595160129,0.505546207,-0.360283201,0.152156636,-1
462,MODEL1,PARMS,BronInt,1.032506217,6.604048721,0.10837358,-0.526887144,2.654142813,-0.054757202,1.232775626,-3.918619732,0.616118219,-2.17931791,4.932754142,-1
463,MODEL1,PARMS,BronInt,1.109096898,5.480002999,0.122512755,-0.349801518,1.229444761,0.01957359,0.223375032,-1.029509825,0.584179547,-1.700972492,3.515348247,-1
464,MODEL1,PARMS,BronInt,1.097710853,1.364580865,0.093681386,-0.37140533,2.274263497,0.190805563,-0.041648788,-0.558242804,0.974034547,-1.956766273,3.630194054,-1
465,MODEL1,PARMS,BronInt,1.097250182,12.22599214,0.149183267,-0.141366753,0.286766932,-0.636783016,2.746642272,-6.511088481,1.418114546,-4.078094638,8.296427934,-1
466,MODEL1,PARMS,BronInt,1.057039672,12.34502178,0.144205076,-0.535491591,2.171363231,-0.429902357,1.583045689,-4.117503682,0.592377504,-2.311756407,5.442993904,-1
467,MODEL1,PARMS,BronInt,0.977588569,11.23583297,0.401195724,-0.828950334,2.778032686,-0.5772912,1.504996149,-2.960587827,1.051418777,-1.72244738,2.938939047,-1
468,MODEL1,PARMS,BronInt,1.266087218,0.427087285,-0.109664206,0.256811079,-1.014602311,0.387373287,-1.898144218,4.432969666,0.747407343,-1.622042334,3.002601239,-1
469,MODEL1,PARMS,BronInt,1.043287267,-4.007767679,0.373169382,-0.816265723,2.874455393,0.405961271,-0.932936414,1.847921739,1.237583605,-3.004998428,5.669781025,-1
470,MODEL1,PARMS,BronInt,1.077928712,9.661783627,0.257555365,-0.629352717,2.408144863,-0.460418396,1.971992478,-4.79608394,1.281063935,-3.489702339,6.964591425,-1
471,MODEL1,PARMS,BronInt,1.091419997,12.59607633,0.180056348,-0.229739254,0.380681794,-0.657499092,1.292348814,-3.133999576,1.390707236,-3.203539356,6.190494663,-1
472,MODEL1,PARMS,BronInt,0.995014133,8.555817751,-0.12698853,0.266868069,-0.824773845,-0.127083053,0.010334218,-0.262656143,0.634322161,-0.987767338,1.739538134,-1
473,MODEL1,PARMS,BronInt,1.065199785,17.51648313,0.059130051,-0.119347889,0.2872733,-0.807547077,3.252548348,-8.087004845,0.752231268,-1.358913043,2.442177668,-1
474,MODEL1,PARMS,BronInt,0.985472939,-2.09153989,0.243867514,-0.499488282,1.922595614,0.378459027,-0.061415726,-1.195234006,0.947962767,-2.426073179,4.894885771,-1
475,MODEL1,PARMS,BronInt,1.090833834,-2.181004287,0.183249535,-0.40645941,1.361481703,0.352654861,-0.385526285,0.98046103,1.239717488,-3.18729612,5.391580604,-1
476,MODEL1,PARMS,BronInt,1.130210199,7.516504003,0.110836082,-0.310419293,1.290116031,-0.206478246,1.418817014,-4.341564614,1.008133345,-2.953535841,6.097402643,-1
477,MODEL1,PARMS,BronInt,1.021725282,6.051548668,0.219184013,-0.656113763,2.490341146,-0.050450585,0.718008402,-2.203508703,0.523078025,-1.166573818,2.502345286,-1
478,MODEL1,PARMS,BronInt,1.085431671,6.099941116,0.207810815,-0.286460009,0.925515025,-0.139324546,0.895188964,-2.363083342,0.854441721,-1.8805615,3.387826875,-1
479,MODEL1,PARMS,BronInt,1.038420075,6.323042196,0.312862006,-0.518367987,1.985937833,-0.133835818,1.3767678,-3.577420876,0.571742322,-1.220774391,2.541736963,-1
480,MODEL1,PARMS,BronInt,1.153332197,10.49802383,0.414242231,-1.082927783,3.850155633,-0.451987097,2.029391268,-4.851919996,0.723229177,-1.139493402,1.665198496,-1
481,MODEL1,PARMS,BronInt,1.007143482,-2.577165769,0.250235567,-0.215361898,0.696505449,0.241906239,0.272125987,-1.278248937,1.691138806,-4.935465075,9.649414352,-1
482,MODEL1,PARMS,BronInt,1.007271483,10.76632458,0.462947088,-0.992798591,3.02221911,-0.475848297,2.036590978,-4.496659797,0.666020578,-1.456498208,2.54362793,-1
483,MODEL1,PARMS,BronInt,1.072211498,20.1105637,0.357567282,-1.228892869,5.258844309,-1.163971896,3.565347601,-7.273492526,1.148109651,-2.564552017,4.846031925,-1
484,MODEL1,PARMS,BronInt,1.026031236,9.672226434,0.181878282,-0.082013173,0.350175892,-0.363721504,1.276033624,-3.158994415,0.860072693,-1.658395267,2.723968357,-1
485,MODEL1,PARMS,BronInt,1.011160487,5.297168997,0.135878964,-0.284873824,1.447514301,-0.054923408,1.214281584,-3.177040819,0.8378031,-2.073062195,3.915867304,-1
486,MODEL1,PARMS,BronInt,1.089458778,8.892789487,0.091938789,-0.316156814,1.752976034,-0.198486853,0.161086724,-0.053415663,0.513491039,-0.735052036,0.970617252,-1
487,MODEL1,PARMS,BronInt,1.138635338,2.120331452,0.204478574,-0.169885822,0.068367151,0.235651731,-1.001501819,1.475557222,0.437854171,-0.834402528,1.780787153,-1
488,MODEL1,PARMS,BronInt,0.983087109,2.69492834,0.518055049,-0.849215827,2.676858601,0.083947772,-0.067311152,-0.141357462,0.396415836,0.016412795,-0.793296058,-1
489,MODEL1,PARMS,BronInt,1.132274509,0.112980151,0.258721852,-0.79814584,3.170162693,0.297351639,-0.653089863,1.272913402,0.707492286,-1.521872502,2.699072734,-1
490,MODEL1,PARMS,BronInt,1.106113444,-3.862591704,0.221208813,-0.27353154,0.871286714,0.561365007,-2.242955549,4.710416524,0.620199453,-0.211633234,-0.321980673,-1
491,MODEL1,PARMS,BronInt,1.129871971,-3.552631893,0.328089722,-0.741332107,2.319755914,0.449675592,-2.218484399,4.313282514,1.083476724,-2.472890978,4.83285478,-1
492,MODEL1,PARMS,BronInt,1.011954455,7.619016403,0.095440622,0.208406257,-0.76354473,-0.220107612,1.020412326,-2.147709937,0.907221149,-1.850872862,3.127802809,-1
493,MODEL1,PARMS,BronInt,1.021880789,5.290901727,0.030229209,-0.242898276,1.30729564,-0.027148032,1.256908681,-3.915512516,0.867303732,-2.070331926,4.138790282,-1
494,MODEL1,PARMS,BronInt,1.100009627,7.264000574,-0.014339727,0.289141594,-0.949005193,-0.16326255,1.076527295,-3.222546493,0.996556771,-3.01629507,6.308019336,-1
495,MODEL1,PARMS,BronInt,1.00111561,15.53616431,0.071686857,-0.301912409,1.540192435,-0.642410259,2.244011367,-5.195414098,0.555562169,-0.746746181,1.21079801,-1
496,MODEL1,PARMS,BronInt,1.102731183,12.51917034,0.060019983,-0.3211584,1.259915304,-0.640724409,2.20324992,-5.549970937,1.508382601,-3.280008801,5.801202639,-1
497,MODEL1,PARMS,BronInt,1.130058244,6.108308536,0.182633357,-0.587121625,2.244481952,0.011870147,-0.476594194,1.174647762,0.300417605,-0.108605068,0.026224939,-1
498,MODEL1,PARMS,BronInt,1.112020338,2.920675849,0.306263568,-0.669315739,2.167159609,0.086808862,-0.387322844,0.754096574,0.659747988,-0.483359657,0.32992181,-1
499,MODEL1,PARMS,BronInt,1.064664734,14.73971624,0.2536459,-0.994831599,4.036083973,-0.654933932,2.358787921,-5.113892999,0.68560351,-1.550379625,2.790041065,-1
500,MODEL1,PARMS,BronInt,1.086359596,14.08801812,0.21538243,-0.583189239,1.891304219,-0.711096243,1.509559345,-3.187221223,1.175436678,-2.363376539,4.193880714,-1
501,MODEL1,PARMS,BronInt,1.104086515,8.304313867,0.409679341,-1.242680567,4.206426754,-0.395241293,0.687204076,-1.336562876,1.258027739,-2.56601355,4.049813115,-1
502,MODEL1,PARMS,BronInt,1.05700198,5.961324631,0.385789977,-0.617106172,2.3996841,-0.185536589,1.500664316,-3.634027703,0.77191175,-1.0349422,1.668747395,-1
503,MODEL1,PARMS,BronInt,1.067280466,7.891771799,0.204087495,-0.628584237,2.46347812,-0.287073969,-0.069980637,0.689158981,1.165125379,-2.355082006,4.14456522,-1
504,MODEL1,PARMS,BronInt,1.130120636,8.267573383,0.060203085,-0.253683815,0.646482165,-0.259264949,-0.630236148,1.282844826,1.166708246,-2.502310636,4.728013414,-1
505,MODEL1,PARMS,BronInt,1.011720343,13.26462543,0.126346866,-0.329605416,1.113701822,-0.69667412,2.66708442,-6.807092599,1.392777058,-2.939636283,5.661849262,-1
506,MODEL1,PARMS,BronInt,1.098140147,5.859584589,0.123008877,-0.569435264,2.838248872,0.075434824,-0.781059821,2.118805077,0.205798848,-0.009833515,-0.346195134,-1
507,MODEL1,PARMS,BronInt,1.031277246,2.433249405,0.245939998,-0.7611212,2.973900868,0.040415034,-0.181256323,0.217561259,1.188891266,-2.771843879,5.057169907,-1
508,MODEL1,PARMS,BronInt,1.02507562,9.076295342,0.208446266,-0.338214022,0.813831955,-0.303512285,1.308303409,-3.457082598,0.74861112,-2.273590399,5.016528522,-1
509,MODEL1,PARMS,BronInt,1.068474234,18.85863427,0.118919089,-0.474667173,1.918800267,-0.871572113,3.349820915,-7.911936769,0.53459196,-0.33993273,0.287803753,-1
510,MODEL1,PARMS,BronInt,1.014950958,6.381743041,0.425338788,-0.98063373,2.948478071,-0.14496688,1.650563867,-4.818991084,0.533418788,-1.406131628,3.218177594,-1
511,MODEL1,PARMS,BronInt,1.013927826,11.62359855,0.179587228,-0.546162684,2.091281199,-0.366692045,2.057943409,-5.176095836,0.3967397,-1.102277063,1.908145041,-1
512,MODEL1,PARMS,BronInt,1.097104974,-0.095055201,0.458552023,-1.168968678,3.884743895,0.16209089,-0.321920013,0.164405011,1.166974608,-3.018246186,5.603412225,-1
513,MODEL1,PARMS,BronInt,1.026709266,8.223415196,0.353980413,-0.53136261,1.636442032,-0.292157948,0.844662831,-1.188812131,0.707559944,-0.558182029,-0.135945251,-1
514,MODEL1,PARMS,BronInt,0.980197432,4.715125781,0.223202298,-0.34427964,1.503851222,0.001925842,0.806525087,-1.780063609,0.583077782,-1.26137704,2.094720163,-1
515,MODEL1,PARMS,BronInt,1.10091106,-1.819275967,0.20219139,-0.437487043,1.531691155,0.350623562,-1.324652338,2.759018499,1.158490415,-3.049405986,5.58263872,-1
516,MODEL1,PARMS,BronInt,1.011827128,8.083097656,0.312501961,-0.897280818,3.218640823,-0.342194247,0.830431714,-1.009115105,1.163311124,-2.807885755,5.33205485,-1
517,MODEL1,PARMS,BronInt,1.034516826,15.82822935,0.046494659,-0.252236108,1.178449085,-0.673433057,1.956184637,-4.325097131,0.641785218,-0.612379194,0.929077993,-1
518,MODEL1,PARMS,BronInt,1.131346357,5.907078514,0.181089719,-0.480012334,2.003858029,0.106579361,0.416920981,-2.123931413,-0.172638242,1.603490118,-3.29782248,-1
519,MODEL1,PARMS,BronInt,1.058512433,9.755339393,0.370645096,-0.931892339,3.259330238,-0.378388153,0.060017097,0.715167842,0.716926011,-0.615569909,0.103329618,-1
520,MODEL1,PARMS,BronInt,1.034996706,-0.405585988,0.288286711,-1.221449555,4.60169943,0.163622939,0.130873964,-1.233805562,1.578426145,-4.484706437,8.926085041,-1
521,MODEL1,PARMS,BronInt,0.993769201,7.051199843,0.461034691,-1.307240396,4.850698483,-0.194579097,0.220169802,-0.917677702,0.638877125,-1.441539718,3.016580757,-1
522,MODEL1,PARMS,BronInt,0.953441491,6.326186747,0.360093145,-0.786262563,2.557515677,-0.233003924,0.991762004,-2.803576225,1.086758372,-2.566391625,5.128491947,-1
523,MODEL1,PARMS,BronInt,1.089746775,-6.909199979,0.178811039,-0.273300566,1.303709109,0.840176253,-3.098685415,6.60875589,0.395403182,-0.725552796,1.758903657,-1
524,MODEL1,PARMS,BronInt,1.030179427,15.24171036,0.553334639,-1.654012766,5.886773667,-0.830676322,2.876313794,-6.806716144,0.929996464,-2.197430578,4.401893014,-1
525,MODEL1,PARMS,BronInt,1.055303257,12.67918938,0.033929674,-0.305835638,1.124731062,-0.52703896,0.514009431,-0.064302076,1.068692983,-2.991185392,6.009621043,-1
526,MODEL1,PARMS,BronInt,1.119762161,-1.113797847,0.261880337,-0.846345157,3.182250865,0.430192638,-2.014957518,4.491387709,0.498596301,-1.217467938,2.751827061,-1
527,MODEL1,PARMS,BronInt,1.100265081,-6.439333659,-0.10945584,0.457783017,-2.01089571,0.685800659,-1.989918577,4.108199886,1.319800603,-2.174448938,3.275302633,-1
528,MODEL1,PARMS,BronInt,1.140455827,10.51778546,0.014266961,-0.085251405,0.83751801,-0.36434045,1.094446026,-2.81459251,0.930015688,-2.4856775,4.966864821,-1
529,MODEL1,PARMS,BronInt,1.037937018,13.85602227,0.159969193,-0.619971957,2.618784452,-0.608805132,2.61116894,-6.269421228,0.751983858,-1.08862714,1.911410775,-1
530,MODEL1,PARMS,BronInt,0.983809281,5.337429941,0.42278455,-0.781500492,2.360288733,-0.092282313,0.657678868,-2.084558212,0.609396927,-0.725764385,0.817720133,-1
531,MODEL1,PARMS,BronInt,1.046553548,8.154668567,0.214712776,-0.372301183,0.90271088,-0.324974766,1.471015408,-2.83059128,1.041773443,-0.917801688,0.09950805,-1
532,MODEL1,PARMS,BronInt,1.043461135,10.33101358,0.054645698,-0.498066534,2.066412255,-0.299429845,0.576123003,-1.028583272,0.691423363,-0.652836924,0.319868876,-1
533,MODEL1,PARMS,BronInt,1.020410532,6.493043026,-0.008441355,0.388211155,-1.357211202,-0.009051431,0.779415114,-2.173991315,0.400783956,-0.46109317,0.516091579,-1
534,MODEL1,PARMS,BronInt,1.091358814,14.15496116,0.423745733,-1.339120535,5.085519449,-0.926291897,2.261940462,-5.104482094,1.902905977,-4.73259415,9.083733254,-1
535,MODEL1,PARMS,BronInt,1.129486083,-2.520217014,0.106631646,0.001977485,-0.523928375,0.478311247,-1.578636842,2.988013171,0.834767695,-2.214598823,4.85685872,-1
536,MODEL1,PARMS,BronInt,1.044710547,0.97801853,0.089919611,-0.331561021,0.93294488,0.320587475,-0.118991713,-0.25944293,0.541060452,-1.275453468,2.476150638,-1
537,MODEL1,PARMS,BronInt,0.999211768,3.806766751,0.435722395,-1.01405037,3.824755767,-0.021317608,-0.817284173,2.486748738,0.833623683,-1.91599267,3.369938196,-1
538,MODEL1,PARMS,BronInt,1.014931793,5.181652702,0.131105435,-0.208691682,0.635695937,-0.094521307,0.523205912,-1.115210046,1.056927187,-1.883370685,3.087893447,-1
539,MODEL1,PARMS,BronInt,1.092687058,4.317073039,0.318138067,-0.701774416,1.785060877,-0.246458889,1.617394427,-3.948110347,1.85710632,-5.128779147,9.831659065,-1
540,MODEL1,PARMS,BronInt,1.070392868,-4.217392747,0.348500966,-0.907851176,3.04167592,0.422283843,-0.741751607,0.815766809,1.224455901,-2.488524964,4.472282327,-1
541,MODEL1,PARMS,BronInt,1.125249375,11.95201114,0.303224653,-0.672850601,2.50287898,-0.538121184,1.433980868,-3.410547602,0.8908429,-2.421584298,4.934867448,-1
542,MODEL1,PARMS,BronInt,1.161129288,9.425655399,0.294890172,-0.746515675,2.477730179,-0.324846275,0.722785685,-1.370970368,0.774547354,-1.761969402,3.007142155,-1
543,MODEL1,PARMS,BronInt,1.024512268,10.11452206,0.061190051,-0.982139905,4.59390831,-0.272105471,-1.017274874,2.793985431,0.64552241,0.392357894,-1.951970422,-1
544,MODEL1,PARMS,BronInt,1.054071005,17.53823837,0.335618869,-0.836719195,3.115225757,-0.936214204,2.285387119,-4.122924778,0.915199132,-0.834196564,0.162356669,-1
545,MODEL1,PARMS,BronInt,1.092571223,13.21885259,0.292461647,-0.396226397,0.631723287,-0.595322821,1.614363183,-2.95702761,0.74336129,-1.214491098,1.60592871,-1
546,MODEL1,PARMS,BronInt,1.04159736,1.754207078,0.262880058,-0.559508737,2.362801456,0.180946554,-0.389770575,0.619430327,0.639152662,-0.82422402,1.047843302,-1
547,MODEL1,PARMS,BronInt,1.216841974,5.764625513,0.058086572,0.006083809,-0.329864575,0.189094704,-1.957943278,4.443805905,-0.196563642,0.877661641,-1.420366834,-1
548,MODEL1,PARMS,BronInt,1.018103176,2.452747722,0.274511477,-0.918191882,3.431516069,0.078626497,0.167546959,-0.858729745,0.957768142,-1.96495927,3.724628154,-1
549,MODEL1,PARMS,BronInt,1.142876462,11.06836477,0.132798871,-0.117288477,0.349286733,-0.21458497,1.770280003,-5.026736399,-0.242827075,2.099998805,-4.920454043,-1
550,MODEL1,PARMS,BronInt,1.031874017,6.404224976,0.581092473,-1.141255631,3.726305569,-0.131806503,0.020493217,0.266274889,0.219363775,0.751867988,-2.295629074,-1
551,MODEL1,PARMS,BronInt,1.052876558,8.908841343,0.363826791,-1.098944452,3.911423502,-0.245777831,0.883975191,-2.576681972,0.386610979,0.118826069,-1.116416716,-1
552,MODEL1,PARMS,BronInt,1.08701359,2.564117621,0.070949116,-0.225028914,0.910672218,0.184499908,0.539347712,-2.141568428,0.686483414,-1.38569105,2.449237864,-1
553,MODEL1,PARMS,BronInt,1.008303027,-1.049588421,0.116789984,-0.274344037,1.155954359,0.389266469,-0.453780444,0.341414843,0.763477127,-1.997167557,3.978450254,-1
554,MODEL1,PARMS,BronInt,1.084633776,9.423835445,0.19434815,-0.476081189,1.434694925,-0.266018137,1.127441614,-3.352240158,0.527018412,-0.20870204,-0.446097468,-1
555,MODEL1,PARMS,BronInt,1.089982626,5.87546955,0.30316016,-0.587940954,2.455126724,-0.225693494,1.259136251,-3.058926206,1.222620366,-2.799942586,4.896011289,-1
556,MODEL1,PARMS,BronInt,1.135040985,-0.954733864,0.348971473,-1.187425161,4.931292088,0.256205455,-0.971217733,1.769895063,1.077114534,-1.894986567,3.55006029,-1
557,MODEL1,PARMS,BronInt,1.018803708,3.010182792,-0.073639211,0.128700524,-0.22843306,0.167643899,0.345655623,-1.533942729,0.867249463,-1.9359858,3.29271916,-1
558,MODEL1,PARMS,BronInt,1.035787525,17.46427915,0.152192387,-0.391877878,1.525159692,-0.904258998,2.418065182,-5.571223805,1.129064639,-2.873290043,5.71476711,-1
559,MODEL1,PARMS,BronInt,0.91112042,-6.003914618,0.00823145,0.205081975,-0.355039466,0.722405705,-1.130242154,1.80753418,0.809868267,-1.320441266,1.297069647,-1
560,MODEL1,PARMS,BronInt,1.067011174,9.00785663,0.242533188,-0.765358299,2.873513544,-0.249684623,1.110656006,-2.589407142,0.505165211,-0.360203005,-0.102299854,-1
561,MODEL1,PARMS,BronInt,1.11540714,12.11943434,0.090316867,-0.252047279,1.281923029,-0.465564553,1.807018073,-4.488729827,0.702795635,-1.868637432,4.37057244,-1
562,MODEL1,PARMS,BronInt,1.154496489,5.842732528,0.436843158,-0.771272888,2.606469852,-0.134280415,1.633603373,-4.296903515,0.546296522,-1.137225531,2.006996343,-1
563,MODEL1,PARMS,BronInt,1.034822213,-1.816187463,0.446925114,-1.16352671,4.254594556,0.3955241,-2.091343416,4.548203958,0.489306074,0.328036783,-1.305432481,-1
564,MODEL1,PARMS,BronInt,1.144349036,8.650450053,0.41739453,-0.774838898,2.011907283,-0.488351403,0.87110482,-1.215203452,1.499518411,-3.992618779,7.585256801,-1
565,MODEL1,PARMS,BronInt,1.001434601,12.90495567,0.151265465,-0.354026578,1.105990611,-0.446057889,0.823637637,-1.037292483,0.443420884,-0.755517286,1.000344985,-1
566,MODEL1,PARMS,BronInt,1.203233959,7.350255831,0.225133851,-0.560315987,1.959015561,-0.196171795,0.788596132,-1.670734316,0.769980453,-1.45680512,2.52585874,-1
567,MODEL1,PARMS,BronInt,1.10376019,-3.113593368,0.113662104,-0.442214546,2.018352872,0.524567296,-1.965231926,4.292490423,0.902247767,-2.173238097,4.203943534,-1
568,MODEL1,PARMS,BronInt,1.10555046,6.69189774,0.158749802,-0.366458075,1.451800188,-0.155736002,1.097198111,-2.984222438,0.893914326,-1.78848022,2.946995427,-1
569,MODEL1,PARMS,BronInt,1.050621847,12.92765181,0.132783501,-0.269717822,1.164525127,-0.64547111,2.555317702,-6.049960254,1.326510761,-3.646026883,6.998846215,-1
570,MODEL1,PARMS,BronInt,1.050286675,7.314394325,0.112495394,-0.324311086,1.452136386,-0.09120615,1.037769915,-2.44108872,0.420467457,-0.955465727,1.805243524,-1
571,MODEL1,PARMS,BronInt,1.015852106,14.6699122,0.254838951,-0.492633912,1.414688152,-0.743932276,3.516740904,-8.39894694,0.989535722,-1.801599418,3.123508998,-1
572,MODEL1,PARMS,BronInt,1.073194232,19.50923811,0.259351463,-0.327604225,0.982642886,-0.904956911,1.81125091,-2.755544909,0.255862889,0.333802588,-1.231004503,-1
573,MODEL1,PARMS,BronInt,1.030956095,-1.409383143,0.47160679,-1.063771318,4.455988354,0.334335737,0.171598296,-0.896319093,0.498719272,-0.423001045,0.213649296,-1
574,MODEL1,PARMS,BronInt,1.110214614,8.150073614,0.136309511,-0.218792165,0.822415249,-0.174545643,0.974886756,-2.770215601,0.541239999,-1.017415839,1.863642392,-1
575,MODEL1,PARMS,BronInt,1.052635958,6.018223022,0.127578978,-0.542070966,2.117657258,-0.135662527,0.68537167,-2.351430751,1.131622427,-2.359095651,4.417071084,-1
576,MODEL1,PARMS,BronInt,0.982785294,20.89114365,0.026631757,-0.214218928,1.231922225,-1.0948725,3.567377956,-7.706163614,1.100091528,-2.149894298,3.592111174,-1
577,MODEL1,PARMS,BronInt,1.014344595,20.87491943,0.10015313,-0.282229186,1.117928089,-1.077382304,2.974213282,-5.699721952,0.936941088,-1.641831486,2.340501025,-1
578,MODEL1,PARMS,BronInt,1.003406238,8.329508885,0.237670249,-0.541576167,1.703460085,-0.270734161,0.232991752,-0.086543749,0.893889755,-2.287518818,4.322987302,-1
579,MODEL1,PARMS,BronInt,1.018750418,14.12917718,0.266285729,-0.517907328,1.507418944,-0.634355771,2.247717182,-4.981317393,0.668407344,-1.412286624,2.826279704,-1
580,MODEL1,PARMS,BronInt,1.121194835,5.03455046,0.033728627,0.224770566,-1.492715087,0.027581851,-0.016690394,-0.061226234,0.628840881,-0.384205838,0.185682591,-1
581,MODEL1,PARMS,BronInt,1.049987516,5.940230601,0.050151375,0.159725645,-0.52528786,-0.136716117,0.52791013,-1.084932443,1.10939069,-2.5846905,4.681865221,-1
582,MODEL1,PARMS,BronInt,1.107160284,11.58169551,0.088357256,-0.38960154,1.604702376,-0.429558285,1.587013644,-3.656414453,0.788433728,-1.913307623,3.750639194,-1
583,MODEL1,PARMS,BronInt,1.040107478,2.446172065,0.36578364,-0.770313947,2.952126948,0.034377303,0.870798426,-1.99188895,0.976862761,-2.494494644,4.645514203,-1
584,MODEL1,PARMS,BronInt,0.967097471,-3.308339859,0.185476822,-0.451303265,1.992879543,0.517570363,-1.226456226,2.177665013,0.771178509,-1.751572307,3.324547968,-1
585,MODEL1,PARMS,BronInt,1.052017561,15.80403095,0.308543222,-0.878002374,3.245150507,-0.777430708,1.853178253,-3.304720248,0.803283884,-1.54649453,2.662725598,-1
586,MODEL1,PARMS,BronInt,1.067619584,8.566603101,0.428229182,-1.121445672,4.105290484,-0.496530005,1.360725384,-3.222548909,1.577341689,-3.947729496,7.405491002,-1
587,MODEL1,PARMS,BronInt,1.064964534,11.81263037,0.057189562,0.111805227,-0.487807617,-0.486196893,1.487867188,-3.24413521,0.992593954,-1.989543637,3.122135575,-1
588,MODEL1,PARMS,BronInt,1.084569286,8.283253819,0.354034667,-0.611374108,2.26579253,-0.272897465,1.959284312,-5.338701879,0.607121311,-0.652297442,0.765374638,-1
589,MODEL1,PARMS,BronInt,1.004380023,16.54770571,0.12557472,-0.206448908,0.434692878,-0.752129758,3.06629197,-7.227946943,0.71371914,-1.399343649,2.320900888,-1
