SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RUL
496,MODEL1,PARMS,RUL,1.183211581,3.373780115,0.302522899,-0.873164798,3.065380653,-0.038943707,0.774837108,-2.639740446,0.827832911,-2.752753538,6.027592673,-1
497,MODEL1,PARMS,RUL,1.077024995,2.214045362,0.171275179,-0.242857157,1.014785669,0.079294487,0.289140274,-0.952770274,0.719491054,-1.904164506,4.049103609,-1
498,MODEL1,PARMS,RUL,1.031193896,-3.88509277,0.283596964,-0.389226724,0.836385705,0.497845731,-2.069798622,5.059061222,0.561202451,-0.927516787,1.616217756,-1
499,MODEL1,PARMS,RUL,1.144357553,9.407949968,0.200809337,-0.494778854,2.232311326,-0.437233185,2.32923642,-4.572822702,0.863936264,-2.278723863,4.276314784,-1
500,MODEL1,PARMS,RUL,1.194404475,8.887857238,0.202122233,-0.42541964,1.315866062,-0.42531538,1.10183526,-2.400419207,1.072348374,-2.861522942,5.916148787,-1
501,MODEL1,PARMS,RUL,1.09894159,2.56130334,0.524002868,-1.022843554,2.626217798,-0.128066451,0.824942699,-1.556566535,1.119845975,-3.061472115,5.987403861,-1
502,MODEL1,PARMS,RUL,1.046714672,7.42586817,0.409911138,-0.448382685,1.507968717,-0.335519377,2.145271525,-4.596459565,0.531747742,-1.144702753,2.441352538,-1
503,MODEL1,PARMS,RUL,1.033406505,-11.38572367,0.297995463,-0.653375273,2.095571141,0.921342767,-1.687212905,3.052000272,0.810536482,-2.384632103,5.015695272,-1
504,MODEL1,PARMS,RUL,1.05276371,7.364786046,-0.058963869,0.377369917,-1.407812027,-0.310895577,0.936918062,-1.971205561,1.266406829,-3.044250992,5.804549683,-1
505,MODEL1,PARMS,RUL,1.015637234,11.14652712,0.060736106,0.100948511,-0.553360604,-0.538515982,2.539180097,-5.943737638,0.964293285,-2.606110509,5.735174486,-1
506,MODEL1,PARMS,RUL,1.117627356,11.65438692,0.101879118,-0.511846171,2.269486477,-0.480278741,0.971735442,-1.349141798,0.604859372,-0.996722258,1.888246476,-1
507,MODEL1,PARMS,RUL,0.989537429,9.933474583,0.192496403,-0.338485781,0.823224607,-0.513477664,1.608479845,-2.806394266,1.079297378,-2.010524976,3.084118039,-1
508,MODEL1,PARMS,RUL,1.104133832,2.84345357,0.066937364,-0.021834537,-0.575197031,0.146787057,-0.175474191,0.984038213,0.369860874,-0.885290101,1.649834151,-1
509,MODEL1,PARMS,RUL,1.029298629,8.872689207,0.289510235,-0.395323624,0.682895429,-0.354039693,2.296967804,-5.487638734,0.478319522,-0.797426135,1.694468343,-1
510,MODEL1,PARMS,RUL,1.103030324,0.256682938,0.510304763,-0.808748076,1.882680684,0.08856692,0.976180407,-3.02367311,0.766781826,-2.15426549,4.596924836,-1
511,MODEL1,PARMS,RUL,1.00126154,9.761419408,0.06813115,0.075960935,-0.354090103,-0.380316414,2.916706132,-6.760763054,0.655612617,-2.437184896,5.177308018,-1
512,MODEL1,PARMS,RUL,1.153856668,1.754576536,0.52383193,-1.304797843,3.963772297,0.023043428,1.08194385,-3.250577345,0.672758421,-1.559169464,2.977384957,-1
513,MODEL1,PARMS,RUL,1.029689112,2.966309874,0.305276676,-0.274068287,0.73216978,-0.065803589,0.431245023,0.025497692,0.923042892,-2.626909111,5.371296445,-1
514,MODEL1,PARMS,RUL,1.014131363,-6.162157219,0.25018398,-0.469823895,2.073162757,0.647339504,-0.1869663,-0.104900564,0.484223961,-1.659208829,3.3881576,-1
515,MODEL1,PARMS,RUL,1.170144303,3.337938581,0.1077781,-0.259493037,0.312094391,0.006314626,-0.195761922,1.371783192,0.956777471,-3.221728542,6.334635031,-1
516,MODEL1,PARMS,RUL,1.054958976,5.831567269,0.498218483,-0.998167753,3.081437245,-0.362689917,1.395436614,-2.225764241,1.194644943,-3.07891453,6.051628546,-1
517,MODEL1,PARMS,RUL,1.205239405,-3.156442647,0.132589482,-0.487602672,1.86091232,0.441465442,-0.780971114,0.921962604,0.776633289,-1.893466397,4.047831899,-1
518,MODEL1,PARMS,RUL,1.197924776,1.363379522,0.329562717,-0.784499618,2.669948891,0.23289153,0.13010912,-1.099949726,0.112027494,-0.027554082,0.305073709,-1
519,MODEL1,PARMS,RUL,1.033917378,-8.017561123,0.525095492,-0.933565147,3.054173903,0.620990788,-1.251461867,2.272515227,0.858492684,-2.561994537,5.307093867,-1
520,MODEL1,PARMS,RUL,1.01185071,-2.901477208,0.320459801,-0.721881315,2.253285702,0.366902834,-0.100010157,-0.606337512,0.794311866,-2.145610121,4.33601716,-1
521,MODEL1,PARMS,RUL,1.048631477,-3.34226123,0.365556746,-0.853329851,3.352154018,0.457987312,-1.028270146,1.875809879,0.416009433,-0.955872136,2.184242713,-1
522,MODEL1,PARMS,RUL,1.076605594,2.433169451,0.418581151,-0.449839878,0.934314502,-0.048073696,1.3602771,-3.324102862,0.757818948,-1.777986477,3.479413034,-1
523,MODEL1,PARMS,RUL,1.044536957,-10.93081817,0.421208385,-0.665645021,1.572254606,0.863554176,-1.953291866,4.430301462,0.690998378,-1.887588894,3.956878626,-1
524,MODEL1,PARMS,RUL,1.083702036,0.501920958,0.276523513,-0.860694185,3.860391221,0.142175055,1.327515834,-4.008287894,0.810203048,-2.387568524,4.972586927,-1
525,MODEL1,PARMS,RUL,1.021778976,-0.725865828,0.331918534,-0.850579303,2.758637608,0.260636093,-0.302017237,0.901526772,0.597561554,-1.773824578,3.493037848,-1
526,MODEL1,PARMS,RUL,1.050359747,8.065094819,0.045608825,0.080293667,-0.54312363,-0.159198125,0.713078623,-1.025534986,0.240612468,-0.483302531,1.056464347,-1
527,MODEL1,PARMS,RUL,1.02110015,-5.790029011,0.004801063,0.18142914,-0.946758116,0.554576234,-1.754293032,4.603042464,1.183561327,-2.770393179,5.171190641,-1
528,MODEL1,PARMS,RUL,1.153810461,1.171871737,0.138261368,-0.263265421,1.127005736,0.156508982,-0.566661908,0.962671824,0.828878426,-2.131797505,4.084937787,-1
529,MODEL1,PARMS,RUL,1.070085097,1.599631598,0.386287269,-0.980516244,3.106747644,0.090050384,-0.694615476,1.292223172,0.667837217,-1.398102169,2.706140401,-1
530,MODEL1,PARMS,RUL,1.056582149,1.748499066,0.430687436,-0.759966314,2.251587112,0.078472456,1.144004267,-3.24405522,0.485314692,-1.39333021,2.796275837,-1
531,MODEL1,PARMS,RUL,0.962004304,5.601555437,0.136155442,-0.089963192,0.325477286,-0.126927241,0.66806701,-1.30683858,0.681600189,-1.331159406,2.329920225,-1
532,MODEL1,PARMS,RUL,1.041391847,2.618316233,0.131448447,-0.239650789,0.786861502,0.03120316,0.655190412,-1.225810631,0.896993513,-2.151507452,3.851699838,-1
533,MODEL1,PARMS,RUL,0.944784095,2.419711519,0.167909662,-0.192430023,0.819294988,0.163888051,-0.147680025,1.219616769,0.246002032,-0.379127748,0.472133569,-1
534,MODEL1,PARMS,RUL,1.125418158,13.23992077,0.550212481,-1.130506984,3.352306871,-0.906850035,3.351148886,-7.283527346,1.361321826,-3.596802242,6.968143585,-1
535,MODEL1,PARMS,RUL,1.057404771,5.249828809,0.044376939,0.254115921,-1.547695457,0.007396455,1.005662661,-2.2869163,0.27439158,-0.960231019,2.43643292,-1
536,MODEL1,PARMS,RUL,1.16848037,12.04713831,0.198841342,-0.143485698,-0.30017903,-0.569893029,3.683902249,-8.249312311,0.592227684,-1.567280245,3.170877293,-1
537,MODEL1,PARMS,RUL,0.973368854,1.51715458,0.347040069,-0.614732723,1.75240743,0.115960392,-0.550514337,1.685537982,0.531572141,-0.845521723,1.463634267,-1
538,MODEL1,PARMS,RUL,1.003783406,-3.333587367,0.137124457,-0.366523127,1.72440086,0.513568498,-1.081425989,2.911487104,0.449745336,-0.786769198,1.396858197,-1
539,MODEL1,PARMS,RUL,1.14169765,-8.912439365,0.480430304,-1.066300873,2.858127857,0.566961027,-1.600895694,3.596616139,1.455322576,-3.983274826,8.068778192,-1
540,MODEL1,PARMS,RUL,1.04708108,-1.984919183,0.459212921,-1.016254991,3.337909329,0.223032237,0.400894342,-1.616488719,0.896990727,-1.977823146,3.936618087,-1
541,MODEL1,PARMS,RUL,1.128388382,0.880341962,0.129864549,-0.25220543,0.99266032,0.235272526,-0.128737395,-0.162303057,0.507824531,-1.749981946,3.992338181,-1
542,MODEL1,PARMS,RUL,1.024048505,6.838497077,0.324636267,-0.308706807,0.889775458,-0.214503746,0.867967131,-0.47174962,0.421854342,-1.512746285,3.139936198,-1
543,MODEL1,PARMS,RUL,1.135150815,4.164533618,0.09087126,-0.392450604,1.619273394,0.013206308,-0.761160314,2.30353039,0.624299596,-0.661219877,0.8351661,-1
544,MODEL1,PARMS,RUL,1.133246105,6.624645026,0.430775122,-0.833958893,3.022773719,-0.294308718,1.096308171,-1.894619241,0.744261628,-1.699379454,3.24990278,-1
545,MODEL1,PARMS,RUL,0.984792845,-2.019395194,0.304792135,-0.273110353,0.668101876,0.311487928,-0.15866287,0.325777492,0.674463716,-1.617851071,3.086416602,-1
546,MODEL1,PARMS,RUL,1.00364924,2.105187644,0.201539053,-0.097072796,0.098500757,0.07858598,0.639988143,-1.498653265,0.60902747,-1.094836784,1.829571098,-1
547,MODEL1,PARMS,RUL,1.109806761,0.537036829,0.405435873,-0.584174536,1.17761541,0.185479984,-0.523424897,1.406266495,0.496672138,-2.104227364,4.791908662,-1
548,MODEL1,PARMS,RUL,0.990687907,-2.057016018,0.037041141,-0.207462399,0.831491814,0.330025059,0.071688773,-0.862545619,1.103610955,-3.317422548,6.779176738,-1
549,MODEL1,PARMS,RUL,0.967975176,11.03494903,0.174752204,-0.372401512,1.457404214,-0.375280067,2.75809655,-7.396344215,0.062184179,0.597668744,-1.294737453,-1
550,MODEL1,PARMS,RUL,1.149260449,11.25120324,0.563836694,-0.940471138,2.724677247,-0.50272691,2.051853476,-4.11588519,0.044498089,0.820419534,-2.179475861,-1
551,MODEL1,PARMS,RUL,0.994281271,7.19752673,0.183966641,-0.546564515,2.320748195,-0.219619493,0.81272032,-2.248350996,0.650823692,-1.655005007,3.445908705,-1
552,MODEL1,PARMS,RUL,1.202035024,-5.419260083,0.077936883,-0.027460917,-0.108936668,0.664294516,-0.734192495,0.451993746,0.449779933,-0.860705719,1.727755523,-1
553,MODEL1,PARMS,RUL,1.078425603,3.986980619,0.151233862,-0.482988528,1.978388191,-0.04938241,0.566658842,-1.149883381,0.907382369,-2.026545107,3.625731213,-1
554,MODEL1,PARMS,RUL,1.105166267,0.163382458,0.163696258,-0.142450374,0.485102714,0.190265554,-0.420225184,0.511972503,0.823000712,-0.973031906,1.077290486,-1
555,MODEL1,PARMS,RUL,1.010531255,6.870593189,0.399196682,-0.78278827,2.632527903,-0.185393686,2.129930889,-5.047892978,0.197767189,-0.42586095,0.866361841,-1
556,MODEL1,PARMS,RUL,1.111316035,-2.939358056,0.308512688,-0.815768024,3.345649019,0.437654676,-1.640051372,3.449021678,0.458000288,-0.348367868,0.845466082,-1
557,MODEL1,PARMS,RUL,0.991964402,1.978286732,0.191044325,-0.119676805,0.197003249,0.078649262,1.388613369,-3.607247571,0.728407125,-2.397800529,4.851368765,-1
558,MODEL1,PARMS,RUL,1.024589527,13.07805619,0.092298662,-0.257293957,1.074550014,-0.605632099,2.704113779,-6.442513919,0.737212858,-2.138123762,4.404190148,-1
559,MODEL1,PARMS,RUL,1.125448804,5.446775709,0.05068384,0.313020258,-1.62753877,-0.094086384,1.471612637,-2.754736174,0.601891129,-1.250920382,1.929564439,-1
560,MODEL1,PARMS,RUL,1.035455423,4.770008995,0.34019132,-0.79054404,2.800977459,-0.147396052,0.385049151,-0.391734937,0.749776958,-1.283559083,2.027276688,-1
561,MODEL1,PARMS,RUL,1.101340515,-1.50678317,0.327387964,-0.379849393,1.163514417,0.135672988,0.314717518,-0.761221753,1.304140637,-3.976476957,8.313046536,-1
562,MODEL1,PARMS,RUL,1.104296629,5.79768367,0.324142212,-0.357207273,0.664611026,-0.092747903,1.909776127,-4.679335811,0.108322108,-0.272667274,0.854916695,-1
563,MODEL1,PARMS,RUL,1.043083646,-6.828357,0.365168897,-0.525275598,1.452270789,0.659969602,-2.033115844,4.781443316,0.476354673,-0.720131891,1.410515309,-1
564,MODEL1,PARMS,RUL,1.385871876,12.8513702,0.247553082,-0.24975501,-0.026000778,-0.690658976,2.176938976,-3.916224202,0.965760769,-3.047132085,6.477768495,-1
565,MODEL1,PARMS,RUL,1.12486517,-0.636338122,0.241051344,-0.26616356,0.823957041,0.276508247,-0.5799433,2.219025402,0.50592183,-1.240076905,2.258233509,-1
566,MODEL1,PARMS,RUL,1.06758843,1.095148917,0.339833636,-0.634870798,2.227972231,0.084476135,0.874183996,-1.759377874,0.724353247,-1.488366625,2.636886507,-1
567,MODEL1,PARMS,RUL,1.147656244,-0.604416842,0.318714079,-0.519747256,1.71206162,0.292661859,-0.962906218,2.582722399,0.413775318,-0.414152544,0.591451799,-1
568,MODEL1,PARMS,RUL,1.131885871,-0.691656904,0.246435429,-0.446276805,1.365214914,0.241473731,0.806907178,-2.251397486,0.770274866,-2.124009455,3.88830962,-1
569,MODEL1,PARMS,RUL,1.123568372,7.29994377,0.401806504,-0.706307378,2.20156844,-0.331206843,1.750744009,-3.676669577,0.723097391,-1.858054028,3.538992445,-1
570,MODEL1,PARMS,RUL,1.014273366,2.92488877,0.066601294,-0.094816445,0.750490444,0.089164426,0.318850782,0.077788974,0.567082827,-1.799792002,4.001827063,-1
571,MODEL1,PARMS,RUL,1.089716963,2.954863537,0.188122835,-0.356932064,0.96822302,0.019251186,1.366174896,-3.402787866,0.700886608,-1.635426271,3.01339339,-1
572,MODEL1,PARMS,RUL,1.073874919,7.066821481,0.143381584,0.029800396,-0.113539636,-0.176689929,-0.038774952,1.368443325,0.404935293,-0.320540787,0.413577671,-1
573,MODEL1,PARMS,RUL,1.107043744,0.739794431,0.224562018,-0.228479636,0.798666211,0.133879835,0.020241621,0.516815791,0.790882341,-2.033879354,4.047242749,-1
574,MODEL1,PARMS,RUL,1.038727914,-0.687737099,0.507604573,-0.90089863,2.747223305,0.178048741,0.085686892,-0.790674038,0.656875063,-1.766806279,3.995661388,-1
575,MODEL1,PARMS,RUL,1.02604823,-0.438322633,0.05596272,-0.397681769,1.859058377,0.37840203,0.224982232,-1.585032434,0.355988185,-0.806259792,1.898251966,-1
576,MODEL1,PARMS,RUL,1.044978456,5.088487513,0.126307297,-0.07640604,-0.21758715,-0.115898117,1.373367308,-3.230968048,0.834073803,-2.115656419,4.059967586,-1
577,MODEL1,PARMS,RUL,1.02590937,9.596256279,0.30833426,-0.249754091,-0.051690599,-0.406350365,2.791988891,-6.326185598,0.4107141,-0.733709253,1.39597152,-1
578,MODEL1,PARMS,RUL,1.111982083,-6.852058971,0.316250627,-0.330129365,0.889586989,0.579941215,-1.31717816,3.065543528,0.975286381,-3.119601992,6.206596908,-1
579,MODEL1,PARMS,RUL,0.961840095,-1.816993901,0.325390242,-0.605559261,1.517983206,0.331082673,-1.374415281,3.367945562,0.626743827,-1.140604024,2.257600816,-1
580,MODEL1,PARMS,RUL,1.094528257,-0.569123715,0.396818851,-0.431966784,0.601266016,0.258015556,0.117292733,-0.654694576,0.339611344,0.054694955,-0.268445634,-1
581,MODEL1,PARMS,RUL,1.171117968,0.46160496,0.350783191,-0.349843622,0.803793266,0.015041158,1.180792816,-2.746053872,1.2135435,-3.062227882,5.472698962,-1
582,MODEL1,PARMS,RUL,1.034748139,3.859962196,0.083726633,-0.107970892,0.87214973,-0.018453345,1.286445718,-3.053066809,0.726365294,-2.016840793,4.018384548,-1
583,MODEL1,PARMS,RUL,1.082492011,1.364504191,0.369146384,-0.130858832,-0.260180138,0.067160228,0.617315207,-0.592637882,0.60096279,-1.274234585,2.238023367,-1
584,MODEL1,PARMS,RUL,1.030056348,-11.20889564,0.392087341,-0.698267291,2.612248971,0.918159917,-2.841830821,6.253473766,0.590385972,-0.615200717,0.88692043,-1
585,MODEL1,PARMS,RUL,1.058627177,7.575231548,0.224070111,-0.728836362,2.802418423,-0.371223405,1.436125528,-1.824433207,1.137203931,-3.243455333,6.404425674,-1
586,MODEL1,PARMS,RUL,1.132224496,2.843140645,0.293373254,-0.414270433,1.059220162,-0.17397143,1.610156155,-3.917421615,1.506957485,-3.939340827,7.449534495,-1
587,MODEL1,PARMS,RUL,1.097662796,8.885942849,0.134686147,-0.041479552,-0.119095852,-0.36709792,1.600033974,-3.309312927,0.804709711,-1.611152689,2.620263758,-1
588,MODEL1,PARMS,RUL,1.178258908,-1.55043538,0.370952374,-0.963047181,3.957171834,0.329180424,0.237065553,-1.620305596,0.427377872,-1.109962596,2.718675484,-1
589,MODEL1,PARMS,RUL,1.120571397,12.04898189,0.126041166,-0.236029137,0.540302826,-0.518992637,3.042202267,-7.045852715,0.604225534,-1.641147756,2.931842101,-1
590,MODEL1,PARMS,RUL,0.979321739,1.893757664,-0.019152872,0.222164288,-0.9103495,0.280737832,-0.120343327,0.031364737,0.097612607,0.468088966,-1.288595811,-1
591,MODEL1,PARMS,RUL,1.079429843,-0.500079691,0.177527482,-0.582546861,2.371851551,0.260426179,-0.420590441,1.066096679,0.762981854,-1.583823755,3.009227528,-1
592,MODEL1,PARMS,RUL,1.211128463,3.01810842,0.179029616,0.242758169,-1.669724692,0.033998908,0.57355757,-1.332362098,0.598078195,-1.37314849,2.654748115,-1
593,MODEL1,PARMS,RUL,1.059829406,0.070181208,0.261769208,-0.223770361,0.205979349,0.05415918,1.235521091,-3.097344023,1.347506366,-4.275753072,8.649327995,-1
594,MODEL1,PARMS,RUL,1.078240789,-0.681175207,0.398407724,-0.74545296,2.433004413,0.20882803,-0.055894909,0.384195688,0.677607655,-2.087738758,4.351636332,-1
595,MODEL1,PARMS,RUL,1.111407836,6.282955537,0.050697947,0.272588293,-0.929294173,-0.203854237,0.32805222,-0.563942731,0.906992917,-1.708710826,3.443808347,-1
596,MODEL1,PARMS,RUL,1.029709408,-2.09411972,0.175660041,-0.118720328,0.1768993,0.46161561,-0.112813382,-0.460094204,0.213548652,0.145916047,-0.721087197,-1
597,MODEL1,PARMS,RUL,1.176072766,5.374921886,0.211552478,0.03376553,-1.032018774,-0.184582563,0.828544313,-1.510851275,0.92381541,-2.518201105,5.155461962,-1
598,MODEL1,PARMS,RUL,1.156070556,1.179974876,0.451767512,-0.591713485,1.148893183,0.197514829,0.480314647,-1.550861249,-0.016708432,1.047368435,-2.211974523,-1
599,MODEL1,PARMS,RUL,1.119736113,2.926768351,0.157608991,-0.160098248,0.649038907,0.058377755,0.632002369,-1.963001997,0.59720857,-1.063243992,1.994974649,-1
600,MODEL1,PARMS,RUL,1.227021667,6.746456258,0.246785628,-0.295019352,0.977648532,-0.155456341,1.397435588,-3.661493027,0.274575777,-0.147662429,0.481304473,-1
601,MODEL1,PARMS,RUL,1.06765024,7.794821067,0.519795987,-1.223172434,4.477707278,-0.235260602,1.029823284,-1.718247083,-0.016403794,0.520306582,-0.851496499,-1
602,MODEL1,PARMS,RUL,0.966062155,-9.116271896,0.012123331,0.214234055,-1.300440988,0.901227905,-3.142674708,7.489537498,0.634980684,-1.117039853,1.506129813,-1
603,MODEL1,PARMS,RUL,0.992603394,10.24649459,0.356543294,-0.686830862,2.198426279,-0.427742545,1.816543159,-3.666875302,0.384213069,-1.266224043,2.709649441,-1
604,MODEL1,PARMS,RUL,1.06660201,4.907860752,0.276508832,-0.49143776,1.659259233,-0.042783743,1.779991175,-4.555195693,0.275134484,-0.789669481,1.61661263,-1
605,MODEL1,PARMS,RUL,1.068672256,-5.716887981,0.456677318,-0.925802861,3.051953558,0.579760558,-1.357066233,3.229485289,0.406317754,-0.626853068,1.162532208,-1
606,MODEL1,PARMS,RUL,1.055068937,3.403809933,0.33435884,-0.643841075,2.186992327,0.02330183,0.860792608,-1.618531541,0.358000752,-0.306709676,0.140440032,-1
607,MODEL1,PARMS,RUL,1.107056064,1.183911699,0.16959004,-0.27899676,1.304955827,0.033294261,0.244186693,-0.674969411,1.225447641,-3.36640498,6.846851593,-1
608,MODEL1,PARMS,RUL,1.049364023,-0.435713821,0.186713419,-0.240537655,0.651042036,0.223284226,-0.202254926,0.50403839,0.835410485,-2.214631069,4.388965937,-1
609,MODEL1,PARMS,RUL,1.016228414,6.19718775,0.107840737,-0.196243881,0.576484921,-0.173506048,1.368283201,-3.246280382,0.785636671,-2.214454566,4.39601873,-1
610,MODEL1,PARMS,RUL,1.154930287,4.591359163,0.180678341,-0.298724798,1.328303395,-0.05434505,0.340613411,-0.314567072,0.629757086,-1.188769913,1.785123594,-1
611,MODEL1,PARMS,RUL,1.090233875,10.45105981,0.062658857,-0.119838552,0.05218217,-0.474056775,1.277618681,-2.123334492,1.02007139,-2.942602248,5.777830394,-1
612,MODEL1,PARMS,RUL,1.127590623,21.0779263,0.202839527,-0.275408782,0.529538409,-1.173734964,3.752623154,-7.648305086,0.726900867,-2.034715075,4.340106341,-1
613,MODEL1,PARMS,RUL,1.154190069,11.00629219,0.052462094,0.032336476,-0.348023292,-0.445747353,1.08015502,-1.927842857,0.656220785,-1.036159108,1.745872122,-1
614,MODEL1,PARMS,RUL,1.025639723,7.326897326,0.005818673,0.206467658,-1.008725676,-0.176931214,1.963258114,-5.755007088,0.600258678,-1.457531935,3.113152011,-1
615,MODEL1,PARMS,RUL,1.069928564,4.036740968,0.369469401,-0.365619343,0.570728694,-0.1450548,0.152269661,0.540152193,0.82460788,-1.267987127,1.784586902,-1
616,MODEL1,PARMS,RUL,1.208876552,-2.772391191,0.426399493,-0.87285942,3.694566187,0.322430643,-0.836215347,2.327649685,0.707943268,-1.773786068,3.682523156,-1
617,MODEL1,PARMS,RUL,1.14270865,7.226383797,0.440702481,-1.106113311,4.213404008,-0.317131874,1.275165269,-2.674093961,0.639936646,-0.655148813,0.48423962,-1
618,MODEL1,PARMS,RUL,1.096942307,-1.823063769,0.104778227,0.1296799,-0.622314612,0.316394943,-0.938916385,2.372422031,0.967154643,-3.286339115,6.913880258,-1
619,MODEL1,PARMS,RUL,1.054983486,-1.432772384,0.33371508,-0.62874274,2.330301201,0.318055937,0.434401926,-1.402213474,0.507032332,-1.636469234,3.481443207,-1
620,MODEL1,PARMS,RUL,1.176289259,-6.40315168,0.167531968,-0.252818013,0.560335505,0.616267413,-2.41695632,5.628995535,0.917459747,-2.485246989,5.090506765,-1
621,MODEL1,PARMS,RUL,1.021099938,1.21060052,0.319284224,-0.619638007,2.405860475,0.195719833,1.517823247,-4.218392017,0.206936536,-0.651044298,1.584782218,-1
622,MODEL1,PARMS,RUL,1.044295333,-0.617797434,0.138751894,-0.154962276,0.518288451,0.228309499,0.576615946,-1.844592803,0.930736345,-3.136223051,6.786422333,-1
623,MODEL1,PARMS,RUL,1.075883022,-0.803597344,0.428859888,-0.887064543,2.780873109,0.204448614,-0.07920582,0.28647993,0.691926277,-1.287519524,2.108687443,-1
624,MODEL1,PARMS,RUL,1.066884858,0.381552144,0.2735308,-0.792969462,3.292826393,0.239692211,0.306052719,-1.221782608,0.438362506,-1.600487221,3.643752658,-1
625,MODEL1,PARMS,RUL,1.076798352,8.534015219,0.116200994,-0.222025173,0.8662306,-0.379498901,0.726543281,-0.142682647,1.06655669,-2.629145596,4.603713003,-1
626,MODEL1,PARMS,RUL,1.009713998,5.413002328,-0.001129742,-0.026472139,0.112766813,-0.05600109,0.4066024,-0.517878715,0.727941811,-2.312925582,4.304782355,-1
627,MODEL1,PARMS,RUL,1.025979505,0.875524188,0.156511522,-0.240846691,0.897767371,0.218479905,0.176339417,-0.552493247,0.497760103,-1.295801824,2.637225522,-1
628,MODEL1,PARMS,RUL,1.070974777,10.253285,0.135252547,-0.264295214,0.812770879,-0.486346169,2.215007326,-5.405927733,0.957853652,-1.92700629,3.392715987,-1
629,MODEL1,PARMS,RUL,1.033197787,10.6172815,0.156772786,-0.159266308,0.065013321,-0.399616972,1.666839082,-3.611027913,0.454818337,-1.542729132,3.192726371,-1
630,MODEL1,PARMS,RUL,1.001543381,4.961269989,0.177489731,-0.218493177,0.814055562,-0.090305139,0.099578471,0.264431544,0.681581548,-2.194711897,4.834585225,-1
631,MODEL1,PARMS,RUL,1.153881562,0.788800366,0.057409682,0.219963164,-0.227121936,0.291185402,0.964719187,-2.582108144,0.252508318,-0.358826956,0.565388622,-1
632,MODEL1,PARMS,RUL,1.124918866,5.91795783,-0.059190852,-0.026710249,0.61084348,-0.094489917,1.114505359,-2.812085815,0.819053719,-2.976843163,6.472717556,-1
633,MODEL1,PARMS,RUL,1.059058237,8.673851578,0.343761953,-0.565458281,1.767618711,-0.377254629,2.252344845,-5.293224785,0.51157686,-0.516753719,0.739182849,-1
634,MODEL1,PARMS,RUL,1.015027449,5.923249932,0.326348503,-0.404394305,1.790151116,-0.253077898,1.324122642,-2.913449229,0.815911897,-1.478263962,2.454430779,-1
635,MODEL1,PARMS,RUL,1.010540368,1.101449767,0.187199294,-0.306670136,1.128554662,0.147902827,0.329405385,-0.927769702,0.693363636,-1.48795786,2.842517912,-1
636,MODEL1,PARMS,RUL,0.987969591,-7.884792375,0.203368317,-0.446698931,1.862111544,0.762279021,-1.617154069,3.567707253,0.630137358,-2.315818003,5.13973117,-1
637,MODEL1,PARMS,RUL,1.093182981,0.576485969,0.112016959,0.030509159,-0.373784748,0.257603229,-0.944514989,2.625039621,0.455713523,0.037458863,-0.894646462,-1
638,MODEL1,PARMS,RUL,1.122591112,-0.125918727,0.136627416,0.049357095,-0.365709037,0.239513064,0.146497152,-0.385267346,0.668711139,-1.396086517,2.445737435,-1
639,MODEL1,PARMS,RUL,0.990112114,4.360437436,0.106350828,-0.088324961,0.088854291,-0.092317596,0.679265591,-1.909644285,0.997509325,-2.631056891,5.304044819,-1
640,MODEL1,PARMS,RUL,1.064661254,8.249247798,0.317309047,-0.881285595,3.14097163,-0.314656113,1.32492116,-2.787730039,0.5727804,-1.367153687,2.592480968,-1
641,MODEL1,PARMS,RUL,1.074947873,0.733006513,0.236161186,-0.520480192,1.825745043,0.033972305,0.49804929,-1.085408428,1.35668493,-3.66366314,6.975285893,-1
642,MODEL1,PARMS,RUL,1.149016244,1.15194859,0.451868747,-0.604476451,1.38930443,0.035240857,0.559044673,-1.15651031,0.804396376,-1.85651815,3.64550968,-1
643,MODEL1,PARMS,RUL,0.985202582,-0.470183277,0.311890031,-0.597909681,1.875298645,0.216349138,-0.291813595,0.725675737,0.722951058,-2.049903819,4.146235438,-1
644,MODEL1,PARMS,RUL,1.006764841,7.083205955,0.10081675,-0.090533823,0.631277204,-0.236403755,0.614516426,-0.552825575,0.790426607,-1.958456244,3.75597802,-1
645,MODEL1,PARMS,RUL,1.138255651,-0.139256265,0.076818403,0.30091623,-1.862476048,0.208290993,0.399547405,-1.045874407,0.965391084,-3.058615373,6.285726051,-1
646,MODEL1,PARMS,RUL,1.104723644,1.67131782,0.160863368,-0.111279787,0.327745195,0.226747851,0.647820343,-1.2510809,0.074059427,1.065720416,-2.930755649,-1
647,MODEL1,PARMS,RUL,1.025131468,1.737735209,0.290469442,-0.069564597,0.109600225,0.092134244,0.596997047,-1.352454546,0.471543405,-0.270059859,-0.053629608,-1
648,MODEL1,PARMS,RUL,1.078270762,0.562336649,0.167469325,-0.590547545,2.091797792,0.053691899,-0.367648863,0.862897079,1.534889449,-4.717520107,9.975058994,-1
649,MODEL1,PARMS,RUL,0.952584984,-1.230285482,0.216995816,-0.331223952,1.07844502,0.283973357,-0.108173579,0.354026179,0.722468672,-1.340152359,2.049742489,-1
