SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB1
51,MODEL1,PARMS,RB1,0.894739322,-7.533533343,0.23325743,-0.573598942,1.775483239,0.59354651,-1.647336575,2.879039897,0.409981141,-0.296191726,0.602238082,-1
52,MODEL1,PARMS,RB1,1.003789709,-7.045331816,0.304666833,-0.672330128,2.336491616,0.498345602,-0.880953581,1.782490119,0.505781017,-0.265374731,0.316314814,-1
53,MODEL1,PARMS,RB1,0.844059657,1.520758509,0.132599447,-0.188592863,0.458658778,0.017227402,0.050021198,0.234511994,0.384531467,0.066674164,-0.584911408,-1
54,MODEL1,PARMS,RB1,0.870230259,-5.866428884,0.125073502,-0.198685488,0.401486685,0.607219519,-0.717372964,0.538367565,-0.094556018,1.574322976,-3.257696056,-1
55,MODEL1,PARMS,RB1,0.859834154,-2.86783209,0.105961497,-0.082923234,0.241908302,0.379266901,-0.230673172,-0.065731904,0.044043851,0.745204057,-1.315777357,-1
56,MODEL1,PARMS,RB1,0.97781741,-5.413149107,0.440272149,-0.905384417,3.009306432,0.326524366,0.007403187,-0.116456128,0.585811273,-0.919031631,1.932942509,-1
57,MODEL1,PARMS,RB1,1.037710633,-1.312202968,0.082950517,0.001319112,-0.048446803,0.268151371,-0.683113867,1.836410674,0.131812008,0.395731067,-0.663699118,-1
58,MODEL1,PARMS,RB1,0.806296676,-3.564240677,0.242137456,-0.503967244,1.689496751,0.304939733,-0.153930658,-0.420154299,0.423165639,-0.470726201,1.416073515,-1
59,MODEL1,PARMS,RB1,0.811739787,-1.559450564,0.125240841,-0.43965657,1.421380312,0.276403672,-0.38041511,0.360732163,0.169244861,0.521473677,-1.264776803,-1
60,MODEL1,PARMS,RB1,0.883726244,-6.473622618,0.364720163,-0.74125975,2.357361395,0.53829709,-0.442507016,0.948626148,0.0125782,1.081630562,-2.507926097,-1
61,MODEL1,PARMS,RB1,0.901596715,-0.644380433,0.265179062,-0.46669123,1.360825656,0.101672185,0.31271758,-0.883361518,0.413098572,-0.304429683,0.717802024,-1
62,MODEL1,PARMS,RB1,0.819462619,-3.945059443,0.12189568,-0.230394343,0.904278782,0.402214288,-0.258551287,0.199413143,0.24264094,0.21815432,-0.431048936,-1
63,MODEL1,PARMS,RB1,0.855166589,7.026527587,0.170697727,-0.163316155,0.109199664,-0.243941045,1.562027874,-3.891705804,-0.169574108,0.802900936,-1.014770954,-1
64,MODEL1,PARMS,RB1,0.868156751,-3.427619128,0.226748025,-0.196411916,0.267054126,0.300248425,-0.583634914,1.061491702,0.425072952,-0.061915849,0.076074693,-1
65,MODEL1,PARMS,RB1,0.818634887,-9.524751993,0.023776693,-0.129914101,0.489311268,0.779399309,-2.603575334,5.607302549,0.433120731,-0.443093601,0.898181017,-1
66,MODEL1,PARMS,RB1,0.852430945,0.670839423,0.09715254,-0.075362856,-0.295372472,0.108788116,-0.537337336,1.390994591,0.338536694,-0.565619336,1.294266067,-1
67,MODEL1,PARMS,RB1,0.865788421,-3.158635426,0.267374886,-0.772683353,2.543719794,0.354388138,0.056000564,-1.00660688,0.106011308,0.460356368,-0.793091352,-1
68,MODEL1,PARMS,RB1,0.972887818,5.342201518,0.196718729,-0.280254602,0.511287311,-0.211164808,1.043082542,-2.045065148,0.161763172,0.860640914,-2.121180678,-1
69,MODEL1,PARMS,RB1,0.764765676,-6.3635908,0.329223017,-0.756386955,2.894586969,0.444046227,-0.870723051,1.110432624,0.507322367,-0.336405712,0.921248827,-1
70,MODEL1,PARMS,RB1,0.929149881,2.022356511,0.164820954,-0.345226233,0.872407367,0.10166652,0.101389331,-0.277909051,-0.12904335,0.922995309,-1.892830739,-1
71,MODEL1,PARMS,RB1,0.847164872,5.821394311,0.114911194,-0.340729398,1.218681134,-0.230607943,1.975046793,-4.93150496,0.212423454,0.828591227,-2.232919228,-1
72,MODEL1,PARMS,RB1,1.014267252,-1.826934053,0.263113565,-0.486964645,1.559770035,0.184445853,0.821958485,-2.530441641,0.354120738,0.080441587,-0.130794119,-1
73,MODEL1,PARMS,RB1,0.882294569,3.520997393,0.229149536,-0.382457454,1.141454684,-0.198387738,1.447381561,-3.246639546,0.587263189,-0.478242448,0.62210215,-1
74,MODEL1,PARMS,RB1,0.864880988,0.834881742,0.22152423,-0.426449252,1.343581382,0.077750494,0.332572218,-0.645137713,0.183711269,0.039413458,-0.114309902,-1
75,MODEL1,PARMS,RB1,0.908906976,1.356933909,0.137976595,-0.129488017,0.112220459,-0.012828633,1.11612022,-2.482311091,0.558604815,-0.851223097,1.692546726,-1
76,MODEL1,PARMS,RB1,0.961504183,2.932131084,0.19436824,-0.530623232,1.866709934,0.038731897,-0.299743082,0.959636577,-0.185682077,1.60360653,-3.165434794,-1
77,MODEL1,PARMS,RB1,0.826552192,1.973464163,0.011250028,0.057712787,-0.821867186,-0.006540891,-0.540159456,1.360654685,0.575559038,-0.51061733,0.768795124,-1
78,MODEL1,PARMS,RB1,0.817292637,1.975851198,0.356785682,-0.963232948,3.560479238,-0.036684406,1.428853867,-3.506729681,0.119040208,0.42820371,-0.763036206,-1
79,MODEL1,PARMS,RB1,0.898723127,-5.418767137,0.229264224,-0.593311152,2.036381933,0.518064467,-0.509889802,0.465067185,0.046212565,1.018438569,-2.442513662,-1
80,MODEL1,PARMS,RB1,1.011918878,3.977755566,0.305283692,-0.662300578,2.024773716,-0.124886408,1.046757575,-2.419197505,0.026057821,1.227878655,-2.626331389,-1
81,MODEL1,PARMS,RB1,0.869287826,2.290315576,0.099840684,-0.307006436,1.225357453,0.038222331,0.179248254,-0.839109432,0.142524966,0.722546102,-1.766654336,-1
82,MODEL1,PARMS,RB1,0.94645785,-4.206450644,0.285900805,-0.724986142,2.363804883,0.373963126,-0.848068641,1.881804074,0.27829086,0.074898368,-0.08390745,-1
83,MODEL1,PARMS,RB1,0.994571365,3.996207678,0.155884009,-0.21356227,0.19334837,-0.178146021,0.690680074,-1.028571741,0.541435284,-1.228742166,2.908889672,-1
84,MODEL1,PARMS,RB1,1.246920464,2.759471367,0.550380012,-1.052999813,3.273681995,-0.194048932,1.202759094,-1.53841238,0.263555704,0.237763192,0.002868967,-1
85,MODEL1,PARMS,RB1,1.349756206,-6.096234682,0.58095633,-1.212025461,3.94397477,0.334598242,-1.559702487,5.248695589,0.604315242,-0.273270383,-0.34087895,-1
86,MODEL1,PARMS,RB1,0.926952638,2.615947528,-0.153101092,0.349786023,-1.23737246,0.088742827,0.373907654,-1.464285541,0.19922485,-0.239148414,0.814931086,-1
87,MODEL1,PARMS,RB1,0.863930115,5.34024195,0.186707907,-0.374242866,1.434205396,-0.369319771,1.315765147,-2.898989248,0.930806189,-1.638692831,3.028879108,-1
88,MODEL1,PARMS,RB1,0.865575487,-3.172735765,0.436983943,-0.670751961,1.630207486,0.300110818,-0.408793327,1.405969325,0.000264536,1.227667877,-2.775098943,-1
89,MODEL1,PARMS,RB1,0.999537132,4.180922245,0.376746669,-0.725234394,2.130000242,-0.19446344,0.488314693,-0.380780016,0.1868485,0.980032731,-2.499821697,-1
90,MODEL1,PARMS,RB1,1.144126829,1.084210284,0.211566486,-0.291168271,0.98522741,0.084204503,-0.855244574,2.632319839,0.165843057,-0.445908185,1.952456793,-1
91,MODEL1,PARMS,RB1,1.321681957,-1.72032835,0.544046543,-0.869550898,1.979105541,0.19267387,0.016106395,0.857206531,-0.086934762,1.59082309,-3.526012312,-1
92,MODEL1,PARMS,RB1,0.985728124,-1.691870976,0.120891971,-0.454575439,1.808305006,0.206729232,-0.105986663,0.287654296,0.539213472,-0.685007522,1.045775542,-1
93,MODEL1,PARMS,RB1,0.869967763,-4.839274881,-0.001244595,0.046934525,-0.052015905,0.482376699,-0.254431675,0.011406843,0.331423399,0.070058114,-0.210317771,-1
94,MODEL1,PARMS,RB1,0.882704339,3.891557803,0.110758217,-0.055571593,-0.316199537,-0.138837894,0.90065195,-2.183903944,0.454831497,-1.190796223,2.741878915,-1
95,MODEL1,PARMS,RB1,0.931800262,-3.383327269,0.122657901,-0.167607964,0.161657291,0.320707347,-0.600856828,0.971343289,0.509555942,-0.86127109,1.642293263,-1
96,MODEL1,PARMS,RB1,0.84307618,-4.833562004,-0.022467202,0.310116444,-1.124870853,0.490535319,0.230837625,-1.748930808,0.25093607,0.383695743,-0.8925291,-1
97,MODEL1,PARMS,RB1,0.977437883,4.585671918,0.235619635,-0.574264037,1.73137547,-0.148672224,0.091685863,-0.07635329,0.167344974,0.322210424,-0.219891746,-1
98,MODEL1,PARMS,RB1,0.980561868,-1.089239513,0.275988356,-0.358441912,0.981458245,0.120895631,0.542603749,-1.339310762,0.423249095,-0.607367672,1.38722481,-1
99,MODEL1,PARMS,RB1,0.938244542,-11.28355802,0.32270521,-0.945826367,3.638509323,0.913673992,-2.576361849,4.831524245,-0.134089496,1.829771619,-3.733763448,-1
100,MODEL1,PARMS,RB1,0.867084199,-10.14543231,0.055397066,-0.082678267,0.549343091,0.875222745,-2.111743471,4.498553128,0.105745928,-0.124724422,0.788631302,-1
101,MODEL1,PARMS,RB1,0.908588682,-0.111846304,0.242616942,-0.387497045,0.832336439,0.091273985,-0.035076888,-0.262653964,0.39959701,0.163590006,-0.596162136,-1
102,MODEL1,PARMS,RB1,0.883941531,1.400333794,0.422952816,-0.887401761,2.830409205,-0.049855846,0.433610894,-0.675371649,0.288163516,0.63309353,-1.526183194,-1
103,MODEL1,PARMS,RB1,0.863764495,-5.140650436,0.130179811,-0.19018461,0.707864734,0.398767913,-0.292434661,-0.015530302,0.630040491,-1.124631076,2.068580146,-1
104,MODEL1,PARMS,RB1,1.055965405,-5.333897571,0.139189823,-0.384027242,1.36596629,0.472026536,-0.966974311,1.996025019,0.408724332,-0.475658361,0.771295279,-1
105,MODEL1,PARMS,RB1,1.587045309,-17.31720633,0.570242576,-0.682770726,1.765903946,1.05910297,-4.874486858,13.93248285,0.664085798,-2.215557266,6.094036872,-1
106,MODEL1,PARMS,RB1,0.863845323,-1.054979681,0.398851922,-0.631572431,1.722718649,0.102582196,0.075265428,-0.442061135,0.340786952,0.700246139,-1.818596118,-1
107,MODEL1,PARMS,RB1,0.910734567,-5.632467087,0.252762341,-0.474385418,1.525175589,0.458291442,0.712913345,-2.967790725,0.293072375,-0.532565666,1.457389606,-1
108,MODEL1,PARMS,RB1,1.002507236,-2.509744396,0.375469379,-1.186062008,4.269685899,0.232948027,0.292381256,-1.066304964,0.343519772,-0.374688795,1.049158744,-1
109,MODEL1,PARMS,RB1,1.134489145,0.615703351,0.45467514,-1.190329702,4.07864626,-0.036332692,-0.607839634,2.620489974,0.560684724,-0.790589834,1.713392144,-1
110,MODEL1,PARMS,RB1,0.953908726,0.214287021,0.453466936,-0.974399447,3.102092023,0.094563891,1.072041909,-2.939768523,-0.051843803,0.391635946,-0.066773173,-1
111,MODEL1,PARMS,RB1,0.845665184,-0.893612905,0.033198257,-0.112284851,0.572190605,0.182500826,-0.239030917,0.292669776,0.525492135,-1.181427774,2.927166089,-1
112,MODEL1,PARMS,RB1,0.835469674,-2.998382627,0.208933393,-0.553736121,1.918586374,0.40353396,-1.143434703,2.457017586,-0.019679194,0.689769493,-1.379959272,-1
113,MODEL1,PARMS,RB1,0.84627422,9.772875804,0.164824626,-0.377671501,1.214901408,-0.410678223,2.09438391,-5.264697473,-0.193900728,1.049430675,-1.528264279,-1
114,MODEL1,PARMS,RB1,0.852359943,-1.111692488,0.169774895,-0.246133555,0.585370601,0.224596002,0.485324217,-1.984595884,0.161403908,0.080934539,0.241163848,-1
115,MODEL1,PARMS,RB1,0.86530502,-7.863603863,0.196077987,-0.509824055,1.635601557,0.784559895,-1.781589479,3.137755372,-0.387150577,2.254184993,-4.088726978,-1
116,MODEL1,PARMS,RB1,0.94520249,3.39559253,0.262466221,-0.596877103,1.760798869,-0.147118653,-0.089707094,0.436328635,0.502568371,-0.71557528,1.797519795,-1
117,MODEL1,PARMS,RB1,0.990291363,-1.108085127,0.324461066,-0.586263131,1.688515299,0.175296783,-0.772599211,1.837697227,0.231714528,-0.427403624,2.025952666,-1
118,MODEL1,PARMS,RB1,1.274848073,-7.028863859,0.639545481,-1.3999829,4.53500663,0.48588614,-1.100707973,3.443400173,0.076686246,0.368037211,-0.38218657,-1
119,MODEL1,PARMS,RB1,0.78358589,-0.802785213,0.173915979,-0.314575313,0.835418798,0.189253517,1.14945077,-3.703813418,0.216957098,-0.608410736,1.841411629,-1
120,MODEL1,PARMS,RB1,1.002128446,-9.186186523,0.302937345,-0.697531766,2.176473041,0.703022052,-1.314347217,2.804437162,0.28733266,-0.711927735,1.890222172,-1
121,MODEL1,PARMS,RB1,0.89473009,8.691289792,0.179383099,-0.348927643,0.717240419,-0.407253062,1.25258815,-2.515538515,0.131123763,0.891901361,-2.210985237,-1
122,MODEL1,PARMS,RB1,0.965594627,-4.146918547,0.271746164,-0.244958103,0.491535867,0.370868898,-0.437411364,1.527896427,0.185694977,0.330883815,-0.779988487,-1
123,MODEL1,PARMS,RB1,0.981269694,-5.256891496,0.09317469,-0.210988008,0.629055442,0.458718745,-1.370393242,3.393748467,0.435104895,0.185766124,-0.348891967,-1
124,MODEL1,PARMS,RB1,0.830293981,3.495144693,0.172238521,-0.423414947,1.458884177,-0.141015939,0.553957,-1.656907164,0.486788214,-0.419241186,0.756331957,-1
125,MODEL1,PARMS,RB1,0.845865984,2.131522651,0.236809729,-0.430159205,1.549312814,-0.044103707,1.142926071,-2.743073011,0.221038234,1.107070125,-2.964714689,-1
126,MODEL1,PARMS,RB1,0.948998368,-17.50071624,0.242468418,-0.471971278,1.420291887,1.317913968,-3.29350195,6.619018437,0.053508755,0.328380354,-0.730759161,-1
127,MODEL1,PARMS,RB1,0.958694112,2.813534786,0.220519756,-0.223658827,-0.299027231,0.026869867,-1.018880051,2.483658922,-0.076168116,0.966311522,-1.479285602,-1
128,MODEL1,PARMS,RB1,0.859608486,-6.141550868,0.425527848,-0.94055028,3.461619759,0.453170129,-0.294649752,0.016210349,0.238495237,0.341800261,-0.4811653,-1
129,MODEL1,PARMS,RB1,0.871313554,0.35582779,0.20550482,-0.576734914,2.27551166,0.070919834,-0.406214508,1.366283789,0.438158489,-0.412190966,0.758447653,-1
130,MODEL1,PARMS,RB1,0.962561112,-3.618786669,0.24952765,-0.430683003,1.195206067,0.326524366,-0.658113775,1.465377833,0.323884491,0.046017863,-0.315395395,-1
131,MODEL1,PARMS,RB1,0.874081882,-0.165758977,0.223217063,-0.506542051,1.768730876,0.090176045,0.316573811,-1.302303992,0.467943778,-1.089139813,2.76430277,-1
132,MODEL1,PARMS,RB1,1.042442369,-0.090205752,0.202569267,-0.109771486,-0.173116324,0.06478749,1.038626469,-2.824254565,0.494732565,-0.622835399,1.167080845,-1
133,MODEL1,PARMS,RB1,0.908307058,4.666031238,0.363632916,-0.799539236,2.147775777,-0.154827774,1.155344229,-2.559218064,-0.18088047,2.443052174,-5.469991408,-1
134,MODEL1,PARMS,RB1,0.777715213,-0.861122419,0.253340347,-0.549473178,1.621730963,0.121865102,0.37787462,-1.753950195,0.472618823,-0.76100366,1.822313446,-1
135,MODEL1,PARMS,RB1,0.896311401,-3.212327727,0.380472868,-0.776763238,2.702422202,0.289563007,-0.725333673,1.728680875,0.174044452,1.069855789,-2.471293491,-1
136,MODEL1,PARMS,RB1,0.859643951,2.789213619,0.065839043,-0.170511224,0.803334051,-0.089487647,1.278330536,-3.155544302,0.592468606,-0.962957826,1.934267182,-1
137,MODEL1,PARMS,RB1,0.882858114,-3.316498391,0.129727534,-0.241921513,0.84681567,0.361537813,-0.581045954,0.815794239,0.253333791,0.173256451,-0.212971943,-1
138,MODEL1,PARMS,RB1,0.846617991,-1.852403284,0.151766059,-0.662859061,2.825938927,0.241711943,-0.001878591,-0.193812436,0.36863983,-0.372895601,0.972906662,-1
139,MODEL1,PARMS,RB1,0.864353349,0.941933371,0.203065742,-0.520959377,1.44221817,0.151111701,0.005812233,-0.199188251,-0.112926988,1.344060694,-3.003159971,-1
140,MODEL1,PARMS,RB1,0.917798968,-1.61151676,0.061157115,-0.015147797,0.032024835,0.254272906,0.057312859,-0.704522541,0.300257842,0.340924683,-0.950957165,-1
141,MODEL1,PARMS,RB1,0.962809182,2.027720826,0.163833371,-0.23862289,0.917572879,-0.075925362,1.291486851,-2.449374989,0.522964635,-1.162264905,2.903484244,-1
142,MODEL1,PARMS,RB1,0.799568313,-0.868351017,0.401159796,-0.791630515,2.54056659,0.062371689,0.033948902,0.086114949,0.48913444,-0.23847509,0.182916931,-1
143,MODEL1,PARMS,RB1,1.021220656,-2.064814113,0.277137683,-0.424190269,0.762379877,0.217920556,0.002198915,-0.241112239,0.387500716,-0.662480882,1.599121441,-1
144,MODEL1,PARMS,RB1,0.958683675,-7.033547902,0.113256436,0.1609729,-1.091494919,0.576746037,-0.128043797,-0.07228856,0.383842627,-1.583095434,3.782339937,-1
145,MODEL1,PARMS,RB1,0.855492035,7.31136862,0.180477323,-0.145863097,0.236338766,-0.398566137,2.548225254,-6.119811403,0.448496896,-0.830835162,1.915696901,-1
146,MODEL1,PARMS,RB1,1.105902946,-5.223161684,0.576352725,-1.206934122,3.770825966,0.330613295,-1.416783554,4.083176441,0.41213252,-0.2721586,0.865420007,-1
147,MODEL1,PARMS,RB1,0.897107105,-0.142945528,0.356480347,-0.74238264,2.545135913,0.10297057,0.660439976,-2.343710754,0.19579318,0.290096106,-0.481125049,-1
148,MODEL1,PARMS,RB1,0.847855385,0.525865939,0.293355648,-0.560222729,1.787794825,0.091068033,-0.185740043,0.6537607,0.08121766,1.313407944,-2.982602212,-1
149,MODEL1,PARMS,RB1,0.968984117,11.23641103,0.12976219,-0.381018806,1.32943933,-0.593052723,2.143631128,-4.019751848,0.245612972,0.391165641,-1.250346616,-1
150,MODEL1,PARMS,RB1,1.110486915,-4.551731412,0.291801965,-0.511344152,1.655426124,0.370723411,-1.961292373,6.021306783,0.346316495,0.258187634,-0.627029144,-1
151,MODEL1,PARMS,RB1,0.908917859,-0.199437067,-0.003795105,0.092221769,-0.274933177,0.132291868,0.276817625,-0.916470342,0.570746042,-0.755664899,1.377728478,-1
152,MODEL1,PARMS,RB1,0.907962211,0.185831571,0.199915471,-0.546594284,2.254398166,0.163906061,0.309074197,-1.469240049,0.004283335,1.346962199,-2.896450814,-1
153,MODEL1,PARMS,RB1,1.030616471,-4.914137344,0.149144405,-0.423715352,1.58389329,0.47619435,-0.879996199,1.603734287,0.182035134,1.13363871,-2.810079328,-1
