SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LB10
57,MODEL1,PARMS,LB10,0.929356665,5.391066288,-0.035410952,0.10878363,0.031333485,-0.189331832,0.82234762,-1.769164033,0.550607762,-0.418236704,0.208739617,-1
58,MODEL1,PARMS,LB10,0.969931125,0.361121418,0.050091863,-0.184778133,0.696637637,0.004393917,-0.314619953,0.962213537,1.157817583,-2.37759437,4.314304036,-1
59,MODEL1,PARMS,LB10,0.898843974,2.307880935,-0.030294127,0.141790301,-0.402776751,0.023111829,-0.057061972,0.507140994,0.52528614,0.080020362,-1.182122386,-1
60,MODEL1,PARMS,LB10,0.964888056,1.806513326,-0.047623532,-0.1448485,0.871922775,0.053389722,0.166171814,-0.782298117,0.646863904,-1.513091894,3.240356069,-1
61,MODEL1,PARMS,LB10,0.953593616,4.79544194,0.014465384,0.137558703,-0.947376771,-0.073183006,-0.057368244,0.205165897,0.111136003,0.91933631,-2.014025355,-1
62,MODEL1,PARMS,LB10,0.837080294,2.646568292,-0.104319765,0.397138176,-1.587052595,0.068299723,0.02103961,-0.309894915,0.307607875,0.347875244,-1.363895455,-1
63,MODEL1,PARMS,LB10,0.859495083,3.087013882,-0.119447604,0.428560825,-1.669794333,0.005723363,0.081700616,-0.232151696,0.462729271,-0.358591422,0.455087537,-1
64,MODEL1,PARMS,LB10,0.874740309,6.835651868,-0.040699812,0.056328065,0.110017885,-0.30939921,0.839696224,-1.326564092,0.745904114,-1.467857334,2.539786869,-1
65,MODEL1,PARMS,LB10,0.880655165,0.247312779,-0.128949782,0.443175712,-1.540662663,0.215590365,-0.947022125,1.628084799,0.433766888,-0.175163485,0.057595892,-1
66,MODEL1,PARMS,LB10,0.9763187,-1.532992462,0.164143514,-0.556778091,2.337947257,0.234414573,-1.765333793,4.690987855,0.555796781,-0.104338861,-0.730070218,-1
67,MODEL1,PARMS,LB10,0.896455762,4.544473462,-0.148155816,0.301332924,-0.80590483,-0.125353607,1.303332581,-3.366242258,0.711371551,-1.287437891,2.15478616,-1
68,MODEL1,PARMS,LB10,0.964388911,7.498781993,0.040485878,-0.12272264,0.285244156,-0.343858637,0.495525353,-0.849316279,0.576318344,-0.188225046,-0.417355094,-1
69,MODEL1,PARMS,LB10,0.877636042,-1.551126025,0.056719065,-0.135143598,0.807868734,0.291351534,-0.294763632,-0.566216411,0.298855072,0.244668272,-0.464970586,-1
70,MODEL1,PARMS,LB10,0.909494842,4.993087741,-0.294999128,0.418725187,-1.065747682,-0.036403752,-0.283653794,0.714457559,0.458395276,-0.073122159,-0.525850658,-1
71,MODEL1,PARMS,LB10,0.886128322,6.600960829,-0.219359973,0.486792333,-1.2845202,-0.149933467,0.795478467,-1.547494312,0.257204097,0.082119686,-0.509214809,-1
72,MODEL1,PARMS,LB10,0.954641371,-2.4043646,0.008828957,-0.144833749,0.590690263,0.261910646,-0.901629915,1.429170689,0.866696537,-1.294809379,2.067985566,-1
73,MODEL1,PARMS,LB10,0.880671223,2.35810679,-0.075982687,-0.073751291,0.979704072,0.074598599,0.545155185,-1.881568223,0.34220044,-0.064284375,0.007696889,-1
74,MODEL1,PARMS,LB10,0.870801493,4.732236261,0.028037466,-0.192134467,0.922010354,-0.179407758,0.860901098,-1.858442108,0.671058126,-0.981290141,1.392768049,-1
75,MODEL1,PARMS,LB10,0.912025609,2.254002911,0.032002536,-0.068323129,0.353324453,0.04734531,-0.530627638,1.155692503,0.352719603,0.673473541,-1.896666149,-1
76,MODEL1,PARMS,LB10,0.918472758,10.76113434,-0.120221634,0.285975773,-0.831256236,-0.425068323,0.462515164,-0.508490486,0.20205824,0.691551769,-1.822747218,-1
77,MODEL1,PARMS,LB10,0.811521369,-2.991306556,0.115743513,-0.144115635,0.448954933,0.335065417,-1.134273563,2.244452563,0.509909335,-0.949230019,2.16417561,-1
78,MODEL1,PARMS,LB10,0.84192332,-3.743500827,-0.09417203,0.359599491,-1.243171757,0.455167884,-0.790814092,1.084247658,0.436004342,-0.683835835,1.467684764,-1
79,MODEL1,PARMS,LB10,0.973649302,-2.535168255,-0.080466231,0.021168656,0.499631119,0.340899659,-1.225349568,2.515074763,0.671228484,-1.036529264,1.637919827,-1
80,MODEL1,PARMS,LB10,0.892911757,11.92232672,0.06278581,-0.335684327,1.348371957,-0.606956816,2.138134629,-4.666686965,0.447406211,-0.771554662,1.637139402,-1
81,MODEL1,PARMS,LB10,0.886021199,7.950474944,-0.025027579,-0.028909477,0.475209987,-0.266822757,0.449924049,-0.924359213,0.207737396,0.336942743,-0.90552633,-1
82,MODEL1,PARMS,LB10,0.945520258,3.357254836,-0.100039148,0.030503419,-0.177410186,0.035190332,-0.433463156,1.288948621,0.305640078,0.447355943,-1.519400037,-1
83,MODEL1,PARMS,LB10,0.89858385,9.153974408,0.003698234,-0.145631189,0.729321607,-0.479682008,1.578706535,-3.633559271,0.735803336,-0.835454634,1.02079115,-1
84,MODEL1,PARMS,LB10,0.880324253,10.58175009,0.077864851,-0.124757743,0.468407083,-0.56373518,1.934152461,-3.675795287,0.537072808,-0.767902098,1.436874001,-1
85,MODEL1,PARMS,LB10,0.911150151,-2.070652697,0.066689002,-0.145441603,0.608793264,0.232158338,-1.328398881,3.189106302,0.805363587,-0.937000988,1.127931737,-1
86,MODEL1,PARMS,LB10,0.875707259,3.818042503,0.015089903,0.085162273,-0.573168796,-0.150392559,1.292982921,-3.373659108,0.818792738,-1.727052256,3.038143515,-1
87,MODEL1,PARMS,LB10,0.908093773,-4.0818694,-0.106092746,0.186371461,-0.361831734,0.41966948,-1.689456025,3.2282998,0.788951454,-1.274577968,2.370217646,-1
88,MODEL1,PARMS,LB10,0.935256564,1.790323042,0.197194543,-0.549642994,1.50304942,0.037221696,-0.653123436,1.0766557,0.368378065,0.362200558,-0.800623091,-1
89,MODEL1,PARMS,LB10,1.060584398,3.519426486,0.310858805,-0.608599103,1.592208758,-0.1416697,-0.577961539,1.333180642,0.446901015,0.513137448,-1.96712612,-1
90,MODEL1,PARMS,LB10,0.787088719,-0.234943314,-0.026768929,0.084814868,-0.058048764,0.270348293,-1.083015193,2.413188756,0.175712364,0.481379874,-1.178688222,-1
91,MODEL1,PARMS,LB10,0.919319455,-1.367860634,-0.067048216,0.111843198,-0.594313389,0.34400183,-0.254754405,-0.212314277,0.237246458,0.292363955,-0.724351352,-1
92,MODEL1,PARMS,LB10,0.906855036,-1.589273023,0.079269931,-0.15638042,0.684851069,0.1902143,-0.151947117,0.471562562,0.729533145,-0.998014498,1.35187569,-1
93,MODEL1,PARMS,LB10,0.995096778,-0.633970808,-0.084214123,0.399161154,-1.836778351,0.238970345,-0.915888935,2.036358075,0.536525347,-0.343634849,-0.032347075,-1
94,MODEL1,PARMS,LB10,0.771367034,-1.521026607,-0.058477509,-0.085961868,0.283777358,0.367788429,-1.43846772,2.981517087,0.273347965,-0.020304826,-0.226217834,-1
95,MODEL1,PARMS,LB10,0.945943862,-5.524091299,0.043679294,-0.132671076,0.289291732,0.420142471,-1.441317409,3.221189727,1.092189565,-2.970593096,5.780633165,-1
96,MODEL1,PARMS,LB10,0.856415918,9.84783973,-0.04634806,0.105742514,-0.446227697,-0.542603448,2.195756402,-5.598301236,0.911061367,-2.09795887,4.299765441,-1
97,MODEL1,PARMS,LB10,0.884951316,7.507167994,-0.033243146,0.042103464,-0.011500347,-0.337903725,0.024416041,0.880477117,0.697968922,-1.012316363,1.815060702,-1
98,MODEL1,PARMS,LB10,0.907197856,1.621014048,0.146577754,-0.371248527,1.24215953,0.015929228,-0.347400271,0.692228207,0.539843747,-0.608795516,1.070304688,-1
99,MODEL1,PARMS,LB10,0.898990124,-5.722549164,0.048356018,-0.020318905,0.077609822,0.580790537,-1.89483829,3.134254183,0.25228819,0.927139029,-2.402048318,-1
100,MODEL1,PARMS,LB10,0.874911479,4.868834885,0.044791109,-0.321820931,1.335123478,-0.157002414,-0.525577302,1.754102815,0.546284663,-0.508215144,1.01571883,-1
101,MODEL1,PARMS,LB10,0.881654361,-1.040032168,0.277165631,-0.313954758,0.880863155,0.171076905,-0.48288804,0.605298842,0.362091598,-0.038765118,-0.129644124,-1
102,MODEL1,PARMS,LB10,0.830172591,-4.637779129,0.079163125,-0.079489989,0.316915714,0.429387123,-0.80891154,1.628761894,0.555685665,-0.452685015,0.260774472,-1
103,MODEL1,PARMS,LB10,0.950072593,-6.988335838,-0.153548474,0.376575082,-1.136783732,0.787704025,-1.230690612,1.716732643,0.008303667,0.333446454,-0.823971119,-1
104,MODEL1,PARMS,LB10,0.880470309,-3.460990915,-0.061180993,0.17457518,-0.30188118,0.409760086,-1.157842393,2.340542391,0.563115623,-1.090295677,2.072493476,-1
105,MODEL1,PARMS,LB10,0.926160901,1.151191795,-0.013072877,-0.063945339,0.546131327,0.022335758,-0.928670941,3.078153748,0.944710536,-2.465655627,5.010086045,-1
106,MODEL1,PARMS,LB10,0.989629233,7.798649276,0.206239116,-0.265850175,0.298826876,-0.340716744,-0.511096506,1.967633934,0.198347802,1.645397949,-4.077445415,-1
107,MODEL1,PARMS,LB10,0.936814475,4.924784033,-0.005869505,0.096909358,-0.656010855,-0.193774599,2.031571304,-5.576964997,0.672079143,-2.041555276,4.699614143,-1
108,MODEL1,PARMS,LB10,0.88385904,-7.198023836,0.240067492,-0.637676674,2.336961938,0.586082235,-2.102944028,4.456738058,0.508750826,-0.355942914,0.493917208,-1
109,MODEL1,PARMS,LB10,0.961374158,-5.765522666,0.028193532,-0.341893949,1.649487938,0.578330227,-2.222456279,4.883136575,0.438411226,-0.167958028,-0.109503633,-1
110,MODEL1,PARMS,LB10,0.832353424,3.098257316,0.090800656,-0.376561046,1.208256851,-0.064176468,0.375283139,-0.913165574,0.546284041,-0.432492548,0.300394756,-1
111,MODEL1,PARMS,LB10,0.906152362,3.837580306,-0.025947618,0.026486921,-0.104208043,-0.033588247,-0.2946928,0.600405147,0.390773402,-0.49337776,1.158135293,-1
112,MODEL1,PARMS,LB10,0.927579322,2.542190349,-0.076132099,0.103028555,-0.243409519,0.030355606,-1.003889061,2.40436176,0.574533171,-0.6761898,1.231459512,-1
113,MODEL1,PARMS,LB10,0.894881478,9.806873881,0.121658497,-0.029381182,-0.141578526,-0.543071071,1.132449023,-2.328325533,0.624033003,-0.609123681,1.12233888,-1
114,MODEL1,PARMS,LB10,0.978431836,5.804505921,-0.015837232,-0.094049867,0.587578203,-0.160866343,1.558368602,-4.470916519,0.261822437,0.158982014,-0.266373705,-1
115,MODEL1,PARMS,LB10,0.921045316,3.239300359,0.20693323,-0.415792789,1.21001208,-0.097562265,0.166386458,-0.524325308,0.446785227,0.261237587,-1.190045367,-1
116,MODEL1,PARMS,LB10,0.907579749,10.32272574,-0.118839358,0.059937025,0.094305517,-0.449452938,1.253478711,-2.703399081,0.469758971,-0.650868218,1.116348576,-1
117,MODEL1,PARMS,LB10,0.89731258,0.994795147,-0.126114589,0.105958349,-0.197766309,0.135234074,-1.157627548,3.117950186,0.673937894,-1.3111487,2.511232764,-1
118,MODEL1,PARMS,LB10,1.005486665,-1.521496657,-0.189180836,0.311011071,-1.078367733,0.319131753,-1.401363417,2.967196356,0.657047742,-1.179045464,2.470982137,-1
119,MODEL1,PARMS,LB10,0.923088951,0.209267923,0.290721354,-0.832244893,3.044084929,0.041888535,0.529786743,-1.948443016,0.647961896,-0.742822296,0.748281199,-1
120,MODEL1,PARMS,LB10,0.937116535,-10.26187252,0.070770337,-0.486772388,1.995678995,0.84040803,-2.562852985,5.340572482,0.543012514,-1.255932592,2.888506726,-1
121,MODEL1,PARMS,LB10,0.833058099,10.03322867,0.013897141,-0.125842524,0.414332086,-0.41951461,1.293017733,-2.807699029,0.208281431,0.111858462,-0.248458078,-1
122,MODEL1,PARMS,LB10,0.893471506,-0.024127325,-0.007355783,-0.191357595,0.940899485,0.182855638,-0.939741731,2.02050177,0.582191274,-1.31534689,2.73107266,-1
123,MODEL1,PARMS,LB10,0.965980764,0.275917818,-0.088276221,-0.039087634,0.450105551,0.158165001,0.241822226,-0.559243301,0.570091509,-0.919281009,1.691527932,-1
124,MODEL1,PARMS,LB10,0.861711304,8.953732796,0.356067824,-0.716310974,2.25954062,-0.55896384,2.063168826,-4.6804623,0.592584701,-0.536203483,0.426787849,-1
125,MODEL1,PARMS,LB10,0.828592703,5.655466535,0.131867068,-0.455588376,2.055373,-0.2369981,0.687109954,-1.827297625,0.477177065,0.091610527,-0.758906758,-1
126,MODEL1,PARMS,LB10,0.83875882,-12.95879807,0.057462746,-0.344082812,1.348631696,1.059095854,-3.198039621,6.193625381,0.347482202,-0.218536127,0.245332577,-1
127,MODEL1,PARMS,LB10,0.88636607,6.254907235,-0.086635621,0.138866258,-0.516967643,-0.164413765,-0.020355245,-0.008052108,0.323971952,0.536564848,-1.586747494,-1
128,MODEL1,PARMS,LB10,0.917703769,4.35895145,-0.018456818,-0.163784919,1.259812306,-0.066924354,0.451536318,-1.005875183,0.312133203,-0.273524505,0.587960755,-1
129,MODEL1,PARMS,LB10,0.901647224,2.998957102,0.052205,-0.433977831,1.949230683,-0.119405435,-0.719939023,2.866366379,0.949954149,-1.622302376,2.799801367,-1
130,MODEL1,PARMS,LB10,0.824249311,5.40834288,0.03867744,0.172805305,-1.240542425,-0.169348346,0.461341034,-1.361364389,0.370218257,0.206740838,-0.815789037,-1
131,MODEL1,PARMS,LB10,0.9907827,6.062795759,0.004293954,-0.014941322,-0.018077,-0.207152868,0.176720982,-0.602495632,0.448829535,-0.534513379,1.367618671,-1
132,MODEL1,PARMS,LB10,0.89555475,8.904334791,-0.07443021,0.408476577,-1.557368162,-0.409051837,2.200409984,-5.468103251,0.486355327,-0.028974079,-0.525796575,-1
133,MODEL1,PARMS,LB10,0.941319701,8.01968859,0.112915418,-0.602906566,2.359007458,-0.319829904,0.509146823,-0.915225369,0.233323396,0.83877222,-2.15971959,-1
134,MODEL1,PARMS,LB10,0.878210872,2.261418626,-0.050185159,0.190717023,-1.134331614,0.04330736,-0.934961148,2.161744058,0.571097206,-1.020763668,1.988415958,-1
135,MODEL1,PARMS,LB10,0.965323238,3.12577641,-0.073766222,0.316991172,-0.769205053,-0.039491494,0.282984082,-0.639538424,0.581574907,-0.704790289,1.285522284,-1
136,MODEL1,PARMS,LB10,0.868063184,4.129993092,0.035414065,-0.336136131,1.611205727,-0.134980432,0.437630934,-0.416265723,0.615762533,-0.275462044,-0.410115514,-1
137,MODEL1,PARMS,LB10,0.89834447,-1.692240318,-0.133620959,-0.061302031,0.744303551,0.311332614,-1.468646507,3.628991998,0.718485119,-1.686252496,3.263466802,-1
138,MODEL1,PARMS,LB10,0.919125012,4.953242733,0.158319102,-0.644588819,2.634775035,-0.232057992,0.771445391,-1.771105826,0.729958882,-1.447832675,2.817032749,-1
139,MODEL1,PARMS,LB10,0.914608661,3.606004987,0.069724303,-0.342390057,1.364425217,-0.067270728,0.414454895,-1.058950317,0.380697004,0.48027113,-1.713998995,-1
140,MODEL1,PARMS,LB10,0.933336971,5.629873066,0.112827294,-0.323639297,1.025108747,-0.132919929,-0.079863135,-0.370588028,0.050811116,1.56557227,-3.472893352,-1
141,MODEL1,PARMS,LB10,0.922037737,1.455709948,0.060652873,-0.355615898,1.504330471,0.114711728,-1.435013324,3.421393957,0.292944218,0.542262925,-1.339798902,-1
142,MODEL1,PARMS,LB10,0.935948963,3.057369813,-0.03832708,-0.154260378,1.076143381,0.047740351,-0.553784963,0.760023047,0.343829488,-0.510065219,0.840318378,-1
143,MODEL1,PARMS,LB10,0.964030835,-0.988910531,0.005026487,-0.053393985,0.075956532,0.23012825,0.004284487,-0.718855773,0.594610596,-1.342744508,2.53053269,-1
144,MODEL1,PARMS,LB10,0.931118339,-1.38993662,-0.215900697,0.430721653,-1.662443829,0.266591658,-0.385882177,0.634312108,0.891054071,-2.778786849,5.613093102,-1
145,MODEL1,PARMS,LB10,0.899773819,3.699159247,0.215327488,-0.005911071,-0.26925992,-0.218654648,1.291793583,-3.049047281,0.775891744,-1.14055629,1.653296501,-1
146,MODEL1,PARMS,LB10,0.877463579,5.109225564,0.291143997,-0.523843218,1.703946527,-0.331810232,1.228532338,-3.026138408,0.812755071,-1.223700634,2.341240033,-1
147,MODEL1,PARMS,LB10,0.906908405,3.272883256,0.013200354,-0.034213974,0.153402644,-0.003720949,-0.268057318,0.174263973,0.3749345,-0.500022693,1.0533958,-1
148,MODEL1,PARMS,LB10,0.88525026,6.213761202,-0.085888056,0.316373584,-0.777544525,-0.167338917,0.878932809,-2.168230217,0.238699874,0.302486478,-0.569593319,-1
149,MODEL1,PARMS,LB10,0.998400345,1.407924202,-0.064069942,-0.143597,0.633676971,0.15728292,-0.410149958,0.858320319,0.327071522,-0.365166029,0.560969987,-1
150,MODEL1,PARMS,LB10,0.873776537,0.612823049,-0.034202201,-0.18629418,1.207719163,0.131835908,-0.895171035,1.991401318,0.636930687,-1.08620351,2.179515171,-1
151,MODEL1,PARMS,LB10,0.941730902,0.63981773,-0.199618643,0.477127181,-1.158557223,0.138582369,-0.528748664,1.140731605,0.729114054,-0.83157424,1.173240997,-1
152,MODEL1,PARMS,LB10,0.86822815,4.905546819,-0.112020148,0.087194629,-0.056798409,-0.014162211,-0.620871332,1.30291417,0.108152437,0.853481757,-1.930350955,-1
