SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,sRB10
28,MODEL1,PARMS,sRB10,0.715932353,4.782813872,0.124137619,-0.231319244,1.292390122,-0.305918262,1.107396645,-2.168331013,0.741448297,-2.220376378,4.527297485,-1
29,MODEL1,PARMS,sRB10,0.715503269,-2.850432231,0.265768529,-0.5494078,1.618375737,0.192488299,-0.602939451,1.230703683,0.545367992,-0.862599945,1.489905342,-1
30,MODEL1,PARMS,sRB10,0.74004225,8.815974317,0.198352383,-0.766107885,3.475822747,-0.566247003,1.34589414,-2.488655613,0.618518036,-0.967231192,1.621097307,-1
31,MODEL1,PARMS,sRB10,0.771568481,3.733145209,0.21634,-0.503808313,1.601883524,-0.186987428,-0.023900687,0.692757275,0.43064287,-0.509492977,0.516272301,-1
32,MODEL1,PARMS,sRB10,0.776968096,0.542828776,0.04390545,0.000856548,-0.109136394,-0.056471273,0.136830139,-0.091655575,0.98098667,-2.345481925,4.259048993,-1
33,MODEL1,PARMS,sRB10,0.756643348,3.688174608,0.059719879,-0.243806551,1.226089042,-0.032016254,-0.224621073,0.660493404,-0.123488481,1.401936651,-3.121614675,-1
34,MODEL1,PARMS,sRB10,0.767662698,9.414458439,0.201075515,-0.682017788,2.460916798,-0.512075714,0.354207776,0.079689789,0.260015296,-0.412984003,1.028053582,-1
35,MODEL1,PARMS,sRB10,0.736388639,3.964910866,0.038321078,-0.115468262,0.726996073,-0.221077895,1.415812565,-3.324756843,0.688106958,-1.593824301,2.831223249,-1
36,MODEL1,PARMS,sRB10,0.731825094,3.20857767,0.025691832,-0.209134513,0.793591566,-0.093199974,0.348335262,-0.861622424,0.391254771,-0.548153331,0.885467519,-1
37,MODEL1,PARMS,sRB10,0.76065366,7.162347652,0.286678303,-0.823692052,3.267084706,-0.469415004,0.277180123,0.594391067,0.621212519,-1.131473817,1.849773909,-1
38,MODEL1,PARMS,sRB10,0.779565298,9.482914994,0.175192159,-0.347883593,1.365540195,-0.499105541,1.795984644,-3.622239571,0.097965485,0.096618615,-0.103428782,-1
39,MODEL1,PARMS,sRB10,0.758785989,2.377394119,0.136123234,0.048237248,-0.108645595,-0.143979305,1.252848495,-2.889843736,0.586500212,-1.357264204,2.412821922,-1
40,MODEL1,PARMS,sRB10,0.800396778,2.863968029,0.120003191,-0.240960338,1.534415015,-0.207240295,1.140266495,-2.62522045,0.845251398,-1.715037236,2.792373239,-1
41,MODEL1,PARMS,sRB10,0.745550558,-5.327495004,0.217260749,-0.579127545,2.54483586,0.459084026,-0.528769048,0.636812266,0.106702761,0.017268368,0.011799416,-1
42,MODEL1,PARMS,sRB10,0.81743943,6.597790793,0.180186951,-0.48310243,1.964127128,-0.344357047,1.095178422,-1.738057423,0.274900996,-0.160702767,-0.159218016,-1
43,MODEL1,PARMS,sRB10,0.702031312,5.396358184,0.199255354,-0.448218322,1.521816639,-0.214955571,0.729292052,-1.486617062,0.036110409,0.564843536,-1.453772606,-1
44,MODEL1,PARMS,sRB10,0.762194047,3.085184257,0.236981043,-0.630007197,2.571571086,-0.134385688,0.702767604,-1.461956508,0.271104257,-0.122315297,0.049775597,-1
45,MODEL1,PARMS,sRB10,0.751042341,3.815632768,0.19987395,-0.460196673,1.753657981,-0.206419082,0.326643049,-0.422835286,0.445156095,-0.144653517,-0.306319074,-1
46,MODEL1,PARMS,sRB10,0.775196119,-1.53737335,0.083822008,-0.089299614,0.534354264,0.093723758,-0.388267708,1.1313821,0.824906557,-1.26092982,1.725967689,-1
47,MODEL1,PARMS,sRB10,0.750223022,6.116066741,0.199942756,-0.519541023,2.030462992,-0.438308889,0.484131644,-0.494763038,0.798994398,-0.431086677,-0.137363512,-1
48,MODEL1,PARMS,sRB10,0.786029246,1.101342294,0.069971526,-0.374905164,1.731666452,-0.031429044,0.063549992,-0.299014072,0.680653261,-1.11926824,1.766444395,-1
49,MODEL1,PARMS,sRB10,0.752034387,7.091729661,0.089297924,0.101827392,-0.662040065,-0.386083383,1.987443833,-4.356588979,0.312792064,-0.061250788,-0.336925868,-1
50,MODEL1,PARMS,sRB10,0.735931969,12.34092545,0.153730183,-0.374993615,1.574149479,-0.704514217,2.158934314,-4.256799598,0.226932627,-0.289856544,0.542912839,-1
51,MODEL1,PARMS,sRB10,0.723812,5.752525578,0.137011501,-0.134913093,0.664639583,-0.349592419,1.665267552,-3.343762309,0.499594467,-0.900748636,1.595782914,-1
52,MODEL1,PARMS,sRB10,0.771968818,-5.213729116,0.261372772,-0.549283849,2.288628048,0.361054728,-0.738384792,1.508244926,0.429368451,-0.286537093,0.009401901,-1
53,MODEL1,PARMS,sRB10,0.724531479,3.530113273,0.024379365,-0.268192616,1.418929777,-0.152117506,-0.128878003,0.937973926,0.585902587,-0.599768025,0.422160354,-1
54,MODEL1,PARMS,sRB10,0.80160217,5.161655051,0.167348884,-0.486157677,1.992671285,-0.327545006,0.799817585,-1.381537736,0.631029333,-0.72554959,0.946587498,-1
55,MODEL1,PARMS,sRB10,0.713572309,-4.71904998,0.054963129,-0.135744144,0.735942258,0.431179828,-0.851850909,1.696959978,0.273026782,0.087817434,-0.788090906,-1
56,MODEL1,PARMS,sRB10,0.727787799,-0.621641914,0.216281986,-0.438124465,1.590164907,0.035092212,-0.04026736,0.52450533,0.651193524,-1.155240581,1.636828277,-1
57,MODEL1,PARMS,sRB10,0.818731419,-2.082290875,0.097097099,-0.075554207,0.784286949,0.180228966,-0.55178693,1.002048547,0.612796032,-1.370859826,2.486340408,-1
58,MODEL1,PARMS,sRB10,0.733568476,-1.887599462,0.170566787,-0.619690826,2.375159233,0.121450618,-1.131660912,2.953526987,0.783627106,-1.397208755,2.416679108,-1
59,MODEL1,PARMS,sRB10,0.748219832,0.383996089,0.075249001,-0.108425947,0.568780714,0.007646533,-0.007614862,0.53245196,0.655977429,-1.023327368,1.32318769,-1
60,MODEL1,PARMS,sRB10,0.750421309,3.996661078,0.261892383,-0.553596845,1.863628306,-0.231117414,1.103184952,-2.064798782,0.378035015,-0.636140239,1.219361856,-1
61,MODEL1,PARMS,sRB10,0.755624202,3.275191682,0.234446143,-0.503393172,1.673744706,-0.117764254,0.145360245,-0.190612285,0.10655963,0.567474922,-1.187910665,-1
62,MODEL1,PARMS,sRB10,0.735996469,-0.380972541,0.014694932,0.181339345,-0.776964266,0.134363326,-0.161307163,0.383116326,0.378453309,-0.365123917,0.092986808,-1
63,MODEL1,PARMS,sRB10,0.741405879,8.403458917,0.049766915,-0.159333119,0.697617033,-0.52966314,0.975653829,-1.208270773,0.784528328,-1.506721578,2.420408085,-1
64,MODEL1,PARMS,sRB10,0.756668657,-1.305669146,0.11605733,-0.248228503,0.980323403,0.108734109,-0.316967196,0.890417473,0.712037234,-1.51547681,2.596083157,-1
65,MODEL1,PARMS,sRB10,0.739136156,-4.8919873,0.115654423,-0.228010791,0.940815347,0.38569618,-1.096156723,2.172622962,0.469912551,-0.809465286,1.28918144,-1
66,MODEL1,PARMS,sRB10,0.735676934,-4.172933631,0.135527586,-0.472318091,2.427809714,0.424318477,-2.195074466,5.808972915,0.10435726,0.578103467,-1.675857541,-1
67,MODEL1,PARMS,sRB10,0.78160186,4.255191661,0.455615682,-1.055695504,3.457151763,-0.328526794,0.345952245,-0.626874494,0.529611281,0.045131301,-0.700139371,-1
68,MODEL1,PARMS,sRB10,0.796423935,7.323112116,0.250148151,-0.970471014,4.055329788,-0.480211113,1.102283695,-1.694879024,0.644913706,-1.302221691,2.112821534,-1
69,MODEL1,PARMS,sRB10,0.709926972,7.031317567,0.223608597,-0.587444156,2.36899065,-0.366530019,0.900654019,-1.730803734,0.165515044,0.601449769,-1.568902501,-1
70,MODEL1,PARMS,sRB10,0.699354804,6.546148268,0.157578277,-0.224014538,0.477355492,-0.387500597,0.790144797,-1.211521384,0.515554243,-0.242390243,-0.482760324,-1
71,MODEL1,PARMS,sRB10,0.721941715,-4.778260873,0.123357601,-0.203061283,0.615981201,0.376178018,-0.781277671,1.910252826,0.448471599,-0.364464155,0.058041506,-1
72,MODEL1,PARMS,sRB10,0.776361321,7.625918901,0.080748069,-0.079688583,0.253941567,-0.497210929,1.715391812,-3.403958565,0.806057973,-1.935134052,3.450474856,-1
73,MODEL1,PARMS,sRB10,0.742756746,5.919989157,0.185827065,-0.287711031,0.802385836,-0.274030391,1.393232312,-3.173308043,0.091142239,0.534392173,-1.386989967,-1
74,MODEL1,PARMS,sRB10,0.737247892,1.101697694,0.073669447,-0.144603259,1.020170097,0.035411576,0.426036645,-1.069107536,0.258135483,-0.03587071,-0.082647189,-1
75,MODEL1,PARMS,sRB10,0.800013202,4.399993574,0.148142364,-0.56700096,2.410505154,-0.19583749,-0.058068277,0.857315497,0.388397823,-0.599674326,0.929671773,-1
76,MODEL1,PARMS,sRB10,0.754472908,-1.675913328,0.225903024,-0.449081469,1.799334706,0.109100031,-0.893653768,2.669906767,0.655756557,-1.153257578,1.743038183,-1
77,MODEL1,PARMS,sRB10,0.700389832,0.703452195,0.041161551,-0.185952463,0.69471375,0.057337115,-0.35928412,0.838900771,0.440915232,-0.529861858,0.738171121,-1
78,MODEL1,PARMS,sRB10,0.736154724,4.572528103,0.03628081,-0.127660444,0.899179571,-0.195601414,1.507891511,-3.658945946,0.394748584,-1.243517456,2.766191408,-1
79,MODEL1,PARMS,sRB10,0.79253103,-1.262703336,0.170047147,-0.343497204,1.253122121,0.16043567,0.24601291,-0.852349251,0.360751406,-0.516374034,0.540988727,-1
80,MODEL1,PARMS,sRB10,0.754709836,-4.673440401,0.101367417,-0.214381156,0.801191643,0.371839939,-0.422671576,0.667938336,0.478067509,-0.506546406,0.337661244,-1
81,MODEL1,PARMS,sRB10,0.721694286,6.634591816,0.274607305,-0.730876479,2.709336245,-0.389548942,1.16604464,-1.901575107,0.38282073,-0.77318775,1.139131321,-1
82,MODEL1,PARMS,sRB10,0.792111586,-3.334525023,0.110916537,-0.492518843,2.331716939,0.208010791,-0.719318887,1.971105639,0.84967895,-1.631668822,2.548705992,-1
83,MODEL1,PARMS,sRB10,0.723245697,6.642154808,0.061051299,-0.051816305,0.271720086,-0.42710886,1.522459547,-2.895398585,0.844178685,-2.338269213,4.341448171,-1
84,MODEL1,PARMS,sRB10,0.699368862,-0.409429694,0.151735028,-0.340513764,1.735998454,0.066384507,0.332610387,-0.812011304,0.502192505,-1.257253295,2.625909928,-1
85,MODEL1,PARMS,sRB10,0.781394564,2.678541735,0.131626838,-0.368757044,1.9238175,-0.155634164,0.930611292,-1.773484717,0.641047263,-1.360147384,2.240468448,-1
86,MODEL1,PARMS,sRB10,0.727507921,4.588451682,0.28269946,-0.542017304,1.804303773,-0.327054319,1.739913767,-3.781288182,0.655931723,-1.844752218,3.566443166,-1
87,MODEL1,PARMS,sRB10,0.764490172,3.355410443,0.154681356,-0.428873694,1.939369503,-0.233361047,0.479650189,-0.81863127,0.784738217,-1.590419909,2.772130099,-1
88,MODEL1,PARMS,sRB10,0.776325383,-2.807569515,0.291972765,-0.367489462,1.251933376,0.170441512,0.11257721,-0.323314069,0.501072268,-0.589175734,0.754550615,-1
89,MODEL1,PARMS,sRB10,0.718327356,-2.348062926,0.272210462,-0.632960985,2.014826249,0.147968582,-0.940673695,2.365836149,0.633863117,-1.369494411,2.309922414,-1
90,MODEL1,PARMS,sRB10,0.756073466,11.24627944,0.33618402,-0.81880735,3.360971209,-0.705150704,2.151459345,-4.16832931,0.267661977,-0.110272865,-0.010924444,-1
91,MODEL1,PARMS,sRB10,0.756608346,-2.509453627,0.112931508,-0.21973273,0.858015567,0.297092334,-0.659734431,0.944616342,0.133492289,0.936436665,-2.341468373,-1
92,MODEL1,PARMS,sRB10,0.760711439,-1.596369649,0.108894094,-0.401535949,1.87843692,0.174567789,-0.013714843,0.036292483,0.458365022,-0.50680232,0.38081078,-1
93,MODEL1,PARMS,sRB10,0.840625227,-1.666933026,0.043715787,0.056528597,-0.148423101,0.259582556,-1.303933711,3.217528435,0.18144328,0.479513506,-1.493246157,-1
94,MODEL1,PARMS,sRB10,0.755786204,3.127076306,0.289006724,-0.737405227,2.701350202,-0.19817648,0.822522407,-1.755021577,0.524614691,-0.79035815,0.990272923,-1
95,MODEL1,PARMS,sRB10,0.779767088,2.310296078,0.184657378,-0.440606443,1.510085353,-0.165654278,-0.807577377,2.632062166,0.800651784,-1.061651132,1.388896539,-1
96,MODEL1,PARMS,sRB10,0.740030926,2.385311935,-0.020474823,0.21178569,-0.819179663,-0.15885126,1.231526184,-3.238848209,0.97021592,-2.553035533,4.905124616,-1
97,MODEL1,PARMS,sRB10,0.766114625,3.240342937,0.135798646,-0.360744093,1.546649002,-0.164782856,-0.324231192,1.407164995,0.606092118,-1.165919436,2.058101095,-1
98,MODEL1,PARMS,sRB10,0.767176118,-1.980235379,0.109690079,-0.257623109,0.89769534,0.282619194,-0.64977613,1.236181648,0.094616485,0.291467523,-0.967968654,-1
99,MODEL1,PARMS,sRB10,0.703810536,2.20130088,0.248397221,-0.629157263,2.357950128,-0.032763482,-0.024127069,-0.173326947,0.072315777,0.94141138,-2.3090665,-1
100,MODEL1,PARMS,sRB10,0.73980205,4.672062192,0.193233671,-0.644692676,2.313179959,-0.207319036,-0.878367066,2.921892607,0.302350775,-0.076093039,-0.018451765,-1
101,MODEL1,PARMS,sRB10,0.730407266,4.662247596,0.215208104,-0.261438151,0.461617804,-0.241276124,0.913490242,-1.943174459,0.282232221,-0.102516077,-0.071075706,-1
102,MODEL1,PARMS,sRB10,0.742914801,5.3590135,0.310296385,-0.885531481,3.578952789,-0.356149914,0.87571154,-1.543654381,0.520040432,-0.39454715,0.171455759,-1
103,MODEL1,PARMS,sRB10,0.804434176,-3.21710348,-0.016270616,-0.044209085,0.460640369,0.299902637,-0.347220617,0.266370969,0.552794496,-0.816384164,1.170797179,-1
104,MODEL1,PARMS,sRB10,0.79887355,1.629884602,0.141446558,-0.247914816,0.940278494,-0.012951396,-0.251360433,0.738410529,0.34321673,-0.480136986,0.772359073,-1
105,MODEL1,PARMS,sRB10,0.698517297,5.616642045,0.02844995,-0.107724312,0.741031832,-0.291254572,1.246873719,-2.593414331,0.564474904,-1.878288985,4.082656546,-1
106,MODEL1,PARMS,sRB10,0.808071793,-1.386677675,0.245427021,-0.419895959,1.446002832,0.078590404,-0.294217995,1.256396541,0.571485686,-0.158076927,-0.617373488,-1
107,MODEL1,PARMS,sRB10,0.770563531,-1.718433666,0.228413197,-0.373734927,1.1754125,0.100233707,0.343173516,-1.157812763,0.640784437,-1.612873681,3.265055168,-1
108,MODEL1,PARMS,sRB10,0.749354382,-0.578167388,0.318870716,-0.896843737,3.506509467,0.069533188,-1.254194194,3.272819691,0.401822578,-0.18099686,0.155333001,-1
109,MODEL1,PARMS,sRB10,0.747580716,-1.297682609,0.079826192,-0.282815056,1.358335175,0.079505517,-0.510352732,1.305718558,0.865736197,-1.484964641,2.299501453,-1
110,MODEL1,PARMS,sRB10,0.770047347,5.148289035,0.164794399,-0.544131311,2.13346856,-0.316286126,0.208544346,-0.219309578,0.65134584,-0.452462787,0.066270039,-1
111,MODEL1,PARMS,sRB10,0.695005375,6.738410682,0.260208695,-0.583633385,1.936207141,-0.418904052,1.019385211,-1.803418941,0.477298716,-0.703858566,1.351812914,-1
112,MODEL1,PARMS,sRB10,0.735143543,2.193628349,0.142586764,-0.161496991,0.594989066,-0.074433186,-0.224172466,0.815967691,0.369775225,-0.149547917,0.07941925,-1
113,MODEL1,PARMS,sRB10,0.771071666,10.46800388,0.196210054,-0.287881127,1.162220426,-0.722991163,1.489856135,-2.735530716,0.816871701,-1.479900591,2.788844506,-1
114,MODEL1,PARMS,sRB10,0.721583085,5.963600838,0.151548688,-0.239367049,0.539663185,-0.313377907,0.75185446,-1.641932533,0.350055235,-0.149209397,0.287710185,-1
115,MODEL1,PARMS,sRB10,0.751448463,4.642458675,0.161350708,-0.432741782,1.650019982,-0.264899178,0.776331747,-1.744157361,0.506565296,-0.217340351,-0.175408906,-1
116,MODEL1,PARMS,sRB10,0.738804382,11.53769779,0.053026689,-0.24640374,1.01687424,-0.653222415,2.179493208,-4.477589435,0.416365583,-0.657043076,0.889793029,-1
117,MODEL1,PARMS,sRB10,0.777331923,9.607163961,0.287429991,-0.650829811,2.253103372,-0.656609845,0.989062718,-1.015086556,0.697974006,-1.415365049,2.506741368,-1
118,MODEL1,PARMS,sRB10,0.779808818,5.884902057,0.111474352,-0.400710366,1.644649792,-0.343611911,0.402157061,-0.411246433,0.672947422,-1.794761929,3.706433332,-1
119,MODEL1,PARMS,sRB10,0.765797164,-1.039464738,0.310792168,-0.574785903,1.883827162,0.037162234,-0.247044486,0.679719098,0.642201071,-0.946940085,1.304360223,-1
120,MODEL1,PARMS,sRB10,0.736929038,1.563052488,0.227211057,-0.668388365,2.757218795,-0.148533387,0.134281376,0.370246146,0.909490339,-2.528327367,5.249925543,-1
121,MODEL1,PARMS,sRB10,0.739222218,13.55849448,0.137137416,-0.304750093,1.281316845,-0.777742718,2.45010061,-4.977911433,0.216093406,0.142525402,-0.62555346,-1
122,MODEL1,PARMS,sRB10,0.747291048,2.822891382,0.129281568,-0.248476486,0.964054097,-0.169094878,1.097164657,-2.304553402,0.635045514,-0.913294277,0.966754193,-1
123,MODEL1,PARMS,sRB10,0.740086083,6.538842864,0.211476444,-0.486299219,1.717019545,-0.424672079,1.522057349,-2.458889248,0.590053428,-1.178927482,1.971003704,-1
124,MODEL1,PARMS,sRB10,0.752977241,1.867834481,0.28716401,-0.672043828,2.789289991,-0.20299939,1.249886753,-2.720924303,0.871266286,-1.979915759,3.405771002,-1
125,MODEL1,PARMS,sRB10,0.745620526,0.308486942,-0.010830169,0.169942755,-0.621038626,0.039955592,-0.244904601,0.945335424,0.643911739,-0.963459792,1.18872546,-1
126,MODEL1,PARMS,sRB10,0.76484076,-0.816722743,0.306821061,-0.714278426,2.672944368,0.01152897,1.227794255,-3.250477763,0.650412136,-1.40973745,2.465531461,-1
127,MODEL1,PARMS,sRB10,0.756911167,3.760966292,0.396928838,-0.961658605,3.277871075,-0.278298012,0.722286213,-1.026595842,0.542396423,-1.074908944,1.829105364,-1
128,MODEL1,PARMS,sRB10,0.781166271,-0.672528663,0.204821413,-0.41193817,1.488487676,0.170451586,-0.494209363,1.326301971,0.048313455,0.663543756,-1.603855225,-1
129,MODEL1,PARMS,sRB10,0.723744648,7.097750134,0.184797476,-0.590477374,2.392357139,-0.441085619,0.527798806,-0.352874513,0.666803924,-1.470989032,2.862141552,-1
130,MODEL1,PARMS,sRB10,0.692506342,0.694630943,0.187654482,-0.475664885,1.732588764,0.018816697,-0.774508001,2.140790511,0.382312544,0.390060108,-1.652387275,-1
131,MODEL1,PARMS,sRB10,0.803147129,7.04310978,0.080910132,-0.329997262,1.723716979,-0.506024536,1.378396067,-2.812359723,1.049654249,-2.260929237,4.00704397,-1
132,MODEL1,PARMS,sRB10,0.77700321,3.010824948,0.114203194,-0.154533809,0.559069755,-0.152112577,0.619619015,-0.993113316,0.561435419,-0.896018405,1.149939706,-1
133,MODEL1,PARMS,sRB10,0.785641742,11.01287246,0.247587267,-0.624564112,2.047529386,-0.561026699,1.402920027,-2.25646126,-0.179589341,1.803625126,-4.239050927,-1
134,MODEL1,PARMS,sRB10,0.734815119,5.828447141,0.172400571,-0.179569233,0.115448367,-0.303997677,1.158873731,-2.430711588,0.291079737,-0.04742634,-0.307861075,-1
135,MODEL1,PARMS,sRB10,0.787847248,-1.140871863,0.313113118,-0.449746271,2.000153221,0.024906221,0.419513176,-1.024576604,0.592753548,-0.0022037,-0.933303732,-1
136,MODEL1,PARMS,sRB10,0.747222838,-1.52045034,0.141165721,-0.515211788,2.380360657,0.08614253,-0.286333613,1.404560731,0.823636032,-1.687388765,2.690570596,-1
137,MODEL1,PARMS,sRB10,0.760546803,4.609075528,0.117617635,-0.220674856,0.954109777,-0.333319266,1.365966554,-2.536565814,0.902793512,-2.120599779,3.680908674,-1
138,MODEL1,PARMS,sRB10,0.739855645,9.53137952,0.217070767,-0.613739993,2.239398876,-0.586425367,0.947007071,-1.00046578,0.420978275,0.456495577,-1.627893595,-1
139,MODEL1,PARMS,sRB10,0.731465477,5.265589777,0.0597469,-0.069222448,0.49936835,-0.266065544,1.18785951,-2.512795784,0.44629187,-0.864749419,1.346522285,-1
140,MODEL1,PARMS,sRB10,0.714755776,-1.543218128,0.125262824,-0.463734182,2.053816336,0.128901124,-0.429775971,0.722305578,0.669890304,-1.041567226,1.605813314,-1
141,MODEL1,PARMS,sRB10,0.799545414,7.290141187,0.154050602,-0.560187683,2.611916002,-0.420350354,1.517941545,-3.466433175,0.443448223,-0.39052116,0.525935522,-1
142,MODEL1,PARMS,sRB10,0.782144676,6.414210006,0.289629171,-0.888910162,3.904032527,-0.323759809,0.336558756,-0.277166078,0.168956318,-0.357381714,0.781638623,-1
143,MODEL1,PARMS,sRB10,0.781419016,1.827829213,0.070390529,-0.180738737,0.897460105,-0.017479083,0.299183048,-0.817189,0.393015558,-0.813902366,1.395556928,-1
144,MODEL1,PARMS,sRB10,0.73787911,4.374655735,0.08436822,-0.047091017,-0.173687966,-0.252510282,1.518878018,-3.165493369,0.622464386,-1.554766355,2.680791716,-1
145,MODEL1,PARMS,sRB10,0.774946786,-0.166086097,0.1010191,-0.085630111,0.29885479,0.022138211,1.054523141,-2.56524403,0.711038414,-2.123922373,4.236660996,-1
146,MODEL1,PARMS,sRB10,0.746732893,7.538910232,0.190342827,-0.35190438,1.208069401,-0.464566957,1.382458144,-3.213475005,0.522641201,-0.884900191,1.776368886,-1
147,MODEL1,PARMS,sRB10,0.75648044,9.369461017,0.15229576,-0.389653395,1.528293676,-0.549757761,1.432824778,-2.47385749,0.458496811,-0.475714098,0.130216763,-1
148,MODEL1,PARMS,sRB10,0.756224474,2.537546436,0.059425235,-0.027671633,0.522530988,-0.118459441,1.020319625,-2.142196306,0.580957713,-1.218504464,2.188353346,-1
149,MODEL1,PARMS,sRB10,0.81843048,3.796072687,0.173505788,-0.58651141,2.027117357,-0.048247827,0.374537979,-1.042517242,-0.227468192,1.841145838,-4.138036089,-1
150,MODEL1,PARMS,sRB10,0.736389718,-0.109913938,0.183860968,-0.544458347,2.436989184,-0.003945443,-1.022169899,3.073020188,0.814657619,-2.051777307,3.928542748,-1
151,MODEL1,PARMS,sRB10,0.76093579,7.861030815,0.200775453,-0.589993093,2.640852859,-0.495629785,1.161543272,-1.767641056,0.610765175,-1.193105862,1.981508695,-1
