SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,sRB10
165,MODEL1,PARMS,sRB10,0.807252358,2.039315954,0.354351682,-0.693455332,1.001523081,-1
166,MODEL1,PARMS,sRB10,0.795160816,1.512479272,0.468745198,-1.234145897,2.071851017,-1
167,MODEL1,PARMS,sRB10,0.836736366,2.452175742,0.234840514,-0.274025023,0.338349602,-1
168,MODEL1,PARMS,sRB10,0.802705598,1.675010664,0.445733559,-0.808722049,1.02695576,-1
169,MODEL1,PARMS,sRB10,0.80392918,1.994668147,0.325141853,-0.321020834,0.368145626,-1
170,MODEL1,PARMS,sRB10,0.842666064,2.394527814,0.241476073,-0.611545001,1.132198226,-1
171,MODEL1,PARMS,sRB10,0.839008222,2.167623986,0.274105342,-0.217888142,0.181316049,-1
172,MODEL1,PARMS,sRB10,0.835749004,2.201138232,0.286506328,-0.515638004,0.814506085,-1
173,MODEL1,PARMS,sRB10,0.843228194,2.072776375,0.327954011,-0.294494608,0.255532808,-1
174,MODEL1,PARMS,sRB10,0.807942337,2.40425414,0.241619523,-0.438933108,0.745212056,-1
175,MODEL1,PARMS,sRB10,0.856128501,1.663940238,0.432816297,-0.813864128,1.131024916,-1
176,MODEL1,PARMS,sRB10,0.878549156,1.386744911,0.502136533,-1.067938183,1.659642307,-1
177,MODEL1,PARMS,sRB10,0.775899637,1.697675304,0.418873474,-1.050720365,1.656976907,-1
178,MODEL1,PARMS,sRB10,0.843783828,2.530834928,0.194717985,-0.064510162,-0.014767927,-1
179,MODEL1,PARMS,sRB10,0.841885359,2.066842054,0.330023339,-0.546420532,0.755655696,-1
180,MODEL1,PARMS,sRB10,0.825542212,2.709405371,0.140400366,0.382141823,-0.900720763,-1
181,MODEL1,PARMS,sRB10,0.80904649,2.742971134,0.156127637,-0.088927277,0.118541232,-1
182,MODEL1,PARMS,sRB10,0.834436209,1.888829576,0.353599253,-0.13869983,-0.189017162,-1
183,MODEL1,PARMS,sRB10,0.849503934,1.314839655,0.566035965,-2.172133578,3.8682841,-1
184,MODEL1,PARMS,sRB10,0.834619489,1.171771822,0.606076142,-1.924597243,3.172400371,-1
185,MODEL1,PARMS,sRB10,0.784051737,2.189947082,0.286473851,-0.173226288,0.049059257,-1
186,MODEL1,PARMS,sRB10,0.830165183,3.017783102,0.064799039,0.322228479,-0.467075188,-1
187,MODEL1,PARMS,sRB10,0.843750282,2.20115286,0.280032775,-0.36114924,0.519912535,-1
188,MODEL1,PARMS,sRB10,0.800173661,1.616505007,0.463310263,-1.172145619,1.830007139,-1
189,MODEL1,PARMS,sRB10,0.810971148,1.942979844,0.384894658,-1.050405953,1.748893277,-1
190,MODEL1,PARMS,sRB10,0.85260718,2.605101073,0.195942488,-0.720952135,1.554522744,-1
191,MODEL1,PARMS,sRB10,0.797921668,2.417544625,0.235860765,-0.297486959,0.324973193,-1
192,MODEL1,PARMS,sRB10,0.809153021,1.667518212,0.435889198,-0.897255505,1.372377709,-1
193,MODEL1,PARMS,sRB10,0.828478499,1.90029315,0.393467488,-1.0046369,1.626123369,-1
194,MODEL1,PARMS,sRB10,0.832938304,1.557543742,0.49475793,-1.649752323,2.895702635,-1
195,MODEL1,PARMS,sRB10,0.813649205,1.968620596,0.315368663,-0.319258625,0.363318917,-1
196,MODEL1,PARMS,sRB10,0.797275853,1.433875116,0.48681575,-1.028743509,1.612282067,-1
197,MODEL1,PARMS,sRB10,0.837893232,2.10133425,0.319649626,-0.832125872,1.487161766,-1
198,MODEL1,PARMS,sRB10,0.842897556,2.126345212,0.311756967,-0.438220546,0.586718912,-1
199,MODEL1,PARMS,sRB10,0.784823473,1.933663415,0.362155191,-0.378351623,0.359789458,-1
200,MODEL1,PARMS,sRB10,0.808738896,2.102809912,0.321833077,-0.43356578,0.504065567,-1
201,MODEL1,PARMS,sRB10,0.846459325,1.220416396,0.580963322,-2.015948614,3.547812843,-1
202,MODEL1,PARMS,sRB10,0.80168555,1.903897371,0.372884502,-1.000837607,1.743992722,-1
203,MODEL1,PARMS,sRB10,0.925643823,2.643344708,0.168365908,0.105563212,-0.347342136,-1
204,MODEL1,PARMS,sRB10,0.785342471,1.713160931,0.436154282,-1.276700632,2.208088458,-1
205,MODEL1,PARMS,sRB10,0.795319959,1.948017531,0.353734416,-1.072146195,1.900213074,-1
206,MODEL1,PARMS,sRB10,0.882957544,2.027397227,0.352843746,-0.922137431,1.691128982,-1
207,MODEL1,PARMS,sRB10,0.788292062,1.877540766,0.391869486,-0.824229288,1.245383688,-1
208,MODEL1,PARMS,sRB10,0.840416621,1.57442745,0.480908664,-1.415065464,2.302461804,-1
209,MODEL1,PARMS,sRB10,0.83689163,2.838395592,0.097714456,0.35840147,-0.574938137,-1
210,MODEL1,PARMS,sRB10,0.772188203,2.699815794,0.164985873,-0.01650371,-0.107132947,-1
211,MODEL1,PARMS,sRB10,0.855386564,2.195262475,0.313056052,-0.830344292,1.376900478,-1
212,MODEL1,PARMS,sRB10,0.802006946,2.742427628,0.15096412,0.166683488,-0.482679603,-1
213,MODEL1,PARMS,sRB10,0.810040155,1.953713273,0.398252269,-1.409407363,2.549334238,-1
214,MODEL1,PARMS,sRB10,0.882314177,1.618198192,0.420586843,-0.639115178,0.801530072,-1
215,MODEL1,PARMS,sRB10,0.826722076,3.107292085,0.035250692,0.641339399,-1.234427514,-1
216,MODEL1,PARMS,sRB10,0.77706151,2.422569141,0.220964632,-0.291656495,0.4810996,-1
217,MODEL1,PARMS,sRB10,0.87634889,1.443399194,0.513575289,-1.467447572,2.487925995,-1
218,MODEL1,PARMS,sRB10,0.802120159,1.560648102,0.458674511,-1.174045348,1.92448496,-1
219,MODEL1,PARMS,sRB10,0.813757745,2.449723443,0.238418549,-0.550369436,0.978617146,-1
220,MODEL1,PARMS,sRB10,0.795575326,2.2253399,0.266850924,-0.056113602,-0.287030364,-1
221,MODEL1,PARMS,sRB10,0.83219406,2.170431433,0.303956607,-0.702862817,1.162084238,-1
222,MODEL1,PARMS,sRB10,0.805250039,1.644937821,0.452699865,-1.057013615,1.680146521,-1
223,MODEL1,PARMS,sRB10,0.817619775,1.863196964,0.409166385,-0.956878412,1.410240896,-1
224,MODEL1,PARMS,sRB10,0.828964986,1.905086152,0.355519792,-0.248705708,0.043840271,-1
225,MODEL1,PARMS,sRB10,0.845993142,2.916953944,0.075379297,0.472829852,-0.962535938,-1
226,MODEL1,PARMS,sRB10,0.844551852,1.884081402,0.365982432,-0.63196588,0.95073042,-1
227,MODEL1,PARMS,sRB10,0.801837755,1.602692897,0.422687064,-0.651151946,0.860085699,-1
228,MODEL1,PARMS,sRB10,0.839345458,1.569250174,0.454400684,-0.835249752,1.133686522,-1
229,MODEL1,PARMS,sRB10,0.848235707,2.00756344,0.339341443,-0.237680358,0.147639537,-1
230,MODEL1,PARMS,sRB10,0.831125174,3.237123691,0.011655966,0.588489495,-1.060862765,-1
231,MODEL1,PARMS,sRB10,0.864432741,2.102174892,0.310920347,-0.727797509,1.198520501,-1
232,MODEL1,PARMS,sRB10,0.854118036,2.540902865,0.205288702,-0.334676449,0.594739994,-1
233,MODEL1,PARMS,sRB10,0.789926437,1.580110617,0.438559571,-1.400858299,2.504379727,-1
234,MODEL1,PARMS,sRB10,0.877370479,1.640674241,0.436698416,-1.257754921,2.300839403,-1
235,MODEL1,PARMS,sRB10,0.798922696,2.19710089,0.293840357,-0.350447533,0.368424699,-1
236,MODEL1,PARMS,sRB10,0.81160262,1.648139276,0.436876012,-0.99356988,1.479267994,-1
237,MODEL1,PARMS,sRB10,0.861409874,1.997169779,0.343414221,-0.615804713,0.918952012,-1
238,MODEL1,PARMS,sRB10,0.828746607,1.938328227,0.389860199,-1.045614521,1.712907453,-1
239,MODEL1,PARMS,sRB10,0.780826694,2.579308529,0.168954887,0.326246743,-0.740251368,-1
240,MODEL1,PARMS,sRB10,0.823224464,1.818168477,0.409205621,-1.05072382,1.66436571,-1
241,MODEL1,PARMS,sRB10,0.837664359,1.811009163,0.411169451,-1.277174266,2.193995992,-1
242,MODEL1,PARMS,sRB10,0.884004476,2.273349271,0.244954398,0.027990581,-0.098250934,-1
243,MODEL1,PARMS,sRB10,0.837965702,2.036185508,0.329682731,-0.707557282,1.170849175,-1
244,MODEL1,PARMS,sRB10,0.866896722,2.085764321,0.27913183,0.223125018,-0.726318584,-1
245,MODEL1,PARMS,sRB10,0.841438814,1.516515181,0.482912878,-1.224500583,2.031062944,-1
246,MODEL1,PARMS,sRB10,0.815241523,1.568614869,0.478942321,-1.689354355,2.973406542,-1
247,MODEL1,PARMS,sRB10,0.805118024,2.019979701,0.366247681,-1.139267688,2.044436046,-1
248,MODEL1,PARMS,sRB10,0.859362363,1.529209862,0.491991297,-1.751381058,3.104616994,-1
249,MODEL1,PARMS,sRB10,0.804516009,1.67279653,0.448974317,-0.982922718,1.455546373,-1
250,MODEL1,PARMS,sRB10,0.817099935,1.805342226,0.402416593,-0.915726836,1.493159368,-1
251,MODEL1,PARMS,sRB10,0.848209151,2.413896185,0.260864877,-0.610610373,0.927531437,-1
252,MODEL1,PARMS,sRB10,0.840630877,2.57961588,0.216742752,-0.55039992,1.034755875,-1
253,MODEL1,PARMS,sRB10,0.828491503,1.960585869,0.324392333,-0.301742201,0.265258546,-1
254,MODEL1,PARMS,sRB10,0.845394068,2.198212689,0.31237666,-0.813680698,1.396406376,-1
255,MODEL1,PARMS,sRB10,0.872386186,2.099233205,0.354113997,-1.14416731,2.137199672,-1
256,MODEL1,PARMS,sRB10,0.782888854,1.921087496,0.366021779,-0.599341501,0.857908637,-1
257,MODEL1,PARMS,sRB10,0.848545362,1.933554656,0.371249821,-1.096637538,1.951477884,-1
258,MODEL1,PARMS,sRB10,0.814905505,2.010643907,0.32321778,-0.202161385,0.022719084,-1
259,MODEL1,PARMS,sRB10,0.841895719,1.951004613,0.37758941,-0.799825326,1.238688854,-1
260,MODEL1,PARMS,sRB10,0.809049228,2.413394267,0.235580531,-0.30977736,0.41330819,-1
261,MODEL1,PARMS,sRB10,0.852697866,2.127495484,0.355937602,-1.023939103,1.654459253,-1
262,MODEL1,PARMS,sRB10,0.802433609,2.37984554,0.23121643,-0.173034897,0.12319467,-1
263,MODEL1,PARMS,sRB10,0.834403177,1.030535393,0.624638381,-1.754012307,2.822978856,-1
264,MODEL1,PARMS,sRB10,0.852141137,2.717132986,0.16751462,-0.141928092,0.244481903,-1
265,MODEL1,PARMS,sRB10,0.805086101,1.296396892,0.557534531,-1.656099328,2.821888357,-1
266,MODEL1,PARMS,sRB10,0.791004917,2.25847408,0.283344293,-0.511050412,0.845989064,-1
