SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,sLB10
161,MODEL1,PARMS,sLB10,0.988412853,2.621800245,0.205319866,-0.368844786,0.628368023,-1
162,MODEL1,PARMS,sLB10,0.978568313,2.059949971,0.354267112,-0.472512308,0.539454024,-1
163,MODEL1,PARMS,sLB10,0.892971456,1.78351784,0.394886931,-0.209099647,-0.097227534,-1
164,MODEL1,PARMS,sLB10,0.860108142,1.231314219,0.584102884,-1.429429681,2.158664228,-1
165,MODEL1,PARMS,sLB10,0.932777,2.219290136,0.325420983,-0.606292339,0.916762858,-1
166,MODEL1,PARMS,sLB10,0.950829105,1.263564014,0.584368498,-1.506370835,2.296127974,-1
167,MODEL1,PARMS,sLB10,0.980325105,1.5342142,0.493616795,-0.840981381,1.158196307,-1
168,MODEL1,PARMS,sLB10,0.928472744,2.137738352,0.326741286,-0.405644918,0.338824159,-1
169,MODEL1,PARMS,sLB10,0.905504565,2.619948188,0.156803608,0.251650861,-0.635384971,-1
170,MODEL1,PARMS,sLB10,0.939407186,1.694061663,0.436706711,-1.192161229,2.15431352,-1
171,MODEL1,PARMS,sLB10,0.962742475,1.356477744,0.564227823,-1.633526288,2.536947853,-1
172,MODEL1,PARMS,sLB10,0.889745531,1.663269364,0.458687088,-1.384603844,2.29891604,-1
173,MODEL1,PARMS,sLB10,0.963535171,1.138644444,0.620242209,-1.723668151,2.739613192,-1
174,MODEL1,PARMS,sLB10,0.850021665,2.122224381,0.306837929,-0.346660646,0.459857359,-1
175,MODEL1,PARMS,sLB10,0.970311704,1.767916083,0.43118757,-0.802602057,1.119061772,-1
176,MODEL1,PARMS,sLB10,0.929312255,1.930776103,0.378068687,-0.666240515,0.944815264,-1
177,MODEL1,PARMS,sLB10,0.908798651,2.216357924,0.325832837,-0.713208683,1.038581031,-1
178,MODEL1,PARMS,sLB10,0.909226982,2.97095219,0.081133561,0.27426499,-0.473743724,-1
179,MODEL1,PARMS,sLB10,0.947149704,3.014961795,0.065232564,1.030825998,-2.157919766,-1
180,MODEL1,PARMS,sLB10,0.975868244,2.819237883,0.1435613,0.283883453,-0.707912908,-1
181,MODEL1,PARMS,sLB10,0.950992453,2.749129949,0.137437785,0.688880523,-1.51713089,-1
182,MODEL1,PARMS,sLB10,0.883464502,1.566202927,0.446273003,-0.337437849,0.14971844,-1
183,MODEL1,PARMS,sLB10,1.024195741,2.485224273,0.21415563,0.290108691,-0.65665632,-1
184,MODEL1,PARMS,sLB10,0.956196942,1.335523332,0.535850084,-1.002779342,1.380423466,-1
185,MODEL1,PARMS,sLB10,0.950060337,3.747211861,-0.167027459,1.714315531,-3.021348055,-1
186,MODEL1,PARMS,sLB10,0.929851481,2.017025815,0.402151312,-1.356693791,2.406420115,-1
187,MODEL1,PARMS,sLB10,0.945017196,1.843220187,0.391779105,-0.641822092,0.957219266,-1
188,MODEL1,PARMS,sLB10,0.916103577,2.412382695,0.210160524,0.769889378,-1.847720233,-1
189,MODEL1,PARMS,sLB10,0.97081232,2.431442166,0.246169312,0.04563785,-0.345763076,-1
190,MODEL1,PARMS,sLB10,0.866482016,1.435754615,0.538779207,-1.910389139,3.397683604,-1
191,MODEL1,PARMS,sLB10,0.928760253,2.629778593,0.210954883,-0.272371595,0.382795517,-1
192,MODEL1,PARMS,sLB10,0.900224202,1.766431309,0.400488994,-0.425807946,0.352152828,-1
193,MODEL1,PARMS,sLB10,0.905519543,1.407354851,0.519390837,-1.139962923,1.747553895,-1
194,MODEL1,PARMS,sLB10,0.864608012,1.857092547,0.401391932,-0.929345691,1.649633847,-1
195,MODEL1,PARMS,sLB10,0.951664453,2.940102165,0.103811068,0.094281143,-0.175218563,-1
196,MODEL1,PARMS,sLB10,0.863070523,1.789306004,0.429098448,-0.961168036,1.496028343,-1
197,MODEL1,PARMS,sLB10,0.997383182,2.095225137,0.393334639,-0.987142342,1.574954204,-1
198,MODEL1,PARMS,sLB10,0.970315452,2.479101026,0.223512956,0.069601576,-0.346616515,-1
199,MODEL1,PARMS,sLB10,0.884667152,2.946149469,0.120686224,0.312961617,-0.697989874,-1
200,MODEL1,PARMS,sLB10,0.938740553,1.787228528,0.424033943,-0.677702389,0.919621869,-1
201,MODEL1,PARMS,sLB10,0.932042976,2.365371675,0.272506502,-0.598104598,1.11440262,-1
202,MODEL1,PARMS,sLB10,0.921049294,2.268399068,0.287579371,-0.622131923,1.211056976,-1
203,MODEL1,PARMS,sLB10,0.934098023,1.75251304,0.426914574,-0.779640905,1.145261598,-1
204,MODEL1,PARMS,sLB10,0.908646118,2.943295428,0.060160411,1.121397121,-2.24945083,-1
205,MODEL1,PARMS,sLB10,0.981567403,1.009479518,0.675606054,-2.241600897,3.889974042,-1
206,MODEL1,PARMS,sLB10,0.914074622,1.908387737,0.401707805,-0.511834641,0.510295118,-1
207,MODEL1,PARMS,sLB10,0.959549914,2.456208167,0.274127177,-0.508016446,0.760365944,-1
208,MODEL1,PARMS,sLB10,0.939066092,1.487687226,0.53848469,-1.616766809,2.583213818,-1
209,MODEL1,PARMS,sLB10,0.950780487,3.066078933,0.081257831,0.142712653,-0.148095255,-1
210,MODEL1,PARMS,sLB10,0.915828162,3.093273174,0.030709724,1.035405673,-1.94585712,-1
211,MODEL1,PARMS,sLB10,1.011358836,1.898649209,0.39763056,-0.782138946,1.170071923,-1
212,MODEL1,PARMS,sLB10,0.912259402,2.476386014,0.194346812,0.565426866,-1.426307856,-1
213,MODEL1,PARMS,sLB10,0.937008331,2.190005284,0.32720926,-0.648051054,1.020805882,-1
214,MODEL1,PARMS,sLB10,0.961269458,1.24615899,0.604089104,-1.843584159,3.093447979,-1
215,MODEL1,PARMS,sLB10,0.953226581,1.808607576,0.465141504,-1.606877442,2.768946508,-1
216,MODEL1,PARMS,sLB10,0.962492363,1.690889023,0.466263912,-1.183636383,1.833319143,-1
217,MODEL1,PARMS,sLB10,0.955429445,2.187674044,0.301077512,-0.375030281,0.535014023,-1
218,MODEL1,PARMS,sLB10,0.94148987,1.457953393,0.473188907,-0.928103001,1.310671725,-1
219,MODEL1,PARMS,sLB10,0.977962533,2.003147314,0.394612575,-0.840141649,1.170946878,-1
220,MODEL1,PARMS,sLB10,1.002820755,0.926960017,0.69636137,-1.77718565,2.636566813,-1
221,MODEL1,PARMS,sLB10,0.890102251,1.225681642,0.546224547,-1.356779101,2.167436153,-1
222,MODEL1,PARMS,sLB10,0.914541997,2.014130033,0.383772957,-1.007921913,1.668024507,-1
223,MODEL1,PARMS,sLB10,0.877345529,1.51077426,0.490612874,-1.048436366,1.492152547,-1
224,MODEL1,PARMS,sLB10,0.929115574,3.298950103,-0.003233516,0.955551089,-1.807527003,-1
225,MODEL1,PARMS,sLB10,0.951235229,2.499347396,0.230755547,-0.185108212,0.206390668,-1
226,MODEL1,PARMS,sLB10,0.959067917,2.2449719,0.298102677,-0.048173478,-0.321525181,-1
227,MODEL1,PARMS,sLB10,0.946628627,2.470161638,0.21550521,0.477480087,-1.166160708,-1
228,MODEL1,PARMS,sLB10,1.047597685,2.368881064,0.248924225,0.47206833,-1.290700559,-1
229,MODEL1,PARMS,sLB10,0.973978508,2.629699815,0.201169682,-0.062305694,-0.056340223,-1
230,MODEL1,PARMS,sLB10,0.991708528,3.332988401,0.017170043,0.264776466,-0.369676073,-1
231,MODEL1,PARMS,sLB10,0.910242724,2.036871743,0.347433407,-0.506794155,0.632733557,-1
232,MODEL1,PARMS,sLB10,1.015267351,1.84814763,0.443773279,-1.684815173,3.085062709,-1
233,MODEL1,PARMS,sLB10,0.943078238,1.401819082,0.537123045,-1.813207516,3.135353659,-1
234,MODEL1,PARMS,sLB10,0.939547165,2.867198241,0.127133221,0.063725351,-0.184497586,-1
235,MODEL1,PARMS,sLB10,0.92862617,2.745340306,0.167211677,0.061598117,-0.303435832,-1
236,MODEL1,PARMS,sLB10,0.955560119,1.40839334,0.522994183,-1.336745422,2.085684356,-1
237,MODEL1,PARMS,sLB10,0.97653347,1.442275135,0.555363231,-1.633736887,2.625468863,-1
238,MODEL1,PARMS,sLB10,0.974387193,2.481293049,0.257003688,-0.280400561,0.304238304,-1
239,MODEL1,PARMS,sLB10,0.92289833,1.52817338,0.463489266,-0.672413766,0.831149483,-1
240,MODEL1,PARMS,sLB10,0.969503726,2.530958736,0.248553428,-0.460517029,0.61584502,-1
241,MODEL1,PARMS,sLB10,0.953339156,1.866268835,0.405342663,-1.156532103,1.959863846,-1
242,MODEL1,PARMS,sLB10,0.985572612,2.181376004,0.322340854,-0.160416623,-0.065621999,-1
243,MODEL1,PARMS,sLB10,0.949412867,1.649977871,0.459619185,-1.004470823,1.549525177,-1
244,MODEL1,PARMS,sLB10,0.93140231,2.416081142,0.258144435,-0.175478988,0.116020473,-1
245,MODEL1,PARMS,sLB10,0.966428075,2.567328537,0.206192076,-0.011897234,-0.210052204,-1
246,MODEL1,PARMS,sLB10,0.977372254,1.71389034,0.446862989,-0.68563505,0.897428728,-1
247,MODEL1,PARMS,sLB10,1.009066528,1.130015108,0.593610073,-1.434977259,2.3276668,-1
248,MODEL1,PARMS,sLB10,0.921387661,2.473121089,0.245948176,-0.673768224,1.2753508,-1
249,MODEL1,PARMS,sLB10,0.940902945,2.194435093,0.329380981,-0.838181012,1.300681234,-1
250,MODEL1,PARMS,sLB10,0.918465158,2.336337193,0.265060383,-0.31222266,0.367872651,-1
251,MODEL1,PARMS,sLB10,0.934649834,2.585297148,0.23716046,-0.608128392,0.983847545,-1
252,MODEL1,PARMS,sLB10,0.952185916,2.12390401,0.319108903,-0.311250907,0.294527947,-1
253,MODEL1,PARMS,sLB10,1.001144623,1.680556995,0.437217413,-0.686274039,0.893045434,-1
254,MODEL1,PARMS,sLB10,0.989642351,1.766302174,0.448544583,-1.110058765,1.758184973,-1
255,MODEL1,PARMS,sLB10,0.974802333,2.791485352,0.165502261,0.090935124,-0.217534666,-1
256,MODEL1,PARMS,sLB10,0.936895632,2.091476111,0.362358814,-0.551903008,0.756810019,-1
257,MODEL1,PARMS,sLB10,0.907399837,2.245206675,0.278675667,-0.14279488,-0.048033814,-1
258,MODEL1,PARMS,sLB10,0.948411148,2.438797309,0.215468974,0.589417982,-1.414072734,-1
259,MODEL1,PARMS,sLB10,0.910368474,1.333703411,0.564780608,-1.65532656,2.789533072,-1
260,MODEL1,PARMS,sLB10,0.910262564,2.296851918,0.256381213,0.133071935,-0.557498732,-1
261,MODEL1,PARMS,sLB10,0.963341419,1.520940932,0.564331951,-2.07948597,3.549387511,-1
262,MODEL1,PARMS,sLB10,0.918562357,1.140193876,0.606090041,-1.602310218,2.528417533,-1
263,MODEL1,PARMS,sLB10,0.985408638,1.118307324,0.619185918,-1.762506862,2.778843181,-1
264,MODEL1,PARMS,sLB10,0.92697054,1.22084093,0.589209287,-1.32347236,1.978942122,-1
265,MODEL1,PARMS,sLB10,0.892478743,2.540365124,0.219140015,-0.039566652,-0.04697855,-1
266,MODEL1,PARMS,sLB10,0.921867888,1.53169435,0.494283355,-1.332801817,2.269187403,-1
267,MODEL1,PARMS,sLB10,0.96287262,2.576205406,0.190421808,0.015317513,-0.147331161,-1
268,MODEL1,PARMS,sLB10,0.974837945,1.889139743,0.415073396,-0.881575136,1.324353385,-1
269,MODEL1,PARMS,sLB10,0.889350836,1.768002582,0.442109966,-1.056488128,1.644309154,-1
270,MODEL1,PARMS,sLB10,0.93623997,2.031927354,0.360482565,-0.750639987,1.118321472,-1
271,MODEL1,PARMS,sLB10,0.957525988,2.058432021,0.358768623,-0.684383645,0.871358504,-1
272,MODEL1,PARMS,sLB10,0.965559025,1.808065971,0.394302818,-0.24987842,0.004732236,-1
273,MODEL1,PARMS,sLB10,0.910690741,1.681238604,0.466938644,-1.270383307,2.064633156,-1
274,MODEL1,PARMS,sLB10,0.937567869,1.731217181,0.436003165,-0.797452764,1.14459337,-1
275,MODEL1,PARMS,sLB10,0.907803644,1.885140453,0.383228324,-0.485258719,0.632315799,-1
276,MODEL1,PARMS,sLB10,1.01105239,1.49313366,0.555585048,-1.614421649,2.514479559,-1
277,MODEL1,PARMS,sLB10,0.98968058,3.442687357,-0.081122409,1.968831658,-3.819620923,-1
278,MODEL1,PARMS,sLB10,0.955576863,2.128614267,0.310947438,-0.401736364,0.513452677,-1
279,MODEL1,PARMS,sLB10,0.961363475,2.659300689,0.181231652,0.240920419,-0.73232164,-1
280,MODEL1,PARMS,sLB10,0.990144656,2.721666484,0.198616687,0.0506764,-0.360775398,-1
281,MODEL1,PARMS,sLB10,0.931363388,1.411218529,0.524508188,-0.926268477,1.16130019,-1
282,MODEL1,PARMS,sLB10,0.926533004,1.640863655,0.473777029,-1.468321189,2.482899133,-1
283,MODEL1,PARMS,sLB10,0.957579123,2.370759298,0.288541901,-0.119218434,-0.097677567,-1
284,MODEL1,PARMS,sLB10,0.918263128,2.349807654,0.276867131,-0.638365267,1.093673459,-1
285,MODEL1,PARMS,sLB10,0.987240616,1.77214982,0.399384511,-0.600260592,0.827327362,-1
286,MODEL1,PARMS,sLB10,0.897992494,2.567111506,0.22929988,-0.325301977,0.449730144,-1
287,MODEL1,PARMS,sLB10,0.986368332,1.672076197,0.458907951,-1.114452393,1.761111735,-1
288,MODEL1,PARMS,sLB10,0.950786037,1.852817173,0.410302696,-0.878440219,1.340957745,-1
289,MODEL1,PARMS,sLB10,0.903817418,2.116159621,0.283941128,-0.096041375,0.089527382,-1
290,MODEL1,PARMS,sLB10,0.943761495,3.287848126,-0.017359546,1.075694016,-2.050242534,-1
291,MODEL1,PARMS,sLB10,1.016742424,2.257864797,0.310115893,-0.41601109,0.433400623,-1
292,MODEL1,PARMS,sLB10,0.957491998,2.354015415,0.234162626,0.207133086,-0.509900355,-1
293,MODEL1,PARMS,sLB10,0.947691132,1.795369976,0.395959391,-0.302188563,0.036246856,-1
294,MODEL1,PARMS,sLB10,0.908558048,1.444264791,0.504212936,-1.376227519,2.256284445,-1
295,MODEL1,PARMS,sLB10,0.956661413,1.853099686,0.390340155,-0.304094824,0.102791634,-1
296,MODEL1,PARMS,sLB10,0.955147237,2.741034388,0.158368257,0.359411883,-0.844465995,-1
297,MODEL1,PARMS,sLB10,1.013592556,2.005782411,0.323836144,0.219094591,-0.820817229,-1
298,MODEL1,PARMS,sLB10,0.977699597,2.145362089,0.377000568,-1.255571727,2.157089712,-1
299,MODEL1,PARMS,sLB10,0.990275342,1.33325238,0.579715305,-1.590323221,2.494738222,-1
300,MODEL1,PARMS,sLB10,0.995374088,1.414713513,0.560506437,-1.682607008,2.770081706,-1
301,MODEL1,PARMS,sLB10,0.867295411,1.864726783,0.376229125,-0.52600543,0.688838564,-1
302,MODEL1,PARMS,sLB10,0.993918314,2.809260769,0.152473488,0.174381877,-0.451063183,-1
303,MODEL1,PARMS,sLB10,0.89499908,1.786607592,0.451901763,-1.534366563,2.791312297,-1
304,MODEL1,PARMS,sLB10,0.906668814,2.228094887,0.299968955,-0.482800207,0.849453067,-1
305,MODEL1,PARMS,sLB10,0.900793031,2.642226508,0.190018474,0.016795136,-0.105713907,-1
306,MODEL1,PARMS,sLB10,0.98525842,2.811207546,0.189662857,-0.48985269,0.91421966,-1
307,MODEL1,PARMS,sLB10,0.906153759,1.584548444,0.473410474,-1.383187827,2.42184744,-1
308,MODEL1,PARMS,sLB10,0.962744913,1.611272827,0.473884735,-1.07411633,1.592718627,-1
309,MODEL1,PARMS,sLB10,0.879860743,1.351433152,0.54326027,-1.277266237,2.055224198,-1
310,MODEL1,PARMS,sLB10,0.922044659,1.672984591,0.427698406,-0.744061625,1.024391796,-1
311,MODEL1,PARMS,sLB10,0.955439639,1.165996068,0.620811497,-1.432274805,2.031408238,-1
312,MODEL1,PARMS,sLB10,0.963189773,2.178963002,0.284366965,0.048753835,-0.405599826,-1
313,MODEL1,PARMS,sLB10,0.936460872,2.679261809,0.115054848,1.162132699,-2.362873367,-1
314,MODEL1,PARMS,sLB10,0.925218691,2.424952326,0.242663071,0.145143923,-0.57259053,-1
315,MODEL1,PARMS,sLB10,0.984642845,1.617605005,0.438819268,-0.583796191,0.798597675,-1
316,MODEL1,PARMS,sLB10,0.944983324,1.730300054,0.44024241,-0.913544076,1.434526979,-1
317,MODEL1,PARMS,sLB10,0.903754042,2.177988734,0.311843104,-0.182572668,0.050474373,-1
318,MODEL1,PARMS,sLB10,0.949458383,1.77059743,0.395176004,-0.479652458,0.507931391,-1
319,MODEL1,PARMS,sLB10,1.000117671,1.606516283,0.464566026,-0.993667133,1.589193642,-1
320,MODEL1,PARMS,sLB10,0.946942018,1.890252362,0.392973287,-0.601070378,0.67556657,-1
321,MODEL1,PARMS,sLB10,0.955880272,1.999328609,0.361583749,-0.331382263,0.288218844,-1
322,MODEL1,PARMS,sLB10,0.9477621,0.560961057,0.813111315,-2.797849341,4.681580968,-1
323,MODEL1,PARMS,sLB10,0.96868861,1.828368281,0.375597086,0.066416701,-0.625715827,-1
324,MODEL1,PARMS,sLB10,0.994763483,1.965597892,0.395162721,-0.698377707,0.962503902,-1
325,MODEL1,PARMS,sLB10,0.943901649,1.101788012,0.584736217,-1.341269283,2.030099499,-1
326,MODEL1,PARMS,sLB10,0.91730662,2.240378369,0.321361124,-0.814913002,1.274114364,-1
327,MODEL1,PARMS,sLB10,0.88203582,0.983864137,0.645437746,-1.58746078,2.465351766,-1
328,MODEL1,PARMS,sLB10,1.002040296,3.162840621,0.044019812,0.698929402,-1.369751224,-1
329,MODEL1,PARMS,sLB10,0.885324818,1.649743571,0.482987273,-1.201306947,1.859177592,-1
330,MODEL1,PARMS,sLB10,0.975352165,1.368941675,0.522305701,-0.835455064,1.056143309,-1
331,MODEL1,PARMS,sLB10,1.062987899,1.856327688,0.469404939,-1.424407186,2.355593016,-1
332,MODEL1,PARMS,sLB10,0.928147496,1.199581008,0.616235927,-2.11738305,3.629829069,-1
333,MODEL1,PARMS,sLB10,0.954117439,3.175344335,0.013275627,1.553184133,-3.157789157,-1
334,MODEL1,PARMS,sLB10,0.968535946,2.282929613,0.294184372,-0.195617569,0.065663817,-1
335,MODEL1,PARMS,sLB10,0.935981573,2.120250851,0.338682883,-0.533680718,0.672470115,-1
336,MODEL1,PARMS,sLB10,0.905156634,1.463554207,0.502793055,-1.019069654,1.52697942,-1
337,MODEL1,PARMS,sLB10,0.942184876,1.80100099,0.423187398,-0.638683036,0.785276577,-1
338,MODEL1,PARMS,sLB10,0.931972791,1.879892537,0.419464763,-1.009988544,1.71466036,-1
339,MODEL1,PARMS,sLB10,0.940667871,1.775668358,0.452516175,-1.110904545,1.687557155,-1
340,MODEL1,PARMS,sLB10,0.865122416,2.775917562,0.133214126,0.085190588,-0.075485202,-1
341,MODEL1,PARMS,sLB10,0.920120138,1.422991642,0.535208302,-1.566218579,2.635329357,-1
342,MODEL1,PARMS,sLB10,0.920976533,2.337108547,0.268787258,-0.441264988,0.762042853,-1
343,MODEL1,PARMS,sLB10,0.949297515,1.925365314,0.409478476,-1.185071408,1.996115266,-1
344,MODEL1,PARMS,sLB10,0.921643356,1.93022206,0.361392996,-0.16182892,-0.143687569,-1
345,MODEL1,PARMS,sLB10,0.855904292,1.571824613,0.485593634,-1.280591996,2.056464851,-1
346,MODEL1,PARMS,sLB10,0.923859322,0.91625997,0.702806672,-1.956531564,3.03757066,-1
347,MODEL1,PARMS,sLB10,0.949967493,1.033442306,0.634922323,-1.390960696,2.04049663,-1
348,MODEL1,PARMS,sLB10,0.873385538,2.304682644,0.274440481,-0.29245886,0.288608493,-1
349,MODEL1,PARMS,sLB10,0.905664782,1.812332153,0.413910055,-0.47672297,0.490045691,-1
350,MODEL1,PARMS,sLB10,0.84553368,2.444653128,0.216487949,0.013719825,-0.250695936,-1
351,MODEL1,PARMS,sLB10,0.940505693,1.324829407,0.561349939,-1.423044534,2.194052622,-1
352,MODEL1,PARMS,sLB10,0.986383703,1.757623436,0.420601824,-0.325705617,0.225000508,-1
353,MODEL1,PARMS,sLB10,0.952154529,1.747647353,0.450976127,-1.22723481,2.015309876,-1
354,MODEL1,PARMS,sLB10,0.921612835,1.867987348,0.397292189,-0.728445339,1.101536106,-1
355,MODEL1,PARMS,sLB10,0.954144548,1.245803603,0.598204598,-1.670904767,2.601067026,-1
356,MODEL1,PARMS,sLB10,0.908081717,2.482712426,0.254776399,-0.292296792,0.330247011,-1
357,MODEL1,PARMS,sLB10,0.969763555,2.785972094,0.129085791,0.623762562,-1.342951886,-1
358,MODEL1,PARMS,sLB10,0.97647919,2.774078537,0.206011393,-0.627620288,1.193547608,-1
359,MODEL1,PARMS,sLB10,1.030500832,2.445184328,0.230837672,0.178240557,-0.559033741,-1
360,MODEL1,PARMS,sLB10,0.895151051,1.492103047,0.501884945,-1.087343051,1.600841125,-1
361,MODEL1,PARMS,sLB10,0.927687392,1.344789529,0.554700645,-1.802845973,3.202711153,-1
362,MODEL1,PARMS,sLB10,0.9694983,2.399098855,0.287077272,-0.842819353,1.429867211,-1
363,MODEL1,PARMS,sLB10,0.917821551,1.822439576,0.413612296,-1.062230857,1.769025658,-1
364,MODEL1,PARMS,sLB10,0.941075315,2.892257846,0.097632544,0.77458281,-1.574224269,-1
365,MODEL1,PARMS,sLB10,0.97072475,1.66893057,0.456573719,-1.111295707,1.740968508,-1
366,MODEL1,PARMS,sLB10,0.99484865,1.487265339,0.55572382,-2.02454552,3.442941198,-1
367,MODEL1,PARMS,sLB10,0.925818092,1.977784194,0.36258394,-0.408653128,0.419311727,-1
368,MODEL1,PARMS,sLB10,0.954735463,2.418949068,0.227651525,0.124359105,-0.440830779,-1
369,MODEL1,PARMS,sLB10,0.915583076,2.289009944,0.264396177,-0.265490118,0.335789263,-1
370,MODEL1,PARMS,sLB10,0.94260457,1.669032641,0.446538997,-0.773733903,1.049643045,-1
371,MODEL1,PARMS,sLB10,0.959279724,2.029680738,0.364111241,-0.55477271,0.772300899,-1
372,MODEL1,PARMS,sLB10,0.917867671,1.791200209,0.450185719,-1.530532008,2.711685156,-1
373,MODEL1,PARMS,sLB10,0.889358119,1.866267641,0.41904487,-1.170687723,1.925775567,-1
374,MODEL1,PARMS,sLB10,0.953673683,2.404464178,0.267055127,-0.399193071,0.606876547,-1
375,MODEL1,PARMS,sLB10,0.970841576,1.049397202,0.654843805,-2.282684183,3.953619961,-1
376,MODEL1,PARMS,sLB10,0.929340376,2.224142123,0.298168142,-0.239446298,0.18823464,-1
377,MODEL1,PARMS,sLB10,0.981817545,2.628541484,0.181765741,0.427475909,-1.041398232,-1
378,MODEL1,PARMS,sLB10,0.937397654,2.707696188,0.162652218,0.065026782,-0.221509141,-1
379,MODEL1,PARMS,sLB10,0.949862242,1.072311493,0.594095979,-1.411084512,2.206151044,-1
380,MODEL1,PARMS,sLB10,0.911713521,2.59357022,0.221998579,-0.307736653,0.39250019,-1
381,MODEL1,PARMS,sLB10,0.9152603,2.277034985,0.278772818,0.025428823,-0.290750414,-1
382,MODEL1,PARMS,sLB10,0.967500716,1.707165165,0.467561572,-0.944745711,1.281760475,-1
383,MODEL1,PARMS,sLB10,0.963067833,2.584334936,0.190618248,-0.0070287,-0.079034821,-1
384,MODEL1,PARMS,sLB10,0.975136021,2.201423821,0.325152202,-0.750631615,1.167927558,-1
385,MODEL1,PARMS,sLB10,1.015527409,3.064252292,0.082266935,0.374775558,-0.730661687,-1
386,MODEL1,PARMS,sLB10,0.995300619,1.896372694,0.388011409,-0.625635648,0.893205257,-1
387,MODEL1,PARMS,sLB10,1.019582391,1.49283724,0.536871652,-1.627254098,2.674727708,-1
388,MODEL1,PARMS,sLB10,0.963059605,2.18002637,0.304965731,-0.422733518,0.639409219,-1
389,MODEL1,PARMS,sLB10,0.960368492,2.640189499,0.163106101,0.627032895,-1.416061308,-1
390,MODEL1,PARMS,sLB10,0.942145705,2.369661552,0.256793704,-0.107875959,0.07210549,-1
391,MODEL1,PARMS,sLB10,0.896928521,1.489231797,0.511973028,-1.315358785,2.059021928,-1
392,MODEL1,PARMS,sLB10,0.905315689,1.937104951,0.407906288,-0.934448374,1.305520541,-1
393,MODEL1,PARMS,sLB10,1.017788315,3.060422937,0.075513144,0.751246474,-1.483852982,-1
394,MODEL1,PARMS,sLB10,0.956099395,2.654775109,0.204466035,-0.133259094,0.013058397,-1
395,MODEL1,PARMS,sLB10,0.940955133,1.554051497,0.515691969,-1.626324372,2.734959818,-1
396,MODEL1,PARMS,sLB10,0.993916976,2.824379619,0.136463683,0.307310812,-0.743045201,-1
397,MODEL1,PARMS,sLB10,0.888440639,2.179372417,0.303170035,-0.265280141,0.267536963,-1
398,MODEL1,PARMS,sLB10,0.888459037,1.840163621,0.357850905,-0.066679716,-0.306200908,-1
399,MODEL1,PARMS,sLB10,0.948200087,1.960094754,0.394512463,-0.779909995,1.159849896,-1
400,MODEL1,PARMS,sLB10,0.919780852,2.131152355,0.312733989,-0.402311524,0.575073553,-1
401,MODEL1,PARMS,sLB10,0.897854911,1.979924573,0.408205506,-1.006044955,1.386957505,-1
402,MODEL1,PARMS,sLB10,0.962986071,2.561396916,0.207167502,-0.060241089,-0.108641809,-1
403,MODEL1,PARMS,sLB10,1.026095928,2.049051597,0.336804225,0.171293828,-0.81800851,-1
404,MODEL1,PARMS,sLB10,1.001126262,2.484809648,0.21442238,-0.014434097,-0.212312792,-1
405,MODEL1,PARMS,sLB10,1.000917925,2.686589937,0.171262977,0.160984332,-0.486146571,-1
406,MODEL1,PARMS,sLB10,1.085959337,2.32118238,0.331292152,-0.632687973,0.855103412,-1
407,MODEL1,PARMS,sLB10,1.002898114,1.60938701,0.464287453,-0.609792796,0.737386039,-1
408,MODEL1,PARMS,sLB10,0.935497633,1.978331165,0.362311209,-0.537670872,0.755090226,-1
409,MODEL1,PARMS,sLB10,0.984821174,1.702519858,0.450618034,-1.230225294,2.049047662,-1
410,MODEL1,PARMS,sLB10,0.864087106,2.373804584,0.206962907,0.337860536,-0.783678873,-1
411,MODEL1,PARMS,sLB10,0.890759328,3.213713442,0.041305624,0.642455154,-1.202516529,-1
412,MODEL1,PARMS,sLB10,0.926167196,1.758112493,0.400964222,-0.6076923,0.838694479,-1
413,MODEL1,PARMS,sLB10,0.945667935,2.180296596,0.329967515,-0.462163219,0.554496563,-1
414,MODEL1,PARMS,sLB10,0.9498466,1.565807098,0.487456418,-0.923162935,1.158485713,-1
415,MODEL1,PARMS,sLB10,0.899851316,3.23544654,-0.013231758,1.296565033,-2.594101338,-1
416,MODEL1,PARMS,sLB10,0.855670936,2.170431574,0.296747854,-0.340481254,0.416710545,-1
417,MODEL1,PARMS,sLB10,1.073744554,1.639355509,0.49800765,-1.454991938,2.332142342,-1
418,MODEL1,PARMS,sLB10,0.910515524,2.13226981,0.325257483,-0.546540877,0.786254384,-1
419,MODEL1,PARMS,sLB10,0.992319885,2.248505015,0.30478553,-0.042382349,-0.299213866,-1
420,MODEL1,PARMS,sLB10,0.941436846,1.306671732,0.561976536,-1.278199749,1.871074504,-1
421,MODEL1,PARMS,sLB10,0.962181405,1.700855678,0.444278357,-1.019373152,1.569617475,-1
422,MODEL1,PARMS,sLB10,0.933456782,2.642655647,0.199039657,-0.288151748,0.496337437,-1
423,MODEL1,PARMS,sLB10,0.934895026,1.939783817,0.374936271,-0.603995929,0.937565228,-1
424,MODEL1,PARMS,sLB10,0.911773349,1.030808329,0.652911117,-2.153260706,3.642331295,-1
425,MODEL1,PARMS,sLB10,0.947646929,1.530345431,0.435256728,-0.316837128,0.207669096,-1
426,MODEL1,PARMS,sLB10,0.955227611,2.300985668,0.300016725,-0.537626552,0.76608685,-1
427,MODEL1,PARMS,sLB10,0.957891028,1.742462839,0.511374828,-1.936302653,3.369672161,-1
