SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,LB1
311,MODEL1,PARMS,LB1,0.728995172,2.415055911,0.287186339,-0.168828321,0.228020982,-1
312,MODEL1,PARMS,LB1,0.743929899,2.590330992,0.195350684,0.65140291,-1.403718327,-1
313,MODEL1,PARMS,LB1,0.748298796,2.969672266,0.086744657,1.209519099,-2.382817842,-1
314,MODEL1,PARMS,LB1,0.756110284,2.039642528,0.397220758,-0.794848629,1.322122244,-1
315,MODEL1,PARMS,LB1,0.736643334,2.659684194,0.185672947,0.369162782,-0.723645109,-1
316,MODEL1,PARMS,LB1,0.776705604,2.328165719,0.305855329,-0.241977914,0.389298005,-1
317,MODEL1,PARMS,LB1,0.725896687,3.0978546,0.065315071,1.096955465,-2.136644864,-1
318,MODEL1,PARMS,LB1,0.75421842,2.946386377,0.120756656,0.568341951,-1.095630273,-1
319,MODEL1,PARMS,LB1,0.712610197,1.754274921,0.443715863,-0.858266486,1.507333435,-1
320,MODEL1,PARMS,LB1,0.744502215,2.874394218,0.148972989,0.198136745,-0.312000991,-1
321,MODEL1,PARMS,LB1,0.716939736,1.713743553,0.453462004,-0.848940428,1.485265569,-1
322,MODEL1,PARMS,LB1,0.766100852,2.580024399,0.256338682,-0.284797503,0.459767999,-1
323,MODEL1,PARMS,LB1,0.719396136,2.2376301,0.289728455,0.253260611,-0.681395571,-1
324,MODEL1,PARMS,LB1,0.70966671,2.81645479,0.156277119,0.487794863,-0.959653378,-1
325,MODEL1,PARMS,LB1,0.740841322,2.612652724,0.209042252,0.189452434,-0.268319382,-1
326,MODEL1,PARMS,LB1,0.767327226,2.068913782,0.352433382,-0.042352215,-0.219753667,-1
327,MODEL1,PARMS,LB1,0.722409193,2.379872741,0.264441217,0.02369675,-0.044573078,-1
328,MODEL1,PARMS,LB1,0.690610868,2.656180387,0.188498717,0.254789209,-0.602558154,-1
329,MODEL1,PARMS,LB1,0.734046619,2.389344187,0.265553055,0.283318753,-0.724757276,-1
330,MODEL1,PARMS,LB1,0.718611928,2.36811078,0.293476829,-0.115361617,0.066182182,-1
331,MODEL1,PARMS,LB1,0.721533788,2.323413716,0.297261037,-0.219648653,0.17780887,-1
332,MODEL1,PARMS,LB1,0.780942839,1.858948326,0.447235285,-1.081561638,1.79564869,-1
333,MODEL1,PARMS,LB1,0.73059124,2.865751145,0.13746111,0.764741901,-1.508821681,-1
334,MODEL1,PARMS,LB1,0.76023265,2.222876222,0.295954377,0.142765368,-0.518415568,-1
335,MODEL1,PARMS,LB1,0.732089477,2.84649695,0.151329886,0.528291331,-1.06414957,-1
336,MODEL1,PARMS,LB1,0.712889227,2.931374477,0.133379519,0.665456924,-1.465077242,-1
337,MODEL1,PARMS,LB1,0.808177141,2.481802498,0.252110571,0.229318904,-0.586073787,-1
338,MODEL1,PARMS,LB1,0.729744818,2.39265397,0.254805318,0.215080214,-0.4866433,-1
339,MODEL1,PARMS,LB1,0.684339289,2.221520947,0.303900305,-0.005902194,-0.145718841,-1
340,MODEL1,PARMS,LB1,0.703586248,3.480992257,-0.055848688,1.376064971,-2.406093463,-1
341,MODEL1,PARMS,LB1,0.69350335,1.757384097,0.470127094,-1.1415705,1.986249119,-1
342,MODEL1,PARMS,LB1,0.779045024,2.649558672,0.18669732,0.794224732,-1.679502099,-1
343,MODEL1,PARMS,LB1,0.740067859,2.264806609,0.307520692,-0.102981215,-0.013471071,-1
344,MODEL1,PARMS,LB1,0.727134587,1.944719842,0.412399417,-0.741081337,1.283773577,-1
345,MODEL1,PARMS,LB1,0.736283431,2.321922908,0.309116777,-0.521922703,0.949234964,-1
346,MODEL1,PARMS,LB1,0.753728434,2.558074983,0.216929646,0.576411975,-1.297003383,-1
347,MODEL1,PARMS,LB1,0.767043786,2.729341571,0.163516192,0.447696044,-0.829311953,-1
348,MODEL1,PARMS,LB1,0.752051146,2.446468117,0.25998172,-0.224307672,0.465074653,-1
349,MODEL1,PARMS,LB1,0.693611746,1.999329715,0.383894251,-0.391941622,0.58287821,-1
350,MODEL1,PARMS,LB1,0.693975039,2.722699263,0.152077503,0.682187529,-1.293364931,-1
351,MODEL1,PARMS,LB1,0.70007063,2.51294186,0.247331738,-0.121448543,0.146127759,-1
352,MODEL1,PARMS,LB1,0.711135918,2.457788223,0.264318663,-0.012079972,0.040253526,-1
353,MODEL1,PARMS,LB1,0.736379869,2.990853962,0.106596282,0.663753694,-1.239799272,-1
354,MODEL1,PARMS,LB1,0.755707284,1.750150674,0.444600406,-0.881017533,1.54251986,-1
355,MODEL1,PARMS,LB1,0.775455743,1.979724016,0.371671721,-0.30955456,0.306577061,-1
356,MODEL1,PARMS,LB1,0.794603465,2.241712371,0.306998298,0.002552778,-0.258012785,-1
357,MODEL1,PARMS,LB1,0.716476263,2.685480368,0.204945238,0.009007839,0.100122796,-1
358,MODEL1,PARMS,LB1,0.783018211,2.445084163,0.27624472,0.144906938,-0.504190212,-1
359,MODEL1,PARMS,LB1,0.735023122,2.758250309,0.180300892,0.234134346,-0.431238562,-1
360,MODEL1,PARMS,LB1,0.748373798,2.869766395,0.153385545,0.386031062,-0.761426797,-1
361,MODEL1,PARMS,LB1,0.685740828,2.121978493,0.358138385,-0.365633321,0.520885392,-1
362,MODEL1,PARMS,LB1,0.781385072,2.79501618,0.123206102,1.029622304,-1.974971181,-1
363,MODEL1,PARMS,LB1,0.740998961,2.261759777,0.3090878,-0.353596027,0.688680854,-1
364,MODEL1,PARMS,LB1,0.729393793,2.93689895,0.093333164,1.088639884,-2.08180169,-1
365,MODEL1,PARMS,LB1,0.736621028,2.51846717,0.26889956,-0.411182924,0.699389427,-1
366,MODEL1,PARMS,LB1,0.782362446,2.365697924,0.297320286,-0.284289942,0.285696948,-1
367,MODEL1,PARMS,LB1,0.722528601,2.798759359,0.157843773,0.611430766,-1.290942579,-1
368,MODEL1,PARMS,LB1,0.75439106,2.200756878,0.323298113,-0.239831303,0.285621191,-1
369,MODEL1,PARMS,LB1,0.711529005,2.00245577,0.367705938,-0.271133405,0.313218484,-1
370,MODEL1,PARMS,LB1,0.783300065,2.520395365,0.22029866,0.298304919,-0.624064729,-1
371,MODEL1,PARMS,LB1,0.72465869,2.476699992,0.220048416,0.489806425,-1.035847491,-1
372,MODEL1,PARMS,LB1,0.759784411,2.13426449,0.367091837,-0.559150665,0.946046853,-1
373,MODEL1,PARMS,LB1,0.728606858,2.508754226,0.242038912,0.073018184,-0.239199713,-1
374,MODEL1,PARMS,LB1,0.737845766,2.622387793,0.200200797,0.405316426,-0.839235317,-1
375,MODEL1,PARMS,LB1,0.756698534,2.646446589,0.227458575,-0.288941899,0.620101189,-1
376,MODEL1,PARMS,LB1,0.772772671,2.19402639,0.311975794,0.229013936,-0.68815428,-1
377,MODEL1,PARMS,LB1,0.727875587,2.151876757,0.346745489,-0.309765692,0.380829763,-1
378,MODEL1,PARMS,LB1,0.750132627,3.035125712,0.083840515,0.86347673,-1.568901655,-1
379,MODEL1,PARMS,LB1,0.716673549,3.082907488,0.097078032,0.478973472,-0.769928107,-1
380,MODEL1,PARMS,LB1,0.74890774,1.441893971,0.57556515,-1.790128743,3.150180574,-1
381,MODEL1,PARMS,LB1,0.739068411,2.146252957,0.349413441,-0.328861132,0.438433309,-1
382,MODEL1,PARMS,LB1,0.758209866,2.864399194,0.138046347,0.428846795,-0.843795283,-1
383,MODEL1,PARMS,LB1,0.766752288,2.363657772,0.277915357,-0.129689878,0.224885574,-1
384,MODEL1,PARMS,LB1,0.779732127,3.043522368,0.113500748,0.339780488,-0.574321971,-1
385,MODEL1,PARMS,LB1,0.733020724,3.221926657,0.061428284,0.483941832,-0.724984179,-1
386,MODEL1,PARMS,LB1,0.731982437,3.094725212,0.068741893,0.947904454,-1.770994786,-1
387,MODEL1,PARMS,LB1,0.726108047,2.666092022,0.226349249,-0.125216996,0.070467192,-1
388,MODEL1,PARMS,LB1,0.807714018,2.090692552,0.329537702,0.156157315,-0.601301295,-1
389,MODEL1,PARMS,LB1,0.682349428,2.889383665,0.1469843,0.396610674,-0.722848341,-1
390,MODEL1,PARMS,LB1,0.743489297,2.814851906,0.172723107,0.177523867,-0.27419452,-1
391,MODEL1,PARMS,LB1,0.715561802,2.561934273,0.193267182,0.500531321,-1.000046308,-1
392,MODEL1,PARMS,LB1,0.725728289,2.24357708,0.298444874,0.176546416,-0.544176691,-1
393,MODEL1,PARMS,LB1,0.766153746,2.936383757,0.130611848,0.452796099,-0.768149236,-1
394,MODEL1,PARMS,LB1,0.724049662,3.115334875,0.065399128,0.882202228,-1.662678932,-1
395,MODEL1,PARMS,LB1,0.715155451,2.043816618,0.37995166,-0.737761675,1.29763402,-1
396,MODEL1,PARMS,LB1,0.756798111,2.214541273,0.323023524,-0.264125455,0.398554483,-1
397,MODEL1,PARMS,LB1,0.70932843,3.152407276,0.057136738,0.898039417,-1.552750358,-1
398,MODEL1,PARMS,LB1,0.745272331,2.73023048,0.133566979,1.184492685,-2.318207085,-1
399,MODEL1,PARMS,LB1,0.749203122,2.46606198,0.278167625,-0.361287397,0.585308968,-1
400,MODEL1,PARMS,LB1,0.750446324,2.569934101,0.200221886,0.661019242,-1.490911315,-1
401,MODEL1,PARMS,LB1,0.728825529,2.136291407,0.343806377,-0.126598811,-0.099417984,-1
402,MODEL1,PARMS,LB1,0.753360866,2.858465623,0.181369417,0.032700361,-0.079628882,-1
403,MODEL1,PARMS,LB1,0.739977685,2.933963141,0.128229805,0.485731418,-0.87260183,-1
404,MODEL1,PARMS,LB1,0.768109435,2.431709222,0.26556381,-0.119034421,0.106845907,-1
405,MODEL1,PARMS,LB1,0.767871579,2.73567437,0.19115614,0.229041128,-0.427841415,-1
406,MODEL1,PARMS,LB1,0.818913141,2.647502703,0.204818877,0.410949591,-0.887647834,-1
407,MODEL1,PARMS,LB1,0.689398819,2.377737004,0.252420456,0.464783633,-1.06180202,-1
408,MODEL1,PARMS,LB1,0.748608446,1.971663965,0.389113236,-0.490251779,0.771875848,-1
409,MODEL1,PARMS,LB1,0.739298245,1.844674173,0.428167128,-0.830436947,1.428869087,-1
410,MODEL1,PARMS,LB1,0.723331708,2.610167058,0.188660216,0.46747167,-0.946591327,-1
411,MODEL1,PARMS,LB1,0.732887615,2.067333972,0.349374318,-0.39982099,0.649157873,-1
412,MODEL1,PARMS,LB1,0.724878502,2.566814211,0.237411197,-0.060069035,-0.018689222,-1
413,MODEL1,PARMS,LB1,0.761563174,1.959040662,0.402147577,-0.586026798,0.88263581,-1
414,MODEL1,PARMS,LB1,0.803352082,2.11138069,0.343484634,0.003860434,-0.246375975,-1
415,MODEL1,PARMS,LB1,0.716546831,3.135089864,0.058124316,0.931951239,-1.751856674,-1
416,MODEL1,PARMS,LB1,0.738056949,2.438692638,0.240977156,0.409278464,-0.964730658,-1
417,MODEL1,PARMS,LB1,0.751108175,2.048252948,0.386274269,-0.546756927,0.777638379,-1
418,MODEL1,PARMS,LB1,0.730745817,2.352391845,0.283160816,-0.339144366,0.621251728,-1
419,MODEL1,PARMS,LB1,0.766932351,2.348257391,0.300736956,0.045192009,-0.371932413,-1
420,MODEL1,PARMS,LB1,0.735687287,2.575486844,0.244032601,-0.219167779,0.4863883,-1
421,MODEL1,PARMS,LB1,0.73718217,1.943492799,0.397463569,-0.502760537,0.594784184,-1
422,MODEL1,PARMS,LB1,0.759015225,1.996410407,0.377710492,-0.575339223,0.883550901,-1
423,MODEL1,PARMS,LB1,0.702043754,2.416552495,0.217224842,0.895976288,-1.840175477,-1
424,MODEL1,PARMS,LB1,0.765407907,2.577200773,0.239067253,0.000603864,-0.06857724,-1
425,MODEL1,PARMS,LB1,0.735465194,2.517104111,0.193326519,0.872378124,-1.785878437,-1
426,MODEL1,PARMS,LB1,0.72901459,2.567640393,0.217597543,0.180900828,-0.361158621,-1
427,MODEL1,PARMS,LB1,0.700324828,2.53058478,0.23096043,0.101969097,-0.269218594,-1
428,MODEL1,PARMS,LB1,0.705322483,1.787149318,0.463642627,-0.851745036,1.248371772,-1
429,MODEL1,PARMS,LB1,0.716433727,2.288436912,0.301260811,-0.127653211,0.116790366,-1
430,MODEL1,PARMS,LB1,0.805341083,2.159871458,0.335055199,0.018064412,-0.263930298,-1
431,MODEL1,PARMS,LB1,0.731701242,1.583227815,0.519150666,-1.239149828,2.065792251,-1
432,MODEL1,PARMS,LB1,0.724474265,2.190824938,0.297748223,0.21615946,-0.499261084,-1
433,MODEL1,PARMS,LB1,0.721483992,2.221811004,0.301932652,0.086801767,-0.322502974,-1
434,MODEL1,PARMS,LB1,0.758529131,2.371820724,0.291600238,-0.012761392,-0.148512301,-1
435,MODEL1,PARMS,LB1,0.788354396,3.226038928,0.043902812,1.087857264,-1.999192781,-1
436,MODEL1,PARMS,LB1,0.731930311,2.265466014,0.287320133,0.14021703,-0.392769734,-1
437,MODEL1,PARMS,LB1,0.777943253,2.285553796,0.330286215,-0.29504064,0.388603414,-1
438,MODEL1,PARMS,LB1,0.790402317,1.279591613,0.611135876,-1.590710794,2.696479171,-1
439,MODEL1,PARMS,LB1,0.706144475,1.746183904,0.445329171,-0.699154584,1.205109563,-1
440,MODEL1,PARMS,LB1,0.747321068,2.350208047,0.280463201,-0.014656322,-0.114709651,-1
441,MODEL1,PARMS,LB1,0.757596801,2.777104218,0.183112784,0.157781819,-0.353508305,-1
442,MODEL1,PARMS,LB1,0.743292096,2.733747054,0.198471403,0.183208971,-0.420590133,-1
443,MODEL1,PARMS,LB1,0.721636558,1.718717149,0.460414429,-0.66254847,1.015290541,-1
444,MODEL1,PARMS,LB1,0.682045303,2.191856538,0.323302538,-0.060086196,-0.145298269,-1
445,MODEL1,PARMS,LB1,0.691948633,2.874710694,0.119972206,0.568648487,-1.039470772,-1
446,MODEL1,PARMS,LB1,0.773727187,2.278374328,0.309671323,0.05610983,-0.327465438,-1
447,MODEL1,PARMS,LB1,0.747645718,2.605235209,0.206996435,0.176090368,-0.344945576,-1
448,MODEL1,PARMS,LB1,0.762922773,3.098096308,0.072111185,0.856453172,-1.55362891,-1
449,MODEL1,PARMS,LB1,0.723881373,2.873659019,0.137418325,0.171827866,-0.186200832,-1
450,MODEL1,PARMS,LB1,0.743273288,2.124287625,0.329160876,-0.043311787,-0.123689321,-1
451,MODEL1,PARMS,LB1,0.770508891,2.763875405,0.171201629,0.530280824,-1.087099256,-1
452,MODEL1,PARMS,LB1,0.721709521,2.831084593,0.145537655,0.828941198,-1.702714658,-1
453,MODEL1,PARMS,LB1,0.749857572,2.71654229,0.18806883,0.0842017,-0.147006941,-1
454,MODEL1,PARMS,LB1,0.706501272,2.276716036,0.310474056,-0.057319623,-0.112779254,-1
455,MODEL1,PARMS,LB1,0.732250866,2.285875001,0.330148695,-0.746945595,1.330497521,-1
456,MODEL1,PARMS,LB1,0.767007152,2.535899127,0.239345251,-0.060963972,0.119900131,-1
457,MODEL1,PARMS,LB1,0.712458323,1.814125608,0.429707974,-0.524041932,0.69626372,-1
458,MODEL1,PARMS,LB1,0.741970635,2.092077077,0.38424103,-0.670914778,1.027991688,-1
459,MODEL1,PARMS,LB1,0.722016791,2.860250273,0.111017825,1.188326291,-2.300660016,-1
460,MODEL1,PARMS,LB1,0.777597597,2.700860503,0.183029833,0.496276234,-0.973320136,-1
461,MODEL1,PARMS,LB1,0.704702642,2.02120948,0.365459769,-0.344649694,0.446145843,-1
462,MODEL1,PARMS,LB1,0.766416182,2.891689615,0.140386613,0.398767909,-0.742165414,-1
463,MODEL1,PARMS,LB1,0.734607494,2.576165219,0.212884048,0.184788422,-0.339050766,-1
464,MODEL1,PARMS,LB1,0.7318724,2.523896607,0.235202468,0.186720515,-0.455060179,-1
465,MODEL1,PARMS,LB1,0.739810431,2.75413251,0.153106947,0.647614864,-1.219073021,-1
466,MODEL1,PARMS,LB1,0.754615453,3.353616846,0.033339978,0.608736328,-1.111167839,-1
467,MODEL1,PARMS,LB1,0.728094688,2.294339614,0.281999041,0.042516861,-0.187509848,-1
468,MODEL1,PARMS,LB1,0.805485878,2.529183371,0.255105138,0.260292505,-0.670840969,-1
469,MODEL1,PARMS,LB1,0.769913749,3.420628334,-0.033918375,1.373265901,-2.446622005,-1
470,MODEL1,PARMS,LB1,0.739394179,2.015426216,0.353011208,-0.121597524,-0.001302072,-1
471,MODEL1,PARMS,LB1,0.753109034,2.067523177,0.381354497,-0.795062435,1.331950088,-1
472,MODEL1,PARMS,LB1,0.728863348,2.883496566,0.123635174,0.571770035,-0.976107456,-1
473,MODEL1,PARMS,LB1,0.774591484,2.27759795,0.286570504,0.221623178,-0.543360413,-1
474,MODEL1,PARMS,LB1,0.740498376,2.772041904,0.145701813,0.686172569,-1.327772852,-1
475,MODEL1,PARMS,LB1,0.748514715,2.657887396,0.197409764,0.217217401,-0.490839193,-1
476,MODEL1,PARMS,LB1,0.756081873,1.861388863,0.430781881,-0.894148816,1.588096324,-1
477,MODEL1,PARMS,LB1,0.714004584,2.3894007,0.25389515,0.222484362,-0.519793599,-1
478,MODEL1,PARMS,LB1,0.701569705,2.620389565,0.177031836,0.49996538,-0.959304609,-1
479,MODEL1,PARMS,LB1,0.704412679,2.145483145,0.34002474,-0.322648891,0.580139414,-1
480,MODEL1,PARMS,LB1,0.814605927,1.673444042,0.523774711,-1.663948634,3.02004276,-1
481,MODEL1,PARMS,LB1,0.777822549,2.165717268,0.318431047,0.089994468,-0.355447242,-1
482,MODEL1,PARMS,LB1,0.793502999,2.216637625,0.353630822,-0.374235504,0.485482711,-1
483,MODEL1,PARMS,LB1,0.710913336,1.358747465,0.563013346,-1.150822213,1.818246076,-1
484,MODEL1,PARMS,LB1,0.749715279,1.584339943,0.520233917,-1.080580196,1.769524576,-1
485,MODEL1,PARMS,LB1,0.721930414,3.313615357,0.009578025,1.218984667,-2.203135445,-1
486,MODEL1,PARMS,LB1,0.734179111,1.871047036,0.421858412,-0.952173794,1.762447352,-1
487,MODEL1,PARMS,LB1,0.760342796,2.257403747,0.320684335,-0.449022088,0.795927987,-1
488,MODEL1,PARMS,LB1,0.749419731,2.605419219,0.224446919,-0.140722614,0.292654048,-1
489,MODEL1,PARMS,LB1,0.714089778,2.549562331,0.216301549,0.254391087,-0.535971025,-1
490,MODEL1,PARMS,LB1,0.707280697,2.286629009,0.308048219,-0.366353685,0.561320841,-1
491,MODEL1,PARMS,LB1,0.772470217,3.002968892,0.101611156,0.883929121,-1.738834802,-1
492,MODEL1,PARMS,LB1,0.728658682,2.691556654,0.1525352,0.798406812,-1.457823724,-1
493,MODEL1,PARMS,LB1,0.768741249,2.252344811,0.316727696,-0.093492181,-0.103823309,-1
494,MODEL1,PARMS,LB1,0.72284032,2.00124058,0.37895715,-0.452582958,0.653665791,-1
495,MODEL1,PARMS,LB1,0.71976762,1.949662514,0.37587042,-0.231257894,0.17805425,-1
496,MODEL1,PARMS,LB1,0.744793846,2.562644152,0.243928143,-0.01751125,-0.025356159,-1
497,MODEL1,PARMS,LB1,0.747853948,2.339155861,0.277378711,0.168631292,-0.497544367,-1
498,MODEL1,PARMS,LB1,0.705420315,2.471963573,0.248317735,-0.116797272,0.240977374,-1
499,MODEL1,PARMS,LB1,0.71606595,2.275847492,0.324125333,-0.635907544,1.279452835,-1
500,MODEL1,PARMS,LB1,0.756345133,3.047191528,0.075431282,0.980149189,-1.884816974,-1
501,MODEL1,PARMS,LB1,0.772115488,2.643213916,0.232492354,-0.318276376,0.655077689,-1
502,MODEL1,PARMS,LB1,0.75221663,2.442021676,0.261864365,0.114091798,-0.418266593,-1
503,MODEL1,PARMS,LB1,0.748163619,2.148279977,0.348589709,-0.589303503,1.035565098,-1
504,MODEL1,PARMS,LB1,0.743761558,2.582008846,0.213347318,0.276085551,-0.598428781,-1
505,MODEL1,PARMS,LB1,0.726495658,2.532895735,0.210581899,0.62039305,-1.337550527,-1
506,MODEL1,PARMS,LB1,0.757425209,2.623606225,0.207081163,0.036976896,-0.104600635,-1
507,MODEL1,PARMS,LB1,0.799323585,2.025009264,0.390408909,-0.829394664,1.465314616,-1
508,MODEL1,PARMS,LB1,0.748823929,1.846826934,0.413301728,-0.172099451,-0.021222867,-1
509,MODEL1,PARMS,LB1,0.734199009,2.434551309,0.30229558,-0.685132373,1.202549291,-1
510,MODEL1,PARMS,LB1,0.719016268,2.430763329,0.242338642,0.573733943,-1.239650648,-1
511,MODEL1,PARMS,LB1,0.731979896,2.611601754,0.175333626,0.999207552,-2.086029708,-1
512,MODEL1,PARMS,LB1,0.756054623,2.638509963,0.200930797,0.671988153,-1.504839911,-1
513,MODEL1,PARMS,LB1,0.734451663,1.973847439,0.417661342,-0.831729258,1.414471609,-1
514,MODEL1,PARMS,LB1,0.742905622,3.460304805,-0.047712865,1.752631392,-3.252287414,-1
515,MODEL1,PARMS,LB1,0.759593231,2.125235911,0.340735398,-0.044186208,-0.142485641,-1
516,MODEL1,PARMS,LB1,0.807419459,3.473709718,-0.051848035,1.610454876,-2.932339012,-1
517,MODEL1,PARMS,LB1,0.718941734,2.844473004,0.128993047,1.044664299,-2.077199967,-1
518,MODEL1,PARMS,LB1,0.804082778,2.941600878,0.121970755,0.474221198,-0.900634136,-1
519,MODEL1,PARMS,LB1,0.739787545,2.434468282,0.255867042,0.197728524,-0.467002702,-1
520,MODEL1,PARMS,LB1,0.714159427,2.431590262,0.247829879,0.097419604,-0.193203188,-1
521,MODEL1,PARMS,LB1,0.761806924,2.732880247,0.207122963,-0.018720534,0.059963484,-1
522,MODEL1,PARMS,LB1,0.772618051,2.464527683,0.262070349,-0.016802664,-0.029106894,-1
523,MODEL1,PARMS,LB1,0.738481623,2.030348496,0.399690591,-0.787735843,1.322369045,-1
524,MODEL1,PARMS,LB1,0.718422569,2.346931153,0.2871932,-0.163610006,0.2980415,-1
525,MODEL1,PARMS,LB1,0.744904335,2.867329316,0.11153434,0.984572482,-1.894759698,-1
526,MODEL1,PARMS,LB1,0.718054948,2.627459901,0.213270473,0.022499147,-0.072228822,-1
527,MODEL1,PARMS,LB1,0.736549419,2.36020324,0.270534126,0.165206102,-0.414313697,-1
528,MODEL1,PARMS,LB1,0.816449134,2.739501192,0.227684992,0.026261411,-0.217250412,-1
529,MODEL1,PARMS,LB1,0.727007621,2.545174234,0.211867668,0.575007802,-1.303449225,-1
530,MODEL1,PARMS,LB1,0.699171687,3.093133477,0.079081065,1.031802391,-1.995477254,-1
531,MODEL1,PARMS,LB1,0.735897015,1.950279341,0.365775783,-0.322311975,0.527873308,-1
532,MODEL1,PARMS,LB1,0.751854832,1.525883291,0.504545674,-0.797300707,1.265271119,-1
533,MODEL1,PARMS,LB1,0.733468814,2.013690377,0.379943502,-0.392551824,0.521853725,-1
534,MODEL1,PARMS,LB1,0.759182668,3.140462421,0.094255759,0.46567406,-0.700893393,-1
535,MODEL1,PARMS,LB1,0.750050537,2.150120262,0.335335874,-0.025705002,-0.187773224,-1
536,MODEL1,PARMS,LB1,0.758273775,2.843631122,0.178190461,-0.06356239,0.178344238,-1
537,MODEL1,PARMS,LB1,0.715785752,2.557576137,0.222702568,0.332392128,-0.698446796,-1
538,MODEL1,PARMS,LB1,0.761545154,1.947680552,0.396776805,-0.684064347,1.093657907,-1
539,MODEL1,PARMS,LB1,0.797666015,2.752660783,0.151678743,0.774650489,-1.523171128,-1
540,MODEL1,PARMS,LB1,0.75947004,2.633858184,0.227688007,-0.48222869,1.056266263,-1
541,MODEL1,PARMS,LB1,0.749125473,2.750575458,0.18137865,0.469208279,-1.06066626,-1
542,MODEL1,PARMS,LB1,0.759455028,2.762427505,0.163264348,0.443693455,-0.918454449,-1
543,MODEL1,PARMS,LB1,0.811872816,2.139249292,0.317466648,0.24332975,-0.733827623,-1
544,MODEL1,PARMS,LB1,0.730473167,2.653893367,0.20593331,0.185765934,-0.45649057,-1
545,MODEL1,PARMS,LB1,0.724950891,2.384989389,0.250503635,0.23762269,-0.592581991,-1
546,MODEL1,PARMS,LB1,0.722466766,2.36306784,0.286539978,-0.078596729,0.064004174,-1
547,MODEL1,PARMS,LB1,0.772908029,2.062397561,0.35951051,-0.473100868,0.778535815,-1
548,MODEL1,PARMS,LB1,0.767578744,3.398610712,-0.019989026,1.261044069,-2.192709107,-1
549,MODEL1,PARMS,LB1,0.769845168,2.371451442,0.287429068,-0.225800107,0.291343777,-1
550,MODEL1,PARMS,LB1,0.735703033,2.213794318,0.32728744,-0.434468438,0.698514545,-1
551,MODEL1,PARMS,LB1,0.762670567,2.883710103,0.147998694,0.259626909,-0.462259756,-1
552,MODEL1,PARMS,LB1,0.743702691,1.966182795,0.398155135,-0.608033856,0.993410219,-1
553,MODEL1,PARMS,LB1,0.755840318,2.477870007,0.287070063,-0.347848498,0.526779294,-1
554,MODEL1,PARMS,LB1,0.770028761,2.41710233,0.234284794,0.483478482,-0.974940419,-1
555,MODEL1,PARMS,LB1,0.694744968,2.558143232,0.21044064,0.13914267,-0.081862955,-1
556,MODEL1,PARMS,LB1,0.754737711,2.750768071,0.166178553,0.46444193,-0.98131849,-1
557,MODEL1,PARMS,LB1,0.74354683,2.653520147,0.213954822,-0.009049477,-0.069323223,-1
558,MODEL1,PARMS,LB1,0.771404479,1.995217114,0.377701126,-0.419993483,0.644022811,-1
559,MODEL1,PARMS,LB1,0.750509673,1.800967128,0.435880466,-0.754119089,1.147955552,-1
560,MODEL1,PARMS,LB1,0.747418263,2.813710417,0.139373957,0.716124406,-1.411717762,-1
561,MODEL1,PARMS,LB1,0.713682952,1.621205928,0.492495337,-1.002849566,1.711056341,-1
562,MODEL1,PARMS,LB1,0.787853221,2.044490872,0.378673682,-0.638070417,1.144513435,-1
563,MODEL1,PARMS,LB1,0.815732637,2.818172657,0.164371959,0.6652406,-1.434356419,-1
564,MODEL1,PARMS,LB1,0.727346921,2.609043575,0.206760649,0.565321882,-1.311464732,-1
565,MODEL1,PARMS,LB1,0.730863703,1.637173693,0.498099205,-1.147937767,1.927365275,-1
566,MODEL1,PARMS,LB1,0.771635791,2.612371449,0.213247606,0.406957845,-0.877294844,-1
567,MODEL1,PARMS,LB1,0.757440532,2.045515662,0.388207388,-0.778600006,1.360627814,-1
568,MODEL1,PARMS,LB1,0.723012961,2.45875075,0.265716798,0.14368379,-0.399998871,-1
569,MODEL1,PARMS,LB1,0.751283223,2.963070299,0.112324671,0.770767324,-1.457402762,-1
570,MODEL1,PARMS,LB1,0.730168223,2.087510006,0.355379183,-0.243536818,0.285153348,-1
571,MODEL1,PARMS,LB1,0.740513445,2.191362824,0.33163775,-0.421875915,0.72511897,-1
572,MODEL1,PARMS,LB1,0.784397066,3.068643927,0.076839089,1.141963794,-2.158818823,-1
573,MODEL1,PARMS,LB1,0.79403062,3.960589694,-0.16352551,1.552639496,-2.51911977,-1
574,MODEL1,PARMS,LB1,0.740692416,3.169852636,0.051811895,0.844736343,-1.451780344,-1
575,MODEL1,PARMS,LB1,0.768061868,2.485409877,0.247753754,0.263415877,-0.5592766,-1
576,MODEL1,PARMS,LB1,0.721154858,2.583654569,0.207258549,0.224054445,-0.375318812,-1
577,MODEL1,PARMS,LB1,0.708910119,2.310107108,0.305636216,-0.487536759,1.034030192,-1
578,MODEL1,PARMS,LB1,0.740798585,2.63172594,0.156213386,1.254871891,-2.571231786,-1
579,MODEL1,PARMS,LB1,0.697423791,2.395493351,0.268905579,0.226620744,-0.619509898,-1
580,MODEL1,PARMS,LB1,0.703468552,2.238061605,0.343217429,-0.536995276,0.81968327,-1
581,MODEL1,PARMS,LB1,0.699565566,2.715688084,0.152962638,0.772007575,-1.55519036,-1
582,MODEL1,PARMS,LB1,0.688042577,2.763003484,0.166523928,0.590907864,-1.20551918,-1
