SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,RB4
56,MODEL1,PARMS,RB4,0.811744452,1.496755964,0.601916436,-1.690389208,2.785637736,-1
57,MODEL1,PARMS,RB4,0.688140002,2.626172378,0.305850169,-0.734728315,1.336869225,-1
58,MODEL1,PARMS,RB4,0.681784573,2.139347773,0.429685429,-1.365493882,2.372079434,-1
59,MODEL1,PARMS,RB4,0.711423518,2.638164665,0.243799677,0.102638122,-0.348035249,-1
60,MODEL1,PARMS,RB4,0.75377723,3.51639552,0.018972099,0.990458131,-2.001991114,-1
61,MODEL1,PARMS,RB4,0.763455709,2.594808958,0.294012891,-0.483944395,0.75862092,-1
62,MODEL1,PARMS,RB4,0.702439412,2.556057405,0.306844136,-0.446334233,0.582081912,-1
63,MODEL1,PARMS,RB4,0.729355675,2.065786517,0.430787407,-0.901297832,1.315417138,-1
64,MODEL1,PARMS,RB4,0.750794044,2.896873931,0.171190094,0.206012822,-0.38636985,-1
65,MODEL1,PARMS,RB4,0.717137505,1.732784298,0.525212594,-1.569297585,2.675752801,-1
66,MODEL1,PARMS,RB4,0.678377056,2.361115369,0.33738996,-0.599817524,0.974973575,-1
67,MODEL1,PARMS,RB4,0.735020888,2.692487777,0.269259324,-0.66114056,1.183321181,-1
68,MODEL1,PARMS,RB4,0.7459857,2.719698679,0.270270724,-0.361072396,0.477946193,-1
69,MODEL1,PARMS,RB4,0.755590877,1.68223929,0.57183605,-1.780429221,3.019445733,-1
70,MODEL1,PARMS,RB4,0.734628198,2.508018054,0.358573714,-1.391970472,2.50339212,-1
71,MODEL1,PARMS,RB4,0.74105841,2.926387882,0.212629773,-0.209244368,0.274326079,-1
72,MODEL1,PARMS,RB4,0.739455106,2.577354095,0.288348398,-0.303319023,0.35149705,-1
73,MODEL1,PARMS,RB4,0.755197634,2.291955133,0.381565299,-0.768893764,1.170688358,-1
74,MODEL1,PARMS,RB4,0.742959712,3.019234541,0.157489207,0.248979738,-0.457588452,-1
75,MODEL1,PARMS,RB4,0.701363688,2.677831898,0.249116754,-0.166025798,0.137224669,-1
76,MODEL1,PARMS,RB4,0.714854524,2.919686681,0.186935334,-0.013163694,-0.053833016,-1
77,MODEL1,PARMS,RB4,0.738089774,2.408107816,0.347603877,-0.856281957,1.457186859,-1
78,MODEL1,PARMS,RB4,0.71966438,3.056515393,0.16829808,0.086924568,-0.322772678,-1
79,MODEL1,PARMS,RB4,0.752669124,2.755329192,0.247291402,-0.465808665,0.929135931,-1
80,MODEL1,PARMS,RB4,0.773248071,2.330632061,0.367883682,-0.768112334,1.306882166,-1
81,MODEL1,PARMS,RB4,0.721602064,2.568475208,0.305311472,-0.264899394,0.268596583,-1
82,MODEL1,PARMS,RB4,0.792018866,2.291197548,0.37460958,-0.85344051,1.454764464,-1
83,MODEL1,PARMS,RB4,0.706967059,2.830503543,0.252383795,-0.637660712,1.206696474,-1
84,MODEL1,PARMS,RB4,0.689090581,3.102038389,0.133065079,0.232342625,-0.371855744,-1
85,MODEL1,PARMS,RB4,0.762215136,2.447197583,0.352032985,-0.788252949,1.314072713,-1
86,MODEL1,PARMS,RB4,0.741658406,2.704249297,0.297789591,-0.814615371,1.409580936,-1
87,MODEL1,PARMS,RB4,0.737209223,2.489491706,0.262194133,0.401564081,-1.051825299,-1
88,MODEL1,PARMS,RB4,0.760062962,1.955091436,0.499285253,-1.626658956,2.719421551,-1
89,MODEL1,PARMS,RB4,0.696956645,2.179155069,0.402583601,-0.896720906,1.388504224,-1
90,MODEL1,PARMS,RB4,0.711464392,2.268959831,0.380013511,-0.80706725,1.329061664,-1
91,MODEL1,PARMS,RB4,0.710935954,2.873604707,0.198503685,0.336398481,-0.827262234,-1
92,MODEL1,PARMS,RB4,0.721891317,2.203675378,0.409882074,-0.976969926,1.569686336,-1
93,MODEL1,PARMS,RB4,0.740393351,3.271222629,0.126005852,-0.082362229,0.120876396,-1
94,MODEL1,PARMS,RB4,0.729127802,2.805332329,0.211742998,0.30740831,-0.855829413,-1
95,MODEL1,PARMS,RB4,0.71185931,2.41393335,0.314945416,-0.117749732,-0.036135162,-1
96,MODEL1,PARMS,RB4,0.715907695,3.087766337,0.169914426,-0.239763109,0.476305279,-1
97,MODEL1,PARMS,RB4,0.727336997,2.994265537,0.185587317,-0.199156527,0.328924162,-1
98,MODEL1,PARMS,RB4,0.73954363,2.219683354,0.38275076,-0.6166603,0.844117548,-1
99,MODEL1,PARMS,RB4,0.708656457,2.809651009,0.221061251,-0.03145549,-0.241082199,-1
100,MODEL1,PARMS,RB4,0.73409473,2.306868873,0.361377616,-0.473976074,0.564548003,-1
101,MODEL1,PARMS,RB4,0.661702493,2.829143853,0.236537489,-0.599954843,1.094324413,-1
102,MODEL1,PARMS,RB4,0.703309483,2.441718303,0.325214288,-0.58340514,0.958600245,-1
103,MODEL1,PARMS,RB4,0.720830664,3.161497806,0.141882079,0.173990789,-0.399573625,-1
104,MODEL1,PARMS,RB4,0.719901927,2.371888873,0.340954127,-0.724803897,1.21375445,-1
105,MODEL1,PARMS,RB4,0.746130789,2.229213111,0.363050847,-0.589169828,0.894681888,-1
106,MODEL1,PARMS,RB4,0.721283163,2.640655466,0.274804924,-0.491568168,0.846455664,-1
107,MODEL1,PARMS,RB4,0.77385266,2.373379546,0.358816672,-0.906835693,1.493487691,-1
108,MODEL1,PARMS,RB4,0.733331801,1.541001072,0.586862262,-1.827603725,3.134823182,-1
109,MODEL1,PARMS,RB4,0.735375098,2.993019356,0.184318598,-0.167875227,0.205267486,-1
110,MODEL1,PARMS,RB4,0.768930178,3.320843895,0.091297563,0.20236687,-0.358349016,-1
111,MODEL1,PARMS,RB4,0.678817991,3.285574354,0.107275147,0.291349331,-0.59025043,-1
112,MODEL1,PARMS,RB4,0.725711557,2.665196951,0.248989289,0.053272322,-0.305561537,-1
113,MODEL1,PARMS,RB4,0.713926325,2.249907115,0.403491106,-0.941003056,1.474967575,-1
114,MODEL1,PARMS,RB4,0.740237548,2.884041204,0.221280877,-0.304884831,0.437607193,-1
115,MODEL1,PARMS,RB4,0.741984569,2.626279018,0.297375768,-0.72467529,1.247943463,-1
116,MODEL1,PARMS,RB4,0.711786157,3.156848048,0.118307082,0.200320393,-0.342127221,-1
117,MODEL1,PARMS,RB4,0.732938476,1.911403905,0.50692299,-1.767781377,3.113271236,-1
118,MODEL1,PARMS,RB4,0.740331038,3.831924663,-0.022753431,0.552022048,-1.077507273,-1
119,MODEL1,PARMS,RB4,0.797715518,2.664797933,0.249581378,-0.066651557,0.012402293,-1
120,MODEL1,PARMS,RB4,0.706570074,3.020844495,0.15856041,0.283510023,-0.644886162,-1
121,MODEL1,PARMS,RB4,0.741255263,2.461748484,0.287450993,0.157389761,-0.526708339,-1
122,MODEL1,PARMS,RB4,0.782265579,2.713026172,0.261865927,0.009877653,-0.293705041,-1
123,MODEL1,PARMS,RB4,0.676748825,1.991541571,0.459513163,-1.136444299,1.885822228,-1
124,MODEL1,PARMS,RB4,0.728106124,2.429115422,0.362092976,-0.862633715,1.38974096,-1
125,MODEL1,PARMS,RB4,0.792582026,2.433315829,0.355156799,-0.762421158,1.300731504,-1
126,MODEL1,PARMS,RB4,0.715950758,2.347325364,0.361386448,-0.553004516,0.725512356,-1
127,MODEL1,PARMS,RB4,0.738954917,2.977320638,0.190707369,-0.019760987,0.008797247,-1
128,MODEL1,PARMS,RB4,0.704635895,3.877088364,-0.062956503,0.961033412,-1.716870248,-1
129,MODEL1,PARMS,RB4,0.722270152,1.943971298,0.485882202,-1.420354961,2.415967237,-1
130,MODEL1,PARMS,RB4,0.720038462,3.618918959,-0.016883093,0.970515992,-1.925582984,-1
131,MODEL1,PARMS,RB4,0.745161168,3.813008032,-0.042766761,0.698273386,-1.199827704,-1
132,MODEL1,PARMS,RB4,0.695045,2.644472918,0.300496346,-1.051633691,1.815340522,-1
133,MODEL1,PARMS,RB4,0.76413366,1.804318826,0.50640595,-1.209836282,1.894081658,-1
134,MODEL1,PARMS,RB4,0.725661614,2.624172745,0.286307567,-0.421781432,0.578828081,-1
135,MODEL1,PARMS,RB4,0.707201971,2.873031889,0.204328507,-0.028695637,-0.022996123,-1
136,MODEL1,PARMS,RB4,0.750364273,2.578713877,0.312917832,-0.571802103,0.917225346,-1
137,MODEL1,PARMS,RB4,0.733521085,2.620009396,0.28824915,-0.41185123,0.572421733,-1
138,MODEL1,PARMS,RB4,0.723591485,2.835366407,0.198551196,0.027031589,-0.148319183,-1
139,MODEL1,PARMS,RB4,0.675763318,3.168305224,0.142272228,-0.11119677,0.25528254,-1
140,MODEL1,PARMS,RB4,0.798266627,2.625203686,0.308375276,-0.621067117,0.984955405,-1
141,MODEL1,PARMS,RB4,0.727885035,3.058934111,0.187766991,-0.28236703,0.421323181,-1
142,MODEL1,PARMS,RB4,0.684451208,2.279624985,0.374168086,-0.908536805,1.506576597,-1
143,MODEL1,PARMS,RB4,0.690774276,2.463330725,0.333764596,-0.761580532,1.279032698,-1
144,MODEL1,PARMS,RB4,0.711663661,2.362693109,0.353537394,-0.477029997,0.688979706,-1
145,MODEL1,PARMS,RB4,0.719555191,3.444731369,0.047972326,0.400432628,-0.637237541,-1
146,MODEL1,PARMS,RB4,0.681412777,2.778723229,0.254872668,-0.39423035,0.650590716,-1
147,MODEL1,PARMS,RB4,0.718970683,2.752737301,0.247302538,-0.10921501,-0.018983639,-1
148,MODEL1,PARMS,RB4,0.724598484,2.347073947,0.391425186,-1.125692203,1.855924782,-1
149,MODEL1,PARMS,RB4,0.737251507,2.687549616,0.289010685,-0.831650646,1.546651943,-1
150,MODEL1,PARMS,RB4,0.768755157,1.97042725,0.456511149,-1.073553054,1.663475425,-1
151,MODEL1,PARMS,RB4,0.726208775,3.156878459,0.122497733,0.069410352,-0.135737011,-1
152,MODEL1,PARMS,RB4,0.753936368,1.862636061,0.509555638,-1.344849509,2.118314446,-1
153,MODEL1,PARMS,RB4,0.744377732,2.169387392,0.411033341,-1.06371482,1.808691436,-1
154,MODEL1,PARMS,RB4,0.699334014,2.988703519,0.182251281,-0.31231901,0.659952631,-1
155,MODEL1,PARMS,RB4,0.738942545,2.161516329,0.411365346,-0.871413384,1.355495636,-1
156,MODEL1,PARMS,RB4,0.77331958,2.60763569,0.299301335,-0.095513262,-0.117042142,-1
157,MODEL1,PARMS,RB4,0.746536253,1.938536196,0.504937392,-1.491909142,2.516687778,-1
158,MODEL1,PARMS,RB4,0.717694167,2.924366744,0.193635848,-0.141134143,0.177318316,-1
159,MODEL1,PARMS,RB4,0.680853449,3.242127649,0.116311589,-0.159621731,0.366821696,-1
160,MODEL1,PARMS,RB4,0.746392417,2.146301032,0.388892549,-0.383881768,0.381229281,-1
161,MODEL1,PARMS,RB4,0.68678766,2.474271772,0.309660761,-0.450643437,0.658384274,-1
162,MODEL1,PARMS,RB4,0.718252269,2.089388812,0.443112635,-1.124202308,1.748318391,-1
163,MODEL1,PARMS,RB4,0.710498297,2.780856667,0.2708803,-0.826650399,1.504531579,-1
164,MODEL1,PARMS,RB4,0.713427783,2.618552612,0.280951813,-0.259670146,0.273814,-1
165,MODEL1,PARMS,RB4,0.763975462,2.53969397,0.324641452,-0.575063004,0.826954206,-1
166,MODEL1,PARMS,RB4,0.733827954,2.878577744,0.215537775,-0.275605354,0.423432638,-1
167,MODEL1,PARMS,RB4,0.692166017,2.251375621,0.381109413,-0.884658767,1.461437863,-1
168,MODEL1,PARMS,RB4,0.714297998,2.400896162,0.345298098,-0.781970087,1.238921484,-1
169,MODEL1,PARMS,RB4,0.791799827,2.355711617,0.354729239,-0.515041574,0.722693225,-1
170,MODEL1,PARMS,RB4,0.72492154,3.204836951,0.105442404,0.098878254,-0.169181566,-1
171,MODEL1,PARMS,RB4,0.780570594,3.283149883,0.105538103,0.249663876,-0.508287334,-1
172,MODEL1,PARMS,RB4,0.721323012,2.583132862,0.303671663,-0.464681423,0.692401451,-1
173,MODEL1,PARMS,RB4,0.739700696,2.439934183,0.32213745,-0.468527439,0.693966838,-1
174,MODEL1,PARMS,RB4,0.651152049,2.24305436,0.415430579,-1.354261064,2.386895533,-1
175,MODEL1,PARMS,RB4,0.694943412,2.075444917,0.427954368,-1.083254866,1.758990095,-1
176,MODEL1,PARMS,RB4,0.730326917,1.691749864,0.552494903,-1.749037465,2.958959202,-1
177,MODEL1,PARMS,RB4,0.718722008,2.70270511,0.246548803,-0.271384659,0.386760131,-1
178,MODEL1,PARMS,RB4,0.816225637,2.621169547,0.317471902,-0.831131362,1.392968467,-1
179,MODEL1,PARMS,RB4,0.724419322,2.853219105,0.213709343,-0.032257586,-0.137539302,-1
180,MODEL1,PARMS,RB4,0.727670925,3.285386193,0.083231646,0.539401694,-0.963778387,-1
181,MODEL1,PARMS,RB4,0.737699802,2.231210386,0.427031337,-1.23095171,2.040650721,-1
182,MODEL1,PARMS,RB4,0.752931084,2.941149829,0.197631981,0.068746631,-0.33598948,-1
183,MODEL1,PARMS,RB4,0.748710964,2.513109801,0.309592796,-0.566777297,0.876002572,-1
184,MODEL1,PARMS,RB4,0.694052725,2.076913597,0.439910949,-0.973881755,1.568359445,-1
185,MODEL1,PARMS,RB4,0.772361883,2.586161048,0.310576711,-0.571490092,0.853026385,-1
186,MODEL1,PARMS,RB4,0.696209373,3.500707218,0.042251439,0.112034899,0.000315969,-1
187,MODEL1,PARMS,RB4,0.694109583,3.114269092,0.120704585,0.447668631,-0.819394483,-1
188,MODEL1,PARMS,RB4,0.773407169,1.573270855,0.551301319,-1.178117373,1.793179105,-1
189,MODEL1,PARMS,RB4,0.708360104,2.513899926,0.30588317,-0.495543111,0.768190629,-1
190,MODEL1,PARMS,RB4,0.807071718,2.893815762,0.18963087,0.321743468,-0.73517723,-1
191,MODEL1,PARMS,RB4,0.709584639,2.912665984,0.234098594,-0.72205258,1.303458189,-1
192,MODEL1,PARMS,RB4,0.688226488,2.843577779,0.197527525,0.139836559,-0.289797683,-1
193,MODEL1,PARMS,RB4,0.742634082,2.185161971,0.420238337,-1.109544014,1.896350845,-1
194,MODEL1,PARMS,RB4,0.690779335,2.522994276,0.296829484,-0.334103556,0.509553558,-1
195,MODEL1,PARMS,RB4,0.726580571,2.731234298,0.259749483,-0.426008577,0.633591345,-1
196,MODEL1,PARMS,RB4,0.690719157,1.476146254,0.594372007,-1.565345729,2.552513325,-1
197,MODEL1,PARMS,RB4,0.74413976,2.09620593,0.438159374,-1.174659856,1.955924356,-1
198,MODEL1,PARMS,RB4,0.785504514,2.606766918,0.295374239,-0.417869182,0.52594447,-1
199,MODEL1,PARMS,RB4,0.720780398,2.570171807,0.28218229,-0.216465841,0.306398489,-1
200,MODEL1,PARMS,RB4,0.699478052,2.423308165,0.325883647,-0.567968427,0.88498728,-1
201,MODEL1,PARMS,RB4,0.758868029,1.64507455,0.572912449,-1.55002501,2.470672468,-1
202,MODEL1,PARMS,RB4,0.702998872,2.439950327,0.336470035,-0.654252252,1.076263455,-1
203,MODEL1,PARMS,RB4,0.723265083,2.696238466,0.237279141,-0.106233106,0.01823704,-1
204,MODEL1,PARMS,RB4,0.760428787,3.07340028,0.124573469,0.759477593,-1.661883492,-1
205,MODEL1,PARMS,RB4,0.714513222,2.934615726,0.220088084,-0.672614437,1.174598218,-1
206,MODEL1,PARMS,RB4,0.701277461,2.530248362,0.310161268,-0.433276809,0.596174872,-1
207,MODEL1,PARMS,RB4,0.754708012,2.32597987,0.405285187,-1.332553724,2.297252745,-1
208,MODEL1,PARMS,RB4,0.706950395,2.990552539,0.177800831,-0.117536953,0.170727126,-1
209,MODEL1,PARMS,RB4,0.681973561,3.27129369,0.095204309,0.344959136,-0.617026393,-1
210,MODEL1,PARMS,RB4,0.681172717,3.398294278,0.061620279,0.479913955,-0.869230322,-1
211,MODEL1,PARMS,RB4,0.752318228,3.032886695,0.167482307,0.204589666,-0.464461051,-1
212,MODEL1,PARMS,RB4,0.744140709,3.328924054,0.102648277,0.250663122,-0.570622941,-1
213,MODEL1,PARMS,RB4,0.71550485,2.973055707,0.174112415,0.004520174,-0.122526974,-1
214,MODEL1,PARMS,RB4,0.734011787,2.612677372,0.284908556,-0.470585481,0.82654529,-1
215,MODEL1,PARMS,RB4,0.744727643,3.884908594,-0.05364622,1.056194858,-2.048549485,-1
216,MODEL1,PARMS,RB4,0.724272088,2.179595244,0.428044246,-1.353174018,2.360922496,-1
217,MODEL1,PARMS,RB4,0.721873467,2.145091063,0.443125794,-1.571698817,2.774741245,-1
218,MODEL1,PARMS,RB4,0.729796159,2.337893332,0.333111657,-0.286185007,0.215385794,-1
219,MODEL1,PARMS,RB4,0.689846467,2.989529798,0.19446455,-0.196238768,0.204260132,-1
220,MODEL1,PARMS,RB4,0.704854439,2.304768858,0.356015578,-0.553343554,0.772631583,-1
221,MODEL1,PARMS,RB4,0.726741459,2.576519096,0.297245954,-0.528706309,0.84036861,-1
222,MODEL1,PARMS,RB4,0.751597324,2.048645831,0.426395354,-0.771478264,1.216229863,-1
223,MODEL1,PARMS,RB4,0.753256558,2.406177825,0.319127727,0.054829974,-0.502446846,-1
224,MODEL1,PARMS,RB4,0.779187349,2.745861901,0.25611811,-0.230431512,0.373474457,-1
225,MODEL1,PARMS,RB4,0.684935163,3.425160545,0.051371795,0.435000094,-0.721907102,-1
226,MODEL1,PARMS,RB4,0.714947388,2.923491646,0.215467109,-0.089619755,0.054825905,-1
227,MODEL1,PARMS,RB4,0.709609403,2.095660863,0.459693539,-1.437067626,2.474710403,-1
228,MODEL1,PARMS,RB4,0.768553374,2.064721645,0.451127497,-0.983054763,1.446548235,-1
229,MODEL1,PARMS,RB4,0.741614612,2.80738654,0.230827055,-0.162208512,0.12264141,-1
230,MODEL1,PARMS,RB4,0.723089314,2.681270347,0.277203138,-0.627921053,1.113074206,-1
231,MODEL1,PARMS,RB4,0.760183514,3.056335756,0.135034823,0.542095027,-1.20116713,-1
232,MODEL1,PARMS,RB4,0.718143383,2.995331994,0.182299543,-0.0482779,0.041532825,-1
233,MODEL1,PARMS,RB4,0.720004528,2.080318591,0.454821964,-1.53798266,2.627495596,-1
234,MODEL1,PARMS,RB4,0.732494772,2.7626451,0.263981607,-0.688420946,1.146148931,-1
235,MODEL1,PARMS,RB4,0.690576677,3.084114094,0.158513303,0.111054602,-0.322369512,-1
236,MODEL1,PARMS,RB4,0.650308092,2.636349869,0.258541438,-0.363991841,0.559521228,-1
237,MODEL1,PARMS,RB4,0.701178489,2.338538622,0.355402027,-0.796770551,1.259400698,-1
238,MODEL1,PARMS,RB4,0.725074051,2.814487473,0.251777242,-0.278792235,0.342417647,-1
239,MODEL1,PARMS,RB4,0.709306932,2.580725045,0.314460548,-0.550989347,0.774916092,-1
240,MODEL1,PARMS,RB4,0.682856571,2.669261724,0.285971959,-0.367912716,0.458584581,-1
241,MODEL1,PARMS,RB4,0.642590024,3.327044444,0.065976217,0.344683996,-0.529459793,-1
242,MODEL1,PARMS,RB4,0.692156375,2.595587751,0.312258755,-0.582818902,0.913535243,-1
243,MODEL1,PARMS,RB4,0.68114963,2.660163976,0.290951688,-0.551544391,0.900623471,-1
244,MODEL1,PARMS,RB4,0.731228725,2.475740488,0.341419017,-0.955358196,1.698455037,-1
245,MODEL1,PARMS,RB4,0.694246577,2.569933502,0.286937583,-0.207785634,0.135025399,-1
246,MODEL1,PARMS,RB4,0.742777459,2.828026136,0.224965838,-0.234311213,0.359273123,-1
247,MODEL1,PARMS,RB4,0.718970674,2.430205847,0.342685654,-0.649045656,1.087508752,-1
248,MODEL1,PARMS,RB4,0.72698261,2.547822173,0.310440446,-0.761217492,1.319653568,-1
249,MODEL1,PARMS,RB4,0.743168649,2.55186479,0.295365627,-0.286378181,0.295530242,-1
250,MODEL1,PARMS,RB4,0.68616438,2.059400524,0.436815244,-1.185226173,1.964473954,-1
251,MODEL1,PARMS,RB4,0.731741489,3.376022152,0.060203355,0.520282976,-0.905629319,-1
252,MODEL1,PARMS,RB4,0.788214704,3.844796456,-0.044452889,0.901899213,-1.639228277,-1
253,MODEL1,PARMS,RB4,0.750398437,2.979721882,0.156751715,0.295908486,-0.616593324,-1
254,MODEL1,PARMS,RB4,0.731676983,2.834291081,0.220597815,-0.214879345,0.330800486,-1
255,MODEL1,PARMS,RB4,0.737948841,2.898298541,0.204465715,-0.186952032,0.303779668,-1
256,MODEL1,PARMS,RB4,0.737460502,2.563215833,0.268970863,0.132397332,-0.438739948,-1
257,MODEL1,PARMS,RB4,0.819170483,2.665352047,0.263823148,-0.13629585,0.017998648,-1
258,MODEL1,PARMS,RB4,0.761577746,1.975643912,0.48498309,-1.240013237,1.953207431,-1
259,MODEL1,PARMS,RB4,0.771312309,2.017233066,0.445963857,-0.939606854,1.531235381,-1
260,MODEL1,PARMS,RB4,0.712031958,2.389087154,0.366871086,-0.962335096,1.601892081,-1
261,MODEL1,PARMS,RB4,0.731632003,2.534468771,0.341390577,-1.052243204,1.8379268,-1
262,MODEL1,PARMS,RB4,0.735466321,2.980482974,0.162350022,0.210016561,-0.409622537,-1
263,MODEL1,PARMS,RB4,0.729184972,2.390498296,0.347542352,-0.611867239,0.84648807,-1
264,MODEL1,PARMS,RB4,0.761926301,3.329016656,0.090101394,0.661780914,-1.381074377,-1
265,MODEL1,PARMS,RB4,0.767685549,2.442792488,0.325711479,-0.128949271,0.021879999,-1
266,MODEL1,PARMS,RB4,0.74379798,2.837843863,0.225557642,-0.329781405,0.544515329,-1
267,MODEL1,PARMS,RB4,0.753040204,2.848818161,0.195794227,0.223771191,-0.546632397,-1
268,MODEL1,PARMS,RB4,0.741889681,3.023698757,0.19960146,-0.216651589,0.266956682,-1
269,MODEL1,PARMS,RB4,0.687865234,3.211350293,0.120854717,0.207635308,-0.629362632,-1
270,MODEL1,PARMS,RB4,0.718650576,3.177204828,0.134781688,0.004424357,0.068583661,-1
271,MODEL1,PARMS,RB4,0.793120627,2.498082192,0.333619289,-0.541438529,0.73299898,-1
