SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,RB10
13,MODEL1,PARMS,RB10,0.811070835,2.929449267,0.321650281,0.145067687,-0.483151017,-1
14,MODEL1,PARMS,RB10,0.81714881,2.7761017,0.363324861,0.068513021,-0.30806674,-1
15,MODEL1,PARMS,RB10,0.833486098,3.363415379,0.235597593,0.003938707,0.061298678,-1
16,MODEL1,PARMS,RB10,0.820628711,2.755660088,0.378747182,-0.184825891,0.291196185,-1
17,MODEL1,PARMS,RB10,0.787951296,2.88445631,0.35883121,-0.180019919,0.153061565,-1
18,MODEL1,PARMS,RB10,0.816083665,3.126616127,0.313938499,-0.248433788,0.425904105,-1
19,MODEL1,PARMS,RB10,0.773862607,2.586741758,0.475686307,-1.262013355,2.344367523,-1
20,MODEL1,PARMS,RB10,0.763140777,2.300592041,0.511972525,-0.596662073,0.744834904,-1
21,MODEL1,PARMS,RB10,0.809531261,2.015030153,0.622145846,-1.465891061,2.394383553,-1
22,MODEL1,PARMS,RB10,0.787590608,1.864796578,0.663052251,-1.306069515,1.849227114,-1
23,MODEL1,PARMS,RB10,0.803364028,2.093258082,0.603127575,-1.66728391,2.906719143,-1
24,MODEL1,PARMS,RB10,0.776419077,2.33699807,0.502538857,-0.519953327,0.581039131,-1
25,MODEL1,PARMS,RB10,0.899525528,3.419397869,0.212689836,0.471341237,-1.076935903,-1
26,MODEL1,PARMS,RB10,0.808784941,2.387218926,0.506170456,-1.235024682,2.169643068,-1
27,MODEL1,PARMS,RB10,0.848141479,2.7269712,0.409667819,-0.273698509,0.065833087,-1
28,MODEL1,PARMS,RB10,0.77452018,2.938950084,0.354789836,-0.314845232,0.372340226,-1
29,MODEL1,PARMS,RB10,0.835787142,2.414512751,0.504723776,-1.140018821,1.939854996,-1
30,MODEL1,PARMS,RB10,0.828279663,2.9074596,0.371138526,-0.190859934,0.07399129,-1
31,MODEL1,PARMS,RB10,0.81483816,2.615705084,0.413821937,-0.198981308,0.09173592,-1
32,MODEL1,PARMS,RB10,0.821951183,2.768939724,0.389989104,-0.019262735,-0.306474927,-1
33,MODEL1,PARMS,RB10,0.808063282,2.834165306,0.397916513,-0.743425483,1.282882306,-1
34,MODEL1,PARMS,RB10,0.808715628,3.155584288,0.276416617,0.52972659,-1.285431964,-1
35,MODEL1,PARMS,RB10,0.80209447,3.23692076,0.256360837,0.20544816,-0.463288867,-1
36,MODEL1,PARMS,RB10,0.852894637,2.525355313,0.463476462,-0.676793509,1.08849204,-1
37,MODEL1,PARMS,RB10,0.744895926,3.553941086,0.161226228,0.684743559,-1.357487421,-1
38,MODEL1,PARMS,RB10,0.824061145,2.907411895,0.366942248,-0.349109151,0.36423566,-1
39,MODEL1,PARMS,RB10,0.810806116,2.784586529,0.370287197,-0.202172573,0.298043437,-1
40,MODEL1,PARMS,RB10,0.823521434,2.694663272,0.394654527,-0.069008634,-0.082729086,-1
41,MODEL1,PARMS,RB10,0.810951015,2.409290061,0.469778174,-0.361219706,0.293960526,-1
42,MODEL1,PARMS,RB10,0.819834145,2.435364987,0.493937842,-0.830697856,1.320772969,-1
43,MODEL1,PARMS,RB10,0.741356732,2.319417438,0.497793904,-0.877894945,1.627199413,-1
44,MODEL1,PARMS,RB10,0.80870946,2.626246862,0.427093061,-0.378699194,0.503341634,-1
45,MODEL1,PARMS,RB10,0.777338991,2.290322517,0.542411642,-1.137352188,1.809454914,-1
46,MODEL1,PARMS,RB10,0.792031714,2.339714906,0.543370395,-1.444329752,2.587248656,-1
47,MODEL1,PARMS,RB10,0.807657915,2.17009137,0.577769319,-1.462909329,2.416354477,-1
48,MODEL1,PARMS,RB10,0.816513893,3.117252156,0.332503776,-0.596998224,1.18966617,-1
49,MODEL1,PARMS,RB10,0.844987343,2.924817713,0.343094108,-0.180772605,0.145569393,-1
50,MODEL1,PARMS,RB10,0.834328067,2.122513649,0.57725276,-0.858513225,1.123902696,-1
51,MODEL1,PARMS,RB10,0.842796968,2.553950536,0.468612285,-0.875495642,1.422097563,-1
52,MODEL1,PARMS,RB10,0.867489,2.681641614,0.440907344,-0.652371773,0.892844101,-1
53,MODEL1,PARMS,RB10,0.834975364,2.40698662,0.510426056,-0.752425291,0.953115114,-1
54,MODEL1,PARMS,RB10,0.788993971,2.439081609,0.480833042,-0.424074007,0.334210056,-1
55,MODEL1,PARMS,RB10,0.809420915,1.999252882,0.605738629,-1.03520858,1.519382481,-1
56,MODEL1,PARMS,RB10,0.819722635,1.233433837,0.807649453,-2.006345518,3.356769538,-1
57,MODEL1,PARMS,RB10,0.78755891,2.757577998,0.4043928,-0.418944833,0.681594444,-1
58,MODEL1,PARMS,RB10,0.801786888,2.943944071,0.380405287,-0.359527984,0.424002549,-1
59,MODEL1,PARMS,RB10,0.798969761,2.458547584,0.48183222,-0.790227278,1.310344474,-1
60,MODEL1,PARMS,RB10,0.809755677,2.700024701,0.390649289,-0.005211875,-0.257139508,-1
61,MODEL1,PARMS,RB10,0.775432822,1.947283714,0.641198242,-1.694544645,2.887631941,-1
62,MODEL1,PARMS,RB10,0.77879144,2.350391416,0.511410222,-0.977112213,1.58604121,-1
63,MODEL1,PARMS,RB10,0.809420349,2.2029097,0.560735323,-1.557598741,2.892771163,-1
64,MODEL1,PARMS,RB10,0.817722225,2.89027096,0.339282223,-0.069591845,-0.005052075,-1
65,MODEL1,PARMS,RB10,0.801664441,2.582949698,0.444324976,-0.58519858,0.9280386,-1
66,MODEL1,PARMS,RB10,0.734186833,2.134865959,0.582089183,-1.215542965,1.985893773,-1
67,MODEL1,PARMS,RB10,0.756410434,2.035335513,0.622276884,-1.476923181,2.45694439,-1
68,MODEL1,PARMS,RB10,0.820536854,2.482292917,0.508041451,-1.167483874,2.006024065,-1
69,MODEL1,PARMS,RB10,0.847312777,2.879919798,0.367945157,-0.392115479,0.516572903,-1
70,MODEL1,PARMS,RB10,0.834525377,2.093682625,0.586479054,-1.252944017,1.914548175,-1
71,MODEL1,PARMS,RB10,0.844271765,2.865252675,0.353140883,-0.051742,-0.166688426,-1
72,MODEL1,PARMS,RB10,0.817217786,2.931085405,0.342022552,-0.210847601,0.290265573,-1
73,MODEL1,PARMS,RB10,0.805366929,1.934164189,0.612170391,-1.351407178,2.325714382,-1
74,MODEL1,PARMS,RB10,0.830991207,2.52623276,0.439282182,-0.399265435,0.57173538,-1
75,MODEL1,PARMS,RB10,0.820933225,2.306105251,0.545061443,-1.274264488,2.129075605,-1
76,MODEL1,PARMS,RB10,0.83172342,2.905942733,0.349239554,-0.091121334,0.025271002,-1
77,MODEL1,PARMS,RB10,0.822628013,2.849618339,0.394259604,-0.849671795,1.550619526,-1
78,MODEL1,PARMS,RB10,0.793187747,2.787371759,0.385809526,-0.180868339,0.079740676,-1
79,MODEL1,PARMS,RB10,0.8049069,2.922086536,0.339172146,-0.15021861,0.114111807,-1
80,MODEL1,PARMS,RB10,0.829453636,3.104501823,0.315241459,0.088441505,-0.376136565,-1
81,MODEL1,PARMS,RB10,0.850605858,2.830956243,0.397798672,-0.242648541,0.086362528,-1
82,MODEL1,PARMS,RB10,0.729758226,2.013608013,0.590754404,-0.639849057,0.56982845,-1
83,MODEL1,PARMS,RB10,0.828221512,3.114752907,0.316675885,-0.334186843,0.606557495,-1
84,MODEL1,PARMS,RB10,0.805787704,2.984848182,0.33900238,-0.050204417,-0.048972594,-1
85,MODEL1,PARMS,RB10,0.794796425,2.141374865,0.590408781,-1.383381223,2.277023344,-1
86,MODEL1,PARMS,RB10,0.81370201,2.288896927,0.541449263,-1.393760534,2.492627541,-1
87,MODEL1,PARMS,RB10,0.780039882,2.845165346,0.366963782,-0.487763484,0.873188559,-1
88,MODEL1,PARMS,RB10,0.817926401,2.464762045,0.470898324,-0.667019196,0.933832932,-1
89,MODEL1,PARMS,RB10,0.772346066,1.280581787,0.850402275,-2.849479277,4.938822366,-1
90,MODEL1,PARMS,RB10,0.760386828,2.029731875,0.586206288,-1.074783165,1.692314187,-1
91,MODEL1,PARMS,RB10,0.80659395,2.753177569,0.388210925,0.180665001,-0.642284802,-1
92,MODEL1,PARMS,RB10,0.839746939,2.576646434,0.440375672,-0.564846539,0.856842766,-1
93,MODEL1,PARMS,RB10,0.806277959,2.500730742,0.510257369,-1.323375267,2.215587836,-1
94,MODEL1,PARMS,RB10,0.782292179,2.272230175,0.531967601,-1.163544099,2.03107893,-1
95,MODEL1,PARMS,RB10,0.781924665,2.129956543,0.570271239,-0.938912157,1.423992533,-1
96,MODEL1,PARMS,RB10,0.834374433,2.475734706,0.494930234,-1.123439312,1.957609004,-1
97,MODEL1,PARMS,RB10,0.814411011,1.75187927,0.67478005,-1.587325324,2.650172183,-1
98,MODEL1,PARMS,RB10,0.790186495,2.751435752,0.385578752,-0.231460259,0.192777285,-1
99,MODEL1,PARMS,RB10,0.80154332,2.271866568,0.538590734,-1.26846763,2.090601265,-1
100,MODEL1,PARMS,RB10,0.771832565,2.053074088,0.566699854,-0.758514108,1.078013046,-1
101,MODEL1,PARMS,RB10,0.799236026,2.703003006,0.433670914,-0.812103394,1.4281103,-1
102,MODEL1,PARMS,RB10,0.828883288,2.119998233,0.58571813,-1.240777482,1.994694496,-1
103,MODEL1,PARMS,RB10,0.817783353,2.668043582,0.403994011,-0.4115485,0.682130883,-1
104,MODEL1,PARMS,RB10,0.791655072,2.222533367,0.555984118,-1.100273421,1.768420899,-1
105,MODEL1,PARMS,RB10,0.81460477,2.133400619,0.575618691,-1.348369503,2.333151434,-1
106,MODEL1,PARMS,RB10,0.811603673,2.819947199,0.420629341,-0.83881519,1.399064852,-1
107,MODEL1,PARMS,RB10,0.818253746,2.590850089,0.434464582,-0.509023664,0.578952004,-1
108,MODEL1,PARMS,RB10,0.796658389,2.195635742,0.564901458,-1.440931825,2.485376413,-1
109,MODEL1,PARMS,RB10,0.797190718,2.917526199,0.364810481,-0.310993026,0.392015558,-1
110,MODEL1,PARMS,RB10,0.822246301,3.502597278,0.206630622,0.064127084,-0.002983936,-1
111,MODEL1,PARMS,RB10,0.830839968,2.592304785,0.456187913,-0.754859719,1.257462229,-1
112,MODEL1,PARMS,RB10,0.81824469,1.933369077,0.615100502,-0.936122764,1.418086806,-1
113,MODEL1,PARMS,RB10,0.783909669,2.858104043,0.376792278,-0.383505457,0.559924137,-1
114,MODEL1,PARMS,RB10,0.833556987,3.090813613,0.303949346,-0.002589539,-0.089040106,-1
115,MODEL1,PARMS,RB10,0.839781248,2.488602828,0.471302674,-0.958444041,1.664268637,-1
116,MODEL1,PARMS,RB10,0.729494472,3.111988324,0.292248871,0.209406871,-0.559571042,-1
117,MODEL1,PARMS,RB10,0.786043621,2.747705141,0.416138014,-0.819539341,1.501699366,-1
118,MODEL1,PARMS,RB10,0.801380305,3.196289394,0.291447323,-0.138723541,0.293169097,-1
119,MODEL1,PARMS,RB10,0.807384783,2.495284456,0.447102662,-0.526056674,0.790246655,-1
120,MODEL1,PARMS,RB10,0.777179656,2.263607381,0.499469179,-0.564143662,0.821139995,-1
121,MODEL1,PARMS,RB10,0.807040755,2.59935946,0.416644892,-0.184107659,0.066319868,-1
122,MODEL1,PARMS,RB10,0.793852386,2.184452187,0.523265173,-0.353947592,0.189912762,-1
123,MODEL1,PARMS,RB10,0.828529044,2.2799248,0.512637322,-0.79730693,1.244127138,-1
124,MODEL1,PARMS,RB10,0.782178332,1.962307765,0.594247885,-0.983614912,1.459784723,-1
125,MODEL1,PARMS,RB10,0.828761932,2.733943694,0.432061111,-0.734630692,1.261630269,-1
126,MODEL1,PARMS,RB10,0.821696555,2.200584967,0.552624313,-0.837616381,1.094361748,-1
127,MODEL1,PARMS,RB10,0.819902563,2.766252987,0.409287473,-0.47895312,0.691967833,-1
128,MODEL1,PARMS,RB10,0.812659801,3.66858541,0.174283792,0.134174499,-0.208891197,-1
129,MODEL1,PARMS,RB10,0.805381434,2.017148637,0.595890431,-1.136839617,1.763882167,-1
130,MODEL1,PARMS,RB10,0.794335217,2.356502099,0.544606753,-1.408757358,2.470156701,-1
131,MODEL1,PARMS,RB10,0.769340925,3.610792554,0.198608015,-0.065805903,0.180720975,-1
132,MODEL1,PARMS,RB10,0.794544369,3.157142417,0.298738277,-0.053619187,-0.159680336,-1
133,MODEL1,PARMS,RB10,0.82591939,1.280106909,0.828694184,-2.278342521,3.692791413,-1
134,MODEL1,PARMS,RB10,0.845016477,2.564743466,0.440785611,-0.603128237,0.920881426,-1
135,MODEL1,PARMS,RB10,0.819920572,2.909960304,0.377828964,-0.641895027,1.097535215,-1
136,MODEL1,PARMS,RB10,0.788144458,2.118649845,0.564437302,-0.675849931,0.932800071,-1
137,MODEL1,PARMS,RB10,0.820421656,3.406108549,0.240916025,0.054283206,-0.20951258,-1
138,MODEL1,PARMS,RB10,0.817453741,2.47574551,0.492013887,-0.972997621,1.553863607,-1
139,MODEL1,PARMS,RB10,0.771422732,3.331487954,0.244354823,-0.082361334,0.118153854,-1
140,MODEL1,PARMS,RB10,0.81087609,2.831949736,0.403344572,-0.489355968,0.684307679,-1
141,MODEL1,PARMS,RB10,0.815439052,3.17309622,0.280001715,-0.108045848,0.218029623,-1
142,MODEL1,PARMS,RB10,0.79338163,2.434675411,0.481823811,-0.715198586,1.16037595,-1
143,MODEL1,PARMS,RB10,0.810911541,2.262110318,0.526463743,-0.931119532,1.572358997,-1
144,MODEL1,PARMS,RB10,0.77562049,1.632048349,0.72668107,-1.511009907,2.3964945,-1
145,MODEL1,PARMS,RB10,0.818960785,2.732070045,0.416610201,-0.684863536,1.174110363,-1
146,MODEL1,PARMS,RB10,0.801965643,2.966995676,0.353207096,-0.42374546,0.750186693,-1
147,MODEL1,PARMS,RB10,0.805268916,2.324117384,0.551336791,-1.236606997,2.081576209,-1
148,MODEL1,PARMS,RB10,0.800766636,2.561287901,0.427057933,-0.090993493,-0.221772456,-1
149,MODEL1,PARMS,RB10,0.84594329,2.788727905,0.385665391,-0.477929948,0.795351606,-1
150,MODEL1,PARMS,RB10,0.825358438,1.696455831,0.679292402,-1.438878948,2.241631456,-1
151,MODEL1,PARMS,RB10,0.819422132,3.662517951,0.097067562,1.379101012,-2.682917743,-1
152,MODEL1,PARMS,RB10,0.764239844,2.032563255,0.616855854,-1.368629873,2.191577366,-1
153,MODEL1,PARMS,RB10,0.812816608,2.980654525,0.331573593,-0.423402528,0.724057016,-1
154,MODEL1,PARMS,RB10,0.803475167,2.197743379,0.554649416,-1.447725636,2.49715345,-1
155,MODEL1,PARMS,RB10,0.804463435,1.952138329,0.603812805,-0.777179292,0.910138705,-1
156,MODEL1,PARMS,RB10,0.793723523,2.25375014,0.550814071,-0.860458424,1.315098503,-1
157,MODEL1,PARMS,RB10,0.795442735,1.83930802,0.656088535,-1.132818697,1.465954559,-1
158,MODEL1,PARMS,RB10,0.787406911,2.621035132,0.410438891,-0.143736188,-0.126038496,-1
159,MODEL1,PARMS,RB10,0.805731465,3.566017553,0.213899044,-0.289870531,0.590580583,-1
160,MODEL1,PARMS,RB10,0.825238949,1.854487791,0.671665059,-1.851600223,3.093259751,-1
161,MODEL1,PARMS,RB10,0.831545955,1.682196825,0.711598191,-2.033880405,3.573552691,-1
162,MODEL1,PARMS,RB10,0.853157404,2.651870002,0.431909207,-0.434930051,0.482280425,-1
163,MODEL1,PARMS,RB10,0.816722647,3.478164904,0.181617806,0.625897626,-1.223325237,-1
164,MODEL1,PARMS,RB10,0.774600963,2.680901423,0.390039563,0.033472097,-0.409314372,-1
165,MODEL1,PARMS,RB10,0.768650768,2.545993878,0.469421464,-0.771396194,1.234208809,-1
166,MODEL1,PARMS,RB10,0.796817842,2.502761064,0.472796262,-0.956737005,1.74602085,-1
167,MODEL1,PARMS,RB10,0.819294962,2.558515172,0.437359868,-0.339741619,0.36615824,-1
168,MODEL1,PARMS,RB10,0.865534793,2.19443217,0.557029774,-0.984059434,1.478654982,-1
169,MODEL1,PARMS,RB10,0.786898021,2.766137917,0.385057223,-0.204692808,0.165437418,-1
170,MODEL1,PARMS,RB10,0.855503943,3.689844484,0.153672094,0.057207215,0.032874589,-1
171,MODEL1,PARMS,RB10,0.854409684,2.821080671,0.385160215,-0.617130397,1.005408807,-1
172,MODEL1,PARMS,RB10,0.758548674,2.281710695,0.532720532,-0.748115405,1.007619571,-1
173,MODEL1,PARMS,RB10,0.764924338,2.434269028,0.515770782,-0.934481598,1.369783217,-1
174,MODEL1,PARMS,RB10,0.748016976,3.229318604,0.280292259,0.137031459,-0.425710898,-1
175,MODEL1,PARMS,RB10,0.858655762,2.132419729,0.596338309,-1.434128811,2.336534182,-1
176,MODEL1,PARMS,RB10,0.818414417,1.470462616,0.759414162,-1.788692606,2.855959593,-1
177,MODEL1,PARMS,RB10,0.78323109,2.396905356,0.512665435,-1.077663385,1.740292089,-1
178,MODEL1,PARMS,RB10,0.797092199,2.30376807,0.534762843,-0.751954682,0.846078001,-1
179,MODEL1,PARMS,RB10,0.817000599,2.789851116,0.378895947,-0.009106437,-0.246165794,-1
180,MODEL1,PARMS,RB10,0.805776845,3.652744802,0.121366048,1.194828517,-2.482078636,-1
181,MODEL1,PARMS,RB10,0.77451687,2.897867782,0.349133145,-0.177760863,0.16205644,-1
182,MODEL1,PARMS,RB10,0.805502077,2.864611248,0.305186291,0.769464023,-1.74836598,-1
183,MODEL1,PARMS,RB10,0.800554195,3.032639191,0.350269753,-0.622575204,1.069810346,-1
184,MODEL1,PARMS,RB10,0.769820202,1.363140569,0.805303616,-2.329278931,3.925345628,-1
185,MODEL1,PARMS,RB10,0.786338577,2.923927342,0.336610599,0.169050924,-0.578564737,-1
186,MODEL1,PARMS,RB10,0.774401986,3.538081037,0.189148557,0.317144278,-0.570035536,-1
187,MODEL1,PARMS,RB10,0.799003669,3.505608932,0.158847188,0.984417356,-1.883409018,-1
188,MODEL1,PARMS,RB10,0.838933305,1.869963581,0.621377896,-1.06254305,1.542408234,-1
189,MODEL1,PARMS,RB10,0.788312691,2.856405871,0.347212447,-0.203941271,0.372110983,-1
190,MODEL1,PARMS,RB10,0.849846216,3.228604953,0.257107992,-0.07397123,0.276034904,-1
191,MODEL1,PARMS,RB10,0.781569409,2.932657405,0.363044928,-0.679118406,1.238381093,-1
192,MODEL1,PARMS,RB10,0.824211307,2.476841918,0.421766114,0.302180945,-0.974041118,-1
193,MODEL1,PARMS,RB10,0.833561746,2.648088216,0.451555512,-1.089035028,1.930042285,-1
194,MODEL1,PARMS,RB10,0.790501825,2.400543079,0.523551921,-1.193442238,2.085378795,-1
195,MODEL1,PARMS,RB10,0.789877096,2.754635786,0.404326428,-0.486501343,0.66405254,-1
196,MODEL1,PARMS,RB10,0.799155574,1.623484237,0.720329789,-1.717933236,2.834749026,-1
197,MODEL1,PARMS,RB10,0.88096874,2.675838304,0.445187599,-1.210982879,2.200320099,-1
198,MODEL1,PARMS,RB10,0.807617668,3.293088165,0.255980234,0.340514291,-0.90389826,-1
199,MODEL1,PARMS,RB10,0.801845377,2.955785231,0.331252865,0.065792287,-0.27975323,-1
200,MODEL1,PARMS,RB10,0.815981923,2.868398163,0.360955981,-0.187532334,0.167596847,-1
201,MODEL1,PARMS,RB10,0.802099224,1.084827895,0.86603419,-2.445211842,4.03378786,-1
202,MODEL1,PARMS,RB10,0.758655379,2.706284811,0.402036045,-0.252113241,0.243140538,-1
203,MODEL1,PARMS,RB10,0.771529669,2.872147447,0.386957855,-0.5326169,0.843942703,-1
204,MODEL1,PARMS,RB10,0.785820711,2.938773986,0.355462184,-0.361592874,0.554850661,-1
205,MODEL1,PARMS,RB10,0.805611467,1.980721661,0.627359466,-1.891496052,3.464521831,-1
206,MODEL1,PARMS,RB10,0.808007722,2.89012654,0.362074035,-0.313644884,0.504527951,-1
207,MODEL1,PARMS,RB10,0.83019761,2.129675176,0.581694737,-0.891432505,1.239895576,-1
208,MODEL1,PARMS,RB10,0.769064315,2.520686119,0.461132511,-0.976739158,1.595223466,-1
209,MODEL1,PARMS,RB10,0.86194556,3.312650307,0.235207654,0.074662982,-0.035851524,-1
210,MODEL1,PARMS,RB10,0.863347712,3.53189678,0.20155486,0.433715058,-0.879516273,-1
211,MODEL1,PARMS,RB10,0.824279402,3.303309987,0.257171897,0.029409198,-0.159896352,-1
212,MODEL1,PARMS,RB10,0.777780889,3.185736544,0.261876482,0.559857462,-1.269614511,-1
213,MODEL1,PARMS,RB10,0.817220605,2.836809272,0.390624094,-0.649418082,1.198811814,-1
214,MODEL1,PARMS,RB10,0.832547701,2.474625062,0.465614624,-0.465926682,0.542912252,-1
215,MODEL1,PARMS,RB10,0.809094334,3.747851153,0.14670796,0.397768743,-0.719097658,-1
216,MODEL1,PARMS,RB10,0.859083974,2.518748046,0.477147221,-0.669205368,0.898726008,-1
217,MODEL1,PARMS,RB10,0.832794848,1.851864312,0.651226076,-1.475507913,2.439152804,-1
218,MODEL1,PARMS,RB10,0.798069713,2.173668628,0.526281806,-0.685335117,0.970133833,-1
219,MODEL1,PARMS,RB10,0.809996901,3.122494122,0.332470051,-0.688199941,1.242027455,-1
220,MODEL1,PARMS,RB10,0.818700656,2.299162998,0.492152943,-0.149303265,-0.311159985,-1
221,MODEL1,PARMS,RB10,0.807404523,2.603976323,0.463604681,-1.215270905,2.234003286,-1
222,MODEL1,PARMS,RB10,0.77284919,1.763789887,0.669977528,-1.26443383,1.968372023,-1
223,MODEL1,PARMS,RB10,0.797596978,2.159838544,0.536744308,-0.489660565,0.423704777,-1
224,MODEL1,PARMS,RB10,0.792678933,2.419140161,0.484066681,-0.406871729,0.298342584,-1
225,MODEL1,PARMS,RB10,0.836276784,3.063337234,0.298139362,0.165654127,-0.538896389,-1
226,MODEL1,PARMS,RB10,0.806917152,2.485809206,0.475774012,-0.55382274,0.717407834,-1
227,MODEL1,PARMS,RB10,0.781708609,2.244329985,0.52382895,-0.545297128,0.59645513,-1
228,MODEL1,PARMS,RB10,0.847620532,1.765622288,0.668367687,-1.311681659,1.936742655,-1
229,MODEL1,PARMS,RB10,0.796811367,2.483149465,0.480273398,-0.589996301,0.822181838,-1
230,MODEL1,PARMS,RB10,0.813140417,3.614282803,0.159331629,0.77198385,-1.572197989,-1
231,MODEL1,PARMS,RB10,0.798716729,2.544125107,0.44525165,-0.742770935,1.169407381,-1
232,MODEL1,PARMS,RB10,0.81276494,2.654124427,0.433759037,-0.834777663,1.439279938,-1
233,MODEL1,PARMS,RB10,0.797695559,1.91668972,0.630895946,-1.618517224,2.792149759,-1
234,MODEL1,PARMS,RB10,0.800096932,2.717223259,0.391692761,-0.312589194,0.352465934,-1
235,MODEL1,PARMS,RB10,0.766823996,3.341817682,0.232983991,0.304598301,-0.598887688,-1
236,MODEL1,PARMS,RB10,0.838204247,2.86958537,0.338607101,-0.008030205,-0.212793788,-1
237,MODEL1,PARMS,RB10,0.811470067,1.679564594,0.729336965,-2.069259772,3.444673117,-1
238,MODEL1,PARMS,RB10,0.825080746,2.607572263,0.468574893,-0.927211218,1.50799537,-1
239,MODEL1,PARMS,RB10,0.780309397,2.557721583,0.453770385,-0.277097266,0.111980646,-1
240,MODEL1,PARMS,RB10,0.786842278,2.023815161,0.618467491,-1.319220727,2.080653256,-1
241,MODEL1,PARMS,RB10,0.785289292,2.523279801,0.427136354,-0.290395312,0.333295162,-1
242,MODEL1,PARMS,RB10,0.86891833,2.62474467,0.431034642,-0.186478864,0.086356635,-1
243,MODEL1,PARMS,RB10,0.813228761,2.673759717,0.448845244,-1.095400212,1.930875741,-1
244,MODEL1,PARMS,RB10,0.837376131,2.052080747,0.588281898,-0.968959059,1.363090167,-1
245,MODEL1,PARMS,RB10,0.78006991,2.698872008,0.434734563,-0.591827387,0.854095219,-1
246,MODEL1,PARMS,RB10,0.818555313,2.462202338,0.514187462,-1.319174812,2.308896399,-1
247,MODEL1,PARMS,RB10,0.752609791,2.557732847,0.481518442,-0.910306931,1.540551528,-1
248,MODEL1,PARMS,RB10,0.806031143,2.261859211,0.557647362,-1.592209928,2.875982659,-1
249,MODEL1,PARMS,RB10,0.806474722,1.909961971,0.62093478,-1.083020268,1.597949346,-1
250,MODEL1,PARMS,RB10,0.752118991,2.135536403,0.587088426,-1.296783411,2.11856763,-1
251,MODEL1,PARMS,RB10,0.814280787,2.769508333,0.378858798,0.096367741,-0.589899144,-1
252,MODEL1,PARMS,RB10,0.830875968,3.583374911,0.213527112,-0.006497736,-0.005889428,-1
253,MODEL1,PARMS,RB10,0.796143429,2.635663062,0.407006748,-0.079946749,-0.12383558,-1
254,MODEL1,PARMS,RB10,0.81171277,2.204349953,0.577582973,-1.680086141,2.976006674,-1
255,MODEL1,PARMS,RB10,0.808597866,3.424809718,0.225940149,0.447279242,-0.941892034,-1
256,MODEL1,PARMS,RB10,0.786474308,2.540292824,0.433397517,-0.184297751,0.150306178,-1
257,MODEL1,PARMS,RB10,0.798636736,1.922719798,0.633777458,-1.494392931,2.411532885,-1
258,MODEL1,PARMS,RB10,0.77847278,2.800480251,0.38451516,-0.099730262,-0.179407998,-1
259,MODEL1,PARMS,RB10,0.760152194,3.283856787,0.233719075,0.581978497,-1.171142181,-1
260,MODEL1,PARMS,RB10,0.826246263,2.799271832,0.382237537,-0.376688084,0.540122328,-1
261,MODEL1,PARMS,RB10,0.83694625,2.972812742,0.371662257,-0.698909605,1.28272164,-1
262,MODEL1,PARMS,RB10,0.80653247,1.953400597,0.612691137,-1.141589465,1.663112878,-1
263,MODEL1,PARMS,RB10,0.808809041,1.366471995,0.769131542,-1.720167412,2.714301262,-1
264,MODEL1,PARMS,RB10,0.815916066,3.037150906,0.352746736,-0.561780661,1.046208848,-1
265,MODEL1,PARMS,RB10,0.762108,2.078882422,0.563219067,-0.66092766,0.934039709,-1
266,MODEL1,PARMS,RB10,0.813396432,3.400448094,0.230729747,0.059437881,-0.161749307,-1
267,MODEL1,PARMS,RB10,0.802423811,2.302083722,0.537741799,-1.091427782,1.660572629,-1
268,MODEL1,PARMS,RB10,0.793297006,2.839359599,0.386242426,-0.14707968,0.018203982,-1
269,MODEL1,PARMS,RB10,0.820564842,2.602156799,0.43415161,-0.347959921,0.306750295,-1
270,MODEL1,PARMS,RB10,0.772904614,3.903876082,0.081528485,0.877764663,-1.727553254,-1
271,MODEL1,PARMS,RB10,0.827047068,2.390027838,0.515178113,-1.280905051,2.12166822,-1
272,MODEL1,PARMS,RB10,0.791649593,2.849129213,0.389387601,-0.35449225,0.4721892,-1
273,MODEL1,PARMS,RB10,0.791302059,3.174672328,0.298942174,-0.09489926,-0.025610733,-1
274,MODEL1,PARMS,RB10,0.777774548,0.920863333,0.903420765,-2.381597977,3.815376176,-1
275,MODEL1,PARMS,RB10,0.812713084,2.668189055,0.419366948,-0.407478588,0.517959909,-1
276,MODEL1,PARMS,RB10,0.83349631,2.554030518,0.474200104,-0.664090001,0.871633355,-1
277,MODEL1,PARMS,RB10,0.794076347,3.334673791,0.196642175,0.967701849,-2.089330853,-1
278,MODEL1,PARMS,RB10,0.811599153,2.537039658,0.44603468,-0.571305948,0.855487286,-1
279,MODEL1,PARMS,RB10,0.799391211,2.850630333,0.384664511,-0.236951377,0.044170806,-1
280,MODEL1,PARMS,RB10,0.801571689,1.726644178,0.698020483,-1.504861665,2.333781229,-1
281,MODEL1,PARMS,RB10,0.838495008,2.963183731,0.340257697,0.066665599,-0.406532038,-1
282,MODEL1,PARMS,RB10,0.762214468,2.413834195,0.459753601,-0.190191359,-0.008896235,-1
283,MODEL1,PARMS,RB10,0.840029947,2.33974782,0.512688553,-0.594969314,0.88921318,-1
284,MODEL1,PARMS,RB10,0.830167097,2.736928322,0.405439843,-0.829959828,1.500226151,-1
285,MODEL1,PARMS,RB10,0.844732069,2.92221847,0.349526016,-0.286567562,0.371244484,-1
