SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,sRB1
725,MODEL1,PARMS,sRB1,0.652329285,1.715662871,0.37088128,-0.634214341,0.991551719,-1
726,MODEL1,PARMS,sRB1,0.651170602,1.683006482,0.339799675,-0.087473311,-0.087704945,-1
727,MODEL1,PARMS,sRB1,0.679063432,2.307302991,0.159624061,0.283484334,-0.600361225,-1
728,MODEL1,PARMS,sRB1,0.65978535,2.485182413,0.141942365,0.250162403,-0.490760818,-1
729,MODEL1,PARMS,sRB1,0.684314677,2.36505021,0.151785025,0.495266812,-0.959638009,-1
730,MODEL1,PARMS,sRB1,0.689496728,2.150833089,0.207094778,0.362008188,-0.812709629,-1
731,MODEL1,PARMS,sRB1,0.678442763,2.011934184,0.280479952,-0.36370903,0.454271037,-1
732,MODEL1,PARMS,sRB1,0.660836783,1.867988806,0.288716026,0.210369463,-0.675832943,-1
733,MODEL1,PARMS,sRB1,0.685255212,1.553660023,0.400746826,-0.743482254,1.190999621,-1
734,MODEL1,PARMS,sRB1,0.676133907,1.804598251,0.30697307,-0.00451417,-0.234451445,-1
735,MODEL1,PARMS,sRB1,0.643119785,2.478111368,0.143440476,0.223500363,-0.403543929,-1
736,MODEL1,PARMS,sRB1,0.68562869,1.855432172,0.318899302,-0.55673745,0.929670508,-1
737,MODEL1,PARMS,sRB1,0.658184949,2.709628714,0.072256687,0.667436477,-1.217728474,-1
738,MODEL1,PARMS,sRB1,0.706762598,1.890354739,0.27378922,0.489825635,-1.191671263,-1
739,MODEL1,PARMS,sRB1,0.69577228,1.931999522,0.295385445,-0.258248999,0.255833556,-1
740,MODEL1,PARMS,sRB1,0.654365252,2.550169868,0.099098753,0.537290509,-0.913043461,-1
741,MODEL1,PARMS,sRB1,0.638522177,2.119004053,0.22033313,0.096276192,-0.077006892,-1
742,MODEL1,PARMS,sRB1,0.663610302,2.343136893,0.164570833,0.471166059,-0.915393231,-1
743,MODEL1,PARMS,sRB1,0.663252438,1.864075211,0.289255556,0.037862404,-0.320518456,-1
744,MODEL1,PARMS,sRB1,0.687384783,1.454151462,0.409714337,-0.592750561,0.909471975,-1
745,MODEL1,PARMS,sRB1,0.723085662,2.823074785,0.041441661,0.764182205,-1.38170509,-1
746,MODEL1,PARMS,sRB1,0.638186481,1.972924648,0.256119499,-0.002454624,-0.128284672,-1
747,MODEL1,PARMS,sRB1,0.651861489,2.288880021,0.182699087,0.491675488,-1.156981242,-1
748,MODEL1,PARMS,sRB1,0.706867401,1.597243829,0.407787333,-1.062433091,1.831583976,-1
749,MODEL1,PARMS,sRB1,0.645540775,2.018764512,0.222714664,0.504946315,-1.198169963,-1
750,MODEL1,PARMS,sRB1,0.660299267,2.624078003,0.102400103,0.453264116,-0.792787931,-1
751,MODEL1,PARMS,sRB1,0.641697939,1.362039939,0.433193231,-0.625548334,0.848244919,-1
752,MODEL1,PARMS,sRB1,0.6815277,1.836105018,0.315838784,0.104206725,-0.515577965,-1
753,MODEL1,PARMS,sRB1,0.656393007,2.408867348,0.144335915,0.494953847,-1.14131895,-1
754,MODEL1,PARMS,sRB1,0.657800373,2.089465309,0.216696288,0.26294055,-0.582681277,-1
755,MODEL1,PARMS,sRB1,0.677215105,2.566444941,0.085596868,1.000125991,-1.95055655,-1
756,MODEL1,PARMS,sRB1,0.686359163,2.044226238,0.234189953,0.123853181,-0.381953582,-1
757,MODEL1,PARMS,sRB1,0.68855578,1.912890893,0.293115977,-0.186984441,0.181936747,-1
758,MODEL1,PARMS,sRB1,0.689619448,2.140289742,0.251829445,-0.217168082,0.287839135,-1
759,MODEL1,PARMS,sRB1,0.659967248,2.044904919,0.298620814,-0.712880913,1.173848467,-1
760,MODEL1,PARMS,sRB1,0.652025653,2.497812464,0.111036292,0.54896076,-1.084556789,-1
761,MODEL1,PARMS,sRB1,0.651042151,2.664611667,0.050675914,1.261579774,-2.455803679,-1
762,MODEL1,PARMS,sRB1,0.662673257,2.329726618,0.197026926,-0.256995806,0.546256153,-1
763,MODEL1,PARMS,sRB1,0.653529497,2.337893924,0.138126287,0.725476948,-1.449058716,-1
764,MODEL1,PARMS,sRB1,0.631901948,2.586254895,0.100720308,0.52756603,-0.973003542,-1
765,MODEL1,PARMS,sRB1,0.65488862,2.017859249,0.248711912,-0.09757343,0.151546273,-1
766,MODEL1,PARMS,sRB1,0.648658483,1.289929251,0.447547416,-0.663593069,0.847453283,-1
767,MODEL1,PARMS,sRB1,0.639732401,1.900456373,0.305480828,-0.234657691,0.215387354,-1
768,MODEL1,PARMS,sRB1,0.674345407,2.929456768,0.000954085,0.745002369,-1.354245643,-1
769,MODEL1,PARMS,sRB1,0.705497847,2.131135999,0.238832346,0.004902944,-0.141517101,-1
770,MODEL1,PARMS,sRB1,0.64742079,2.073922168,0.260620972,-0.005032555,-0.187783218,-1
771,MODEL1,PARMS,sRB1,0.662391109,2.299294125,0.204509802,-0.122991351,0.251739318,-1
772,MODEL1,PARMS,sRB1,0.681305399,2.837996266,0.025330394,0.495823659,-0.685624542,-1
773,MODEL1,PARMS,sRB1,0.650571848,1.521104292,0.392424706,-0.370257964,0.368771091,-1
774,MODEL1,PARMS,sRB1,0.663713224,1.656259101,0.356734119,-0.443848772,0.507853718,-1
775,MODEL1,PARMS,sRB1,0.648384039,1.761667558,0.300227195,0.058935432,-0.373037736,-1
776,MODEL1,PARMS,sRB1,0.659733924,1.834438784,0.305143029,-0.083259569,-0.128368132,-1
777,MODEL1,PARMS,sRB1,0.689356908,2.105041357,0.228701343,0.014466681,-0.05191536,-1
778,MODEL1,PARMS,sRB1,0.650635843,1.684450785,0.342962462,-0.128026111,-0.114466585,-1
779,MODEL1,PARMS,sRB1,0.65773494,2.303925694,0.16374221,0.487561821,-1.052586923,-1
780,MODEL1,PARMS,sRB1,0.683984307,1.438438659,0.415011812,-0.297159001,0.251411447,-1
781,MODEL1,PARMS,sRB1,0.647550809,2.818229404,0.047038922,0.780091721,-1.520260583,-1
782,MODEL1,PARMS,sRB1,0.633305638,2.28396722,0.173155532,0.287375768,-0.592337624,-1
783,MODEL1,PARMS,sRB1,0.638124405,1.851090816,0.291121378,-0.16679518,0.227636979,-1
784,MODEL1,PARMS,sRB1,0.683127105,1.551225253,0.366305094,-0.307168066,0.362250354,-1
785,MODEL1,PARMS,sRB1,0.652924844,2.643101787,0.068858512,0.734622698,-1.283663613,-1
786,MODEL1,PARMS,sRB1,0.635740356,1.767611604,0.328992724,-0.259435209,0.254228951,-1
787,MODEL1,PARMS,sRB1,0.661247403,1.830139341,0.309515225,-0.050242217,-0.206401369,-1
788,MODEL1,PARMS,sRB1,0.657904906,1.892723881,0.267454797,0.257160678,-0.697642235,-1
789,MODEL1,PARMS,sRB1,0.677729893,2.391448618,0.15981387,0.198903837,-0.370807841,-1
790,MODEL1,PARMS,sRB1,0.697711326,2.014993327,0.234154969,0.555857381,-1.269350257,-1
791,MODEL1,PARMS,sRB1,0.679121232,1.87555908,0.30096863,-0.296521696,0.481242669,-1
792,MODEL1,PARMS,sRB1,0.637454484,1.398890792,0.39829483,-0.222134753,0.013875351,-1
793,MODEL1,PARMS,sRB1,0.676246766,1.799058845,0.328384747,-0.548340473,0.856980059,-1
794,MODEL1,PARMS,sRB1,0.652139876,2.06898645,0.220946362,0.588466604,-1.262071433,-1
795,MODEL1,PARMS,sRB1,0.670620918,1.71028461,0.364378431,-0.67714332,1.093915405,-1
796,MODEL1,PARMS,sRB1,0.619546053,1.843892839,0.312161758,-0.363379114,0.537371575,-1
797,MODEL1,PARMS,sRB1,0.64424028,1.815504255,0.336597928,-0.97924219,1.8519854,-1
798,MODEL1,PARMS,sRB1,0.674195737,2.504681539,0.124341106,0.648602385,-1.331825862,-1
799,MODEL1,PARMS,sRB1,0.664071667,2.126354212,0.227819999,0.037439408,-0.248452509,-1
800,MODEL1,PARMS,sRB1,0.651626225,1.873353388,0.303682922,-0.145782145,0.102407683,-1
801,MODEL1,PARMS,sRB1,0.644274603,1.843521336,0.315316533,-0.425461922,0.581952231,-1
802,MODEL1,PARMS,sRB1,0.656136546,2.32587806,0.178121289,-0.00981971,0.13218773,-1
803,MODEL1,PARMS,sRB1,0.649047544,2.688032598,0.071162873,0.66164536,-1.199726997,-1
804,MODEL1,PARMS,sRB1,0.625294481,2.453648096,0.120129524,0.602069128,-1.214504503,-1
805,MODEL1,PARMS,sRB1,0.690652804,2.274554017,0.161959041,0.964582998,-2.12875793,-1
806,MODEL1,PARMS,sRB1,0.675410042,2.157213,0.228118146,-0.099596393,0.205483323,-1
807,MODEL1,PARMS,sRB1,0.650659092,1.782059854,0.319971873,-0.206036941,0.189082272,-1
808,MODEL1,PARMS,sRB1,0.67595056,2.181130809,0.194364137,0.325383689,-0.688899823,-1
809,MODEL1,PARMS,sRB1,0.729441942,1.134925134,0.518849401,-1.196493842,1.875802484,-1
810,MODEL1,PARMS,sRB1,0.678069237,2.300194059,0.17898119,0.104926926,-0.079474157,-1
811,MODEL1,PARMS,sRB1,0.721800278,2.260392723,0.184008174,0.675223019,-1.515252046,-1
812,MODEL1,PARMS,sRB1,0.648305535,2.023547499,0.235863083,0.345793621,-0.893311357,-1
813,MODEL1,PARMS,sRB1,0.689678938,2.282395773,0.172777714,0.431964546,-0.885047538,-1
814,MODEL1,PARMS,sRB1,0.636209224,1.855036558,0.284105054,-0.31538829,0.610042052,-1
815,MODEL1,PARMS,sRB1,0.68176762,1.47828686,0.40808769,-0.531723798,0.650629927,-1
816,MODEL1,PARMS,sRB1,0.596954282,1.820781524,0.316706472,-0.387551959,0.575652913,-1
817,MODEL1,PARMS,sRB1,0.672622809,2.058928068,0.250690294,-0.046645898,-0.039379002,-1
818,MODEL1,PARMS,sRB1,0.725637409,1.972399304,0.277738132,-0.124703522,0.133000582,-1
819,MODEL1,PARMS,sRB1,0.644094941,2.198799737,0.19593395,0.50928553,-1.115009847,-1
820,MODEL1,PARMS,sRB1,0.618425204,2.102367543,0.255938657,-0.290098171,0.421237638,-1
821,MODEL1,PARMS,sRB1,0.657745095,2.06602723,0.247587894,-0.091782599,0.001862228,-1
822,MODEL1,PARMS,sRB1,0.659595643,1.706939939,0.35042566,-0.434785527,0.584325097,-1
823,MODEL1,PARMS,sRB1,0.675964671,2.470095666,0.117007893,0.519921483,-0.926706708,-1
824,MODEL1,PARMS,sRB1,0.658349431,2.265819331,0.214523026,-0.140539073,0.194895323,-1
825,MODEL1,PARMS,sRB1,0.690982179,2.234336062,0.173148717,0.250853413,-0.431587169,-1
826,MODEL1,PARMS,sRB1,0.666214177,1.923216878,0.271990927,-0.06422968,-0.055490058,-1
827,MODEL1,PARMS,sRB1,0.668933664,2.150592428,0.194509364,0.486135637,-0.960719598,-1
828,MODEL1,PARMS,sRB1,0.622086507,1.943778324,0.271025619,-0.084054775,0.021697208,-1
829,MODEL1,PARMS,sRB1,0.622529533,2.092932775,0.240776129,-0.082522021,0.033035396,-1
830,MODEL1,PARMS,sRB1,0.656259489,2.297984323,0.181312719,0.149205903,-0.259215548,-1
831,MODEL1,PARMS,sRB1,0.682405525,1.752215246,0.322359216,-0.196011564,0.151997312,-1
832,MODEL1,PARMS,sRB1,0.674080997,2.208427422,0.195792743,0.084723822,-0.109598953,-1
833,MODEL1,PARMS,sRB1,0.665242351,2.287087103,0.195731674,0.194427292,-0.460286418,-1
834,MODEL1,PARMS,sRB1,0.678156013,2.039266463,0.252631927,0.154168017,-0.492981715,-1
835,MODEL1,PARMS,sRB1,0.641042425,1.913035446,0.288830927,-0.346186498,0.547480324,-1
836,MODEL1,PARMS,sRB1,0.660291539,1.757121114,0.320634754,0.060224957,-0.421299548,-1
837,MODEL1,PARMS,sRB1,0.650465373,2.648170749,0.09587551,0.317501282,-0.499836336,-1
838,MODEL1,PARMS,sRB1,0.660639555,1.840234632,0.306968539,-0.162890516,0.099870774,-1
839,MODEL1,PARMS,sRB1,0.652906038,1.527977314,0.386290327,-0.716474575,1.166111939,-1
840,MODEL1,PARMS,sRB1,0.664352446,1.75812425,0.328084073,-0.364583545,0.460638274,-1
841,MODEL1,PARMS,sRB1,0.674288261,1.42358613,0.448876166,-1.511097156,2.802640991,-1
842,MODEL1,PARMS,sRB1,0.691035616,1.992843703,0.250376,-0.093650479,0.09666464,-1
843,MODEL1,PARMS,sRB1,0.732897595,2.242650728,0.224482427,-0.354558987,0.729671334,-1
844,MODEL1,PARMS,sRB1,0.678620865,2.240560034,0.197287296,0.191765844,-0.454858896,-1
845,MODEL1,PARMS,sRB1,0.68154889,2.058204884,0.264818418,-0.45944206,0.779542423,-1
846,MODEL1,PARMS,sRB1,0.667260346,2.017748668,0.216854118,0.653486135,-1.45566496,-1
847,MODEL1,PARMS,sRB1,0.628744918,2.145326409,0.211543955,0.331680441,-0.815220416,-1
848,MODEL1,PARMS,sRB1,0.657594805,1.988359366,0.263200884,-0.010585417,-0.07357922,-1
849,MODEL1,PARMS,sRB1,0.655261782,1.559137487,0.385890303,-0.561787594,0.821205748,-1
850,MODEL1,PARMS,sRB1,0.699127536,1.524782704,0.400005845,-0.611926354,0.932403207,-1
851,MODEL1,PARMS,sRB1,0.671141585,1.919277451,0.263815395,-0.183207936,0.195892713,-1
852,MODEL1,PARMS,sRB1,0.664415204,1.663282053,0.369666011,-0.565223123,0.832604774,-1
853,MODEL1,PARMS,sRB1,0.652705805,2.373278443,0.143532089,0.688782333,-1.378689117,-1
854,MODEL1,PARMS,sRB1,0.65465699,1.902991957,0.284433805,-0.201695505,0.228607039,-1
855,MODEL1,PARMS,sRB1,0.670433333,1.642623737,0.369362994,-0.387921279,0.487236965,-1
856,MODEL1,PARMS,sRB1,0.678777203,2.231453017,0.163605223,0.531051362,-1.131893589,-1
857,MODEL1,PARMS,sRB1,0.640092392,1.761545386,0.303505227,-0.014429482,-0.191315272,-1
858,MODEL1,PARMS,sRB1,0.701875477,1.831517753,0.329468899,-0.274317434,0.251053897,-1
859,MODEL1,PARMS,sRB1,0.668784148,2.344746527,0.140265191,0.775133994,-1.448378082,-1
860,MODEL1,PARMS,sRB1,0.660183541,1.503486795,0.399331588,-0.408145601,0.423441267,-1
861,MODEL1,PARMS,sRB1,0.706135966,2.551212372,0.105235366,0.361417639,-0.635534299,-1
862,MODEL1,PARMS,sRB1,0.647145186,2.046362192,0.259176043,-0.087888482,0.022689386,-1
863,MODEL1,PARMS,sRB1,0.652645104,2.878920865,-6.96739E-05,1.206025663,-2.285324012,-1
864,MODEL1,PARMS,sRB1,0.620529428,1.93368178,0.279719931,-0.398271222,0.724892992,-1
865,MODEL1,PARMS,sRB1,0.661238439,1.469472728,0.405321447,-0.674099943,0.998699399,-1
866,MODEL1,PARMS,sRB1,0.650916173,1.68079879,0.362808976,-0.665335811,1.045564488,-1
867,MODEL1,PARMS,sRB1,0.6386453,1.943768281,0.269997153,-0.090676119,0.095429841,-1
868,MODEL1,PARMS,sRB1,0.635395453,2.024715539,0.240569689,0.106925082,-0.382793543,-1
869,MODEL1,PARMS,sRB1,0.673760292,2.104116614,0.231104339,0.00625195,-0.029347256,-1
870,MODEL1,PARMS,sRB1,0.668849915,2.273000182,0.193529454,0.061663348,-0.205427875,-1
871,MODEL1,PARMS,sRB1,0.628090339,1.724315595,0.342911007,-0.152598978,0.033399989,-1
872,MODEL1,PARMS,sRB1,0.650249394,1.773078342,0.34038378,-0.496852683,0.69867997,-1
873,MODEL1,PARMS,sRB1,0.701133099,1.871973077,0.294904312,-0.334892739,0.446024013,-1
874,MODEL1,PARMS,sRB1,0.665073311,1.483132158,0.398708637,-0.495338006,0.705876363,-1
875,MODEL1,PARMS,sRB1,0.655467024,2.29242776,0.178691852,0.369193784,-0.775753686,-1
876,MODEL1,PARMS,sRB1,0.64128365,2.404826925,0.145106323,0.501427486,-1.085781709,-1
877,MODEL1,PARMS,sRB1,0.651487001,1.671424605,0.35218947,-0.49999934,0.74886488,-1
878,MODEL1,PARMS,sRB1,0.683834967,2.705577436,0.081366541,0.423141995,-0.771056216,-1
879,MODEL1,PARMS,sRB1,0.660460881,2.104857586,0.229033565,0.211273771,-0.543663385,-1
880,MODEL1,PARMS,sRB1,0.651881335,1.852936683,0.275936557,0.374145186,-0.979729424,-1
881,MODEL1,PARMS,sRB1,0.678936692,2.257331464,0.209318629,0.158377052,-0.411862611,-1
882,MODEL1,PARMS,sRB1,0.661441049,1.394531558,0.464974619,-1.571381526,2.882720154,-1
883,MODEL1,PARMS,sRB1,0.67483203,1.550330107,0.417125318,-0.83726501,1.309530222,-1
884,MODEL1,PARMS,sRB1,0.633904183,2.361370848,0.137606704,0.475369915,-0.908889852,-1
885,MODEL1,PARMS,sRB1,0.68423514,1.750230558,0.347147639,-0.456061777,0.677829633,-1
886,MODEL1,PARMS,sRB1,0.637562022,1.833510478,0.298787192,-0.243412599,0.270037446,-1
887,MODEL1,PARMS,sRB1,0.681355347,1.893299434,0.281630475,0.095787696,-0.463969136,-1
888,MODEL1,PARMS,sRB1,0.698181973,2.44918795,0.157179373,-0.08606971,0.271977786,-1
889,MODEL1,PARMS,sRB1,0.627523726,2.410926215,0.135727855,0.387774003,-0.701503306,-1
890,MODEL1,PARMS,sRB1,0.629915121,2.391228598,0.162052338,0.189564601,-0.302279554,-1
891,MODEL1,PARMS,sRB1,0.644245739,2.341890558,0.150686611,0.601279059,-1.202062746,-1
892,MODEL1,PARMS,sRB1,0.612067813,1.828675479,0.289304942,0.023251873,-0.251861834,-1
893,MODEL1,PARMS,sRB1,0.72029759,2.296729311,0.197419481,-0.029785183,-0.037400128,-1
894,MODEL1,PARMS,sRB1,0.649028685,1.872468009,0.291894293,0.024399992,-0.329556579,-1
895,MODEL1,PARMS,sRB1,0.698622997,1.817939474,0.300010813,-0.259636088,0.348650015,-1
896,MODEL1,PARMS,sRB1,0.639519662,1.731304601,0.340428134,-0.307448705,0.390072249,-1
897,MODEL1,PARMS,sRB1,0.663675043,1.157455098,0.498377909,-1.084643411,1.750442939,-1
898,MODEL1,PARMS,sRB1,0.604875615,1.795272546,0.32876639,-0.703307638,1.264688064,-1
899,MODEL1,PARMS,sRB1,0.650111505,2.071055486,0.228509396,0.404426259,-0.919606359,-1
900,MODEL1,PARMS,sRB1,0.673871747,2.111947272,0.223720291,0.468893422,-1.074557617,-1
901,MODEL1,PARMS,sRB1,0.678586863,1.569933035,0.415940509,-1.073007122,1.877409219,-1
902,MODEL1,PARMS,sRB1,0.676290944,1.893318394,0.30637555,-0.302458551,0.356953213,-1
903,MODEL1,PARMS,sRB1,0.690820762,2.165065292,0.209515339,0.152010065,-0.444395707,-1
904,MODEL1,PARMS,sRB1,0.653043675,1.764538003,0.332096794,-0.256156671,0.29584535,-1
905,MODEL1,PARMS,sRB1,0.638140512,1.756335814,0.338821865,-0.387427577,0.494857171,-1
906,MODEL1,PARMS,sRB1,0.658151617,2.007867219,0.260574126,-0.253480285,0.425233004,-1
907,MODEL1,PARMS,sRB1,0.68004788,1.549376043,0.389248566,-0.493105824,0.668226796,-1
908,MODEL1,PARMS,sRB1,0.716777144,1.387483812,0.46069862,-1.062993154,1.771811507,-1
909,MODEL1,PARMS,sRB1,0.663985857,1.92051376,0.307542287,-0.55246776,0.99134911,-1
910,MODEL1,PARMS,sRB1,0.635507929,2.567418357,0.100024426,0.787769296,-1.559923817,-1
911,MODEL1,PARMS,sRB1,0.654637848,1.850141619,0.343010115,-0.59969612,0.854420438,-1
912,MODEL1,PARMS,sRB1,0.706028015,1.693248967,0.328526801,-0.137739304,0.024873586,-1
913,MODEL1,PARMS,sRB1,0.657398436,1.889621181,0.284132257,0.076729235,-0.325126715,-1
914,MODEL1,PARMS,sRB1,0.664941434,2.176036577,0.196425912,0.344367982,-0.688378597,-1
915,MODEL1,PARMS,sRB1,0.663432518,2.335737989,0.169801795,-0.086150296,0.217309681,-1
916,MODEL1,PARMS,sRB1,0.678507542,1.944215752,0.261758699,0.305068033,-0.801377094,-1
917,MODEL1,PARMS,sRB1,0.67863285,2.370792554,0.163294356,0.216844293,-0.465046751,-1
918,MODEL1,PARMS,sRB1,0.650122486,1.81843599,0.314637039,-0.403107771,0.661577182,-1
919,MODEL1,PARMS,sRB1,0.656424764,1.922708648,0.282823408,-0.00422214,-0.250558677,-1
920,MODEL1,PARMS,sRB1,0.689509508,2.413670923,0.137567369,0.609380105,-1.224569153,-1
921,MODEL1,PARMS,sRB1,0.663455589,1.850296041,0.323997459,-0.627153719,1.071322204,-1
922,MODEL1,PARMS,sRB1,0.676436423,2.56960083,0.07433903,0.957607414,-1.801285615,-1
923,MODEL1,PARMS,sRB1,0.708471414,2.138336211,0.237622101,-0.15980206,0.143798945,-1
924,MODEL1,PARMS,sRB1,0.656810016,1.869826171,0.29305609,-0.036390952,-0.108667071,-1
925,MODEL1,PARMS,sRB1,0.653242613,2.25641954,0.201678905,0.138402149,-0.369192604,-1
926,MODEL1,PARMS,sRB1,0.655600933,1.97054713,0.270163863,-0.333627259,0.652476042,-1
927,MODEL1,PARMS,sRB1,0.610651134,1.947047346,0.279200452,-0.149238539,0.169294636,-1
928,MODEL1,PARMS,sRB1,0.69938794,2.280921819,0.128696806,1.05381158,-2.060827412,-1
929,MODEL1,PARMS,sRB1,0.651424485,1.727660982,0.346768093,-0.43987966,0.59336279,-1
930,MODEL1,PARMS,sRB1,0.639032116,1.725649182,0.341573909,-0.547647699,0.889240681,-1
931,MODEL1,PARMS,sRB1,0.644562765,1.982949241,0.286503584,-0.383897762,0.578435763,-1
932,MODEL1,PARMS,sRB1,0.642944602,1.705862887,0.339223608,-0.319649622,0.393148161,-1
933,MODEL1,PARMS,sRB1,0.693765968,2.316898054,0.163162734,0.704471154,-1.483561277,-1
934,MODEL1,PARMS,sRB1,0.644608466,1.852313013,0.29632229,0.39286612,-1.173109537,-1
935,MODEL1,PARMS,sRB1,0.680752206,2.064543865,0.214882966,0.519433062,-1.103178285,-1
936,MODEL1,PARMS,sRB1,0.692673822,1.923614748,0.269037607,-0.145442301,0.157323708,-1
937,MODEL1,PARMS,sRB1,0.66504061,2.005533232,0.290133455,-0.381538665,0.57211751,-1
938,MODEL1,PARMS,sRB1,0.620197363,2.163084424,0.201378808,0.244051977,-0.556106624,-1
939,MODEL1,PARMS,sRB1,0.610237626,1.937136053,0.271021375,-0.028220468,-0.073016721,-1
940,MODEL1,PARMS,sRB1,0.624449081,2.271306494,0.195086695,-0.063850157,0.119741393,-1
941,MODEL1,PARMS,sRB1,0.676677748,1.504425662,0.400374969,-0.885968341,1.544568211,-1
942,MODEL1,PARMS,sRB1,0.689815379,1.558397756,0.395778836,-0.563682802,0.73630318,-1
943,MODEL1,PARMS,sRB1,0.682069234,2.62778012,0.103770209,0.306099494,-0.599658185,-1
944,MODEL1,PARMS,sRB1,0.682688814,1.747612536,0.344730844,-0.553363041,0.871477412,-1
945,MODEL1,PARMS,sRB1,0.687199664,2.116182708,0.224628967,-0.151181203,0.390830661,-1
946,MODEL1,PARMS,sRB1,0.696040135,2.98912157,-0.016485941,1.163449613,-2.189837443,-1
947,MODEL1,PARMS,sRB1,0.74646484,1.696698429,0.371497099,-0.724433363,1.2415652,-1
948,MODEL1,PARMS,sRB1,0.727602164,2.225075192,0.208054758,0.216236744,-0.577526956,-1
949,MODEL1,PARMS,sRB1,0.654947415,1.898470381,0.307883501,-0.570466514,0.928467078,-1
950,MODEL1,PARMS,sRB1,0.632831531,1.468306209,0.416369315,-0.894243793,1.551166256,-1
951,MODEL1,PARMS,sRB1,0.668504782,1.153382404,0.521565783,-1.358205928,2.315067285,-1
952,MODEL1,PARMS,sRB1,0.676047204,2.30991349,0.176938023,0.486628987,-1.128650332,-1
953,MODEL1,PARMS,sRB1,0.641433271,1.877897189,0.268191082,0.200918505,-0.553850487,-1
954,MODEL1,PARMS,sRB1,0.657973456,1.712346758,0.341547583,-0.373325731,0.501975693,-1
955,MODEL1,PARMS,sRB1,0.627229247,2.595999819,0.127540066,0.278779049,-0.565587345,-1
956,MODEL1,PARMS,sRB1,0.651561907,2.837553575,0.035919863,0.748876482,-1.356862071,-1
957,MODEL1,PARMS,sRB1,0.637014648,2.080981364,0.224106188,0.344626755,-0.840972935,-1
958,MODEL1,PARMS,sRB1,0.656906177,1.454783686,0.404183025,-0.547545648,0.760480196,-1
959,MODEL1,PARMS,sRB1,0.656075224,2.184756337,0.194330973,0.72733366,-1.633650408,-1
960,MODEL1,PARMS,sRB1,0.70572449,2.138015791,0.227668048,0.056618902,-0.149224626,-1
961,MODEL1,PARMS,sRB1,0.668226872,2.395809632,0.174204012,0.028480043,-0.056739722,-1
962,MODEL1,PARMS,sRB1,0.697541925,2.55330613,0.095927553,0.694146134,-1.253722098,-1
963,MODEL1,PARMS,sRB1,0.695392204,2.132896767,0.213139787,0.119190816,-0.183437266,-1
964,MODEL1,PARMS,sRB1,0.666249172,2.192897976,0.189357168,0.293271937,-0.56894004,-1
965,MODEL1,PARMS,sRB1,0.675952879,2.050159348,0.219305749,0.298437893,-0.784415074,-1
966,MODEL1,PARMS,sRB1,0.652044044,2.880727813,-0.000753556,1.062012882,-1.95745791,-1
967,MODEL1,PARMS,sRB1,0.62623985,2.845893344,0.016104392,0.738912996,-1.183610824,-1
968,MODEL1,PARMS,sRB1,0.604946759,1.854464272,0.256061596,0.385583898,-0.9761803,-1
969,MODEL1,PARMS,sRB1,0.665393915,2.198631478,0.202967403,0.214087756,-0.470370386,-1
970,MODEL1,PARMS,sRB1,0.675167772,1.530166131,0.4197729,-0.927379117,1.536338165,-1
971,MODEL1,PARMS,sRB1,0.678531368,2.356036351,0.167834938,0.106741226,-0.228939978,-1
972,MODEL1,PARMS,sRB1,0.663600729,2.203256403,0.216392763,-0.009644023,-0.021957585,-1
973,MODEL1,PARMS,sRB1,0.616930309,1.660328119,0.373420992,-0.659274477,1.075584266,-1
974,MODEL1,PARMS,sRB1,0.661245488,1.732908078,0.344569864,-0.477601623,0.772251385,-1
975,MODEL1,PARMS,sRB1,0.666198581,1.982357308,0.265609247,-0.172973529,0.244699254,-1
976,MODEL1,PARMS,sRB1,0.615038794,2.059843925,0.213466197,0.302400729,-0.691321723,-1
977,MODEL1,PARMS,sRB1,0.615060245,1.929720577,0.256338071,0.195435493,-0.471229819,-1
978,MODEL1,PARMS,sRB1,0.679906584,1.253053237,0.479303212,-1.040666339,1.709722146,-1
979,MODEL1,PARMS,sRB1,0.65673645,2.169754858,0.195893405,0.088281954,-0.171178338,-1
980,MODEL1,PARMS,sRB1,0.671756004,2.403944661,0.129498177,0.538453801,-1.103187845,-1
981,MODEL1,PARMS,sRB1,0.658565355,2.792755367,0.034896615,1.007852014,-1.932844508,-1
982,MODEL1,PARMS,sRB1,0.640697297,2.033281655,0.256562159,0.115158451,-0.428638959,-1
983,MODEL1,PARMS,sRB1,0.678773187,1.782378357,0.315667121,-0.220948082,0.226338245,-1
984,MODEL1,PARMS,sRB1,0.710364894,1.643402658,0.381539424,-0.679089223,1.046762602,-1
985,MODEL1,PARMS,sRB1,0.687277915,1.949505459,0.275107827,-0.380488168,0.672070627,-1
986,MODEL1,PARMS,sRB1,0.648416914,2.375133367,0.161581285,0.234664648,-0.503544747,-1
987,MODEL1,PARMS,sRB1,0.640900004,2.350955635,0.156478757,0.219842578,-0.446018951,-1
988,MODEL1,PARMS,sRB1,0.611975682,2.201199343,0.221048367,-0.030401296,-0.047378979,-1
989,MODEL1,PARMS,sRB1,0.6284397,2.415879779,0.133613814,0.543507778,-1.087195774,-1
990,MODEL1,PARMS,sRB1,0.678418737,2.149962282,0.203734445,0.384226447,-0.975693069,-1
991,MODEL1,PARMS,sRB1,0.687577758,2.198130329,0.197411057,0.386934198,-0.807725071,-1
