SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,RMB
683,MODEL1,PARMS,RMB,1.665727045,10.19849463,0.381724853,1.764769118,-3.058723421,-1
684,MODEL1,PARMS,RMB,1.604199869,8.479703545,0.854719196,-0.198393899,0.342532153,-1
685,MODEL1,PARMS,RMB,1.585254272,8.738451491,0.798898908,-0.362335139,0.64078237,-1
686,MODEL1,PARMS,RMB,1.59268003,8.633596379,0.851293151,-0.399692611,0.688585879,-1
687,MODEL1,PARMS,RMB,1.638691898,9.973306232,0.435667569,1.847125444,-3.319246568,-1
688,MODEL1,PARMS,RMB,1.53714229,8.808546431,0.767730074,-0.114743496,0.367322996,-1
689,MODEL1,PARMS,RMB,1.529995224,8.383935376,0.934945518,-0.657679337,1.079269313,-1
690,MODEL1,PARMS,RMB,1.645026376,9.78471032,0.479084082,1.493688714,-2.866651451,-1
691,MODEL1,PARMS,RMB,1.5436895,7.454556217,1.233294222,-2.90483194,5.574460479,-1
692,MODEL1,PARMS,RMB,1.574815264,7.232627239,1.254011794,-1.878296199,2.887030494,-1
693,MODEL1,PARMS,RMB,1.613829111,5.324102653,1.795758175,-5.071870935,8.87062508,-1
694,MODEL1,PARMS,RMB,1.658426733,7.171792523,1.311660301,-2.168388007,3.405604352,-1
695,MODEL1,PARMS,RMB,1.579635838,8.351851393,0.947348488,-0.54788629,0.358409043,-1
696,MODEL1,PARMS,RMB,1.717368215,8.428959322,0.86253145,0.188023607,-0.722683313,-1
697,MODEL1,PARMS,RMB,1.541955394,10.12221416,0.424303067,1.331562399,-2.220132709,-1
698,MODEL1,PARMS,RMB,1.649115902,9.050154989,0.735965724,1.062054445,-2.458479189,-1
699,MODEL1,PARMS,RMB,1.520321059,9.665747203,0.537436524,1.179308395,-2.317641785,-1
700,MODEL1,PARMS,RMB,1.578851871,8.884566469,0.742871626,0.451457402,-1.079080711,-1
701,MODEL1,PARMS,RMB,1.688166998,7.806402853,1.171672232,-2.295433595,4.075983105,-1
702,MODEL1,PARMS,RMB,1.51190543,9.366187646,0.655858901,-0.134026298,0.112519375,-1
703,MODEL1,PARMS,RMB,1.662723648,7.693138674,1.112736837,-0.515869887,0.194585953,-1
704,MODEL1,PARMS,RMB,1.587294581,8.642463266,0.846255104,-0.04953421,-0.162498838,-1
705,MODEL1,PARMS,RMB,1.619595041,8.975022216,0.744227283,0.267377331,-0.476593576,-1
706,MODEL1,PARMS,RMB,1.616300747,9.957759565,0.506640002,1.106217414,-1.775253468,-1
707,MODEL1,PARMS,RMB,1.652586516,8.954751444,0.758655151,0.125519586,-0.478284965,-1
708,MODEL1,PARMS,RMB,1.671658896,7.722549806,1.110134633,-1.287948702,1.959027982,-1
709,MODEL1,PARMS,RMB,1.565958577,8.737305849,0.789084518,0.406575189,-0.949943442,-1
710,MODEL1,PARMS,RMB,1.549090873,7.528050475,1.132243809,-1.518076161,2.370697372,-1
711,MODEL1,PARMS,RMB,1.609785359,8.055781648,1.040039405,-1.41252207,2.618362685,-1
712,MODEL1,PARMS,RMB,1.605066026,9.507947487,0.521480766,1.710150831,-3.325727864,-1
713,MODEL1,PARMS,RMB,1.557604068,10.66337328,0.226041914,3.100159781,-5.667982799,-1
714,MODEL1,PARMS,RMB,1.566362372,6.329523519,1.546909869,-3.262030737,5.320712586,-1
715,MODEL1,PARMS,RMB,1.662112237,10.69590739,0.243580614,3.223286177,-6.243610728,-1
716,MODEL1,PARMS,RMB,1.690595076,8.014590957,1.032204486,-1.685142332,2.939210388,-1
717,MODEL1,PARMS,RMB,1.582275247,8.131157006,0.969713075,-0.471428501,0.453759805,-1
718,MODEL1,PARMS,RMB,1.677992301,4.279080814,2.065610407,-5.601242649,9.510679845,-1
719,MODEL1,PARMS,RMB,1.558499463,9.243737158,0.647123869,1.344666185,-2.793187682,-1
720,MODEL1,PARMS,RMB,1.616009298,9.956130983,0.501190411,0.856337012,-1.460430562,-1
721,MODEL1,PARMS,RMB,1.647591747,9.727337362,0.508189438,1.536301418,-2.894991213,-1
722,MODEL1,PARMS,RMB,1.539983083,8.112429762,0.975002327,-1.025609938,1.949153346,-1
723,MODEL1,PARMS,RMB,1.588526394,8.246547279,0.908546002,0.291826633,-1.064672998,-1
724,MODEL1,PARMS,RMB,1.535623275,8.824430381,0.804746395,0.006394909,-0.336849652,-1
725,MODEL1,PARMS,RMB,1.641651802,9.210511559,0.727623512,-0.339049943,0.722652835,-1
726,MODEL1,PARMS,RMB,1.584710493,8.621609105,0.85593205,0.09053839,-0.592072739,-1
727,MODEL1,PARMS,RMB,1.527206242,7.067897047,1.236940607,-1.996828143,3.462743796,-1
728,MODEL1,PARMS,RMB,1.605782026,9.74027966,0.523711363,1.319582799,-2.573818082,-1
729,MODEL1,PARMS,RMB,1.576055498,9.49162887,0.609622487,0.656005375,-1.166885312,-1
730,MODEL1,PARMS,RMB,1.611959048,9.422146636,0.615538498,0.730835666,-1.589034555,-1
731,MODEL1,PARMS,RMB,1.526559644,8.395423826,0.831974553,0.906525754,-2.118019625,-1
732,MODEL1,PARMS,RMB,1.571105275,8.41348502,0.947455355,-0.806043054,1.010618642,-1
733,MODEL1,PARMS,RMB,1.682905763,8.011471081,1.030730965,-0.721247824,1.029135645,-1
734,MODEL1,PARMS,RMB,1.687375542,8.836525888,0.819826299,-0.694914924,1.333675292,-1
735,MODEL1,PARMS,RMB,1.585034768,10.25871829,0.327540486,2.969747637,-5.723803927,-1
736,MODEL1,PARMS,RMB,1.506660355,8.040146193,1.006151391,-0.616562142,0.785947503,-1
737,MODEL1,PARMS,RMB,1.591216374,8.897054463,0.722851608,0.920137991,-2.029306082,-1
738,MODEL1,PARMS,RMB,1.58694554,8.239333406,0.99247077,-1.013427934,1.78227434,-1
739,MODEL1,PARMS,RMB,1.658796543,8.332196199,0.945775085,-0.540640351,0.421290253,-1
740,MODEL1,PARMS,RMB,1.487796844,8.383330859,0.90077211,-0.236799575,0.303858288,-1
741,MODEL1,PARMS,RMB,1.450175302,8.284043064,0.894941366,-0.092736326,0.114993328,-1
742,MODEL1,PARMS,RMB,1.481723143,8.967194943,0.734433298,0.663219646,-1.439122828,-1
743,MODEL1,PARMS,RMB,1.599283009,8.102038829,1.037167057,-1.553610817,2.667997631,-1
744,MODEL1,PARMS,RMB,1.634541807,6.257446156,1.511125598,-2.875444705,4.614333803,-1
745,MODEL1,PARMS,RMB,1.52372008,8.629717671,0.849585299,0.470377173,-1.269824293,-1
746,MODEL1,PARMS,RMB,1.508917904,7.644007759,1.117768165,-1.343669324,2.053061447,-1
747,MODEL1,PARMS,RMB,1.507670735,8.672207213,0.847493715,0.020842214,-0.497649784,-1
748,MODEL1,PARMS,RMB,1.600316846,8.762076902,0.825774435,-0.680918458,1.182629861,-1
749,MODEL1,PARMS,RMB,1.624954519,9.634400051,0.551200056,1.701131972,-3.386889045,-1
750,MODEL1,PARMS,RMB,1.567099413,7.847231098,1.056214055,-0.787776131,1.001982474,-1
751,MODEL1,PARMS,RMB,1.568107531,10.11881849,0.399775869,2.325694827,-4.502164403,-1
752,MODEL1,PARMS,RMB,1.624211269,8.788782405,0.73869025,0.781907727,-1.722709986,-1
753,MODEL1,PARMS,RMB,1.553938835,9.790554753,0.517697035,1.778939211,-3.710242103,-1
754,MODEL1,PARMS,RMB,1.533996376,7.893190569,1.016921514,-0.120707383,-0.387849975,-1
755,MODEL1,PARMS,RMB,1.676496494,8.133378046,0.93667827,-0.201305425,0.234174264,-1
756,MODEL1,PARMS,RMB,1.694955642,7.848000663,1.054594524,-0.132958337,-0.526943923,-1
757,MODEL1,PARMS,RMB,1.574142056,8.04025762,0.992890603,-0.649544834,0.803829746,-1
758,MODEL1,PARMS,RMB,1.710431401,9.859839899,0.52661225,0.978378964,-1.909184818,-1
759,MODEL1,PARMS,RMB,1.58089281,8.192567823,0.960768551,-0.722861227,1.024888086,-1
760,MODEL1,PARMS,RMB,1.535426788,6.851055752,1.335237075,-1.833211337,2.719043741,-1
761,MODEL1,PARMS,RMB,1.487919823,10.21076472,0.419148647,1.646208961,-3.085729374,-1
762,MODEL1,PARMS,RMB,1.779364656,12.96361081,-0.299433212,3.763782469,-6.078125466,-1
763,MODEL1,PARMS,RMB,1.529974549,8.775615996,0.772944175,0.754419592,-1.609354618,-1
764,MODEL1,PARMS,RMB,1.664914378,8.364238943,0.860362481,0.565212125,-1.485592945,-1
765,MODEL1,PARMS,RMB,1.577977855,9.199730836,0.676229965,0.407432425,-0.713309358,-1
766,MODEL1,PARMS,RMB,1.593747242,9.335164132,0.609464437,1.501327708,-3.153981595,-1
767,MODEL1,PARMS,RMB,1.815941728,7.684590985,1.077911189,-0.172296221,-0.474761745,-1
768,MODEL1,PARMS,RMB,1.586376906,8.981896437,0.7469682,0.293128685,-0.794600725,-1
769,MODEL1,PARMS,RMB,1.627863525,7.950283851,0.980452267,0.067362689,-0.498527007,-1
770,MODEL1,PARMS,RMB,1.658092649,9.201572519,0.685869769,0.928531505,-1.947474431,-1
771,MODEL1,PARMS,RMB,1.627784482,8.391484434,0.908832837,-0.125873621,-0.136211643,-1
772,MODEL1,PARMS,RMB,1.644592339,9.58702866,0.596520456,0.625309693,-1.115676834,-1
773,MODEL1,PARMS,RMB,1.710090277,7.625038847,1.077569491,-0.120511797,-0.391149696,-1
774,MODEL1,PARMS,RMB,1.663321826,7.656463903,1.042063996,-0.49088725,0.621775851,-1
775,MODEL1,PARMS,RMB,1.557720473,8.996466111,0.737422664,0.937500341,-2.172111938,-1
776,MODEL1,PARMS,RMB,1.664177415,8.104845212,0.953130713,-0.317593784,0.244715859,-1
777,MODEL1,PARMS,RMB,1.679105071,9.105123153,0.735999826,-0.759579882,1.753151652,-1
778,MODEL1,PARMS,RMB,1.813077863,10.89407612,0.211017235,2.777005858,-5.167641716,-1
779,MODEL1,PARMS,RMB,1.567152479,9.005997042,0.671879214,1.637004982,-3.560125579,-1
780,MODEL1,PARMS,RMB,1.662046114,8.546862925,0.880317787,-0.51215329,0.73404943,-1
781,MODEL1,PARMS,RMB,1.614689709,8.911831492,0.698308372,1.708881914,-3.770915146,-1
782,MODEL1,PARMS,RMB,1.472142799,8.461505429,0.883375608,-0.652586839,1.159157211,-1
783,MODEL1,PARMS,RMB,1.570894862,8.658277728,0.88460537,-0.701532099,1.077189082,-1
784,MODEL1,PARMS,RMB,1.605017882,7.880105315,1.02276672,-0.369431642,0.287855991,-1
785,MODEL1,PARMS,RMB,1.507592048,8.367466678,0.945125346,-0.863473785,1.369321935,-1
786,MODEL1,PARMS,RMB,1.657886335,8.3692329,0.874796956,0.189501026,-0.739308312,-1
787,MODEL1,PARMS,RMB,1.716754553,8.444751406,0.920552258,0.208659946,-0.974846073,-1
788,MODEL1,PARMS,RMB,1.583379775,7.996135507,0.970737348,-0.787049122,1.387992169,-1
789,MODEL1,PARMS,RMB,1.610818762,9.357657662,0.574201175,2.034591429,-3.959558568,-1
790,MODEL1,PARMS,RMB,1.559006075,7.744238428,1.010754149,-0.527814657,0.66490211,-1
791,MODEL1,PARMS,RMB,1.638750207,6.278693605,1.462736139,-2.560389457,4.130603657,-1
792,MODEL1,PARMS,RMB,1.626094681,8.652753793,0.805193122,0.302499898,-0.787026433,-1
793,MODEL1,PARMS,RMB,1.624305348,8.480659348,0.876685977,-0.130508233,-0.145915504,-1
794,MODEL1,PARMS,RMB,1.672512075,8.710082535,0.760580144,1.044741719,-2.231758199,-1
795,MODEL1,PARMS,RMB,1.589747814,7.361229919,1.223343781,-1.32805281,1.745612521,-1
796,MODEL1,PARMS,RMB,1.565777833,7.796817263,1.108702346,-1.066813578,1.525384441,-1
797,MODEL1,PARMS,RMB,1.627615766,10.13559651,0.352032595,2.817165524,-5.445620093,-1
798,MODEL1,PARMS,RMB,1.634409235,9.289292437,0.695121841,0.442120697,-0.991992028,-1
799,MODEL1,PARMS,RMB,1.606249498,9.805806545,0.483856646,1.451184063,-2.692777069,-1
800,MODEL1,PARMS,RMB,1.590181253,8.330036477,0.984590992,-1.543177553,2.996786563,-1
801,MODEL1,PARMS,RMB,1.778827663,6.79807819,1.337706656,-1.711063523,2.23339498,-1
802,MODEL1,PARMS,RMB,1.578940115,8.842628513,0.788947287,0.539314012,-1.332191155,-1
803,MODEL1,PARMS,RMB,1.560815697,8.802059136,0.754599663,0.440715233,-0.932597758,-1
804,MODEL1,PARMS,RMB,1.614116257,9.511755713,0.583809654,1.18539688,-2.44353048,-1
805,MODEL1,PARMS,RMB,1.431311285,8.031442434,1.015239109,-0.422379706,0.224827309,-1
806,MODEL1,PARMS,RMB,1.546478064,9.08610542,0.657142838,0.914338063,-1.735143116,-1
807,MODEL1,PARMS,RMB,1.543495352,7.639346274,1.121647245,-0.786575091,1.034476951,-1
808,MODEL1,PARMS,RMB,1.509869097,8.100872584,0.967463284,-0.509874607,0.689926111,-1
809,MODEL1,PARMS,RMB,1.745737947,10.16249562,0.444625509,0.824714768,-1.223592047,-1
810,MODEL1,PARMS,RMB,1.633470036,9.131917067,0.697235141,0.424340338,-0.863144872,-1
811,MODEL1,PARMS,RMB,1.722115969,6.375323405,1.453480188,-1.130824691,0.849776062,-1
812,MODEL1,PARMS,RMB,1.597634088,8.53161922,0.875675802,-0.068867528,-0.088463117,-1
813,MODEL1,PARMS,RMB,1.577358806,7.134260151,1.258214164,-2.237310889,3.919882286,-1
814,MODEL1,PARMS,RMB,1.663665922,7.745134769,1.049599154,-0.464152863,0.637207082,-1
815,MODEL1,PARMS,RMB,1.618532484,8.126911007,1.001980194,-0.387551371,0.166223545,-1
816,MODEL1,PARMS,RMB,1.532473263,8.066076192,1.008580894,-0.869155181,1.24352597,-1
817,MODEL1,PARMS,RMB,1.562240537,8.101769651,1.003404463,-0.923953707,1.630061971,-1
818,MODEL1,PARMS,RMB,1.632880252,9.903509165,0.499197175,1.68640767,-3.058453234,-1
819,MODEL1,PARMS,RMB,1.589619178,7.597584007,1.114815471,-1.662188933,2.966825488,-1
820,MODEL1,PARMS,RMB,1.604870196,9.769186153,0.49705066,1.643662734,-3.213604703,-1
821,MODEL1,PARMS,RMB,1.646617986,7.930007686,1.064746057,-0.690638937,0.684277434,-1
822,MODEL1,PARMS,RMB,1.724767347,6.749916398,1.386819614,-2.585211254,4.14654902,-1
823,MODEL1,PARMS,RMB,1.541591979,8.415327034,0.879044936,-0.103643712,-0.135931861,-1
824,MODEL1,PARMS,RMB,1.500638533,8.247820896,1.000512518,-1.634438808,2.933734651,-1
825,MODEL1,PARMS,RMB,1.662675975,8.292741404,0.883559439,-0.198134005,0.4156532,-1
826,MODEL1,PARMS,RMB,1.563179648,8.474645539,0.929421489,-0.046511358,-0.408332658,-1
827,MODEL1,PARMS,RMB,1.674914402,8.386844438,0.895928172,0.391779757,-1.134141475,-1
828,MODEL1,PARMS,RMB,1.562887392,8.60903469,0.836366765,0.203932993,-0.602794508,-1
829,MODEL1,PARMS,RMB,1.620428799,7.88674552,1.015682931,0.008477991,-0.652841816,-1
830,MODEL1,PARMS,RMB,1.606091038,7.625498562,1.192958732,-1.848056727,3.110388859,-1
831,MODEL1,PARMS,RMB,1.708622463,7.302042985,1.188753452,-1.12013288,1.398713435,-1
832,MODEL1,PARMS,RMB,1.536715925,9.061885118,0.70513727,1.236971463,-2.789160909,-1
833,MODEL1,PARMS,RMB,1.684077743,10.04114961,0.56766085,0.510667911,-1.136101603,-1
834,MODEL1,PARMS,RMB,1.554181411,7.400630331,1.185323978,-1.749956475,2.763168318,-1
835,MODEL1,PARMS,RMB,1.546686138,6.890133284,1.264470782,-1.080692884,1.483764547,-1
836,MODEL1,PARMS,RMB,1.607666811,9.317587341,0.621196413,1.243873971,-2.666530538,-1
837,MODEL1,PARMS,RMB,1.541440934,8.412549182,0.907364167,-0.169731034,0.105544274,-1
838,MODEL1,PARMS,RMB,1.643339827,8.723011403,0.815971026,0.503800189,-1.248430051,-1
839,MODEL1,PARMS,RMB,1.567024921,8.653438003,0.80724077,-0.338201721,0.749399441,-1
840,MODEL1,PARMS,RMB,1.629873729,9.709663372,0.519575544,1.428296101,-2.747224629,-1
841,MODEL1,PARMS,RMB,1.616946289,8.64475334,0.900790114,-1.00859092,1.786188595,-1
842,MODEL1,PARMS,RMB,1.603431979,8.741126267,0.856472183,-0.641591046,0.974233226,-1
843,MODEL1,PARMS,RMB,1.750475352,10.34314544,0.406504606,1.105075211,-1.92665217,-1
844,MODEL1,PARMS,RMB,1.548885236,8.922960211,0.769609613,0.758939334,-1.871192645,-1
845,MODEL1,PARMS,RMB,1.672950172,8.199136374,0.979744388,-0.227373179,-0.075992036,-1
846,MODEL1,PARMS,RMB,1.626694731,6.349260645,1.383463116,-1.465830969,1.925892041,-1
847,MODEL1,PARMS,RMB,1.551265168,8.786084155,0.852048348,-0.400422207,0.433374318,-1
848,MODEL1,PARMS,RMB,1.642797948,8.024627674,0.957016845,0.045810049,-0.43787297,-1
849,MODEL1,PARMS,RMB,1.72688811,7.426774645,1.148364486,-0.769316058,0.971225774,-1
850,MODEL1,PARMS,RMB,1.680703862,9.64831487,0.556169949,1.08788079,-1.827686517,-1
851,MODEL1,PARMS,RMB,1.539337192,8.575132758,0.855645759,-0.696636568,1.457306853,-1
852,MODEL1,PARMS,RMB,1.596581707,8.624934183,0.846450623,-0.548983475,0.891786099,-1
853,MODEL1,PARMS,RMB,1.572549058,10.12736566,0.39150214,1.799905949,-3.135780692,-1
854,MODEL1,PARMS,RMB,1.528600886,8.529915772,0.843332859,-0.059073747,-0.16770336,-1
855,MODEL1,PARMS,RMB,1.59788254,9.356280277,0.708361234,-0.015277257,0.020977976,-1
856,MODEL1,PARMS,RMB,1.573876118,7.964493665,0.940159857,0.179435349,-0.828535884,-1
857,MODEL1,PARMS,RMB,1.569879985,8.25395686,0.948055672,-0.16343384,-0.291728085,-1
858,MODEL1,PARMS,RMB,1.537072583,7.964302475,1.058036618,-1.239098543,1.92895798,-1
859,MODEL1,PARMS,RMB,1.634640593,8.712694165,0.840017129,-0.331443763,0.58932686,-1
860,MODEL1,PARMS,RMB,1.59093922,8.767581972,0.813751914,-0.044997983,-0.041010067,-1
861,MODEL1,PARMS,RMB,1.660460375,8.826981629,0.756510195,0.695126581,-1.708368926,-1
862,MODEL1,PARMS,RMB,1.717480061,8.71201735,0.821553254,0.055595182,-0.528607139,-1
863,MODEL1,PARMS,RMB,1.557427803,9.527992636,0.546220441,1.682097204,-3.246304822,-1
864,MODEL1,PARMS,RMB,1.606495369,8.651810414,0.859486616,-0.69115563,1.166704849,-1
865,MODEL1,PARMS,RMB,1.547758896,7.566063578,1.153763625,-1.264460417,1.712191368,-1
866,MODEL1,PARMS,RMB,1.606562417,7.732804817,1.138807976,-2.029236463,3.535378864,-1
867,MODEL1,PARMS,RMB,1.654841723,6.8687939,1.387407428,-2.38432507,3.878847187,-1
868,MODEL1,PARMS,RMB,1.630559695,9.866078728,0.527640461,1.416164158,-2.979767367,-1
869,MODEL1,PARMS,RMB,1.57285125,9.255055436,0.692565246,0.516702674,-1.174389791,-1
870,MODEL1,PARMS,RMB,1.597728544,8.066690816,0.999604851,-0.261618495,-0.139584037,-1
871,MODEL1,PARMS,RMB,1.487134135,7.590773339,1.138743462,-0.799684358,0.921341082,-1
872,MODEL1,PARMS,RMB,1.66122226,9.193412471,0.733640224,-0.477198476,0.722934522,-1
873,MODEL1,PARMS,RMB,1.571608682,7.842051216,1.134318142,-2.179376321,3.505642557,-1
874,MODEL1,PARMS,RMB,1.556881235,8.20933709,0.890769173,0.542068114,-1.370001965,-1
875,MODEL1,PARMS,RMB,1.581047883,9.883144372,0.491864754,1.50823198,-2.742280698,-1
876,MODEL1,PARMS,RMB,1.760783863,7.732366504,1.093692073,-1.318385664,1.853214871,-1
877,MODEL1,PARMS,RMB,1.552259396,7.758785725,1.084049459,-1.360648376,2.36168051,-1
878,MODEL1,PARMS,RMB,1.629115743,8.267836488,0.961199014,-1.550461596,2.744234132,-1
879,MODEL1,PARMS,RMB,1.529150307,8.84273387,0.708992164,1.640037282,-3.537301409,-1
880,MODEL1,PARMS,RMB,1.568320615,7.99005728,0.973356389,0.085068291,-0.772940654,-1
881,MODEL1,PARMS,RMB,1.620433997,7.850488305,1.064063132,-0.605947092,0.793243537,-1
882,MODEL1,PARMS,RMB,1.526997335,7.460621775,1.16757053,-1.774952644,3.000435704,-1
883,MODEL1,PARMS,RMB,1.667674316,6.964363382,1.293015644,-0.751136149,0.492649879,-1
884,MODEL1,PARMS,RMB,1.538884652,8.119315436,0.935614065,0.028697791,-0.419318216,-1
885,MODEL1,PARMS,RMB,1.648014007,8.498330046,0.846654819,0.152152581,-0.464398828,-1
886,MODEL1,PARMS,RMB,1.56130933,7.486084877,1.198283395,-1.915015156,3.189434677,-1
887,MODEL1,PARMS,RMB,1.604412976,8.962285044,0.770158954,0.589171266,-1.669383441,-1
888,MODEL1,PARMS,RMB,1.576330495,8.679179961,0.823577888,-0.814926776,1.526398087,-1
889,MODEL1,PARMS,RMB,1.686405479,10.64366195,0.299380906,1.727712726,-2.904856603,-1
890,MODEL1,PARMS,RMB,1.524138364,7.973922232,1.036697374,-0.816273141,1.339174758,-1
891,MODEL1,PARMS,RMB,1.64834331,8.756519755,0.847745293,-0.532219226,1.063626748,-1
892,MODEL1,PARMS,RMB,1.529777,9.466707602,0.553437062,1.237642934,-2.411054121,-1
893,MODEL1,PARMS,RMB,1.639833101,9.926406442,0.497467903,0.60882154,-0.983212572,-1
894,MODEL1,PARMS,RMB,1.588588577,6.912953714,1.302039407,-1.500557183,2.118264132,-1
895,MODEL1,PARMS,RMB,1.569012994,9.155915001,0.715241561,0.539182303,-1.079844054,-1
896,MODEL1,PARMS,RMB,1.577346775,7.860888409,1.047196702,-1.03951239,1.586281339,-1
897,MODEL1,PARMS,RMB,1.553016206,7.523568877,1.163668444,-1.541471294,2.414420132,-1
898,MODEL1,PARMS,RMB,1.672464663,9.625960082,0.553069267,1.063329219,-1.892300971,-1
899,MODEL1,PARMS,RMB,1.622898849,8.435843195,0.922666782,-0.305478618,0.246507519,-1
900,MODEL1,PARMS,RMB,1.522720393,8.125674276,0.905919462,0.233288692,-0.817645053,-1
901,MODEL1,PARMS,RMB,1.648032648,8.592733765,0.852563215,-0.083965461,-0.039918114,-1
902,MODEL1,PARMS,RMB,1.535819468,8.712615717,0.836690784,0.016154748,-0.44169133,-1
903,MODEL1,PARMS,RMB,1.631870432,9.033188474,0.759703003,-0.409435249,0.706532988,-1
904,MODEL1,PARMS,RMB,1.550110589,8.56107663,0.79061685,0.844009132,-1.800294397,-1
905,MODEL1,PARMS,RMB,1.732437905,8.344738982,1.004539469,-1.179862405,1.89363121,-1
906,MODEL1,PARMS,RMB,1.581902429,9.935482087,0.49956867,1.504946343,-2.880231688,-1
907,MODEL1,PARMS,RMB,1.670385323,7.226280536,1.210665733,-1.627741625,2.800383857,-1
908,MODEL1,PARMS,RMB,1.551251839,8.588345908,0.862082708,-0.226749208,0.136163176,-1
909,MODEL1,PARMS,RMB,1.591811438,9.410242431,0.673037544,0.037252664,-0.088887092,-1
910,MODEL1,PARMS,RMB,1.582211581,9.279373239,0.591857788,1.473554454,-2.725129695,-1
911,MODEL1,PARMS,RMB,1.626571727,9.191552404,0.682782039,1.171055551,-2.713375153,-1
912,MODEL1,PARMS,RMB,1.538255387,8.732163608,0.78296727,0.552767213,-1.194992477,-1
913,MODEL1,PARMS,RMB,1.572800442,6.499305527,1.39500114,-1.266903275,1.331202358,-1
914,MODEL1,PARMS,RMB,1.60927185,9.648238234,0.528288226,1.399782665,-2.628906427,-1
915,MODEL1,PARMS,RMB,1.728596291,7.025938924,1.233042369,-1.252775266,1.734522977,-1
916,MODEL1,PARMS,RMB,1.592225911,10.39211533,0.327722013,2.420139807,-4.567565197,-1
917,MODEL1,PARMS,RMB,1.594442918,8.000536119,0.999992888,-0.802910311,1.26189061,-1
918,MODEL1,PARMS,RMB,1.60328707,7.90598664,1.041004664,-0.938494096,1.415474421,-1
919,MODEL1,PARMS,RMB,1.541836444,7.768216657,1.129035019,-2.106379002,3.711286093,-1
920,MODEL1,PARMS,RMB,1.650208244,9.016827083,0.716341252,-0.445999769,1.149773342,-1
921,MODEL1,PARMS,RMB,1.621295849,8.243247065,0.913500475,-0.147495767,0.088641962,-1
922,MODEL1,PARMS,RMB,1.651181566,9.087297211,0.707542527,0.277996577,-0.597294949,-1
923,MODEL1,PARMS,RMB,1.610113502,9.101923355,0.679120866,1.142382695,-2.441996393,-1
924,MODEL1,PARMS,RMB,1.601352203,7.252826069,1.224877267,-1.04484332,1.152385758,-1
925,MODEL1,PARMS,RMB,1.619241555,10.31024611,0.389689472,1.82279427,-3.332086596,-1
926,MODEL1,PARMS,RMB,1.620466255,7.55950292,1.183963823,-1.77950048,3.099070859,-1
927,MODEL1,PARMS,RMB,1.590546928,7.078843997,1.239889662,-1.661922041,2.807820126,-1
928,MODEL1,PARMS,RMB,1.52022834,8.212331294,0.918870356,0.110366172,-0.682429208,-1
929,MODEL1,PARMS,RMB,1.664047478,9.015744766,0.735411263,-0.041229491,0.113463757,-1
930,MODEL1,PARMS,RMB,1.600235866,7.647417255,1.046769566,0.1203287,-1.051393705,-1
931,MODEL1,PARMS,RMB,1.504151399,9.6968448,0.566075012,0.406702888,-0.692406854,-1
932,MODEL1,PARMS,RMB,1.576748854,10.85297453,0.21318268,2.180794463,-3.686022133,-1
933,MODEL1,PARMS,RMB,1.666977403,8.797042573,0.777854661,0.836671918,-1.882817226,-1
934,MODEL1,PARMS,RMB,1.656668349,9.74967419,0.418805116,2.949441628,-5.799814017,-1
935,MODEL1,PARMS,RMB,1.550559158,7.495552307,1.176134044,-0.68012963,0.503871877,-1
936,MODEL1,PARMS,RMB,1.57069067,9.312046804,0.669693986,0.114069059,-0.2269135,-1
937,MODEL1,PARMS,RMB,1.677117273,8.752109576,0.83421161,-0.414790912,0.6898044,-1
938,MODEL1,PARMS,RMB,1.586868596,8.347550169,0.887009255,0.415168295,-1.413529727,-1
939,MODEL1,PARMS,RMB,1.573345811,8.110172816,0.965232335,-0.570684807,0.820679512,-1
940,MODEL1,PARMS,RMB,1.570399034,7.876010071,1.034730002,-0.638458099,0.735859729,-1
941,MODEL1,PARMS,RMB,1.586313277,8.266570264,0.882978531,0.215107623,-0.745332195,-1
942,MODEL1,PARMS,RMB,1.628459987,10.13925093,0.474656159,1.365224656,-2.682557329,-1
943,MODEL1,PARMS,RMB,1.75406594,8.713103721,0.823502918,0.163121523,-0.553418335,-1
944,MODEL1,PARMS,RMB,1.586479677,9.909959338,0.459706419,1.920019762,-3.692380336,-1
945,MODEL1,PARMS,RMB,1.607224061,9.002686769,0.707314533,-0.007495133,0.134681962,-1
946,MODEL1,PARMS,RMB,1.650997895,8.325275363,0.935036393,-0.413722495,0.527951373,-1
947,MODEL1,PARMS,RMB,1.627591163,6.945120238,1.281127409,-1.503584454,2.192676036,-1
948,MODEL1,PARMS,RMB,1.514021997,8.939975553,0.757975928,0.474014844,-1.211897698,-1
949,MODEL1,PARMS,RMB,1.638699795,6.233170509,1.530175701,-2.691994031,4.146732448,-1
950,MODEL1,PARMS,RMB,1.618236358,11.69239184,-0.089462425,3.906799892,-6.76797136,-1
951,MODEL1,PARMS,RMB,1.581207899,6.796250515,1.344577892,-2.635060052,4.676926818,-1
952,MODEL1,PARMS,RMB,1.634627078,6.429378921,1.463171826,-2.381190427,3.656999527,-1
953,MODEL1,PARMS,RMB,1.711866096,10.91569672,0.18183049,2.863439278,-5.059818373,-1
954,MODEL1,PARMS,RMB,1.680691595,7.167491096,1.246852629,-1.325543583,1.708166453,-1
